# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 23:21:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/cugew0cc.json
# init = 2 (Default)
# random
#   seed = 45848
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/sems.nonsems/multireg-20250511182132_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,log_p
-18779.6,1,0.478112,3,7,0,18781.5,-0.0131976,0.159586,0.133712,0.0685846,0.103439,0.0303712,-0.0391093,-0.0559928,0.0794412,-0.0165367,-0.0155087,-0.0247996,-0.114668,0.969279,0.150601,0.133744,0.0123629,0.113802,0.184837,-0.0359615,-0.1532,0.0789125,-0.0151775,0.00376841,-0.0165757,-0.146847,-18744.6
-18779.2,0.960977,0.478112,3,7,0,18784.5,-0.0174905,0.151855,0.135492,0.0734207,0.105489,0.0327187,-0.0384845,-0.0540877,0.0657588,-0.0139665,-0.0062358,-0.0157915,-0.0974101,0.968182,0.141942,0.132423,0.0224596,0.11532,0.18577,-0.0341877,-0.136837,0.0646332,-0.0131566,0.00992537,-0.00829329,-0.124746,-18746.2
-18781.4,0.921231,0.478112,3,7,0,18784.8,-0.0141788,0.158421,0.136079,0.0649688,0.098712,0.0332065,-0.0419372,-0.0535928,0.0716471,-0.016197,-0.0173203,-0.0208435,-0.118669,0.971103,0.147835,0.137733,0.0108187,0.109348,0.190094,-0.0389933,-0.153884,0.0700048,-0.0149177,0.00213232,-0.0118648,-0.151971,-18745.5
-18782,0.915472,0.478112,3,7,0,18788.9,-0.0124249,0.158208,0.128713,0.0705817,0.0983947,0.0318643,-0.0449365,-0.0632844,0.0761235,-0.0113167,-0.0203223,-0.0238908,-0.107327,0.970512,0.150034,0.129781,0.0169312,0.110523,0.198404,-0.0428679,-0.157176,0.0762016,-0.00981422,-0.00244597,-0.0162593,-0.137446,-18746.4
-18782.6,0.963441,0.478112,3,7,0,18788.7,-0.0135728,0.156623,0.136939,0.0706682,0.114252,0.0296899,-0.0353279,-0.0648201,0.0694712,-0.0133923,-0.00280713,-0.0231823,-0.0991145,0.96913,0.14894,0.134371,0.0204903,0.123686,0.190239,-0.0314723,-0.15144,0.0683266,-0.0123795,0.0144364,-0.0162435,-0.126929,-18748.1
-18781.3,0.972851,0.478112,3,7,0,18789.6,-0.0158323,0.154855,0.140617,0.0704903,0.099225,0.03386,-0.0467815,-0.0492282,0.06984,-0.0220433,-0.0156576,-0.0175047,-0.1092,0.966836,0.142397,0.140525,0.0162578,0.110593,0.189784,-0.0454887,-0.141005,0.0688301,-0.0210596,0.0020984,-0.00907982,-0.139844,-18745.3
-18780.9,0.85051,0.478112,3,7,0,18789.5,-0.0154321,0.158416,0.135631,0.0718636,0.0981598,0.035292,-0.0470613,-0.0531181,0.0655941,-0.0191062,-0.0186837,-0.0229761,-0.10605,0.968967,0.147709,0.135821,0.0202609,0.109175,0.19712,-0.0483962,-0.144819,0.0645661,-0.0178172,-0.00102319,-0.0153742,-0.135811,-18744.2
-18782.6,0.831125,0.478112,3,7,0,18789.6,-0.0143958,0.155905,0.136945,0.063661,0.103111,0.0372977,-0.0395219,-0.064538,0.0665119,-0.00582076,-0.0168088,-0.0169794,-0.108336,0.967563,0.146268,0.137568,0.0117308,0.113469,0.20737,-0.0339296,-0.159101,0.0651245,-0.00454368,0.000720537,-0.00858364,-0.138738,-18750
-18784.6,0.951034,0.478112,3,7,0,18788.2,-0.0170977,0.155881,0.13072,0.077427,0.101357,0.0246992,-0.0367452,-0.0454482,0.0798919,-0.0244299,-0.00239624,-0.0224904,-0.104091,0.972353,0.147183,0.127494,0.0221775,0.110977,0.159989,-0.0337608,-0.130507,0.0795472,-0.0236299,0.0155629,-0.015023,-0.133302,-18743.3
-18777.3,1,0.478112,3,7,0,18786,-0.0216389,0.156751,0.134618,0.0708561,0.0981009,0.0298703,-0.0361993,-0.0559813,0.0695088,-0.014854,-0.0119326,-0.0178866,-0.10837,0.96682,0.147684,0.134579,0.0203443,0.107689,0.179554,-0.031223,-0.148104,0.0681954,-0.0138161,0.00587896,-0.00957571,-0.138782,-18746.2
-18781.9,0.740574,0.478112,3,7,0,18785.2,-0.00576609,0.165198,0.13173,0.0742583,0.109227,0.0369281,-0.0358568,-0.0593637,0.0751075,-0.0161816,-0.0100422,-0.0218747,-0.102835,0.972874,0.158135,0.12834,0.0174752,0.117581,0.200935,-0.0317199,-0.147717,0.0748072,-0.0150876,0.00736458,-0.014464,-0.131693,-18744.2
-18781.1,0.99948,0.478112,3,7,0,18785.5,-0.0241319,0.149447,0.136786,0.0661587,0.0949184,0.0315,-0.0390503,-0.0520066,0.0701688,-0.0211972,-0.0140565,-0.0178796,-0.106036,0.967448,0.13839,0.137039,0.0140388,0.104373,0.180999,-0.0359963,-0.141789,0.0693661,-0.0202328,0.00331232,-0.00978439,-0.135793,-18746.3
-18780.7,0.993556,0.478112,3,7,0,18786.6,-0.00532092,0.157179,0.128743,0.0706824,0.105582,0.0332679,-0.0411827,-0.0563175,0.0682647,-0.0101807,-0.00847329,-0.0199412,-0.0990508,0.972945,0.149226,0.126314,0.0183848,0.116354,0.192006,-0.0381052,-0.141245,0.0673764,-0.00909818,0.00823585,-0.0126937,-0.126847,-18743.7
-18780.7,0.866935,0.478112,3,7,0,18789.3,-0.0265182,0.149434,0.139865,0.070689,0.0993186,0.0293955,-0.0345435,-0.0549726,0.0738669,-0.0182531,-0.0134579,-0.0200586,-0.109751,0.966936,0.138315,0.139593,0.0182298,0.108269,0.176569,-0.0299073,-0.147994,0.0730542,-0.0171584,0.00470657,-0.0118304,-0.140551,-18748.5
-18785.2,0.808183,0.478112,3,7,0,18790.7,-0.0027393,0.151639,0.135758,0.0660544,0.106993,0.034848,-0.0323831,-0.0668307,0.0789828,-0.0163173,-0.0106116,-0.023395,-0.111232,0.968004,0.142584,0.135206,0.00940117,0.114815,0.202594,-0.0264045,-0.163147,0.0783735,-0.015128,0.00820187,-0.0153535,-0.142446,-18749.4
-18786.9,0.863966,0.478112,3,7,0,18797.4,-0.0246873,0.157002,0.131746,0.0737754,0.0979447,0.0259694,-0.045609,-0.0444639,0.0663626,-0.0126857,-0.0107056,-0.0147395,-0.0989726,0.977709,0.147444,0.130084,0.0245823,0.110986,0.163594,-0.0430743,-0.126513,0.0654718,-0.0117836,0.00542101,-0.00699441,-0.126747,-18745.1
-18784.8,1,0.478112,3,7,0,18790.8,-0.00714324,0.152971,0.138022,0.0666814,0.105866,0.0361409,-0.03118,-0.0646197,0.0776655,-0.0146781,-0.0106227,-0.0246187,-0.111991,0.96255,0.143466,0.137144,0.00987122,0.113123,0.202445,-0.0255175,-0.161282,0.0768158,-0.0134128,0.00842025,-0.0166255,-0.143419,-18750
-18780.7,0.993068,0.478112,3,7,0,18790,-0.0150376,0.158951,0.131177,0.0724228,0.10748,0.024124,-0.0392674,-0.052984,0.062357,-0.0127353,-0.00790395,-0.0193315,-0.0988813,0.970416,0.151518,0.129446,0.0273307,0.118851,0.164612,-0.0369714,-0.137616,0.0608039,-0.0117336,0.00874518,-0.0120406,-0.12663,-18744.3
-18780.3,0.988671,0.478112,3,7,0,18785.9,-0.0176844,0.149954,0.138132,0.0670657,0.101406,0.0377799,-0.0368757,-0.0586299,0.0805785,-0.0145022,-0.0136027,-0.0202669,-0.112219,0.96912,0.138588,0.137203,0.00694421,0.110296,0.20311,-0.0308971,-0.153558,0.0802654,-0.013321,0.00495395,-0.0118301,-0.143711,-18748
-18781.6,0.952636,0.478112,3,7,0,18785.4,-0.00900127,0.157584,0.131676,0.0706151,0.0985319,0.0278654,-0.038431,-0.0485666,0.0637611,-0.019651,-0.00576131,-0.0242039,-0.10024,0.971411,0.149241,0.130224,0.0228008,0.107853,0.170118,-0.038603,-0.133665,0.062139,-0.0186421,0.0116328,-0.0172598,-0.128371,-18741.4
-18780.8,0.962341,0.478112,3,7,0,18786.8,-0.0212203,0.153545,0.136066,0.0711554,0.106956,0.035315,-0.03739,-0.0619865,0.0817742,-0.0134486,-0.0134184,-0.0168421,-0.111063,0.969268,0.143488,0.134627,0.0118537,0.116909,0.200599,-0.0296949,-0.156155,0.0816927,-0.0123795,0.00465052,-0.00818016,-0.14223,-18749.6
-18779.7,0.874117,0.478112,3,7,0,18787,-0.0188169,0.156087,0.128594,0.0767728,0.102729,0.0299451,-0.0467863,-0.0591865,0.0699929,-0.0127963,-0.0103129,-0.024211,-0.105452,0.972124,0.147227,0.128158,0.025758,0.115267,0.192918,-0.0461124,-0.150323,0.068846,-0.0115428,0.00770148,-0.0167844,-0.135045,-18745.8
-18778.5,0.990152,0.478112,3,7,0,18782.9,-0.0167116,0.152597,0.13841,0.0701704,0.100976,0.0300556,-0.0316407,-0.0478241,0.0749019,-0.015102,-0.00675004,-0.0191343,-0.107693,0.968714,0.142165,0.135867,0.015294,0.109246,0.169232,-0.0256704,-0.136548,0.0738865,-0.014144,0.0112782,-0.0110073,-0.137915,-18744.6
-18777,0.75994,0.478112,2,7,0,18787.7,-0.0185398,0.151941,0.135437,0.0685989,0.103787,0.03215,-0.0317885,-0.0566749,0.071171,-0.0151553,-0.012561,-0.0174666,-0.103068,0.969248,0.142748,0.133578,0.0163128,0.111881,0.181522,-0.0258604,-0.144728,0.0705906,-0.0141426,0.00437326,-0.00960655,-0.131991,-18745.9
-18779.5,0.899578,0.478112,3,7,0,18781.7,-0.00914023,0.161778,0.132111,0.0735658,0.103928,0.0383234,-0.0432464,-0.0581222,0.0695891,-0.0177767,-0.0100829,-0.0230994,-0.109232,0.972129,0.152648,0.130976,0.0183495,0.113684,0.209562,-0.0418504,-0.15193,0.0680822,-0.0166433,0.00841733,-0.0152145,-0.139886,-18744.1
-18778.5,0.862816,0.478112,3,7,0,18785.7,-0.0164967,0.149587,0.135378,0.0753633,0.0982298,0.0304479,-0.0360462,-0.0569698,0.0691567,-0.00965841,-0.00853778,-0.0221384,-0.101385,0.971205,0.139605,0.133739,0.0250717,0.107782,0.182448,-0.0323037,-0.144016,0.0681426,-0.0084781,0.00873068,-0.0148876,-0.129837,-18746.4
-18778.7,0.980865,0.478112,3,7,0,18781.6,-0.0168213,0.160025,0.13537,0.0642005,0.108072,0.0328877,-0.0368093,-0.0564113,0.0761535,-0.016192,-0.0138783,-0.0139003,-0.105278,0.967724,0.151666,0.133701,0.0080966,0.11793,0.18671,-0.0298942,-0.145257,0.0760486,-0.0152875,0.00301234,-0.00548909,-0.134822,-18745.4
-18783,0.765435,0.478112,3,7,0,18787.7,-0.0114841,0.156037,0.135077,0.0721317,0.0901092,0.0271233,-0.0372421,-0.0580035,0.0765703,-0.016512,-0.00130632,-0.0259835,-0.106867,0.973551,0.147347,0.135377,0.0196154,0.099687,0.18052,-0.0340439,-0.148512,0.0754183,-0.0154606,0.0174456,-0.0185978,-0.136857,-18745.1
-18784.1,0.889406,0.478112,3,7,0,18791.8,-0.0232616,0.155368,0.135411,0.0675069,0.115119,0.0386836,-0.0396527,-0.0522132,0.0677507,-0.0137618,-0.0206772,-0.0177981,-0.10647,0.971597,0.144779,0.132571,0.0122089,0.124796,0.196779,-0.0365231,-0.143196,0.0670347,-0.0125159,-0.00351119,-0.00965472,-0.136349,-18747.5
-18782,0.998258,0.478112,3,7,0,18790.4,-0.014191,0.151916,0.133985,0.0578704,0.100413,0.0319879,-0.0401188,-0.0555196,0.0670784,-0.0194282,-0.00502133,-0.0131661,-0.101609,0.97006,0.142719,0.133858,0.00627158,0.11043,0.187582,-0.0351471,-0.141334,0.0656881,-0.018822,0.0115886,-0.00502384,-0.130123,-18745.2
-18781.3,0.95061,0.478112,3,7,0,18788.4,-0.015669,0.159971,0.136458,0.0654564,0.102869,0.0335485,-0.029196,-0.0521959,0.0732889,-0.0106723,-0.00579001,-0.0151272,-0.102305,0.975807,0.151964,0.133218,0.0101742,0.110459,0.179037,-0.020821,-0.137198,0.0724941,-0.00981995,0.0110781,-0.00711075,-0.131014,-18744.5
-18778.9,0.861374,0.478112,2,7,0,18788.8,-0.0157587,0.151925,0.132079,0.0710695,0.0999496,0.0303125,-0.0454479,-0.0568973,0.0756992,-0.0214977,-0.0100961,-0.0236527,-0.109678,0.972424,0.14168,0.132458,0.0165942,0.111404,0.191461,-0.0443487,-0.150262,0.0748788,-0.0204089,0.00852334,-0.0157802,-0.140457,-18744.5
-18777.8,0.939041,0.478112,3,7,0,18782.7,-0.0160577,0.156712,0.137625,0.069344,0.105227,0.0312458,-0.0318762,-0.0541663,0.0705008,-0.00901106,-0.00945308,-0.0171473,-0.102518,0.967479,0.147831,0.134937,0.0170719,0.114045,0.176996,-0.0251741,-0.140732,0.0696103,-0.00797287,0.00749015,-0.00930716,-0.131287,-18745.8
-18778.2,0.899735,0.478112,3,7,0,18782.3,-0.0170225,0.152857,0.138622,0.0687635,0.0977911,0.0282295,-0.0428961,-0.0531949,0.0739572,-0.0185941,-0.0165528,-0.0198133,-0.106098,0.970624,0.14195,0.139012,0.0163563,0.109281,0.177348,-0.040606,-0.143338,0.0737232,-0.0174573,0.00090607,-0.0119,-0.135872,-18744.4
-18781.3,0.68997,0.478112,3,7,0,18789.6,-0.00799294,0.150698,0.139075,0.0721729,0.100642,0.0336497,-0.0303617,-0.0572276,0.0755652,-0.00952231,-0.00607398,-0.019939,-0.100736,0.974042,0.140817,0.135907,0.0169188,0.108407,0.186403,-0.023402,-0.142538,0.0751656,-0.00847653,0.0109883,-0.0125351,-0.129005,-18746.5
-18780.6,1,0.478112,3,7,0,18784.7,-0.021939,0.160226,0.130126,0.0671074,0.105446,0.0275119,-0.0455713,-0.0556963,0.0690371,-0.0208326,-0.0145769,-0.0169996,-0.110637,0.969107,0.151829,0.131218,0.0169377,0.117857,0.180843,-0.0431392,-0.149903,0.0677138,-0.0198647,0.00339547,-0.00839247,-0.141684,-18745.5
-18781.2,0.987622,0.478112,3,7,0,18783.3,-0.00960125,0.150061,0.139518,0.0753734,0.0995986,0.0349683,-0.030021,-0.0558534,0.074973,-0.00965472,-0.006377,-0.0205552,-0.100791,0.972189,0.139631,0.135887,0.0197794,0.106942,0.187804,-0.0234516,-0.141082,0.0745221,-0.00858217,0.010739,-0.0132059,-0.129076,-18746.9
-18780.6,0.922979,0.478112,3,7,0,18786.3,-0.020324,0.160364,0.130801,0.0662781,0.106003,0.0286043,-0.0455729,-0.0570907,0.0664337,-0.0208961,-0.0129781,-0.0207066,-0.110447,0.967049,0.151992,0.132024,0.0170577,0.117909,0.185879,-0.0447996,-0.15206,0.0647059,-0.0198338,0.00537214,-0.0124769,-0.141441,-18745.4
-18779.5,0.986601,0.478112,3,7,0,18784.3,-0.0115779,0.1524,0.135969,0.0727022,0.0991707,0.0333473,-0.0308177,-0.0535322,0.0765101,-0.0102125,-0.00661939,-0.0199548,-0.101215,0.97297,0.142949,0.132536,0.0166416,0.107034,0.182019,-0.0241773,-0.138354,0.0762188,-0.00916429,0.0104963,-0.012508,-0.129619,-18744.9
-18779.6,0.998251,0.478112,3,7,0,18783.3,-0.0212554,0.159408,0.135576,0.0670987,0.107087,0.0273088,-0.0441296,-0.0575338,0.0685385,-0.0184166,-0.0139143,-0.0198066,-0.111823,0.967296,0.150193,0.136743,0.0175342,0.119217,0.181838,-0.0419891,-0.153345,0.0669653,-0.017316,0.0045266,-0.0113619,-0.143204,-18746.4
-18780.1,0.876414,0.478112,3,7,0,18786.6,-0.0146082,0.154758,0.133327,0.0780983,0.10101,0.0263037,-0.0390244,-0.0492104,0.0747547,-0.0111221,-0.00612832,-0.0236163,-0.106393,0.974853,0.145055,0.131013,0.0251961,0.112121,0.168279,-0.0358754,-0.13767,0.0737421,-0.00995159,0.0121407,-0.0160447,-0.13625,-18744
-18782.1,0.954126,0.478112,3,7,0,18785.3,-0.0156719,0.152489,0.13046,0.08139,0.0982704,0.0264924,-0.0362978,-0.0463138,0.0748392,-0.0123806,-0.008591,-0.0233961,-0.107611,0.972664,0.142622,0.127853,0.0285232,0.108421,0.1629,-0.0329085,-0.135335,0.0739135,-0.0111801,0.00974703,-0.0156903,-0.13781,-18744.8
-18783.2,0.95689,0.478112,3,7,0,18789.5,-0.0265446,0.158442,0.137922,0.0727981,0.104619,0.0231288,-0.0394734,-0.0636474,0.0689583,-0.00930158,-0.00364428,-0.0188849,-0.101315,0.969553,0.150571,0.137625,0.0261543,0.116753,0.175557,-0.0343703,-0.151169,0.0675841,-0.00834262,0.0135053,-0.0113249,-0.129747,-18750.1
-18780,0.982944,0.478112,3,7,0,18788.3,-0.0149597,0.157339,0.139578,0.0771043,0.102289,0.0325536,-0.0405466,-0.0620708,0.0784522,-0.0139487,-0.0126038,-0.0154952,-0.109469,0.973715,0.147011,0.138864,0.0211351,0.113385,0.196212,-0.033628,-0.155151,0.0780952,-0.012961,0.00512791,-0.00685033,-0.140189,-18748.5
-18780.4,0.948274,0.478112,3,7,0,18785.8,-0.0178574,0.15123,0.133202,0.0708743,0.10863,0.0317595,-0.0320071,-0.0534717,0.064429,-0.0107652,-0.0107947,-0.0215017,-0.101811,0.964632,0.142095,0.130258,0.0214956,0.116859,0.177634,-0.0283745,-0.140793,0.0630168,-0.0095746,0.00639077,-0.0141497,-0.130382,-18746.9
-18784.7,0.786901,0.478112,3,7,0,18790.6,-0.0134892,0.150788,0.1344,0.0826206,0.106922,0.0239945,-0.0416639,-0.0571185,0.0655737,-0.0166014,0.000276301,-0.0163396,-0.102605,0.967813,0.140924,0.132579,0.035989,0.118867,0.173147,-0.0375891,-0.143949,0.0634982,-0.0159479,0.0175428,-0.00841305,-0.131399,-18749.7
-18786.7,0.854745,0.478112,3,7,0,18795.6,-0.0176829,0.162613,0.135357,0.0579551,0.0977603,0.0367518,-0.0360387,-0.0549704,0.0815638,-0.01727,-0.0225831,-0.0241379,-0.106479,0.971856,0.154429,0.134987,-0.00170553,0.106067,0.193905,-0.0328933,-0.146183,0.0825591,-0.0158166,-0.00490321,-0.016609,-0.136361,-18744.4
-18786.4,0.993633,0.478112,3,7,0,18796.1,-0.00919819,0.150384,0.134734,0.0589091,0.0993422,0.0372335,-0.0240839,-0.0554635,0.0775089,-0.0106901,-0.0150518,-0.0172531,-0.107431,0.969233,0.141362,0.132863,0.00106085,0.104973,0.186171,-0.0148181,-0.146015,0.077372,-0.00953314,0.00243354,-0.0089678,-0.137579,-18747.9
-18782.4,1,0.478112,3,7,0,18790.7,-0.015762,0.157371,0.137281,0.0808734,0.101785,0.0250704,-0.0473141,-0.0631262,0.0684413,-0.018446,-0.0077542,-0.0227263,-0.108909,0.969343,0.147495,0.138504,0.0336181,0.1148,0.186906,-0.0464127,-0.157646,0.0666754,-0.0173919,0.0107539,-0.0148352,-0.139471,-18748.8
-18780.7,0.988415,0.478112,3,7,0,18787.3,-0.0169344,0.154191,0.136695,0.0816764,0.103346,0.027308,-0.0415733,-0.0586469,0.0672982,-0.0171737,-0.00767427,-0.0267279,-0.109571,0.971212,0.143842,0.136399,0.0335964,0.11419,0.183417,-0.0412804,-0.153268,0.0653079,-0.0159532,0.0113096,-0.0191638,-0.14032,-18747.4
-18780.7,0.964831,0.478112,3,7,0,18786.4,-0.0168783,0.158648,0.144218,0.0717874,0.108112,0.0286597,-0.039328,-0.056354,0.0788183,-0.00858419,-0.00915169,-0.0211638,-0.106848,0.974139,0.148307,0.142213,0.0161642,0.119724,0.180957,-0.034001,-0.146281,0.0784233,-0.00738589,0.00884009,-0.0133121,-0.136832,-18746.8
-18785.4,0.826935,0.478112,3,7,0,18791.4,-0.0169721,0.153744,0.14447,0.0759365,0.103325,0.0302833,-0.0452644,-0.0439401,0.0688698,-0.0210482,-0.00406953,-0.027501,-0.110458,0.971997,0.14041,0.142637,0.0225641,0.114232,0.17895,-0.0470826,-0.135531,0.0667518,-0.0199477,0.0152647,-0.0199297,-0.141456,-18745
-18786.8,0.964262,0.478112,3,7,0,18793.9,-0.0178251,0.160131,0.124552,0.0654408,0.101317,0.0333795,-0.0297796,-0.0682526,0.0752775,-0.0109561,-0.0151758,-0.0114652,-0.1015,0.972591,0.155397,0.123885,0.0124277,0.109558,0.193636,-0.0193646,-0.156663,0.0754747,-0.0100296,0.000858109,-0.00316796,-0.129984,-18750
-18787.4,0.992162,0.478112,3,7,0,18793.7,-0.0135472,0.151878,0.143792,0.0769457,0.104323,0.0300246,-0.0445492,-0.0420825,0.0682243,-0.019684,-0.00525363,-0.0311877,-0.107674,0.966964,0.138462,0.141175,0.0240441,0.114952,0.175645,-0.048,-0.131771,0.0663512,-0.0184105,0.0139486,-0.0242323,-0.137891,-18745.1
-18785.3,0.959255,0.478112,3,7,0,18794.9,-0.01777,0.162196,0.125501,0.0653997,0.103203,0.0321023,-0.0325164,-0.0657804,0.0756353,-0.011035,-0.0138215,-0.00941989,-0.10427,0.973428,0.157103,0.124947,0.0118868,0.112619,0.190398,-0.0217324,-0.155294,0.0755251,-0.0102038,0.00250134,-0.000667302,-0.133532,-18749.1
-18787.3,0.886086,0.478112,3,7,0,18795.3,-0.0106046,0.150346,0.146163,0.0789777,0.102696,0.0312644,-0.0426499,-0.0466807,0.0680349,-0.0198361,-0.00462517,-0.0312087,-0.107149,0.966616,0.136652,0.143796,0.0265448,0.11252,0.182217,-0.0454085,-0.136962,0.0661456,-0.0185807,0.0145233,-0.024304,-0.137218,-18746.5
-18778.6,0.996381,0.478112,3,7,0,18790.6,-0.0159584,0.155636,0.132107,0.0740056,0.100143,0.0282288,-0.037306,-0.0533186,0.0664469,-0.00940034,-0.00915492,-0.0233039,-0.111655,0.972574,0.146339,0.131781,0.0251337,0.110439,0.175152,-0.0342262,-0.147936,0.064205,-0.00812258,0.00977262,-0.0152143,-0.142988,-18745.2
-18782.9,0.727116,0.478112,3,7,0,18787.3,-0.0203338,0.159942,0.140478,0.0761133,0.0961033,0.0268842,-0.0343818,-0.0487109,0.0746388,-0.0110489,-0.00732898,-0.0124431,-0.107353,0.965387,0.150066,0.138664,0.0231946,0.106357,0.163194,-0.0259086,-0.136484,0.0736497,-0.010246,0.0100038,-0.00369816,-0.137479,-18748
-18782.7,0.761728,0.478112,2,7,0,18795.1,-0.0190763,0.147311,0.131506,0.0691088,0.100455,0.0314764,-0.0470715,-0.0549049,0.0708365,-0.0105161,-0.0128298,-0.0294465,-0.0980224,0.970356,0.136859,0.130328,0.0166485,0.112611,0.191535,-0.0491175,-0.140193,0.0706177,-0.00900444,0.00443059,-0.0232168,-0.12553,-18745.1
-18782,0.99368,0.478112,3,7,0,18786.8,-0.0115064,0.164247,0.135961,0.0730515,0.104214,0.0320056,-0.0293864,-0.055301,0.0727239,-0.0172571,-0.00709867,-0.0109954,-0.113111,0.969539,0.156245,0.134259,0.0191887,0.111922,0.179323,-0.0194298,-0.149152,0.071033,-0.0166011,0.0109923,-0.00157619,-0.144853,-18747.4
-18781.3,0.926447,0.478112,3,7,0,18789.8,-0.0196329,0.146763,0.13466,0.0699208,0.1015,0.0289924,-0.0478699,-0.0572331,0.0691771,-0.0133871,-0.0121123,-0.0275997,-0.1013,0.971001,0.135733,0.134621,0.0196648,0.114156,0.189021,-0.0495238,-0.145503,0.0684492,-0.011997,0.005508,-0.020887,-0.129727,-18746.1
-18781.3,0.943515,0.478112,3,7,0,18788.9,-0.0126293,0.159732,0.143848,0.0670139,0.10825,0.0329599,-0.0332694,-0.0557466,0.0691614,-0.0113001,-0.0124569,-0.0136341,-0.112647,0.968575,0.149437,0.142807,0.0142743,0.117376,0.183745,-0.0253353,-0.150542,0.0674261,-0.0103235,0.00559578,-0.00451388,-0.144259,-18748.4
-18781.3,0.96521,0.478112,3,7,0,18787.3,-0.0092187,0.151641,0.144622,0.0724311,0.0962255,0.0246465,-0.0378566,-0.0553621,0.0688736,-0.0136646,-0.0124246,-0.0181589,-0.109683,0.968822,0.14004,0.14571,0.0248083,0.107211,0.167621,-0.0332729,-0.148483,0.067388,-0.0125798,0.00559415,-0.00975264,-0.140463,-18747.9
-18783.4,0.864186,0.478112,3,7,0,18788.2,-0.0171096,0.159777,0.127479,0.0745691,0.110071,0.0401879,-0.0296902,-0.0553338,0.0637848,-0.0127115,-0.00947427,-0.0197975,-0.106138,0.973283,0.152211,0.123531,0.0215012,0.116192,0.198646,-0.0246927,-0.146145,0.0618268,-0.0116309,0.00826914,-0.011879,-0.135923,-18746.6
-18781.3,0.976106,0.478112,3,7,0,18790.1,-0.0176288,0.153936,0.141447,0.0657581,0.102919,0.0294793,-0.0410645,-0.0503819,0.0838398,-0.0167329,-0.00906667,-0.014737,-0.108454,0.968771,0.142684,0.139929,0.00605662,0.114526,0.177614,-0.0341795,-0.139006,0.0839634,-0.0159058,0.00857903,-0.00611266,-0.138889,-18746
-18779.7,1,0.478112,3,7,0,18785.3,-0.0213568,0.154869,0.131277,0.0674503,0.109278,0.0256443,-0.040738,-0.0573699,0.068632,-0.0207908,-0.0104479,-0.0214501,-0.10915,0.974097,0.146389,0.131557,0.0186865,0.120369,0.175928,-0.0387666,-0.150962,0.0670878,-0.0197621,0.00787244,-0.0134127,-0.139781,-18745.3
-18779.7,0.764034,0.478112,3,7,0,18790.4,-0.0111028,0.157132,0.14243,0.074485,0.100041,0.0352897,-0.0353959,-0.053195,0.0737128,-0.0103743,-0.00828844,-0.016067,-0.102981,0.965766,0.146398,0.13941,0.0184727,0.109084,0.188936,-0.0286757,-0.139298,0.0730762,-0.00942385,0.00867175,-0.00807909,-0.131881,-18746.6
-18781.9,0.91844,0.478112,3,7,0,18786.1,-0.0172911,0.156,0.122083,0.0687526,0.104503,0.0321363,-0.0417492,-0.0498217,0.068169,-0.0192565,-0.0136534,-0.0243585,-0.111736,0.972156,0.1477,0.121455,0.0162493,0.114644,0.183979,-0.0415873,-0.144451,0.0665355,-0.0180143,0.00520641,-0.0163637,-0.143092,-18743.1
-18781.8,0.999382,0.478112,3,7,0,18785.3,-0.0118571,0.155144,0.147183,0.072354,0.101298,0.0323746,-0.034379,-0.063159,0.0753123,-0.0116347,-0.00842005,-0.0154493,-0.101913,0.967509,0.144627,0.145667,0.0185217,0.110601,0.191893,-0.0264793,-0.150487,0.0749809,-0.0107297,0.00831385,-0.00750044,-0.130513,-18749.9
