# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 06:15:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/ro4b1a6w.json
# init = 2 (Default)
# random
#   seed = 36787
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-dens.h-nondens/hreg-20250421011546_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,beta.1.11,beta.2.11,beta.3.11,beta.4.11,beta.5.11,beta.6.11,beta.7.11,beta.8.11,beta.9.11,beta.1.12,beta.2.12,beta.3.12,beta.4.12,beta.5.12,beta.6.12,beta.7.12,beta.8.12,beta.9.12,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,mu_beta.11,mu_beta.12,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,sigma_beta.11,sigma_beta.12,log_p
-18374.7,0.969843,0.216283,5,31,0,18460.1,-0.0113315,0.964713,0.0988748,-0.0219134,0.231953,0.0881798,0.329182,0.161686,0.098833,0.10312,0.226327,0.186952,-0.0468797,0.0929209,0.0421761,-0.0024763,0.148417,0.0818456,0.161662,0.172848,-0.0426964,-0.0462367,-0.11034,-0.150995,0.0120219,-0.000269374,-0.0759594,-0.0662491,-0.0347933,0.0518488,0.0532121,0.0351382,0.0299204,0.00180069,0.0212238,0.0699386,0.0408838,-0.0258746,-0.0405041,0.0674266,0.0150131,-0.0860829,-0.0212468,-0.0331483,-0.0472679,0.0556163,-0.012291,0.0113351,0.0432094,-0.118446,0.0449201,0.0976189,-0.0449702,0.186448,-0.0630653,0.0782207,-0.0606753,-0.0143295,0.0365344,0.0611988,-0.0881951,-0.0381856,-0.0846331,-0.0867907,-0.0937437,-0.0141943,-0.0365309,0.0310871,-0.0307742,0.024034,0.015573,0.018798,-0.0317583,-0.0117319,-0.0518638,-0.0646538,0.0280685,-0.0254116,0.000218055,-0.025445,-0.0147759,-0.0313649,0.0259036,-0.0336754,-0.0770732,-0.0545599,-0.0217809,-0.0770589,-0.00813829,-0.0341159,-0.0738539,-0.0172656,0.0214361,0.00816746,-0.0611392,0.0690773,0.0506014,0.00600915,0.013368,-0.000405814,0.00530482,-0.0831741,0.00141003,-0.0816925,-0.0164391,-0.0391673,-0.0290009,-0.0706203,0.020936,-0.13157,0.217761,0.128193,-0.052735,0.0134885,-0.0162113,-0.0228263,0.0225948,0.00978784,-0.0168314,-0.0354215,0.0213202,-0.0529743,0.125045,0.0734249,0.0510639,0.0295228,0.0489236,0.101921,0.0717445,0.0313583,0.0176936,0.0242353,0.0400005,0.0376996,-19338
-18378,0.998521,0.216283,4,15,0,18438.7,-0.007148,0.963998,0.131013,-0.0236878,0.238051,0.135887,0.318305,0.151313,0.0654489,0.0799181,0.224458,0.165084,-0.0567637,0.103835,0.0194046,0.0429077,0.131026,0.130091,0.155905,0.182926,-0.0306472,-0.0348183,-0.0756934,-0.153983,-0.00419116,-0.0114071,-0.0830978,0.0208083,-0.00575481,0.0844275,0.0925919,0.0877446,0.0366163,0.00336692,-0.0156056,0.030056,0.00444174,-0.0220248,-0.0290467,0.0699683,0.0218201,0.0522609,0.00394187,-0.0246112,-0.0330289,-0.00439335,-0.0143384,0.0263972,0.0475872,-0.0794856,0.0766592,0.0630085,0.00803541,0.21425,0.00143196,0.123374,-0.026026,-0.0153084,0.0425796,0.0728332,-0.108425,-0.0908984,-0.103167,-0.0627109,-0.109849,0.0180472,0.00353382,0.0497878,-0.0167284,0.021809,0.0401128,-0.0196704,-0.0208234,0.0147217,-0.0391878,-0.0375248,-0.0425408,-0.00787498,0.0192095,-0.0107316,0.00174409,-0.0294955,0.0101248,-0.0403822,-0.044921,-0.0259205,-0.0244779,-0.0829452,-0.0247593,-0.0148127,-0.0107523,-0.0366476,-0.004708,0.011309,-0.00931009,0.052335,0.0453707,0.0141352,0.0101282,0.0455321,0.0270037,-0.012203,-0.00834074,-0.0331846,0.0230302,-0.0359177,-0.0646906,-0.0637915,0.0652281,-0.0998115,0.0875224,0.134471,-0.0226865,0.0492209,-0.0112072,0.0263995,-0.0772081,-0.00952927,-0.0152045,-0.0387235,0.0141927,-0.0343603,0.0982797,0.183863,0.0682688,0.0510527,0.0630565,0.126459,0.108587,0.0296416,0.0578313,0.0198375,0.0495635,0.0445856,-19322.9
-18379.1,0.70038,0.216283,4,15,0,18469.9,-0.00418808,0.965891,0.106349,-0.00441335,0.259724,0.103008,0.337833,0.161506,0.112309,0.0904251,0.204898,0.146032,-0.0722383,0.0776161,0.0273931,-0.00323051,0.149605,0.0762233,0.152665,0.177703,-0.064368,-0.0129448,-0.0909283,-0.147235,0.0111973,-0.0203837,-0.0865919,-0.02785,-0.0158302,0.037719,0.0806791,0.0577294,0.0347182,0.011375,0.00306545,0.0694604,0.0152786,-0.0213617,-0.0305675,0.0710359,0.0582092,-0.146409,0.0173761,-0.0596646,-0.0349334,0.155574,-0.0137139,0.020058,0.0565395,-0.107341,0.0735047,0.0745816,-0.00547326,0.218288,-0.0462716,0.0653013,-0.02115,-0.050847,0.00801566,0.0844026,-0.124456,-0.0726418,-0.110171,-0.134635,-0.0937937,-0.0141045,-0.0312625,0.057589,-0.0296639,0.02552,0.012351,0.0227995,0.0188715,0.0172264,-0.0372527,-0.0445064,0.0117354,0.00140932,-0.00692344,-0.0315503,-0.0185432,-0.0130309,0.0018191,-0.0341692,-0.0445698,-0.0442345,-0.0394638,-0.0292989,-0.0220057,-0.037928,-0.0548896,-0.0203968,0.00609833,-0.0024256,-0.0379222,0.047702,0.0211572,-0.0099489,0.0171238,-0.0118927,0.00993864,-0.0648878,0.0076536,-0.0759072,0.00987464,-0.067705,-0.0573475,-0.0883082,-0.000638731,-0.154325,0.243163,0.093543,-0.0566358,0.00645316,0.0277046,0.142479,-0.0413714,0.0427781,-0.018268,-0.0422935,0.0158847,-0.0401836,0.146187,0.0742401,0.0461732,0.0402029,0.0569032,0.123521,0.0537513,0.0524937,0.0229458,0.0194425,0.0416196,0.0737053,-19328.7
-18384,0.929739,0.216283,4,15,0,18445.8,-0.0114988,0.969307,0.134627,-0.0423602,0.22432,0.130986,0.318147,0.151854,0.0506933,0.0842457,0.214893,0.187472,-0.0298901,0.121958,0.0351067,0.030607,0.128727,0.117282,0.176513,0.196859,-0.0205728,-0.0728907,-0.0910151,-0.158735,-0.00713615,-0.00897695,-0.0656461,-0.0101389,-0.0214628,0.0740828,0.0784528,0.0836392,0.034794,-0.000576878,-0.00178252,0.053631,0.0274438,-0.0373859,-0.0493738,0.0785307,0.0293868,0.0190697,-0.00021094,-0.0160818,-0.0623642,0.125887,0.00758717,0.0148431,0.0532953,-0.0578465,0.00581905,0.0698463,0.00953998,0.188801,-0.0208797,0.126194,-0.0392825,-0.00877225,0.0434259,0.0490879,-0.0809665,-0.0968816,-0.0664699,-0.0698164,-0.134521,0.00587834,-0.00797054,0.021958,-0.00948606,0.0256764,0.0299381,0.00766047,-0.0383032,-0.0132255,-0.0363363,-0.038715,-0.0213398,-0.0110199,0.0086972,0.0060586,0.00247715,-0.0168869,0.00907132,-0.0425538,-0.0431681,-0.0529737,-0.0334479,-0.0691784,0.00668226,-0.0142108,-0.0207021,-0.0420108,0.00686484,0.0226296,0.0182184,0.035175,0.0438345,0.0165508,0.0103227,0.0296849,0.00326049,-0.0488479,-0.011842,-0.0390062,-0.0210809,-0.0286003,-0.0678502,-0.0403099,0.0912555,-0.113577,0.173965,0.0291368,-0.00799406,0.0566688,-0.0807907,-0.0368167,-0.0697512,-0.0111512,-0.0115084,-0.0384827,0.0353226,-0.0358065,0.160185,0.150237,0.0859224,0.039868,0.113353,0.0972647,0.0732112,0.0253994,0.0218626,0.0606465,0.030435,0.0860221,-19326.6
-18377.4,0.98735,0.216283,4,15,0,18450.9,-0.000546756,0.965468,0.125518,-0.0249242,0.263463,0.0909383,0.318139,0.183959,0.078112,0.0749694,0.213225,0.186472,-0.0526336,0.0894841,0.0303923,0.0349215,0.1541,0.0845705,0.167286,0.204622,-0.0284457,-0.0234181,-0.0813995,-0.150052,0.000804901,0.0238701,-0.0772715,0.00885761,0.0175509,0.0876581,0.0542807,0.0268375,0.0722273,-0.00882484,-0.00103335,0.0737223,0.0146021,-0.025897,-0.0341246,0.0791556,0.000125405,-0.0127202,-0.00890328,-0.0493611,-0.0549417,0.0201003,-0.00299534,0.00531783,0.0465835,-0.0409982,0.02823,0.0703337,-0.00749101,0.226469,-0.0652932,0.0730206,-0.0782654,-0.0408227,0.0146406,0.0760972,-0.111726,-0.0500864,-0.105079,-0.0595949,-0.139412,0.00353775,-0.0406973,0.0375094,-0.0022327,0.0128039,0.0162211,0.010533,0.00167259,0.0209976,-0.0288849,-0.0379282,-0.0184972,-0.00722899,-0.00735986,-0.0231363,0.0157553,-0.0216871,0.0146697,-0.0276302,-0.0446793,-0.0493567,-0.0381958,-0.079208,-0.0291325,-0.0120886,-0.0217266,-0.0424604,-0.0100628,0.0298175,-0.0208751,0.0422271,0.0377631,0.00534818,0.00297686,-0.00773659,0.00891783,-0.0498375,0.00551209,-0.0379254,-0.0103698,-0.0570039,-0.0654737,-0.0656729,0.055223,-0.143056,0.146469,0.0160318,-0.0294105,0.0257291,0.00337699,-0.0108479,-0.0306564,0.0243794,-0.0104161,-0.0149133,0.00475431,-0.0445884,0.108681,0.185448,0.0415836,0.0428966,0.0634409,0.142391,0.0659071,0.0258771,0.0195294,0.018411,0.0170797,0.0543448,-19334.8
-18375.4,0.969888,0.216283,4,15,0,18448.3,-0.0100454,0.971359,0.102425,-0.00838727,0.230373,0.120682,0.332689,0.1385,0.0816155,0.0872495,0.188958,0.172335,-0.0795999,0.0686217,0.0184371,0.0324617,0.130756,0.121333,0.178707,0.211975,-0.0505932,-0.0416869,-0.0919519,-0.144901,0.0205887,-0.038065,-0.070875,-0.0266211,0.0128614,0.0480984,0.0856929,0.0906462,0.0203939,0.0119062,0.014523,0.0590218,0.00445454,0.00126972,-0.0375935,0.0960712,0.0562172,-0.0249628,-0.0247424,-0.0421201,-0.04086,0.0771451,0.0305251,0.00576719,0.0439718,-0.0962643,0.0583754,0.0925289,0.00950584,0.192674,0.00205028,0.0809041,-0.0251757,0.00551144,0.0571753,0.0516439,-0.125047,-0.0997574,-0.0979473,-0.0541954,-0.131808,-0.00960049,-0.00608147,0.04497,0.00891309,0.0151803,0.0429529,0.00970081,-0.0142695,0.0269734,-0.0472106,-0.0258659,-0.0130885,0.00882758,-0.000507417,-0.00662395,-0.00652568,-0.0143608,0.0109617,-0.0291951,-0.0420122,-0.0332077,-0.0293711,-0.0540752,-0.0250492,-0.0284345,-0.050444,-0.0140595,0.0220887,0.0270907,-0.0201666,0.0625567,0.0554917,0.014402,0.034924,0.0447092,0.0132144,-0.06861,0.000599397,-0.0597016,-0.0244405,-0.0519438,-0.0878707,-0.0718252,0.0922613,-0.141983,0.208509,-0.0245969,-0.0266482,0.0536279,-0.00206415,-0.018416,-0.0651638,0.00385601,-0.00810643,-0.05519,0.0363934,-0.0246187,0.124366,0.173206,0.0706625,0.0300187,0.0501468,0.0866252,0.0657978,0.0272724,0.0175648,0.022158,0.0307353,0.0626052,-19310.7
-18370,0.988709,0.216283,4,15,0,18434.6,-0.00439916,0.957251,0.103881,-0.013092,0.244904,0.111496,0.328401,0.173227,0.100075,0.0757282,0.195668,0.180311,-0.0493317,0.101172,0.038669,-0.00304552,0.109258,0.0742238,0.167804,0.195026,-0.0193261,-0.0534385,-0.0784636,-0.148231,-0.00563386,0.00621638,-0.0907089,0.00330548,-0.0477462,0.0799813,0.0953902,0.0745339,0.04824,0.001659,0.00697723,0.0782893,0.00956916,-0.0197854,-0.0476266,0.079463,-0.0277739,-0.0949602,0.00559125,-0.0070431,-0.0467655,-0.0519042,0.0143143,0.0500816,0.030913,-0.0592735,0.0617525,0.0853885,-0.0339434,0.214287,-0.053037,0.0655627,-0.0852024,-0.0352457,0.0123882,0.0638398,-0.0919325,-0.0607566,-0.0780018,-0.0967171,-0.119545,0.0109439,-0.0241501,0.029552,-0.0395547,0.0183116,0.0222474,0.0227553,-0.012362,-0.0123791,-0.0190386,-0.0432472,0.00315129,-0.0200785,0.000912994,-0.00916188,-0.0183115,-0.0207431,-0.00706725,-0.0453981,-0.0550119,-0.0565572,-0.0466273,-0.0812151,-0.00431132,-0.0293731,-0.0587978,-0.021377,-0.00922092,0.00996816,-0.0109178,0.0649656,0.064643,-0.00461193,0.011197,-0.00160933,0.00461716,-0.0722429,-0.0310808,-0.0800853,0.00951274,-0.0445151,-0.0611159,-0.0708324,0.0253998,-0.158988,0.107776,0.0112006,-0.0306004,0.0191812,-0.0128006,0.122074,-0.0525321,0.012035,-0.0193041,-0.0237584,0.0145619,-0.0757538,0.208408,0.137085,0.0556058,0.05664,0.0556078,0.0981874,0.0925882,0.0263912,0.0172765,0.0215731,0.0217876,0.0603899,-19349.6
-18367.3,0.873819,0.216283,4,31,0,18440.3,-0.00829561,0.969225,0.136061,-0.0300336,0.23591,0.127334,0.315573,0.150138,0.0798532,0.101183,0.22449,0.158269,-0.0574708,0.0982329,0.00639748,0.0136285,0.1642,0.12098,0.160634,0.190454,-0.0586154,-0.0304625,-0.115939,-0.160969,0.0184354,-0.0416312,-0.0608737,-0.00349016,0.00352797,0.0470132,0.0593922,0.0466649,0.021735,-0.00426768,-0.0136269,0.0568711,-0.00583944,-0.0524223,-0.0283162,0.0483162,0.0747937,-0.0117184,-0.00190508,-0.0557493,-0.0386134,0.134588,-0.0333402,0.0158787,0.0684373,-0.0868601,0.0547671,0.0695118,0.0154217,0.194737,-0.0269475,0.114861,-0.00518917,-0.0235926,0.0129665,0.0980094,-0.0928518,-0.0415752,-0.110585,-0.0744398,-0.098002,-0.0231812,-0.0101073,0.0602894,0.000194934,0.0327699,0.0348615,0.011275,-0.0175277,0.0422029,-0.0524582,-0.0428986,-0.0315327,0.00177078,-0.0146788,-0.0263917,-0.00594124,-0.0123198,0.0158451,-0.0385836,-0.0647285,-0.0355081,-0.0301256,-0.0728967,-0.0214226,-0.0191737,-0.0234454,-0.0534992,0.0266757,0.0131476,-0.0237304,0.0518543,0.0465869,0.0143788,0.0161725,0.0398294,0.036985,-0.0352218,0.00700258,-0.0516512,0.0216642,-0.0462218,-0.0793103,-0.0807285,0.0557094,-0.0821356,0.0991873,0.0891844,-0.0541704,0.0486747,0.0126737,-0.00841815,-0.0755293,0.00763039,-0.0245247,-0.0585777,0.0363086,-0.0130458,0.102889,0.101516,0.0607574,0.048352,0.0838225,0.0980348,0.0686023,0.0201546,0.0217953,0.0441883,0.0152968,0.0522383,-19316.8
-18376.9,0.967658,0.216283,4,31,0,18428.7,-0.00373131,0.964006,0.121001,-0.0262676,0.190848,0.136627,0.327841,0.14286,0.0901428,0.0601924,0.205009,0.15927,-0.0531942,0.0928176,0.0174328,0.0231595,0.126913,0.0921008,0.17526,0.188894,-0.0384084,-0.0366636,-0.0689272,-0.159038,0.0246178,-0.0334457,-0.0720142,-0.0103451,-0.0144683,0.05326,0.071031,0.0473399,0.00589082,-0.00495038,-0.00543433,0.0397311,0.0243384,-0.0128713,-0.0580687,0.0746393,0.0711293,0.0083422,0.0312201,-0.00892951,-0.0613518,0.194521,-0.0330558,0.044263,0.0591855,-0.127193,0.0309208,0.0860285,-0.0128103,0.226608,-0.0602602,0.0724266,-0.030688,-0.0109314,0.0381272,0.0875528,-0.133586,-0.0154307,-0.100424,-0.0606577,-0.0886794,0.00728357,-0.0108289,0.0645852,-0.0132741,0.00907864,0.016233,0.0149695,-0.0185333,-7.66131e-05,-0.0338868,-0.0558251,-0.0185852,-0.00623257,-0.00247889,-0.022434,-0.00066605,-0.0118227,-0.00611324,-0.0294795,-0.0602873,-0.0681819,-0.0374761,-0.0654256,-0.0154635,-0.00494278,-0.0421161,-0.0447694,0.00820179,0.0182271,-0.0287514,0.0351191,0.0497279,0.0198106,0.00567397,-0.0181698,-0.00303071,-0.0268239,0.0188277,-0.0387923,0.00427639,-0.0334133,-0.0258765,-0.0543627,0.0795761,-0.138722,0.224834,0.102429,-0.0652511,-0.0243282,0.0972419,0.0233773,-0.00540467,0.0259219,-0.0172429,-0.0312918,-0.0133703,-0.0398844,0.110423,0.0586735,0.0582015,0.0366797,0.102151,0.119249,0.0589155,0.0490188,0.0233563,0.0150544,0.0540871,0.0530912,-19311.5
-18372.5,0.766621,0.216283,4,15,0,18443.2,-0.0039343,0.966121,0.110253,-0.0106005,0.25501,0.104777,0.321959,0.187507,0.0690547,0.0723745,0.178257,0.174132,-0.059696,0.10571,0.0381659,0.0143563,0.128454,0.100241,0.124589,0.210272,-0.0483517,-0.0202499,-0.0992791,-0.153197,0.0225117,0.00282265,-0.0906167,-0.0261655,-0.0225613,0.0418328,0.0663784,0.0623285,0.0240867,0.00598488,-0.00340983,0.074306,-0.00979448,-0.0320075,-0.0303974,0.0666746,0.0258269,-0.042537,0.0194298,-0.037977,-0.044541,0.149483,0.0351202,0.0289174,0.0472572,-0.0958414,0.0647265,0.100208,-0.00647652,0.181919,-0.0128184,0.0976185,-0.0397844,-0.0561939,0.021719,0.0970164,-0.110156,-0.0633298,-0.0869543,-0.0597436,-0.137822,-0.0188642,-0.0291732,0.0425371,-0.00445981,0.0461736,0.0334261,0.0192539,0.000572461,0.0249425,-0.0403191,-0.0344759,0.00132109,0.0093022,0.0104555,-0.0117489,-0.00787109,-0.0212006,0.0075241,-0.0413289,-0.0370744,-0.0499843,-0.045829,-0.045558,-0.00648968,-0.012474,0.00579741,-0.0213975,0.0155311,0.0145278,-0.0659469,0.0519506,0.0663806,0.00382801,0.00289366,0.0291633,0.029184,-0.0689135,0.00442119,-0.0484024,0.0296831,-0.0692147,-0.056577,-0.0473759,0.0416261,-0.140817,0.0568073,0.0850938,-0.0356901,0.0742557,0.0620093,0.0308749,-0.102571,0.00516998,-0.00716412,-0.039849,0.0066299,-0.0588793,0.108556,0.102293,0.0838297,0.0541621,0.0977174,0.104741,0.111361,0.0210004,0.0188753,0.047469,0.0360521,0.090619,-19322
-18368.4,0.852639,0.216283,4,15,0,18437.3,-0.0080084,0.963331,0.115637,-0.0185516,0.229549,0.129034,0.341544,0.137179,0.0810733,0.0958365,0.227863,0.176682,-0.0621158,0.114542,0.00850451,0.0319566,0.138504,0.101704,0.183554,0.176867,-0.0381687,-0.050649,-0.0539407,-0.152044,0.0147091,-0.00173683,-0.0707212,-0.0488143,0.0041696,0.0830081,0.0992232,0.0787729,0.00395501,-0.00345636,-0.0206126,0.0660277,-0.0189445,-0.0392708,-0.0445858,0.0617297,0.0319888,-0.0297819,0.00365969,-0.0150964,-0.0482972,0.125733,-0.000274466,0.00175523,0.0301339,-0.0923023,0.0593409,0.0756178,0.0182862,0.220427,0.0114131,0.100637,-0.0266598,-0.0415196,0.0448162,0.113272,-0.142437,-0.0517937,-0.0966039,-0.0723791,-0.117961,0.00104178,0.00964162,0.0471614,-0.0217518,0.00530764,0.0296942,0.0186234,0.0169797,0.0150571,-0.0252886,-0.03424,-0.0202085,-0.0282168,-0.00618768,-0.016092,-0.00317557,-0.00650893,-0.0139974,-0.0343814,-0.0711053,-0.0526079,-0.0265577,-0.089864,0.00187948,-0.0270524,-0.009059,-0.00855633,-0.00613913,-0.0111788,-0.0174074,0.0709785,0.0368148,0.0112513,0.0146424,0.00320354,0.00879948,-0.0438026,-0.00938752,-0.0756587,0.0289658,-0.0456221,-0.0809017,-0.0825572,0.0568789,-0.13384,0.221783,0.0928094,-0.042358,-0.00382646,0.00399538,0.0475812,-0.06119,0.0404613,-0.0287109,-0.0198505,0.00159438,-0.0502882,0.13267,0.109908,0.0396941,0.0769286,0.0525445,0.0780362,0.101628,0.0381303,0.0167207,0.030519,0.054536,0.0572925,-19352.9
-18365.8,0.978226,0.216283,4,15,0,18424.1,-0.00847682,0.963129,0.117395,-0.0283044,0.238949,0.128436,0.351737,0.147837,0.0791352,0.081957,0.221052,0.17806,-0.0686609,0.12156,-0.00321531,0.0266184,0.140289,0.0940193,0.155673,0.162696,-0.0251888,-0.0397807,-0.0821504,-0.154788,0.000821272,-0.0297183,-0.0574093,-0.0300454,-0.00183722,0.0731278,0.099128,0.0555451,0.00987656,0.0029404,-0.0351115,0.051179,-0.0292788,-0.0468189,-0.0377015,0.0781691,0.0050568,-0.0213039,0.00309447,-0.0302177,-0.0354947,0.0506772,0.00792307,0.0237839,0.0190793,-0.0907408,0.0545955,0.0823734,-0.018801,0.213853,-0.00941453,0.0919323,-0.0356548,-0.0127321,0.0215329,0.109294,-0.125887,-0.0650045,-0.11181,-0.0862465,-0.0947936,-0.00540758,-0.00622114,0.0537872,-0.0137586,0.00983704,0.0335608,0.0179202,0.0262626,0.0156321,-0.0241593,-0.0498274,-0.0174978,-0.0313992,-0.000648793,-0.0273807,-0.00811618,-0.018879,-0.0122198,-0.0074342,-0.0578156,-0.0643355,-0.0215501,-0.0554132,0.0112669,-0.0194839,-0.000502109,0.0185542,-0.00679717,-0.00932964,-0.0500657,0.0699368,0.0485034,0.0159722,0.0329637,-0.00404841,0.0143246,-0.0316169,-0.00828932,-0.0751383,0.0282995,-0.0770936,-0.0712288,-0.0697542,0.0335164,-0.11291,0.226275,0.075499,-0.0629413,0.00807984,0.015126,0.0143506,-0.0607968,0.0239884,-0.0206599,-0.0159675,0.0231509,-0.0775184,0.131371,0.121285,0.0507032,0.0925734,0.0477054,0.0673762,0.0781838,0.029368,0.0140571,0.0403406,0.0409186,0.06454,-19339.3
-18370.2,0.816725,0.216283,4,15,0,18429.8,-0.00887889,0.964265,0.114804,-0.0461693,0.245996,0.118285,0.354766,0.142371,0.091242,0.102085,0.191019,0.170533,-0.0494915,0.104793,0.00515253,0.0172641,0.152242,0.099918,0.171198,0.157785,-0.0354419,-0.0388645,-0.0488323,-0.175732,-0.00188613,-0.0518056,-0.0491672,-0.0310239,-0.0452537,0.0621749,0.0839046,0.0582298,0.0247608,0.00225767,-0.012667,0.0587625,-0.0313035,-0.0573003,-0.0484521,0.0802208,0.00606539,0.0155403,0.00206892,-0.0133707,-0.0411316,0.0701573,0.0138578,0.0241474,0.0376303,-0.0913616,0.065251,0.0989202,-0.00707413,0.211932,-0.0183833,0.0844333,-0.0397963,-0.046489,-0.0008842,0.111189,-0.135377,-0.0403818,-0.0997132,-0.0713597,-0.075942,-0.0133418,-0.00875936,0.056566,-0.0163052,0.0191609,0.0172243,0.00898285,0.0210015,0.00833349,-0.0261636,-0.0380088,-0.0157338,-0.0162802,-0.0168957,-0.0339627,-0.00426875,-0.0251658,-0.00620953,-0.018929,-0.06452,-0.0711123,-0.0261683,-0.0690877,-0.00262661,9.32657e-05,-0.018893,0.0139125,0.00491357,-0.00814804,-0.0271952,0.0874799,0.0600949,0.00960608,0.035247,-0.00615052,0.0185398,-0.0289807,0.0168704,-0.0602949,0.013369,-0.0457491,-0.0575895,-0.0638539,0.0500145,-0.11215,0.174509,0.0842219,-0.0893992,0.0186005,0.0100747,0.0583874,-0.0504616,0.0185593,-0.0171017,0.0085646,0.00979462,-0.0606141,0.11241,0.100389,0.0524818,0.0605,0.0441272,0.0800773,0.102647,0.0222262,0.0153157,0.031508,0.0277298,0.0658507,-19329
-18365.3,0.999356,0.216283,4,15,0,18427,-0.00518855,0.965684,0.123807,0.00854774,0.210185,0.114025,0.279969,0.164566,0.0875943,0.0641842,0.23058,0.162825,-0.0622197,0.101539,0.0386862,0.023246,0.130709,0.0932951,0.164924,0.206464,-0.0830526,-0.0575257,-0.113817,-0.146929,-0.00404848,-0.0185498,-0.112946,-0.0240061,-0.0119301,0.0560417,0.0677577,0.0589657,0.0292578,-0.000319959,-0.00407457,0.0496128,0.0277715,-0.0072036,-0.0331666,0.0363859,0.03048,-0.0624544,-0.0229351,-0.043724,-0.0346087,0.0255571,-0.0182182,0.0106993,0.0370992,-0.083598,0.0261527,0.0429046,-0.0287057,0.216954,-0.00691225,0.0707828,-0.0298666,-0.000785077,0.0327821,0.077155,-0.062243,-0.0553864,-0.0908909,-0.0566559,-0.14166,-0.001671,-0.0117107,0.0256483,-0.011636,0.0258824,0.0213158,0.00126884,-0.03254,-0.00193635,-0.059241,-0.0502017,-0.0125239,-0.00106518,0.00970179,0.000815571,-0.0140902,-0.02599,0.00316292,-0.0599918,-0.056062,-0.0608979,-0.0439615,-0.10012,-0.00509356,-0.0193476,-0.0421206,-0.0222429,0.00721797,0.0236955,-0.0274649,0.0250738,0.0348317,-0.00391075,-0.00187881,0.0297075,-0.0251363,-0.0384418,-0.0071865,-0.047522,0.0128765,-0.0257396,-0.0474773,-0.0800264,0.0384014,-0.124085,0.154174,0.0915326,-0.0226698,0.0208107,-0.0279331,0.0113121,-0.0311289,-0.0055779,-0.0280298,-0.029188,0.00629817,-0.00316512,0.105482,0.0839011,0.0642362,0.0432998,0.0529542,0.107331,0.0633578,0.0214629,0.0371249,0.0519416,0.0232449,0.0510415,-19308.1
