# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 22:07:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/bm6uhr3c.json
# init = 2 (Default)
# random
#   seed = 13641
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-dens.h-nondens/hreg-20240928170733_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,log_p
-18435.5,0.94242,0.310601,4,15,0,18479.8,0.00216368,0.964609,0.206958,-0.0365291,0.291888,0.110728,0.31663,0.178304,0.0547469,0.102227,0.248166,0.169997,-0.036616,0.0854521,0.0671689,0.0192998,0.140471,0.0726857,0.146928,0.149987,-0.0504399,-0.0189851,-0.148433,-0.176336,-0.0062593,-0.00908451,-0.0642304,-0.0490943,-0.0250701,0.0735136,0.0884855,0.0626254,0.0229773,-0.0121663,0.000215187,0.05773,0.0149239,-0.0374821,-0.021904,0.0691432,0.0222861,-0.137059,0.0220577,-0.0111136,-0.0577213,0.0921492,-0.057572,0.0176903,0.0171668,-0.0327801,0.041477,0.0248536,0.0166741,0.238026,-0.0157814,0.10311,-0.0151573,-0.0433459,0.055162,0.0713322,-0.0559529,0.00937578,-0.0429729,-0.117587,0.0150358,0.148893,0.0834157,-0.0899159,0.036736,-0.0111626,0.046545,0.0108781,0.142279,0.0702773,0.133604,0.0443393,0.0682992,0.0606499,0.0565244,-55438.4
-18445.4,0.856125,0.310601,4,15,0,18471.7,-0.0189039,0.963673,0.20313,-0.0376985,0.315465,0.0963489,0.307916,0.192507,0.0633868,0.0875751,0.250149,0.143171,-0.0794179,0.0735199,0.0357803,0.000768214,0.161659,0.0886055,0.159008,0.173942,-0.0515467,-0.0779342,-0.100714,-0.160929,0.00636878,-0.0159502,-0.0726671,0.000897405,-0.0156816,0.0595483,0.0512512,0.044731,-0.0104483,-0.0149357,-0.0116658,0.0359902,-0.00975436,-0.0483889,-0.0334105,0.107781,0.033723,0.0157836,0.0185688,-2.25382e-06,-0.0514274,0.0834077,0.035141,0.0507492,0.0615867,-0.0500926,0.0285887,0.0722209,-0.0292478,0.215765,-0.0545334,0.0705459,-0.0235191,-0.00390701,0.0149509,0.0626442,-0.0733932,0.00857685,-0.0285056,-0.161097,-0.0460565,0.168369,0.0900053,-0.0361159,0.000679602,0.0411294,0.0547698,-0.0674096,0.15903,0.0824021,0.0354799,0.0413084,0.0470577,0.111692,0.0656218,-55448.3
-18447.8,0.983755,0.310601,4,15,0,18481.9,-0.00194353,0.961879,0.205767,-0.0338528,0.271496,0.106052,0.295977,0.181472,0.068305,0.103921,0.239574,0.162025,-0.0549332,0.0984579,0.0901493,0.0166131,0.131965,0.064577,0.171683,0.151516,-0.0477615,-0.00240708,-0.147666,-0.159761,-0.0103456,-0.0108156,-0.0628408,0.0257126,-0.0246752,0.0769086,0.082423,0.0365409,0.0519399,-0.0295097,0.0226236,0.0382982,0.00410032,-0.0365587,0.0100361,0.0619999,0.0296719,-0.0509639,0.0174299,-0.00138891,-0.0763337,0.0689438,-0.0245359,-0.00161247,0.0375493,-0.0156259,0.0100594,0.0456809,-0.0162614,0.261008,-0.00963372,0.084213,-0.0234203,-0.0407343,0.0248418,0.0540252,-0.0401378,-0.015242,-0.0557345,-0.117083,-0.00520243,0.159395,0.0768271,-0.0782649,0.0315187,-0.00867943,0.0123788,0.0057411,0.0891077,0.0816689,0.132652,0.0420328,0.055205,0.0847974,0.0533904,-55453.6
-18450.6,0.983235,0.310601,4,15,0,18477.6,-0.0161441,0.966916,0.198992,-0.0245771,0.319915,0.0940962,0.315949,0.176185,0.0499408,0.104912,0.264307,0.153359,-0.0741683,0.0752761,0.0205304,0.00604992,0.168911,0.0886143,0.148599,0.168527,-0.0575455,-0.0851937,-0.118647,-0.188077,0.00338839,-0.0332739,-0.0822796,0.00220952,-0.0143595,0.0576697,0.0721492,0.0588709,-0.0257465,0.0078936,-0.0452452,0.0526527,-0.0216265,-0.063138,-0.048934,0.0872914,0.00959028,-0.0325837,0.02007,-0.0218276,-0.0193465,0.0442265,0.00860007,0.0621541,0.0428635,-0.0708902,0.0508891,0.035647,0.0218496,0.188316,0.00628881,0.0976991,-0.009623,0.00755087,0.0643383,0.0848051,-0.0613915,0.0308055,-0.0408073,-0.0894298,-0.0524814,0.173352,0.10606,-0.0529275,0.00407192,0.00529328,0.0711132,-0.0486173,0.150898,0.0903078,0.0402818,0.0538988,0.0395529,0.085186,0.10835,-55453.9
-18458.2,0.851884,0.310601,4,15,0,18497.7,-0.007134,0.962301,0.185341,-0.0243895,0.322803,0.0913799,0.338644,0.16117,0.0853295,0.0825694,0.231126,0.150816,-0.0616601,0.0723821,0.0444069,0.0109454,0.163741,0.0753827,0.158842,0.182448,-0.0347182,-0.0711499,-0.147535,-0.1989,-0.000634391,-0.0421465,-0.0735401,-0.0120864,-0.0175698,0.0560044,0.0746518,0.0351149,-0.0298239,-0.00115191,-0.0601397,0.030034,-0.0271221,-0.0496671,-0.0465136,0.0910347,0.00727729,0.0216196,0.0295249,0.0223847,-0.0269391,8.51163e-05,-0.0119933,0.0495367,0.0400557,-0.0547007,0.043693,0.0323262,-0.00105813,0.189649,-0.0148059,0.101582,-0.021923,0.0245234,0.0789042,0.0708698,-0.0519336,-0.00892791,-0.0288342,-0.102441,-0.0516981,0.11379,0.124203,-0.0750149,-0.00263173,0.0117007,0.0811609,-0.0465239,0.216153,0.0876632,0.0644404,0.0529026,0.0272573,0.0802375,0.101534,-55461
-18457.7,0.923185,0.310601,4,15,0,18501,-0.0126917,0.961746,0.217143,-0.0460993,0.285922,0.10585,0.294272,0.189783,0.0181647,0.104047,0.270158,0.167803,-0.0470423,0.0921032,0.0675253,0.0100971,0.149879,0.0884745,0.174544,0.148763,-0.0755637,-0.00122347,-0.108169,-0.146392,-0.00679951,-0.0113555,-0.0801223,-0.0229269,-0.0168727,0.0731887,0.0748784,0.059804,0.0468384,-0.0150386,0.0388753,0.066503,0.00698167,-0.0746242,-0.0152399,0.0824499,0.0514999,-0.160401,0.0308611,-0.0380758,-0.0961896,0.084746,-0.0274604,0.0156869,0.0576347,-0.0360172,0.0252077,0.065386,-0.0207013,0.238055,-0.0336564,0.0866493,-0.0206622,-0.036741,-0.0101942,0.0717679,-0.0347743,0.0153201,-0.0243881,-0.110697,-0.0179536,0.219814,0.124975,-0.0396142,0.0305432,-0.0334925,0.0166694,0.000672991,0.111552,0.129639,0.0584425,0.0784233,0.0819457,0.0873181,0.0472578,-55458.5
-18458.1,0.9182,0.310601,4,15,0,18510.7,-0.00994792,0.960529,0.193914,-0.0203884,0.323874,0.113989,0.308676,0.169287,0.0510359,0.11361,0.229735,0.158495,-0.0783821,0.0731825,0.0801188,0.00696111,0.166732,0.0978,0.129758,0.176252,-0.036283,-0.0254177,-0.0877188,-0.144022,-0.0261939,-0.0261607,-0.0910362,-0.00805275,-0.022324,0.0618342,0.0659519,0.0703085,0.0138094,-0.016981,-0.019541,0.0604236,-0.0267455,-0.0496825,-0.00975485,0.0654557,0.0500399,-0.100577,-0.00890399,-0.0152878,-0.0766357,-0.0613079,0.00734744,0.0173885,0.0448306,-0.0370938,0.0581332,0.0620697,-0.0140751,0.242807,-0.01587,0.0994818,-0.0407299,-0.0340894,0.0220029,0.0437777,-0.0599688,0.0292792,-0.0364416,-0.0980627,-0.0226768,-0.00762127,0.118448,-0.0681786,0.0246242,-0.0618485,0.0643804,-0.00510241,0.141197,0.0927127,0.0369988,0.0765243,0.069401,0.0625229,0.0848987,-55454.5
-18451.7,0.992939,0.310601,4,15,0,18493.3,-0.0122356,0.965472,0.219785,-0.0441746,0.279054,0.0736448,0.305239,0.191281,0.0608203,0.0840505,0.274658,0.15098,-0.0388183,0.102438,0.0383682,0.00735673,0.135467,0.0652477,0.183346,0.146154,-0.0636313,-0.066482,-0.146418,-0.190935,-0.00668824,-0.0102327,-0.036391,0.0105649,-0.00553007,0.0918413,0.0746902,0.0315754,0.0062149,-0.00464115,-0.00445496,0.0369237,-0.018722,-0.0563063,-0.0429583,0.0990566,0.0218199,-0.0568133,0.0165249,-0.00680938,-0.0370386,0.116648,0.00281865,0.0383477,0.00998175,-0.0386209,0.0060907,0.0298819,0.00479111,0.209173,-0.0252323,0.11196,-0.0104995,-0.0289004,0.0810425,0.0774267,-0.0749531,-0.0105899,-0.0468605,-0.142136,-0.0269953,0.325487,0.0751043,-0.0752381,-0.021923,0.0557731,0.0161403,-0.0237259,0.238169,0.0791717,0.0924771,0.0730882,0.0711803,0.105102,0.058266,-55446.7
-18458.5,0.973367,0.310601,4,15,0,18489.2,-0.00292545,0.963504,0.19361,-0.0606039,0.292804,0.105161,0.314303,0.186568,0.0308418,0.0727363,0.221521,0.142298,-0.0584721,0.0919647,0.0695253,0.0211929,0.164943,0.0762058,0.177664,0.170232,-0.0498103,-0.0690851,-0.137971,-0.184799,0.000469092,-0.0123874,-0.0638394,0.0135326,-0.00408125,0.0703984,0.0638153,0.0752637,-0.00557882,-0.00811335,-0.0354111,0.0511,-0.0165129,-0.0458447,-0.0428977,0.102549,-0.0152799,0.0152654,0.0352785,0.00616582,-0.0594566,0.157825,0.00121354,0.0392051,0.0545638,-0.0709924,0.0224697,0.0394516,-0.00365385,0.237754,-0.0445993,0.0792428,0.00639485,0.00515854,0.0991074,0.0676639,-0.0447305,-0.0058366,-0.0570462,-0.145546,-0.0655847,0.343698,0.139822,-0.0779854,0.0189087,0.019749,-0.0199818,-0.0309559,0.356454,0.0809389,0.067514,0.120011,0.088719,0.1464,0.0789273,-55446.4
-18454,0.797848,0.310601,4,15,0,18510.3,-0.0167911,0.962222,0.194437,-0.0345935,0.304966,0.080677,0.320378,0.166845,0.0834693,0.119585,0.257144,0.181381,-0.0525002,0.0716289,0.0694082,0.00747216,0.121573,0.0761768,0.175884,0.133777,-0.0457292,-0.0155169,-0.10834,-0.174136,-0.00943394,-0.0595499,-0.0556437,0.0194957,-0.00401968,0.0774125,0.0705278,0.00521761,0.00764598,0.00537098,-0.00374199,0.0692216,-0.021495,-0.0384761,-0.00919707,0.0635746,0.0639854,-0.139719,-0.000158411,0.000535485,-0.0469296,0.120298,0.00267146,3.34643e-05,0.0569431,-0.0574631,0.0415096,0.0453556,-0.019134,0.198411,-0.0469508,0.0701229,-0.0388143,-0.0493023,0.0543361,0.0847692,-0.0790919,0.0456191,-0.0368188,-0.149866,-0.018366,0.18643,0.0523046,-0.0605948,-0.00233853,0.00983536,0.0307538,-0.0597001,0.103691,0.08882,0.0782331,0.0406113,0.0825597,0.0769086,0.106713,-55455.3
-18445.5,0.99379,0.310601,4,15,0,18489.5,-0.00155118,0.965843,0.225435,-0.0292549,0.336514,0.113431,0.293655,0.182185,0.0437454,0.0960754,0.253237,0.139972,-0.0605634,0.110351,0.0513451,0.0111988,0.160243,0.0886467,0.135063,0.168485,-0.0510129,-0.0801944,-0.107655,-0.166675,-0.0152285,0.025297,-0.0823571,-0.0167937,-0.0354009,0.0639071,0.0895271,0.0431811,0.0247882,-0.0210779,-0.029228,0.0264601,-0.00529456,-0.0690388,-0.0475831,0.0888864,-0.0279651,0.00889943,0.0247467,-0.00591388,-0.0547742,0.0116721,-0.0341947,0.0501638,0.0181244,-0.039865,0.0301376,0.0507637,0.00966586,0.244273,-0.0279651,0.0786703,-0.0160014,0.0164447,0.0470758,0.058949,-0.0616087,-0.0315018,-0.0405459,-0.0976519,-0.0177024,0.157583,0.117733,-0.0761454,0.0331934,0.00105824,0.0319752,0.0297072,0.123926,0.0688178,0.0861485,0.0782099,0.0417345,0.104734,0.0713422,-55450
-18446.4,0.953366,0.310601,4,15,0,18474.4,-0.00850828,0.965142,0.201978,-0.0434667,0.268662,0.0890195,0.328039,0.202038,0.0649904,0.0840367,0.259154,0.163148,-0.0527751,0.0643444,0.0740772,0.00715479,0.160823,0.0837689,0.177393,0.129277,-0.0562029,-0.0164625,-0.119418,-0.190219,0.0044858,-0.0671169,-0.0579288,0.012115,-0.0129999,0.0619376,0.0658066,0.0290652,0.00503058,0.0149977,-0.0174007,0.0642607,-0.0172118,-0.00960051,0.00393673,0.0888061,0.0539363,0.0104546,-0.00637357,0.0118546,-0.0543128,0.0404207,-0.0129775,0.0105213,0.0676779,-0.0408034,0.0338602,0.0367511,-0.00967652,0.223428,-0.00944593,0.101468,-0.0426068,-0.0529154,0.0406781,0.0646336,-0.0569129,0.0374265,-0.0316536,-0.134634,-0.0348136,0.131833,0.0276883,-0.0854271,0.0395423,0.012299,0.0382671,-0.0287966,0.0923722,0.112037,0.102436,0.0381207,0.0386677,0.0699033,0.0763888,-55452.1
-18453.2,0.784802,0.310601,4,15,0,18484.1,-0.00690482,0.960733,0.204835,-0.0193571,0.332328,0.103837,0.300928,0.158137,0.0598839,0.111226,0.24358,0.153061,-0.075865,0.111918,0.0409738,0.00681277,0.1452,0.0710492,0.141499,0.182427,-0.0436079,-0.0524374,-0.139002,-0.16318,-0.0126078,0.0215101,-0.0959145,-0.0369666,-0.0477752,0.0777382,0.0875037,0.0602188,0.0246483,-0.0257603,-0.00376446,0.0219879,0.00541023,-0.0654289,-0.0503556,0.0863262,0.0032166,-0.0907694,0.0350554,-0.038911,-0.0330731,0.0406635,-0.0247197,0.0310039,0.0195221,-0.0273194,0.00114695,0.05483,-0.00809683,0.252188,-0.0230507,0.05191,-0.00970496,0.0207527,0.0450035,0.0748307,-0.0707554,-0.0168958,-0.0298108,-0.0945903,0.0163446,0.19658,0.177501,-0.131895,-0.00580746,0.000596127,0.0495881,-0.00123026,0.175467,0.0981877,0.0919551,0.092621,0.0451703,0.0971322,0.0456266,-55449.1
-18447.5,0.770553,0.310601,4,15,0,18494.4,0.00419671,0.961813,0.205796,-0.0259308,0.311238,0.0971171,0.32684,0.161477,0.0708508,0.115941,0.236078,0.157658,-0.0756431,0.127592,0.0740935,0.00441088,0.181639,0.0867108,0.134711,0.14295,-0.0592722,-0.0601515,-0.147686,-0.167191,-0.0080172,0.00626843,-0.0906162,-0.0068639,-0.0430074,0.0781991,0.0853434,0.0207963,0.0243597,-0.00389591,0.00435149,0.0484657,-0.0343166,-0.0530327,-0.00726537,0.0708182,0.0213264,0.0614306,0.0337997,0.00558078,-0.0572963,0.0660505,-0.0320342,0.0180468,0.0458846,0.0035325,0.00697088,0.0553168,0.000365094,0.209125,-0.00127713,0.0888848,-0.0118995,-0.0180541,0.00620601,0.0652131,-0.0670787,-0.010155,-0.0368412,-0.123363,0.0133044,0.144279,0.087605,-0.0547359,-0.00375653,-0.00931946,-0.000572306,-0.0280187,0.189351,0.113267,0.0540625,0.0397947,0.077421,0.083813,0.0544097,-55451.3
