# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 22:07:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/bm6uhr3c.json
# init = 2 (Default)
# random
#   seed = 13641
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-dens.h-nondens/hreg-20240928170733_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,log_p
-18456,0.808338,0.304612,4,15,0,18505.3,-0.0031258,0.961218,0.191626,-0.0457918,0.282966,0.10851,0.293129,0.20424,0.0563436,0.0981821,0.244162,0.156893,-0.0889765,0.119641,0.0692316,0.0331461,0.143929,0.0854327,0.178618,0.179343,-0.0403716,-0.0283204,-0.0993751,-0.192176,-0.0283059,-0.0518895,-0.116779,0.0158035,-0.0418418,0.0805843,0.0767979,0.0475991,-0.0171404,-0.0270114,-0.000728418,0.0590439,0.0264804,-0.0349648,-0.000351258,0.0599843,0.0329483,0.0471714,0.0113394,-0.0147736,-0.0615697,0.0486419,-0.0256613,0.0141121,0.0782652,-0.0734064,0.0187544,0.0340727,0.00892942,0.20586,-0.0171766,0.103431,-0.0409826,-0.016342,0.0776294,0.0930973,-0.0350539,0.00519761,-0.0273015,-0.147398,-0.038063,0.136347,0.0724344,-0.0519335,0.0199723,0.00344809,0.00511022,0.0172017,0.174523,0.0982504,0.0758628,0.0690465,0.0487897,0.084553,0.0921798,-55459.9
-18451.8,0.998048,0.304612,4,15,0,18492.2,-0.0140903,0.965529,0.213146,-0.0150082,0.309741,0.0890684,0.326997,0.165608,0.0625951,0.109564,0.274873,0.154679,-0.0323963,0.0630087,0.0483114,-0.0125657,0.159156,0.063855,0.144729,0.117412,-0.0480292,-0.0699904,-0.136087,-0.152553,0.00934756,0.0186284,-0.0627414,-0.0189511,-0.010038,0.0644816,0.080175,0.0708019,0.0522194,0.00722342,-0.0228579,0.0356284,-0.0405308,-0.0693199,-0.0459409,0.0962885,0.0266481,-0.0596719,0.0153104,-0.0215507,-0.0679637,-0.0227007,-0.016547,0.0429836,-0.00024077,-0.00348537,0.0406914,0.0497191,0.0163662,0.220876,0.00656205,0.0848315,0.00267289,0.00574631,0.0457135,0.0535696,-0.0585711,-0.0156011,-0.0282319,-0.0903841,-0.0167955,0.181194,0.104232,-0.0522727,0.0369087,-0.0196772,0.123233,-0.0297852,0.0891762,0.0711885,0.0501151,0.0550586,0.0954898,0.142279,0.0602746,-55454.7
-18446.4,0.939485,0.304612,4,15,0,18484.2,-0.00556304,0.966694,0.220049,-0.0177989,0.310699,0.097859,0.308717,0.161924,0.0359892,0.100945,0.256807,0.149351,-0.0560867,0.117074,0.0319595,0.000623511,0.171689,0.0663213,0.142051,0.137832,-0.0609992,-0.0524683,-0.124134,-0.16014,0.011181,0.00979619,-0.0737012,-0.0146059,-0.0262911,0.0726391,0.0937894,0.0522957,0.0200553,0.000129423,-0.0178644,0.0696832,-0.00611791,-0.0353176,-0.0354067,0.087264,0.01358,-0.155227,0.0124457,-0.0274244,-0.0607447,0.00590177,-0.0227513,0.0323921,-0.00535039,-0.0369578,0.0479295,0.0567074,-0.0172573,0.216837,-0.00698261,0.103244,-0.0311494,-0.0134098,0.00617104,0.0919014,-0.045437,-0.00934414,-0.0104749,-0.133033,-0.0160773,0.141711,0.0762234,-0.0919127,0.041057,-0.0336842,0.118912,-0.0242954,0.0941187,0.072363,0.0890778,0.0460707,0.0455943,0.162839,0.0457388,-55445.1
-18443.5,0.995014,0.304612,4,15,0,18480.9,-0.00919301,0.963807,0.19259,-0.0606319,0.284724,0.0941369,0.308793,0.1949,0.0787512,0.0838684,0.25583,0.157644,-0.0714189,0.0574675,0.0803055,0.0272867,0.125612,0.0948898,0.158301,0.169753,-0.0482591,-0.0432536,-0.156537,-0.169448,-0.0188458,-0.0471999,-0.0550878,0.00435353,-0.0182691,0.0671772,0.0331308,0.0540375,0.00748981,-0.023372,0.00343074,0.0188836,-0.00957129,-0.0436813,-0.0316993,0.0728741,0.0248133,-0.0115171,0.0265885,0.00274891,-0.0464676,0.0738231,-0.0185274,0.0271799,0.0631933,-0.0500667,0.0182138,0.0310342,0.00170633,0.232748,-0.0407551,0.0668733,-0.0337055,-0.0307497,0.0513252,0.0750838,-0.0339941,0.0224778,-0.0543008,-0.140498,-0.0121949,0.192644,0.125549,-0.0373839,0.0226574,-0.0359461,0.0083228,-0.0142868,0.163075,0.105374,0.0541091,0.0337963,0.0657888,0.0789379,0.0682282,-55447.8
-18447.7,0.836215,0.304612,4,15,0,18484.3,-0.00686837,0.962792,0.231395,-0.0219057,0.300463,0.107071,0.304839,0.187568,0.055167,0.101109,0.217858,0.149369,-0.0571562,0.117288,0.0130025,-0.00257752,0.15392,0.0585839,0.180125,0.165972,-0.0485157,-0.0499316,-0.112379,-0.163585,-0.0179207,-0.022917,-0.0881705,-0.0195606,-0.0117339,0.0829385,0.08566,0.038514,0.0275264,0.0145389,-0.0145603,0.0534304,-0.0157665,-0.0584093,0.00505828,0.073445,0.0343601,-0.090812,-0.0123936,-0.0280062,-0.0638317,0.0576566,-0.0218377,0.014744,0.0550637,-0.0725117,0.0400059,0.0335301,-0.00697309,0.256781,0.00580573,0.109815,-0.00654336,-0.000231175,0.0526225,0.0712044,-0.0437353,0.0242112,-0.0122654,-0.12299,-0.0262169,0.139226,0.0586392,-0.0875282,0.00447304,0.0229525,0.0464763,-0.00551618,0.0899195,0.0882671,0.064382,0.058707,0.0682885,0.118687,0.086206,-55450.4
-18448.1,0.991376,0.304612,4,15,0,18478.8,-0.0114836,0.958402,0.181333,-0.0434056,0.286921,0.100306,0.308708,0.173674,0.0485933,0.0910395,0.276119,0.161096,-0.0586197,0.0640694,0.102498,0.00707554,0.148863,0.109993,0.140972,0.16114,-0.0370311,-0.0445683,-0.149467,-0.166101,-0.00227953,0.00107964,-0.0471327,0.0269343,-0.027051,0.0604919,0.0671333,0.0499672,-0.00798415,-0.0418618,0.000425666,0.0454791,0.0125673,-0.0256525,-0.036771,0.0860285,-0.00094437,-0.0212869,0.0206572,0.00995685,-0.0332064,0.00910859,-0.00443031,0.0525868,0.040278,-0.015036,0.0418533,0.0633839,-0.0184491,0.190529,-0.0410872,0.0606021,-0.0311729,-0.00226511,0.0748929,0.0642919,-0.0839367,-0.008197,-0.0503453,-0.117658,-0.013641,0.189142,0.0737357,-0.0513292,0.00307846,0.0307833,0.034408,0.0155282,0.16831,0.116514,0.0776864,0.0336312,0.0389535,0.0529733,0.0834385,-55453.9
-18448.8,0.952267,0.304612,4,15,0,18489.5,-0.00525124,0.968085,0.232917,-0.0244413,0.3248,0.0924026,0.303991,0.184177,0.0616333,0.101297,0.239261,0.148651,-0.042985,0.102934,0.0172199,0.012521,0.156777,0.0520905,0.185279,0.143938,-0.0470414,-0.0328614,-0.0998968,-0.177391,-0.00412946,-0.0201985,-0.0795244,-0.0152286,-0.0236148,0.0645962,0.0813014,0.0480931,0.031022,0.01582,0.000783265,0.0547822,-0.0249867,-0.0632359,-0.0317027,0.0686215,0.0442804,-0.0670766,-0.00357595,-0.023856,-0.0669397,-0.0290857,-0.0506738,0.022759,0.0483756,-0.0356981,0.0231623,0.0333447,-0.00991228,0.259348,-0.00635526,0.1228,-0.0172357,-0.0189422,0.00712234,0.0999434,-0.0525728,0.00722454,-0.0342518,-0.151641,0.00506856,0.122735,0.0824332,-0.0628642,0.0272891,-0.0260042,0.0644797,-0.0413139,0.108524,0.077007,0.153352,0.103041,0.0679631,0.114941,0.0617771,-55446.6
-18451.6,0.643655,0.304612,4,15,0,18502.7,-0.00459157,0.966158,0.227401,-0.0264166,0.323114,0.0840268,0.299533,0.183632,0.0592505,0.105294,0.243419,0.145757,-0.0430131,0.101454,0.0170623,0.0166121,0.140909,0.0602643,0.180859,0.139922,-0.0413714,-0.0380173,-0.113198,-0.165916,0.00168117,-0.0241798,-0.0779802,-0.00447964,-0.0195324,0.050772,0.0727777,0.0531879,0.0304877,0.0200431,-0.00691809,0.0562362,-0.0267694,-0.0569015,-0.0250465,0.076895,0.0385524,-0.0637656,-0.0111146,-0.0255948,-0.06821,-0.0239872,-0.0600979,0.0255957,0.0395799,-0.039844,0.019901,0.0275606,-0.0160515,0.265396,-0.0107615,0.118198,-0.0191598,-0.0265849,0.00979679,0.0967803,-0.0498744,0.00901686,-0.0350855,-0.15394,-0.00960931,0.148119,0.07652,-0.0544343,0.0290239,-0.028334,0.0852334,-0.0474879,0.132862,0.0766657,0.142839,0.108033,0.07802,0.116224,0.0580612,-55448.9
-18443.1,0.895845,0.304612,4,15,0,18486,-0.00661482,0.961443,0.206875,-0.0335698,0.298201,0.0780749,0.305925,0.181612,0.0684095,0.102905,0.268877,0.151773,-0.06015,0.120922,0.0322102,0.00697657,0.164301,0.0608981,0.179218,0.123402,-0.0588455,-0.025567,-0.125939,-0.192626,0.0065599,-0.0349904,-0.0701705,0.00870217,-0.00956887,0.0550982,0.0724677,0.0826209,0.0268363,0.0174543,-0.0235252,0.0269953,-0.0107027,-0.0679265,-0.0253704,0.0568562,0.0331478,-0.0341262,0.00359472,-0.00694744,-0.0618288,0.0556222,-0.0506464,0.0265578,0.0300091,-0.00743109,0.0534043,0.0345029,-0.00148519,0.230025,-0.0284696,0.0937071,-0.0200571,-0.0213488,0.0379754,0.0877573,-0.0648924,0.0219487,-0.0305075,-0.137507,-0.00224293,0.16648,0.094798,-0.0529901,0.035193,-0.0322704,0.0555621,-0.0428895,0.144312,0.0870729,0.0988146,0.0660187,0.0572726,0.114354,0.0644575,-55446.2
-18447.6,0.975628,0.304612,4,15,0,18483,-0.0138061,0.95794,0.223928,-0.039588,0.285583,0.109497,0.305496,0.194819,0.053687,0.122975,0.233682,0.142585,-0.0760569,0.108266,0.0502743,0.0281006,0.157493,0.087667,0.136044,0.168679,-0.0527635,-0.0486055,-0.135723,-0.181334,-0.0137842,-0.0288901,-0.0845577,-0.00769075,-0.0295288,0.0923653,0.0811723,-0.0148209,0.0254126,-0.0122855,-0.0184921,0.0381734,-0.0114693,-0.0723052,-0.0100423,0.0841914,0.0372423,-0.0894861,0.00706501,-0.0179246,-0.0426451,0.0447936,-0.0280446,0.013707,0.0607533,-0.0190959,-1.05761e-05,0.0431876,-0.00468039,0.220061,0.00608948,0.11572,-0.0147886,-0.0055785,-0.00103037,0.0802808,-0.031808,0.00549983,-0.0297928,-0.141512,0.00242456,0.13222,0.0766589,-0.0442511,-0.00845462,0.0121485,0.0535357,-0.0407521,0.159051,0.0540287,0.0534988,0.0501724,0.0707053,0.0458622,0.0901829,-55447.3
-18443.2,0.971727,0.304612,4,15,0,18481.9,-0.0025474,0.9681,0.194253,-0.0299622,0.296039,0.0907962,0.313321,0.176795,0.061105,0.0743219,0.279762,0.150652,-0.0518059,0.0815967,0.0576793,-0.011981,0.136166,0.0947508,0.1752,0.143481,-0.0276301,-0.0481801,-0.128661,-0.16624,-0.00897558,-0.0348543,-0.0416435,0.00678657,-0.0174683,0.0534547,0.0485233,0.0970121,0.00571168,-0.00581323,-0.00501472,0.0662938,0.000910777,-0.0327339,-0.0288997,0.0648655,0.0356899,0.00852517,0.0321251,0.0170284,-0.0334344,0.0908049,0.00404343,0.0490877,0.0490083,-0.0701203,0.0562878,0.0466382,-0.00808364,0.229436,-0.0486724,0.094607,-0.0388377,-0.025008,0.0702363,0.0500969,-0.0460845,0.015695,-0.0611245,-0.123599,-0.0244946,0.197517,0.0894483,-0.0660157,0.0391423,0.0185388,0.0314058,-0.01147,0.0990215,0.142534,0.068182,0.0411909,0.0486678,0.163995,0.0690969,-55448.1
-18437.8,0.998841,0.304612,4,15,0,18466.8,-0.0028002,0.96975,0.193717,-0.0217939,0.28946,0.0940037,0.308964,0.178465,0.0602641,0.0864429,0.266059,0.147111,-0.051416,0.0522189,0.0619737,0.00603343,0.139995,0.0944848,0.165641,0.144422,-0.0315266,-0.0561267,-0.1214,-0.164199,-0.00631825,-0.0298755,-0.0529263,0.00338028,-0.0257195,0.0568601,0.0547487,0.0767328,0.00289013,-0.0128627,-0.00926809,0.0671272,-0.000921044,-0.0222992,-0.024838,0.0729757,0.0544036,0.0350339,0.0362807,0.00172733,-0.0378416,0.0596489,0.00439883,0.048725,0.0516543,-0.0713649,0.0519472,0.0412837,-0.0137278,0.239836,-0.0342366,0.0863004,-0.0393406,-0.0208431,0.0696319,0.0637855,-0.0499838,0.0223541,-0.0724886,-0.136886,-0.0214592,0.182354,0.0765773,-0.0550399,0.0272978,0.0292227,0.0264187,0.000272169,0.0829152,0.156361,0.0530805,0.0468582,0.041556,0.149675,0.0817707,-55443.6
-18436.4,0.92269,0.304612,4,15,0,18469.1,-0.0108507,0.958937,0.223271,-0.0465097,0.276791,0.106909,0.314477,0.179249,0.0817116,0.115522,0.270688,0.146201,-0.0722924,0.101201,0.0506777,-0.00971315,0.150701,0.0747755,0.141963,0.160837,-0.0453453,-0.0272051,-0.105598,-0.175261,0.00376426,-0.0280572,-0.0563206,-0.00233425,-0.0355809,0.0850267,0.0843678,0.0139456,0.0177983,-0.017436,-0.00560802,0.0231758,-0.00921391,-0.0343178,-0.0273883,0.0954878,0.0413792,-0.0615716,0.00372212,-0.0154067,-0.0672795,0.01324,-0.026884,0.0525556,0.0482887,-0.0379689,0.00562927,0.0643071,0.0160666,0.23465,-0.00231628,0.0872558,-0.0144408,-0.0305511,0.0199096,0.0703819,-0.0552281,0.0122822,-0.0485584,-0.12693,-0.0310828,0.134578,0.0603245,-0.0577948,0.0111574,-0.00521889,0.0924725,0.030097,0.121195,0.0562592,0.0556384,0.0331594,0.0456102,0.113745,0.0728582,-55440
-18440.1,0.818767,0.304612,4,15,0,18467.6,-0.00616495,0.965831,0.188574,-0.0156877,0.31428,0.0954368,0.301237,0.178846,0.0541232,0.0930822,0.235061,0.160911,-0.0374131,0.0743208,0.0622069,0.024979,0.149429,0.0806865,0.165694,0.15211,-0.036409,-0.0688128,-0.161251,-0.173236,-0.0250589,-0.0103059,-0.0865114,0.00591601,-0.00515926,0.0433375,0.0770153,0.0846295,-0.00415134,-0.00729281,-0.00949254,0.0692371,-0.00134868,-0.0596841,-0.0178039,0.0710378,0.00265291,-0.00743112,0.0191485,-0.00436036,-0.0528701,0.000947838,-0.00507037,0.0236661,0.035597,-0.0230579,0.0601351,0.0253854,-0.00493333,0.197867,-0.0290599,0.0857909,-0.0244836,0.0101036,0.0680607,0.0645633,-0.0538905,0.0237458,-0.044146,-0.124555,-0.0358092,0.123594,0.126561,-0.0636512,0.00349093,0.0138392,0.00194834,-0.0618976,0.136101,0.108433,0.0678767,0.0622867,0.0582966,0.0652114,0.0716876,-55444.8
-18440.3,0.786769,0.304612,4,15,0,18479,-0.0108061,0.958184,0.219899,-0.012082,0.321178,0.124067,0.300783,0.180672,0.0291207,0.0799317,0.233048,0.163494,-0.0617753,0.0869762,0.0636989,0.0198473,0.134523,0.0674482,0.163884,0.157048,-0.0467639,-0.0688715,-0.151736,-0.175356,-0.00265981,-0.046721,-0.0735986,-0.0144034,-0.0348635,0.0757207,0.0797898,0.0561008,0.00580213,-0.00197554,-0.000709674,0.0708295,-0.0403225,-0.0452745,-0.0289468,0.0916506,0.0150291,-0.0463937,0.0304878,-0.0159433,-0.0567328,-0.0546065,-0.0147762,0.0400468,0.00651843,-0.0635147,0.0389534,0.0202722,-0.0232263,0.220988,-0.0039751,0.0904871,-0.0400149,-9.66303e-05,0.0864887,0.04386,-0.046855,0.0339225,-0.0112954,-0.12249,-0.000773778,0.209469,0.0690463,-0.0601622,0.041397,-0.0204666,0.030242,-0.0329915,0.101098,0.0655428,0.0528913,0.0422901,0.047942,0.0986251,0.0834453,-55445
