# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 06:15:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/ro4b1a6w.json
# init = 2 (Default)
# random
#   seed = 36787
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-dens.h-nondens/hreg-20250421011546_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,beta.1.11,beta.2.11,beta.3.11,beta.4.11,beta.5.11,beta.6.11,beta.7.11,beta.8.11,beta.9.11,beta.1.12,beta.2.12,beta.3.12,beta.4.12,beta.5.12,beta.6.12,beta.7.12,beta.8.12,beta.9.12,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,mu_beta.11,mu_beta.12,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,sigma_beta.11,sigma_beta.12,log_p
-18352.4,0.00716588,0.236647,4,15,0,18417.3,-0.000412314,0.963836,0.120027,-0.02729,0.239183,0.0964819,0.324202,0.155235,0.0939681,0.102948,0.224217,0.175546,-0.0401733,0.103532,0.0420259,0.0398305,0.131744,0.0911815,0.12835,0.192224,-0.0509878,-0.036182,-0.0884701,-0.147538,-0.022136,-0.021129,-0.0707151,-0.0309558,-0.0548209,0.0763457,0.0811193,0.0877936,0.0589264,0.0214708,0.0102884,0.0620828,0.0192683,-0.0346611,-0.0312338,0.049501,0.0172789,-0.000925742,-0.000241373,-0.0314883,-0.0380364,-0.0572649,-0.0248371,0.0206951,0.0621287,-0.0880716,0.035859,0.0398671,-0.024265,0.195255,0.0218186,0.0804675,-0.0586589,-0.0211764,0.0271451,0.0701169,-0.100758,-0.0235402,-0.105819,-0.140044,-0.0824655,-0.0112428,-0.00740314,0.0535617,-0.013526,0.00637124,0.02344,0.0271522,0.0138338,0.0169021,-0.0254448,-0.0193784,-0.000376964,0.0102029,-0.00122124,-0.0037337,-0.011983,-0.00521823,-0.00965363,-0.040268,-0.0502545,-0.0516705,-0.043227,-0.0513824,-0.0455327,-0.0449816,-0.0446027,-0.048863,0.00763725,0.010253,0.00452127,0.0458518,0.0497374,-0.0272544,0.0180997,0.0347855,0.0133827,-0.0693733,-0.0249999,-0.0484493,-0.0255062,-0.0592913,-0.0426056,-0.055022,-0.015327,-0.10108,0.165577,0.123066,-0.0529172,0.0195378,-0.0194459,0.0547889,-0.0415202,0.0185713,-0.0123762,-0.0472496,0.0276881,-0.0613343,0.176698,0.087054,0.0635947,0.0447522,0.0235538,0.110779,0.0590603,0.0413463,0.0160929,0.00391062,0.0325884,0.0266444,-19324.2
-18353.7,0.204394,0.236647,5,31,0,18410.3,-0.00795323,0.962424,0.114165,-0.0223626,0.237583,0.110554,0.315507,0.147009,0.0816948,0.103402,0.217504,0.180389,-0.0393989,0.0973114,0.027462,0.0226653,0.132437,0.0897102,0.142544,0.165165,-0.0452216,-0.0365972,-0.0939706,-0.143472,-0.0189984,-0.0261316,-0.0781315,-0.031141,-0.0273227,0.0658289,0.0902713,0.0857215,0.0620179,0.0138135,-0.00512173,0.0734339,0.0172744,-0.0290835,-0.0357669,0.0124001,0.0170436,-0.0542778,0.0137349,-0.0473284,-0.0361777,0.00407335,-0.0237984,0.0183786,0.0664382,-0.063714,0.0587524,0.03471,-0.0544294,0.192655,0.0280519,0.0790311,-0.0737921,-0.0198666,0.0465286,0.0616198,-0.0963846,-0.00729274,-0.0962746,-0.117131,-0.0849351,-0.00289141,-0.00555097,0.0551081,-0.00732301,0.0084961,0.0326759,0.0358601,0.0160006,0.0180473,-0.0361857,-0.0284534,0.00620403,0.0108354,-0.00757873,-0.00405626,-0.0140593,0.0014863,-0.00564378,-0.0487394,-0.0442321,-0.0429352,-0.0483208,-0.0473716,-0.04256,-0.0442877,-0.0470862,-0.0418977,-0.0144685,0.0199192,-0.0142195,0.0558065,0.0415153,-0.0261969,0.00803058,0.0301755,0.00674705,-0.0657041,-0.0132231,-0.0570718,-0.0316627,-0.0568979,-0.0285336,-0.0545566,-0.012664,-0.118964,0.132173,0.12195,-0.0731056,0.00540221,-0.0155527,0.0415994,-0.03323,0.00743505,-0.00785966,-0.0468973,0.03055,-0.0453414,0.21138,0.13454,0.0491502,0.0735868,0.0238262,0.124393,0.0473916,0.0420838,0.0193728,0.0038671,0.041558,0.0289033,-19316.8
-18353.7,0.00869083,0.236647,4,31,0,18408.7,-0.00795323,0.962424,0.114165,-0.0223626,0.237583,0.110554,0.315507,0.147009,0.0816948,0.103402,0.217504,0.180389,-0.0393989,0.0973114,0.027462,0.0226653,0.132437,0.0897102,0.142544,0.165165,-0.0452216,-0.0365972,-0.0939706,-0.143472,-0.0189984,-0.0261316,-0.0781315,-0.031141,-0.0273227,0.0658289,0.0902713,0.0857215,0.0620179,0.0138135,-0.00512173,0.0734339,0.0172744,-0.0290835,-0.0357669,0.0124001,0.0170436,-0.0542778,0.0137349,-0.0473284,-0.0361777,0.00407335,-0.0237984,0.0183786,0.0664382,-0.063714,0.0587524,0.03471,-0.0544294,0.192655,0.0280519,0.0790311,-0.0737921,-0.0198666,0.0465286,0.0616198,-0.0963846,-0.00729274,-0.0962746,-0.117131,-0.0849351,-0.00289141,-0.00555097,0.0551081,-0.00732301,0.0084961,0.0326759,0.0358601,0.0160006,0.0180473,-0.0361857,-0.0284534,0.00620403,0.0108354,-0.00757873,-0.00405626,-0.0140593,0.0014863,-0.00564378,-0.0487394,-0.0442321,-0.0429352,-0.0483208,-0.0473716,-0.04256,-0.0442877,-0.0470862,-0.0418977,-0.0144685,0.0199192,-0.0142195,0.0558065,0.0415153,-0.0261969,0.00803058,0.0301755,0.00674705,-0.0657041,-0.0132231,-0.0570718,-0.0316627,-0.0568979,-0.0285336,-0.0545566,-0.012664,-0.118964,0.132173,0.12195,-0.0731056,0.00540221,-0.0155527,0.0415994,-0.03323,0.00743505,-0.00785966,-0.0468973,0.03055,-0.0453414,0.21138,0.13454,0.0491502,0.0735868,0.0238262,0.124393,0.0473916,0.0420838,0.0193728,0.0038671,0.041558,0.0289033,-19316.8
-18354.6,0.0942724,0.236647,4,15,0,18419.5,-0.00698926,0.960677,0.117273,-0.027284,0.229481,0.109901,0.316784,0.14948,0.0800544,0.104834,0.214528,0.178378,-0.0386656,0.104075,0.0249826,0.0205077,0.124871,0.0938231,0.139099,0.163903,-0.0436209,-0.0359325,-0.0838416,-0.143442,-0.0214023,-0.0181487,-0.0801806,-0.0299705,-0.029768,0.0615634,0.0915051,0.0883941,0.0599431,0.0165398,-0.00381483,0.0761265,0.0200333,-0.0286833,-0.0359343,0.00899403,0.0137452,-0.0414959,0.00898522,-0.0446541,-0.0448068,0.0144206,-0.0290378,0.0201171,0.0736167,-0.0664138,0.0541432,0.0360908,-0.0501128,0.19684,0.0273368,0.0823088,-0.0756733,-0.0092434,0.0374818,0.062737,-0.0902816,-0.0178994,-0.0936474,-0.112147,-0.0800673,-0.00379018,-0.00178767,0.0569516,-0.00749182,0.00928238,0.033735,0.0343772,0.00884784,0.011722,-0.0385956,-0.0316105,0.00590256,0.00994962,-0.00912137,-0.0098215,-0.0209002,0.00202399,-0.00252598,-0.045497,-0.0423152,-0.0475264,-0.0452916,-0.0521348,-0.0390222,-0.044185,-0.0467267,-0.0423699,-0.0132107,0.0142655,-0.0186397,0.0500529,0.0429308,-0.0284968,0.00952621,0.0213739,-0.000752258,-0.0642515,-0.00753279,-0.0596975,-0.0400625,-0.0593745,-0.0220673,-0.0588459,-0.00641911,-0.118403,0.122326,0.125103,-0.0802611,0.00283542,-0.0174687,0.0483368,-0.0309124,0.00631983,-0.00403902,-0.0452678,0.0261161,-0.0488629,0.222121,0.137542,0.0479141,0.0712251,0.0234728,0.108588,0.0524023,0.0402957,0.0184294,0.00379473,0.0446573,0.029779,-19321.9
-18354.6,0.00445754,0.236647,4,15,0,18416.8,-0.00698926,0.960677,0.117273,-0.027284,0.229481,0.109901,0.316784,0.14948,0.0800544,0.104834,0.214528,0.178378,-0.0386656,0.104075,0.0249826,0.0205077,0.124871,0.0938231,0.139099,0.163903,-0.0436209,-0.0359325,-0.0838416,-0.143442,-0.0214023,-0.0181487,-0.0801806,-0.0299705,-0.029768,0.0615634,0.0915051,0.0883941,0.0599431,0.0165398,-0.00381483,0.0761265,0.0200333,-0.0286833,-0.0359343,0.00899403,0.0137452,-0.0414959,0.00898522,-0.0446541,-0.0448068,0.0144206,-0.0290378,0.0201171,0.0736167,-0.0664138,0.0541432,0.0360908,-0.0501128,0.19684,0.0273368,0.0823088,-0.0756733,-0.0092434,0.0374818,0.062737,-0.0902816,-0.0178994,-0.0936474,-0.112147,-0.0800673,-0.00379018,-0.00178767,0.0569516,-0.00749182,0.00928238,0.033735,0.0343772,0.00884784,0.011722,-0.0385956,-0.0316105,0.00590256,0.00994962,-0.00912137,-0.0098215,-0.0209002,0.00202399,-0.00252598,-0.045497,-0.0423152,-0.0475264,-0.0452916,-0.0521348,-0.0390222,-0.044185,-0.0467267,-0.0423699,-0.0132107,0.0142655,-0.0186397,0.0500529,0.0429308,-0.0284968,0.00952621,0.0213739,-0.000752258,-0.0642515,-0.00753279,-0.0596975,-0.0400625,-0.0593745,-0.0220673,-0.0588459,-0.00641911,-0.118403,0.122326,0.125103,-0.0802611,0.00283542,-0.0174687,0.0483368,-0.0309124,0.00631983,-0.00403902,-0.0452678,0.0261161,-0.0488629,0.222121,0.137542,0.0479141,0.0712251,0.0234728,0.108588,0.0524023,0.0402957,0.0184294,0.00379473,0.0446573,0.029779,-19321.9
-18357.4,0.0491411,0.236647,5,31,0,18429.8,-0.00777886,0.969151,0.102905,-0.0120594,0.263108,0.112915,0.341245,0.166411,0.0603281,0.0652866,0.215472,0.160515,-0.0634799,0.0835838,0.0457917,0.0317532,0.135861,0.115366,0.197902,0.223682,-0.0454217,-0.0411571,-0.120715,-0.163897,0.0223504,-0.00291493,-0.0663729,0.0252816,-0.0186664,0.0791691,0.0647984,0.04637,0.00208767,-0.00652257,0.0173739,0.0666838,-0.000535532,-0.0316567,-0.0482535,0.0980604,0.0352094,-0.0378464,-0.00154383,-0.026157,-0.0577336,0.0348907,-0.0146597,0.0294601,0.0423727,-0.0905631,0.0587276,0.108947,0.00692668,0.201686,-0.0676139,0.0729215,-0.0636682,-0.0436255,0.0429399,0.0627982,-0.165481,-0.0702287,-0.0707654,-0.0778134,-0.115744,0.00439494,-0.0222092,0.0173061,-0.00621233,0.0236427,0.0220112,0.00125672,-0.0115052,-0.0100664,-0.0269764,-0.0408763,-0.0209622,-0.0229805,0.00676806,-0.0167644,0.00116759,-0.0350559,0.00145711,-0.0415698,-0.0390074,-0.0467991,-0.0416833,-0.0511383,-0.035048,-0.0356078,-0.0399809,-0.0383882,0.0137096,0.0160455,-0.0232983,0.0483898,0.0481162,0.0279094,0.0221268,0.00374553,0.00230456,-0.0641462,-0.0153165,-0.0461933,-0.0421976,-0.0780113,-0.0955701,-0.0597274,0.0834773,-0.122918,0.137787,0.0715343,-0.0570916,0.0473835,0.00298937,0.0715966,-0.0755005,0.00320969,-0.00637636,-0.0390181,0.0176229,-0.0537638,0.0869009,0.0697567,0.128835,0.0446368,0.0857472,0.106699,0.0714978,0.0226671,0.0157692,0.00512317,0.0281962,0.105667,-19341.3
-18360,0.696329,0.236647,4,15,0,18425.2,-0.00682376,0.965191,0.110261,-0.0325244,0.270421,0.106708,0.342417,0.176102,0.0685504,0.0879987,0.223953,0.156613,-0.0621974,0.0666696,0.0414477,0.0318758,0.140431,0.123009,0.196065,0.209747,-0.0355698,-0.0417347,-0.100059,-0.187262,0.0168863,-0.0145905,-0.073431,0.00544782,-0.0209907,0.0841296,0.0682865,0.0682127,0.00945533,-0.0099994,0.0113426,0.0668304,0.00952108,-0.0435966,-0.0364358,0.0802217,0.0182281,-0.058393,0.00354215,-0.0206474,-0.0533448,0.0466443,0.0041874,0.0283771,0.0509369,-0.056378,0.0754448,0.0882317,0.00763501,0.185745,-0.0458011,0.0796373,-0.0707782,-0.017763,0.0681236,0.0532418,-0.14525,-0.062038,-0.0861675,-0.0987208,-0.134874,0.00600147,-0.0285326,0.0239885,0.00670891,0.0335294,0.0288458,0.00954312,-0.0245484,-0.00472445,-0.0370701,-0.0302972,-0.0213723,-0.0102103,-0.00203111,-0.0100201,-0.00922892,-0.0194217,0.0172852,-0.0369418,-0.0491811,-0.0490848,-0.0371169,-0.0417593,-0.0415806,-0.0316147,-0.0525382,-0.0284893,0.0163006,0.010032,-0.0283592,0.0502809,0.0447389,0.0403102,0.00250846,0.00172281,-0.0138439,-0.0570075,-0.0183232,-0.0427883,-0.0296303,-0.0586898,-0.078991,-0.0521837,0.0797399,-0.101789,0.181085,0.095975,-0.053522,0.070271,0.00718082,0.0488029,-0.0724023,0.0022343,-0.0192953,-0.04317,0.00895019,-0.057827,0.090667,0.0730518,0.0781104,0.062206,0.0736967,0.0666918,0.0917923,0.015056,0.0163404,0.00847493,0.0350629,0.0972218,-19351
-18355.4,0.957863,0.236647,4,15,0,18428.7,-0.00881035,0.96681,0.129804,-0.00862298,0.212865,0.109463,0.294647,0.149584,0.0932549,0.0664069,0.189919,0.176494,-0.0476942,0.148101,0.0156498,0.0160805,0.134982,0.0931886,0.156135,0.174521,-0.0507673,-0.0496576,-0.073466,-0.126427,-0.00509644,-0.00409443,-0.0801029,-0.0185711,-0.022814,0.0595741,0.0765789,0.0629148,0.0461227,0.0165495,-0.0272405,0.0725035,-0.00423102,-0.0285352,-0.0468454,0.0393246,0.0535447,-0.0103591,0.0065595,-0.0467844,-0.0260028,-0.0429027,-0.0356434,0.010463,0.0453961,-0.0554506,0.0119694,0.0489948,-0.0323137,0.202493,-0.0277983,0.116438,-0.0472141,0.0247176,0.0217957,0.0961721,-0.0953543,-0.046861,-0.0965689,-0.0914088,-0.0778562,-0.00782943,0.00479674,0.03012,-0.0266409,0.00727028,0.0192472,0.0110942,0.00911961,0.0158883,-0.030133,-0.0390557,-0.0180184,-0.0103103,-0.00823143,-0.0138113,-0.016377,-0.0249075,-0.0181776,-0.0433454,-0.0532442,-0.0333641,-0.0433235,-0.0631664,-0.0143071,-0.0270227,-0.0582192,-0.02752,0.00745746,0.0132553,-0.0189946,0.0443187,0.0345185,-0.0254816,0.027978,0.0219071,0.0198411,-0.0398424,0.0172726,-0.0824976,0.0514369,-0.0462815,-0.0713255,-0.0679853,0.0385856,-0.138538,0.143481,0.114729,-0.0446707,-9.82214e-06,-0.0175914,0.0517349,-0.0554478,0.00524449,-0.0247313,-0.0409306,0.0050372,-0.011047,0.178915,0.10338,0.0472817,0.0451856,0.0489025,0.113305,0.08525,0.0149987,0.0134021,0.0151629,0.0372838,0.0913245,-19294.1
-18358.2,0.949068,0.236647,4,15,0,18416.6,-0.00787462,0.963568,0.107777,-0.026713,0.281309,0.120241,0.357908,0.145602,0.085384,0.0891588,0.233123,0.157497,-0.0665067,0.0521474,0.0314651,-0.0049024,0.156797,0.11316,0.195029,0.204021,-0.0489279,-0.0291708,-0.0935957,-0.175083,0.00193671,-0.0339129,-0.073644,-0.0159087,-0.0314461,0.0596572,0.076176,0.0684459,0.0154617,-0.0132037,0.0172526,0.057343,-0.00553777,-0.0264367,-0.040032,0.0681271,-0.00848647,-0.00545935,-0.0122105,-0.0142498,-0.0375518,-0.0198994,0.0209846,0.024968,0.0553278,-0.0764852,0.0512466,0.0879289,-0.0418745,0.193251,-0.0458425,0.0613537,-0.0600882,-0.0297815,0.10095,0.0735587,-0.081902,-0.0111169,-0.10104,-0.0842663,-0.118869,-0.000650473,-0.0284122,0.0365626,0.000548989,0.0390492,0.0428072,0.0186243,-0.0286453,-0.00933183,-0.0442354,-0.0357228,-0.0231455,-0.0125183,0.00082566,-0.0224742,-0.0131434,-0.0243076,-0.00146544,-0.0403174,-0.0653735,-0.0821935,-0.0320457,-0.0779176,-0.0349642,-0.0196884,-0.0343712,-0.0358409,0.0153366,0.00805996,-0.0192766,0.0432757,0.0399793,0.0318716,0.0123496,0.0143334,-0.00274068,-0.0558915,0.00667577,-0.0251766,-0.0098538,-0.0247358,-0.0532891,-0.0778647,0.0558224,-0.125807,0.118999,0.068254,-0.0585306,0.0541205,0.00458514,0.0382043,-0.0291938,0.00373769,-0.0282774,-0.0455016,0.00735913,-0.0748098,0.0994059,0.101546,0.0580768,0.0580529,0.0423423,0.0835894,0.112239,0.0254812,0.0210926,0.0174218,0.0300931,0.0703194,-19371.5
-18358.1,0.964818,0.236647,4,15,0,18421.6,-0.0067914,0.963894,0.127097,-0.0113758,0.20773,0.116389,0.281298,0.139895,0.0935745,0.0696491,0.179136,0.174586,-0.0503684,0.139988,0.0260921,0.0338296,0.139609,0.0924791,0.151939,0.195716,-0.0541062,-0.0627963,-0.0815253,-0.124405,-0.00518888,-0.000180119,-0.0688888,-0.0242852,-0.0369723,0.077343,0.0747978,0.074868,0.0472959,0.0160714,-0.0179409,0.0866226,-0.000784685,-0.023184,-0.0381314,0.0546148,0.0467229,-0.100853,0.000633026,-0.0375167,-0.0407161,-0.00557011,-0.0283845,0.00426654,0.0524039,-0.0646337,0.0346851,0.0256113,-0.0489581,0.204141,-0.0062043,0.132759,-0.0379982,0.00195668,0.043068,0.0657309,-0.0791703,-0.0838778,-0.0837055,-0.0913551,-0.107668,-0.01346,0.00454307,0.055955,-0.029769,0.0078021,0.0221961,0.0312223,0.0139002,0.00375713,-0.0347764,-0.0532812,-0.00613137,0.00122367,-0.00684594,-0.0159771,-0.0215886,-0.0227263,0.000725483,-0.0391892,-0.0544464,-0.0513833,-0.0388697,-0.0671312,-0.00247656,-0.0295255,-0.0372173,-0.0223544,0.00554264,0.013835,0.00497416,0.0235994,0.0179893,0.00318606,0.00213161,0.0251158,0.0249547,-0.0364333,0.00498648,-0.0445839,0.0200715,-0.0450832,-0.0929268,-0.0488247,0.0303241,-0.162049,0.150976,0.0651562,-0.0548588,0.0235565,0.0013464,0.0330596,-0.0774715,0.0157301,-0.0162995,-0.0385621,0.0198768,-0.00920289,0.124987,0.110946,0.030254,0.0326431,0.0478702,0.0994885,0.0698852,0.0247612,0.0192104,0.0135221,0.0144372,0.0577188,-19308.5
-18362.7,0.948244,0.236647,4,15,0,18417.7,-0.0162706,0.966696,0.096457,-0.0185543,0.2663,0.151919,0.328813,0.162364,0.0566147,0.0886184,0.230585,0.178541,-0.0682831,0.0617038,0.0234012,0.0266246,0.112973,0.109751,0.193992,0.188779,-0.0342609,-0.0300662,-0.081644,-0.14482,-0.00813981,-0.0194045,-0.114852,0.00724016,-0.0320587,0.0661216,0.0840538,0.0488283,0.0508522,-0.0105516,0.00565993,0.0628696,0.0101844,-0.0529349,-0.0390251,0.07639,0.000261688,0.0468505,0.0121721,-0.0580816,-0.0324708,0.0515502,0.0244524,0.001932,0.0404622,-0.0530586,0.0486573,0.0660933,0.0578904,0.216357,-0.0468305,0.0762724,-0.0511662,-0.000331052,-0.00457673,0.0773291,-0.0823527,-0.0675506,-0.0904196,-0.085821,-0.131988,-0.0127922,-0.0280449,0.0417353,-0.0118802,0.0390183,0.0312235,0.0288829,0.00716817,0.00468016,-0.0382865,-0.0329714,-0.0182485,-0.021726,-0.0171957,-0.025465,-0.0196641,-0.0278438,-0.00576227,-0.040491,-0.0604456,-0.0651377,-0.0223595,-0.0611662,-0.0446362,-0.0104941,-0.0615432,-0.0359972,0.0128607,0.0118206,-0.00371179,0.0430097,0.0315887,0.0167351,0.0275838,0.00425121,0.00194625,-0.0656638,0.0180192,-0.0278684,-0.00664172,-0.0228296,-0.0802917,-0.0671748,0.0494857,-0.133403,0.172113,0.0458371,-0.0450437,0.0404982,-0.00775617,0.0503711,-0.0301529,0.013755,-0.0196007,-0.0412266,0.0135568,-0.0285293,0.106861,0.102756,0.078723,0.0847282,0.0447937,0.0844255,0.0697587,0.0307247,0.0128165,0.0221999,0.0136353,0.104192,-19335.4
-18371,0.603735,0.236647,4,15,0,18426.6,0.000162972,0.962278,0.119312,-0.0102206,0.219169,0.0986238,0.33886,0.161198,0.0808032,0.0747108,0.209795,0.161642,-0.0817567,0.0940807,0.0215992,-0.00556728,0.158973,0.0943288,0.157658,0.197741,-0.0462413,-0.0158722,-0.0721439,-0.159141,-0.00884329,0.00153366,-0.0510518,-0.0103948,-0.0150945,0.0645131,0.0835281,0.0966927,0.0414906,0.0205178,-0.00872529,0.0866811,-0.00191047,-0.0245026,-0.0184569,0.0414441,0.0181155,-0.109819,-0.0244734,-0.0173357,-0.0533429,-0.0254006,-0.0304815,0.0233822,0.0803917,-0.091887,0.0210797,0.0704898,-0.038793,0.200675,-0.00242448,0.13627,-0.0742719,-0.0295066,0.0509785,0.0873051,-0.0555336,-0.084369,-0.0815626,-0.0710666,-0.117019,0.00171651,0.0259655,0.0441222,-0.0266651,0.0190597,0.0419988,0.0132663,-0.0218701,-0.000418647,-0.0425411,-0.0674779,0.0142672,-0.00732934,-0.0159626,0.000190709,-0.00963104,-0.025885,-0.00950693,-0.0321633,-0.0700141,-0.0802986,-0.0398096,-0.0800932,-0.0160638,-0.0283597,-0.0300954,-0.0288108,-0.00562832,0.0280892,-0.0252799,0.0416195,0.0490893,0.0135586,0.0227345,0.0429863,0.0192625,-0.0660962,0.0144105,-0.0670343,0.00278656,-0.0410481,-0.0630892,-0.0614915,0.0601403,-0.148525,0.0733289,0.093585,-0.0307582,0.0244916,0.0151061,0.0403229,-0.0570949,0.0194004,-0.0143824,-0.0435101,0.032088,-0.0424493,0.133589,0.12998,0.0475227,0.0353384,0.0568616,0.07552,0.072472,0.0221682,0.0433287,0.0245295,0.0308798,0.0524173,-19357.1
-18370.4,0.997817,0.236647,4,15,0,18443,0.000199096,0.963805,0.122161,-0.00136054,0.230128,0.100888,0.336782,0.148481,0.0733401,0.0733604,0.213461,0.167969,-0.0747767,0.0850305,0.0186915,0.00629313,0.165574,0.0938406,0.16046,0.200489,-0.0358699,-0.0152591,-0.0792786,-0.143853,-0.0101666,0.00946115,-0.0514871,-0.00252876,-0.0128027,0.0718835,0.084254,0.0984936,0.0423646,0.0262506,-0.0148406,0.0797878,0.00632776,-0.0289951,-0.0196564,0.0404991,0.0388221,-0.0964313,-0.0296101,-0.032722,-0.0572462,0.0727074,-0.0449661,0.0134639,0.0809026,-0.124536,0.0293237,0.0810345,-0.0563997,0.210748,-0.0190826,0.145684,-0.0765943,-0.0145647,0.0331311,0.0821074,-0.0592027,-0.0818003,-0.090787,-0.0870198,-0.115371,0.011061,0.0241123,0.0313093,-0.015089,0.0249438,0.0417529,0.0188802,-0.0112188,-0.00462834,-0.0454767,-0.067379,0.000596863,-0.00568109,-0.0126431,0.00147913,-0.00379166,-0.0310146,0.00153981,-0.0313267,-0.0659194,-0.0761102,-0.0397288,-0.0875182,-0.0168634,-0.0271362,-0.0279278,-0.0252371,-0.0177117,0.0237784,-0.0311291,0.0424369,0.0379853,0.0047507,0.0226772,0.0463972,0.034403,-0.0695083,0.00963689,-0.0710918,0.00410271,-0.0420553,-0.0704693,-0.0558611,0.0404587,-0.140134,0.0931973,0.101825,-0.0179785,0.0463207,0.00463132,0.0464664,-0.0611703,0.016557,-0.0133068,-0.0433192,0.0323154,-0.0343204,0.1487,0.104378,0.0444998,0.0368898,0.0730369,0.107184,0.0651771,0.0254446,0.0357274,0.0264949,0.0422035,0.0465318,-19357.5
-18377.1,0.957479,0.236647,4,15,0,18449.5,-0.0106849,0.964926,0.0979191,-0.0422917,0.250049,0.126595,0.332439,0.151606,0.0671306,0.0949708,0.205053,0.154556,-0.0513563,0.0989733,0.0480784,0.01198,0.126401,0.103891,0.150232,0.208428,-0.0516511,-0.03627,-0.0803205,-0.15333,0.00342974,-0.0304397,-0.0715562,-0.0127418,-0.0464753,0.0523501,0.0742535,0.0458416,0.0120487,0.00806349,-0.0203314,0.0687162,0.0195045,-0.062051,-0.0458726,0.106274,0.0330234,-0.0536836,0.0226161,-0.0177985,-0.045491,0.0245895,-0.0244477,0.00989036,0.0272672,-0.0625982,0.0308988,0.0625993,0.0114138,0.206407,-0.0444885,0.103323,-0.01785,-0.0273099,-0.0294535,0.117429,-0.0848852,-0.0564163,-0.0977766,-0.0973157,-0.0941217,0.0018796,-0.0066738,0.0298779,0.0163858,0.0211113,0.00984689,0.0235184,0.0194992,0.0206386,-0.0506117,-0.0471506,0.00825579,-0.00911176,0.00963406,-0.0647191,-0.00784965,-0.0334159,0.00555138,-0.0582244,-0.032813,-0.029011,-0.0434893,-0.0595102,-0.0099767,-0.0210773,-0.0533771,-0.0604154,-0.00530713,0.00204997,-0.0352662,0.0466834,0.0506162,-0.014073,0.0184748,-0.016314,0.0235406,-0.0347307,0.0235919,-0.0887025,0.0336748,-0.0206992,-0.0627093,-0.0669299,0.0302149,-0.103469,0.210112,0.0862988,-0.0671837,0.0390168,-0.0305705,0.0871375,-0.0421908,0.0169653,-0.0262498,-0.0399853,-0.00461901,-0.0316691,0.12995,0.074605,0.0564669,0.0890709,0.0540691,0.332335,0.0730169,0.00775762,0.0231512,0.0141273,0.0301131,0.0661069,-19323.1
