# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 06:15:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/ro4b1a6w.json
# init = 2 (Default)
# random
#   seed = 36787
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-dens.h-nondens/hreg-20250421011546_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,beta.1.11,beta.2.11,beta.3.11,beta.4.11,beta.5.11,beta.6.11,beta.7.11,beta.8.11,beta.9.11,beta.1.12,beta.2.12,beta.3.12,beta.4.12,beta.5.12,beta.6.12,beta.7.12,beta.8.12,beta.9.12,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,mu_beta.11,mu_beta.12,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,sigma_beta.11,sigma_beta.12,log_p
-18367.3,0.99575,0.205548,4,15,0,18421.3,-0.00974681,0.958955,0.120196,-0.0189241,0.260092,0.120325,0.326579,0.142178,0.060658,0.103798,0.228708,0.191009,-0.0239784,0.0815882,0.0314105,0.0108349,0.136254,0.105564,0.193795,0.180681,-0.0408769,-0.0569819,-0.0685038,-0.153964,0.00577744,-0.0134835,-0.0674623,-0.00409382,0.0245618,0.0528268,0.0753247,0.051303,0.0143778,-0.00996505,-0.00731028,0.0476851,-0.0256031,-0.0226349,-0.0446537,0.044587,0.0152816,-0.0513276,0.00507105,-0.0387856,-0.0673364,-0.00225925,0.00409939,0.0376115,0.0372624,-0.0743844,0.038285,0.0922265,-0.00798584,0.213458,0.00493091,0.068516,-0.055471,0.0220984,0.0267033,0.0921173,-0.117873,-0.0485652,-0.0949195,-0.130252,-0.108379,0.0128797,-0.00170755,0.0174009,-0.00580993,0.0129016,-0.00250801,-0.00286536,0.000724591,0.00848163,-0.0489524,-0.03582,0.0177779,0.00253318,0.00415463,-0.00964515,-0.0116777,-0.0404527,0.00775806,-0.0533627,-0.0529084,-0.0511783,-0.0193568,-0.0552076,-0.0424634,-0.0344136,-0.0598571,-0.00600705,-0.0101227,-0.006644,-0.0137491,0.0425732,0.0543232,-0.00255878,0.0131451,0.018042,-0.0134115,-0.0445044,0.0328099,-0.0593258,-0.0140145,-0.0736225,-0.073611,-0.0571074,0.0116572,-0.140427,0.199147,0.0896099,-0.0138681,0.00592216,0.00997211,0.0211347,-0.0111785,0.0057607,-0.0116215,-0.0226373,0.0436739,-0.0532492,0.14817,0.0933862,0.0421759,0.0499841,0.0721039,0.0983925,0.107898,0.0149796,0.0188063,0.0221296,0.0632687,0.0554873,-19347.4
-18361.6,0.987711,0.205548,4,31,0,18427.8,-0.00204015,0.962481,0.128641,-0.0157679,0.242044,0.120321,0.334289,0.154896,0.0622086,0.0684277,0.244745,0.181849,-0.0410218,0.0565921,0.0393238,0.0099904,0.134886,0.0939344,0.171814,0.191749,-0.0283173,-0.0500176,-0.0506967,-0.166755,0.00164701,-0.00772434,-0.0638799,-0.0142038,-0.0020493,0.0578634,0.0579056,0.068146,0.0227448,0.00251441,-0.0213849,0.0467966,-0.0372962,-0.0414674,-0.0455379,0.0701965,0.0138036,-0.0840933,-0.0111864,-0.0372385,-0.057937,-0.00390997,-0.0308138,0.0244366,0.0487973,-0.0743056,0.0621383,0.0852093,0.0192819,0.21803,-0.0214478,0.075927,-0.062917,-0.014975,0.0218604,0.0763359,-0.102408,-0.0179947,-0.111592,-0.0611279,-0.0943855,0.0041243,-0.00201079,0.0142007,-0.0053841,0.00811669,0.0236047,0.0101777,0.00244333,0.0137597,-0.0379109,-0.0528027,-0.00647246,0.0164948,-0.000321148,7.60906e-05,-0.0162531,-0.0361543,-0.0159855,-0.0535153,-0.0482467,-0.048412,-0.0191668,-0.0552627,-0.0308547,-0.0351103,-0.055648,-0.00128753,0.00771852,0.0162897,-0.0439105,0.0514486,0.0552066,0.00891849,0.0195404,0.0229455,0.0131258,-0.0449039,0.00824904,-0.0795402,-0.0103134,-0.06171,-0.0398316,-0.0551295,0.0589069,-0.131559,0.23126,0.0564605,-0.0179789,0.00186694,-0.0543445,0.0411684,-0.0319039,0.00775297,-0.0206855,-0.0408586,0.0633588,-0.0216666,0.0952609,0.0837697,0.066769,0.0480232,0.0387762,0.101569,0.0889772,0.00642964,0.0271075,0.0297081,0.0507432,0.0651757,-19330.4
-18367.4,0.665315,0.205548,4,15,0,18430,-0.0152933,0.96753,0.118011,-0.0297591,0.238186,0.113079,0.317576,0.157743,0.109725,0.074946,0.166616,0.1498,-0.0746064,0.133966,0.0164714,0.0208738,0.146556,0.0936977,0.19355,0.180132,-0.0461336,-0.0403285,-0.0952171,-0.153174,0.0105886,-0.0285349,-0.101139,0.00433811,-0.0313323,0.081092,0.101871,0.0519122,0.0457009,-0.000514802,-0.00910098,0.0718101,0.0296804,-0.0304436,-0.042423,0.0694416,-0.0174277,-0.0733572,0.0161548,-0.0473677,-0.0179465,0.0446533,-0.0105116,0.00605931,0.0382811,-0.061031,0.0438587,0.0729591,-0.014241,0.202729,-0.019922,0.113651,-0.0236326,-0.0341893,0.0126033,0.0700557,-0.0969361,-0.0612116,-0.0737006,-0.0778012,-0.11654,-0.000183283,-0.00982501,0.0422725,-0.0142985,0.0277276,0.00530197,0.00536332,-0.014095,-0.00281976,-0.0392694,-0.031112,-4.83347e-05,-0.0157868,0.00166224,-0.00610772,-0.0239488,-0.0145375,0.0328644,-0.0339054,-0.0638491,-0.0949089,-0.0438918,-0.0898755,-0.0124566,-0.00827576,-0.0563236,-0.0472048,0.00527058,-0.00368208,-0.00890662,0.0836519,0.0543874,0.0053709,0.038997,0.0306226,0.0266835,-0.035529,0.00116279,-0.0307874,-0.0194924,-0.0253541,-0.0942361,-0.0816841,0.0430676,-0.101914,0.0750201,0.164841,-0.062569,0.0533193,0.0396896,0.0572875,-0.042973,-0.000258861,-0.00500691,-0.0534386,0.0501424,-0.0550673,0.169473,0.117127,0.0593268,0.0641289,0.085752,0.062627,0.0469676,0.0203492,0.0193188,0.0453558,0.0607899,0.0542299,-19314.1
-18381.4,0.832276,0.205548,4,15,0,18448.3,-0.00247977,0.95818,0.135495,0.0159749,0.230832,0.123199,0.323097,0.160862,0.0661602,0.091748,0.221323,0.176466,-0.031773,0.111831,0.0255739,-0.00223181,0.155605,0.110185,0.197705,0.227417,-0.0559577,-0.0609633,-0.106633,-0.165184,0.0117273,-0.0417697,-0.0825345,-0.0144152,-0.0218628,0.0800698,0.0651589,0.0548984,0.0145221,0.00171849,-0.0111523,0.0611135,-0.0272444,-0.012565,-0.0339146,0.0673498,0.0129879,-0.0234261,0.00509871,-0.0315173,-0.0313915,0.17412,-0.0313022,0.01296,0.0260985,-0.0210526,0.0748453,0.0773274,0.0245807,0.207797,-0.0495569,0.0763988,-0.0416067,0.0168285,0.0359071,0.0655714,-0.0963683,-0.0573134,-0.112756,-0.0899224,-0.105912,0.00116329,-0.0110111,0.0129093,-0.0139436,0.00266879,0.0186574,0.0175755,-0.0119653,-0.00689721,-0.0327163,-0.0611353,0.00648532,0.00979648,0.00264529,-0.0243928,0.0259739,-0.00175266,-0.00125503,-0.0540041,-0.0472896,-0.0300286,-0.0501332,-0.0385649,-0.0369072,-0.0406179,-0.0492253,-0.034186,0.0166563,0.0013866,-0.0200018,0.0497072,0.0376223,0.0304601,0.0228418,0.0433601,0.010976,-0.0472366,0.0125186,-0.0544911,-0.00841443,-0.0437763,-0.0865028,-0.0378574,0.0566714,-0.154734,0.298579,0.168147,-0.0453194,0.0169138,0.0280104,0.0607725,-0.0355382,0.00627031,-0.0126536,-0.0464115,0.041091,-0.0237459,0.17223,0.134904,0.0510706,0.033502,0.0605512,0.155388,0.0859913,0.0320194,0.0294404,0.00739885,0.0319428,0.115558,-19366.1
-18376.2,0.790824,0.205548,4,15,0,18446.7,-0.0145877,0.970871,0.12258,-0.0280209,0.229112,0.127967,0.299996,0.169111,0.0854138,0.0717931,0.205057,0.149818,-0.0892758,0.120849,0.0177192,0.0590164,0.125592,0.117353,0.167575,0.145345,-0.0508762,-0.0414169,-0.0838362,-0.154585,-0.00196211,0.0103237,-0.0801923,-0.0277614,-0.0399633,0.0724024,0.091278,0.0474741,0.0282074,0.00829349,-0.00430255,0.0509901,0.0180776,-0.0394548,-0.0316795,0.0713051,0.00807873,-0.0329309,0.0216072,-0.0543076,-0.0364803,-0.0122409,-0.00725846,-0.0111831,0.0462125,-0.0671982,0.0596179,0.0420274,-0.0261202,0.187031,0.0154557,0.125418,-0.0118387,0.00150114,0.00976491,0.0676665,-0.108668,-0.082502,-0.0772121,-0.087197,-0.0860283,-0.0158985,-0.0334941,0.0303978,-0.0139208,0.0239446,0.0079829,0.0240255,-0.0213979,0.00203419,-0.0224546,-0.0376872,0.00920182,-0.010863,0.00405629,-0.00463156,-0.0177463,-0.0417484,0.0231458,-0.0257392,-0.0550652,-0.067315,-0.0270002,-0.0776741,-0.0306917,-0.0341356,-0.0317167,-0.0524722,-0.0199853,-0.00501059,0.000479605,0.0825976,0.0369811,-0.00710308,0.00721973,0.0345617,0.00586991,-0.02481,0.00283837,-0.0613835,-0.0192202,-0.0525281,-0.0772,-0.0537292,0.0334066,-0.106049,0.145511,0.133981,-0.0582872,0.0633024,-0.0125564,-0.0303905,-0.0653582,-0.00781825,0.00376339,-0.0464547,0.018893,-0.0158982,0.112875,0.116085,0.0543333,0.0800645,0.0525312,0.101597,0.0603505,0.020255,0.0210349,0.0286834,0.0406924,0.0444044,-19307.7
-18378.5,0.994683,0.205548,4,15,0,18450.5,-0.00337122,0.956681,0.126546,0.00122329,0.248868,0.139687,0.315123,0.158416,0.104711,0.0623589,0.254712,0.181716,-0.0602698,0.121806,0.00399049,0.00467528,0.150591,0.0935573,0.202976,0.200504,-0.077271,-0.0205141,-0.080348,-0.115113,0.000393375,-0.024724,-0.0752958,-0.0144719,-0.0257662,0.0558253,0.108905,0.0595277,0.0245102,0.0270016,-0.0055354,0.0470239,-0.00602097,-0.0384576,-0.0138601,0.016663,-0.0134562,-0.0988882,-0.0046185,-0.0342668,-0.0299913,-0.0291875,-0.0471907,0.00900935,0.0615361,-0.0855669,0.0711194,0.0779827,-0.00936145,0.183567,-0.0852398,0.0930582,-0.027863,-0.0263425,0.0446299,0.118532,-0.1113,-0.0760681,-0.0913782,-0.0629404,-0.0862287,-0.0108018,0.0114793,0.013052,0.00263866,0.0154723,0.0250998,-0.0117663,-0.014122,-0.00389089,-0.0376854,-0.0306596,-0.00209197,0.000306864,0.0121724,-0.0131708,0.00886974,-0.00749676,0.00258527,-0.0185574,-0.0541772,-0.0749038,-0.0356872,-0.0677342,-0.0135646,-0.0304078,-0.0662325,-0.0309639,0.00315616,0.0315207,-0.0549976,0.0560848,0.033989,-0.00667159,0.0217965,0.0107935,0.00573811,-0.0544794,0.00475853,-0.0524162,0.0489054,-0.0539833,-0.0839739,-0.0498011,0.0348904,-0.100958,0.192621,0.0884398,-0.0622917,0.0163721,-0.0285272,0.0881551,0.0138267,0.00895685,-0.0166168,-0.0487255,0.0235802,-0.0463864,0.0953944,0.14902,0.0450181,0.0312808,0.0303108,0.107933,0.0815396,0.01639,0.0187837,0.0200235,0.0311472,0.0768468,-19346.6
-18357.4,0.977045,0.205548,4,15,0,18442.4,-0.0112505,0.960429,0.111765,-0.0272804,0.277469,0.115372,0.323194,0.168698,0.0570777,0.0574915,0.231455,0.157272,-0.0236693,0.114898,0.0186742,0.0158009,0.109695,0.092652,0.187724,0.175041,-0.0569227,-0.0401023,-0.112041,-0.151818,0.00831417,-0.00210922,-0.0506459,-0.051293,-0.010413,0.050514,0.0668849,0.0793923,0.0204538,0.00797119,-0.00482271,0.0636549,0.0404148,-0.0381581,-0.0359164,0.0366501,0.00265859,-0.018477,-0.0221374,-0.0363507,-0.0320453,0.00316592,-0.0377733,0.0306433,0.0648434,-0.0673098,0.0802396,0.0581248,-0.0384137,0.220744,-0.0208507,0.098091,-0.0317442,0.0122947,0.0276786,0.0797478,-0.0605745,-0.0459176,-0.105053,-0.0740212,-0.063056,-0.00526017,-0.000940818,0.0387036,-0.0245306,0.0343503,0.00968911,0.015315,-0.00882942,0.0148599,-0.0397094,-0.0380622,-0.00699718,0.000116628,0.00333649,0.000544704,-0.00188962,-0.0118056,0.00333138,-0.0502091,-0.0645688,-0.0579402,-0.0144698,-0.0650321,-0.0137238,-0.0340207,-0.0641565,-0.0338102,-0.0132066,0.032069,-0.0147768,0.0521616,0.0381193,-0.0122838,0.0227988,0.0239243,-0.001469,-0.0330113,0.0105106,-0.059701,0.0101135,-0.0277009,-0.0444455,-0.0682659,0.0627516,-0.0982894,0.139142,0.0673605,-0.0525284,0.0457376,-0.0231773,0.0574541,-0.0118367,0.00329977,-0.00598927,-0.0388431,0.00361534,-0.0320795,0.102516,0.122472,0.0335507,0.0519268,0.0292521,0.0801649,0.071162,0.0164494,0.0221268,0.0243768,0.0285092,0.093466,-19342.1
-18358.4,0.875134,0.205548,4,15,0,18426.1,-0.000197972,0.966934,0.0969048,0.00688691,0.214902,0.146457,0.309714,0.158867,0.0841138,0.0803733,0.227591,0.159198,-0.0777017,0.113299,0.0156841,0.00734819,0.142657,0.110518,0.18938,0.178313,-0.0302408,-0.0514116,-0.110019,-0.138692,-0.0284689,-0.0174108,-0.106183,-0.0297453,-0.0525936,0.0610836,0.0571375,0.0816017,0.0482703,0.0178025,-0.0157145,0.0695243,0.009108,-0.0455318,-0.0519962,0.0485991,-0.0045464,-0.0492525,-0.0111803,-0.0205153,-0.0299372,-0.0288847,-0.0223788,0.0114511,0.075522,-0.0710285,0.027413,0.0538661,0.016493,0.197158,-0.0264649,0.0710378,-0.0657025,-0.0148761,0.0651135,0.0936394,-0.0627094,-0.0396852,-0.117847,-0.0293112,-0.0978834,-0.00283203,-0.0167918,0.0393089,-0.00741529,0.0127507,0.0283036,0.0061889,-0.00263633,-0.0207054,-0.0408206,-0.0412295,-0.00352581,0.00365812,0.00988448,-0.00975297,0.0217964,-0.00416181,-0.00756912,-0.0382121,-0.0482695,-0.0467797,-0.0554766,-0.0889834,-0.0182049,-0.0335092,-0.0524028,-0.0441378,0.0099202,-0.00566759,-0.00994278,0.0382962,0.0302003,0.017637,0.0286022,0.0259067,0.0105932,-0.0725017,0.00436798,-0.0449147,0.0211968,-0.0186224,-0.0351876,-0.0779401,0.0631697,-0.109586,0.165888,0.101367,-0.0549767,0.0341664,-0.0212577,0.0277408,-0.0518112,0.0132149,-0.00801311,-0.0519315,0.0247271,-0.0204616,0.0867747,0.0630791,0.0703811,0.0446177,0.0277924,0.0648774,0.0619643,0.0247622,0.0231771,0.0170825,0.0179929,0.0449435,-19306.3
-18358.2,0.88025,0.205548,4,15,0,18420.8,-0.000684419,0.961406,0.118508,-0.0235037,0.253919,0.150141,0.304555,0.158741,0.0892184,0.06886,0.212092,0.175971,-0.0642873,0.0868407,0.0206348,0.0397528,0.129326,0.11055,0.182374,0.18113,-0.0383684,-0.0577602,-0.0587402,-0.156812,-0.00602742,-0.0023814,-0.093626,-0.040047,-0.0347377,0.0713469,0.0723785,0.0972286,0.0485392,0.0119106,-0.00184585,0.0764723,-0.00837433,-0.036227,-0.045667,0.0553908,-0.0017254,-0.0407358,-0.00700462,-0.0496822,-0.0325275,-0.0186348,0.000394072,0.0270171,0.0708073,-0.0576117,0.00232505,0.0537561,0.0218784,0.208468,-0.006402,0.0765864,-0.0645544,0.0201496,0.0143262,0.1044,-0.0492853,-0.0297229,-0.10414,-0.0631469,-0.0971563,0.00313229,-0.0114992,0.0382759,-0.00566577,0.0290791,0.0338241,0.0170878,-0.00255938,-0.0136943,-0.0480284,-0.0240853,-0.0116283,-0.0182866,-0.00340345,-0.0270889,-0.00901211,0.023345,-0.00386117,-0.0421633,-0.0553988,-0.0551543,-0.0476351,-0.062297,-0.00985916,-0.0225086,-0.0488274,-0.0324715,0.0106653,0.0100487,-0.0176753,0.0477365,0.0593108,0.0393745,0.0189847,0.0278476,0.00868126,-0.0716255,0.043662,-0.0355732,0.0271203,-0.0187568,-0.0569763,-0.0666744,0.0836276,-0.121884,0.0923054,0.0704863,-0.0816491,0.034961,-0.018522,0.00622395,-0.0317509,0.00835737,-0.00746607,-0.035434,0.0140648,-0.0335897,0.0826005,0.079393,0.0776829,0.0494624,0.0352065,0.0865881,0.0892871,0.0213275,0.019222,0.0199158,0.0189826,0.069523,-19346.9
-18360.7,0.92467,0.205548,5,31,0,18421.9,-0.00127141,0.964852,0.128268,-0.0279383,0.252834,0.151826,0.349759,0.144682,0.0896308,0.102844,0.197412,0.155082,-0.0562103,0.0930313,0.0295116,-0.00274182,0.152772,0.122237,0.164103,0.201327,-0.055272,-0.00925118,-0.0770269,-0.136498,-0.00926095,0.00198432,-0.0822581,-0.0217126,0.0115211,0.0733225,0.0609854,0.0411201,0.0315288,0.00351004,0.0220825,0.0484774,-0.026584,-0.0398277,-0.0505063,0.0783666,0.0155455,-0.0369335,-0.00249611,-0.0312064,-0.0555412,0.0417878,0.0170873,0.0153196,0.0565575,-0.0516235,0.0619512,0.0983521,-0.0135356,0.193113,0.0015368,0.0855261,-0.0490144,-0.0604348,-0.0082723,0.0515668,-0.0741797,-0.0711034,-0.109998,-0.0834316,-0.122029,0.00516462,0.000705315,0.0246193,0.00169648,0.0274619,0.0144878,0.00447918,-0.0136036,-0.00237659,-0.0512368,-0.0371272,-0.0105594,-0.0208441,0.0159164,-0.0173265,0.00860004,-0.00426887,0.0149076,-0.036985,-0.0352475,-0.0539146,-0.0414276,-0.0553484,-0.0227606,-0.0305409,-0.0351756,-0.0239266,0.00705813,0.0141533,-0.0330956,0.0657908,0.0735743,-0.0133582,-0.0135068,0.0201737,0.00766477,-0.039123,-0.00896485,-0.0522857,-0.00483894,-0.0273535,-0.0652174,-0.0584063,0.0100723,-0.0837551,0.147151,0.0638813,-0.0477398,0.00216489,0.0128536,0.0220429,-0.0948807,0.00402462,-0.0108503,-0.0337209,0.00392068,-0.0377552,0.111422,0.0799582,0.0751487,0.0514776,0.05855,0.080578,0.0937026,0.0282427,0.0177285,0.0081265,0.072974,0.0299023,-19322.2
-18358.6,0.987806,0.205548,4,15,0,18416.4,-0.00247674,0.968104,0.134006,-0.00910362,0.243703,0.140305,0.349876,0.141293,0.0914562,0.0916268,0.183288,0.169745,-0.0579747,0.0991944,0.0377592,0.00655233,0.161004,0.118088,0.172332,0.203313,-0.059552,-0.0111364,-0.0734346,-0.149387,-0.0144885,-0.000785221,-0.0689609,-0.0288881,0.00629122,0.0822513,0.0781792,0.035923,0.0269671,-0.00928212,0.00956885,0.0466071,-0.0194322,-0.0408294,-0.0429175,0.0967578,0.0340107,-0.0833917,0.00175693,-0.0318298,-0.0524871,0.0533855,0.0208561,0.00934506,0.0479391,-0.0561536,0.077109,0.100994,-0.00451743,0.197365,0.0191006,0.0807849,-0.0458642,-0.0732184,0.0112652,0.0380363,-0.0693906,-0.0660312,-0.0859966,-0.086591,-0.118969,0.000595607,0.0112288,0.0484424,-0.000258564,0.02886,0.0199764,0.00523745,-0.0171417,0.00536086,-0.0499736,-0.0418834,-0.0113369,-0.0207441,0.00434638,-0.0175883,0.007642,-0.00640085,-0.000923995,-0.0385646,-0.049241,-0.0425401,-0.0373067,-0.0469701,-0.0198218,-0.0286302,-0.0284276,-0.0258726,-0.00282466,0.00909643,-0.0266101,0.0650905,0.0603766,-0.00709413,-0.0131569,0.019797,0.0140742,-0.0525039,-0.0197587,-0.0503722,-0.00404402,-0.0175333,-0.0736288,-0.0541255,0.00997843,-0.101226,0.147073,0.0420222,-0.0521929,-0.00140104,0.0153012,0.0354606,-0.0637325,0.00221701,-0.0139874,-0.0400377,0.0142373,-0.0360577,0.102993,0.108171,0.0581917,0.0433992,0.0422383,0.0738216,0.100749,0.0229539,0.0152692,0.0118344,0.057427,0.0492057,-19334.8
-18363.2,0.295348,0.205548,5,31,0,18424.1,-0.00517443,0.968284,0.127961,-0.000292371,0.252364,0.115853,0.336177,0.178685,0.0648447,0.0799079,0.231187,0.176826,-0.0612214,0.102925,0.0212859,-0.00541848,0.14549,0.106445,0.129176,0.187759,-0.0203923,-0.0473148,-0.0788143,-0.150556,-0.00162753,-0.00188546,-0.0609103,-0.0351266,-0.00370993,0.0544099,0.0735226,0.0279661,0.0400653,0.00834381,-0.0095306,0.076399,-0.0154305,-0.0447734,-0.041025,0.0626773,0.00578611,-0.00907976,0.00645552,-0.0171281,-0.0759875,0.0486906,0.00134405,0.0124468,0.0662258,-0.0694794,0.04876,0.0830345,-0.0109649,0.174569,-0.0123317,0.0907646,-0.0647236,-0.0127223,0.00993423,0.0668561,-0.107734,-0.108951,-0.0905872,-0.076049,-0.135322,-0.0167103,-0.0167781,0.00734078,-0.015057,0.0241613,0.0345785,0.0227397,0.00432065,0.0313043,-0.0349421,-0.0512451,-0.01578,-0.0199683,0.00666947,-0.0175445,-0.0156481,-0.00668385,0.00981066,-0.0454716,-0.0440829,-0.0435583,-0.0429549,-0.0556183,-0.0447695,-0.0443766,-0.0472202,-0.0399071,0.00588898,0.0205349,-0.0445323,0.0687446,0.0551836,0.0332298,0.012351,-0.0151815,-0.0043252,-0.0815344,-0.00824925,-0.0469139,-0.0382673,-0.0758813,-0.0723748,-0.0520755,0.055811,-0.129241,0.127003,0.125869,-0.0526071,0.0420411,-0.0231944,0.0594871,-0.0705456,0.0143913,-0.0296901,-0.0424779,0.0182378,-0.0484646,0.0982043,0.204488,0.0580977,0.0440313,0.0747451,0.056249,0.0437612,0.023185,0.0435883,0.00432551,0.0241717,0.0362092,-19322.5
-18360.2,0.611817,0.205548,4,15,0,18430.5,-0.00856794,0.96031,0.109758,-0.0224246,0.241918,0.127418,0.325523,0.149564,0.112009,0.0935173,0.194727,0.181627,-0.0531285,0.0692625,0.0239061,0.0293028,0.140316,0.0945481,0.187782,0.190219,-0.0496893,-0.0401445,-0.105132,-0.145994,0.00798614,-0.0495332,-0.072008,-0.0133977,-0.030598,0.0877072,0.0971302,0.0879461,0.0410626,-0.00337843,-0.0163719,0.0523113,0.0340497,-0.0224767,-0.0496429,0.0933803,0.0613131,0.021805,0.0198303,-0.0276114,-0.0580818,0.0942253,0.0150272,0.0264588,0.0284171,-0.0763052,0.0218065,0.0620797,-0.0222187,0.194583,-0.0194942,0.0725291,-0.0610949,-0.0381688,0.0322814,0.0833489,-0.107758,-0.0543462,-0.0631768,-0.0869842,-0.116532,0.00300551,-0.0097169,0.0516192,-0.0152821,0.0329349,0.0109336,0.00518969,-0.0231796,-0.00521222,-0.041084,-0.0350011,0.00235072,0.0117156,-0.00561962,-0.0152872,0.00367271,-0.0231387,0.00703572,-0.0229418,-0.0308333,-0.013008,-0.0180488,-0.0464831,-0.00997821,-0.0126396,-0.0156988,-0.00955664,0.00889927,0.00292083,-0.00666897,0.0181774,0.0371251,-0.0310514,-0.000584004,0.051285,-0.000969814,-0.0747971,-0.00813143,-0.0834345,0.00388897,-0.0363144,-0.0768011,-0.0545703,0.030145,-0.136489,0.197028,0.0833344,-0.0492083,0.0198605,0.0423727,0.00895253,-0.0336732,0.000396458,0.00134962,-0.0210313,0.00391039,-0.0564881,0.105333,0.0568786,0.0427766,0.0591082,0.0669856,0.0970355,0.112494,0.0157738,0.0176185,0.0149834,0.0325714,0.0903111,-19330.4
-18365.6,0.854223,0.205548,4,15,0,18419.3,-0.00774331,0.966885,0.113142,-0.0398022,0.276762,0.134022,0.327057,0.162337,0.10232,0.0835021,0.186497,0.196897,-0.0544758,0.0468874,0.0335471,0.0293249,0.14391,0.0860973,0.191529,0.188867,-0.0363241,-0.0417539,-0.107099,-0.13748,-0.00977493,-0.039201,-0.0714923,-0.020252,-0.0282801,0.0786008,0.0830844,0.079699,0.033561,0.00232004,-0.0149274,0.0526205,0.0267511,-0.0177742,-0.0360717,0.0762691,0.0435916,-0.0252873,-0.00449824,-0.0142434,-0.0212102,0.113868,0.0250848,0.0173208,0.032098,-0.10005,0.0670634,0.0590053,-0.0283158,0.201802,-0.0321102,0.0727206,-0.0443072,-0.0504518,0.0612834,0.0785467,-0.0925682,-0.0380981,-0.0993894,-0.091316,-0.115313,0.00382555,-0.0278636,0.0129706,-0.00865461,0.0332421,0.0224401,0.0178431,-0.0092872,0.00723376,-0.0157838,-0.0394328,0.00948781,0.00507572,-0.00993564,-0.00953812,0.00123602,-0.0281939,0.0125898,-0.0255909,-0.0351724,-0.0173247,-0.0318571,-0.0550592,-0.0199924,-0.00317566,-0.02158,0.00971033,0.0174622,0.00846263,-0.0146847,0.0562631,0.0209219,-0.0145425,-0.0131473,0.0340331,-0.0116039,-0.0731187,-0.0511425,-0.0692461,0.0148872,-0.0379905,-0.060497,-0.0614245,0.0220235,-0.142858,0.166941,0.0924966,-0.0709321,0.0478911,0.0521321,-0.00298602,-0.00064231,0.0124908,-0.0127189,-0.0176275,-0.00284529,-0.0745095,0.128289,0.127371,0.0475231,0.0645721,0.0708042,0.0778778,0.13998,0.0240957,0.0191883,0.0150168,0.0271232,0.0619166,-19322.2
