# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-03-23 19:57:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/rw6awnhc.json
# init = 2 (Default)
# random
#   seed = 19953
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-dens.h-nondens/hreg-20250323145717_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,log_p
-18609.4,0.979531,0.295184,4,15,0,18652.2,-0.00796781,0.975741,0.219235,0.00235621,0.237413,0.078287,0.29058,0.193013,0.0961444,0.110886,0.231638,0.144584,-0.0431074,0.0830824,0.0430176,-0.00483549,0.145672,0.0811304,0.187586,0.151481,-0.043727,-0.0462327,-0.134009,-0.169372,0.0104905,0.00545767,-0.0961294,0.00226199,-0.00351143,0.0672216,0.0767243,0.0796216,0.0123573,-0.0036216,-0.000224604,0.0399189,0.00787162,-0.0572348,-0.0151649,0.0817574,0.0247948,0.0271242,0.0235776,0.00651084,-0.0416331,0.0104056,0.0127585,0.0270111,0.0359402,-0.0471441,0.00812498,0.0307382,-0.0356662,0.238017,0.0119407,0.0891003,-0.0177073,-0.0457297,0.0921758,0.0604848,-0.046191,-0.0140998,-0.0621823,-0.16716,-0.0340927,0.169122,0.0711366,0.0174213,0.00891295,-0.00557508,0.0286892,-0.0204156,0.118622,0.0755011,0.0717441,0.163305,0.0589855,0.0590167,0.0565196,-19223.3
-18597.5,0.993804,0.295184,4,15,0,18638.6,-0.00865058,0.96627,0.184872,-0.0132234,0.266088,0.111736,0.310088,0.190313,0.121577,0.0739746,0.241931,0.169399,-0.0222106,0.0889541,0.0404858,0.017296,0.144101,0.0704786,0.185343,0.141495,-0.0371641,-0.0359504,-0.0760606,-0.149035,0.0213759,-0.0274865,-0.090278,-0.0104669,-0.00121163,0.0725176,0.0761962,0.0259052,0.024501,0.0050225,-0.0114295,0.0394452,-0.0127198,-0.039873,-0.0157351,0.0657533,0.0368597,0.0337316,0.0115099,-0.00838682,-0.0226858,0.0366525,-0.0326037,0.0428214,0.0267105,-0.0439688,0.0209304,0.0477959,-0.0258006,0.200285,-0.0121291,0.0958613,-0.0234281,-0.0350545,0.0296978,0.0646057,-0.0401667,-0.00425273,-0.0428766,-0.0813454,-0.016415,0.124508,0.116308,-0.0375942,-0.0261625,0.0248102,0.0395626,-0.0136282,0.0837047,0.0812559,0.121484,0.148178,0.0288201,0.0978444,0.0498985,-19213.6
-18598.8,0.930523,0.295184,4,15,0,18632.2,-0.0116427,0.970148,0.26251,-0.006117,0.270198,0.0957208,0.313546,0.195259,0.0963378,0.100589,0.214343,0.148996,-0.0680308,0.0481114,0.0537439,-0.0214957,0.141994,0.0899323,0.196543,0.194359,-0.0632868,-0.0553814,-0.150741,-0.154937,0.0133185,-0.0472229,-0.0670337,-0.00478728,-0.00368288,0.0861284,0.0612684,0.0415015,0.0230727,0.00318247,-0.00856529,0.0353028,0.00609682,-0.0330693,-0.0262354,0.0957436,0.0518935,-0.0906484,0.00932014,-0.000939483,-0.0905953,0.0146179,-0.0198243,0.0282284,0.047369,-0.0559787,0.0153592,0.0637837,-0.00825455,0.221237,0.00303292,0.0994459,0.0127552,-0.0137243,0.0868936,0.0858913,-0.0151685,-0.00912319,-0.0386968,-0.111025,-0.0400865,0.162943,0.0573962,-0.055569,0.0610077,-0.00304813,0.0449244,-0.0312833,0.143668,0.077455,0.0422275,0.0703349,0.0659074,0.0588867,0.09672,-19278.9
-18598.5,0.960728,0.295184,4,15,0,18633.3,-0.00642156,0.967932,0.185211,-0.0119534,0.249393,0.11735,0.307425,0.195287,0.120731,0.0558132,0.250701,0.170653,-0.0139194,0.105901,0.0372487,0.0135469,0.149535,0.0665794,0.175319,0.144881,-0.0202188,-0.0375578,-0.0708707,-0.135113,0.00993232,-0.029941,-0.093399,-0.0518733,-0.0173824,0.0541177,0.0870082,0.0472792,0.0272228,0.00290627,-0.0221559,0.0459534,-0.000457697,-0.0299301,-0.0276298,0.0688132,0.0579251,0.0382595,0.0121587,-0.002479,-0.0379731,0.050229,-0.0428346,0.0344006,0.0305742,-0.0436686,0.0144462,0.0631978,-0.0463317,0.208331,-0.00840568,0.101193,-0.0151917,-0.0340601,0.011588,0.0379573,-0.0356009,0.0082145,-0.0347746,-0.0442784,-0.0119676,0.128821,0.16654,-0.0390852,0.00970762,0.00699605,0.0240376,-0.0226244,0.112806,0.169106,0.0479063,0.0530997,0.0385817,0.113673,0.0276137,-19211.1
-18596,0.902222,0.295184,4,15,0,18635.2,-0.00883466,0.966755,0.240464,-0.0114292,0.283897,0.100695,0.329091,0.198094,0.106871,0.0972875,0.204563,0.156009,-0.0676652,0.0379361,0.0524897,-0.0418179,0.147358,0.0832548,0.18469,0.177547,-0.0876022,-0.0526655,-0.149347,-0.143354,0.00867116,-0.0124853,-0.0862198,-0.0362661,-0.00980442,0.101459,0.0769965,0.0453586,0.0135136,0.00151505,-0.0152224,0.0424776,-0.0144292,-0.0513149,-0.0226197,0.0765107,0.027389,-0.0568066,0.00781657,-0.00873267,-0.0661666,-0.0315701,-0.0178728,0.0287415,0.0605488,-0.0175553,0.0181801,0.0445231,0.00437008,0.211579,-0.0200065,0.0865162,0.00400304,-0.0186175,0.068202,0.0576763,0.00740547,-0.0182573,-0.0511487,-0.116887,-0.0194152,0.207061,0.0664469,-0.0650298,0.0255984,-0.0278588,0.0249283,-0.0172702,0.115873,0.0705037,0.0491361,0.0380862,0.0381658,0.0818302,0.0775287,-19281.4
-18597.8,0.794814,0.295184,4,15,0,18634.9,-0.0139843,0.964623,0.235837,-0.0315683,0.288638,0.103161,0.314061,0.183231,0.0846618,0.0773796,0.227133,0.163242,-0.068236,0.0664105,0.0505282,-0.0276147,0.14039,0.067982,0.186072,0.178523,-0.0798412,-0.0512226,-0.134204,-0.135665,-0.00892178,-0.0425793,-0.0911522,-0.0329486,-0.00923271,0.0900943,0.082579,0.0393774,0.0219641,-0.00200198,-0.0361122,0.021286,-0.00541412,-0.0492785,-0.0404018,0.0890853,0.0609002,-0.0317936,0.000686075,0.00382215,-0.0604325,0.0304308,-0.0404826,0.0294288,0.0577748,-0.0042125,0.00571111,0.0429725,-0.0279062,0.231062,-0.0130747,0.0846451,0.00121609,-0.0176708,0.0559134,0.0789581,0.00374405,0.00463324,-0.0463712,-0.11547,0.00877072,0.217186,0.0256347,-0.0527228,0.0111418,-0.00648813,0.0670159,-0.0192197,0.11663,0.0827351,0.0473431,0.0345888,0.0635239,0.0633893,0.0853963,-19283.6
-18599.1,0.990021,0.295184,4,15,0,18631.3,-0.00263775,0.969466,0.201253,0.000955166,0.27019,0.110258,0.318562,0.210951,0.121637,0.092551,0.235982,0.146528,-0.0366948,0.0383589,0.0303337,-0.023222,0.127093,0.0772333,0.201509,0.171548,-0.0334516,-0.0709,-0.115687,-0.173961,0.0233008,-0.0199747,-0.0917151,-0.0147141,-0.0350023,0.0445463,0.0660156,0.0404476,0.0260139,-0.00226469,-0.0120105,0.0529157,-0.0278131,-0.0369422,-0.0302933,0.0760012,0.0448866,0.0694293,-0.0111513,-0.00367685,-0.0569652,0.0322985,-0.0251401,0.0548409,0.0127788,-0.0475559,0.00195846,0.0691401,0.00129517,0.208847,-0.00149049,0.119251,0.0188694,-0.0176596,0.0603318,0.0526546,-0.0395866,0.00131204,-0.021841,-0.106928,-0.0308113,0.131003,0.143667,-0.0811708,0.0213864,0.024667,0.0419474,-0.000542209,0.102465,0.106991,0.0672888,0.065028,0.0432963,0.119664,0.0360791,-19231.3
-18614.1,0.946419,0.295184,4,15,0,18645.2,-0.0114372,0.962912,0.251458,-0.0106333,0.285936,0.108928,0.323155,0.178698,0.0848854,0.0793968,0.223492,0.173283,-0.0422167,0.0842051,0.04389,-0.0210366,0.149425,0.0784795,0.182369,0.16437,-0.0310644,-0.0598172,-0.136599,-0.12059,-0.00451118,-0.0348482,-0.0962124,-0.0110069,-0.00135631,0.0992412,0.0818673,0.0568646,0.0219798,0.00358222,-0.00841735,0.0289564,-0.0374651,-0.0500773,0.0108023,0.0788368,0.0215655,-0.032975,0.050466,-0.00752706,-0.0427364,0.0895788,0.00847734,0.0163482,0.0576059,0.00425328,0.00930053,0.0271828,-0.0361843,0.202356,0.0147287,0.0724498,-0.0767111,-0.0281688,0.040562,0.0732632,-0.0403548,0.000318589,-0.0561434,-0.156701,-0.0552853,0.204265,0.0440159,-0.0430752,-0.00558582,0.0198374,0.0479987,-0.0593411,0.128054,0.0866301,0.0449174,0.0630925,0.0460145,0.0457155,0.111862,-19284.4
-18609.8,0.989996,0.295184,4,15,0,18647.3,-0.00727949,0.967357,0.187819,-0.0173496,0.230041,0.108314,0.30662,0.216724,0.117516,0.0817208,0.220408,0.142161,-0.0451744,0.0490464,0.0369065,-0.000775946,0.145689,0.0746934,0.184918,0.153914,-0.081519,-0.0457463,-0.0845644,-0.167003,0.0280911,-0.0418436,-0.0780623,-0.025575,-0.0255205,0.0622197,0.0640642,0.0461826,0.017266,-0.00291365,-0.00936591,0.0638335,0.0370645,-0.0167083,-0.0607843,0.0782439,0.0663748,0.0241415,-0.0286439,-0.0101436,-0.0867468,-0.0299272,-0.0599953,0.0530988,0.0347286,-0.0862629,0.0148691,0.0793011,-0.0276826,0.215896,-0.0453351,0.107388,0.0364363,-0.0150641,0.0678896,0.0644808,-0.0258125,0.029841,-0.0396819,-0.0675045,0.00662552,0.165634,0.122084,-0.0414583,0.0117401,-0.00851143,0.0525379,0.0418269,0.0985681,0.0886706,0.0991624,0.0294179,0.0458334,0.144571,0.0388605,-19221.5
-18603.1,0.992333,0.295184,4,15,0,18642.1,-0.00875186,0.968129,0.198662,-0.00518806,0.233,0.0926104,0.292627,0.216438,0.0962359,0.0700075,0.233048,0.149697,-0.04107,0.0702554,0.0278655,-0.00433145,0.137596,0.0651796,0.187188,0.152369,-0.0770727,-0.0497461,-0.10839,-0.174738,0.0400314,-0.0416184,-0.0663504,-0.0106395,-0.0315909,0.0632696,0.0823092,0.0508256,0.00838626,-0.0123083,-0.00258343,0.0757958,0.00193635,-0.012719,-0.0507786,0.0631038,0.0809661,-0.0559844,-0.0269268,-0.0324586,-0.0702028,-0.0233906,-0.0522744,0.0456775,0.0436173,-0.0714772,0.00507176,0.0481418,-0.0403176,0.221288,-0.0522332,0.0987497,0.0220975,-0.0202808,0.0741987,0.0800275,-0.0296201,0.0172245,-0.0269291,-0.083689,0.0198351,0.151975,0.107431,-0.0880981,0.0138825,-0.00816622,0.0665588,-0.00635429,0.134508,0.0833904,0.0668695,0.0483449,0.0476036,0.094154,0.0478699,-19222
-18602.7,0.950975,0.295184,4,15,0,18642.2,-0.00936694,0.969017,0.256641,-0.0139189,0.288959,0.112192,0.326495,0.172823,0.106312,0.088075,0.240586,0.155124,-0.052127,0.0713572,0.0335349,0.00104615,0.153168,0.0915911,0.17252,0.155806,-0.0366015,-0.0522246,-0.138374,-0.162113,-0.000645229,-0.0235382,-0.0976163,-0.0298318,0.00828951,0.0801761,0.0652426,0.0359896,0.0146168,0.00947057,-0.0372753,0.0108075,-0.0147401,-0.0393292,-0.0108023,0.0863534,0.012198,0.0193766,0.0311253,-0.0020369,-0.0471099,0.0597405,-0.00310733,0.00398448,0.0181021,0.0181832,0.00802925,0.0542164,0.0195403,0.200694,0.0342405,0.078852,-0.0184009,-0.0339825,0.0713957,0.0700682,-0.076839,-0.0129826,-0.0257776,-0.134776,-0.0155172,0.209267,0.077203,-0.0281371,0.027288,0.0194386,0.0660247,0.0014208,0.100493,0.0804052,0.0758533,0.0666385,0.0427219,0.0819403,0.111847,-19268.4
-18598,0.98852,0.295184,4,15,0,18634.5,-0.00389898,0.965322,0.189869,-0.0145266,0.237589,0.0994693,0.293183,0.212544,0.107468,0.063493,0.229802,0.156629,-0.0413232,0.0685968,0.0400545,-0.0181254,0.139702,0.0707438,0.184584,0.17174,-0.0549704,-0.0625646,-0.0803433,-0.167181,0.0255683,-0.0590249,-0.0741549,-0.0215433,-0.0270805,0.0747701,0.0762283,0.0582751,0.0206526,-0.0146026,0.0100069,0.0744681,0.00859785,-0.0434165,-0.0327739,0.0505652,0.0915925,-0.0520325,-0.0214342,0.0143428,-0.0662598,0.0103272,-0.0433476,0.0399459,0.0386386,-0.101397,0.0109975,0.0533369,-0.0384191,0.221736,-0.0620376,0.118668,0.00358723,-0.0211121,0.0755836,0.0606357,-0.0114087,0.0318954,-0.0613912,-0.0762947,-0.0216977,0.110722,0.0771038,-0.0739568,0.0234465,-0.0115253,0.0234587,-0.0285452,0.118708,0.0777362,0.0490855,0.042758,0.0560304,0.126471,0.0527315,-19237
-18605.6,0.924229,0.295184,4,15,0,18636.2,-0.0162797,0.964226,0.256379,-0.00896014,0.283434,0.101357,0.332407,0.177063,0.0921127,0.0838442,0.229945,0.155573,-0.048369,0.0694126,0.0258078,0.000696867,0.152917,0.089407,0.176754,0.161076,-0.037887,-0.0444184,-0.142499,-0.151696,0.000956638,-0.00976562,-0.0918348,-0.0264908,0.00372393,0.0873007,0.0617679,0.0412853,0.0289667,-0.00232918,-0.0417876,0.0133973,-0.0117246,-0.0333669,-0.00231155,0.08406,0.00500735,0.0642039,0.0261867,-0.0247584,-0.0388073,0.0347208,-0.0181673,0.0219642,0.0392686,0.0199682,-0.0139475,0.0467057,-0.0388408,0.202785,0.0449813,0.0755334,-0.00730195,-0.0547844,0.0745227,0.0570172,-0.0733262,-0.02303,-0.0463364,-0.131327,-0.0237953,0.225159,0.0974435,-0.051614,0.0175654,-0.00190264,0.031475,0.0169994,0.119336,0.0993113,0.0615054,0.052248,0.0638907,0.077063,0.0924745,-19266.7
-18603,0.970937,0.295184,4,15,0,18643.3,-0.0081187,0.969108,0.21854,-0.0257531,0.274197,0.102643,0.301254,0.193505,0.129859,0.103653,0.246995,0.171959,-0.0447472,0.0500655,0.0746551,-0.00768273,0.152076,0.0865008,0.186144,0.179163,-0.0287179,-0.0626787,-0.136018,-0.153294,0.0185286,-0.0430473,-0.0750907,-0.0108434,0.00333893,0.0734513,0.0690337,0.0403231,0.014863,-0.0292366,0.00609818,0.0587009,-0.0230798,-0.0324381,-0.0139107,0.0940624,0.0564905,-0.0384033,-0.00486994,0.00380831,-0.0442836,0.0153585,-0.0241037,0.0196927,0.0363299,-0.078399,0.00169317,0.0518448,-0.0167335,0.192356,-0.00472911,0.11467,-0.0399553,-0.0126883,0.0594105,0.0721093,-0.00202309,0.0355978,-0.0412135,-0.148808,-0.0379824,0.219039,0.126568,-0.0336855,0.0113167,0.0197666,-0.0356526,-0.0308952,0.151726,0.0922442,0.0934838,0.0334297,0.0291428,0.115255,0.0771443,-19262.5
-18600.9,0.95148,0.295184,4,15,0,18649.1,-0.0154911,0.965848,0.227638,-0.00330385,0.25118,0.125529,0.324989,0.198589,0.0711806,0.0530658,0.231441,0.142148,-0.0376429,0.0816148,0.0291673,-0.00250433,0.154444,0.0779851,0.159225,0.149929,-0.0630373,-0.0531994,-0.0956028,-0.148729,0.012274,-0.0521768,-0.0800692,-0.0435598,-0.011527,0.0801489,0.083603,0.063936,0.0432952,0.0236775,-0.0248159,0.0352648,0.00517562,-0.042261,-0.0406692,0.0774624,0.0296234,0.0634277,0.0290938,0.00960621,-0.0680872,0.0993517,-0.018909,0.0357008,0.0469244,-0.032679,0.015827,0.0518028,0.0325919,0.241245,0.00808222,0.0781644,0.0166452,-0.0196107,0.0249544,0.0815912,-0.0619255,-0.00234621,-0.0497119,-0.114763,0.0081655,0.14992,0.0321755,-0.0765963,0.0374664,-0.0123342,0.0692137,-0.00503835,0.102986,0.078103,0.0375429,0.0497814,0.0678806,0.0846187,0.0443019,-19262.6
