# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 06:15:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/ro4b1a6w.json
# init = 2 (Default)
# random
#   seed = 36787
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-dens.h-nondens/hreg-20250421011546_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,beta.1.11,beta.2.11,beta.3.11,beta.4.11,beta.5.11,beta.6.11,beta.7.11,beta.8.11,beta.9.11,beta.1.12,beta.2.12,beta.3.12,beta.4.12,beta.5.12,beta.6.12,beta.7.12,beta.8.12,beta.9.12,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,mu_beta.11,mu_beta.12,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,sigma_beta.11,sigma_beta.12,log_p
-18377.5,0.925936,0.213079,4,15,0,18455.1,-0.0129265,0.964965,0.125023,-0.00998059,0.231969,0.112796,0.324408,0.164438,0.102893,0.0944084,0.216186,0.162408,-0.0541036,0.116257,0.0263391,0.00683973,0.132208,0.0866681,0.163565,0.172584,-0.022737,-0.0397223,-0.110647,-0.122868,0.0168046,-0.0408894,-0.0542055,-0.00835524,-0.0093605,0.0609017,0.0785259,0.0501214,0.053623,-0.00305498,-0.00701313,0.0715832,0.045747,-0.0411333,-0.0370316,0.0611432,-0.0145252,0.0218087,-0.0101353,-0.0130841,-0.0337763,-0.0020218,-0.00251831,0.0347725,0.0611219,-0.0661554,0.026712,0.0908456,-0.0100983,0.190245,-0.0428392,0.0784249,-0.0569646,-0.0233738,0.0591865,0.0606033,-0.0719433,-0.0820702,-0.0831853,-0.098393,-0.126018,-0.0132506,-0.021702,0.0286864,-0.0356288,-0.017822,0.036892,0.020386,-0.0186693,-0.00315789,-0.0423942,-0.0384647,-0.0113215,-0.00420928,0.00810037,-0.00652581,-0.0153428,-0.0348556,-0.0433836,-0.0372837,-0.0737358,-0.0889621,-0.0450719,-0.052796,-0.0272826,-0.0272722,-0.04755,-0.0217764,0.0117172,0.01061,-0.0746811,0.0576873,0.0578383,-0.0107718,0.0247051,0.0226125,-0.0121088,-0.068287,0.0250112,-0.0612091,-0.000253891,-0.0251233,-0.07848,-0.0341243,0.044431,-0.125287,0.0883103,0.0247848,-0.0410833,0.0169579,0.0212203,0.0198169,-0.0532675,0.00373932,-0.0109785,-0.0559711,-0.0131994,-0.0233702,0.134353,0.0982563,0.0649501,0.0444297,0.103224,0.169793,0.0550415,0.0261033,0.0282769,0.0186531,0.0580351,0.0427324,-19325.5
-18380.5,0.919032,0.213079,4,15,0,18447.6,-0.0085164,0.966479,0.111265,-0.0123334,0.24805,0.120677,0.323592,0.149209,0.0651141,0.0704617,0.186709,0.172654,-0.0418661,0.0815992,0.0227255,0.0245349,0.145873,0.115245,0.176492,0.193114,-0.0634185,-0.0569349,-0.06304,-0.164751,-0.0190095,-0.0127337,-0.103555,-0.0344439,-0.0383585,0.0595743,0.0832967,0.0798885,0.0200759,0.00864898,0.0058006,0.0561679,-0.0235961,-0.00588933,-0.0297188,0.0616926,0.0500398,-0.137324,0.00396359,-0.0363689,-0.040683,-0.0901445,-0.0515055,0.0197974,0.0487672,-0.0764384,0.0788507,0.0752361,-0.0145712,0.235461,0.023298,0.111648,-0.0246641,-0.0324491,-0.00720847,0.0916004,-0.085663,-0.038424,-0.108487,-0.0783307,-0.0820564,-0.00782429,-0.0214229,0.0526661,-0.00732064,0.068278,0.012289,-0.00181672,-0.00347272,0.00337369,-0.0472423,-0.0490678,0.00350862,-0.00606835,0.000815732,-0.0225964,0.00428898,0.0037171,0.0583796,-0.0444702,-0.0420961,-0.051538,-0.0258027,-0.0878924,-0.0151056,-0.00683839,-0.0339641,-0.0287596,-0.00224862,0.00736936,-0.0141797,0.0553798,0.0510357,0.00282227,0.00951143,0.00673141,0.0012427,-0.0566079,0.0137086,-0.0377366,-0.00394467,-0.0367582,-0.044488,-0.0747454,0.0505587,-0.133222,0.17683,0.0663095,-0.0381743,0.0194902,-0.038395,0.0486213,-0.0273823,-0.0328951,-0.0218359,-0.0397284,0.0255668,-0.038685,0.109805,0.18686,0.0570002,0.0438924,0.0768024,0.0520024,0.0776169,0.0782967,0.0285432,0.0319334,0.0151314,0.0527539,-19335
-18369.8,0.992515,0.213079,4,15,0,18448.2,-0.0035345,0.964184,0.0981246,-0.0159234,0.234546,0.120491,0.331861,0.15269,0.0822235,0.103182,0.209077,0.180021,-0.0659052,0.0966345,0.0117068,0.0182659,0.145676,0.104234,0.187985,0.210503,-0.0446641,-0.0288048,-0.102441,-0.150745,-0.00252112,-0.0205227,-0.0875975,-0.0397163,-0.0508195,0.0489763,0.0738936,0.0887805,0.0242131,-0.00941485,0.0292851,0.0498134,0.0122814,-0.0226071,-0.0562319,0.0729158,0.0278523,-0.155405,0.0054639,-0.0533049,-0.0655869,0.0752105,-0.0232223,0.0181461,0.0434271,-0.0549665,0.0640396,0.0694176,-0.039305,0.213541,-0.0382331,0.0684301,-0.0271455,-0.000268485,0.00855496,0.0758909,-0.0893426,-0.0349967,-0.0922305,-0.0299552,-0.0988758,-0.000720158,-0.0100365,0.063367,-0.000728224,0.0465978,0.00280659,0.0119348,-0.0275857,-0.0158828,-0.0212329,-0.0662592,-0.0162303,-0.0211019,0.00578089,-0.0203505,0.00873029,-0.00194658,0.0151252,-0.04857,-0.042754,-0.0750262,-0.0592737,-0.0634005,-0.0364833,-0.0342665,-0.0395937,-0.0431144,-0.00760219,0.00950337,-0.00919279,0.0561154,0.0504988,0.0109283,0.0339072,0.0340658,0.0205014,-0.0324989,-0.00665238,-0.051564,-0.013099,-0.0339104,-0.0734636,-0.0756306,0.0408892,-0.128647,0.165912,0.0349795,-0.0572364,0.0112749,-0.0218347,0.0118004,-0.0404653,-0.0303975,-0.00290339,-0.0451364,0.00923581,-0.027699,0.0727227,0.147252,0.0550127,0.0534546,0.0744966,0.107441,0.0533226,0.123551,0.0288505,0.011942,0.0337608,0.0436469,-19348.1
-18364.6,0.950315,0.213079,4,15,0,18429.2,-0.00101331,0.960228,0.106791,-0.00465333,0.228493,0.129411,0.328748,0.139051,0.0606936,0.0925019,0.215338,0.182495,-0.060171,0.0900528,0.00576975,0.00178645,0.165445,0.112701,0.200588,0.170039,-0.0524951,-0.0382396,-0.0933861,-0.13505,-0.0137012,-0.00901555,-0.0782605,-0.0348099,-0.0627445,0.0522639,0.0767013,0.0665527,0.0307262,-0.00173084,0.028517,0.0438464,0.00455405,-0.0306648,-0.0517573,0.0893334,0.0553305,-0.132316,-0.00584304,-0.0508602,-0.0675381,0.0801226,-0.0153505,0.0205651,0.0197943,-0.0462266,0.0663211,0.0806877,-0.0012147,0.202599,-0.00346594,0.0950941,-0.042346,-0.0174399,0.000169088,0.0704631,-0.0784265,-0.0579807,-0.10178,-0.043944,-0.0942353,0.00302346,-0.0237788,0.0495484,0.000511489,0.0441193,0.0104719,0.00718437,-0.023466,-0.00878921,-0.0260101,-0.0704344,0.00680875,-0.00769347,-0.00167388,-0.0132049,-0.00999564,-0.00856603,0.0425552,-0.0480225,-0.04359,-0.0536375,-0.0310125,-0.0660589,-0.0421893,-0.0312106,-0.0362788,-0.0387363,-0.00839329,0.00130962,-0.000669773,0.0480377,0.0372899,0.00292797,0.0163536,0.0301306,0.0147557,-0.0444297,0.0146502,-0.0551314,0.00381984,-0.0452104,-0.0499052,-0.084969,0.036108,-0.12524,0.158937,0.0785843,-0.0412193,0.0272992,-0.00692806,0.0394986,-0.0345025,-0.0255032,-0.0110409,-0.0482803,0.00853516,-0.0419486,0.09277,0.192926,0.0431673,0.0404268,0.0823545,0.204844,0.047195,0.053118,0.0292918,0.0112606,0.0269733,0.0454371,-19336.9
-18375.1,0.799052,0.213079,4,15,0,18432.7,-0.0152635,0.959679,0.119842,-0.0199641,0.226004,0.137427,0.32165,0.147721,0.0331926,0.0971894,0.228704,0.171899,-0.0476234,0.113972,0.0226343,0.00317309,0.185198,0.100463,0.192382,0.173151,-0.0343942,-0.0335081,-0.106125,-0.149234,0.00373295,-0.0092354,-0.0767404,-0.0411233,-0.02941,0.0547123,0.0774675,0.0606148,-0.00661663,0.0228121,0.0272716,0.0519642,-0.0304663,-0.00615051,-0.0328473,0.084498,0.0649246,-0.154749,-0.0264406,-0.0531627,-0.0697598,0.131666,-0.028567,0.0135381,0.0250424,-0.0443298,0.0674608,0.0745965,-0.0362984,0.204936,-0.0157107,0.0914195,-0.0328596,-0.0161958,-0.00669332,0.0695633,-0.0599417,-0.0427465,-0.0870849,-0.0968481,-0.100559,-0.0103343,-0.0129924,0.0702246,-0.0103757,0.0356695,0.028869,-0.00570383,-0.00318069,-0.00160666,-0.0325527,-0.0707341,0.00374876,0.00509131,0.0291205,-0.00624837,-0.0259838,-0.00474681,0.027529,-0.040512,-0.0481139,-0.052925,-0.0518331,-0.0489775,-0.0324492,-0.040667,-0.0211436,-0.0389858,-0.00355275,-0.0103499,-0.0331479,0.0550853,0.024502,-0.00736684,0.0253869,0.0159959,0.0190372,-0.054836,0.00835702,-0.0461792,-0.0136858,-0.0283303,-0.0297453,-0.0797996,0.0315787,-0.139005,0.122073,0.0880863,-0.046247,0.0196348,-0.035008,0.0600268,-0.0415008,-0.0125889,-0.0180988,-0.0389262,0.00823818,-0.0467128,0.138806,0.185424,0.04171,0.0274995,0.0846921,0.112182,0.0493349,0.0306301,0.0401925,0.0123006,0.017528,0.06349,-19364.2
-18381.4,0.91851,0.213079,4,15,0,18451.4,-0.00480107,0.967442,0.115294,-0.0157301,0.173425,0.0900005,0.310656,0.180006,0.103405,0.0887374,0.234863,0.184985,-0.0804076,0.113408,0.0448745,0.0176636,0.116045,0.109727,0.156284,0.171789,-0.0483341,-0.0225181,-0.054732,-0.175826,-0.00453788,-0.0186619,-0.0725293,0.00374904,-0.0175371,0.0430495,0.0813632,0.0556047,0.0393126,0.00669345,-0.0248107,0.0506846,0.0322268,-0.0466599,-0.0347099,0.0801855,0.0726576,-0.026551,0.0179654,-0.0294361,-0.0702238,0.00700521,-0.0196146,0.0351065,0.0589374,-0.0799503,0.0405345,0.0453287,0.0397955,0.20995,0.00128332,0.120721,-0.0851969,-0.0729843,0.0392801,0.103128,-0.0883674,-0.0761036,-0.0878711,-0.118402,-0.0917753,-0.0373091,-0.0011034,0.038181,-0.022631,0.0255911,0.0115067,0.0116747,0.00200385,0.0340605,-0.0505778,-0.0201947,0.0208021,-0.0120865,-0.0103117,-0.013026,0.00328102,-0.00852484,-0.00207652,-0.0289419,-0.0582727,-0.0484204,-0.0364488,-0.0834258,-0.0199812,-0.0199867,-0.0589102,-0.0421957,0.0311515,0.0305716,0.019728,0.0406603,0.0533892,0.0409247,0.0256442,0.0353513,0.0270506,-0.0756723,-0.000678721,-0.0575131,0.0252967,-0.0182218,-0.09134,-0.052238,0.00925132,-0.0924834,0.139108,0.0805812,-0.0520861,0.0331585,0.0502105,0.0400332,-0.0425827,0.0182286,-0.00854586,-0.0404763,0.03865,-0.035116,0.0814961,0.0911292,0.075338,0.0440996,0.109956,0.0599891,0.114771,0.0353285,0.0202765,0.023158,0.0166997,0.0306664,-19318.5
-18382.5,0.997524,0.213079,5,31,0,18440.3,-0.0044496,0.968684,0.122294,-0.0233503,0.270371,0.129111,0.348379,0.141165,0.0954206,0.0743048,0.196084,0.153938,-0.0378123,0.087442,0.031134,0.0265918,0.138878,0.0957779,0.186665,0.220065,-0.0380344,-0.0650074,-0.120141,-0.135323,-0.00345693,-0.0268394,-0.0664451,-0.0391194,-0.060345,0.0895259,0.0639978,0.0594068,0.0441316,0.0102097,0.0184901,0.052582,-0.00229396,-0.0209952,-0.0389051,0.0495487,-0.0290217,-0.0658899,-0.0110118,-0.0176031,-0.016998,-0.0496983,0.00153861,0.0125969,0.0406303,-0.0598085,0.0721343,0.0888076,-0.0690792,0.181558,-0.0195979,0.075249,-0.00853503,0.0332085,0.030961,0.0597176,-0.09908,-0.0395392,-0.116012,-0.0281076,-0.12493,0.00857273,-0.0280207,0.0638935,0.00200091,0.0343377,0.028022,0.0224694,-0.00289136,-0.0103753,-0.0555809,-0.0558717,-0.0518048,0.0142911,0.0131595,-0.0130101,-0.00214157,-0.0504565,0.0151876,-0.0434663,-0.0471702,-0.0432738,-0.0319321,-0.0574746,-0.0393474,-0.0304914,-0.0379309,-0.0463508,0.010021,-0.0191854,-0.0468018,0.038096,0.068957,-0.0251319,-0.00158456,-0.0334708,-0.024605,0.000758632,0.000890933,-0.0486106,-0.00946754,-0.0737406,-0.0388525,-0.0666855,0.0621642,-0.163161,0.162354,0.0925626,-0.0275397,0.0458075,-0.0256648,0.0200832,-0.028797,-0.00231462,-0.0277875,-0.0425122,-0.00503815,-0.0195625,0.136954,0.0647545,0.0682591,0.0321774,0.0454107,0.0692725,0.0429971,0.0324425,0.0281504,0.00794755,0.0493488,0.0810572,-19338.5
-18376.1,0.991652,0.213079,4,15,0,18437.2,-0.00316288,0.967736,0.115859,-0.0140486,0.275714,0.12345,0.339803,0.141017,0.102025,0.0808325,0.192198,0.154105,-0.044338,0.0922792,0.019319,0.0311,0.130746,0.106214,0.183152,0.20328,-0.0354796,-0.0716232,-0.094961,-0.154624,-0.0123754,-0.0275956,-0.0725714,-0.0507757,-0.0576432,0.0872421,0.0584407,0.0545982,0.0327837,0.000587234,0.0252611,0.054309,-0.00307784,-0.00575743,-0.0555804,0.0431534,-0.018602,-0.0463329,0.00109085,-0.0104904,-0.0284744,-0.0652967,-0.0248972,0.00298927,0.0416968,-0.0707753,0.0741682,0.0993816,-0.0740686,0.17921,-0.0387693,0.0600995,0.00378928,0.0244491,0.0469381,0.046957,-0.0931301,-0.0420384,-0.117646,-0.0373848,-0.119153,0.0130452,-0.0325542,0.0425844,-0.0218352,0.0325354,0.0382264,0.0271292,5.93175e-05,0.000147298,-0.0508515,-0.0586858,-0.0610701,0.00327829,0.00770954,0.00469617,-0.00156072,-0.0364214,0.0111392,-0.0486606,-0.0422922,-0.0360981,-0.0364534,-0.0632318,-0.0500405,-0.041691,-0.0440377,-0.0339785,0.0150327,-0.0151596,-0.0463479,0.0487209,0.078735,-0.0239166,0.00918813,-0.0182972,-0.0289561,-0.00487235,0.00582391,-0.0321764,-0.0154438,-0.0693775,-0.0419018,-0.0707093,0.0704427,-0.167051,0.166225,0.102216,-0.0168029,0.0544588,-0.0323991,0.054224,-0.0206041,0.00109285,-0.0250999,-0.0458578,0.0156279,-0.026392,0.114671,0.0766779,0.0702234,0.0338484,0.040561,0.075287,0.0666056,0.0348434,0.0368456,0.010208,0.0400265,0.0681398,-19326.2
-18399.3,0.799306,0.213079,5,31,0,18469.9,0.00142556,0.968532,0.130689,-0.0245831,0.210052,0.0959015,0.327519,0.176341,0.112245,0.0566381,0.195925,0.167086,-0.0763575,0.139482,0.0117438,0.0237726,0.140685,0.110772,0.177685,0.179138,-0.0710133,-0.0246276,-0.101285,-0.131164,0.0161103,-0.0348595,-0.0992039,0.0105557,-0.0201635,0.0316354,0.0821354,0.0799571,0.028607,0.00645565,-0.0464041,0.0483244,0.0283619,-0.0462756,-0.0425347,0.100456,0.0926423,-0.0241616,0.00894862,-0.0650018,-0.0701827,0.128604,-0.0775454,0.0237458,0.062143,-0.113715,0.0410138,0.051307,0.0473954,0.216595,-0.0203941,0.135057,-0.0910485,-0.0588598,0.0218677,0.0884211,-0.0940966,-0.0637005,-0.0808611,-0.129739,-0.0542106,-0.00417921,0.0020515,0.0379564,0.0125609,0.0189979,0.0398786,0.00824039,-0.0341467,0.0146484,-0.0467509,-0.0140117,0.0149484,-0.00150792,-0.0164958,-0.0384835,-0.00512456,0.00182341,0.0173254,-0.028834,-0.049546,-0.0306296,-0.0329897,-0.0745328,0.00943593,-0.0199532,-0.0404858,-0.0219773,-0.0222748,0.0137341,-0.0579992,0.0334441,0.0544473,0.00564415,0.0160254,0.0369776,0.0268321,-0.0929968,-0.00270978,-0.0735902,0.0173191,0.000270345,-0.090689,-0.0531041,0.0116964,-0.0975252,0.154373,0.110723,-0.019472,0.00487644,0.0198034,0.0818296,-0.0512749,0.00310169,-0.0158978,-0.0432732,-0.000131126,-0.0371066,0.0983919,0.0867264,0.103932,0.0449677,0.079094,0.0939967,0.0643112,0.019867,0.0327814,0.0261884,0.0379264,0.0495803,-19342.2
-18375.7,0.944826,0.213079,4,15,0,18465.1,-0.0196739,0.959572,0.109044,-0.0175294,0.238192,0.136834,0.31201,0.16543,0.0916707,0.107141,0.230492,0.169488,-0.0435664,0.0742437,0.0276982,0.0118159,0.11519,0.0830915,0.177473,0.177321,-0.0262336,-0.0602679,-0.0500693,-0.17809,0.0196446,-0.0131745,-0.0585997,-0.0124911,-0.023832,0.0705388,0.0786126,0.0582974,0.0162567,-0.0207311,-0.00436916,0.0613515,-0.020767,-0.0231863,-0.0490726,0.0803579,0.073311,-0.150468,-0.0059468,-0.0170339,-0.0477132,-0.0147574,-0.0327915,0.0289963,0.0519112,-0.0788693,0.0739563,0.115444,-0.00786923,0.179902,-0.01204,0.0520514,-0.0429227,0.00417948,0.00840277,0.0837331,-0.141246,-0.0257755,-0.0695051,-0.0714619,-0.0548775,-0.0248103,-0.0180724,0.0546514,-0.0352982,0.0527328,0.0107629,0.0124116,0.00824545,0.0213875,-0.0297095,-0.0551041,-0.0193789,-0.0124914,-0.00160456,-0.00346568,-0.0211044,-0.0345015,-0.0164462,-0.0417829,-0.0624993,-0.0215848,-0.0442255,-0.0498874,-0.0319129,-0.0247718,-0.0360809,-0.0410532,0.0171778,0.0302713,-0.00506144,0.0711251,0.0504791,0.00557223,0.0177385,0.0091933,0.00724081,-0.0565511,-0.01052,-0.0767258,-0.00389376,-0.0712783,-0.0344458,-0.0658335,0.054238,-0.089727,0.177322,0.0708159,-0.0775575,0.0373696,-0.0257462,0.0544858,-0.111914,0.0162805,-0.0195586,-0.0297199,0.0256327,-0.0423582,0.123175,0.0766473,0.0550495,0.0419695,0.087341,0.104693,0.136192,0.040113,0.0137429,0.0137271,0.0222464,0.0417833,-19315.4
-18375.9,0.993596,0.213079,4,15,0,18432,0.00418781,0.968357,0.126661,-0.0206006,0.244817,0.110054,0.336274,0.156389,0.06671,0.0707782,0.193898,0.170979,-0.0599485,0.122854,0.0242318,0.0104189,0.163314,0.128468,0.169096,0.186358,-0.0443581,-0.0212799,-0.119671,-0.119227,-0.00876805,-0.0177101,-0.101736,-0.0153295,-0.0291251,0.0534477,0.0571988,0.0801871,0.0468914,0.0120967,0.00483495,0.0562176,0.005521,-0.0272015,-0.0306444,0.0484905,0.014451,-0.0629742,-0.00202697,-0.045606,-0.0333955,0.0990078,-0.0391514,0.0367865,0.062417,-0.0829852,0.0515175,0.0615804,-0.0266717,0.228291,-0.0041722,0.119299,-0.075976,-0.0138336,0.0683224,0.0658261,-0.0752258,-0.0863578,-0.11594,-0.128123,-0.107783,0.0189774,-0.0135227,0.0578126,-0.0187033,-0.00353514,0.058939,0.0154804,-0.0089441,0.00124645,-0.0486018,-0.024529,0.00736438,-0.000105604,0.00176451,-0.0264941,0.00122665,-0.0142131,0.0224572,-0.0397872,-0.0490097,-0.0722896,-0.0304608,-0.0732736,-0.0277358,-0.0358542,-0.0422997,-0.0309479,-0.00458471,-0.0118458,-0.0625711,0.0514294,0.0726488,-0.00577345,0.0144738,0.0248589,0.0102786,-0.0691115,-0.00774022,-0.0375576,0.0124259,-0.0024655,-0.104985,-0.0746261,0.0134474,-0.121432,0.145213,0.120139,-0.0571739,0.0213672,-0.00245862,0.03817,-0.0286695,0.00948526,-0.00316652,-0.0364728,0.0120697,-0.0495034,0.0914504,0.0945348,0.0732042,0.0551866,0.112943,0.0773126,0.0507161,0.0277889,0.0212441,0.0202159,0.0610545,0.0527379,-19355
-18381.2,0.961074,0.213079,4,15,0,18450,-0.0170325,0.96423,0.123498,0.0078792,0.243835,0.117262,0.326829,0.16057,0.123122,0.0912494,0.202034,0.176387,-0.0913782,0.106573,0.0506824,0.0129977,0.111948,0.0952302,0.15104,0.175635,-0.0201157,-0.0575377,-0.0791733,-0.144867,0.023302,0.00866933,-0.0614083,-0.00523691,-0.0339432,0.0937528,0.0727046,0.0386812,0.023969,0.000761987,-0.0295734,0.0769019,0.00214525,-0.0224471,-0.0577936,0.0900331,0.0179553,-0.00545902,0.0466132,-0.0473823,-0.0275518,0.0978687,-0.0180873,0.00951457,0.0414888,-0.0317817,0.0425291,0.0784658,0.0384535,0.184735,-0.0309731,0.0892667,-0.0479801,0.0118297,-0.020295,0.0689371,-0.138384,-0.0964196,-0.118646,-0.0559354,-0.0552579,-0.0151744,-0.0121044,0.0510318,-0.00951626,0.034325,0.00948182,0.0109794,-0.0276283,-4.09696e-05,-0.019025,-0.0796699,-0.0142775,-0.0154229,0.00610448,-0.0124637,0.0118951,0.0167654,0.0113611,-0.0520695,-0.0544612,-0.0396719,-0.0421807,-0.0518293,-0.0237004,-0.0311148,-0.0141743,-0.0227123,0.0128606,0.0111852,-0.000875763,0.0779281,0.0359335,0.0137345,0.0302578,0.0220076,0.0285451,-0.0458542,0.0504562,-0.0439818,0.00900973,-0.07132,-0.0859359,-0.0840923,0.0539864,-0.132374,0.154797,0.0755184,-0.0417318,0.034784,0.0222671,0.0568814,-0.100653,0.00609765,-0.0234676,-0.0452594,0.0162589,-0.0160925,0.142941,0.0770523,0.0810425,0.0378785,0.0493627,0.077801,0.108683,0.027679,0.0369249,0.0184924,0.0284843,0.0912532,-19323.1
-18379.8,0.852221,0.213079,4,15,0,18454.5,0.000329847,0.969016,0.123735,0.0019545,0.257961,0.105179,0.34862,0.145739,0.118249,0.0895377,0.195905,0.15265,-0.0706503,0.106842,0.0380135,0.0175248,0.114973,0.103839,0.158534,0.167266,-0.03851,-0.0645568,-0.10787,-0.163577,-0.00845698,0.014338,-0.0564054,-0.0279224,-0.0233578,0.0806735,0.069899,0.0247714,0.0380556,-0.00720195,0.0036134,0.0834202,0.00223514,-0.0141948,-0.0471824,0.0885443,0.0273431,-0.0965511,0.0287495,-0.0349052,-0.0697795,0.0902528,-0.0513789,0.0183749,0.0479354,-0.0607356,0.0418126,0.0669638,-0.000924491,0.197067,-0.0185864,0.0867408,-0.0387988,0.044672,0.0629857,0.100804,-0.148139,-0.0624247,-0.126892,-0.0673058,-0.0564201,-0.0114799,0.00775417,0.0382315,-0.0122597,0.0255419,0.0194732,0.00763513,-0.0243572,0.0199404,-0.0480519,-0.0458835,0.0177182,0.000248965,-0.00424431,-0.00300203,-0.000173867,0.004271,0.0155114,-0.0524079,-0.0485742,-0.0447641,-0.020243,-0.0445446,-0.0240955,-0.0317858,-0.0325285,-0.0490302,0.0224013,0.023403,-0.0146169,0.033672,0.0297145,0.0225685,0.00703444,0.0242568,0.0129964,-0.0666777,0.0388469,-0.0576981,-0.00667634,-0.0631314,-0.0967116,-0.0970121,0.0873016,-0.0849696,0.100682,0.126204,-0.0479658,0.0231933,0.00567496,0.0256255,-0.0446848,0.0177801,-0.0314769,-0.0310012,0.0262555,-0.0144388,0.0892335,0.0656376,0.0667623,0.0411064,0.087982,0.0530369,0.136988,0.0248306,0.0336991,0.0125098,0.0121912,0.124016,-19325.8
-18377.2,0.98881,0.213079,4,15,0,18453.3,-0.00358894,0.966065,0.123141,-0.0147416,0.248987,0.112024,0.367537,0.147529,0.110702,0.0798298,0.215259,0.166727,-0.075069,0.108879,0.0136181,0.0260092,0.113414,0.0868069,0.155418,0.17386,-0.0536607,-0.0647474,-0.106596,-0.184097,0.0184044,-0.0293185,-0.0742842,-0.00359055,-0.0311714,0.0758342,0.0723275,0.0353457,0.0511603,0.00232486,-0.0187327,0.0800654,0.00718868,-0.0422288,-0.0619129,0.0754497,0.0167674,-0.101334,0.0256319,-0.0289367,-0.0641132,0.102104,-0.0182844,-0.000514324,0.055489,-0.0752058,0.0207463,0.0501224,-0.0253388,0.18923,-0.0262626,0.0787843,-0.0351965,0.00917748,0.0489979,0.118402,-0.133719,-0.0492449,-0.122816,-0.0882442,-0.0561246,-0.00809386,0.0151716,0.0309278,-0.0215674,0.0153645,0.0157522,0.00323313,-0.000358556,0.0167999,-0.0467201,-0.0353158,0.00992858,0.00805605,-0.0083007,-0.0109218,-0.0173646,-0.00512795,-0.00298331,-0.0451387,-0.0380703,-0.0672826,-0.0460832,-0.066989,-0.0237685,-0.0191437,-0.0463705,-0.0356585,0.012734,-0.00115246,-0.00488599,0.0411972,0.0228997,0.0248128,0.0122415,0.00860599,0.0385234,-0.0397425,0.056388,-0.0322423,0.0300415,-0.0548765,-0.111227,-0.107231,0.0618481,-0.113648,0.13886,0.0760977,-0.0549955,0.0349196,0.0136345,0.0328024,-0.056035,0.00558335,-0.0300414,-0.0486781,0.00893908,-0.0510649,0.101654,0.0673653,0.053933,0.046619,0.064219,0.0715717,0.132571,0.0214145,0.0387096,0.0131974,0.013073,0.0883558,-19357.5
