# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-03-23 19:57:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/rw6awnhc.json
# init = 2 (Default)
# random
#   seed = 19953
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-dens.h-nondens/hreg-20250323145717_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,log_p
-18603.2,0.926324,0.345385,4,15,0,18632.5,-0.00452822,0.968868,0.220578,-0.0304795,0.286006,0.104806,0.33809,0.195445,0.125851,0.0433104,0.229155,0.175595,-0.0288109,0.0648784,0.0502619,-0.0174565,0.150112,0.0606927,0.181074,0.160667,-0.0495852,-0.0404283,-0.0738638,-0.150904,0.0315478,-0.0263536,-0.0738869,0.00920802,-0.0118999,0.0952984,0.0402171,0.0359188,0.0572741,-0.0149973,-0.0207707,0.0499093,0.0152492,-0.0636218,-0.0282698,0.0824034,0.100282,0.0264408,0.0190686,0.00606001,-0.0463901,0.134158,-0.0385694,0.0021705,0.0499396,-0.0702576,-0.0180997,0.0590328,-0.0474449,0.215631,-0.00428352,0.112762,0.0136862,-0.0385303,0.0447162,0.0552583,-0.0557533,-0.00213525,-0.0589612,-0.142376,-0.0285811,0.147523,0.120724,-0.0483315,0.0320497,0.0346501,0.0107862,-0.0420829,0.101924,0.0701985,0.0688465,0.0588002,0.0641106,0.0545024,0.0761291,-19268.1
-18597.8,0.995788,0.345385,4,15,0,18632.2,-0.00871536,0.966733,0.197745,-0.0171287,0.255056,0.110646,0.291354,0.201282,0.0960555,0.108329,0.230053,0.157604,-0.0302034,0.0828686,0.0326698,0.00385593,0.125352,0.104773,0.179566,0.16318,-0.0725888,-0.0589851,-0.11111,-0.140861,0.0197068,-0.029718,-0.0790204,-0.0204104,-0.00686147,0.053873,0.0896288,0.0519195,0.0289366,0.0136459,-1.53557e-05,0.0363753,-0.00558019,0.00417879,-0.0188707,0.0722299,0.00883513,0.033727,0.0160565,0.00179558,-0.058084,0.0935482,-0.00949938,0.0423396,0.0406456,-0.0333757,0.00856294,0.0479327,-0.0111877,0.200319,-0.045849,0.0624264,-0.00107182,-0.0299209,0.0489224,0.0595613,-0.0490482,-0.00945159,-0.042079,-0.118268,-0.0139863,0.0887692,0.0647877,-0.0423773,0.0329869,0.0256619,0.00659924,-0.0120881,0.246865,0.0978859,0.043125,0.0252652,0.0588424,0.214303,0.0483032,-19217.9
-18612.4,0.603223,0.345385,4,15,0,18644.1,-0.00722113,0.968598,0.185172,-0.0225562,0.279598,0.121382,0.289237,0.200235,0.0804366,0.0971119,0.236397,0.164831,-0.0459156,0.0774846,0.0440343,-0.000831594,0.140896,0.11078,0.174668,0.159719,-0.0706621,-0.051972,-0.118733,-0.130052,0.0289314,-0.0327645,-0.079846,-0.0223011,-0.00183351,0.0808899,0.0758122,0.0491032,0.030607,0.0263276,-0.00541271,0.0253613,0.00139014,-0.018987,-0.0235466,0.0502943,0.00403692,0.0480412,0.0238618,-0.00662876,-0.0667239,0.063295,0.00178603,0.0536335,0.0391345,-0.0231396,0.0200247,0.0269912,-0.0131427,0.223308,-0.0452406,0.0546363,0.00130221,-0.0198689,0.0811099,0.0354222,-0.0737539,-0.00739076,-0.03668,-0.107589,-0.0152569,0.0636597,0.0606605,-0.0410062,0.0214477,0.00255746,0.0338634,-0.00997356,0.211744,0.0847578,0.0427618,0.0196722,0.0430708,0.228767,0.0441681,-19234.1
-18606.5,0.98595,0.345385,4,15,0,18650.2,-0.00663026,0.968455,0.198689,-0.0426966,0.254536,0.129863,0.295897,0.206409,0.0846594,0.107752,0.244546,0.162404,-0.0432807,0.0754171,0.063782,0.00460745,0.164205,0.1003,0.196793,0.168623,-0.0559287,-0.0520192,-0.122613,-0.140995,0.0365236,-0.0445256,-0.086122,-0.0367727,0.0144799,0.0666653,0.0806049,0.0358259,0.0264191,0.0298729,-0.00555268,0.0151747,-0.00349217,-0.0242512,-0.0307864,0.0664207,0.0227548,0.00596043,0.00898735,0.0126887,-0.0619097,0.0738826,-0.0114873,0.0474316,0.0352588,-0.0451669,0.0229293,0.0338139,0.00753998,0.218821,-0.03224,0.0596812,0.000276292,-0.0192047,0.0641832,0.035044,-0.047955,0.00146696,-0.0414991,-0.106918,-0.0395588,0.0514981,0.0728441,-0.0541809,0.0319628,0.0273016,0.0781191,-0.0248083,0.173142,0.0908019,0.0473255,0.0352423,0.0711495,0.26153,0.0422485,-19250.8
-18601.8,0.768878,0.345385,4,15,0,18649.4,-0.00273909,0.96525,0.24128,0.00417606,0.268952,0.0964162,0.314677,0.18217,0.114889,0.0461531,0.223886,0.154572,-0.0429321,0.0811238,0.022333,-0.0267144,0.130894,0.0659182,0.168346,0.182363,-0.0287691,-0.0555989,-0.117642,-0.153548,0.00387621,-0.0171718,-0.0833921,-0.0127129,-0.037686,0.0876404,0.0597612,0.0770688,0.00783378,-0.0271394,-0.00920779,0.0779589,-0.00455289,-0.051345,-0.0133675,0.07366,0.0575066,-0.0112358,0.00522945,-0.00824726,-0.0547596,0.0140905,-0.0342082,0.0190179,0.0408191,-0.049647,-0.0106182,0.0746838,-0.0402698,0.21808,0.00168852,0.134161,-0.0110049,-0.0352091,0.0264729,0.0992193,-0.0404767,0.0133928,-0.0456826,-0.13391,-0.0101332,0.209392,0.0466206,-0.0215366,-0.00138653,-0.00611328,0.0189557,-0.00781976,0.132282,0.0863941,0.0636279,0.0502062,0.0511908,0.0524344,0.062962,-19260.7
-18607.8,0.88957,0.345385,4,15,0,18642.4,-0.0115116,0.968869,0.203856,-0.0176568,0.264125,0.0948554,0.321638,0.208193,0.100055,0.13122,0.241759,0.161482,-0.0313665,0.0271353,0.0355947,-0.00512877,0.165215,0.0579978,0.141387,0.144519,-0.046314,-0.0646293,-0.113498,-0.181327,0.0250757,-0.0564894,-0.0633709,-0.0281408,0.011109,0.0494588,0.0735826,0.0300548,0.0182597,0.0164632,-0.0105604,0.0343965,0.00289238,-0.0115709,-0.0365077,0.0755599,0.053855,-0.0343649,0.0210194,-0.00329121,-0.0494964,0.0503536,-0.00417389,0.0611635,0.0470468,-0.0503966,0.0289777,0.0447126,-0.0131181,0.207721,-0.00857632,0.0383922,-0.0200313,-0.00872538,0.0302066,0.0813992,-0.038094,0.00751867,-0.0464623,-0.102795,0.0137879,0.116052,0.0598515,-0.116726,0.0292664,0.0204128,0.0570522,-0.0188472,0.0937372,0.113928,0.102822,0.0486273,0.0594738,0.144054,0.0591454,-19230.1
-18602.6,0.916546,0.345385,4,15,0,18647.4,-0.00452279,0.967303,0.237158,-0.016363,0.263381,0.116795,0.301052,0.192046,0.110799,0.0157795,0.216139,0.15675,-0.0500231,0.0967447,0.0251462,0.000214713,0.125714,0.0951069,0.219689,0.186401,-0.06344,-0.0340413,-0.113635,-0.146494,0.00968676,-0.00646422,-0.0933355,-0.0200727,-0.0171511,0.0917474,0.058513,0.0573699,0.0274706,-0.00683812,-0.0105298,0.0528025,-0.013225,-0.042666,-0.0273078,0.0700102,0.0186583,-0.0155498,0.00300539,0.00104045,-0.0563357,0.0345414,-0.025845,0.00987043,0.0508259,-0.0504018,-0.0157125,0.086092,-0.0268204,0.21685,-0.0201873,0.139474,0.00837096,-0.0503892,0.0590534,0.0646669,-0.0480979,0.00125753,-0.0280388,-0.14348,-0.0355459,0.227523,0.108501,-0.0190235,0.0261117,0.00604336,-0.0362675,-0.00168967,0.14275,0.0766346,0.0510919,0.0736464,0.040352,0.105595,0.0870117,-19269.1
-18599.8,0.926509,0.345385,4,15,0,18638.4,-0.00617305,0.96833,0.219314,-0.00221668,0.268218,0.124939,0.309196,0.203753,0.0838197,0.112255,0.23303,0.166744,-0.0390845,0.0681767,0.0348085,-0.0149241,0.168621,0.0684408,0.147057,0.175984,-0.0320991,-0.0687597,-0.10267,-0.160326,0.00272876,-0.0334038,-0.0702707,-0.0610489,-0.0139012,0.0627933,0.087992,0.0269309,0.00881991,0.0210815,-0.0354544,0.0454788,0.0267276,-0.0401878,-0.0344159,0.0766648,0.0547474,-0.0285344,0.00162156,0.000123113,-0.0480952,0.0219399,-0.030088,0.0463671,0.022645,-0.0460288,0.00366718,0.0587127,-0.0180966,0.22455,-0.0161498,0.0575495,-0.0196702,-0.00601678,0.0369354,0.0617201,-0.0427428,0.00649434,-0.0211544,-0.104801,-0.0101985,0.274813,0.113949,-0.0907001,0.00999333,0.00351221,0.0772311,-0.00160267,0.180837,0.0847314,0.0637946,0.0671278,0.0371692,0.170808,0.0571622,-19252
-18591.2,0.88061,0.345385,4,15,0,18633.4,-0.00658307,0.969288,0.216508,-0.0181617,0.257605,0.0998787,0.292812,0.197946,0.091344,0.0677904,0.219004,0.150565,-0.0296521,0.0569123,0.0620982,-0.00738494,0.139912,0.0680799,0.216758,0.183,-0.050366,-0.0344487,-0.0843259,-0.159663,0.019355,-0.0417417,-0.0843589,-0.0110491,0.0117045,0.0735317,0.0733778,0.0647944,0.0227916,0.0132768,0.00130523,0.0414466,-0.0255886,-0.0258635,-0.0382733,0.0713755,0.023181,0.0174103,0.010559,-0.00443455,-0.0517443,-0.0141221,-0.0258644,0.032741,0.050623,-0.0456109,-0.0170946,0.06978,-0.0283143,0.198015,0.0255613,0.0986506,0.00588228,-0.0422336,0.0625784,0.0552657,-0.044479,-0.00395248,-0.0454007,-0.138707,-0.0301698,0.205891,0.1135,-0.0841864,-0.00223115,0.00422803,0.00481697,-0.0602371,0.122122,0.0858314,0.0964657,0.0473631,0.0378212,0.103487,0.102287,-19222.7
-18605.1,0.579174,0.345385,4,15,0,18634.1,-0.00943633,0.964225,0.237457,0.0030069,0.277415,0.11228,0.327849,0.203006,0.119252,0.0781271,0.251967,0.175859,-0.0491956,0.0878457,0.0155027,-0.0276989,0.146343,0.0841731,0.172442,0.139068,-0.0502808,-0.0579373,-0.0905731,-0.155362,0.0192754,-0.0263849,-0.104524,-0.0107601,-0.0419645,0.0826852,0.0748035,0.0419465,0.0346435,-0.0313723,-0.0272324,0.0551117,0.021712,-0.0734783,-0.025488,0.0553565,0.0520435,-0.0237696,-0.00386719,-0.0172847,-0.0785239,0.0507908,-0.0667452,0.0334567,0.0384763,-0.0768146,0.0206653,0.0613858,0.0042541,0.207883,-0.0498392,0.126132,-0.000888999,-0.03491,0.0403565,0.0850247,-0.024292,0.0238341,-0.0246582,-0.114067,-0.0132463,0.139057,0.0634818,-0.0569406,0.0663317,-0.0309727,0.0798756,-0.0627172,0.0954249,0.120573,0.0522215,0.0643787,0.0487793,0.0745651,0.0962661,-19287.5
-18596.7,0.97819,0.345385,4,15,0,18638.2,-0.014395,0.96432,0.23382,-0.0284985,0.263989,0.0974612,0.315256,0.17866,0.112081,0.0689526,0.197731,0.162363,-0.0112138,0.0630555,0.0528116,0.0088992,0.146715,0.0877919,0.186484,0.178103,-0.0496114,-0.0424786,-0.107898,-0.145538,0.0262964,-0.0105484,-0.0627262,-0.0146546,0.0179435,0.0546793,0.0689861,0.0516395,0.0119583,-0.00182055,-0.00974201,0.0417475,-0.0183883,-0.039621,-0.0265379,0.0820953,0.0525016,0.0475084,0.0134157,0.0119489,-0.0449032,0.0566238,0.0139864,0.0527469,0.0380411,-0.0731586,0.00560395,0.0205363,-0.0493482,0.209671,-0.017489,0.0529805,-0.0026589,-0.032473,0.0899501,0.0579693,-0.035629,0.0111553,-0.0600747,-0.108445,-0.0165231,0.110455,0.0821913,-0.060249,0.0153783,0.00681062,0.0168853,0.018202,0.150867,0.08872,0.0788674,0.0467145,0.032947,0.063154,0.11507,-19241.1
-18594.4,0.982116,0.345385,4,15,0,18628.1,-0.00561534,0.967969,0.222128,-0.00124993,0.264882,0.114757,0.316757,0.213678,0.0933372,0.0975604,0.250456,0.154882,-0.0775162,0.0729345,0.0256196,-0.0126171,0.152097,0.0761796,0.179197,0.134733,-0.0472753,-0.0414376,-0.0934794,-0.15747,0.00030599,-0.0238125,-0.0884317,-0.0390858,-0.0194383,0.0899026,0.0694093,0.0513114,0.029111,-0.0291985,-0.0322483,0.0451456,0.017965,-0.0447966,-0.0116784,0.0823349,0.0324277,-0.0605178,0.0197355,-0.0105192,-0.071171,0.0424203,-0.0604475,0.00829493,0.0301336,-0.0131246,0.00657327,0.0636615,-0.0188238,0.229003,-0.0164184,0.127143,-0.00466278,-0.0132092,0.0215969,0.0627833,-0.0297324,0.0141624,-0.0213106,-0.0996184,-0.0141506,0.189203,0.0894232,-0.0887951,0.00660896,-0.0457694,0.0822967,0.00909947,0.0699708,0.0756037,0.0624713,0.0402809,0.0853534,0.0891068,0.0491876,-19255.9
-18593.7,0.872968,0.345385,4,15,0,18629.2,-0.0153028,0.963256,0.218815,-0.0298367,0.262216,0.0936322,0.311135,0.177478,0.12322,0.0527424,0.201511,0.167258,-0.0122761,0.06799,0.0552107,0.00239382,0.138664,0.0763878,0.180529,0.173982,-0.0471536,-0.0691833,-0.124724,-0.14515,0.0280675,-0.0303824,-0.0647138,-0.017248,0.0109442,0.0659388,0.0753878,0.0455218,0.01772,0.0245658,-0.000413596,0.0356653,-0.0342653,-0.0407418,-0.0351739,0.0616876,0.0551236,0.0399666,-0.000991146,0.0202387,-0.0420411,0.0331444,0.0026512,0.0394051,0.0441603,-0.0830103,0.0242899,0.0398622,-0.0520746,0.209808,-0.0171651,0.0779275,0.00535185,-0.0243557,0.0872848,0.0461642,-0.0378981,-0.00511688,-0.0400558,-0.110585,-0.0322351,0.130401,0.0883512,-0.0729793,0.0480961,0.00714699,0.00819514,0.0121916,0.176378,0.0967422,0.0631452,0.0470395,0.0522722,0.089187,0.0762408,-19233.4
-18596.3,0.92112,0.345385,4,15,0,18631.4,-0.00774029,0.970097,0.222745,-0.0392692,0.299743,0.0841931,0.303485,0.19411,0.0799727,0.0800485,0.219022,0.165236,-0.0403709,0.0406551,0.0535603,0.00617873,0.144864,0.085877,0.190157,0.204149,-0.0314861,-0.0805727,-0.101425,-0.155698,0.023602,-0.0477088,-0.0750278,-0.0356521,-0.00513369,0.0539131,0.0728978,0.052678,0.0342951,0.0143261,-0.015802,0.0604688,-0.00050778,-0.0377374,-0.0474506,0.061981,0.0136538,0.0228871,-0.00355822,0.00375311,-0.0499562,0.0620181,-0.0271133,0.0638611,0.0442285,-0.068235,0.0139369,0.0604197,-0.0477315,0.196319,-0.0176129,0.0466977,0.00172772,-0.0104688,0.0798575,0.0522935,-0.051064,0.00192211,-0.0491584,-0.101664,0.0159027,0.177579,0.0947419,-0.0356163,0.02806,0.0140104,0.0343108,-0.0125584,0.1595,0.13604,0.0434806,0.0355321,0.0359471,0.0969498,0.0614636,-19242.5
-18601.6,0.620204,0.345385,4,15,0,18640.2,-0.0157788,0.966419,0.229355,0.0188624,0.225783,0.125347,0.321727,0.194145,0.132081,0.0753432,0.248675,0.159886,-0.0553636,0.0995285,0.0143406,-0.0153853,0.152784,0.0659217,0.171678,0.149054,-0.0369886,-0.0316824,-0.136896,-0.145407,0.0113247,-0.0194023,-0.0885656,-0.00224891,-0.0131806,0.0949683,0.0891229,0.0379415,-0.00316531,-0.0159187,-0.0135503,0.025776,-0.022804,-0.0463356,0.00557124,0.077809,0.05569,-0.0903332,0.0144704,-0.0108326,-0.055359,0.0243486,-0.0127868,0.00959304,0.0423181,-0.0235611,0.00643124,0.0386935,0.000508491,0.241448,-0.0226435,0.141498,-0.00989285,-0.0543171,0.029884,0.0780953,-0.0253307,-9.80404e-05,-0.0401876,-0.119321,-0.0520624,0.158313,0.105299,-0.0976802,0.0153664,0.00135221,0.0500366,-0.00427453,0.0748615,0.0783617,0.109788,0.0409848,0.048702,0.0768405,0.0852576,-19267.3
