# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 22:07:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/bm6uhr3c.json
# init = 2 (Default)
# random
#   seed = 13641
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-dens.h-nondens/hreg-20240928170733_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,log_p
-18444.3,0.970833,0.30262,4,15,0,18492,-0.0105278,0.963994,0.207859,-0.0551965,0.30419,0.111047,0.312351,0.174676,0.0614037,0.102093,0.245468,0.152365,-0.0655216,0.0992706,0.062489,0.0117429,0.145782,0.0761567,0.14652,0.159698,-0.0590511,-0.0826594,-0.0988032,-0.200535,-0.0210631,-0.0421938,-0.102086,0.0267289,-0.0306172,0.0895689,0.100408,0.0574187,-0.0214307,-0.00401436,-0.00741858,0.0277593,-0.00214304,-0.059878,-0.0180572,0.0780324,-0.00461103,-0.10264,0.00786371,0.00256102,-0.0631654,0.0710495,-0.0317463,0.00689862,0.0218745,-0.0191143,0.0686249,0.0769367,-0.00673221,0.236985,-0.00500736,0.111941,-0.0291665,0.00612696,0.0462989,0.0742779,-0.0712593,0.0130893,-0.0187284,-0.146213,-0.0289139,0.151455,0.0734275,-0.0543624,0.011684,0.00328792,0.0141698,-0.0196246,0.194982,0.0735704,0.0747123,0.0626196,0.0427383,0.0902331,0.0723101,-55445.8
-18446.3,0.817025,0.30262,4,15,0,18484.4,-0.0110539,0.969879,0.219256,-0.0327382,0.318441,0.115873,0.31107,0.161027,0.0520197,0.0917349,0.240095,0.16154,-0.0465409,0.0928996,0.0591409,0.0404007,0.151869,0.0629022,0.155773,0.164041,-0.0542974,-0.0703584,-0.122258,-0.167115,-0.0125761,-0.0436789,-0.0791249,0.0343215,-0.022504,0.0748707,0.0916898,0.0519273,-0.015408,-0.0185039,-0.0169247,0.0273313,-0.00320117,-0.0794399,-0.0206666,0.0821281,0.0108218,-0.105727,0.00391641,-0.0127336,-0.0585209,0.0224321,-0.024203,0.0193636,0.0315955,-0.0317236,0.0248456,0.0651169,0.0206566,0.23437,-0.0234793,0.132792,-0.0154258,-0.00909864,0.0332589,0.0814555,-0.0840039,0.0391229,-0.00990619,-0.122373,-0.0515196,0.16144,0.0499537,-0.0472548,0.00750949,-0.0414397,0.0294097,-0.000651473,0.158857,0.0514869,0.0706125,0.0404695,0.078874,0.0953198,0.0750097,-55445.3
-18443.3,0.989235,0.30262,4,15,0,18486.1,-0.00718853,0.956546,0.191083,-0.0340781,0.333704,0.0842978,0.303412,0.177598,0.073203,0.0954719,0.26747,0.164744,-0.0598398,0.0638948,0.0582993,0.000855083,0.17676,0.0645389,0.156946,0.146218,-0.0494346,-0.0453026,-0.157647,-0.174663,0.0181235,-0.0318054,-0.0683236,-0.0182144,-0.0197003,0.0745943,0.0583756,0.041426,0.0417809,-0.012442,-0.0153639,0.0663989,0.0295434,-0.0191364,-0.0030588,0.0768834,0.0120788,-0.0222862,0.0311314,-0.0299884,-0.0782932,0.0934686,-0.03662,0.0137838,0.0401986,-0.0265237,0.0285679,0.0318591,-0.0129825,0.225827,-0.0519558,0.0605901,-0.0217372,-0.000186179,0.0637233,0.0705135,-0.0636753,0.0123339,-0.0161621,-0.118992,0.00760174,0.202614,0.157639,-0.0746009,0.0410545,-0.00282726,0.119925,-0.0115536,0.11796,0.197842,0.0672352,0.0527594,0.0472794,0.138885,0.0617384,-55442.9
-18451.4,0.787038,0.30262,4,15,0,18496.1,-0.0124949,0.965242,0.217037,-0.0291197,0.285114,0.122878,0.316406,0.177777,0.053354,0.0956627,0.239747,0.148414,-0.0641227,0.106884,0.0513978,0.0191312,0.128432,0.0773137,0.150391,0.149764,-0.0280978,-0.0371315,-0.0983136,-0.155368,-0.0257893,0.00471904,-0.0780395,0.0090049,-0.0282793,0.0845165,0.0980439,0.0728258,-0.0125847,-0.00640261,0.000539057,0.0263826,-0.0349144,-0.095489,-0.0341699,0.0844399,0.0514293,-0.0378056,0.00485785,0.0171641,-0.0310267,0.0230252,0.000820898,0.0245798,0.0341415,-0.0450748,0.0173291,0.0592592,-0.00407447,0.251244,-0.00206278,0.127532,-0.0291211,-0.0302588,0.00815112,0.0896762,-0.0562389,-0.00956348,-0.060962,-0.143596,-0.0416262,0.126025,0.0556245,-0.0200563,0.0885738,0.00179277,-0.00912915,-0.0442746,0.141745,0.0764901,0.0712733,0.123865,0.0299192,0.0913542,0.0489441,-55449.9
-18448.4,0.911898,0.30262,4,15,0,18492,-0.0174401,0.961932,0.214823,-0.0358957,0.319857,0.0852786,0.317112,0.184845,0.0946884,0.0783166,0.279564,0.151826,-0.0496473,0.0906103,0.06565,0.0185759,0.148783,0.0694654,0.131426,0.139635,-0.031939,-0.0463261,-0.102802,-0.1649,0.00359308,0.0215395,-0.0875097,0.0056329,-0.0478715,0.10877,0.0621554,0.0417925,0.014542,-0.0125569,-0.015471,0.0465414,-0.0618187,-0.0780832,-0.0140462,0.089594,0.0564764,-0.00198125,0.00151798,-0.00663511,-0.0507651,0.103017,0.00226852,0.0132492,0.0412756,-0.0464493,0.0236786,0.0335693,0.00427116,0.238738,-0.0255704,0.10899,-0.0175949,-0.0123391,0.0207695,0.0579046,-0.0426295,-0.0330699,-0.026005,-0.119194,-0.0515815,0.0806187,0.0886605,-0.0364621,0.0313223,0.0347812,-0.00476355,-0.0230586,0.188467,0.0914456,0.0718961,0.0674448,0.0710929,0.124225,0.0604036,-55451
-18441.4,0.903036,0.30262,4,15,0,18484.4,-0.000224239,0.966109,0.198078,-0.0337264,0.299474,0.11139,0.311516,0.176669,0.0187152,0.11927,0.235477,0.160669,-0.0614099,0.0759452,0.0593148,0.0116349,0.144918,0.0972587,0.175906,0.178626,-0.0484633,-0.0217401,-0.148148,-0.170654,-0.00614472,-0.0319478,-0.0522898,-0.0231347,0.00940742,0.0485174,0.0982412,0.0709483,0.0147568,-0.00620478,-0.000869296,0.0577281,0.0436163,-0.0308237,-0.0116008,0.0895725,0.00410555,-0.0794832,0.0236029,-0.0328828,-0.0632644,-0.035482,-0.0305343,0.0340268,0.0222737,-0.0305599,0.0343508,0.05755,0.0189073,0.202964,-0.024904,0.0737699,-0.0268374,-0.0331502,0.0528223,0.0618247,-0.0637442,0.0207774,-0.0336729,-0.12085,-0.0314969,0.214599,0.0974968,-0.0926187,0.0263098,-0.0223497,0.0366275,-0.0253443,0.0973671,0.0611184,0.0848158,0.0416723,0.0356822,0.0925943,0.0522556,-55446.1
-18446.9,0.810215,0.30262,4,15,0,18479.3,-0.0175653,0.964948,0.211662,-0.036604,0.292985,0.0727213,0.310112,0.180388,0.112492,0.0671682,0.285532,0.14796,-0.0516426,0.0955246,0.053968,0.0198297,0.158753,0.0641934,0.144304,0.13892,-0.0434399,-0.0697808,-0.119674,-0.162519,-0.0232415,-0.00538039,-0.0873501,-0.0176289,-0.0468566,0.0938684,0.039788,0.0326505,0.014354,-0.00162858,-0.00674157,0.0457554,-0.0256005,-0.054031,-0.0312286,0.078724,0.0461927,-0.0487526,0.00912897,0.0124471,-0.0425626,0.076447,-0.00392443,0.021557,0.046652,-0.0561128,0.0195155,0.0422759,-0.0265283,0.247038,-0.0123684,0.0990709,-0.00842175,0.00559988,0.023252,0.0789277,-0.0342942,0.0093891,-0.0308477,-0.129722,-0.0136482,0.0665937,0.0905088,-0.0595008,-0.0296426,0.007203,0.0699703,-0.0302137,0.178897,0.148179,0.0476319,0.0980973,0.0505917,0.0835544,0.0538169,-55447.9
-18453.9,0.92435,0.30262,4,15,0,18488.8,-0.00901646,0.959744,0.203527,-0.0277019,0.32198,0.0861063,0.310198,0.190306,0.0930406,0.0994664,0.278475,0.148675,-0.0359042,0.114462,0.0617442,0.00283827,0.16622,0.084063,0.179701,0.138862,-0.0419355,-0.0820074,-0.127707,-0.159688,-0.00271019,-0.021064,-0.0941643,-0.00976741,-0.0502089,0.090217,0.0467909,0.0483734,0.0131032,0.00105013,-0.0251224,0.0305291,-0.0134661,-0.05002,-0.0433646,0.0707027,0.054092,0.0620044,0.00682159,0.0145145,-0.0418939,0.0470861,-0.00547071,0.0176891,0.0402107,-0.0821163,0.00159533,0.0635311,0.0162624,0.221429,-0.0266645,0.0858373,-0.0289695,0.0274497,0.0549304,0.0612708,-0.0575463,-0.00056019,-0.0337378,-0.109412,-0.0192918,0.0972463,0.106369,-0.0404147,-0.0100562,0.0436274,0.0834429,0.0087002,0.21325,0.188839,0.0503803,0.107672,0.0420714,0.0891161,0.0498726,-55450.8
-18441.2,0.970212,0.30262,4,15,0,18486.5,-0.0139559,0.968571,0.185118,-0.0226211,0.288696,0.0928385,0.296199,0.173757,0.0461741,0.100199,0.254743,0.146761,-0.0798663,0.0665907,0.0797323,0.0117697,0.132632,0.0573063,0.139095,0.153424,-0.0392018,-0.0574494,-0.131409,-0.194552,-0.005697,-0.00282746,-0.075649,-0.0147113,-0.0271896,0.0686005,0.0883533,0.010478,0.00630005,-0.0149375,0.0143215,0.0374979,0.0258784,-0.0774942,-0.0140941,0.0653121,0.0435398,-0.0614453,0.00799804,-0.00500468,-0.0304887,0.0293018,-0.0114195,0.0370241,0.0364506,-0.0445665,0.00946049,0.0252041,-0.0111266,0.24808,-0.00793297,0.111555,-0.00410435,-0.000341334,0.0467767,0.0796375,-0.0253205,-0.00573644,-0.0509558,-0.138587,-0.0334803,0.146545,0.0726895,-0.0768646,0.0257171,-0.0060222,-0.00175022,-0.0325601,0.193646,0.0537132,0.0788396,0.0488597,0.0394925,0.105226,0.0623878,-55446.1
-18441.4,0.868539,0.30262,4,15,0,18482.7,-0.00501453,0.966447,0.230725,-0.0499568,0.287489,0.119349,0.320101,0.168892,0.0581295,0.0733594,0.238033,0.177011,-0.0417633,0.0845654,0.0325016,0.00840672,0.171948,0.0849074,0.186047,0.152209,-0.0393667,-0.0527829,-0.133433,-0.153224,0.000865635,-0.0351303,-0.0792831,-0.023731,-0.013186,0.0871788,0.0720449,0.0748429,0.0156024,-0.0150612,-0.0282994,0.0615401,-0.0158389,-0.014322,-0.0169553,0.0919885,0.0040999,-0.183046,0.0307462,-0.0156447,-0.0715469,0.0343629,-0.0287196,0.0410123,0.0496837,-0.037029,0.0576717,0.062574,0.00195883,0.213955,-0.0157308,0.0645423,-0.0149869,-0.0325819,0.0505386,0.0687877,-0.0675455,0.01261,-0.0319848,-0.125218,-0.0108014,0.274471,0.0935004,-0.0783933,0.0329074,-0.0162757,0.066969,-0.0204213,0.142181,0.107935,0.0778173,0.0525642,0.0760316,0.0764555,0.0638664,-55443.3
-18440.5,0.976516,0.30262,4,15,0,18473.3,-0.0113115,0.960541,0.186921,-0.0317264,0.303114,0.0774554,0.297258,0.190726,0.0554646,0.131743,0.269593,0.132308,-0.0628405,0.080327,0.0752538,0.0288932,0.136284,0.0707481,0.125336,0.152198,-0.0512202,-0.03477,-0.114034,-0.180347,0.0013205,-0.00469316,-0.056957,0.00604141,-0.0368784,0.0458828,0.0829704,0.0436046,0.0026289,-0.000321858,0.00655854,0.0369907,-0.0159418,-0.0786307,-0.0377981,0.0951563,0.0558731,0.0493151,0.0211659,-0.00555527,-0.0442968,0.0650399,-0.0178348,0.0418069,0.0114083,-0.0725522,-0.0164312,0.041834,0.0101164,0.225358,0.0049763,0.0967039,-0.0212833,-0.0162985,0.0265652,0.0617911,-0.05446,0.00913746,-0.0502921,-0.122866,-0.0280082,0.101988,0.0884851,-0.0373882,0.00462559,0.0135384,0.0249875,-0.0177065,0.160085,0.0569691,0.0499112,0.0466974,0.0457792,0.0713691,0.0687729,-55448.3
-18450.8,0.834917,0.30262,4,15,0,18479.3,-0.0062405,0.961042,0.232327,-0.0280935,0.296221,0.103866,0.319558,0.149854,0.0582569,0.0816448,0.23189,0.178256,-0.0521748,0.104307,0.030007,0.00644052,0.161613,0.0853921,0.185266,0.156608,-0.0485163,-0.0595899,-0.162763,-0.151395,-0.0190964,-0.00957845,-0.0884027,-0.0143609,-0.0126833,0.0800794,0.0515827,0.0649473,0.0112662,-0.0100572,-0.0344115,0.0592353,-0.0198357,-0.0106425,-0.026939,0.0679828,-0.00489531,-0.128859,0.0157795,0.00442038,-0.0676819,0.0361175,-0.0378453,0.00914653,0.0470586,-0.00537673,0.0744146,0.0579294,0.00128428,0.224302,-0.052327,0.0780964,-0.0425887,-0.00345275,0.0358082,0.0589803,-0.0445501,0.0158573,-0.0189735,-0.0860649,-0.0281947,0.227161,0.0696647,-0.0663518,0.0533456,-0.0364978,0.00919024,-0.028939,0.124574,0.103867,0.0562756,0.0597927,0.0574111,0.135453,0.044174,-55454.4
-18438.3,0.996799,0.30262,4,15,0,18479.4,-0.00780885,0.965773,0.163072,-0.0266675,0.302495,0.107477,0.3103,0.209337,0.0614813,0.0937987,0.253386,0.15558,-0.0722587,0.0704471,0.0578747,0.00635433,0.158284,0.0855795,0.148446,0.156324,-0.0527124,-0.0516985,-0.0989826,-0.162957,0.00303521,-0.026863,-0.058169,-0.0416587,-0.0500563,0.0830164,0.0897092,0.0471397,0.0249736,-0.00591019,0.00250015,0.0410112,0.0146659,-0.0532157,-0.026743,0.102902,-0.00177311,0.0216911,0.0189413,-0.0165733,-0.0480289,0.0657898,-0.0200842,0.022146,0.0414523,-0.042149,0.0158024,0.0405033,-0.00696852,0.216647,-0.0200278,0.0596237,0.00317927,-0.00965542,0.0424402,0.0531138,-0.0643682,-0.0190799,-0.0425165,-0.106956,0.0116258,0.0872865,0.105966,-0.0410367,0.0303003,0.0560083,0.013026,0.00808861,0.144319,0.0917121,0.0486126,0.0508143,0.0651816,0.107232,0.0545973,-55444.7
-18438.1,0.84314,0.30262,4,15,0,18476,-0.00798335,0.965796,0.22491,-0.0369972,0.29966,0.115155,0.307229,0.149554,0.0713074,0.109922,0.263747,0.151791,-0.0438909,0.0824722,0.0543526,0.0164921,0.140538,0.0570742,0.177129,0.153001,-0.036864,-0.0620023,-0.139329,-0.164795,-0.00513321,-0.0313155,-0.0639915,-0.0126625,0.0132834,0.0675459,0.0670249,0.0615359,-0.0189822,-0.00589338,-0.013636,0.0512861,-0.0241911,-0.0324186,-0.01836,0.0760852,0.0358154,-0.215935,0.0180301,-0.0269259,-0.0518871,0.13498,-8.53711e-05,0.0443001,0.0554666,-0.0283145,0.0569503,0.0410183,-0.00168311,0.223395,-0.0303212,0.0884107,-0.0316291,-0.0254255,0.0421542,0.0974973,-0.0426398,0.0137627,-0.0199353,-0.156475,-0.0405789,0.203947,0.103185,-0.0596141,0.018954,-0.0141504,0.00222828,0.00120769,0.137391,0.064738,0.0679104,0.0443278,0.131248,0.0949539,0.0894229,-55438.7
