# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = base_model
# start_datetime = 2025-05-11 20:25:36 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/sdkhxz1i.json
# init = 2 (Default)
# random
#   seed = 38944
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/base/base-20250511152536_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=base.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,log_p
-51599,0.728835,0.531845,1,3,0,51600.9,0.00432696,1.00344,-48414.9
-51598.7,1,0.531845,1,1,0,51599,0.0038959,1.0027,-48414.4
-51598.3,0.988502,0.531845,3,7,0,51599.1,-0.00267947,1.00079,-48413.4
-51598,0.997045,0.531845,2,7,0,51598.3,6.0886e-05,1.00335,-48414.6
-51599.4,0.648178,0.531845,2,3,0,51600.9,0.00238993,0.998464,-48412.4
-51598.3,1,0.531845,2,3,0,51599.5,0.00243116,1.00328,-48414.7
-51598,0.991841,0.531845,2,7,0,51598.4,-0.0022265,1.00195,-48413.9
-51598.1,0.980597,0.531845,2,7,0,51598.3,0.00245034,1.00217,-48414
-51598.7,0.910776,0.531845,2,7,0,51599.1,-0.00150203,1.00483,-48415.7
-51598.4,0.991625,0.531845,2,3,0,51599.1,-0.000707939,0.999517,-48412.7
-51599.7,0.892205,0.531845,3,7,0,51600.4,0.00587011,1.00141,-48414
-51599.4,1,0.531845,1,1,0,51599.8,0.00551538,1.00191,-48414.2
-51599.4,1,0.531845,1,1,0,51599.6,0.00537654,1.00164,-48414.1
-51598,0.714385,0.531845,2,3,0,51602.6,-0.000373925,1.00346,-48414.7
-51598.7,0.930837,0.531845,2,7,0,51598.7,-0.000619633,0.999077,-48412.6
-51598.5,0.860879,0.531845,2,3,0,51600.5,-0.0024583,1.00407,-48415.2
-51598,1,0.531845,2,3,0,51598.7,0.00170281,1.00234,-48414.1
-51597.8,0.954703,0.531845,2,3,0,51598.5,0.000608817,1.00151,-48413.6
-51597.8,0.900908,0.531845,2,3,0,51598.6,0.000536892,1.00189,-48413.8
-51598,0.944375,0.531845,1,3,0,51598.3,-0.00209039,1.00225,-48414.1
-51598.3,0.9178,0.531845,2,3,0,51598.6,-8.69698e-05,1.00429,-48415.3
-51598.1,0.903822,0.531845,1,3,0,51599.4,-0.000663747,1.00026,-48413
-51597.9,1,0.531845,2,3,0,51598.2,-0.00155404,1.00144,-48413.6
-51598,0.990214,0.531845,2,3,0,51598.1,-0.00184714,1.0027,-48414.3
-51598.1,0.887418,0.531845,2,3,0,51599.2,-0.00184852,1.00095,-48413.4
-51598,0.98474,0.531845,3,7,0,51598.3,0.00135659,1.00274,-48414.3
-51597.9,0.960395,0.531845,3,7,0,51598.4,0.000753187,1.00145,-48413.5
-51598,0.9853,0.531845,3,7,0,51598.1,-0.00090964,1.00315,-48414.5
-51599.8,0.738581,0.531845,2,3,0,51600.2,0.00111523,1.0063,-48416.8
-51600.1,0.934442,0.531845,2,7,0,51601.5,-0.00448916,0.998376,-48412.7
-51599.2,0.995078,0.531845,3,7,0,51600.2,0.00149791,1.0055,-48416.2
-51599.1,1,0.531845,2,3,0,51599.5,0.0023,1.00517,-48415.9
-51598.7,1,0.531845,2,3,0,51599.2,-0.000619951,0.998973,-48412.5
-51598.5,0.985483,0.531845,2,3,0,51599.2,0.00324359,1.00322,-48414.7
-51598.9,0.932683,0.531845,1,1,0,51599,0.00403977,1.00358,-48415
-51598.5,1,0.531845,1,1,0,51598.9,0.00320581,1.00316,-48414.6
-51598.8,0.932026,0.531845,1,1,0,51598.9,0.00330505,1.00406,-48415.2
-51599,0.996788,0.531845,2,3,0,51599.5,0.00471406,1.00183,-48414.1
-51598.9,0.90885,0.531845,2,7,0,51600.1,-0.00136595,0.998763,-48412.5
-51597.8,1,0.531845,2,3,0,51598.8,0.000278302,1.00217,-48413.9
-51597.8,0.881836,0.531845,2,3,0,51598.7,0.00038124,1.0025,-48414.1
-51597.9,0.978186,0.531845,3,7,0,51598.1,0.000864334,1.00136,-48413.5
-51598.1,0.977312,0.531845,3,7,0,51598.2,-0.00260375,1.00247,-48414.3
-51598.1,0.571191,0.531845,1,3,0,51601.8,-0.00260375,1.00247,-48414.3
-51598.8,0.864245,0.531845,2,3,0,51599.2,0.00155924,1.00482,-48415.7
-51599,0.993986,0.531845,2,3,0,51599.3,0.00349669,1.00428,-48415.4
-51598.6,0.990709,0.531845,2,7,0,51599.6,-0.00108075,0.999357,-48412.7
-51598.3,1,0.531845,2,3,0,51598.6,-0.00160918,0.999984,-48412.9
-51598.2,0.997696,0.531845,2,7,0,51598.5,-0.00179906,1.0035,-48414.8
-51598.7,0.819719,0.531845,2,3,0,51599.9,0.00225095,0.999619,-48412.8
-51598.7,0.99093,0.531845,1,1,0,51598.9,0.00275085,0.999733,-48412.9
-51599.7,0.817553,0.531845,2,3,0,51601.3,-0.00331857,0.998345,-48412.5
-51598,1,0.531845,2,3,0,51599.6,-0.000699738,1.00057,-48413.1
-51597.9,0.989799,0.531845,3,7,0,51598.3,-0.00183207,1.00215,-48414
-51597.9,0.87142,0.531845,3,7,0,51599.4,0.00108191,1.00124,-48413.5
-51598.7,0.922855,0.531845,2,3,0,51598.8,0.00376455,1.00109,-48413.6
-51597.9,0.966733,0.531845,3,7,0,51599.1,-0.0012773,1.00256,-48414.2
-51598.1,0.981402,0.531845,2,3,0,51598.2,0.00215739,1.00157,-48413.7
-51598.9,0.707994,0.531845,1,3,0,51601.4,-0.00436583,1.00342,-48415.1
-51599.2,0.988489,0.531845,3,7,0,51599.2,0.00413414,0.999831,-48413.1
-51599.3,0.738598,0.531845,3,7,0,51603.6,0.0046112,1.00393,-48415.3
-51599,0.922166,0.531845,3,7,0,51600.5,-0.00153024,0.998785,-48412.5
-51598.6,0.805875,0.531845,2,3,0,51601.7,0.00346337,1.00332,-48414.8
-51598.3,0.980319,0.531845,2,7,0,51599.2,0.000150568,1.0041,-48415.1
-51598.9,0.895554,0.531845,2,3,0,51599.7,-0.00396702,1.00019,-48413.3
-51598.3,0.770413,0.531845,2,3,0,51601.5,0.00217785,1.00344,-48414.7
-51597.9,0.905095,0.531845,2,3,0,51599.2,-0.000641865,1.00127,-48413.5
-51597.8,0.623334,0.531845,2,3,0,51601.7,-0.000524181,1.00133,-48413.5
-51598.2,0.898615,0.531845,1,3,0,51598.8,0.00262404,1.00273,-48414.3
-51598.9,0.925095,0.531845,2,3,0,51599.2,0.00377421,1.00034,-48413.2
-51600.7,0.846084,0.531845,2,7,0,51601.4,0.0032959,1.00673,-48417.3
-51599.3,1,0.531845,2,3,0,51601,0.00293341,0.998904,-48412.6
-51598.2,0.991704,0.531845,2,3,0,51599.8,-0.0026328,1.00091,-48413.4
-51598.8,0.962407,0.531845,2,3,0,51598.8,-0.00337079,0.999769,-48413
-51600,0.763163,0.531845,2,3,0,51601.6,0.00418125,0.998482,-48412.6
-51599.3,1,0.531845,1,1,0,51600,0.00315875,0.999006,-48412.6
-51598,1,0.531845,2,3,0,51599.4,-8.10203e-05,1.00074,-48413.2
-51597.8,0.991677,0.531845,2,3,0,51598,-0.000784367,1.00143,-48413.6
-51597.9,0.94039,0.531845,2,3,0,51598.4,-0.0012501,1.00292,-48414.4
-51597.9,1,0.531845,2,3,0,51598,0.000818676,1.0015,-48413.6
-51598.4,0.912193,0.531845,2,3,0,51598.4,-0.000853639,1.00436,-48415.3
-51598.5,0.936308,0.531845,2,3,0,51599.7,0.0032927,1.00282,-48414.4
-51598.4,1,0.531845,1,1,0,51598.5,0.00308537,1.00263,-48414.3
-51598.1,1,0.531845,2,3,0,51598.5,-0.00209773,1.00105,-48413.5
-51598.1,0.998858,0.531845,3,7,0,51598.1,0.00191182,1.00265,-48414.2
-51600.4,0.649295,0.531845,2,3,0,51600.9,0.00219025,1.00678,-48417.2
-51598.3,1,0.531845,2,3,0,51600.1,-0.00214636,1.00031,-48413.1
-51598.3,0.928769,0.531845,2,3,0,51599.1,-0.00110179,0.999796,-48412.8
-51599.3,0.944235,0.531845,2,3,0,51599.4,-0.00295481,0.998769,-48412.6
-51597.9,0.967745,0.531845,1,3,0,51599.6,0.000355751,1.00092,-48413.3
-51597.8,1,0.531845,2,3,0,51597.9,-0.000398498,1.00161,-48413.6
-51598.7,0.878652,0.531845,2,3,0,51598.8,0.00313947,1.00013,-48413.1
-51600.8,0.830957,0.531845,2,3,0,51601.2,-0.00726843,1.00391,-48416
-51601,0.961305,0.531845,1,1,0,51601.4,-0.00761475,1.00391,-48416.1
-51598.8,0.971394,0.531845,2,3,0,51601.5,0.00387186,1.00071,-48413.4
-51598.9,0.991613,0.531845,3,7,0,51599,-0.00402004,1.00377,-48415.2
-51600.1,0.866633,0.531845,2,3,0,51600.7,0.00572612,0.999658,-48413.2
-51597.8,1,0.531845,2,7,0,51599.8,-0.00112735,1.00206,-48413.9
-51597.8,0.846598,0.531845,1,3,0,51599.3,-0.00112735,1.00206,-48413.9
-51598.5,0.831489,0.531845,1,3,0,51599.2,0.00228687,1.00396,-48415.1
-51598.2,0.992121,0.531845,2,3,0,51598.6,-0.00168672,1.0004,-48413.1
-51598.4,0.988623,0.531845,2,3,0,51598.6,-0.00327713,1.00078,-48413.5
-51598.6,0.603509,0.531845,2,3,0,51602.8,0.000970756,1.00477,-48415.6
-51598,1,0.531845,2,3,0,51598.6,0.00111147,1.00102,-48413.3
-51598.1,0.954326,0.531845,2,3,0,51598.3,0.00168508,1.00292,-48414.4
-51598,0.90866,0.531845,2,3,0,51598.9,-2.51054e-05,1.0005,-48413.1
-51598.5,0.829265,0.531845,2,3,0,51599.6,0.00180074,1.00426,-48415.3
-51597.8,1,0.531845,2,3,0,51598.4,-0.000909376,1.00174,-48413.7
-51598,0.982723,0.531845,3,7,0,51598.1,-0.00232526,1.00178,-48413.8
-51597.8,0.961858,0.531845,2,3,0,51598.5,-0.000610959,1.00229,-48414
-51597.9,0.986855,0.531845,2,7,0,51598,0.00104705,1.00113,-48413.4
-51597.9,0.707745,0.531845,1,3,0,51599.6,0.00104705,1.00113,-48413.4
-51599.7,0.840657,0.531845,2,3,0,51599.8,0.00555119,1.00361,-48415.2
-51599.2,1,0.531845,2,3,0,51600,0.00493048,1.00131,-48413.8
-51599.4,0.990554,0.531845,2,3,0,51599.6,0.00540938,1.00199,-48414.3
-51599.3,0.903108,0.531845,2,3,0,51600.9,0.00307628,0.998858,-48412.6
-51598.7,1,0.531845,1,1,0,51599.3,0.00287485,0.999925,-48413
-51597.8,1,0.531845,2,3,0,51598.6,-7.71147e-05,1.00201,-48413.8
-51598.5,0.856879,0.531845,1,3,0,51598.7,0.000687959,1.00447,-48415.4
-51598.3,0.991586,0.531845,3,7,0,51598.8,-0.000703152,0.999922,-48412.9
-51598.2,0.970992,0.531845,2,3,0,51598.7,0.00158378,1.0036,-48414.8
-51598.6,0.968766,0.531845,2,3,0,51598.9,-0.00369704,1.00069,-48413.5
-51600.6,0.792551,0.531845,2,3,0,51601.6,-0.00749674,1.00115,-48414.5
-51598.1,1,0.531845,2,3,0,51600.5,-0.00205586,1.00297,-48414.5
-51598.9,0.915988,0.531845,2,3,0,51599.2,-0.00463632,1.00248,-48414.5
-51598.9,0.987877,0.531845,1,1,0,51599.1,-0.00482375,1.00241,-48414.5
-51598,1,0.531845,2,3,0,51599,-0.00221392,1.00163,-48413.8
-51598.3,0.95881,0.531845,2,3,0,51598.4,-0.00273563,1.00324,-48414.7
-51599.1,0.917713,0.531845,2,3,0,51599.3,0.00365174,0.999719,-48413
-51599.6,0.575354,0.531845,2,3,0,51604.3,-0.00215256,1.00598,-48416.6
-51598.1,0.975181,0.531845,2,3,0,51600,0.00156682,1.00312,-48414.5
-51597.9,1,0.531845,2,3,0,51598.1,0.000769653,1.00284,-48414.3
-51597.9,0.967053,0.531845,1,3,0,51598.3,-0.00116795,1.00144,-48413.6
-51598.2,0.93797,0.531845,2,3,0,51598.4,-0.000975678,1,-48412.9
-51599.6,0.813562,0.531845,2,3,0,51600.5,-0.00453567,0.999228,-48413
-51598.5,0.930266,0.531845,2,3,0,51600.4,0.00239822,1.004,-48415.1
-51598.1,0.96079,0.531845,2,3,0,51599,0.00184745,1.00088,-48413.3
-51598.4,0.943523,0.531845,1,1,0,51598.4,0.00220266,1.00019,-48413
-51598.6,0.925301,0.531845,2,3,0,51599.3,-0.00174586,1.00447,-48415.5
-51597.8,0.989508,0.531845,1,3,0,51598.6,-0.00020118,1.00266,-48414.2
-51598.1,0.974269,0.531845,2,3,0,51598.1,0.00212955,1.00117,-48413.5
-51598.2,0.986558,0.531845,3,7,0,51598.5,-0.00218958,1.00324,-48414.7
-51598.2,0.991118,0.531845,1,1,0,51598.3,-0.00238845,1.00328,-48414.7
-51597.9,1,0.531845,2,3,0,51598.2,-0.00120992,1.00284,-48414.4
-51598.4,0.898018,0.531845,2,3,0,51598.7,0.000926992,1.00429,-48415.3
-51598,0.935144,0.531845,2,3,0,51598.8,0.00159041,1.00132,-48413.5
-51597.8,0.803112,0.531845,2,3,0,51599.7,0.00020527,1.00178,-48413.7
-51598.8,0.86903,0.531845,2,3,0,51599,-0.00123586,0.99889,-48412.5
-51599.8,0.863375,0.531845,3,7,0,51601.4,0.00498695,1.00453,-48415.8
-51599.1,0.932749,0.531845,3,7,0,51601.1,-0.00230796,0.998761,-48412.6
-51598.7,0.993464,0.531845,2,7,0,51599.6,-0.00417967,1.00098,-48413.7
-51600.2,0.747455,0.531845,2,3,0,51601,-0.00234902,1.00661,-48417.2
-51598.1,1,0.531845,2,7,0,51599.9,0.00174508,1.00075,-48413.2
-51597.8,1,0.531845,2,3,0,51598.2,0.00014779,1.00149,-48413.6
-51598.2,0.928845,0.531845,2,3,0,51598.5,-0.00290837,1.00245,-48414.3
-51599.6,0.826682,0.531845,2,3,0,51600.1,-0.00414381,1.00503,-48416.1
-51598.9,1,0.531845,1,1,0,51599.5,-0.00340492,1.00429,-48415.5
-51598.6,0.920466,0.531845,2,3,0,51600.1,-0.00301804,1.00007,-48413.1
-51598.3,0.938887,0.531845,2,3,0,51599.1,-0.00266644,1.00312,-48414.6
-51598.7,0.938579,0.531845,2,3,0,51599,-0.000975166,1.0049,-48415.7
-51598.9,0.992859,0.531845,2,3,0,51599.5,-0.00228012,0.999165,-48412.7
-51598.8,0.894616,0.531845,2,3,0,51600.8,-0.00282698,1.00455,-48415.6
-51598.8,0.920549,0.531845,1,1,0,51599.3,-0.00282698,1.00455,-48415.6
-51599.6,0.957169,0.531845,2,3,0,51600.1,-0.00409827,0.998903,-48412.8
-51598.2,0.943676,0.531845,2,3,0,51600.2,-5.21251e-05,1.00005,-48412.9
-51598,0.991427,0.531845,2,3,0,51598.4,-0.00199402,1.0016,-48413.7
-51601.3,0.712034,0.531845,2,3,0,51601.5,0.00747622,0.99982,-48413.7
-51598.8,1,0.531845,2,3,0,51601.6,0.00316998,1.00398,-48415.2
-51599.1,0.919319,0.531845,2,3,0,51599.6,-0.000379511,0.998497,-48412.4
-51598.9,1,0.531845,2,3,0,51599.5,-0.00254598,1.00483,-48415.8
-51598.1,1,0.531845,2,3,0,51599.1,0.000221909,1.00381,-48414.9
-51598.2,0.995981,0.531845,3,7,0,51598.5,0.00125902,1.00037,-48413.1
-51598,0.996075,0.531845,2,3,0,51598.2,-0.00115063,1.00334,-48414.7
-51598.8,0.856334,0.531845,2,3,0,51599.4,-0.00433821,1.00124,-48413.8
-51597.9,0.983217,0.531845,3,7,0,51599.1,0.000276247,1.00091,-48413.3
-51599.3,0.868848,0.531845,2,3,0,51599.4,-0.00562537,1.002,-48414.5
-51598,1,0.531845,2,3,0,51599.3,-0.000531624,1.0006,-48413.2
-51598.2,0.951403,0.531845,2,3,0,51598.7,0.0024261,1.00115,-48413.5
-51599,0.921393,0.531845,3,7,0,51599.3,0.00389071,1.00387,-48415.2
-51598.4,1,0.531845,2,3,0,51599.4,-0.00163715,0.999819,-48412.9
-51598.5,0.810619,0.531845,1,3,0,51600.5,0.00207631,1.004,-48415.1
-51598.6,0.985327,0.531845,3,7,0,51598.8,-0.00218435,0.999583,-48412.8
-51598.5,1,0.531845,2,3,0,51599.1,-0.000816032,1.00448,-48415.4
-51598.6,0.966365,0.531845,1,1,0,51598.7,-0.000423774,1.0048,-48415.6
-51599.5,0.857237,0.531845,2,3,0,51600.7,-0.004824,1.00431,-48415.7
-51598.2,0.939602,0.531845,2,3,0,51600,-0.00228786,1.00083,-48413.4
-51597.8,0.98857,0.531845,2,3,0,51598.3,-0.000245365,1.00197,-48413.8
-51597.9,0.976562,0.531845,1,3,0,51598,0.00117051,1.00157,-48413.6
-51598.1,0.989117,0.531845,2,3,0,51598.1,0.00211994,1.00177,-48413.8
-51597.8,0.984098,0.531845,2,3,0,51598.2,1.92117e-05,1.00252,-48414.1
-51598.9,0.542831,0.531845,2,3,0,51603,0.00433626,1.00284,-48414.6
-51599.5,0.822827,0.531845,2,3,0,51600.6,0.00172718,1.00588,-48416.5
-51599.1,1,0.531845,1,1,0,51599.6,0.00183352,1.00531,-48416
-51598.6,0.893985,0.531845,2,3,0,51600.6,-0.00255376,0.999699,-48412.9
-51597.9,0.974186,0.531845,1,3,0,51599,0.000499313,1.00113,-48413.4
-51597.9,1,0.531845,2,3,0,51598,0.00116358,1.00159,-48413.6
-51598,0.995127,0.531845,3,7,0,51598,-0.00149013,1.00282,-48414.4
-51598.9,0.905256,0.531845,2,3,0,51599,0.00167111,0.998997,-48412.5
-51600,0.857257,0.531845,2,7,0,51601.4,-0.00588233,0.999862,-48413.5
-51598.8,1,0.531845,2,3,0,51599.9,-0.00455914,1.00205,-48414.3
-51598.7,0.946697,0.531845,2,3,0,51599.7,-0.00174152,1.00474,-48415.6
-51598.8,0.993666,0.531845,2,3,0,51599.3,-0.0033818,0.99977,-48413
-51598.2,1,0.531845,2,3,0,51598.8,-0.00304438,1.00155,-48413.8
-51598.5,0.929541,0.531845,2,3,0,51599,-0.00245669,0.999926,-48413
-51598,0.971024,0.531845,2,3,0,51598.8,-0.00210899,1.00257,-48414.3
-51598.6,0.941963,0.531845,2,3,0,51598.8,-0.00396123,1.00154,-48413.9
-51598.3,0.875437,0.531845,1,3,0,51599.9,0.000169706,1.00409,-48415.1
-51598.7,0.936105,0.531845,2,3,0,51598.8,0.000923432,0.999139,-48412.6
-51598.2,0.866342,0.531845,2,3,0,51600.3,-0.00163901,1.00379,-48415
-51598.3,0.97117,0.531845,2,3,0,51598.8,-0.00310269,1.00256,-48414.4
-51598.6,0.954357,0.531845,1,1,0,51598.6,-0.00383612,1.00283,-48414.6
-51598.4,0.670634,0.531845,2,3,0,51602.7,-0.00253852,1.00038,-48413.2
-51598.1,0.965669,0.531845,3,7,0,51598.8,0.0023886,1.0016,-48413.7
-51598.9,0.880923,0.531845,2,7,0,51599.3,-0.00325424,0.999554,-48412.9
-51597.9,1,0.531845,2,7,0,51598.7,0.000331336,1.0027,-48414.2
-51598.2,0.958591,0.531845,2,3,0,51598.3,0.00239856,1.00274,-48414.3
-51598.3,0.983835,0.531845,1,1,0,51598.3,0.00254886,1.003,-48414.5
-51598.4,0.926234,0.531845,2,3,0,51599.1,0.00147065,1.00425,-48415.2
-51598.6,0.940374,0.531845,2,3,0,51599.6,0.00174326,0.999531,-48412.7
-51598.2,0.851491,0.531845,2,3,0,51599.6,0.0018373,1.00356,-48414.8
-51597.9,1,0.531845,2,3,0,51598.3,0.00114118,1.0015,-48413.6
-51597.9,0.891215,0.531845,3,7,0,51599,-0.00106296,1.0012,-48413.5
-51598.2,0.948278,0.531845,2,3,0,51598.3,-0.000794263,1.00402,-48415.1
-51598.1,0.955015,0.531845,2,3,0,51598.9,-0.00128114,1.0005,-48413.1
-51599.6,0.730705,0.531845,1,3,0,51600.7,0.00344323,0.998718,-48412.6
-51602.3,0.813459,0.531845,2,3,0,51602.9,0.0023499,1.00839,-48418.7
-51602,1,0.531845,2,7,0,51602.3,-0.00166901,0.995679,-48411.8
-51602.8,0.952644,0.531845,2,7,0,51604.9,-0.00673686,0.996869,-48412.8
-51599.9,1,0.531845,2,3,0,51603.6,-0.0054122,1.00452,-48416
-51598,0.995975,0.531845,2,3,0,51599.9,-0.00148186,1.00278,-48414.3
-51598.8,0.721789,0.531845,2,3,0,51601,-0.00426188,1.00086,-48413.6
-51598.7,0.642824,0.531845,2,3,0,51603.6,-0.00312795,1.00404,-48415.3
-51599.5,0.927906,0.531845,2,3,0,51600.1,-0.00528568,1.00019,-48413.5
-51598.2,0.993778,0.531845,2,7,0,51599.5,0.000169495,1.00403,-48415.1
-51598.8,0.940675,0.531845,2,7,0,51598.9,0.00252935,0.99945,-48412.7
-51598.3,1,0.531845,2,3,0,51599.1,-0.00309432,1.00287,-48414.5
-51598,0.918352,0.531845,2,3,0,51599.2,0.000359507,1.00057,-48413.1
-51598.3,0.984105,0.531845,2,7,0,51598.5,0.00276423,1.00305,-48414.5
-51597.9,0.986763,0.531845,2,3,0,51598.5,0.000336812,1.00312,-48414.5
-51599.5,0.749202,0.531845,2,3,0,51600.8,-0.00517939,1.00387,-48415.5
-51599.3,0.990338,0.531845,3,7,0,51599.7,-0.00439721,1.00443,-48415.7
-51598.5,1,0.531845,1,1,0,51599.2,-0.00307446,1.00373,-48415.1
-51598.7,0.98021,0.531845,1,1,0,51598.8,-0.00363151,1.00363,-48415.1
-51600.1,0.861389,0.531845,2,3,0,51600.6,0.00370979,0.998092,-48412.4
-51603.2,0.498931,0.531845,1,1,0,51603.4,0.00358556,0.995239,-48411.9
-51602.8,1,0.531845,2,3,0,51603.2,-0.00375315,1.00853,-48419.1
-51599.2,1,0.531845,2,7,0,51602.5,-0.00436011,1.00428,-48415.6
-51599.2,1,0.531845,2,3,0,51599.5,-0.00406261,1.00439,-48415.7
-51599.9,0.877687,0.531845,2,3,0,51601.3,-0.00644678,1.00275,-48415.1
-51598.2,0.946287,0.531845,2,3,0,51600.6,-0.0018998,1.00051,-48413.2
-51598.4,0.925108,0.531845,2,3,0,51599,0.00166121,1.00409,-48415.1
-51598.6,0.916993,0.531845,2,3,0,51599.4,-0.00131592,0.999251,-48412.6
-51599.7,0.909769,0.531845,2,3,0,51600.2,0.00449622,1.0048,-48415.9
-51598.9,1,0.531845,2,3,0,51600.1,0.00155073,0.999001,-48412.5
-51597.9,1,0.531845,2,3,0,51598.9,-0.000670913,1.00095,-48413.3
-51598.4,0.905915,0.531845,3,7,0,51599.1,-0.00358736,1.00265,-48414.5
-51598.8,0.946472,0.531845,1,1,0,51598.8,-0.0045719,1.00239,-48414.5
-51599,0.908939,0.531845,2,7,0,51599.9,0.000687763,0.998673,-48412.4
-51597.9,1,0.531845,2,3,0,51598.8,0.000821724,1.00244,-48414.1
-51597.9,0.816163,0.531845,1,3,0,51599.1,0.000821724,1.00244,-48414.1
-51598.6,0.810547,0.531845,1,3,0,51599.7,-0.00396517,1.00138,-48413.8
-51598.7,0.923454,0.531845,2,7,0,51599.5,0.00247846,0.999631,-48412.8
-51598,0.864554,0.531845,2,3,0,51600,-0.000910293,1.00342,-48414.7
-51598.3,0.862547,0.531845,2,3,0,51599.3,0.00211463,1.00047,-48413.1
-51598.6,0.932657,0.531845,2,3,0,51599.2,0.00326526,1.00073,-48413.3
-51599.2,0.972097,0.531845,3,7,0,51599.2,0.00411108,0.999927,-48413.1
-51598.5,1,0.531845,1,1,0,51599.1,0.00301196,1.00059,-48413.3
-51598.7,0.913572,0.531845,3,7,0,51599.6,-0.000316732,1.00493,-48415.7
-51597.8,0.998055,0.531845,2,3,0,51598.7,-0.000818997,1.00231,-48414
