# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 17:32:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/rg59hbp6.json
# init = 2 (Default)
# random
#   seed = 76415
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/h-nonsems/hreg-20250511123259_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,mu_beta.1,mu_beta.2,sigma_beta.1,sigma_beta.2,log_p
# Adaptation terminated
# Step size = 0.494799
# Diagonal elements of inverse mass matrix:
# 3.4338e-05, 2.33495e-05, 0.000145561, 0.00018135, 0.000176622, 0.000187786, 0.000397656, 0.000343907, 0.000173947, 0.000173287, 0.000223847, 0.000193749, 0.000251527, 0.000222584, 0.000367273, 0.000229264, 0.000370028, 0.000334233, 0.000314805, 0.000273493, 0.00272076, 0.000848053, 0.0891123, 0.0876665
-18905.1,0.683649,0.494799,3,7,0,18917.4,-0.0102297,0.965875,0.116366,-0.0439054,0.264911,0.112023,0.311674,0.185804,0.0254508,0.107082,0.22228,0.160486,-0.0541295,0.117425,0.0410683,0.00390133,0.123595,0.131522,0.140486,0.147311,0.140344,0.0676716,0.0807418,0.0640242,-19341.5
-18901.3,0.945577,0.494799,3,7,0,18919.3,-0.0084513,0.973528,0.110101,-0.0276108,0.263501,0.0923686,0.322597,0.219584,0.0460735,0.0498644,0.239076,0.140405,-0.0130253,0.0927229,0.0848407,0.0153269,0.16779,0.143343,0.12936,0.187388,0.123267,0.101272,0.193159,0.0611532,-19370.7
-18909.2,0.586064,0.494799,3,7,0,18920.6,0.00118375,0.973152,0.116246,-0.0353915,0.289192,0.0751273,0.289361,0.192864,0.0185714,0.102872,0.238727,0.149709,-0.0473132,0.0953645,0.0790189,0.00451737,0.0992138,0.142718,0.123101,0.138375,0.134961,0.115176,0.0913196,0.0928961,-19313.8
-18906.4,0.959377,0.494799,3,7,0,18920.4,-0.0168097,0.974141,0.103839,-0.0507792,0.234407,0.132322,0.323894,0.216131,0.0382588,0.0756765,0.246135,0.162124,-0.0221893,0.110189,0.0526718,0.0245525,0.168012,0.103327,0.145154,0.172193,0.18262,0.102852,0.170635,0.063248,-19371
-18906.2,0.982389,0.494799,3,7,0,18917.8,0.00183304,0.971438,0.113577,-0.0295444,0.269408,0.064445,0.305407,0.177048,0.0282501,0.0882727,0.220245,0.135662,-0.0258706,0.0833795,0.0752541,-0.00549243,0.120175,0.153748,0.111688,0.15284,0.103789,0.10418,0.200795,0.0753535,-19307
-18902.9,1,0.494799,3,7,0,18912.9,-0.0156843,0.972901,0.108102,-0.0333958,0.240353,0.1326,0.329523,0.225303,0.0193085,0.0614283,0.24561,0.154177,-0.0325105,0.0974107,0.0496068,0.0166868,0.156153,0.102081,0.144905,0.173612,0.125962,0.106198,0.117502,0.0834551,-19368.9
-18897.8,1,0.494799,3,7,0,18908.2,-0.00215146,0.973738,0.10305,-0.04271,0.260511,0.0931176,0.295043,0.207375,0.0498535,0.0929444,0.235901,0.150714,-0.0305555,0.0877977,0.0606691,0.0090496,0.131498,0.152404,0.1403,0.147646,0.168066,0.101416,0.122451,0.0644047,-19328.1
-18900.4,0.840965,0.494799,3,7,0,18910.6,-0.0161138,0.969397,0.122891,-0.0244249,0.243762,0.107673,0.330121,0.192284,0.00794842,0.0533106,0.22965,0.135827,-0.0224948,0.094493,0.0581344,0.00891677,0.149971,0.108663,0.11778,0.177237,0.220098,0.0969033,0.185953,0.0658739,-19342.7
-18899.9,0.863014,0.494799,3,7,0,18912.2,-0.00810051,0.974201,0.104215,-0.0312142,0.236081,0.0997007,0.307262,0.169339,0.0306461,0.0622041,0.252223,0.153444,-0.0284865,0.123963,0.0538529,0.00856842,0.168087,0.132331,0.104429,0.150828,0.162715,0.091478,0.1647,0.0624751,-19322.3
-18898.2,0.917219,0.494799,3,7,0,18908.5,-0.0108631,0.970277,0.103,-0.0307447,0.275866,0.110204,0.307861,0.179176,0.0333181,0.0950842,0.200642,0.138737,-0.033308,0.0757333,0.0633923,0.00683035,0.137188,0.12731,0.119193,0.155895,0.0984026,0.0961009,0.10165,0.0548057,-19312.5
-18902.2,0.880328,0.494799,3,7,0,18907.1,-0.0015415,0.97656,0.121223,-0.0353616,0.227688,0.0877453,0.32121,0.220701,0.0254788,0.055281,0.26624,0.151621,-0.0177672,0.11517,0.0651007,0.0073882,0.144854,0.132804,0.14233,0.17154,0.0782789,0.0942434,0.228564,0.0954621,-19357.8
-18903.5,0.885945,0.494799,3,7,0,18917.8,0.000807633,0.975863,0.126108,-0.0466347,0.242777,0.0722006,0.326109,0.216127,0.0475933,0.0619039,0.249221,0.147406,-0.0225072,0.109288,0.0614578,0.00579517,0.153478,0.131715,0.137456,0.174278,0.0460904,0.115391,0.244123,0.0762343,-19358.1
-18907.3,0.744021,0.494799,3,7,0,18919.3,0.00358549,0.97436,0.108213,-0.0322529,0.259893,0.0822358,0.317123,0.197811,0.0307422,0.0629225,0.203611,0.137256,-0.0323432,0.103665,0.0568761,0.034545,0.163082,0.129189,0.143051,0.132528,0.0733159,0.134704,0.199683,0.0988422,-19325.1
-18901.4,0.950567,0.494799,3,7,0,18919.2,-0.0128123,0.975181,0.102723,-0.0239567,0.257471,0.107343,0.3007,0.194693,0.0220322,0.0601814,0.242195,0.132625,-0.00885483,0.0886748,0.0443031,0.0116741,0.11675,0.132617,0.14788,0.141754,0.104576,0.0746276,0.0893389,0.0444521,-19305.5
-18910.2,0.717871,0.494799,3,7,0,18916.1,0.000707134,0.966196,0.117119,-0.042368,0.255844,0.0901209,0.341315,0.204836,0.0210512,0.093757,0.213833,0.156019,-0.0517652,0.0955893,0.0795939,-0.00197287,0.168572,0.125864,0.110577,0.193904,0.115853,0.129715,0.349411,0.138892,-19381.4
-18907.1,0.899714,0.494799,3,7,0,18926.5,-0.0159573,0.978044,0.0987862,-0.0289388,0.239016,0.120005,0.286336,0.200074,0.0123377,0.0603887,0.245263,0.146221,-0.017464,0.118734,0.0382532,0.023223,0.130684,0.153144,0.162419,0.140892,0.133466,0.102453,0.0691865,0.0695461,-19316.9
