density,edginess,citations_per_year,is_center
16.49261834701526,0.6783353686332703,3.6,False
17.28802639643718,0.6992570161819458,2.7,False
13.336084456541384,0.695040762424469,15.117647058823529,False
17.28161448188271,0.6772873401641846,20.416666666666668,False
18.166336729078242,0.7049218416213989,0.0,False
19.598040338011323,0.6651595234870911,28.714285714285715,False
17.613047575980026,0.7276164889335632,7.666666666666667,False
15.44530730087938,0.7007516622543335,2.111111111111111,False
18.129022419613065,0.6783071160316467,14.25,False
16.75695788522663,0.7305566072463989,4.333333333333333,False
18.863912529106425,0.6916571855545044,3.75,False
16.991384973864637,0.6966533660888672,5.357142857142857,False
16.86457661493745,0.6995423436164856,2.6923076923076925,False
18.539890274093754,0.6440045237541199,11.428571428571429,False
20.139573115450535,0.6782709956169128,5.25,False
18.938390560896696,0.7107012867927551,2.1666666666666665,False
16.183297088500574,0.6898581385612488,27.647058823529413,False
19.038036362527397,0.6789776086807251,10.285714285714286,False
20.180962333344862,0.6710101962089539,2.6,False
16.180598890003218,0.7229599952697754,5.416666666666667,False
16.913815142430607,0.7457665205001831,20.666666666666668,False
16.993067250550002,0.7270412445068359,21.384615384615383,False
18.48494154840518,0.6625146865844727,11.571428571428571,False
17.3197562830828,0.7205529808998108,3.142857142857143,False
15.06994731941385,0.7764847874641418,9.2,False
19.937715198984648,0.6776642203330994,5.5,False
19.916868888187487,0.6650292277336121,5.5,False
16.40385703714708,0.6754249334335327,62.78947368421053,False
17.59994870200804,0.7005685567855835,8.777777777777779,False
20.09739329910839,0.6921875476837158,0.0,False
19.77444901105455,0.6920261979103088,29.333333333333332,False
16.02762501433728,0.7207814455032349,4.363636363636363,False
14.670726999185456,0.7623363733291626,42.42857142857143,False
18.722510594188222,0.7215959429740906,2.6666666666666665,False
19.4799168918281,0.6693317294120789,6.285714285714286,False
18.74268264388014,0.6609503626823425,14.555555555555555,False
19.113083242289985,0.6843619346618652,14.25,False
16.414638186669098,0.681427538394928,131.52631578947367,False
17.335116384377518,0.670835554599762,11.692307692307692,False
12.627931760595125,0.6819944381713867,13.214285714285714,False
18.64995469785124,0.7167752385139465,1.6,False
19.289932215335742,0.664848804473877,9.0,False
17.819959861261655,0.6857502460479736,8.25,False
17.91770359021617,0.7469310164451599,6.333333333333333,False
15.213789898334978,0.6873432993888855,5.565217391304348,False
20.0988755026395,0.664092481136322,3.75,False
15.956859871741388,0.6952290534973145,27.894736842105264,False
16.783980993339128,0.7229878306388855,13.333333333333334,False
17.903750173494704,0.6471640467643738,7.2,False
19.71645083775034,0.6853042840957642,6.25,False
17.318624339621106,0.7519322633743286,2.0,False
17.809597162836173,0.7188155055046082,2.0,False
17.37004252380559,0.6558727622032166,57.84615384615385,False
18.028159570046235,0.6896695494651794,59.7,False
14.877597818092738,0.7348068356513977,430.7142857142857,False
18.517640413675252,0.6416317224502563,49.25,False
18.61594938961413,0.6850916743278503,5.2,False
16.599633124830564,0.7173895239830017,11.5,False
17.757617385401264,0.7374891638755798,3.6666666666666665,False
15.613611595821409,0.726790189743042,16.90909090909091,False
20.33638452447972,0.6611856818199158,3.6666666666666665,False
18.56973126839001,0.6846857070922852,4.125,False
15.823669790662343,0.7269110083580017,2.0,False
20.515381332016773,0.6675173044204712,2.6666666666666665,False
17.5865927673094,0.6786643862724304,6.833333333333333,False
14.987453629616924,0.7519336342811584,0.07692307692307693,False
16.234976903594454,0.6581336855888367,2.3333333333333335,False
16.101326588464385,0.7512957453727722,3.0,False
16.28405146585029,0.6226939558982849,0.0,False
17.178428944517293,0.6892951726913452,1.1428571428571428,False
17.740240521658077,0.6735691428184509,0.08333333333333333,False
16.36789285055972,0.7300490736961365,2.5555555555555554,False
16.76465403517327,0.6948918700218201,1.6,False
18.996446138141263,0.7213485836982727,4.5,False
16.108858455862606,0.7289825677871704,2.5,False
16.761177648137938,0.7219504714012146,5.222222222222222,False
16.422811723017286,0.7061823606491089,2.2,False
17.417948291358854,0.6840596795082092,3.2222222222222223,False
16.778858230749336,0.6787838339805603,3.0,False
17.330396851759136,0.7151212096214294,1.2,False
18.39624667451579,0.75527024269104,5.25,False
16.217752202278014,0.7159693241119385,6.571428571428571,False
18.28971483191935,0.6775652766227722,3.1666666666666665,False
17.555470870825346,0.732096254825592,0.7142857142857143,False
15.188454316063256,0.7421519756317139,0.09090909090909091,False
18.476709515177774,0.6638717651367188,8.7,False
16.929340941533,0.7136924862861633,1.5,False
18.094592831065743,0.7136291265487671,5.25,False
13.862102485450329,0.7214335203170776,5.466666666666667,False
13.332544744298781,0.7566298246383667,9.363636363636363,False
17.52514196003529,0.6941234469413757,0.0,False
15.061016890573386,0.7230765223503113,3.3333333333333335,False
16.96995330528688,0.7220035791397095,1.5,False
17.670571628049103,0.7184911370277405,0.1111111111111111,False
16.0890510847407,0.7333528995513916,3.4285714285714284,False
17.83254252290372,0.7194121479988098,0.0,False
16.368757194304596,0.7621179819107056,2.2,False
17.325660877945158,0.7113282680511475,6.142857142857143,False
17.027596159274534,0.7398561835289001,0.25,False
16.922780469227398,0.6814635992050171,2.8,False
14.696820442044306,0.7092468738555908,0.07692307692307693,False
14.927560622692901,0.7035155892372131,0.0,False
16.38559515529008,0.677725076675415,3.25,False
17.650936240732758,0.6889182925224304,3.857142857142857,False
15.680203483933361,0.6760730147361755,38.0,False
15.694556450552014,0.7471545338630676,2.6666666666666665,False
18.382346403391,0.668670117855072,4.125,False
16.581119391516232,0.7410708665847778,1.3333333333333333,False
17.106250450859672,0.7045640349388123,6.6923076923076925,False
15.374459888784713,0.7494094967842102,7.5,False
18.48674415886748,0.6720842123031616,5.444444444444445,False
16.959140944699023,0.7401167750358582,5.333333333333333,False
17.15652313632483,0.6728016138076782,16.666666666666668,False
16.79450174091684,0.674037754535675,1.6363636363636365,False
17.912122482983563,0.6835876703262329,1.125,False
16.216845929562577,0.7747005224227905,5.0,False
11.909332791006749,0.6730624437332153,4.689655172413793,False
17.778027855894074,0.7136321067810059,0.7777777777777778,False
20.123293316208304,0.6318020820617676,1.25,False
16.63734480241207,0.708047091960907,3.8333333333333335,False
16.56956415086583,0.7916760444641113,2.6666666666666665,False
16.781800578145443,0.6162234544754028,0.0,False
18.424767963697843,0.6797800064086914,2.125,False
15.504937069475702,0.6937662959098816,0.3076923076923077,False
17.171398327148438,0.7657904028892517,3.0,False
16.73749687382486,0.7549623250961304,4.666666666666667,False
17.14623512917062,0.7166332006454468,5.5,False
17.386272332806502,0.7080828547477722,3.5,False
16.96324662471872,0.7004932165145874,1.0,False
17.14280233108763,0.6677155494689941,6.846153846153846,False
15.0700589956425,0.7469128966331482,2.6666666666666665,False
17.042688899824512,0.7330290675163269,9.25,False
17.477751592827385,0.7356160879135132,3.6,False
16.255118853489694,0.7108567357063293,1.9230769230769231,False
15.288643006876589,0.7019107341766357,3.1,False
15.757550797007212,0.7509915828704834,1.0,False
17.10622973882097,0.6711150407791138,1.6666666666666667,False
16.449436307420193,0.6859369874000549,0.6666666666666666,False
16.36191481042282,0.7167295813560486,2.8181818181818183,False
12.433298236909568,0.6867527365684509,3.6,False
19.061605233892426,0.6909485459327698,3.5,False
18.609304338265257,0.6786617040634155,3.75,False
17.015680122111313,0.6649903059005737,1.125,False
14.618804357178877,0.7778249979019165,35.0,False
18.556115399092157,0.7061887979507446,3.6,False
17.438184215408747,0.7292360067367554,2.5,False
15.013281195731556,0.7437103986740112,0.375,False
17.29586048233613,0.7020679712295532,1.0,False
17.850402265930278,0.6959507465362549,0.0,False
12.450568680213669,0.7410748600959778,2.4375,False
16.977625193289462,0.7006195187568665,13.076923076923077,False
16.370334407733484,0.710751473903656,6.5,False
15.39970471352301,0.713145911693573,12.333333333333334,False
17.978737258315373,0.6764699816703796,1.5,False
19.482484373794527,0.6581407189369202,4.166666666666667,False
15.750156189932591,0.7614637017250061,10.2,False
16.026884353540044,0.7294307351112366,2.888888888888889,False
14.040891886859168,0.6979066729545593,0.9,False
17.77189920162145,0.6854797005653381,0.3333333333333333,False
16.640398642362495,0.7654446959495544,0.0,False
17.556000167427065,0.7375885248184204,8.5,False
17.857136366397068,0.7128559350967407,6.428571428571429,False
18.111362339711324,0.7100912928581238,0.0,False
16.16504863898814,0.6717278957366943,0.0,False
17.07368452520087,0.7229055166244507,5.428571428571429,False
17.541663037141657,0.6154208183288574,2.6666666666666665,False
13.768440092012733,0.6987017393112183,7.909090909090909,False
17.175556882582377,0.7309916615486145,7.2,False
18.58415193071381,0.6823705434799194,4.428571428571429,False
17.58442116017351,0.7064200043678284,3.75,False
19.395581989664617,0.7221555113792419,3.6666666666666665,False
17.526311360022085,0.6923328638076782,0.6666666666666666,False
21.907127192024966,0.6929022669792175,7.857142857142857,False
17.01173661122169,0.6943372488021851,0.5833333333333334,False
18.439872454702915,0.6875615119934082,0.0,False
14.89913033651713,0.7315133810043335,6.0,False
14.971112246871597,0.7341169714927673,8.333333333333334,False
17.177459392576733,0.7229390740394592,1.8333333333333333,False
18.12565483277612,0.6798281669616699,0.0,False
16.627684274549246,0.7207662463188171,0.8,False
19.84322932956411,0.6952704787254333,8.666666666666666,False
17.565426070546234,0.759861946105957,4.454545454545454,False
17.45418757392179,0.7090142965316772,0.7,False
15.591173959069398,0.7744476795196533,8.090909090909092,False
15.636223202185427,0.7135232090950012,14.2,False
14.674093707405513,0.7244170904159546,0.5714285714285714,False
16.106393759752788,0.7257602214813232,2.9,False
16.356132480578896,0.7130521535873413,3.0,False
15.90320752105771,0.7397895455360413,20.0,False
19.231909634000047,0.6886220574378967,0.0,False
15.71146049990963,0.7434916496276855,0.6666666666666666,False
17.419632447580256,0.6911754608154297,2.8333333333333335,False
19.548766857127877,0.6630504727363586,29.6,False
17.729438664608015,0.6809755563735962,0.3333333333333333,False
19.49364862590108,0.6594197750091553,2.2,False
15.931112617495724,0.7331883311271667,3.6,False
16.77164362140679,0.6761317849159241,3.125,False
16.08463860451714,0.7045334577560425,7.0,False
14.173863510839462,0.747830331325531,0.46153846153846156,False
17.879080249482797,0.7953411936759949,25.916666666666668,False
17.87260566015375,0.735049307346344,15.333333333333334,False
18.972162382521002,0.6597873568534851,5.0,False
14.194309447106319,0.7651464343070984,4.6,False
15.557667914554479,0.6979551911354065,4.9,False
19.199140816037374,0.6524741053581238,0.7777777777777778,False
17.13132913896702,0.6933079957962036,0.08333333333333333,False
16.71104028048926,0.7021462917327881,1.8,False
15.969147209070039,0.7172579169273376,5.0,False
12.674708975842192,0.6817090511322021,13.846153846153847,False
17.701044579771118,0.6985020041465759,6.0,False
17.145305345722566,0.6844974756240845,1.1666666666666667,False
15.935758169410828,0.6978498101234436,0.6666666666666666,False
19.48986824077147,0.6229721903800964,4.3,False
17.10196303839062,0.6993119716644287,0.0,False
15.953834607450812,0.7362133860588074,4.625,False
15.181472453565195,0.7022806406021118,1.6666666666666667,False
21.539810888749695,0.7306227684020996,8.75,False
17.383713107149116,0.7369884252548218,0.0,False
14.306482837366156,0.7363482117652893,0.9,False
18.061160171305374,0.7226871252059937,13.75,False
