# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 23:43:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/7ubjt6j5.json
# init = 2 (Default)
# random
#   seed = 41127
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-den_Word2Vec_j/hreg-20250511184319_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.463403
# Diagonal elements of inverse mass matrix:
# 2.73708e-05, 1.60953e-05, 0.000109329, 9.64911e-05, 0.000157051, 0.000115798, 9.90196e-05, 0.000141528, 0.000132396, 0.0001415, 0.000122137, 0.000574197, 0.0870352
-35353,0.901028,0.463403,3,7,0,35360.6,-0.0104251,0.994299,-0.0202386,-0.0159,0.0877211,0.0384078,0.0484778,0.0376626,0.02443,-0.0729484,0.0897179,0.0295585,0.0472022,-33740.7
-35354.6,0.916674,0.463403,3,7,0,35357,-0.0107128,0.989766,-0.0176231,-0.032131,0.103457,0.0366787,0.0436441,0.0337875,0.0336036,-0.0868722,0.0742481,0.0254624,0.0593557,-33746.9
-35355.4,0.942197,0.463403,3,7,0,35360.2,-0.00891229,0.990458,-0.0148204,-0.0210177,0.0816627,0.0576829,0.0519785,0.0316264,0.0234558,-0.08188,0.105268,0.0522387,0.085909,-33748.4
-35356.6,0.987194,0.463403,3,7,0,35359.7,-0.0176233,0.995652,-0.0164554,-0.0251387,0.104698,0.0375877,0.0451335,0.0312266,0.0299386,-0.092709,0.0714921,-0.00492329,0.0505131,-33745.5
-35356.9,0.876353,0.463403,3,7,0,35361.8,-0.0151982,0.989502,-0.0116668,-0.0325085,0.104024,0.0469406,0.0480186,0.04458,0.0160473,-0.0897023,0.0758399,0.0342593,0.106902,-33749.5
-35354.7,0.992965,0.463403,3,7,0,35359.6,-0.0101343,0.991398,-0.0194636,-0.0247647,0.0825146,0.0460355,0.0511413,0.0212656,0.0388631,-0.0740797,0.104261,0.0189324,0.045331,-33747.7
-35354.7,0.963929,0.463403,3,7,0,35358.5,-0.0125709,0.994258,-0.0315242,-0.024413,0.0774714,0.0465144,0.0487157,0.0236531,0.0313784,-0.0814804,0.0920499,-0.00706178,0.0604366,-33743.8
-35356.2,0.755248,0.463403,3,7,0,35366.4,-0.00918461,0.993339,-0.00168332,-0.0308032,0.114909,0.0376765,0.0447453,0.0380535,0.0227917,-0.092626,0.0833914,0.0513779,0.0774471,-33749
-35359.1,0.898348,0.463403,3,7,0,35363.8,-0.0181803,0.992323,-0.0225875,-0.0230999,0.0922588,0.0417539,0.076855,0.0320644,0.0137946,-0.0737694,0.0883806,-0.00793063,0.0654468,-33751.1
-35358,1,0.463403,3,7,0,35363,-0.0124344,0.989657,-0.00769061,-0.0255919,0.0925638,0.049341,0.0242783,0.040308,0.0418804,-0.0937497,0.0918157,0.0502089,0.0540427,-33747.9
-35356.3,0.965315,0.463403,3,7,0,35363.2,-0.0140105,0.997334,-0.0192388,-0.0213391,0.084863,0.0484073,0.0677157,0.0233311,0.0287158,-0.0785128,0.0857508,-0.00346378,0.0646584,-33745.8
-35359.7,0.891913,0.463403,3,7,0,35364.5,-0.01284,0.988661,-0.00908853,-0.0221682,0.115821,0.0397955,0.0497004,0.0446781,0.0245841,-0.0994402,0.10874,0.0902218,0.0905893,-33759
-35360.3,0.9441,0.463403,3,7,0,35365,-0.0125232,0.996996,-0.0182222,-0.0331602,0.0787952,0.0621762,0.0515437,0.0123749,0.0281021,-0.0609449,0.0935609,0.0306219,0.108683,-33744.5
-35356.8,0.924757,0.463403,3,7,0,35370.5,-0.013289,0.993787,-0.0179026,-0.0267166,0.102384,0.0436687,0.0419077,0.0573397,0.0278722,-0.103504,0.0929726,0.0276143,0.0437259,-33752.3
-35358,0.989033,0.463403,3,7,0,35360.9,-0.0161305,0.990678,-0.00923781,-0.030241,0.0877429,0.0479681,0.0540196,0.00701144,0.0270941,-0.0672708,0.0924342,0.0160405,0.102295,-33746.7
-35356,1,0.463403,3,7,0,35362.6,-0.011611,0.991548,-0.0194648,-0.0196773,0.0986045,0.0485301,0.046292,0.0593873,0.0286745,-0.101184,0.0861713,0.0341334,0.0482001,-33750.6
-35359.6,0.670482,0.463403,3,7,0,35370.1,-0.0159814,0.994071,-0.00234858,-0.0362322,0.0908823,0.0363665,0.0514333,0.0190672,0.00975153,-0.0587719,0.0982217,0.0242461,0.0891401,-33744.9
-35358.5,0.99325,0.463403,3,7,0,35365.9,-0.00948592,0.994008,0.000421115,-0.0319612,0.0887179,0.0285789,0.0687337,0.0320138,0.0204263,-0.06254,0.0921804,0.017364,0.0494377,-33745.6
-35356.4,0.989396,0.463403,3,7,0,35361.7,-0.0150591,0.990012,-0.0250246,-0.0188641,0.0911983,0.0652921,0.03376,0.0352637,0.0358119,-0.100405,0.0882052,0.0177528,0.0688847,-33750.3
-35356.6,1,0.463403,3,7,0,35359.1,-0.0147679,0.991486,-0.0251489,-0.0146712,0.094136,0.0662728,0.0324768,0.0404236,0.0309971,-0.101937,0.0928395,0.0269204,0.0695329,-33750.5
-35356.8,0.960621,0.463403,3,7,0,35362,-0.0138368,0.992606,-0.0200399,-0.00974326,0.0940253,0.0628358,0.030259,0.0333713,0.0196186,-0.101165,0.0945582,0.0391593,0.0628092,-33746.6
-35355.1,0.987362,0.463403,3,7,0,35359.5,-0.0120195,0.993054,-0.0227639,-0.00980962,0.100137,0.0644866,0.0367895,0.0314777,0.0260727,-0.0943482,0.0936359,0.0355201,0.0683083,-33747.9
-35355.7,0.810128,0.463403,3,7,0,35366.3,-0.0136411,0.993816,-0.0196397,-0.0352084,0.118765,0.0497003,0.0599531,0.0517212,0.0232519,-0.087628,0.0922787,0.0230192,0.0721702,-33758.6
-35358.1,0.90085,0.463403,3,7,0,35362.1,-0.0141122,0.99527,0.0051717,-0.0336645,0.116521,0.0473325,0.0542594,0.0385593,0.0258848,-0.0999049,0.0942443,0.0687684,0.0874965,-33756.8
-35358.9,0.949039,0.463403,3,7,0,35363.4,-0.0137326,0.996461,0.00795627,-0.0350203,0.109809,0.0524292,0.0506624,0.0491504,0.0284991,-0.0965667,0.0971609,0.0572724,0.0981292,-33756.4
-35359.1,0.977513,0.463403,3,7,0,35363.6,-0.013561,0.98998,-0.0380732,-0.0282989,0.0835757,0.0521727,0.0475761,0.024907,0.0267521,-0.100407,0.0912476,0.0829841,0.096832,-33750.8
-35358,0.913773,0.463403,3,7,0,35366.9,-0.0114639,0.992799,-0.018062,-0.000337933,0.0716621,0.0482716,0.0360296,0.0281745,0.043327,-0.0871266,0.082574,0.0337444,0.0594919,-33737.4
-35354.8,0.997487,0.463403,3,7,0,35360.9,-0.0129,0.992607,-0.00989756,-0.0203099,0.110421,0.0526456,0.0495283,0.0385249,0.0173619,-0.08052,0.109565,0.00755033,0.0634221,-33753.5
-35354,0.912436,0.463403,3,7,0,35359.6,-0.0126452,0.993481,-0.0104249,-0.0179058,0.0920847,0.0464434,0.039242,0.0310555,0.0183139,-0.0657214,0.0902137,0.0140264,0.0689475,-33739.8
