# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 23:43:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/7ubjt6j5.json
# init = 2 (Default)
# random
#   seed = 41127
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-den_Word2Vec_j/hreg-20250511184319_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.456397
# Diagonal elements of inverse mass matrix:
# 2.41873e-05, 1.59692e-05, 9.864e-05, 0.000135724, 0.000173987, 0.000128908, 8.93138e-05, 0.000151893, 0.000131958, 0.000149566, 0.000121268, 0.000741225, 0.0947461
-35353.6,0.952359,0.456397,3,7,0,35364.8,-0.015578,0.994657,-0.0104014,-0.0142946,0.0857257,0.0506967,0.0411608,0.0328857,0.029198,-0.0853008,0.0781169,0.0316969,0.0613902,-33740.1
-35356,0.891408,0.456397,3,7,0,35358.8,-0.0127578,0.992329,-0.0227739,-0.0325523,0.115959,0.0520048,0.0525063,0.0257682,0.0327721,-0.0752018,0.076847,0.0265462,0.0422016,-33751.3
-35356.3,0.860634,0.456397,3,7,0,35361.3,-0.0135048,0.994212,-0.015549,-0.0195537,0.075689,0.0588849,0.0440318,0.0430819,0.0167238,-0.0840012,0.101912,0.0178219,0.100464,-33744.9
-35355.3,0.990957,0.456397,3,7,0,35359,-0.0126696,0.993088,-0.0163408,-0.0243447,0.11054,0.0387507,0.0477782,0.0222909,0.0330449,-0.0770958,0.0841019,0.0256945,0.0371363,-33746.9
-35358.9,0.76078,0.456397,3,7,0,35361.7,-0.0134438,0.991973,-0.0181775,-0.0162336,0.082616,0.0529315,0.0543873,0.0440008,0.0320038,-0.0980086,0.109172,0.0494853,0.157963,-33752.8
-35355.5,0.931469,0.456397,3,7,0,35364.8,-0.00897011,0.993598,-0.00672808,-0.0226249,0.0701795,0.0576595,0.0463326,0.0306075,0.0298882,-0.0797627,0.0794793,0.0171053,0.0714483,-33739
