# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 20:40:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/y1j6zgal.json
# init = 2 (Default)
# random
#   seed = 9786
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/den_Word2Vec.nonsems/multireg-20250511154011_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.577884
# Diagonal elements of inverse mass matrix:
# 2.34782e-05, 2.16369e-05, 2.29674e-05, 2.36926e-05, 1.6783e-05
-34461.3,0.961528,0.577884,2,7,0,34463,-0.00751277,0.0452571,0.153375,0.133115,0.982498,-0.000363275,0.154822,0.13764,-33091
-34460,0.949776,0.577884,2,7,0,34463.9,-0.0127013,0.0488498,0.157571,0.135545,0.981607,0.00223406,0.159218,0.140153,-33087.2
-34458.7,1,0.577884,2,3,0,34460.3,-0.0127556,0.049102,0.161787,0.127696,0.981735,0.00357097,0.165,0.132037,-33086.3
-34461.1,0.671105,0.577884,2,3,0,34461.9,-0.0109073,0.0502938,0.161388,0.127177,0.986409,0.00492009,0.16462,0.1315,-33089.5
-34461.2,0.986923,0.577884,2,7,0,34462,-0.01421,0.0500063,0.156743,0.127918,0.974662,0.00504601,0.159298,0.132267,-33084.3
-34458.9,1,0.577884,2,3,0,34461.3,-0.0140327,0.0522437,0.158543,0.129947,0.982085,0.00665731,0.161054,0.134365,-33086.2
-34458.6,1,0.577884,2,3,0,34459.2,-0.0131067,0.0502511,0.157888,0.12916,0.982792,0.00489939,0.160421,0.133551,-33087.5
-34461.2,0.788778,0.577884,2,3,0,34461.5,-0.014597,0.0510274,0.155459,0.136281,0.979219,0.00452444,0.156746,0.140914,-33086
-34459.9,0.966522,0.577884,2,3,0,34462.5,-0.0153272,0.0474021,0.16253,0.126058,0.983238,0.00210938,0.166052,0.130344,-33088.2
-34458.9,0.902979,0.577884,2,3,0,34461.7,-0.0150001,0.0472019,0.160054,0.131012,0.979432,0.00120209,0.162611,0.135466,-33086
-34460.4,0.848031,0.577884,2,7,0,34461.4,-0.0127669,0.050893,0.153816,0.126719,0.976752,0.00653484,0.156166,0.131027,-33086
-34460.7,0.950701,0.577884,3,7,0,34463.1,-0.0169796,0.0485605,0.164836,0.13051,0.981128,0.00208466,0.168055,0.134947,-33085.6
-34462.5,0.848799,0.577884,3,7,0,34464.5,-0.00368493,0.0496974,0.155438,0.122849,0.98155,0.00592629,0.158503,0.127025,-33089.6
-34462,0.988908,0.577884,3,7,0,34465.6,-0.00615639,0.0461807,0.151209,0.125822,0.980499,0.00231008,0.153353,0.130099,-33091.2
-34459.5,0.979627,0.577884,3,7,0,34463.2,-0.0136133,0.0491434,0.162001,0.125079,0.978489,0.00411888,0.165587,0.129331,-33085
-34460.1,0.974855,0.577884,2,3,0,34460.9,-0.0114605,0.0470771,0.161232,0.122526,0.978988,0.00266008,0.165062,0.126691,-33086.7
-34460.4,0.92531,0.577884,3,7,0,34462.8,-0.0180632,0.0514786,0.155096,0.130652,0.982115,0.00616615,0.157084,0.135094,-33088.1
-34460.7,0.898349,0.577884,3,7,0,34462.7,-0.010124,0.0483456,0.161862,0.125375,0.976134,0.00327568,0.165392,0.129637,-33084.2
-34459.9,0.986538,0.577884,3,7,0,34462,-0.00992333,0.0422255,0.157853,0.127551,0.981392,-0.00281535,0.160595,0.131887,-33090.3
-34461.8,0.837452,0.577884,2,3,0,34462.6,-0.00910497,0.0413638,0.158506,0.130109,0.984979,-0.00427918,0.16099,0.134532,-33092.7
-34466.6,0.470687,0.577884,2,3,0,34472.9,-0.0159733,0.0565774,0.163726,0.131494,0.973334,0.0100572,0.166677,0.135965,-33080.2
-34464.4,1,0.577884,3,7,0,34467.4,-0.00815212,0.0402904,0.153447,0.125679,0.985772,-0.00383899,0.155889,0.129952,-33096.5
-34463.3,1,0.577884,3,7,0,34465.4,-0.00670544,0.0413035,0.156435,0.124067,0.984644,-0.00285857,0.159463,0.128284,-33094.4
-34461.5,0.992458,0.577884,3,7,0,34466.3,-0.0167907,0.0459496,0.15962,0.134487,0.977191,-0.000707653,0.161663,0.139059,-33085.7
-34461.1,0.993805,0.577884,3,7,0,34464,-0.00765092,0.0505603,0.157005,0.122769,0.983935,0.00661724,0.160275,0.126942,-33089.8
-34461,0.994346,0.577884,3,7,0,34463.2,-0.014153,0.049038,0.165074,0.132281,0.97807,0.00217404,0.168088,0.136778,-33083.4
-34459.9,0.936256,0.577884,2,7,0,34463.4,-0.00998722,0.0534377,0.162747,0.130152,0.981165,0.00730161,0.165754,0.134576,-33084.1
-34460.2,0.866937,0.577884,2,7,0,34461.9,-0.012219,0.0475906,0.160661,0.127993,0.975706,0.00213211,0.163695,0.132344,-33084.2
-34463.3,0.752962,0.577884,2,3,0,34464.3,-0.018657,0.0505862,0.155098,0.124917,0.986609,0.00643812,0.157846,0.129163,-33092.7
-34460.8,1,0.577884,3,7,0,34463.2,-0.00910441,0.0487439,0.161054,0.130989,0.975763,0.00263108,0.163739,0.135442,-33083.4
-34461.5,0.97888,0.577884,3,7,0,34462.9,-0.0139203,0.0492139,0.152074,0.130205,0.985471,0.00435414,0.153744,0.134632,-33092.2
-34459.8,1,0.577884,2,3,0,34462.1,-0.0138954,0.048876,0.16129,0.129109,0.976695,0.00311739,0.164254,0.133498,-33083.8
-34459.7,0.717935,0.577884,2,3,0,34463.7,-0.0150644,0.049367,0.156815,0.133529,0.98247,0.00325458,0.158636,0.138069,-33087.9
-34459.9,0.983265,0.577884,3,7,0,34461.1,-0.0104561,0.0460783,0.163684,0.125219,0.980938,0.00081239,0.167462,0.129476,-33087
-34461,0.854739,0.577884,2,3,0,34462.5,-0.0136111,0.04279,0.163385,0.126236,0.97843,-0.00265489,0.16699,0.130528,-33087.2
-34461.5,0.975551,0.577884,3,7,0,34462.2,-0.0123425,0.0410173,0.162314,0.125606,0.978461,-0.00417384,0.16587,0.129876,-33088.4
-34461.2,1,0.577884,3,7,0,34463.4,-0.0156674,0.0538547,0.15223,0.130511,0.979816,0.00892585,0.153879,0.134948,-33087
-34459.2,0.962386,0.577884,2,3,0,34462.7,-0.0101571,0.0508177,0.162361,0.127376,0.982206,0.00528658,0.165688,0.131706,-33085.9
-34458.6,0.998312,0.577884,2,3,0,34459.5,-0.0109551,0.0505902,0.159824,0.126486,0.979759,0.00554791,0.162953,0.130786,-33085.3
-34460.9,0.660171,0.577884,2,3,0,34463.1,-0.00672661,0.0454722,0.15926,0.134403,0.98117,-0.0011255,0.161269,0.138972,-33087.9
-34460.5,0.849807,0.577884,2,7,0,34464.3,-0.0134697,0.0505795,0.161109,0.122255,0.97829,0.00624179,0.164959,0.126411,-33085.3
