# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 20:40:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/y1j6zgal.json
# init = 2 (Default)
# random
#   seed = 9786
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/den_Word2Vec.nonsems/multireg-20250511154011_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.547074
# Diagonal elements of inverse mass matrix:
# 2.29737e-05, 2.3627e-05, 2.47683e-05, 2.39229e-05, 1.68037e-05
-34460.5,0.903932,0.547074,2,7,0,34462.9,-0.0172112,0.0514989,0.160426,0.128695,0.984258,0.00593637,0.163337,0.13307,-33087.9
-34460.4,0.977695,0.547074,3,7,0,34462.3,-0.00637576,0.0455831,0.157509,0.131566,0.982642,-0.000224174,0.159676,0.136039,-33089.4
-34465,0.712516,0.547074,2,3,0,34466.3,-0.0168087,0.0547053,0.165178,0.120269,0.978707,0.0102873,0.169799,0.124358,-33084.5
-34460.8,0.985862,0.547074,3,7,0,34467.4,-0.0139347,0.0501934,0.16177,0.13506,0.983375,0.00316907,0.164004,0.139651,-33086.7
-34463,0.844937,0.547074,2,7,0,34465.1,-0.0196069,0.0517841,0.160431,0.136417,0.980494,0.00465067,0.162319,0.141055,-33085.6
-34466.3,0.853152,0.547074,3,7,0,34468.4,-0.00351295,0.0416237,0.151937,0.122165,0.982973,-0.00160357,0.154657,0.126319,-33095.9
-34462.4,1,0.547074,2,3,0,34467,-0.00651604,0.040611,0.155865,0.125985,0.982439,-0.00387385,0.158567,0.130268,-33093
-34460.4,0.956955,0.547074,2,3,0,34464.1,-0.00712307,0.0484214,0.154222,0.128689,0.983715,0.00360663,0.156362,0.133064,-33090.4
-34462,0.878488,0.547074,2,7,0,34464.2,-0.0190293,0.0555608,0.155572,0.129832,0.980146,0.0103681,0.157728,0.134245,-33086
-34463.1,0.86647,0.547074,3,7,0,34466.6,-0.00748896,0.0438816,0.167121,0.128742,0.977859,-0.00252467,0.170859,0.133119,-33085.5
-34460.9,1,0.547074,2,3,0,34465,-0.00785783,0.0479059,0.161798,0.128553,0.975933,0.0021961,0.164898,0.132923,-33083.9
-34460.2,1,0.547074,2,3,0,34461.4,-0.0105301,0.0486605,0.162068,0.127543,0.976292,0.00312528,0.165337,0.131879,-33083.7
-34460.7,0.918443,0.547074,3,7,0,34463.1,-0.0136315,0.0487399,0.154368,0.130605,0.985583,0.00351854,0.156271,0.135045,-33091.4
-34458.5,0.891686,0.547074,3,7,0,34462.7,-0.0117681,0.0477078,0.157469,0.126445,0.982254,0.00295292,0.16031,0.130743,-33088.6
-34461,0.608326,0.547074,3,7,0,34465.8,-0.0162413,0.0443514,0.156206,0.132885,0.97756,-0.00156892,0.158036,0.137402,-33087.7
-34459.6,0.868548,0.547074,2,3,0,34462.9,-0.0145946,0.0457667,0.15556,0.131164,0.983073,0.000278637,0.157538,0.135623,-33090.2
