# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2024-09-28 20:50:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/duhfmhvt.json
# init = 2 (Default)
# random
#   seed = 96436
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/SBERT/reg-20240928155002_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.580607
# Diagonal elements of inverse mass matrix:
# 2.29603e-05, 2.23519e-05, 1.74518e-05
-36019.2,0.892585,0.580607,2,3,0,36021.1,-0.000667213,0.078725,1.00456,-101743
-36019.2,0.993327,0.580607,3,7,0,36019.8,0.000543187,0.0703875,1.00273,-101743
-36018.6,0.983987,0.580607,3,7,0,36019.6,-0.000109533,0.0747778,1.00432,-101742
-36018.7,0.902544,0.580607,3,7,0,36020.1,-0.00227122,0.0721167,1.00296,-101742
-36018.7,0.987152,0.580607,3,7,0,36019,-0.000179373,0.0763666,1.0036,-101742
-36019.9,0.802543,0.580607,2,3,0,36020.2,-0.0017343,0.0730958,1.00796,-101743
-36019.4,1,0.580607,2,3,0,36020.2,-0.00437315,0.0718839,1.0013,-101743
-36020.4,0.949086,0.580607,2,3,0,36020.5,0.00477359,0.0763908,1.00605,-101744
-36019.7,0.998646,0.580607,2,3,0,36021.3,0.00337719,0.0710077,1.00241,-101743
-36020.6,0.896641,0.580607,2,3,0,36021.5,0.00620748,0.0735834,1.00338,-101744
-36019.4,0.974515,0.580607,2,3,0,36021.1,0.00334809,0.0724202,1.00376,-101743
-36018.9,0.992893,0.580607,2,3,0,36019.6,0.00175086,0.0753041,1.00371,-101742
-36019.3,0.980304,0.580607,3,7,0,36019.4,-0.00614312,0.0745012,1.00351,-101743
-36020.4,0.883454,0.580607,2,3,0,36021,-0.00836251,0.0726687,1.00254,-101744
-36018.8,1,0.580607,2,3,0,36020.4,-0.00346198,0.0754511,1.00478,-101742
-36019.4,0.800976,0.580607,2,3,0,36020.9,-0.00273553,0.0711064,1.00103,-101743
-36019.5,0.968969,0.580607,2,3,0,36020.2,-0.000510341,0.0688727,1.00301,-101743
-36018.8,0.998591,0.580607,2,3,0,36019.6,-0.00210034,0.0711529,1.00373,-101742
-36019.3,0.803614,0.580607,1,3,0,36021.4,-0.00452305,0.0773859,1.00247,-101743
-36019.3,0.991648,0.580607,3,7,0,36019.7,0.00215241,0.0711754,1.00417,-101743
-36021.1,0.826843,0.580607,2,3,0,36021.9,0.00294999,0.0802411,1.00028,-101745
-36019.7,1,0.580607,2,3,0,36021.1,-0.00304585,0.0716784,1.00711,-101743
-36020.2,0.883627,0.580607,2,3,0,36021.6,-0.0009509,0.0709059,0.999256,-101744
-36023.7,0.836854,0.580607,3,7,0,36024.1,-0.00247516,0.0649035,0.997913,-101747
-36018.9,0.972987,0.580607,3,7,0,36024.1,-0.00382761,0.0751051,1.00202,-101742
-36020.9,0.72439,0.580607,2,3,0,36022.5,0.00218683,0.0664987,1.00407,-101744
-36019.4,0.992882,0.580607,2,7,0,36021.5,-0.000368708,0.0794348,1.00365,-101743
-36021.6,0.719692,0.580607,2,3,0,36022.4,-0.00179461,0.0807518,0.998715,-101745
-36020.2,0.984373,0.580607,2,3,0,36024.1,-0.00450156,0.0736733,0.999214,-101744
-36019.6,0.995682,0.580607,2,7,0,36020.9,-0.00234361,0.0687476,1.00498,-101743
-36019.9,0.888448,0.580607,2,3,0,36021.1,0.00050051,0.0714658,1.00745,-101743
-36020.3,0.917057,0.580607,2,7,0,36022.3,0.0034225,0.0690649,1.00236,-101744
-36020.3,0.92303,0.580607,2,7,0,36022.4,-0.0030154,0.0796437,1.00045,-101744
-36019.7,0.99521,0.580607,3,7,0,36021.3,0.000917322,0.0694829,1.00575,-101743
-36020.9,0.853255,0.580607,2,7,0,36021.8,0.00162563,0.0759742,0.998307,-101744
-36018.8,0.916013,0.580607,2,3,0,36022.9,-0.0035104,0.0723811,1.00313,-101742
-36018.8,0.999641,0.580607,3,7,0,36018.9,0.000896521,0.0758325,1.0043,-101742
