# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-03-23 18:42:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/ssfmdv28.json
# init = 2 (Default)
# random
#   seed = 87923
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/SBERT/reg-20250323134200_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.515129
# Diagonal elements of inverse mass matrix:
# 2.46535e-05, 2.83357e-05, 1.68914e-05
-36064.3,0.899106,0.515129,1,1,0,36064.4,0.00222355,0.0833191,1.00873,-33890
-36062.5,0.990367,0.515129,3,7,0,36065,-0.0052524,0.0748035,1.00241,-33879.4
-36062.5,0.985408,0.515129,3,7,0,36063.1,-0.00722463,0.0775891,1.00224,-33882.8
-36062.5,0.969354,0.515129,3,7,0,36063.7,-0.0032904,0.0804695,1.0079,-33886.9
-36061.9,0.812113,0.515129,2,3,0,36065,1.90114e-05,0.0808081,1.00503,-33885.6
-36061.6,0.996093,0.515129,2,3,0,36062,-0.000508667,0.0794038,1.00387,-33883.7
-36061.6,0.999909,0.515129,3,7,0,36061.7,-0.00395732,0.0802449,1.00346,-33885.2
-36062.1,0.955552,0.515129,2,3,0,36062.3,-0.00279794,0.0748162,1.00289,-33879
-36062.1,0.935145,0.515129,3,7,0,36063.4,-0.00638854,0.0774183,1.00437,-33882.9
-36062.5,0.951822,0.515129,2,3,0,36062.9,-0.00706507,0.0783793,1.00202,-33883.5
-36063.2,0.925767,0.515129,3,7,0,36064.1,-0.00676067,0.0789599,1.00019,-33883.8
-36062.6,0.952048,0.515129,2,3,0,36064.1,-0.00481458,0.0763832,1.00092,-33880.6
-36062.6,0.972233,0.515129,2,3,0,36063.5,-0.00764825,0.0783251,1.00264,-33883.8
-36062.4,0.992908,0.515129,2,7,0,36063.1,-0.00699864,0.0763136,1.00467,-33882
-36062.7,0.954454,0.515129,3,7,0,36063.6,0.000968658,0.0811642,1.00722,-33886.7
-36063.5,0.895024,0.515129,2,3,0,36064.5,-0.00117654,0.0769117,0.999087,-33880.2
-36062.9,0.950602,0.515129,3,7,0,36065.4,-0.00759104,0.0757949,1.00605,-33882.2
-36062,0.853929,0.515129,2,7,0,36065.5,-0.00243229,0.0769001,1.00188,-33880.8
-36065.1,0.71392,0.515129,3,7,0,36066.5,0.00254063,0.0764831,1.01012,-33882.9
-36061.6,1,0.515129,2,3,0,36064.7,-0.00316931,0.0769026,1.00401,-33881.5
-36061.9,0.946489,0.515129,3,7,0,36062.7,-0.00396448,0.0755606,1.00435,-33880.4
-36061.9,0.859711,0.515129,1,3,0,36064.2,0.00075521,0.0797899,1.00433,-33884.1
-36061.7,0.999104,0.515129,2,7,0,36062,-0.00443512,0.0791394,1.00313,-33883.9
-36061.9,0.971399,0.515129,3,7,0,36062.3,-0.00463527,0.0760002,1.00478,-33881.1
-36063.9,0.789449,0.515129,3,7,0,36065.3,-0.00493562,0.0760788,1.00949,-33883.3
-36065.9,0.730463,0.515129,1,1,0,36066,-0.00551994,0.0766878,1.01168,-33885.4
-36063,1,0.515129,2,3,0,36066.9,0.00267835,0.0809428,1.00173,-33884.6
-36062.7,0.985912,0.515129,3,7,0,36064.1,-0.00626937,0.0833921,1.0024,-33889.4
-36063,0.985844,0.515129,3,7,0,36063.5,0.0010729,0.0735291,1.00585,-33878.1
-36062.9,1,0.515129,3,7,0,36063.9,-0.00486777,0.0854367,1.00349,-33891.9
-36062.1,0.934395,0.515129,3,7,0,36064.4,-0.00183859,0.0749897,1.00528,-33879.7
-36064.7,0.772367,0.515129,2,3,0,36065.1,-0.000334289,0.0756716,0.997967,-33878.8
-36062,0.867083,0.515129,2,3,0,36066.9,-0.00199564,0.0749923,1.00458,-33879.5
-36064,0.876749,0.515129,2,7,0,36064.4,-0.00958016,0.074415,1.00245,-33880.4
-36062.1,0.8143,0.515129,2,3,0,36067,-0.00543335,0.0801167,1.00634,-33886.3
-36062.8,0.936168,0.515129,2,3,0,36063.1,-0.000799634,0.0800665,1.00014,-33883.8
-36063.1,0.995737,0.515129,3,7,0,36063.8,-0.0004195,0.082531,1.00806,-33888.9
-36061.9,0.998551,0.515129,3,7,0,36063.2,-0.00387195,0.076167,1.00271,-33880.5
-36062.5,0.95045,0.515129,2,3,0,36062.8,-0.00664653,0.079218,1.00664,-33885.7
-36061.8,0.828998,0.515129,3,7,0,36064.8,-0.00266904,0.0771886,1.00601,-33882.3
-36063.3,0.666926,0.515129,2,7,0,36066.1,-0.00186872,0.0763791,0.999436,-33879.8
-36062.3,1,0.515129,2,3,0,36063.2,-0.00145014,0.0776205,1.00089,-33881.2
-36062.1,1,0.515129,2,3,0,36062.4,-0.000716691,0.0775191,1.00174,-33881.1
-36062.5,0.969786,0.515129,2,7,0,36062.9,-0.00160981,0.0736569,1.00569,-33878.5
-36061.6,1,0.515129,2,3,0,36062.5,-0.00312546,0.0773281,1.00497,-33882.2
-36061.6,0.940532,0.515129,3,7,0,36062.7,-0.00386482,0.0791877,1.0034,-33883.9
-36061.8,0.93674,0.515129,3,7,0,36062.5,4.24869e-05,0.0782009,1.00315,-33882.1
-36061.8,0.857254,0.515129,1,3,0,36063.8,-0.00512768,0.0787711,1.0054,-33884.4
-36063.9,0.83092,0.515129,2,3,0,36064,-0.00878009,0.0801503,1.00031,-33885.9
-36061.9,0.992601,0.515129,3,7,0,36064.2,0.000643405,0.079633,1.00532,-33884.2
-36061.8,0.984518,0.515129,2,7,0,36062.4,-0.00291437,0.0824464,1.00358,-33887.6
-36062.1,0.915308,0.515129,2,7,0,36063.2,-0.00109167,0.0791254,1.00142,-33882.9
-36063.1,0.913889,0.515129,3,7,0,36063.6,0.00177161,0.0765541,1.00095,-33879.7
-36063.1,0.998732,0.515129,3,7,0,36063.6,-0.00773866,0.079951,1.00734,-33887.2
-36061.6,1,0.515129,2,3,0,36063,-0.00440109,0.0798293,1.0036,-33884.8
-36061.9,0.972643,0.515129,3,7,0,36062.2,-0.000903296,0.0824435,1.00394,-33887.4
