# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-04-21 01:59:31 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/tqkxh379.json
# init = 2 (Default)
# random
#   seed = 7718
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/dens.nondens/multireg-20250420205931_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,log_p
-18931.8,0.67077,0.506363,2,7,0,18944.6,-0.0148613,0.160737,0.129684,0.0684216,0.096714,0.0279194,-0.0412193,-0.045616,0.0794315,-0.021255,-0.00908255,-0.0180231,-0.101353,0.976083,0.152169,0.128453,0.0139512,0.106733,0.162088,-0.0364749,-0.128785,0.0791298,-0.0204445,0.00773167,-0.00985043,-0.129328,-18493.4
-18938.7,0.695061,0.506363,3,7,0,18942.9,-0.0120734,0.168174,0.134121,0.0573936,0.10322,0.0314602,-0.0512014,-0.0434842,0.0718357,-0.015533,-0.0166714,-0.0124536,-0.106312,0.975961,0.158422,0.134582,0.00345393,0.116584,0.173059,-0.047164,-0.130763,0.0706954,-0.0146536,0.000124027,-0.00327445,-0.135656,-18497.8
-18938.5,1,0.506363,3,7,0,18944.9,-0.0167811,0.156952,0.12444,0.0760767,0.105996,0.0292166,-0.0293194,-0.0526026,0.0764638,-0.0185988,-0.000893393,-0.0288303,-0.0954849,0.969254,0.150647,0.12011,0.0239554,0.11192,0.166189,-0.0257792,-0.13355,0.0757207,-0.017579,0.0162921,-0.0222451,-0.12184,-18492.9
-18942.3,0.838292,0.506363,3,7,0,18952.1,-0.0151952,0.17183,0.134247,0.0709775,0.104824,0.0390227,-0.0449952,-0.0540929,0.0749185,-0.0178729,-0.0150851,-0.0193782,-0.0839154,0.978278,0.16461,0.130168,0.0148067,0.114468,0.196598,-0.0429647,-0.127079,0.0762747,-0.0169338,-0.00104293,-0.0130306,-0.107077,-18499.7
-18938.6,0.993923,0.506363,3,7,0,18946,-0.015946,0.151874,0.12362,0.0606719,0.103924,0.0267251,-0.036799,-0.040611,0.0706782,-0.0171687,-0.00453068,-0.0243777,-0.111615,0.967756,0.142671,0.122811,0.00964275,0.112779,0.153361,-0.0337822,-0.131612,0.0679217,-0.0161351,0.0145936,-0.0158035,-0.142422,-18492.6
-18937,0.923922,0.506363,2,3,0,18942.9,-0.0160391,0.15465,0.123123,0.0656271,0.10619,0.0318559,-0.0347808,-0.0413401,0.0741384,-0.01352,-0.00230949,-0.0281107,-0.110565,0.970599,0.145766,0.120252,0.0104583,0.11384,0.165752,-0.0316935,-0.131444,0.0716547,-0.0123573,0.0170705,-0.0199897,-0.141083,-18492.8
-18935.9,1,0.506363,3,7,0,18942.6,-0.011254,0.170048,0.126598,0.0678815,0.104127,0.0317529,-0.0390916,-0.0519854,0.077274,-0.0139872,-0.0155253,-0.0232196,-0.0874533,0.969564,0.164953,0.123141,0.0141176,0.113433,0.173543,-0.0364263,-0.127368,0.0785128,-0.0128461,-0.000612638,-0.0168888,-0.111592,-18496.8
-18932.1,0.832689,0.506363,3,7,0,18942.9,-0.0185148,0.161764,0.131442,0.0661765,0.107847,0.0255184,-0.044834,-0.0424375,0.0711716,-0.0197368,-0.00385318,-0.0171391,-0.102334,0.974293,0.152698,0.129679,0.0152349,0.119457,0.156673,-0.041397,-0.125781,0.069416,-0.0190187,0.0132247,-0.00878778,-0.13058,-18495.1
-18932.2,0.862294,0.506363,3,7,0,18938.6,-0.00716385,0.166474,0.131459,0.0667312,0.0988031,0.0310369,-0.0380892,-0.0527212,0.0755725,-0.0147111,-0.0101192,-0.0279224,-0.100374,0.972308,0.159325,0.130442,0.0141209,0.107427,0.17533,-0.0359804,-0.138341,0.0748917,-0.0134768,0.00739439,-0.0207758,-0.128079,-18491.2
-18935.6,0.781854,0.506363,3,7,0,18939.5,-0.014757,0.168478,0.130952,0.0598662,0.106349,0.0262094,-0.0478318,-0.0521369,0.0646084,-0.0150372,-0.00580589,-0.0154381,-0.10294,0.976053,0.161238,0.131881,0.0132092,0.119159,0.169478,-0.0440937,-0.138707,0.0621408,-0.0142626,0.0111405,-0.00686789,-0.131353,-18496.5
-18940.4,0.835499,0.506363,3,7,0,18947.1,-0.00735952,0.169662,0.133331,0.0714934,0.0976272,0.0350068,-0.0473449,-0.0518388,0.0727057,-0.00881942,-0.00774146,-0.0100176,-0.112151,0.97121,0.160198,0.13359,0.0168898,0.109891,0.189206,-0.0387771,-0.143854,0.0703218,-0.00804583,0.0100592,-4.098e-05,-0.143106,-18494.2
-18939.9,1,0.506363,3,7,0,18944.7,-0.0205713,0.156326,0.125602,0.0617664,0.111637,0.0260156,-0.0332661,-0.0446824,0.0755622,-0.0258256,-0.0100304,-0.0312684,-0.0904474,0.972646,0.149757,0.121647,0.0102094,0.118595,0.151438,-0.0342623,-0.121646,0.0760001,-0.0247009,0.00626512,-0.0254029,-0.115412,-18497.2
-18938.2,0.994856,0.506363,3,7,0,18944,-0.00608281,0.164691,0.131775,0.0698697,0.093727,0.0320165,-0.0469725,-0.0513042,0.0738891,-0.00981098,-0.00986396,-0.0125848,-0.110288,0.970741,0.155098,0.132735,0.0165302,0.106076,0.181148,-0.0396278,-0.142242,0.0719925,-0.0089429,0.00780324,-0.00303098,-0.140729,-18492.3
-18942.4,0.90667,0.506363,3,7,0,18945.2,-0.0246814,0.162577,0.12892,0.0620874,0.114368,0.0292833,-0.0337617,-0.0421463,0.073421,-0.0267123,-0.00927454,-0.0249447,-0.0853084,0.974522,0.156253,0.123376,0.00932171,0.121177,0.155341,-0.0333409,-0.113977,0.074111,-0.0258328,0.00569424,-0.0189849,-0.108855,-18501.2
-18934,0.995653,0.506363,3,7,0,18946.9,-0.00981722,0.162323,0.127647,0.0709585,0.104813,0.0288546,-0.0473806,-0.0449187,0.0806148,-0.018731,-0.00902699,-0.0189886,-0.10712,0.97877,0.153114,0.126098,0.0143456,0.116925,0.169104,-0.0434303,-0.132253,0.0798266,-0.0178287,0.00875972,-0.0103453,-0.136687,-18495.9
-18934.2,0.947076,0.506363,3,7,0,18940.4,-0.0206309,0.170739,0.128943,0.0736665,0.104181,0.0224246,-0.0387212,-0.0479007,0.0730534,-0.0137437,-0.013553,-0.0187143,-0.106575,0.972088,0.164213,0.12831,0.0256377,0.115185,0.148495,-0.0335212,-0.136635,0.0717427,-0.0126955,0.00395872,-0.0100983,-0.135991,-18494.1
-18935.6,0.898977,0.506363,3,7,0,18940.6,-0.00739539,0.157824,0.131319,0.0606815,0.111351,0.0367045,-0.0389321,-0.0518427,0.076806,-0.0199192,-0.0189343,-0.0232599,-0.101475,0.972672,0.148498,0.129196,0.00397928,0.119589,0.185906,-0.0362297,-0.138533,0.0769067,-0.0187507,-0.00199481,-0.0155678,-0.129483,-18492.3
-18937,0.928017,0.506363,3,7,0,18942.5,-0.0233,0.167904,0.134144,0.0657415,0.0997822,0.0223368,-0.0333238,-0.0460064,0.0768443,-0.0185025,-0.00219939,-0.0122804,-0.102678,0.969121,0.161267,0.13283,0.0150341,0.108904,0.143706,-0.024057,-0.128965,0.0755777,-0.0179445,0.0145565,-0.00343886,-0.131018,-18495.5
-18937.3,0.911724,0.506363,3,7,0,18946.7,-0.0080986,0.16431,0.129743,0.0638991,0.110802,0.0363676,-0.0492317,-0.0517761,0.0756612,-0.020192,-0.0147361,-0.0252417,-0.0909837,0.977141,0.156087,0.126834,0.00738963,0.121744,0.193249,-0.0502125,-0.130338,0.0763679,-0.019083,0.000927886,-0.0187573,-0.116097,-18497.7
-18935.2,0.891319,0.506363,3,7,0,18946.9,-0.0204613,0.167259,0.127388,0.0676129,0.105281,0.0246926,-0.0375642,-0.0461349,0.0734448,-0.0111652,-0.00723819,-0.0170553,-0.11371,0.974775,0.160082,0.126957,0.017074,0.115895,0.153012,-0.0302126,-0.138882,0.0709518,-0.0102109,0.011451,-0.0075886,-0.145096,-18494.7
-18938.7,0.817715,0.506363,3,7,0,18945.5,-0.00331052,0.161029,0.132482,0.0658096,0.101596,0.0321236,-0.0449327,-0.0533752,0.0738967,-0.0211829,-0.00772002,-0.0269922,-0.0862482,0.976256,0.153096,0.130133,0.0131767,0.111348,0.183016,-0.0458235,-0.128327,0.0743523,-0.0201778,0.00763363,-0.0211335,-0.110054,-18495.9
-18936.8,0.980786,0.506363,3,7,0,18945.5,-0.0202759,0.166966,0.13432,0.0585053,0.103357,0.037232,-0.0350363,-0.049339,0.078074,-0.0154424,-0.0162957,-0.012844,-0.106196,0.973565,0.158618,0.132836,0.000528554,0.111242,0.180654,-0.026269,-0.137182,0.0776253,-0.0145565,0.000530714,-0.00371282,-0.135508,-18494.3
-18939.3,0.873353,0.506363,3,7,0,18947.2,-0.011349,0.158774,0.126986,0.078588,0.109618,0.021067,-0.04727,-0.0453951,0.0796581,-0.0182738,-0.0047445,-0.0257331,-0.0910085,0.971044,0.150765,0.123053,0.0266735,0.122474,0.15157,-0.0469647,-0.12098,0.0800321,-0.0172961,0.0113354,-0.0192924,-0.116128,-18497.9
-18943.1,0.846512,0.506363,3,7,0,18953.1,-0.00300098,0.161119,0.118274,0.0649145,0.105637,0.0325507,-0.0446091,-0.0561492,0.0753389,-0.0105739,-0.00505401,-0.0237168,-0.0858713,0.97843,0.156184,0.115008,0.0111225,0.116518,0.186248,-0.0422035,-0.130249,0.0756764,-0.00955581,0.0100464,-0.0175868,-0.109573,-18501.3
-18934.8,0.787534,0.506363,3,7,0,18953.5,-0.00868374,0.156619,0.121541,0.065146,0.102426,0.0362023,-0.0422141,-0.0540549,0.0701714,-0.015942,-0.00487201,-0.018216,-0.093512,0.972605,0.149385,0.119211,0.0119634,0.111686,0.190718,-0.0381488,-0.133522,0.0692201,-0.01515,0.0109129,-0.0108248,-0.119323,-18494.3
-18937.6,0.85722,0.506363,3,7,0,18943.8,-0.0186639,0.17501,0.134614,0.0623364,0.107614,0.021822,-0.0410488,-0.0581158,0.0710906,-0.01633,-0.0107063,-0.0173551,-0.103019,0.975229,0.169687,0.135886,0.0163887,0.119238,0.159598,-0.0356593,-0.146232,0.0697356,-0.0154289,0.00624349,-0.00895747,-0.131454,-18496.4
-18933.4,0.976473,0.506363,3,7,0,18943,-0.0144543,0.154637,0.132192,0.0685887,0.100644,0.0346779,-0.0391572,-0.0409335,0.0753626,-0.019933,-0.00518158,-0.0223906,-0.0947582,0.972623,0.144261,0.127995,0.0119507,0.108666,0.172335,-0.0367892,-0.118516,0.0749341,-0.0190619,0.0111572,-0.0152706,-0.120913,-18492.6
-18931,0.947105,0.506363,3,7,0,18938.1,-0.0112221,0.168387,0.126582,0.0670757,0.105782,0.0330086,-0.0404956,-0.0491268,0.0690627,-0.0157097,-0.0142972,-0.0176952,-0.102511,0.972677,0.161364,0.125074,0.0156914,0.115387,0.175244,-0.0363962,-0.135475,0.0677922,-0.0147272,0.00247301,-0.00937898,-0.130805,-18493.7
-18935.6,0.71816,0.506363,3,7,0,18939.4,-0.0221962,0.163044,0.135732,0.0694323,0.10691,0.0246845,-0.0377026,-0.0454077,0.0737804,-0.0119256,-0.0150758,-0.0166158,-0.111265,0.971621,0.153415,0.135053,0.0191687,0.117687,0.150155,-0.0310673,-0.136938,0.0721802,-0.0108686,0.00291051,-0.00734585,-0.141976,-18491.6
-18935.5,0.996315,0.506363,3,7,0,18939.9,-0.0180905,0.162647,0.136203,0.069517,0.10683,0.0264865,-0.0380743,-0.0433594,0.0710926,-0.00975196,-0.0168603,-0.014531,-0.106657,0.969086,0.152731,0.13466,0.0195339,0.117665,0.151039,-0.0314911,-0.131066,0.0697686,-0.00871386,0.000167099,-0.00551366,-0.136095,-18491.7
-18938.2,0.904981,0.506363,3,7,0,18944.5,-0.0126613,0.155217,0.128119,0.0781168,0.107628,0.0297483,-0.0342986,-0.0598183,0.0712054,-0.0184149,-0.00057172,-0.0222614,-0.101345,0.975767,0.147366,0.1259,0.0289333,0.11532,0.178093,-0.0289266,-0.146566,0.0692685,-0.0175786,0.0169348,-0.014488,-0.129318,-18491.3
-18937.8,0.976425,0.506363,3,7,0,18946.3,-0.0148488,0.171313,0.130259,0.0568144,0.101536,0.030476,-0.0462855,-0.0369698,0.0772836,-0.0155172,-0.0170929,-0.0190998,-0.1001,0.970726,0.163438,0.128591,0.000246249,0.113244,0.160816,-0.0440474,-0.118331,0.0773991,-0.0144486,-0.000669231,-0.0111505,-0.127729,-18499.4
-18932.5,0.982888,0.506363,3,7,0,18942.5,-0.00700023,0.166321,0.126461,0.0642962,0.100038,0.0337534,-0.0430399,-0.054735,0.0722618,-0.0151978,-0.0112633,-0.0209094,-0.0990689,0.975804,0.159595,0.125917,0.0118034,0.110008,0.18588,-0.039783,-0.139422,0.0714547,-0.0141748,0.00537933,-0.0132305,-0.126413,-18493.8
-18931.9,0.964808,0.506363,3,7,0,18936.5,-0.0207286,0.159881,0.132035,0.0703722,0.109119,0.0272943,-0.0372417,-0.0420138,0.0761947,-0.0191165,-0.00637619,-0.0205972,-0.101845,0.970387,0.150804,0.128521,0.0167416,0.118276,0.154689,-0.0329773,-0.125052,0.0752327,-0.0182385,0.0108439,-0.0126187,-0.129956,-18492.9
-18935.8,0.807344,0.506363,3,7,0,18938.8,-0.0168354,0.162868,0.124885,0.0587361,0.106844,0.0270746,-0.0376728,-0.0378624,0.0796351,-0.0208816,-0.00357384,-0.0279226,-0.0998932,0.971499,0.156098,0.121482,0.00249925,0.115496,0.152213,-0.0363797,-0.118766,0.0790434,-0.0198599,0.0141071,-0.0208229,-0.127465,-18498.2
-18936.8,0.981088,0.506363,3,7,0,18940.9,-0.0109141,0.164676,0.13864,0.0778309,0.102143,0.0342447,-0.046408,-0.0582048,0.0713441,-0.0158772,-0.0101416,-0.0167043,-0.101556,0.972679,0.154486,0.137867,0.0260418,0.113251,0.193042,-0.0418599,-0.145035,0.0701197,-0.0150053,0.0065465,-0.00838783,-0.129588,-18490.6
-18937.3,0.888324,0.506363,3,7,0,18946.3,-0.0155325,0.169988,0.12081,0.062678,0.104242,0.0204991,-0.0328189,-0.0439174,0.0788833,-0.0183603,-0.00326871,-0.0280861,-0.10023,0.973245,0.166623,0.118615,0.0116759,0.112722,0.139197,-0.02983,-0.126438,0.0781171,-0.0172986,0.0144898,-0.020969,-0.127895,-18499.5
-18937.8,0.976726,0.506363,3,7,0,18944.7,-0.0176829,0.152976,0.130259,0.0664135,0.10312,0.0384788,-0.0515251,-0.0479676,0.071406,-0.0151224,-0.0114616,-0.011641,-0.106218,0.972966,0.140657,0.129362,0.00983566,0.115444,0.195613,-0.0465111,-0.135528,0.0698276,-0.0143543,0.00543847,-0.00239455,-0.135536,-18492.8
-18938,0.993204,0.506363,3,7,0,18946.3,-0.00861215,0.158768,0.122423,0.0626907,0.109692,0.0271746,-0.0506183,-0.0508249,0.0750481,-0.0153596,-0.0202407,-0.0154003,-0.0973379,0.974291,0.15097,0.121846,0.0108067,0.123684,0.168964,-0.0474657,-0.133325,0.0754393,-0.0143597,-0.00468795,-0.00737199,-0.124205,-18497.9
-18940.1,0.908639,0.506363,3,7,0,18947.1,-0.0100897,0.166869,0.127096,0.072696,0.105115,0.0462518,-0.0305645,-0.0448777,0.0728737,-0.0102872,-0.00412833,-0.0246219,-0.108116,0.972318,0.158558,0.121767,0.0122057,0.109691,0.198606,-0.025032,-0.133709,0.0706052,-0.00916138,0.0144964,-0.0164113,-0.137958,-18494.3
-18937.7,1,0.506363,3,7,0,18944.4,-0.0211908,0.159916,0.129369,0.0628868,0.101839,0.0132921,-0.0433496,-0.0528447,0.0743509,-0.0230902,-0.0131853,-0.0190708,-0.100594,0.973521,0.153171,0.13164,0.0192405,0.114716,0.135681,-0.0402549,-0.138265,0.0738775,-0.0222061,0.00345552,-0.0110705,-0.12836,-18494.7
-18936.3,0.958927,0.506363,3,7,0,18945.9,-0.00747342,0.170259,0.123158,0.0700569,0.103571,0.0423373,-0.0363232,-0.0464661,0.0754815,-0.0173384,-0.00630312,-0.0249982,-0.0936803,0.972895,0.164337,0.117716,0.0106257,0.109727,0.193935,-0.0337686,-0.124841,0.0752193,-0.0163306,0.010063,-0.0182284,-0.119538,-18497.7
-18934.9,0.988967,0.506363,3,7,0,18941.7,-0.015162,0.160929,0.136172,0.0672153,0.106171,0.0166877,-0.0446676,-0.0508946,0.0740775,-0.0215648,-0.0098034,-0.0184511,-0.103531,0.974348,0.152145,0.137202,0.0211665,0.119112,0.143634,-0.0411436,-0.137643,0.0730025,-0.0207241,0.00735635,-0.0101067,-0.132107,-18493.1
-18934.2,0.884562,0.506363,3,7,0,18942.5,-0.0155303,0.165202,0.122829,0.0659538,0.10319,0.0422036,-0.0355716,-0.0454124,0.0741408,-0.0123888,-0.00839506,-0.0228057,-0.0989823,0.969557,0.158182,0.118312,0.0069381,0.109782,0.191315,-0.0314113,-0.127558,0.0732969,-0.0113142,0.00850994,-0.0153135,-0.126303,-18494.7
-18933.7,0.845493,0.506363,3,7,0,18941.8,-0.0141654,0.159328,0.133162,0.0739304,0.103668,0.0181439,-0.037961,-0.0492197,0.074753,-0.0150733,-0.00600449,-0.022068,-0.100626,0.97409,0.151233,0.132061,0.0271836,0.114665,0.1411,-0.0336367,-0.133132,0.0736665,-0.0140986,0.0111743,-0.0143464,-0.1284,-18491.9
-18932.4,0.970774,0.506363,3,7,0,18938.7,-0.0115075,0.168358,0.125965,0.0626517,0.106996,0.0389301,-0.0396282,-0.0525018,0.0717869,-0.0190405,-0.0122271,-0.0185302,-0.102401,0.972649,0.161571,0.124078,0.00719479,0.115102,0.192986,-0.0352492,-0.139205,0.0707181,-0.0181202,0.00467738,-0.0103032,-0.130666,-18494.4
-18937.4,0.722534,0.506363,3,7,0,18941.2,-0.0149694,0.160988,0.134556,0.0585566,0.112408,0.0234835,-0.0360006,-0.0378069,0.076763,-0.0174264,-0.00113137,-0.0186586,-0.0996424,0.969989,0.152605,0.130847,0.00492861,0.122052,0.140986,-0.030538,-0.11726,0.0756756,-0.0166842,0.0157705,-0.0107122,-0.127145,-18497.7
-18935.9,1,0.506363,3,7,0,18940.4,-0.0113312,0.164474,0.122934,0.0719155,0.0966682,0.0360205,-0.0464032,-0.0557995,0.0699826,-0.020179,-0.0160684,-0.0218078,-0.103817,0.974315,0.156777,0.123433,0.0202025,0.106724,0.194587,-0.0450782,-0.14541,0.0688592,-0.0191006,0.00120544,-0.0137511,-0.132472,-18492.5
