# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-03-23 18:55:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/68kek5_t.json
# init = 2 (Default)
# random
#   seed = 58673
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/dens.nondens/multireg-20250323135520_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,log_p
-19282.9,0.936432,0.639357,3,7,0,19286.7,-0.0206174,0.179635,0.128707,0.0657107,0.0949127,0.0224267,-0.0306396,-0.0463228,0.982979,0.185086,0.119487,0.0566827,0.103169,0.120884,-0.0333544,-0.0563055,-18593.6
-19282.9,0.990557,0.639357,3,7,0,19284.5,-0.0121882,0.173614,0.122263,0.06774,0.0990426,0.032848,-0.0369642,-0.049804,0.979635,0.17777,0.111967,0.0535296,0.107675,0.153286,-0.0407506,-0.0605369,-18583.7
-19284.1,0.746805,0.639357,3,7,0,19288.2,-0.0141065,0.181612,0.124918,0.0745254,0.0992017,0.0266848,-0.032058,-0.0549376,0.97919,0.187948,0.115124,0.064753,0.107386,0.140321,-0.0343544,-0.0667768,-18591.3
-19288.9,0.637111,0.639357,2,3,0,19291.7,-0.0054845,0.179521,0.128185,0.0789692,0.0943851,0.0216564,-0.0359549,-0.04746,0.978138,0.183925,0.118559,0.0706757,0.104352,0.12425,-0.0397207,-0.0576878,-18590.8
-19284.9,0.871184,0.639357,3,7,0,19294.9,-0.0233144,0.168642,0.129344,0.0620278,0.0900004,0.0314497,-0.0346042,-0.0494792,0.98147,0.171137,0.12063,0.0489629,0.0979323,0.147932,-0.0379088,-0.0601421,-18583.6
-19284.5,0.876159,0.639357,3,7,0,19288.8,-0.013299,0.183033,0.127898,0.0725953,0.106569,0.0262202,-0.0346407,-0.0487517,0.977998,0.188398,0.116884,0.061354,0.115719,0.135112,-0.0380144,-0.0592579,-18591
-19283.2,0.900766,0.639357,3,7,0,19288.2,-0.0152177,0.181621,0.129026,0.0669694,0.10229,0.0348009,-0.0355974,-0.0445509,0.980019,0.185562,0.117412,0.0507929,0.110236,0.151607,-0.0395306,-0.0541518,-18590.1
-19283.3,0.832716,0.639357,3,7,0,19287.1,-0.0230099,0.167868,0.129912,0.0652675,0.100794,0.0250823,-0.0376405,-0.0454134,0.980371,0.169819,0.120187,0.0539485,0.110858,0.131462,-0.041942,-0.0552001,-18580.7
-19287.6,0.670058,0.639357,2,3,0,19289.6,-0.0170125,0.169266,0.123443,0.0545811,0.0944571,0.0283459,-0.0393563,-0.0429027,0.977198,0.172595,0.114699,0.0411353,0.104349,0.137862,-0.044239,-0.0521484,-18584.8
-19287.3,0.651275,0.639357,3,7,0,19298,-0.0197279,0.180508,0.133283,0.0796026,0.10225,0.0272803,-0.0279987,-0.0558918,0.980529,0.185229,0.122497,0.0699432,0.109204,0.139561,-0.0293392,-0.0679367,-18590.4
-19286.1,0.948084,0.639357,3,7,0,19292.1,-0.0172715,0.172724,0.128255,0.0585716,0.102387,0.0229559,-0.0388043,-0.0382736,0.979336,0.175704,0.118311,0.0467287,0.113111,0.120382,-0.0439571,-0.0465216,-18586.4
-19282,1,0.639357,2,3,0,19286.7,-0.0143515,0.177304,0.131353,0.0677992,0.0946089,0.0278053,-0.0357237,-0.0459683,0.978959,0.180645,0.121703,0.055817,0.103529,0.13687,-0.039565,-0.0558746,-18587.4
-19285.8,0.680516,0.639357,2,3,0,19287.1,-0.017883,0.179784,0.129127,0.0647159,0.0970223,0.0345364,-0.0278107,-0.0449793,0.973243,0.184352,0.117756,0.0494829,0.10256,0.145506,-0.0300282,-0.0546725,-18591.6
-19283.6,0.994579,0.639357,3,7,0,19287.2,-0.0157988,0.178097,0.127465,0.0654643,0.100708,0.0274635,-0.0401084,-0.0515983,0.98706,0.182555,0.118454,0.0538297,0.111185,0.144948,-0.0444222,-0.0627179,-18587.9
-19285.4,0.6953,0.639357,2,7,0,19290.4,-0.0152485,0.169101,0.123711,0.0745669,0.0926144,0.0334244,-0.0348813,-0.0453642,0.97811,0.171489,0.112718,0.0601208,0.100344,0.148671,-0.0385916,-0.0551403,-18582.6
-19285.3,0.972753,0.639357,3,7,0,19289.5,-0.0303488,0.1748,0.125792,0.0649492,0.102382,0.0275066,-0.0368876,-0.0424607,0.981451,0.178478,0.115075,0.0518856,0.11185,0.133607,-0.0412749,-0.0516111,-18589.4
-19285.5,0.811142,0.639357,3,7,0,19290.5,-0.00541308,0.176899,0.12469,0.0689338,0.103144,0.024766,-0.0313326,-0.0499023,0.979881,0.182479,0.114424,0.058893,0.111463,0.130361,-0.0338959,-0.0606564,-18587.3
-19285,0.987577,0.639357,3,7,0,19289.4,-0.0249775,0.173663,0.124762,0.0638332,0.0901287,0.0275546,-0.0377103,-0.0422954,0.981594,0.177249,0.115601,0.051384,0.0995462,0.13418,-0.0422889,-0.0514102,-18590.1
-19285.1,0.84716,0.639357,3,7,0,19290.6,-0.0184911,0.17631,0.118842,0.0603524,0.0986812,0.0249474,-0.0333858,-0.0414687,0.978997,0.182352,0.108775,0.0486831,0.107409,0.124036,-0.037101,-0.0504054,-18592.2
-19287.4,0.893182,0.639357,3,7,0,19289.6,-0.0176535,0.17648,0.115357,0.0576585,0.0970395,0.0330169,-0.0345733,-0.0434582,0.980405,0.182709,0.105002,0.0422447,0.104828,0.145616,-0.0383775,-0.0528235,-18592.6
-19286.4,0.950199,0.639357,3,7,0,19291.9,-0.0138027,0.168715,0.125272,0.0602738,0.103727,0.0291708,-0.0376977,-0.0485727,0.98809,0.171917,0.115497,0.0470811,0.113258,0.1441,-0.0417459,-0.0590403,-18581.7
-19284.8,0.998297,0.639357,3,7,0,19289.3,-0.0219117,0.169275,0.131243,0.060588,0.105796,0.0290089,-0.0372682,-0.0472227,0.984516,0.17137,0.121072,0.0471659,0.115262,0.14207,-0.0413372,-0.0573994,-18581
-19285.1,0.968033,0.639357,3,7,0,19287.9,-0.0150123,0.181633,0.122413,0.0698649,0.0977129,0.0281274,-0.0396269,-0.0561851,0.985601,0.187892,0.113803,0.0590232,0.107911,0.150639,-0.0434511,-0.0682932,-18591.7
-19283.4,0.759205,0.639357,3,7,0,19292.4,-0.0175897,0.169668,0.130918,0.0696503,0.0966249,0.0351511,-0.0302964,-0.0478805,0.981541,0.171635,0.11971,0.0546284,0.102825,0.151675,-0.0328062,-0.0581989,-18581.6
-19284.4,0.778633,0.639357,3,7,0,19288.5,-0.0190341,0.177213,0.132217,0.0667838,0.100706,0.018428,-0.0306469,-0.0549827,0.978503,0.182628,0.123979,0.0608304,0.109806,0.12014,-0.0326351,-0.0668317,-18588.4
-19285.9,0.869332,0.639357,3,7,0,19289,-0.0129656,0.177258,0.128432,0.0629454,0.0989128,0.0186389,-0.0278706,-0.0550534,0.983989,0.183892,0.120441,0.05705,0.107107,0.118593,-0.029254,-0.0669175,-18590.6
-19283.3,0.988965,0.639357,3,7,0,19287.9,-0.0220479,0.180194,0.129951,0.0643505,0.0990183,0.0346613,-0.0360818,-0.0441833,0.979176,0.18375,0.11897,0.0482608,0.107052,0.151289,-0.0401504,-0.053705,-18590.5
-19283.5,0.730203,0.639357,2,3,0,19288.1,-0.0184703,0.177024,0.121019,0.0641887,0.10394,0.0314208,-0.0321119,-0.0453871,0.9831,0.182509,0.109615,0.0498447,0.111422,0.141944,-0.0352229,-0.0551681,-18589.7
-19286.8,0.580111,0.639357,2,3,0,19291.7,-0.0212209,0.17019,0.135159,0.0737157,0.0985942,0.0227882,-0.0270591,-0.0414086,0.97762,0.172067,0.123856,0.0639937,0.105766,0.114167,-0.0294147,-0.0503323,-18585.1
-19285.6,0.915109,0.639357,3,7,0,19291.7,-0.0109682,0.182215,0.124582,0.0636739,0.0968909,0.0254783,-0.0349444,-0.0546423,0.986708,0.189099,0.116374,0.0540217,0.106072,0.139421,-0.0378883,-0.0664179,-18593.5
-19288.2,0.819489,0.639357,3,7,0,19292.4,-0.0177481,0.184824,0.120763,0.0650779,0.0870646,0.0277,-0.0396832,-0.0419153,0.980208,0.190976,0.111897,0.0526025,0.0969747,0.13564,-0.0447194,-0.0509481,-18600.4
-19288,0.940638,0.639357,3,7,0,19295.2,-0.0161597,0.174443,0.133699,0.0656626,0.109661,0.0383912,-0.0393198,-0.0574913,0.980905,0.176683,0.123026,0.0490789,0.11844,0.175502,-0.0429681,-0.0698808,-18580.1
-19284,0.95895,0.639357,3,7,0,19290.8,-0.018885,0.176858,0.127118,0.0716119,0.0954498,0.0209278,-0.0292722,-0.0441238,0.977823,0.181831,0.117071,0.0632328,0.103527,0.114205,-0.0318769,-0.0536326,-18591.4
-19283.1,1,0.639357,3,7,0,19285.9,-0.016447,0.17163,0.129859,0.0656298,0.102074,0.0301151,-0.038505,-0.0434121,0.976968,0.173576,0.119099,0.051369,0.111616,0.141822,-0.0431612,-0.0527676,-18581.5
-19282.6,0.741579,0.639357,3,7,0,19288.1,-0.0197865,0.181273,0.126957,0.0680771,0.0957054,0.0265903,-0.0301466,-0.0534247,0.981173,0.187576,0.117807,0.0582123,0.103237,0.137161,-0.0321579,-0.0649379,-18592.9
-19285.8,0.63444,0.639357,3,7,0,19289.7,-0.0157067,0.173118,0.130148,0.0574936,0.106371,0.0276335,-0.0416637,-0.0533448,0.982861,0.176546,0.121564,0.0453253,0.117435,0.148242,-0.0461662,-0.0648408,-18582
-19286,0.898876,0.639357,2,3,0,19290.1,-0.0138357,0.175994,0.128276,0.0610174,0.099601,0.0398842,-0.0409909,-0.0529855,0.983187,0.179078,0.118449,0.0433077,0.108369,0.175796,-0.0453784,-0.064404,-18584.2
-19283.9,1,0.639357,3,7,0,19287.7,-0.0179879,0.180036,0.127924,0.0709448,0.0978693,0.0227671,-0.0317661,-0.0410148,0.977566,0.184794,0.117211,0.0608142,0.106433,0.117302,-0.0351701,-0.0498536,-18593.1
-19284.4,0.863241,0.639357,2,3,0,19287.2,-0.0144973,0.180014,0.127373,0.0635696,0.103752,0.020085,-0.0322013,-0.0435622,0.979885,0.185717,0.117353,0.0545285,0.113029,0.113919,-0.0354851,-0.05295,-18592.2
-19286.1,0.826676,0.639357,3,7,0,19289.8,-0.021646,0.166891,0.133221,0.0648216,0.10022,0.0214476,-0.0410603,-0.0506271,0.985597,0.168485,0.125123,0.0559557,0.111912,0.130759,-0.0456611,-0.0615374,-18579.8
-19283.5,0.627951,0.639357,3,7,0,19294.9,-0.0166827,0.175487,0.129664,0.0602528,0.0944146,0.0337089,-0.0400908,-0.0486321,0.980739,0.178482,0.120653,0.0452433,0.103729,0.156502,-0.0446502,-0.0591124,-18585.6
-19284.3,0.939674,0.639357,3,7,0,19286.4,-0.0200261,0.175422,0.124106,0.0731226,0.106434,0.0303725,-0.0289322,-0.0481002,0.983106,0.180201,0.111899,0.0601092,0.113211,0.139771,-0.0311292,-0.0584659,-18587.6
-19286,0.866514,0.639357,2,7,0,19288.9,-0.0262023,0.177296,0.128273,0.0662287,0.0987979,0.0241306,-0.0217297,-0.0487233,0.98281,0.183371,0.117898,0.0570957,0.10423,0.12044,-0.0223206,-0.0592234,-18593.9
-19287.9,0.838346,0.639357,3,7,0,19292.6,-0.0214542,0.192274,0.126251,0.0628099,0.100268,0.0251863,-0.0384625,-0.0516901,0.982099,0.200204,0.117678,0.052356,0.110603,0.138507,-0.0424135,-0.0628295,-18602.8
-19287.1,0.941442,0.639357,3,7,0,19292.9,-0.0240443,0.171886,0.133785,0.0687612,0.10733,0.0346987,-0.0252206,-0.0467078,0.979023,0.174271,0.120908,0.0534027,0.112323,0.14562,-0.026734,-0.0567735,-18584
-19283.6,0.891576,0.639357,3,7,0,19291.8,-0.0183646,0.172905,0.12661,0.0674222,0.094735,0.0319468,-0.0414218,-0.0495349,0.985446,0.175689,0.117358,0.0535847,0.104741,0.154313,-0.0461924,-0.0602099,-18584.4
-19284.8,0.656709,0.639357,2,3,0,19289.9,-0.0134069,0.171241,0.134109,0.0631383,0.0978505,0.0303762,-0.0336415,-0.0467064,0.973885,0.173223,0.124117,0.0497685,0.105824,0.141981,-0.0369716,-0.0567718,-18581.3
-19283.3,0.930939,0.639357,2,3,0,19287.2,-0.0112183,0.17597,0.12827,0.0647761,0.0932534,0.0240872,-0.0315513,-0.0475459,0.978737,0.18072,0.11935,0.0551359,0.101492,0.126633,-0.0343599,-0.0577922,-18588.4
-19285,0.76831,0.639357,3,7,0,19287.6,-0.00953225,0.180616,0.13358,0.0672846,0.0930283,0.0239057,-0.0322022,-0.051473,0.977934,0.185411,0.125149,0.0584373,0.101519,0.130572,-0.034821,-0.0625655,-18590.6
-19284,0.831298,0.639357,3,7,0,19289.8,-0.0243514,0.170651,0.123292,0.0676605,0.105101,0.0315906,-0.0358352,-0.0462776,0.981368,0.173968,0.111892,0.0531923,0.113706,0.14604,-0.0396745,-0.0562506,-18583.4
-19283,0.981515,0.639357,3,7,0,19286,-0.0159098,0.175999,0.132897,0.0664663,0.0927755,0.0263572,-0.0316565,-0.0434137,0.979721,0.17919,0.123088,0.0551102,0.100641,0.127909,-0.0348353,-0.0527695,-18588.6
-19282.9,0.931531,0.639357,3,7,0,19285.7,-0.0233007,0.178294,0.129123,0.0690181,0.105407,0.0295334,-0.0376413,-0.0460841,0.981269,0.181861,0.118034,0.0554519,0.114882,0.142448,-0.0418866,-0.0560154,-18587.9
-19282.9,1,0.639357,3,7,0,19284.7,-0.012997,0.17264,0.128164,0.0645984,0.092284,0.0263372,-0.0315659,-0.0508454,0.979972,0.176883,0.119534,0.0544345,0.100178,0.135112,-0.0341002,-0.0618027,-18585.2
-19284.9,0.704277,0.639357,3,7,0,19288.8,-0.0279605,0.181263,0.129218,0.0732908,0.0947153,0.0254866,-0.0357084,-0.048519,0.980606,0.185904,0.119694,0.0630646,0.104021,0.133991,-0.039332,-0.0589749,-18594.2
-19283.8,0.973866,0.639357,3,7,0,19288.3,-0.0215019,0.176439,0.124379,0.068236,0.10631,0.0255979,-0.0287627,-0.0482604,0.977517,0.182084,0.113249,0.0574584,0.113788,0.128724,-0.0309096,-0.0586606,-18588.7
-19291.9,0.472622,0.639357,2,3,0,19294.4,-0.0124664,0.163176,0.137061,0.0674963,0.102403,0.0278311,-0.0416563,-0.0450799,0.990649,0.162051,0.12698,0.0544846,0.11327,0.140557,-0.0468521,-0.0547948,-18576.5
-19284.9,1,0.639357,2,3,0,19292.8,-0.0149343,0.169533,0.132783,0.0651206,0.0985938,0.0271336,-0.0355772,-0.0479857,0.988587,0.171532,0.123274,0.0534676,0.107686,0.137187,-0.0392173,-0.0583268,-18582.1
-19283.9,0.994676,0.639357,2,7,0,19286.4,-0.0119118,0.173312,0.130726,0.0632973,0.0970856,0.0290998,-0.0336293,-0.0508989,0.987079,0.176822,0.121507,0.0512981,0.105275,0.143139,-0.0366042,-0.0618678,-18584.7
-19283.7,0.938573,0.639357,3,7,0,19286.6,-0.0193473,0.177933,0.127137,0.0727348,0.0993119,0.0238618,-0.0408674,-0.0456406,0.976579,0.181709,0.117357,0.0622102,0.110501,0.131303,-0.0458458,-0.0554763,-18588.3
-19284.6,0.577403,0.639357,2,3,0,19291.4,-0.021426,0.177003,0.135975,0.0681809,0.0962827,0.0257356,-0.0394357,-0.0522015,0.986434,0.17975,0.127594,0.0579146,0.106733,0.141023,-0.0435536,-0.0634511,-18587.3
-19286.2,0.850096,0.639357,3,7,0,19290.1,-0.0185586,0.180106,0.136837,0.0672745,0.0954459,0.0268365,-0.0321504,-0.0391839,0.986182,0.182812,0.126093,0.0548226,0.10341,0.125232,-0.0357914,-0.0476282,-18593.5
-19287.2,0.820118,0.639357,2,7,0,19292.7,-0.0189863,0.176813,0.128207,0.0663971,0.0946582,0.0333368,-0.0329332,-0.0329045,0.981475,0.179349,0.115887,0.0496667,0.10176,0.134722,-0.037271,-0.0399955,-18592.5
-19283.2,1,0.639357,2,3,0,19288.8,-0.0219904,0.178099,0.135398,0.0720893,0.101014,0.0304011,-0.0360512,-0.0499009,0.979647,0.180696,0.124903,0.0591991,0.109806,0.147013,-0.0396325,-0.0606547,-18586.4
-19283,0.847542,0.639357,3,7,0,19287,-0.0136309,0.174724,0.121045,0.0624166,0.096957,0.0269912,-0.0334644,-0.0490273,0.97998,0.180427,0.111802,0.0511437,0.10541,0.136279,-0.0365611,-0.0595928,-18587.7
-19289.4,0.621554,0.639357,2,7,0,19291.6,-0.00567527,0.171806,0.125831,0.07314,0.0929153,0.0280246,-0.0458014,-0.0430277,0.983869,0.173496,0.116267,0.060221,0.104752,0.142131,-0.0520639,-0.0523003,-18584.1
-19284.8,0.971624,0.639357,2,3,0,19293.4,-0.0265649,0.175385,0.12941,0.0699194,0.104405,0.033451,-0.0361169,-0.0527486,0.977478,0.178715,0.118638,0.0556913,0.11284,0.156941,-0.0394729,-0.0641161,-18584.8
-19284,0.964341,0.639357,3,7,0,19287.8,-0.0246387,0.177853,0.131253,0.0681498,0.0980384,0.031365,-0.0410743,-0.052245,0.977348,0.181003,0.122027,0.0548868,0.108133,0.155368,-0.0455421,-0.063504,-18586.7
-19283.6,0.524728,0.639357,2,3,0,19293.6,-0.00834241,0.1787,0.125652,0.0667946,0.0993458,0.0290604,-0.0380395,-0.0449759,0.98034,0.183015,0.115367,0.0535517,0.108863,0.140562,-0.0424638,-0.0546683,-18588.2
-19282.7,0.905488,0.639357,2,7,0,19286.5,-0.0227539,0.177124,0.131493,0.0653761,0.0976668,0.033942,-0.0380281,-0.0471812,0.980943,0.179872,0.121269,0.0501281,0.106391,0.154049,-0.0422645,-0.0573488,-18587.1
-19283.9,0.89126,0.639357,2,3,0,19285.4,-0.0169691,0.174085,0.126688,0.0738935,0.103211,0.023178,-0.0371838,-0.0421781,0.981383,0.177287,0.115645,0.0631782,0.113467,0.123512,-0.0416587,-0.0512676,-18586
-19284.4,0.633529,0.639357,3,7,0,19291.1,-0.0179007,0.177847,0.129375,0.0608695,0.0927361,0.0331363,-0.0330637,-0.0566431,0.982078,0.182837,0.121077,0.048026,0.100066,0.157729,-0.0354336,-0.0688499,-18588.8
-19284.4,0.867831,0.639357,3,7,0,19288.5,-0.0156935,0.173514,0.126668,0.0736119,0.104696,0.0229983,-0.0363508,-0.042139,0.978924,0.176729,0.115424,0.0629305,0.114766,0.122425,-0.0406494,-0.0512201,-18585.1
-19283.4,1,0.639357,3,7,0,19286.1,-0.0152585,0.177232,0.124357,0.0607692,0.0966139,0.0338292,-0.034196,-0.0538175,0.979258,0.182634,0.115173,0.0468054,0.104241,0.157414,-0.0370478,-0.0654153,-18587.6
-19285.5,0.781718,0.639357,3,7,0,19288.4,-0.0120118,0.174267,0.128084,0.066074,0.0911355,0.0354787,-0.036566,-0.0532856,0.975087,0.177643,0.119032,0.0515831,0.0990784,0.162515,-0.0399738,-0.0647688,-18584
-19284,0.719259,0.639357,2,3,0,19292,-0.0179453,0.178564,0.124262,0.068785,0.0897757,0.0249823,-0.0346792,-0.0546193,0.982009,0.184583,0.116466,0.0600144,0.0987889,0.138047,-0.0375678,-0.0663899,-18591.7
-19283.7,0.823217,0.639357,3,7,0,19288.8,-0.017126,0.173546,0.13153,0.0656743,0.108246,0.0308989,-0.0335045,-0.04399,0.980891,0.176062,0.119618,0.0510588,0.116316,0.140415,-0.0370334,-0.05347,-18583.2
-19285.5,0.457835,0.639357,2,3,0,19292.9,-0.016719,0.177383,0.128704,0.0681685,0.0947681,0.029932,-0.035211,-0.0388972,0.987889,0.180444,0.11768,0.0540144,0.103142,0.134452,-0.0395363,-0.0472796,-18591.7
-19286.2,0.880943,0.639357,3,7,0,19290.3,-0.0117089,0.186678,0.127284,0.0667921,0.0901465,0.0319053,-0.0370105,-0.0451956,0.981807,0.192065,0.117665,0.0528099,0.0986936,0.146597,-0.0411944,-0.0549354,-18597.8
-19286.4,0.7976,0.639357,3,7,0,19292.8,-0.0248382,0.165828,0.129797,0.0670123,0.108288,0.0246197,-0.0305519,-0.0518184,0.981751,0.168705,0.119379,0.0570198,0.116533,0.131316,-0.0327857,-0.0629854,-18579.3
-19284.3,0.649616,0.639357,2,3,0,19294,-0.0169471,0.168786,0.129028,0.0699634,0.0924728,0.0237394,-0.0318996,-0.0552929,0.98093,0.172432,0.12089,0.0619715,0.100919,0.133718,-0.0341319,-0.0672087,-18582.2
-19287.8,0.583747,0.639357,3,7,0,19293,-0.0130574,0.183999,0.133821,0.0594724,0.0907279,0.0282014,-0.0357485,-0.0402623,0.97802,0.188044,0.124556,0.0463032,0.0994528,0.13219,-0.0400749,-0.048939,-18596.4
-19284,0.983639,0.639357,2,7,0,19289.6,-0.0137727,0.177795,0.126906,0.0668894,0.10209,0.0320359,-0.0331832,-0.0413664,0.985479,0.181618,0.115012,0.0517269,0.109718,0.140225,-0.0368635,-0.050281,-18589.5
-19284.9,0.892896,0.639357,3,7,0,19287.4,-0.0102784,0.181853,0.122891,0.0696865,0.10594,0.0288663,-0.0344796,-0.0506391,0.983796,0.188061,0.112047,0.0573872,0.114626,0.142986,-0.0376598,-0.061552,-18591
-19282.6,1,0.639357,3,7,0,19286,-0.0199955,0.174347,0.12306,0.0676818,0.10288,0.0304502,-0.0387143,-0.0484435,0.983307,0.178404,0.112606,0.0540863,0.112493,0.147712,-0.0429927,-0.0588832,-18585.3
-19287.8,0.458368,0.639357,2,7,0,19295,-0.0185949,0.178458,0.126103,0.0631395,0.109811,0.0355653,-0.029463,-0.0588967,0.982554,0.184471,0.115262,0.0487156,0.1161,0.16285,-0.0308667,-0.0715891,-18587.9
-19284.1,0.977998,0.639357,2,3,0,19290.2,-0.0201603,0.180858,0.130037,0.0610098,0.0922532,0.024209,-0.0339702,-0.043396,0.982052,0.185767,0.121209,0.0504045,0.101138,0.124664,-0.0376495,-0.052748,-18594.9
-19287.2,0.641177,0.639357,2,7,0,19290.9,-0.0183115,0.177076,0.124319,0.0590377,0.0970151,0.0242394,-0.0313923,-0.0423975,0.989636,0.182648,0.114679,0.0480542,0.105227,0.121796,-0.0345995,-0.0515343,-18594.4
-19287.3,0.989079,0.639357,3,7,0,19291.4,-0.0185168,0.17421,0.132238,0.0750276,0.100645,0.0327413,-0.0360281,-0.0554443,0.971838,0.176804,0.121944,0.062012,0.1091,0.157882,-0.0391384,-0.0673928,-18582
-19287.4,0.971317,0.639357,3,7,0,19292.6,-0.014931,0.168463,0.125065,0.0749847,0.094636,0.0299983,-0.0372838,-0.0502585,0.972015,0.170948,0.115138,0.0627717,0.103714,0.147366,-0.0411009,-0.0610893,-18580.3
