# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2024-09-28 21:03:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/w7kykt7b.json
# init = 2 (Default)
# random
#   seed = 76024
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/dens.nondens/multireg-20240928160339_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,log_p
-19255.3,0.80309,0.565583,3,7,0,19258.9,-0.012881,0.162722,0.132384,0.061597,0.09855,0.0287757,-0.0436157,-0.0522778,0.976445,0.161388,0.123949,0.0491633,0.109747,0.158081,-0.0485068,-0.064164,-56141.4
-19255.6,0.71201,0.565583,3,7,0,19262.9,-0.0184249,0.171262,0.137383,0.0686074,0.102568,0.0326422,-0.0259244,-0.0517147,0.983419,0.171485,0.125726,0.055174,0.107999,0.153098,-0.0270543,-0.0634729,-56141.8
-19254.9,1,0.565583,3,7,0,19257.6,-0.0143692,0.160559,0.132939,0.062657,0.10316,0.0351912,-0.0425846,-0.0513683,0.983975,0.158148,0.122789,0.0466564,0.113107,0.171629,-0.047332,-0.0630477,-56141.1
-19256.1,0.984841,0.565583,3,7,0,19257.9,-0.0221337,0.170806,0.131518,0.0682247,0.0986252,0.0260656,-0.0272929,-0.0513729,0.976002,0.172425,0.121263,0.0582033,0.105443,0.138089,-0.028747,-0.0630534,-56142.2
-19255.3,0.925396,0.565583,3,7,0,19260.5,-0.0140305,0.168928,0.131601,0.0582224,0.100287,0.0357796,-0.0390425,-0.0589276,0.976904,0.169317,0.122776,0.0433567,0.109053,0.178383,-0.0423764,-0.0723258,-56141.5
-19255,0.969852,0.565583,3,7,0,19258,-0.0170811,0.162757,0.13283,0.0703223,0.102154,0.0288782,-0.030217,-0.0448715,0.983818,0.161596,0.120999,0.057529,0.109429,0.140106,-0.0328605,-0.0550737,-56141.2
-19255.9,0.945794,0.565583,3,7,0,19258.2,-0.0205973,0.167358,0.132238,0.0638334,0.104198,0.0420746,-0.0367993,-0.0571786,0.983701,0.166578,0.121191,0.0456078,0.111351,0.189814,-0.0398006,-0.070179,-56142.1
-19256.4,0.9949,0.565583,3,7,0,19258.9,-0.0144544,0.162509,0.132905,0.0670474,0.0987743,0.0204598,-0.0331683,-0.0492438,0.976111,0.162303,0.123746,0.0591191,0.108256,0.126954,-0.0360709,-0.0604402,-56142.6
-19254.4,0.833224,0.565583,3,7,0,19262.1,-0.0140138,0.167645,0.130816,0.0627055,0.103228,0.0425234,-0.0332412,-0.0532249,0.979937,0.167205,0.119049,0.0438438,0.109203,0.183925,-0.0358168,-0.0653265,-56140.6
-19257.2,0.717834,0.565583,3,7,0,19261.8,-0.0155217,0.165885,0.127979,0.065712,0.113146,0.0277438,-0.0404893,-0.0510413,0.978045,0.165927,0.11708,0.0530409,0.123995,0.151892,-0.0448137,-0.0626463,-56143.4
-19257,1,0.565583,3,7,0,19260.3,-0.0161349,0.167256,0.13902,0.0661985,0.0884708,0.037813,-0.0302544,-0.0540139,0.982126,0.165941,0.12929,0.0510464,0.093936,0.171227,-0.0321188,-0.0662948,-56143.1
-19256.6,0.975474,0.565583,3,7,0,19261.7,-0.0128605,0.168454,0.134286,0.0565628,0.107676,0.0257421,-0.0338909,-0.0530486,0.981885,0.169323,0.124829,0.045606,0.116765,0.144182,-0.0366215,-0.0651101,-56142.8
-19253.7,0.754609,0.565583,2,3,0,19262.4,-0.0157342,0.16094,0.135203,0.06146,0.104779,0.0325077,-0.0328604,-0.0487169,0.977286,0.159252,0.124104,0.046811,0.112327,0.154911,-0.0357421,-0.0597934,-56139.9
-19257,0.792217,0.565583,3,7,0,19259.2,-0.0154087,0.173932,0.135365,0.0731371,0.106045,0.0385636,-0.0405886,-0.0523393,0.982062,0.172777,0.123507,0.055916,0.114927,0.17918,-0.0448226,-0.0642395,-56143.2
-19258,0.933078,0.565583,3,7,0,19261.5,-0.0180631,0.157887,0.128457,0.0560031,0.0930141,0.0286214,-0.0275665,-0.0530297,0.978175,0.158376,0.119782,0.0448349,0.0993386,0.146169,-0.0289369,-0.0650869,-56144.2
-19256.6,0.961641,0.565583,3,7,0,19263,-0.0150296,0.174968,0.13819,0.0735915,0.103261,0.0372981,-0.037528,-0.0504744,0.980376,0.173741,0.1263,0.0570749,0.111359,0.171813,-0.0412636,-0.0619506,-56142.8
-19256,0.982998,0.565583,3,7,0,19259.7,-0.0171089,0.158714,0.125735,0.05647,0.100126,0.029092,-0.0328922,-0.0542562,0.979486,0.159318,0.116721,0.0445331,0.108155,0.1527,-0.0353038,-0.0665922,-56142.1
-19258.1,0.822415,0.565583,3,7,0,19262.2,-0.0172679,0.168156,0.120186,0.07406,0.10461,0.0353732,-0.0391015,-0.0480375,0.980104,0.168688,0.107966,0.057967,0.113518,0.165825,-0.0433856,-0.0589596,-56144.3
-19257.8,1,0.565583,3,7,0,19260.6,-0.016563,0.162413,0.144891,0.0599398,0.0955853,0.0311046,-0.0272244,-0.0552206,0.981175,0.160601,0.135688,0.0478775,0.10148,0.154174,-0.0283325,-0.0677759,-56144
-19258.8,0.87322,0.565583,3,7,0,19263.5,-0.0162162,0.166156,0.127166,0.0715251,0.0986419,0.032428,-0.035508,-0.0473603,0.96907,0.165846,0.115933,0.0572909,0.106806,0.155308,-0.0390767,-0.0581285,-56144.9
-19256.7,0.953767,0.565583,3,7,0,19263.5,-0.0168507,0.172412,0.143503,0.065266,0.0953244,0.0312985,-0.0337689,-0.0528256,0.984069,0.171389,0.13411,0.0525528,0.103101,0.157112,-0.0364924,-0.0648364,-56142.9
-19255.6,0.96166,0.565583,3,7,0,19260.7,-0.0184656,0.157125,0.13502,0.0685607,0.0973974,0.0397458,-0.0343411,-0.0483955,0.976921,0.15362,0.123326,0.0508341,0.103968,0.172983,-0.0375694,-0.059399,-56141.7
-19255.4,0.984757,0.565583,3,7,0,19257.9,-0.0145162,0.172131,0.130168,0.065158,0.102448,0.0243558,-0.0350028,-0.055849,0.982814,0.17413,0.121232,0.0559222,0.111965,0.14472,-0.0377317,-0.0685472,-56141.6
-19255.6,0.86744,0.565583,3,7,0,19260.1,-0.0181933,0.157656,0.137405,0.0666053,0.0990741,0.0408217,-0.0314044,-0.0506919,0.977305,0.154312,0.1256,0.0487006,0.104658,0.175744,-0.0338025,-0.0622175,-56141.8
-19254.9,0.980801,0.565583,3,7,0,19258.4,-0.0170305,0.169169,0.139012,0.0630574,0.0972661,0.0273499,-0.0347643,-0.0461893,0.977471,0.168205,0.129248,0.0510137,0.10601,0.141364,-0.0382736,-0.0566912,-56141
-19256.9,0.853503,0.565583,3,7,0,19260.7,-0.0110539,0.164052,0.127486,0.0704356,0.102489,0.044154,-0.0339032,-0.0574561,0.982283,0.163307,0.115529,0.0517214,0.108393,0.192846,-0.036257,-0.0705197,-56143.1
-19259,0.916883,0.565583,3,7,0,19262.1,-0.0108258,0.165399,0.129636,0.065078,0.0961456,0.0450313,-0.0255339,-0.055719,0.974871,0.1654,0.117807,0.0463202,0.0992387,0.186646,-0.0262349,-0.0683876,-56145.2
-19255.2,1,0.565583,3,7,0,19261.4,-0.0149042,0.16931,0.125156,0.0674108,0.0931064,0.0351316,-0.0362516,-0.0487181,0.982434,0.169893,0.114802,0.0521739,0.100891,0.163784,-0.0398635,-0.059795,-56141.4
-19254,0.807913,0.565583,2,7,0,19259.6,-0.0208048,0.171443,0.130346,0.0697008,0.101145,0.0351928,-0.0323501,-0.0536624,0.981057,0.17215,0.119194,0.0550462,0.108022,0.16621,-0.034696,-0.0658634,-56140.2
-19254.8,0.908991,0.565583,3,7,0,19257.8,-0.013672,0.158565,0.133402,0.0669788,0.107521,0.0371641,-0.0363857,-0.0537292,0.977806,0.156135,0.121859,0.0506144,0.115444,0.174091,-0.0395949,-0.0659454,-56141
-19258.9,0.746653,0.565583,3,7,0,19261.8,-0.0108026,0.17209,0.126775,0.0724585,0.0961534,0.0455118,-0.0305914,-0.0499782,0.980012,0.172312,0.11391,0.0525138,0.100628,0.185551,-0.0328758,-0.0613415,-56145.1
-19255.4,0.845357,0.565583,2,3,0,19264.1,-0.00737451,0.164047,0.127187,0.0609485,0.0974459,0.0340267,-0.0360251,-0.0486443,0.982104,0.163845,0.116998,0.0457669,0.10547,0.160893,-0.0395945,-0.0597044,-56141.5
-19261.2,0.653124,0.565583,3,7,0,19266.3,-0.0168807,0.182998,0.128109,0.0720666,0.0996796,0.0296055,-0.0378804,-0.0528017,0.975259,0.185813,0.118045,0.0599486,0.109077,0.156209,-0.0414914,-0.064807,-56147.3
-19260.4,1,0.565583,3,7,0,19264,-0.0166252,0.148606,0.137639,0.0601017,0.0991644,0.0328504,-0.032225,-0.0470814,0.984711,0.144384,0.127033,0.0453478,0.1063,0.153493,-0.0351106,-0.0577861,-56146.6
-19254.9,0.837509,0.565583,2,3,0,19266.5,-0.0163117,0.155609,0.12803,0.0664442,0.0987886,0.0341373,-0.0302937,-0.0514438,0.980287,0.15433,0.117066,0.0521101,0.105154,0.159739,-0.0323878,-0.0631403,-56141
-19256.4,0.85199,0.565583,3,7,0,19259.5,-0.021334,0.167614,0.135166,0.0735845,0.102311,0.0305025,-0.0331319,-0.061223,0.981809,0.167606,0.12532,0.0625368,0.110279,0.163693,-0.0349953,-0.075143,-56142.5
-19255.7,0.877533,0.565583,3,7,0,19260.9,-0.0151124,0.16764,0.136879,0.0629679,0.0959346,0.0307687,-0.0321731,-0.0486732,0.972496,0.166942,0.126899,0.0498264,0.10332,0.150184,-0.0349105,-0.0597398,-56141.8
-19255.7,0.996156,0.565583,3,7,0,19257.9,-0.0197441,0.16183,0.130809,0.0676209,0.10569,0.0322706,-0.0357744,-0.053538,0.987545,0.160858,0.119978,0.0538669,0.114195,0.161736,-0.0388684,-0.0657108,-56141.8
-19255.6,0.998007,0.565583,3,7,0,19258.9,-0.0157873,0.167079,0.137503,0.0653035,0.0955984,0.0311011,-0.0328352,-0.0495477,0.972307,0.166031,0.127507,0.0522027,0.10312,0.152421,-0.0356399,-0.0608132,-56141.7
-19255.9,0.858088,0.565583,3,7,0,19261.5,-0.016664,0.164914,0.12646,0.06832,0.104352,0.0347165,-0.0328176,-0.0525474,0.987642,0.165167,0.114952,0.0534524,0.111531,0.164242,-0.0353603,-0.0644949,-56142
-19258,0.830193,0.565583,3,7,0,19262,-0.0222097,0.155787,0.137281,0.0644117,0.0964569,0.040862,-0.039066,-0.0453088,0.98014,0.151062,0.125939,0.0452561,0.104193,0.175984,-0.0435775,-0.0556105,-56144.2
-19256.9,0.971304,0.565583,3,7,0,19263.1,-0.0107227,0.172197,0.130392,0.068078,0.102373,0.024359,-0.0312655,-0.0592222,0.980764,0.17466,0.121336,0.0597117,0.110803,0.145456,-0.0328992,-0.0726873,-56143.1
-19257,1,0.565583,3,7,0,19259.3,-0.020695,0.160413,0.133673,0.0649144,0.0978869,0.0413564,-0.0384531,-0.0417461,0.978959,0.156789,0.121474,0.0449041,0.105379,0.172887,-0.0431393,-0.0512378,-56143.2
-19259.5,0.447607,0.565583,3,7,0,19272.1,-0.0123778,0.170306,0.13204,0.0688522,0.106677,0.0221174,-0.0299561,-0.0629984,0.980643,0.172766,0.123111,0.0620647,0.115237,0.143133,-0.0309827,-0.0773221,-56145.6
-19255.4,0.989011,0.565583,2,7,0,19261.2,-0.0106821,0.17188,0.135639,0.0625612,0.104576,0.0298346,-0.0372552,-0.0579517,0.981234,0.172477,0.12648,0.0505407,0.11392,0.161776,-0.0402881,-0.071128,-56141.6
-19256,0.78032,0.565583,3,7,0,19261.9,-0.0211415,0.158223,0.130637,0.0683681,0.0923956,0.0342919,-0.0366789,-0.0459156,0.978278,0.155736,0.120122,0.0531591,0.10041,0.159114,-0.0406241,-0.0563552,-56142.2
-19254.9,0.999829,0.565583,3,7,0,19258.5,-0.0207443,0.164653,0.136592,0.0750888,0.100893,0.034533,-0.0331131,-0.0534996,0.9809,0.162818,0.12522,0.0609105,0.108097,0.165048,-0.0356373,-0.0656636,-56141.1
-19255.4,0.981308,0.565583,3,7,0,19258,-0.0161395,0.165184,0.131741,0.0534359,0.099476,0.0291108,-0.0356751,-0.0490678,0.978881,0.165299,0.122679,0.0404228,0.108276,0.149343,-0.0391327,-0.0602242,-56141.6
-19256.6,0.918733,0.565583,3,7,0,19260,-0.0148907,0.166863,0.138335,0.0773742,0.0998327,0.0394484,-0.0330533,-0.0522367,0.980883,0.164434,0.126082,0.0606648,0.106163,0.175385,-0.0356735,-0.0641135,-56142.7
-19255.4,0.967595,0.565583,3,7,0,19259.6,-0.00914019,0.171431,0.133698,0.0609282,0.0966178,0.037353,-0.0400693,-0.0520655,0.981704,0.17093,0.124065,0.0444314,0.105281,0.175598,-0.0442151,-0.0639034,-56141.6
-19254.5,0.712914,0.565583,2,3,0,19261.2,-0.016047,0.173784,0.130467,0.0626228,0.0980402,0.0384677,-0.0368387,-0.0521124,0.978947,0.174371,0.120047,0.0457345,0.105602,0.175824,-0.0402847,-0.063961,-56140.7
-19255.6,0.83863,0.565583,3,7,0,19259.4,-0.0196213,0.161415,0.131795,0.0601638,0.102088,0.0309589,-0.0368287,-0.0585536,0.974008,0.161025,0.122987,0.0477613,0.111051,0.164775,-0.039718,-0.0718667,-56141.8
-19255.1,0.806757,0.565583,3,7,0,19261.4,-0.0115523,0.169731,0.134357,0.0698559,0.0982923,0.0341964,-0.0305746,-0.0514425,0.985716,0.169532,0.123253,0.0556315,0.104717,0.160094,-0.0327294,-0.0631388,-56141.2
-19259.1,0.730679,0.565583,2,3,0,19261.6,-0.0112502,0.162622,0.131782,0.0672073,0.0955241,0.0278721,-0.0212479,-0.05536,0.985456,0.163627,0.121736,0.0574183,0.10019,0.142009,-0.0210569,-0.067947,-56145.3
-19260.4,0.968478,0.565583,3,7,0,19263.2,-0.0177766,0.170691,0.134197,0.0642416,0.106422,0.0392993,-0.0499527,-0.0501518,0.974614,0.168487,0.123489,0.0454021,0.117948,0.185803,-0.0563916,-0.0615547,-56146.6
-19256.8,1,0.565583,2,3,0,19261.2,-0.01905,0.168744,0.136329,0.0643895,0.102465,0.0383561,-0.0444059,-0.0487331,0.974408,0.166354,0.125539,0.0463688,0.112388,0.177769,-0.0497724,-0.0598133,-56143
-19257.8,0.96522,0.565583,3,7,0,19261.6,-0.0129515,0.170555,0.135272,0.0679735,0.10712,0.0369244,-0.0472089,-0.0510068,0.977071,0.168503,0.124361,0.0507244,0.118255,0.178937,-0.0529833,-0.062604,-56144
-19260.3,0.642015,0.565583,3,7,0,19272.1,-0.0183026,0.16482,0.130659,0.0646191,0.0890524,0.0264948,-0.0198782,-0.0529262,0.981756,0.166592,0.121329,0.0555151,0.0933453,0.135068,-0.0196018,-0.0649598,-56146.4
-19260.8,0.967175,0.565583,3,7,0,19265.4,-0.0187349,0.166393,0.135994,0.0624788,0.110667,0.037342,-0.0509045,-0.0509252,0.978288,0.163391,0.125398,0.0443712,0.122925,0.182689,-0.0574817,-0.0625039,-56146.9
-19255.9,0.996495,0.565583,3,7,0,19262.1,-0.0139614,0.16925,0.131774,0.0632068,0.0947726,0.031478,-0.0235581,-0.0497885,0.98057,0.170574,0.12113,0.0504677,0.099466,0.146441,-0.0243443,-0.0611087,-56142
-19258.4,0.787103,0.565583,2,3,0,19261.3,-0.00776134,0.170363,0.131498,0.0559932,0.101077,0.0316439,-0.024782,-0.0550561,0.981369,0.172598,0.121502,0.043293,0.106314,0.153406,-0.0253782,-0.067574,-56144.6
-19259.1,0.95921,0.565583,3,7,0,19262.7,-0.0249738,0.16593,0.135086,0.0686931,0.0925987,0.0416729,-0.0430844,-0.0490978,0.977273,0.162915,0.124589,0.0498962,0.101302,0.185058,-0.048135,-0.060261,-56145.2
-19258.2,0.992609,0.565583,3,7,0,19264.7,-0.00873028,0.165921,0.128844,0.0641384,0.107492,0.023897,-0.0264501,-0.054827,0.980368,0.167954,0.118519,0.0551217,0.114693,0.135954,-0.0274253,-0.0672928,-56144.4
-19259.6,0.930438,0.565583,3,7,0,19263.4,-0.0271021,0.164003,0.140117,0.0675249,0.0947228,0.0379432,-0.0444306,-0.0470814,0.979464,0.159893,0.12987,0.0500354,0.104494,0.175038,-0.0499446,-0.0577861,-56145.8
-19257,0.988868,0.565583,3,7,0,19262.7,-0.00804441,0.170372,0.123586,0.0657981,0.102872,0.0311259,-0.0285399,-0.0486979,0.981195,0.172612,0.112012,0.0523715,0.109319,0.148268,-0.0304929,-0.0597701,-56143.2
-19255.7,0.988667,0.565583,3,7,0,19261,-0.0191486,0.163048,0.135969,0.0593446,0.0931996,0.0281006,-0.0399132,-0.0478698,0.977874,0.161335,0.127567,0.0470042,0.103237,0.148912,-0.0443866,-0.0587538,-56141.9
-19257.7,0.887949,0.565583,3,7,0,19260.2,-0.0134562,0.166997,0.128609,0.0694224,0.111624,0.0384397,-0.0297851,-0.0556536,0.984476,0.167386,0.115801,0.0529463,0.117509,0.174114,-0.0314073,-0.0683074,-56143.9
-19257.1,0.977365,0.565583,3,7,0,19260.5,-0.0169588,0.164491,0.134038,0.0654182,0.0913038,0.0236536,-0.0434326,-0.0511137,0.979259,0.16336,0.126683,0.0559778,0.103089,0.144471,-0.0483846,-0.0627352,-56143.2
-19263.9,0.592549,0.565583,3,7,0,19269.8,-0.0133054,0.160872,0.137759,0.0739019,0.0985295,0.0400788,-0.0171038,-0.0605557,0.977827,0.159917,0.125539,0.0590899,0.100051,0.173507,-0.015573,-0.074324,-56150
-19256.6,0.882929,0.565583,2,3,0,19270.2,-0.0152774,0.170375,0.140411,0.0684748,0.102457,0.03557,-0.0405614,-0.0437969,0.976731,0.167566,0.12868,0.0514428,0.111678,0.162888,-0.0455251,-0.0537548,-56142.8
-19254.8,0.993138,0.565583,3,7,0,19259.1,-0.0200047,0.167736,0.126009,0.0695892,0.101389,0.0308224,-0.0311523,-0.0544922,0.984103,0.169158,0.115379,0.0573241,0.108652,0.155743,-0.0331689,-0.0668819,-56141
-19255.4,0.972013,0.565583,3,7,0,19256.8,-0.00957832,0.16136,0.138454,0.0578432,0.102636,0.034205,-0.0360265,-0.0508392,0.980738,0.159079,0.1283,0.0424918,0.110791,0.163665,-0.0394072,-0.0623983,-56141.6
-19256,0.783426,0.565583,3,7,0,19262.3,-0.0236034,0.167391,0.125122,0.0718196,0.0968331,0.0350505,-0.0360462,-0.0477152,0.979404,0.167366,0.113804,0.056409,0.10467,0.16236,-0.0397002,-0.058564,-56142.2
-19256.5,0.987684,0.565583,3,7,0,19258.7,-0.00980066,0.163659,0.139607,0.0564778,0.102659,0.031793,-0.0308956,-0.055983,0.981304,0.162789,0.130131,0.0434164,0.109729,0.159455,-0.0327285,-0.0687117,-56142.7
-19259.3,0.847526,0.565583,3,7,0,19263.2,-0.0242279,0.161315,0.133743,0.0571208,0.10437,0.033005,-0.0237585,-0.053452,0.986327,0.161416,0.12279,0.0433759,0.109161,0.154154,-0.0242725,-0.0656052,-56145.5
-19256,0.945922,0.565583,3,7,0,19263.9,-0.0106992,0.166927,0.13057,0.0674695,0.0926235,0.042456,-0.0314833,-0.0535593,0.981268,0.166369,0.119567,0.0496222,0.0977929,0.182769,-0.0336515,-0.0657369,-56142.2
-19257,0.87389,0.565583,3,7,0,19261.3,-0.0202182,0.16754,0.135198,0.0640023,0.108786,0.021504,-0.0378455,-0.0493632,0.977554,0.167396,0.125418,0.054569,0.119759,0.133172,-0.041745,-0.0605868,-56143.2
-19258.1,0.856732,0.565583,3,7,0,19263.7,-0.0122642,0.16257,0.128422,0.0691117,0.0932645,0.0424775,-0.0293969,-0.0602027,0.982651,0.16231,0.117883,0.0524626,0.097871,0.188312,-0.0305437,-0.0738908,-56144.3
-19257,0.931797,0.565583,3,7,0,19264.5,-0.0194685,0.175807,0.141286,0.066747,0.10348,0.0336194,-0.0360164,-0.0458033,0.979022,0.174648,0.129708,0.0511598,0.111723,0.156879,-0.0398285,-0.0562174,-56143.2
-19255.2,1,0.565583,3,7,0,19259.3,-0.0182455,0.161952,0.124668,0.0676852,0.098371,0.0392942,-0.036459,-0.0546238,0.982822,0.161444,0.11391,0.0509711,0.105707,0.180187,-0.039607,-0.0670434,-56141.4
-19255.7,0.98486,0.565583,3,7,0,19257.9,-0.0199818,0.160489,0.125022,0.0697595,0.0971405,0.0367616,-0.0304958,-0.052349,0.983254,0.160197,0.113731,0.0544574,0.103087,0.167125,-0.0325555,-0.0642514,-56141.9
-19254.8,0.883281,0.565583,3,7,0,19260.4,-0.0124123,0.167633,0.138578,0.0588981,0.102814,0.0297763,-0.0341447,-0.0511475,0.976709,0.166951,0.12878,0.045969,0.111157,0.151976,-0.0370937,-0.0627768,-56141
-19260.3,0.667246,0.565583,2,3,0,19262.5,-0.00733818,0.156392,0.141802,0.0609484,0.103822,0.0319294,-0.0309042,-0.0491122,0.973356,0.1531,0.130888,0.0468083,0.110864,0.152448,-0.0333306,-0.0602786,-56146.5
-19257.9,1,0.565583,3,7,0,19265,-0.019578,0.169287,0.135902,0.0642392,0.0991375,0.0323334,-0.0316497,-0.0605931,0.988932,0.169857,0.12677,0.0521025,0.106269,0.16625,-0.0332481,-0.07437,-56144.1
-19258.2,0.987696,0.565583,3,7,0,19263,-0.0129445,0.158128,0.138221,0.068189,0.105986,0.0264856,-0.0273665,-0.0593885,0.98227,0.157056,0.12819,0.0587861,0.113011,0.14771,-0.0281463,-0.0728915,-56144.4
-19260.5,0.807997,0.565583,3,7,0,19265.8,-0.012001,0.162295,0.127243,0.066329,0.0971978,0.0356624,-0.0374967,-0.0442974,0.991728,0.16085,0.115957,0.049752,0.105352,0.161286,-0.0417573,-0.0543692,-56146.7
-19253.7,1,0.565583,2,3,0,19261.2,-0.0139292,0.16797,0.135453,0.0663173,0.106156,0.0351581,-0.0378287,-0.0476026,0.980296,0.166346,0.123725,0.0499572,0.114764,0.163868,-0.0418762,-0.0584258,-56139.9
-19255.7,0.891072,0.565583,3,7,0,19256.9,-0.0136899,0.160867,0.12741,0.0617233,0.0916817,0.0374876,-0.0354026,-0.0560707,0.98132,0.160406,0.118332,0.0464045,0.0988265,0.176608,-0.0381986,-0.0688193,-56141.9
-19256.1,0.985529,0.565583,3,7,0,19259.1,-0.0190781,0.171093,0.138372,0.071721,0.106465,0.0273371,-0.0350502,-0.0475037,0.978352,0.170185,0.126967,0.0596343,0.115564,0.142958,-0.0385079,-0.0583044,-56142.3
-19256.7,0.794743,0.565583,3,7,0,19263.4,-0.0107481,0.162596,0.122975,0.0615848,0.0932567,0.0383753,-0.0335726,-0.0521087,0.98148,0.162976,0.11285,0.0451871,0.0997333,0.173087,-0.0363156,-0.0639565,-56142.8
-19253.6,0.996326,0.565583,3,7,0,19258.3,-0.014077,0.16677,0.135296,0.0709071,0.0951618,0.0352587,-0.0327967,-0.050141,0.980149,0.16543,0.124373,0.0560385,0.10197,0.162949,-0.0355421,-0.0615414,-56139.7
