# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-04-21 01:59:31 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/tqkxh379.json
# init = 2 (Default)
# random
#   seed = 7718
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/dens.nondens/multireg-20250420205931_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,log_p
-18940.1,0.887354,0.457801,3,7,0,18944.4,-0.0224723,0.165295,0.136229,0.0718488,0.107006,0.0307562,-0.0407713,-0.047435,0.0698154,-0.0296485,0.00424226,-0.0179326,-0.0952689,0.972857,0.15675,0.132861,0.0200786,0.115365,0.172824,-0.0377777,-0.126133,0.0681213,-0.0292303,0.0206067,-0.0103437,-0.121565,-18497.1
-18941.4,0.968917,0.457801,3,7,0,18950.3,-0.00578518,0.161746,0.122217,0.0620711,0.101103,0.0298358,-0.039389,-0.0461381,0.0784507,-0.0030079,-0.02243,-0.0231615,-0.105568,0.974836,0.154457,0.121309,0.00757834,0.112052,0.16297,-0.034801,-0.13437,0.0783847,-0.00150297,-0.0050008,-0.0150617,-0.134706,-18496.2
-18942.9,0.952972,0.457801,3,7,0,18950.5,-0.0244243,0.162735,0.135037,0.0686502,0.101122,0.0261565,-0.0444553,-0.0514224,0.0647145,-0.0353549,-0.00389257,-0.0229439,-0.101747,0.968593,0.153796,0.135927,0.0230645,0.110417,0.168621,-0.0454939,-0.138251,0.0624547,-0.0346985,0.0136144,-0.0151955,-0.129831,-18493.7
-18941.8,1,0.457801,3,7,0,18948.7,-0.00551333,0.163518,0.122695,0.065506,0.10782,0.035809,-0.0359472,-0.0464582,0.0838988,0.000447093,-0.0101711,-0.0184497,-0.101769,0.977172,0.156725,0.118008,0.00429458,0.11745,0.176547,-0.0268625,-0.129182,0.08388,0.0016267,0.00670506,-0.0102767,-0.129859,-18499.5
-18936.5,1,0.457801,3,7,0,18946.4,-0.00464574,0.169656,0.128259,0.0664417,0.104691,0.0299945,-0.0364756,-0.0441944,0.0838614,-0.00925665,-0.0119481,-0.024759,-0.105283,0.969865,0.1629,0.125316,0.00830944,0.114098,0.162403,-0.0312569,-0.13039,0.0837137,-0.00798436,0.00596676,-0.016837,-0.134343,-18495.9
-18936.3,0.646084,0.457801,3,7,0,18954.6,-0.0206241,0.154721,0.132589,0.0640272,0.103555,0.0327895,-0.0428653,-0.0538153,0.0659168,-0.025208,-0.00386671,-0.0172359,-0.104049,0.975386,0.144606,0.132732,0.0143511,0.112733,0.18435,-0.0394841,-0.141783,0.0634565,-0.024564,0.0134822,-0.00872673,-0.132768,-18491.4
-18937.8,0.933632,0.457801,3,7,0,18942.5,-0.00690586,0.173073,0.124915,0.0701826,0.104963,0.026252,-0.0375346,-0.0421475,0.082487,-0.00888193,-0.0149207,-0.0240258,-0.0984066,0.97182,0.167838,0.121242,0.0146889,0.11532,0.150588,-0.0333308,-0.123003,0.0831018,-0.00760256,0.00176508,-0.0167044,-0.125568,-18499.3
-18934.7,0.949873,0.457801,3,7,0,18944.2,-0.0101002,0.169788,0.128849,0.0720956,0.102914,0.0324425,-0.0363761,-0.0429728,0.0807058,-0.00717123,-0.0103721,-0.0224943,-0.0985563,0.974612,0.162839,0.124345,0.0144422,0.112012,0.165842,-0.0309738,-0.123562,0.0807411,-0.00599279,0.00636687,-0.0150144,-0.125759,-18496.4
-18934.3,0.681248,0.457801,3,7,0,18947.3,-0.00740563,0.1622,0.13091,0.071402,0.10436,0.0317896,-0.0389139,-0.043731,0.0816711,-0.0128464,-0.0088861,-0.0148554,-0.0929608,0.975168,0.15386,0.126021,0.0133289,0.114216,0.165766,-0.0318263,-0.11914,0.0823666,-0.0120428,0.00636518,-0.00720194,-0.118619,-18496.6
-18934.2,0.93785,0.457801,3,7,0,18940.9,-0.0199415,0.163763,0.13245,0.0728056,0.103747,0.0286916,-0.0474188,-0.0554061,0.0741092,-0.0184057,-0.00674067,-0.0270803,-0.0997137,0.968423,0.155265,0.131775,0.0216638,0.115202,0.180536,-0.0472133,-0.140907,0.0731196,-0.017317,0.0107206,-0.0199189,-0.127236,-18491.2
-18936.6,0.952979,0.457801,3,7,0,18939.9,-0.00584353,0.167895,0.126985,0.0566308,0.107583,0.0270578,-0.0342811,-0.0431983,0.076045,-0.019459,-0.00790626,-0.0172061,-0.0996016,0.977836,0.162344,0.124511,0.00325656,0.116062,0.151852,-0.0282988,-0.124557,0.0754258,-0.0186742,0.00860962,-0.00912715,-0.127093,-18499.9
-18936,0.997534,0.457801,3,7,0,18943.3,-0.0080555,0.162483,0.124971,0.0565725,0.106868,0.0275818,-0.0354617,-0.0426169,0.0806946,-0.0227602,-0.00861171,-0.017796,-0.104545,0.975622,0.155823,0.12297,0.000400791,0.115411,0.154244,-0.0293655,-0.127376,0.0801979,-0.0219752,0.00868868,-0.00929127,-0.133401,-18498.2
-18933.4,1,0.457801,3,7,0,18940.1,-0.0165238,0.165695,0.132622,0.0727299,0.106318,0.0326911,-0.0364559,-0.0545214,0.0829056,-0.0225159,-0.0112656,-0.0216122,-0.100829,0.971875,0.158087,0.129931,0.0157095,0.114241,0.179196,-0.0312235,-0.139665,0.0832212,-0.0215767,0.00570967,-0.013828,-0.12866,-18492.4
-18932.9,0.981911,0.457801,3,7,0,18937.5,-0.0139403,0.160708,0.130159,0.0690434,0.104034,0.0320232,-0.0392697,-0.0517724,0.0803124,-0.00966934,-0.0029855,-0.0156933,-0.105876,0.970468,0.152156,0.127953,0.012044,0.11421,0.17771,-0.0303229,-0.138362,0.079057,-0.00884161,0.0145375,-0.00686127,-0.135099,-18492
-18932.5,0.892101,0.457801,3,7,0,18939.7,-0.0151144,0.165726,0.128394,0.0647998,0.105139,0.0286029,-0.0410125,-0.04804,0.06807,-0.0230109,-0.0152871,-0.0254787,-0.0949719,0.972144,0.158825,0.12706,0.0164072,0.114358,0.16475,-0.0419162,-0.129805,0.0675839,-0.021912,0.000989108,-0.0186283,-0.121186,-18493.9
-18932.2,1,0.457801,3,7,0,18936,-0.00970167,0.16036,0.128417,0.0643857,0.107663,0.0327853,-0.0380528,-0.0479298,0.0776485,-0.00748662,-0.00530872,-0.0195372,-0.0997691,0.973581,0.152394,0.124885,0.00781631,0.117324,0.173807,-0.0314757,-0.129956,0.0768422,-0.00648952,0.0115375,-0.0116611,-0.127307,-18494
-18932.2,0.991143,0.457801,3,7,0,18935.8,-0.0154647,0.163167,0.126812,0.0607823,0.10332,0.033412,-0.0401551,-0.0485041,0.0825903,-0.0165444,-0.0026525,-0.0183395,-0.103023,0.973006,0.155824,0.124486,0.00126103,0.112714,0.178957,-0.033406,-0.132433,0.0819318,-0.0157579,0.0146828,-0.010034,-0.131459,-18495.3
-18935.3,0.821881,0.457801,3,7,0,18939.9,-0.017004,0.165946,0.13111,0.0720787,0.109261,0.0346437,-0.045428,-0.0457542,0.0641849,-0.0201905,-0.0139497,-0.01393,-0.097507,0.974563,0.156787,0.12838,0.0215406,0.119735,0.178282,-0.0428209,-0.127658,0.0629065,-0.0194212,0.00172881,-0.00574699,-0.12442,-18495.7
-18934.3,0.951863,0.457801,3,7,0,18941.6,-0.0158187,0.163964,0.130646,0.0731539,0.103996,0.0358519,-0.0440533,-0.0481646,0.0640019,-0.0205638,-0.0101658,-0.012786,-0.103659,0.972239,0.154359,0.129119,0.0225153,0.113774,0.183955,-0.0398274,-0.134774,0.0618018,-0.0198773,0.00649241,-0.00389647,-0.132271,-18492.7
-18933.4,0.976551,0.457801,3,7,0,18939.3,-0.0124397,0.162048,0.123668,0.0627092,0.107391,0.025432,-0.0379289,-0.0493708,0.0844118,-0.0139047,-0.0081577,-0.0252924,-0.0987131,0.972627,0.15627,0.12117,0.00698452,0.117471,0.158695,-0.0335284,-0.13143,0.0847572,-0.0127814,0.00893775,-0.0180603,-0.125959,-18496
-18933.7,0.824619,0.457801,3,7,0,18941.9,-0.0143868,0.167369,0.136619,0.0672758,0.108018,0.0279705,-0.0362052,-0.0455824,0.0684645,-0.0189557,-0.00735183,-0.0287723,-0.0978701,0.975815,0.159455,0.133963,0.0182518,0.116068,0.159615,-0.0362385,-0.128366,0.0670646,-0.0178195,0.0099561,-0.0219494,-0.124884,-18493.6
-18939.5,0.736634,0.457801,3,7,0,18948.8,-0.0152145,0.166327,0.123411,0.0830617,0.107623,0.0311522,-0.0466567,-0.0458527,0.0694862,-0.0143937,-0.00646372,-0.0156787,-0.102341,0.965693,0.158237,0.120104,0.0313027,0.119463,0.17372,-0.0425362,-0.130105,0.0676764,-0.0135925,0.0103882,-0.00718937,-0.130589,-18496.4
-18934.1,0.995191,0.457801,3,7,0,18944.1,-0.0162053,0.160122,0.128447,0.0780455,0.103266,0.030047,-0.0415541,-0.0507666,0.0673128,-0.0147879,-0.0112697,-0.0272952,-0.104911,0.973727,0.151004,0.127301,0.0297499,0.113038,0.173361,-0.0411102,-0.140359,0.0653228,-0.0135354,0.00684051,-0.0196479,-0.133868,-18489.8
-18936.3,0.900269,0.457801,3,7,0,18941.7,-0.00919828,0.165283,0.138878,0.0641194,0.100983,0.0300464,-0.047507,-0.0559023,0.0734115,-0.0202968,-0.012623,-0.0218859,-0.0977378,0.966062,0.156152,0.139394,0.0129319,0.112388,0.18181,-0.0461394,-0.140141,0.0730321,-0.0193035,0.00385313,-0.0144284,-0.124715,-18491.3
-18935.5,1,0.457801,3,7,0,18940.2,-0.0191287,0.161363,0.118933,0.0702306,0.107987,0.0303021,-0.0328222,-0.0440428,0.0750956,-0.013762,-0.00611159,-0.0194675,-0.103561,0.979032,0.155184,0.115028,0.016195,0.115906,0.160209,-0.0263677,-0.128636,0.0737533,-0.0128341,0.0112799,-0.0112157,-0.132145,-18497.3
-18935.5,0.976865,0.457801,3,7,0,18942.3,-0.0219958,0.157362,0.120978,0.0705444,0.108448,0.0304963,-0.0409988,-0.0444813,0.0675409,-0.0179523,-0.00344276,-0.0264201,-0.096593,0.970681,0.14978,0.117403,0.0200047,0.11762,0.168458,-0.0410315,-0.125368,0.0658637,-0.0169481,0.0136025,-0.0195004,-0.123254,-18495.1
-18936.3,0.960903,0.457801,3,7,0,18942.5,-0.00812653,0.169467,0.13752,0.063569,0.100343,0.0310503,-0.0393983,-0.0559458,0.0809273,-0.017446,-0.0145036,-0.0149544,-0.106527,0.972478,0.161464,0.137908,0.00830392,0.110192,0.177395,-0.0315,-0.14535,0.0806507,-0.0165555,0.00262883,-0.00598944,-0.135931,-18492.8
-18939.1,0.826471,0.457801,3,7,0,18949.2,-0.018013,0.158158,0.118359,0.0734889,0.103416,0.0305086,-0.0397823,-0.0488437,0.0736344,-0.025109,-0.00195378,-0.0297281,-0.11122,0.974354,0.150616,0.117213,0.0207433,0.111514,0.175227,-0.0392156,-0.141707,0.071136,-0.0240783,0.0176846,-0.0216955,-0.141918,-18494.1
-18937.9,0.991944,0.457801,3,7,0,18945.5,-0.0130066,0.167502,0.137774,0.058285,0.110244,0.0303678,-0.0387279,-0.04639,0.0763191,-0.0115378,-0.0169984,-0.0118961,-0.0937324,0.970846,0.159489,0.134768,0.00375854,0.120753,0.162302,-0.0314089,-0.124069,0.0769389,-0.0106601,-0.00219297,-0.00388923,-0.119604,-18497.4
-18939.5,0.964519,0.457801,3,7,0,18947.3,-0.0117359,0.156308,0.141221,0.0625399,0.115488,0.0280264,-0.0443404,-0.0496697,0.0793588,-0.00789677,-0.00752892,-0.0220187,-0.095419,0.969783,0.14558,0.137912,0.00711595,0.127808,0.168806,-0.0402178,-0.129157,0.0793518,-0.00680738,0.00879133,-0.0147994,-0.121756,-18494.3
-18934.9,0.810033,0.457801,3,7,0,18952.3,-0.0166193,0.167568,0.122022,0.0720571,0.0983668,0.0301013,-0.0332373,-0.0462946,0.0753844,-0.0257978,-0.0106917,-0.0180698,-0.103705,0.97551,0.161874,0.120143,0.0193925,0.105264,0.161634,-0.0278972,-0.132175,0.0745617,-0.0250179,0.00642779,-0.00967261,-0.132329,-18495.7
-18932,0.985967,0.457801,3,7,0,18938.6,-0.015072,0.161131,0.137919,0.0664664,0.109188,0.0306844,-0.0379451,-0.0445057,0.077219,-0.0134289,-0.00446638,-0.0205687,-0.101817,0.970833,0.15124,0.134384,0.010609,0.118545,0.166068,-0.0326154,-0.127585,0.0761616,-0.0124978,0.0128173,-0.0125902,-0.129921,-18492.1
-18930.2,0.966438,0.457801,3,7,0,18935.2,-0.0126056,0.161762,0.12799,0.0683779,0.105002,0.03193,-0.0400558,-0.048575,0.07899,-0.0223433,-0.012203,-0.0211532,-0.0975348,0.971917,0.153899,0.125271,0.0125906,0.113968,0.173155,-0.0367948,-0.130323,0.079263,-0.0214127,0.0041917,-0.0136466,-0.124456,-18493
-18936.9,0.701567,0.457801,3,7,0,18942,-0.00577739,0.160153,0.133819,0.0658692,0.101191,0.0280317,-0.0325668,-0.0544864,0.0637074,-0.0148275,-0.0101139,-0.0147068,-0.10539,0.970497,0.151937,0.134251,0.0209352,0.109285,0.163396,-0.0253647,-0.143945,0.0612176,-0.0139864,0.00698368,-0.00582931,-0.134479,-18489.6
-18931.5,0.947463,0.457801,3,7,0,18942.6,-0.0193046,0.16337,0.124667,0.0717063,0.106659,0.0257534,-0.0392524,-0.0430757,0.0765962,-0.0183429,-0.0099697,-0.0176584,-0.0992072,0.970372,0.15633,0.121559,0.0190976,0.116902,0.152021,-0.034466,-0.124303,0.0762213,-0.017492,0.00645027,-0.00966034,-0.12659,-18495.3
-18932.6,0.93402,0.457801,3,7,0,18936,-0.0177887,0.15831,0.130175,0.0611064,0.103339,0.031885,-0.0427849,-0.0519045,0.0729358,-0.0212225,-0.0063503,-0.0229946,-0.105893,0.977277,0.149248,0.130167,0.00808406,0.112893,0.180937,-0.0402872,-0.140987,0.0712081,-0.0202861,0.011706,-0.0148474,-0.135121,-18491.9
-18935,0.821846,0.457801,3,7,0,18940.2,-0.0146574,0.164327,0.125111,0.0597445,0.10873,0.0255108,-0.0331282,-0.0592335,0.0733519,-0.0187344,-0.0113847,-0.0248758,-0.0989871,0.972846,0.159913,0.124796,0.0117002,0.116835,0.164282,-0.0292731,-0.145379,0.072715,-0.0176405,0.00559648,-0.0175778,-0.126309,-18493.9
-18934.5,0.987881,0.457801,3,7,0,18940.6,-0.0134089,0.165439,0.122865,0.0643949,0.105076,0.0393826,-0.0395281,-0.0450706,0.0706222,-0.0167123,-0.0131494,-0.025702,-0.0918525,0.971786,0.158736,0.118649,0.00873552,0.112677,0.186009,-0.0393603,-0.123103,0.0705015,-0.0155597,0.00274751,-0.0191763,-0.117205,-18496.3
-18935.6,0.805152,0.457801,3,7,0,18946.1,-0.0132343,0.159055,0.133997,0.0701668,0.1039,0.0196094,-0.040833,-0.0546008,0.0777897,-0.0158507,-0.00386406,-0.0158039,-0.109331,0.97235,0.150383,0.134792,0.0211581,0.115949,0.152904,-0.0329816,-0.145041,0.0760397,-0.0150853,0.0141661,-0.00664585,-0.139508,-18491.4
-18935.3,0.985873,0.457801,3,7,0,18940.4,-0.0190471,0.168598,0.127949,0.0676497,0.104845,0.0417018,-0.039623,-0.0456023,0.0733701,-0.0175247,-0.00861385,-0.0253783,-0.0943607,0.967494,0.161131,0.12323,0.00925454,0.112046,0.193591,-0.0384525,-0.124846,0.0729752,-0.0164644,0.00780548,-0.018578,-0.120406,-18495.3
-18933.9,1,0.457801,3,7,0,18939.8,-0.0128415,0.152525,0.130766,0.0685471,0.106677,0.0207114,-0.0407921,-0.0480719,0.074253,-0.0190093,-0.00825046,-0.0164054,-0.0975144,0.974565,0.143458,0.129351,0.0201588,0.118121,0.146439,-0.0358772,-0.129052,0.073664,-0.018245,0.00786107,-0.00845431,-0.12443,-18493.1
-18933.5,0.997353,0.457801,3,7,0,18938.7,-0.013933,0.155288,0.126649,0.0650466,0.103853,0.0263953,-0.0409398,-0.0454462,0.06647,-0.0172448,-0.00702526,-0.0209501,-0.105926,0.977867,0.146217,0.126259,0.0172394,0.114083,0.158805,-0.0383251,-0.133492,0.0640121,-0.0162987,0.0108279,-0.0126074,-0.135163,-18492.6
-18933,0.995248,0.457801,3,7,0,18937.6,-0.0101273,0.167007,0.124595,0.0617433,0.108431,0.0301317,-0.039987,-0.0539772,0.0743588,-0.0135578,-0.0119802,-0.027846,-0.0975955,0.972893,0.161597,0.123018,0.00970998,0.118085,0.175099,-0.0385424,-0.138054,0.0739482,-0.0122867,0.00503209,-0.0209628,-0.124533,-18494.9
-18933,0.9198,0.457801,3,7,0,18939.5,-0.0190527,0.161443,0.133935,0.0717625,0.10055,0.0294624,-0.0400061,-0.0437699,0.0738084,-0.021063,-0.0059937,-0.0134733,-0.10612,0.970393,0.151527,0.132288,0.0186592,0.11018,0.163039,-0.0336029,-0.129841,0.0721636,-0.0204263,0.011257,-0.0044088,-0.135411,-18491.9
-18936.2,0.762469,0.457801,3,7,0,18942.2,-0.0174264,0.159134,0.130053,0.0737013,0.0977246,0.0262533,-0.0405085,-0.0450251,0.0764997,-0.0224805,-0.0103605,-0.0137769,-0.106942,0.965295,0.14966,0.129364,0.0215382,0.107964,0.156437,-0.034242,-0.132292,0.0754272,-0.0217758,0.00688247,-0.00466084,-0.13646,-18491.5
-18938.5,0.863477,0.457801,3,7,0,18946.4,-0.0237482,0.159445,0.12169,0.0692986,0.100212,0.031446,-0.0403217,-0.0490777,0.0684652,-0.0271658,-0.019118,-0.0191293,-0.106426,0.975612,0.151425,0.121968,0.019859,0.108827,0.171386,-0.0383168,-0.139542,0.0672328,-0.0262143,-0.00179673,-0.0105667,-0.135802,-18493.8
-18933.6,1,0.457801,3,7,0,18942.1,-0.0174931,0.162064,0.117306,0.067107,0.103533,0.0344993,-0.0401433,-0.0484995,0.0708153,-0.018508,-0.00940525,-0.026362,-0.104327,0.975159,0.155537,0.115612,0.0139979,0.111921,0.180982,-0.0390415,-0.136537,0.0691908,-0.0173773,0.00860042,-0.018684,-0.133122,-18494.5
-18932.9,0.866071,0.457801,3,7,0,18942.9,-0.0110623,0.162736,0.139207,0.0668394,0.105891,0.0261511,-0.039943,-0.0474583,0.0776309,-0.0151477,-0.00504072,-0.0151546,-0.0964653,0.972398,0.15369,0.136575,0.0136433,0.11664,0.158406,-0.0332476,-0.126496,0.0772462,-0.0144238,0.0109161,-0.00718813,-0.123091,-18493.7
-18938,0.723318,0.457801,3,7,0,18943.4,-0.00798347,0.157746,0.142034,0.0649252,0.103515,0.0274035,-0.0369404,-0.0486485,0.0833343,-0.012849,-0.00303031,-0.0148917,-0.0972845,0.974917,0.147731,0.139136,0.00843289,0.113483,0.160958,-0.0280307,-0.127636,0.0833368,-0.0121299,0.0131025,-0.00682068,-0.124137,-18494
-18936.7,1,0.457801,3,7,0,18942.5,-0.00873234,0.160895,0.140897,0.0628393,0.103544,0.0333257,-0.0376417,-0.0514147,0.0829699,-0.0157262,-0.00487225,-0.0158129,-0.0953809,0.97642,0.151449,0.137787,0.00412576,0.112454,0.177996,-0.0297145,-0.130022,0.0832951,-0.0149981,0.0109836,-0.0080138,-0.121707,-18494.4
-18936.2,0.99398,0.457801,3,7,0,18942.8,-0.0181095,0.163509,0.115758,0.070315,0.102616,0.0323377,-0.0341685,-0.0474926,0.0666032,-0.012585,-0.00896742,-0.0174266,-0.105507,0.970972,0.157935,0.113735,0.0205175,0.110577,0.168344,-0.0281358,-0.135298,0.0643067,-0.0116443,0.00843422,-0.00879344,-0.134629,-18494.9
-18936.7,0.987449,0.457801,3,7,0,18940.1,-0.0084274,0.163317,0.14299,0.0656787,0.102211,0.0289786,-0.0456402,-0.0498239,0.0823498,-0.0234169,-0.00911864,-0.023972,-0.097765,0.974057,0.152985,0.141711,0.00938962,0.112983,0.173311,-0.0439441,-0.131708,0.0827504,-0.0224685,0.00767771,-0.016708,-0.12475,-18493.4
-18936.1,0.811692,0.457801,3,7,0,18946.7,-0.0149499,0.171773,0.132689,0.0618723,0.10407,0.0279853,-0.0447909,-0.0467835,0.0684122,-0.0141102,-0.0103933,-0.0201896,-0.0998411,0.981766,0.164574,0.132061,0.0124042,0.115577,0.165283,-0.0426052,-0.130459,0.0670113,-0.013105,0.00633519,-0.0123679,-0.127399,-18498
-18934.8,0.860535,0.457801,3,7,0,18948.7,-0.0195907,0.155601,0.130012,0.0719382,0.109867,0.0300917,-0.0392643,-0.0490318,0.0740367,-0.0172559,-0.00696967,-0.0214312,-0.102851,0.96369,0.146082,0.12727,0.019049,0.119307,0.170089,-0.0352562,-0.134774,0.0727463,-0.0163086,0.0104575,-0.0134332,-0.131239,-18490.4
-18933.4,0.965461,0.457801,3,7,0,18940.5,-0.0155467,0.155955,0.124328,0.068314,0.102514,0.0322621,-0.0342668,-0.0452844,0.0683638,-0.0169328,-0.0144154,-0.0145554,-0.103128,0.971912,0.147428,0.122287,0.0176361,0.110388,0.164144,-0.0281395,-0.130963,0.066987,-0.0160623,0.00216342,-0.00588398,-0.131593,-18491.7
-18936.7,0.788265,0.457801,3,7,0,18942.6,-0.0122481,0.160352,0.137056,0.0610918,0.106978,0.0290645,-0.0346326,-0.0491478,0.0734362,-0.0260127,-0.0115739,-0.0108309,-0.105792,0.968212,0.15109,0.136342,0.00924819,0.115072,0.161871,-0.0267094,-0.136665,0.0722772,-0.0254376,0.00518404,-0.00154986,-0.134993,-18492.2
-18939.2,0.871744,0.457801,3,7,0,18946.7,-0.00870597,0.165326,0.122234,0.0724947,0.0894598,0.0346799,-0.0491734,-0.0546371,0.0785812,-0.0159405,-0.00493293,-0.0203311,-0.102729,0.973077,0.158052,0.122312,0.0162426,0.100854,0.194892,-0.0453549,-0.140651,0.0776542,-0.0150436,0.0124519,-0.0122416,-0.131083,-18495.2
-18935.5,0.999273,0.457801,3,7,0,18945.7,-0.0175855,0.159917,0.132448,0.0660776,0.106289,0.0296061,-0.0523141,-0.0457201,0.0695631,-0.0219128,-0.00221539,-0.0254184,-0.106346,0.973695,0.149237,0.132078,0.0140593,0.11866,0.177886,-0.0535661,-0.133978,0.0670898,-0.0209825,0.0162799,-0.017455,-0.135699,-18493.7
-18932.2,0.972708,0.457801,3,7,0,18938.5,-0.00742983,0.163264,0.124794,0.0694987,0.104227,0.0310743,-0.0353394,-0.0426978,0.0739991,-0.0149001,-0.0137823,-0.0217845,-0.0967823,0.973027,0.156231,0.121044,0.0162079,0.112466,0.16042,-0.0318411,-0.123119,0.0738059,-0.0138102,0.00249556,-0.0144105,-0.123496,-18494.6
-18932.4,0.920194,0.457801,3,7,0,18937.9,-0.0138496,0.168874,0.132653,0.066824,0.109701,0.0319994,-0.0372181,-0.0566125,0.07472,-0.0125426,-0.00915706,-0.0210035,-0.104379,0.97232,0.161941,0.13111,0.0138645,0.118813,0.180257,-0.031343,-0.145213,0.0734634,-0.011491,0.0083854,-0.0128165,-0.133189,-18492.2
-18934.1,0.885293,0.457801,3,7,0,18938.3,-0.0136624,0.167642,0.128502,0.0630881,0.10068,0.0391103,-0.0381364,-0.0465116,0.0762681,-0.0148563,-0.00522571,-0.0219121,-0.106748,0.966521,0.159784,0.126136,0.0041875,0.108351,0.188806,-0.0332151,-0.134216,0.0746744,-0.0138717,0.012906,-0.0135799,-0.136212,-18493
-18934.3,1,0.457801,3,7,0,18939.1,-0.00534254,0.159499,0.133319,0.0678081,0.110032,0.0321184,-0.0435884,-0.0521383,0.0776956,-0.0176434,-0.00989227,-0.0167397,-0.0957152,0.978062,0.150344,0.130444,0.0123211,0.120755,0.179344,-0.0386206,-0.132476,0.0777879,-0.0168261,0.00591302,-0.00899521,-0.122134,-18495
-18933.7,0.906798,0.457801,3,7,0,18942.5,-0.0224918,0.164118,0.123732,0.0710938,0.102509,0.0234331,-0.0378998,-0.0536313,0.0705314,-0.0167512,-0.0147431,-0.0224275,-0.100601,0.974172,0.15838,0.123616,0.0252026,0.1125,0.155953,-0.0348473,-0.14006,0.0696503,-0.0156372,0.00214226,-0.0147421,-0.128369,-18493
-18935.1,0.926391,0.457801,3,7,0,18939.8,-0.0130702,0.163591,0.132031,0.0664906,0.100645,0.0363906,-0.0384126,-0.0388049,0.0667084,-0.0224856,-0.00892802,-0.0292209,-0.10114,0.973859,0.154036,0.12917,0.0134056,0.107413,0.174295,-0.0402128,-0.123089,0.0649394,-0.0213487,0.00886319,-0.0221219,-0.129056,-18493.1
-18931.5,0.928972,0.457801,3,7,0,18939.8,-0.0123085,0.160356,0.132778,0.0704707,0.101022,0.0346411,-0.0410393,-0.0453333,0.0697931,-0.0213427,-0.0078953,-0.0258692,-0.101635,0.974095,0.150354,0.130634,0.0174954,0.109256,0.178793,-0.0407961,-0.130559,0.0682457,-0.0203088,0.00970932,-0.0184068,-0.129688,-18490.6
-18932.2,0.93645,0.457801,3,7,0,18935.6,-0.0113454,0.16096,0.131406,0.0720825,0.101804,0.0297266,-0.0421352,-0.0461544,0.0700475,-0.0187182,-0.00653048,-0.0296969,-0.10245,0.974675,0.151643,0.12981,0.0214538,0.111184,0.169886,-0.0430508,-0.132416,0.0682964,-0.0175452,0.0115925,-0.022515,-0.130728,-18491
-18935.2,0.845251,0.457801,3,7,0,18938.7,-0.0184648,0.162113,0.135761,0.0674434,0.104415,0.0278314,-0.0430296,-0.0516386,0.0811991,-0.0161883,-0.0135183,-0.0225604,-0.0888834,0.974535,0.153866,0.133088,0.0131033,0.115417,0.167795,-0.0403673,-0.127368,0.0826175,-0.0151312,0.00162828,-0.0160284,-0.113417,-18494.7
-18934.4,0.858392,0.457801,3,7,0,18943.7,-0.0201378,0.158245,0.136971,0.0631646,0.107289,0.0312484,-0.0444958,-0.0490262,0.0823157,-0.0181157,-0.00948561,-0.0226639,-0.0959539,0.975798,0.148209,0.134337,0.00527429,0.118046,0.176184,-0.0416204,-0.129066,0.0828633,-0.0171273,0.0069024,-0.0154533,-0.122439,-18494
-18931.7,0.9784,0.457801,3,7,0,18938.2,-0.011635,0.166765,0.133487,0.070811,0.107955,0.0289745,-0.0464967,-0.0499386,0.0769208,-0.0137283,-0.00522062,-0.0232174,-0.10018,0.974659,0.158322,0.131247,0.0166547,0.119887,0.174443,-0.0438458,-0.133455,0.0760461,-0.0127127,0.0120217,-0.0156474,-0.127831,-18494.2
