# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-03-23 18:55:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/68kek5_t.json
# init = 2 (Default)
# random
#   seed = 58673
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/dens.nondens/multireg-20250323135520_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,log_p
-19283.3,0.730378,0.59369,3,7,0,19287.8,-0.0164645,0.175134,0.133344,0.0715008,0.0956237,0.0238697,-0.0412496,-0.048453,0.981925,0.177469,0.124597,0.0615909,0.106864,0.13438,-0.0460741,-0.0588948,-18585
-19286,0.885316,0.59369,2,7,0,19286.6,-0.019453,0.177435,0.122199,0.0598586,0.104103,0.0325013,-0.0262006,-0.044576,0.977486,0.183469,0.110418,0.0450596,0.109642,0.139167,-0.0281047,-0.0541822,-18591.5
-19285.7,1,0.59369,3,7,0,19287.3,-0.0172167,0.175649,0.135459,0.0736348,0.0939733,0.0234049,-0.0427901,-0.0516643,0.984078,0.17773,0.127374,0.0645592,0.105736,0.137633,-0.0476769,-0.0627981,-18585.6
-19288.6,0.844078,0.59369,3,7,0,19291.9,-0.0160808,0.176885,0.120306,0.0511839,0.101079,0.0245736,-0.0318773,-0.0532944,0.982717,0.184544,0.11233,0.0412503,0.109571,0.133668,-0.0342728,-0.0647795,-18592.1
-19286.4,0.984285,0.59369,3,7,0,19293,-0.0185671,0.176096,0.132836,0.0796489,0.0972053,0.0288001,-0.0423923,-0.0437741,0.980243,0.177282,0.121993,0.0666528,0.108007,0.142078,-0.0478567,-0.0532076,-18586.1
-19282.2,0.948714,0.59369,2,3,0,19288.4,-0.016908,0.181962,0.12705,0.0642431,0.0983094,0.0247065,-0.0348664,-0.0515586,0.981359,0.188093,0.118327,0.0544076,0.107596,0.134535,-0.0380527,-0.0626696,-18592.3
-19284.3,0.866691,0.59369,3,7,0,19285.5,-0.0263797,0.176342,0.126393,0.0657348,0.093247,0.0235064,-0.0379923,-0.0534273,0.97848,0.181376,0.118799,0.0569656,0.103556,0.135963,-0.0416959,-0.0649411,-18589.6
-19284.3,0.963402,0.59369,3,7,0,19287.9,-0.00903379,0.176797,0.131744,0.0684977,0.101393,0.0333731,-0.0297791,-0.0445863,0.982861,0.179954,0.119827,0.0535162,0.107802,0.143915,-0.0324542,-0.0541948,-18586.7
-19287.1,0.852156,0.59369,3,7,0,19289.4,-0.00785713,0.173203,0.135128,0.0629951,0.09561,0.0358226,-0.0293249,-0.0424829,0.980373,0.174959,0.123767,0.0466464,0.101343,0.147181,-0.0320789,-0.0516381,-18584.8
-19286.7,1,0.59369,3,7,0,19289.7,-0.0274932,0.179176,0.124152,0.0700497,0.101768,0.0209776,-0.0411698,-0.0562496,0.981042,0.185105,0.116143,0.0624187,0.113651,0.135287,-0.0453215,-0.0683716,-18591.1
-19285.4,0.923145,0.59369,3,7,0,19291.4,-0.0139929,0.180917,0.138483,0.0743612,0.0977664,0.0297431,-0.0325574,-0.0490209,0.977386,0.183678,0.127871,0.0621587,0.105533,0.141968,-0.035459,-0.0595851,-18588.7
-19286.6,0.937766,0.59369,3,7,0,19290.1,-0.00681471,0.182175,0.134797,0.0645931,0.0987403,0.0315703,-0.0430971,-0.0492672,0.980018,0.18517,0.125583,0.0504427,0.109399,0.154447,-0.0482516,-0.0598845,-18588.1
-19286.4,1,0.59369,2,7,0,19288.3,-0.00637755,0.182975,0.134394,0.0628388,0.0977854,0.0289258,-0.0393541,-0.0459526,0.980488,0.18662,0.125011,0.0496932,0.10769,0.142209,-0.0439799,-0.0558555,-18590.8
-19287.5,0.632088,0.59369,2,7,0,19296.7,-0.019705,0.187219,0.131423,0.0790367,0.10415,0.0267201,-0.0369491,-0.0478769,0.980538,0.191984,0.120178,0.0676373,0.113847,0.137162,-0.0408943,-0.0581945,-18595.8
-19284.6,0.942071,0.59369,3,7,0,19292,-0.0141445,0.168981,0.121127,0.0670418,0.103655,0.0347767,-0.0327048,-0.0493966,0.980125,0.172757,0.109671,0.0517711,0.110813,0.154127,-0.0356066,-0.0600418,-18580.8
-19284.8,0.996322,0.59369,3,7,0,19286.7,-0.0219992,0.180904,0.137918,0.0671942,0.0948521,0.0216098,-0.0362629,-0.0491533,0.981337,0.184498,0.129662,0.0587306,0.104944,0.126043,-0.0399528,-0.059746,-18591.8
-19284.5,0.839652,0.59369,3,7,0,19290.7,-0.0250502,0.17411,0.126063,0.0609053,0.0970303,0.0272856,-0.0436031,-0.0473216,0.980652,0.177572,0.1176,0.0485019,0.108459,0.142976,-0.0490303,-0.0575196,-18586.8
-19283.7,0.947728,0.59369,2,3,0,19286.6,-0.0253137,0.174437,0.123112,0.0608178,0.100248,0.0288495,-0.0367493,-0.051254,0.978795,0.179481,0.113997,0.048517,0.109487,0.145275,-0.0403675,-0.0622994,-18587.1
-19283.7,0.978456,0.59369,3,7,0,19286.3,-0.0108198,0.1772,0.133221,0.0740777,0.0986012,0.0264692,-0.034046,-0.0465095,0.982994,0.180171,0.122679,0.0629306,0.107328,0.133031,-0.0374799,-0.0565325,-18586.8
-19285.1,0.881135,0.59369,3,7,0,19288.1,-0.0261505,0.167985,0.131253,0.0668027,0.0948465,0.0315569,-0.0357885,-0.0485901,0.976527,0.169521,0.12154,0.0533349,0.103222,0.148204,-0.0394233,-0.0590614,-18581
-19286.2,0.940832,0.59369,3,7,0,19289.7,-0.0118914,0.175572,0.120368,0.0611369,0.104619,0.0282424,-0.0404445,-0.0498625,0.985867,0.180884,0.110884,0.0484149,0.115151,0.145301,-0.0449768,-0.060608,-18587
-19286,0.976202,0.59369,3,7,0,19290.3,-0.0169748,0.185911,0.124236,0.0673802,0.101554,0.0250524,-0.045205,-0.0477711,0.980566,0.191699,0.11514,0.0560062,0.113925,0.139454,-0.0509401,-0.0580659,-18595.1
-19281.9,0.990041,0.59369,3,7,0,19287,-0.0173289,0.175065,0.128828,0.0715935,0.0950908,0.0285069,-0.0315819,-0.051328,0.97973,0.179116,0.119047,0.0605089,0.102717,0.140632,-0.0340791,-0.0623894,-18586.1
-19283,0.905849,0.59369,3,7,0,19284.2,-0.0178674,0.17918,0.127271,0.0649107,0.101144,0.0337299,-0.0339238,-0.0419667,0.982309,0.183134,0.115591,0.0489472,0.10871,0.145308,-0.0377133,-0.0510107,-18590.3
-19282.7,0.639072,0.59369,2,3,0,19290.3,-0.0202133,0.178838,0.125005,0.0652172,0.0944646,0.028403,-0.0402411,-0.0514041,0.979129,0.183792,0.116575,0.053454,0.104686,0.147037,-0.0445998,-0.0624819,-18589.5
-19282.3,0.839259,0.59369,2,7,0,19286,-0.0202394,0.177711,0.130568,0.0679637,0.0938081,0.0285425,-0.0366568,-0.046825,0.983959,0.181184,0.121089,0.0557517,0.10288,0.140132,-0.0406273,-0.0569159,-18589.3
-19287.1,0.677338,0.59369,2,3,0,19288.3,-0.0126036,0.177255,0.137824,0.0690809,0.0905618,0.036541,-0.0280541,-0.0509806,0.979383,0.179775,0.127512,0.0543741,0.0957559,0.15625,-0.0298195,-0.0619671,-18587.7
-19291.3,0.77933,0.59369,2,3,0,19293.8,-0.00862902,0.177013,0.13724,0.073546,0.0852663,0.0369708,-0.0287026,-0.0478837,0.984114,0.178949,0.126718,0.0585665,0.0904361,0.15469,-0.0308683,-0.0582027,-18590.1
-19289.2,0.904052,0.59369,2,7,0,19297.3,-0.0134142,0.173392,0.126399,0.0827764,0.0906763,0.0312295,-0.0347503,-0.0418772,0.978752,0.175519,0.114735,0.0692706,0.0986374,0.140047,-0.0387256,-0.0509019,-18587.6
-19284.8,1,0.59369,2,3,0,19291.6,-0.0207019,0.176102,0.12226,0.0724065,0.0969147,0.0351838,-0.0346029,-0.0445925,0.985238,0.180038,0.11058,0.0566374,0.104377,0.151781,-0.0383181,-0.0542024,-18589.7
-19292.9,0.523469,0.59369,2,3,0,19295.8,-0.0310046,0.174194,0.118139,0.0679666,0.0856007,0.031221,-0.0392273,-0.0462996,0.974783,0.178788,0.109262,0.0546851,0.0948221,0.147779,-0.0437966,-0.0562773,-18593.8
-19289,1,0.59369,3,7,0,19295.6,-0.0295497,0.174149,0.121525,0.0701118,0.0931254,0.0278071,-0.0439521,-0.044416,0.975579,0.177616,0.112211,0.0575241,0.10446,0.14159,-0.049699,-0.0539878,-18589.9
-19284.3,0.992918,0.59369,2,7,0,19291,-0.0220431,0.171623,0.120221,0.0730593,0.102533,0.0252219,-0.0336826,-0.0461036,0.979516,0.176179,0.109226,0.0622077,0.111436,0.129462,-0.0370722,-0.056039,-18585.9
-19284.4,0.595716,0.59369,3,7,0,19295.1,-0.0153471,0.181931,0.131733,0.0669895,0.0918522,0.0343478,-0.0323726,-0.051347,0.977071,0.186393,0.122084,0.0529988,0.0987183,0.1548,-0.0350388,-0.0624125,-18591.5
-19282.9,0.981522,0.59369,2,7,0,19285.8,-0.0162234,0.175774,0.132071,0.0684558,0.0961545,0.035121,-0.0378665,-0.0533465,0.979625,0.178458,0.122438,0.0538439,0.104661,0.162732,-0.0415497,-0.0648428,-18583.6
-19286.6,0.659903,0.59369,2,3,0,19289.6,-0.0158196,0.172793,0.121879,0.0776033,0.107367,0.0220372,-0.0331733,-0.0480205,0.980104,0.177526,0.110574,0.0685388,0.11675,0.123575,-0.0362919,-0.0583691,-18585.4
-19286.2,0.723945,0.59369,3,7,0,19295.5,-0.0220316,0.176871,0.130251,0.0562345,0.0899144,0.0322874,-0.0383817,-0.0504354,0.982056,0.180702,0.122414,0.0424674,0.098851,0.153683,-0.0424208,-0.0613044,-18590
-19286.4,0.987496,0.59369,3,7,0,19290.3,-0.0100701,0.174898,0.126815,0.0755685,0.107769,0.0252965,-0.0305312,-0.043944,0.981602,0.178826,0.114495,0.0642947,0.115822,0.125117,-0.0334225,-0.0534141,-18586.2
-19283.8,1,0.59369,3,7,0,19288.7,-0.0175142,0.181304,0.127893,0.0731538,0.0999124,0.0313838,-0.036786,-0.0531984,0.975989,0.186019,0.117728,0.0603741,0.108772,0.153097,-0.0402486,-0.0646628,-18589
-19283.8,0.787826,0.59369,3,7,0,19290.4,-0.0156256,0.174406,0.129337,0.060997,0.0941159,0.0269704,-0.0337194,-0.0446048,0.985909,0.178112,0.120071,0.0491212,0.102544,0.13207,-0.037243,-0.0542173,-18588.3
-19284.4,0.890213,0.59369,2,3,0,19286.9,-0.0214999,0.17459,0.128387,0.0574931,0.0975279,0.0282456,-0.0385972,-0.0492293,0.98581,0.178509,0.119906,0.0450923,0.107335,0.143283,-0.0427843,-0.0598383,-18587.4
-19281.5,0.91691,0.59369,2,7,0,19286.7,-0.0181151,0.178009,0.132043,0.0640841,0.09722,0.0282502,-0.0352688,-0.0474469,0.98202,0.181709,0.122532,0.0518575,0.106007,0.139013,-0.0388877,-0.0576718,-18588.2
-19290.4,0.577749,0.59369,2,7,0,19291.1,-0.0163013,0.17716,0.130458,0.0750695,0.0848062,0.0177228,-0.0286078,-0.0428945,0.978467,0.18158,0.121578,0.0689021,0.0929302,0.105055,-0.0311725,-0.0521385,-18595.5
-19287.7,0.916744,0.59369,3,7,0,19296.7,-0.017706,0.181828,0.134275,0.0585295,0.101338,0.0206942,-0.0372592,-0.0579707,0.985016,0.187568,0.127397,0.0511843,0.112099,0.133357,-0.0404226,-0.0704636,-18591.8
-19287.2,0.996074,0.59369,3,7,0,19293.8,-0.00765313,0.171323,0.130569,0.0672883,0.104918,0.0399735,-0.0357123,-0.0446093,0.980724,0.172525,0.117986,0.0483998,0.112145,0.163751,-0.0396654,-0.0542227,-18579.9
-19284.6,0.992649,0.59369,3,7,0,19290.4,-0.0155908,0.1767,0.123103,0.0624032,0.0906686,0.0216818,-0.0341241,-0.0453622,0.981501,0.18244,0.114863,0.0535091,0.0999779,0.120855,-0.0376713,-0.0551379,-18592.4
-19284.1,0.909713,0.59369,3,7,0,19289.5,-0.0194716,0.172013,0.135521,0.0700136,0.103977,0.0323645,-0.0393328,-0.0529591,0.980125,0.173303,0.12531,0.0561827,0.113537,0.157068,-0.0433649,-0.0643719,-18579.2
-19287.1,0.756541,0.59369,3,7,0,19291.4,-0.0202281,0.1821,0.129842,0.066239,0.100958,0.0323627,-0.043528,-0.0388454,0.985759,0.18487,0.118667,0.0498891,0.111583,0.146351,-0.0496517,-0.0472167,-18593.1
-19285.7,0.995215,0.59369,2,7,0,19289,-0.0203027,0.180606,0.126301,0.0683922,0.0986431,0.0279469,-0.0410013,-0.0367841,0.983618,0.184107,0.115237,0.0542753,0.109136,0.132161,-0.0467533,-0.0447112,-18593.7
-19287.1,0.917865,0.59369,3,7,0,19290.2,-0.0135578,0.170679,0.129642,0.0607087,0.0978817,0.0246819,-0.0306588,-0.062487,0.981088,0.175799,0.122458,0.052838,0.105996,0.142046,-0.0320185,-0.0759532,-18582.5
-19285.8,0.996279,0.59369,3,7,0,19290,-0.0232062,0.176665,0.122151,0.0719105,0.100605,0.0274193,-0.0440039,-0.0417858,0.982948,0.1802,0.111508,0.0586842,0.112169,0.13814,-0.0499831,-0.0507907,-18589.7
-19287,0.958637,0.59369,3,7,0,19290.4,-0.0252665,0.176357,0.125219,0.0770435,0.103491,0.0242714,-0.0380439,-0.0422,0.985401,0.179915,0.113782,0.0658303,0.113839,0.126723,-0.0427026,-0.0512942,-18590.5
-19284,0.980244,0.59369,2,7,0,19289.2,-0.0206899,0.172901,0.123054,0.0721553,0.101286,0.0279769,-0.0382662,-0.0467953,0.986223,0.176547,0.112447,0.0598035,0.111103,0.140012,-0.0425865,-0.0568799,-18585.8
-19282.9,0.989359,0.59369,3,7,0,19286.2,-0.013553,0.179481,0.132426,0.0625323,0.0952732,0.0293359,-0.0302282,-0.0492137,0.980421,0.184069,0.122955,0.050443,0.10235,0.139446,-0.0326111,-0.0598194,-18590
-19283.9,0.790216,0.59369,3,7,0,19288,-0.0189901,0.170034,0.127145,0.07112,0.104163,0.0265879,-0.0420314,-0.0477867,0.983335,0.17223,0.116982,0.0591629,0.115403,0.140623,-0.0470805,-0.0580849,-18580.6
-19284,0.786541,0.59369,3,7,0,19290.4,-0.0155996,0.178921,0.131356,0.0630136,0.0968374,0.0324323,-0.0257186,-0.0496622,0.978193,0.183828,0.120923,0.0496717,0.102116,0.143649,-0.027091,-0.0603646,-18590.2
-19283.1,0.900351,0.59369,3,7,0,19287.5,-0.0125027,0.174534,0.135212,0.068265,0.098292,0.0324233,-0.0307518,-0.0505899,0.981601,0.177134,0.124751,0.0548553,0.105121,0.148361,-0.033132,-0.0614922,-18583.5
-19285.5,0.793297,0.59369,3,7,0,19288.8,-0.0245543,0.167746,0.12724,0.0697651,0.0922936,0.0207303,-0.0319839,-0.0451594,0.981657,0.170873,0.118125,0.0616089,0.101149,0.116824,-0.0350865,-0.0548914,-18585.5
-19283.3,1,0.59369,3,7,0,19287.6,-0.0146563,0.173375,0.124592,0.0663112,0.101314,0.0283023,-0.0261779,-0.0457794,0.981363,0.178296,0.113305,0.0541938,0.107454,0.130594,-0.0279759,-0.055645,-18587
-19282,0.984629,0.59369,3,7,0,19284.8,-0.0178147,0.175594,0.126733,0.0711912,0.10185,0.0255302,-0.0371993,-0.0451194,0.981871,0.179284,0.116188,0.059777,0.111733,0.131877,-0.0414303,-0.0548428,-18586.4
-19283.7,0.749133,0.59369,2,3,0,19286.1,-0.0185011,0.176548,0.124052,0.0696169,0.101653,0.0305301,-0.0334967,-0.0571958,0.97671,0.182072,0.114328,0.0578887,0.109737,0.152556,-0.0359136,-0.0695216,-18585.9
-19283.5,0.975309,0.59369,3,7,0,19286.3,-0.0115259,0.17609,0.13315,0.0656332,0.10359,0.0319184,-0.0340529,-0.0455353,0.977473,0.17877,0.12193,0.0510162,0.111568,0.144717,-0.0375702,-0.0553483,-18584.1
-19282.9,0.981495,0.59369,3,7,0,19285.7,-0.0196687,0.178102,0.128792,0.0743132,0.100106,0.0227832,-0.0344473,-0.0504502,0.983008,0.182723,0.119054,0.0655256,0.109603,0.128665,-0.0376364,-0.0613224,-18589.1
-19282.5,0.895592,0.59369,3,7,0,19286.6,-0.0166513,0.175735,0.125487,0.06197,0.0950058,0.03104,-0.0372364,-0.0468252,0.978189,0.17985,0.11606,0.0481951,0.103885,0.146366,-0.041332,-0.0569162,-18587.1
-19282.5,0.459705,0.59369,2,3,0,19291.9,-0.0166513,0.175735,0.125487,0.06197,0.0950058,0.03104,-0.0372364,-0.0468252,0.978189,0.17985,0.11606,0.0481951,0.103885,0.146366,-0.041332,-0.0569162,-18587.1
-19283.7,0.758096,0.59369,3,7,0,19288.6,-0.0234759,0.172263,0.129213,0.0721672,0.101875,0.0220771,-0.0307928,-0.0507557,0.983099,0.176285,0.119285,0.0638265,0.110434,0.124554,-0.0331679,-0.0616937,-18585.5
-19285.4,0.746515,0.59369,3,7,0,19290.2,-0.0141211,0.182221,0.131134,0.0588869,0.0961333,0.0350449,-0.0400322,-0.0505674,0.982956,0.186368,0.122149,0.0433799,0.105276,0.161462,-0.0444162,-0.0614648,-18590.8
-19286.3,0.849619,0.59369,3,7,0,19291.2,-0.015666,0.167707,0.125168,0.0696549,0.102907,0.0176592,-0.0279541,-0.0491631,0.98015,0.172313,0.115405,0.0632711,0.111323,0.110584,-0.0298507,-0.0597579,-18583.1
-19285.1,0.992784,0.59369,3,7,0,19289.2,-0.016717,0.181203,0.130822,0.0604267,0.0970602,0.0363758,-0.0409482,-0.0489089,0.983755,0.184767,0.121267,0.0439288,0.106275,0.163612,-0.0456693,-0.0594489,-18590.1
-19284.8,0.978184,0.59369,3,7,0,19288.1,-0.018282,0.170302,0.125027,0.0742549,0.0994327,0.0202486,-0.0306153,-0.0501759,0.977577,0.174753,0.11529,0.0669627,0.108165,0.119607,-0.0330008,-0.0609889,-18584.2
-19284.8,0.844857,0.59369,3,7,0,19290.3,-0.0209456,0.176542,0.127742,0.0576853,0.10208,0.0229372,-0.030142,-0.0433657,0.983447,0.181781,0.117869,0.0472234,0.11025,0.11878,-0.0329981,-0.0527112,-18591.5
-19291.4,0.594486,0.59369,2,3,0,19296,-0.0209558,0.181273,0.125434,0.0560853,0.102356,0.015883,-0.022458,-0.0513192,0.98519,0.190106,0.116995,0.0508335,0.109413,0.104416,-0.0229877,-0.0623786,-18599.6
-19291.1,0.959606,0.59369,3,7,0,19295.7,-0.0135567,0.176146,0.136901,0.0757141,0.0944502,0.0354576,-0.0467257,-0.0422927,0.974652,0.175599,0.126079,0.0589302,0.105421,0.159351,-0.0532494,-0.051407,-18584.4
-19283.7,1,0.59369,3,7,0,19292.6,-0.0218614,0.175205,0.136042,0.0676992,0.0972102,0.0257923,-0.0360586,-0.0411769,0.981443,0.176967,0.125787,0.0557465,0.106568,0.127737,-0.040375,-0.0500507,-18587.3
-19283.7,0.918322,0.59369,3,7,0,19287.3,-0.014683,0.172625,0.121345,0.0676663,0.0994149,0.0291394,-0.0338962,-0.0570637,0.979861,0.178086,0.112217,0.0566488,0.107785,0.149503,-0.0364103,-0.0693611,-18583.7
-19284.4,0.94473,0.59369,3,7,0,19286.8,-0.0159525,0.181001,0.130346,0.064296,0.090772,0.0280665,-0.0326742,-0.0412401,0.979872,0.185294,0.120497,0.0517193,0.0986073,0.130507,-0.0362553,-0.0501274,-18594.3
-19284.7,0.970216,0.59369,3,7,0,19287.5,-0.021138,0.172098,0.127474,0.0697299,0.108388,0.0265407,-0.0355607,-0.0566879,0.981991,0.176215,0.117622,0.0593513,0.117874,0.144368,-0.0384656,-0.0689043,-18581.8
-19287,0.904573,0.59369,3,7,0,19288.9,-0.0134767,0.179564,0.131964,0.0635511,0.0950306,0.0285714,-0.0285382,-0.0353312,0.980126,0.183175,0.120475,0.049734,0.101598,0.122722,-0.0317238,-0.0429452,-18594.2
-19284.1,0.946323,0.59369,2,7,0,19290.2,-0.0191425,0.173199,0.130695,0.0627196,0.0994152,0.0227289,-0.0295514,-0.0572863,0.982232,0.178306,0.122612,0.0550155,0.107498,0.131554,-0.0311096,-0.0696316,-18585.4
-19286.4,0.842679,0.59369,3,7,0,19289.7,-0.0277442,0.171163,0.128118,0.0632719,0.101304,0.0210751,-0.0278009,-0.0556521,0.978729,0.176525,0.119576,0.0561353,0.109154,0.124781,-0.0291188,-0.0676454,-18586.3
-19289.9,0.792468,0.59369,3,7,0,19294.9,-0.0161668,0.175562,0.114191,0.0642407,0.091521,0.0206373,-0.0384542,-0.0588842,0.980458,0.183553,0.107941,0.0578077,0.102427,0.135031,-0.0417986,-0.071574,-18591.8
-19290.1,0.996094,0.59369,3,7,0,19293.3,-0.0210888,0.173388,0.142723,0.0691121,0.104634,0.0357203,-0.0294639,-0.0387585,0.980691,0.173068,0.129377,0.051858,0.110605,0.143382,-0.032561,-0.0471111,-18585
-19282.9,1,0.59369,2,3,0,19291.4,-0.018677,0.175579,0.121348,0.0618707,0.0965332,0.0269595,-0.0328959,-0.0520568,0.978737,0.181758,0.112578,0.051151,0.104837,0.138757,-0.0356153,-0.0632752,-18588.7
-19282.9,0.79682,0.59369,3,7,0,19287.9,-0.016457,0.17635,0.133527,0.0707362,0.103577,0.0308685,-0.036115,-0.0446325,0.982894,0.178518,0.122052,0.0565436,0.112329,0.142958,-0.040153,-0.0542509,-18585.1
