# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2024-09-28 21:03:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/w7kykt7b.json
# init = 2 (Default)
# random
#   seed = 76024
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/dens.nondens/multireg-20240928160339_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,log_p
-19259.8,0.858635,0.61284,3,7,0,19266.7,-0.00581077,0.154459,0.123954,0.0626804,0.0958025,0.0366415,-0.0351834,-0.0502989,0.976322,0.153086,0.113576,0.046658,0.103105,0.168254,-0.0384291,-0.0617351,-56146
-19259.5,1,0.61284,3,7,0,19263.8,-0.0263867,0.17502,0.136693,0.0658842,0.109772,0.0295989,-0.0280158,-0.0533553,0.983034,0.176344,0.125212,0.0535873,0.116541,0.149196,-0.0294548,-0.0654865,-56145.7
-19259.7,0.997782,0.61284,3,7,0,19262.7,-0.00507764,0.157238,0.12868,0.065198,0.0909585,0.0382149,-0.0406916,-0.0495564,0.976928,0.154637,0.118913,0.0483309,0.0994869,0.175454,-0.0451873,-0.0608239,-56145.9
-19259.9,0.952646,0.61284,3,7,0,19264.6,-0.0282093,0.173383,0.136618,0.0656959,0.110392,0.0277219,-0.0280711,-0.0526323,0.982103,0.17456,0.125237,0.0541821,0.117504,0.143986,-0.0295844,-0.0645991,-56146.1
-19256,1,0.61284,3,7,0,19262.6,-0.0155204,0.174653,0.135671,0.0715899,0.100251,0.0281357,-0.0332414,-0.0465425,0.982302,0.174851,0.124593,0.0594267,0.1085,0.142446,-0.0363924,-0.0571247,-56142.2
-19255.1,0.962121,0.61284,3,7,0,19258.6,-0.0221072,0.165968,0.136591,0.072006,0.0994504,0.0317551,-0.0299607,-0.0497558,0.983914,0.164776,0.125234,0.0587871,0.106123,0.151993,-0.0321285,-0.0610686,-56141.3
-19258.3,0.846642,0.61284,3,7,0,19259.9,-0.0155556,0.164303,0.126981,0.0534188,0.0957088,0.0281319,-0.041374,-0.0493204,0.976055,0.164641,0.119003,0.0408384,0.106252,0.15166,-0.0460371,-0.0605342,-56144.4
-19256.6,1,0.61284,3,7,0,19261.1,-0.0225379,0.167301,0.133712,0.0730351,0.101987,0.0342749,-0.0325689,-0.0605393,0.983953,0.167176,0.123285,0.060006,0.109147,0.171533,-0.0343699,-0.0743039,-56142.8
-19254.3,0.975412,0.61284,2,7,0,19258.7,-0.0178819,0.164756,0.131928,0.0652027,0.103189,0.0349318,-0.0340607,-0.0580411,0.985315,0.16451,0.121709,0.0509921,0.1107,0.17158,-0.036398,-0.0712376,-56140.5
-19255,0.97086,0.61284,3,7,0,19255.8,-0.0138432,0.166462,0.135806,0.0671287,0.0984012,0.0287967,-0.0334719,-0.0453808,0.974394,0.16531,0.125105,0.0543808,0.106549,0.14296,-0.0367725,-0.0556989,-56141.1
-19258.1,0.734799,0.61284,3,7,0,19261.4,-0.0160315,0.159743,0.123594,0.0632185,0.097925,0.0412464,-0.0433229,-0.0561861,0.982248,0.158556,0.113827,0.045233,0.106963,0.191796,-0.0478145,-0.0689609,-56144.3
-19255.2,0.960943,0.61284,2,3,0,19260.1,-0.0103827,0.161582,0.126887,0.0601052,0.103243,0.0342903,-0.038044,-0.0562033,0.981411,0.161455,0.117237,0.0455005,0.112029,0.17115,-0.0413973,-0.068982,-56141.4
-19254.7,0.98733,0.61284,3,7,0,19257.4,-0.0181465,0.162311,0.135492,0.0573574,0.104994,0.0342983,-0.0345332,-0.053401,0.976528,0.161078,0.12526,0.0422948,0.112773,0.165475,-0.0373717,-0.0655426,-56140.8
-19256.6,0.870023,0.61284,3,7,0,19258.8,-0.0156661,0.161092,0.136232,0.0557739,0.109811,0.0305462,-0.0331799,-0.0517447,0.981246,0.159947,0.12572,0.0420648,0.117942,0.153709,-0.0358697,-0.0635097,-56142.8
-19256.4,0.938375,0.61284,3,7,0,19261.6,-0.0170592,0.165569,0.129117,0.0745123,0.0904324,0.0366227,-0.0357753,-0.0518233,0.978665,0.164625,0.118704,0.0594743,0.097771,0.170293,-0.0390173,-0.0636062,-56142.5
-19254.3,0.919623,0.61284,3,7,0,19259.7,-0.0232397,0.167324,0.131712,0.0621139,0.107722,0.0328121,-0.0327373,-0.0525366,0.97975,0.167582,0.120629,0.0477755,0.115289,0.159623,-0.0352636,-0.0644817,-56140.5
-19254.9,0.909329,0.61284,3,7,0,19257.6,-0.0128553,0.166648,0.127176,0.0674019,0.106386,0.029018,-0.0409032,-0.0513716,0.978472,0.166741,0.11685,0.0545926,0.116956,0.155604,-0.0452882,-0.0630517,-56141.1
-19257.6,0.737539,0.61284,3,7,0,19261.6,-0.0138004,0.162056,0.13225,0.062214,0.0897087,0.0355542,-0.0255834,-0.0503651,0.984336,0.161611,0.122019,0.0476656,0.0941822,0.158345,-0.0267561,-0.0618164,-56143.7
-19254.9,0.766184,0.61284,2,3,0,19263.3,-0.0159472,0.157744,0.128077,0.0668539,0.094918,0.0336827,-0.0322788,-0.0509873,0.976473,0.156606,0.117725,0.0528124,0.101834,0.159693,-0.0348398,-0.06258,-56141
-19253.8,0.980829,0.61284,3,7,0,19256.8,-0.021088,0.166727,0.136791,0.0642849,0.100976,0.0332524,-0.041155,-0.0526062,0.981605,0.165027,0.127106,0.0497383,0.110769,0.167224,-0.045488,-0.0645671,-56140
-19255,0.698293,0.61284,3,7,0,19260.1,-0.0165209,0.16696,0.126406,0.0718131,0.105217,0.0367696,-0.0321317,-0.0521037,0.976512,0.167228,0.1141,0.0559536,0.111873,0.16814,-0.0345649,-0.0639503,-56141.2
-19254.2,1,0.61284,3,7,0,19256.7,-0.019812,0.161731,0.129042,0.0679909,0.0983566,0.0267642,-0.0394873,-0.051093,0.981402,0.160965,0.119788,0.0568699,0.108655,0.148838,-0.0435914,-0.0627098,-56140.4
-19255.8,0.718372,0.61284,2,7,0,19259.7,-0.0156204,0.161896,0.134652,0.0696466,0.100647,0.0248623,-0.0321182,-0.0488923,0.985822,0.160819,0.124334,0.0594821,0.109135,0.136279,-0.034825,-0.0600087,-56141.9
-19256,0.817226,0.61284,3,7,0,19261.5,-0.0162782,0.163647,0.122614,0.0660582,0.0988309,0.0320781,-0.0415555,-0.0495585,0.975661,0.163604,0.112663,0.0517884,0.10886,0.161473,-0.0462371,-0.0608264,-56142.2
-19255.5,0.867228,0.61284,3,7,0,19260.5,-0.0161351,0.163792,0.13644,0.0593906,0.102282,0.0378493,-0.0253667,-0.0528279,0.978913,0.163075,0.124987,0.0432182,0.106679,0.166287,-0.0262806,-0.0648392,-56141.6
-19255.7,0.744938,0.61284,3,7,0,19262,-0.0126119,0.164491,0.124616,0.0627069,0.0973066,0.0295684,-0.0412563,-0.0465442,0.979561,0.164432,0.115057,0.0492073,0.107604,0.152033,-0.0461331,-0.0571268,-56141.9
-19255.9,0.90844,0.61284,3,7,0,19260,-0.0184754,0.164552,0.140843,0.0691114,0.103639,0.0384673,-0.0285552,-0.0564928,0.980547,0.162617,0.129155,0.0533049,0.108936,0.17413,-0.0298403,-0.0693373,-56142
-19260.7,0.707989,0.61284,2,7,0,19264,-0.012966,0.164558,0.133985,0.0764082,0.0947061,0.0439411,-0.0374348,-0.0565768,0.97244,0.162059,0.122762,0.0581511,0.101465,0.194115,-0.0406248,-0.0694405,-56146.8
-19259.3,1,0.61284,2,3,0,19262.1,-0.00912097,0.164704,0.136578,0.0749304,0.0937388,0.0415171,-0.0354182,-0.054589,0.973263,0.162116,0.125499,0.0576998,0.100266,0.184655,-0.0383451,-0.0670007,-56145.4
-19260.5,0.949805,0.61284,3,7,0,19264.5,-0.0194954,0.159725,0.131174,0.0530359,0.106412,0.0245965,-0.0352429,-0.0593565,0.985516,0.160334,0.12326,0.0435385,0.116094,0.149226,-0.0377215,-0.0728521,-56146.7
-19259.8,1,0.61284,3,7,0,19263.2,-0.012797,0.169765,0.134181,0.0778353,0.0934365,0.0410892,-0.034302,-0.0462443,0.974887,0.167758,0.121697,0.0596718,0.0996465,0.173861,-0.037707,-0.0567587,-56145.9
-19259.2,1,0.61284,3,7,0,19260.9,-0.019328,0.161258,0.131148,0.0533711,0.108053,0.0255618,-0.0352671,-0.0568906,0.984828,0.161818,0.122547,0.0429012,0.117613,0.148915,-0.0379633,-0.0698256,-56145.4
-19257.4,1,0.61284,3,7,0,19261.8,-0.0223087,0.16862,0.139149,0.073298,0.0948395,0.0324684,-0.0322814,-0.0471413,0.97495,0.166858,0.128028,0.0594941,0.101934,0.152688,-0.0351741,-0.0578596,-56143.5
-19254,1,0.61284,2,3,0,19258.6,-0.0146087,0.163754,0.129178,0.0574815,0.100599,0.0295622,-0.034204,-0.0539539,0.980882,0.164363,0.120075,0.0451908,0.108949,0.154508,-0.0369241,-0.0662212,-56140.2
-19255.6,0.926123,0.61284,3,7,0,19257.4,-0.0124607,0.167977,0.135789,0.070307,0.0993234,0.0435301,-0.0348611,-0.05626,0.980286,0.166331,0.124325,0.0518489,0.105518,0.190816,-0.0375241,-0.0690517,-56141.8
-19255.7,0.934226,0.61284,3,7,0,19258.9,-0.00929865,0.166626,0.135796,0.0654979,0.100758,0.0315814,-0.0269298,-0.0461529,0.976652,0.166046,0.124085,0.0516449,0.106579,0.145398,-0.0287552,-0.0566464,-56141.9
-19256.7,0.944497,0.61284,3,7,0,19259.8,-0.0080825,0.168961,0.134277,0.0711455,0.0998377,0.030076,-0.0399762,-0.0480024,0.985559,0.167739,0.123819,0.0578542,0.109752,0.153817,-0.0444517,-0.0589166,-56142.9
-19261.8,0.770119,0.61284,2,7,0,19264.4,-0.0240627,0.166517,0.131051,0.0612642,0.0939353,0.0337807,-0.0206588,-0.061768,0.974961,0.168669,0.121708,0.0494342,0.0974354,0.162504,-0.0197892,-0.075812,-56147.9
-19261.3,1,0.61284,3,7,0,19267.8,-0.015361,0.159487,0.132846,0.0645942,0.0941659,0.0326661,-0.0230827,-0.0661623,0.975986,0.160187,0.124177,0.0539995,0.0986012,0.166403,-0.0223567,-0.0812054,-56147.4
-19259.2,1,0.61284,3,7,0,19264.5,-0.0158651,0.170473,0.133972,0.0715659,0.105576,0.0344168,-0.0432406,-0.0383448,0.979011,0.168024,0.121197,0.0540079,0.115837,0.156373,-0.0492506,-0.0470631,-56145.4
-19256,1,0.61284,2,3,0,19261.1,-0.0197588,0.17118,0.134395,0.0714886,0.104956,0.0375041,-0.0364721,-0.0438862,0.979469,0.169625,0.121423,0.0536909,0.112716,0.164454,-0.0405475,-0.0538645,-56142.2
-19256.1,0.866508,0.61284,3,7,0,19261.1,-0.0125154,0.158943,0.130953,0.0597434,0.0972969,0.0292383,-0.0321962,-0.0606857,0.98071,0.159095,0.122846,0.0490989,0.105054,0.159382,-0.0339043,-0.0744836,-56142.3
-19254.6,0.998647,0.61284,3,7,0,19257.6,-0.0126299,0.171291,0.128929,0.0706585,0.10082,0.0328292,-0.039734,-0.0480698,0.979796,0.171193,0.117953,0.0559244,0.110232,0.160274,-0.0441516,-0.0589992,-56140.7
-19253.5,0.999866,0.61284,3,7,0,19255.7,-0.00996561,0.167703,0.135392,0.069442,0.100855,0.0324049,-0.0360838,-0.0547394,0.980399,0.166892,0.125212,0.0561581,0.109299,0.163578,-0.0391411,-0.0671853,-56139.7
-19255.7,0.807927,0.61284,2,3,0,19257.5,-0.0200135,0.167838,0.136268,0.0587711,0.100404,0.0349975,-0.0295117,-0.0430264,0.97908,0.166912,0.124528,0.0423158,0.10639,0.152198,-0.0321623,-0.0528091,-56141.9
-19257.1,0.871626,0.61284,3,7,0,19260.3,-0.0171915,0.163383,0.126991,0.0623941,0.108966,0.0297063,-0.0369827,-0.0593257,0.985446,0.164199,0.1174,0.0504,0.118382,0.162728,-0.0398386,-0.0728143,-56143.3
-19259,0.931894,0.61284,2,3,0,19260.5,-0.0181676,0.164985,0.129911,0.0571394,0.11014,0.0310596,-0.0390118,-0.0618656,0.984614,0.165728,0.121001,0.0444863,0.119979,0.170232,-0.042086,-0.0759317,-56145.2
-19259.9,0.854757,0.61284,3,7,0,19266.6,-0.0152038,0.16713,0.135415,0.072324,0.0897522,0.0353656,-0.0295799,-0.0405218,0.974946,0.165274,0.12342,0.0564281,0.0953814,0.150454,-0.0324607,-0.0497351,-56146
-19254.3,0.994313,0.61284,2,3,0,19260.9,-0.0143995,0.164646,0.136649,0.0689676,0.09452,0.0358176,-0.0376535,-0.0465321,0.97854,0.161987,0.125861,0.0529228,0.102632,0.164164,-0.0417555,-0.057112,-56140.4
-19253.9,0.859837,0.61284,3,7,0,19257.8,-0.0180401,0.165105,0.128627,0.0622054,0.10523,0.0296657,-0.0325924,-0.057054,0.980566,0.166191,0.11882,0.0503444,0.113236,0.156827,-0.0346985,-0.0700262,-56140
-19258.4,0.662311,0.61284,2,3,0,19260.2,-0.0147781,0.175094,0.134754,0.0639888,0.099192,0.0357743,-0.0209146,-0.0524881,0.982182,0.176938,0.123093,0.0494268,0.102528,0.157546,-0.0208991,-0.0644221,-56144.6
-19258.2,0.995441,0.61284,3,7,0,19262.2,-0.01576,0.155584,0.130568,0.0672765,0.10018,0.0324112,-0.0482559,-0.0508979,0.977625,0.152154,0.121184,0.0526259,0.112181,0.168853,-0.0542651,-0.0624703,-56144.3
-19258.7,0.894799,0.61284,3,7,0,19264.9,-0.0183617,0.176345,0.134717,0.062394,0.0991168,0.0324663,-0.0214828,-0.0505199,0.982322,0.178575,0.12343,0.0490985,0.103159,0.147985,-0.0217592,-0.0620065,-56144.8
-19255.7,1,0.61284,2,3,0,19260.4,-0.0144587,0.173455,0.130471,0.0616214,0.103655,0.0298355,-0.026526,-0.0517612,0.981862,0.175814,0.119635,0.0492531,0.109763,0.146912,-0.0277815,-0.06353,-56141.9
-19256.8,0.89565,0.61284,3,7,0,19260.4,-0.0200909,0.15412,0.134801,0.0683719,0.0971981,0.0350481,-0.0422499,-0.0504196,0.978253,0.149967,0.124766,0.0528861,0.106896,0.170016,-0.0470069,-0.0618833,-56143
-19253.6,0.913805,0.61284,2,3,0,19259.8,-0.0182937,0.170493,0.129422,0.062074,0.1015,0.0342777,-0.0360069,-0.0566831,0.98026,0.171573,0.119724,0.0478504,0.10964,0.170066,-0.0388803,-0.0695709,-56139.8
-19254.9,0.642648,0.61284,2,3,0,19259.3,-0.0223918,0.164718,0.134144,0.0690956,0.0978715,0.0393659,-0.0351998,-0.0570404,0.98099,0.16328,0.123634,0.0528891,0.104824,0.181971,-0.0378686,-0.0700095,-56141.1
-19253.6,0.894305,0.61284,3,7,0,19258.1,-0.0158223,0.168386,0.129249,0.0672947,0.102454,0.031594,-0.0322435,-0.0456692,0.977915,0.168574,0.117526,0.0530108,0.109889,0.149,-0.0352548,-0.0560529,-56139.8
-19254.7,0.684943,0.61284,2,3,0,19258.8,-0.0109858,0.168539,0.135544,0.0632089,0.099435,0.0326959,-0.0426515,-0.0475558,0.980582,0.166906,0.125651,0.0481002,0.10969,0.161651,-0.0477416,-0.0583684,-56140.9
-19255.2,0.875621,0.61284,3,7,0,19258.4,-0.0124247,0.166569,0.135027,0.0618128,0.0918634,0.030192,-0.0369798,-0.0513382,0.984339,0.165869,0.126488,0.049317,0.100667,0.155353,-0.0405228,-0.0630108,-56141.4
-19256.4,0.894596,0.61284,2,7,0,19259.2,-0.0143968,0.158271,0.127355,0.0636267,0.0921255,0.0262978,-0.0383706,-0.0523844,0.978488,0.157704,0.119336,0.053234,0.102003,0.148246,-0.0421231,-0.0642949,-56142.6
-19256.6,0.945302,0.61284,3,7,0,19261,-0.0156449,0.167704,0.141489,0.0647802,0.0976064,0.0425526,-0.0285769,-0.0497704,0.979981,0.165494,0.129447,0.0460411,0.102018,0.176716,-0.0304454,-0.0610866,-56142.8
