# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-04-21 01:59:31 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/tqkxh379.json
# init = 2 (Default)
# random
#   seed = 7718
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/dens.nondens/multireg-20250420205931_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,log_p
-18934.5,1,0.526655,3,7,0,18939.8,-0.0116126,0.159435,0.128631,0.0640366,0.100624,0.0340358,-0.051058,-0.0489902,0.068163,-0.0171471,-0.00785872,-0.0231618,-0.0956325,0.976976,0.150076,0.127671,0.0119138,0.112353,0.187559,-0.0517507,-0.130155,0.0669922,-0.0161581,0.00858458,-0.0160292,-0.122028,-18494.5
-18940.5,0.721993,0.526655,3,7,0,18945.7,-0.0195434,0.164915,0.11891,0.0689314,0.108947,0.0173688,-0.0319551,-0.0552492,0.0740031,-0.016484,-0.0015911,-0.0298755,-0.100159,0.972117,0.162036,0.117679,0.0237676,0.117771,0.143319,-0.0289801,-0.140781,0.0725306,-0.0153675,0.0163787,-0.0229336,-0.127804,-18497.2
-18941.6,0.991138,0.526655,3,7,0,18948.6,-0.00243545,0.158476,0.140135,0.0716472,0.101202,0.0444209,-0.0421665,-0.046364,0.073369,-0.0160281,-0.0172387,-0.0125141,-0.100827,0.973281,0.145604,0.136819,0.0123216,0.10975,0.199015,-0.0363017,-0.13002,0.0730067,-0.015167,-0.00129936,-0.00387466,-0.128657,-18492.3
-18935.7,0.984421,0.526655,3,7,0,18947.5,-0.0196807,0.153005,0.136772,0.0633472,0.0997949,0.0275372,-0.0385203,-0.0525629,0.0756028,-0.0172713,-0.00719744,-0.0195034,-0.10484,0.978757,0.142646,0.136949,0.0117595,0.109385,0.16704,-0.0329229,-0.140235,0.0743146,-0.0163721,0.0103533,-0.0111305,-0.133777,-18490.3
-18933.9,0.922071,0.526655,3,7,0,18942.4,-0.0122884,0.161259,0.124772,0.0698773,0.104819,0.0358146,-0.0486043,-0.0509265,0.0747518,-0.0104,-0.00825211,-0.0243614,-0.108631,0.972486,0.15203,0.1236,0.0135856,0.116506,0.193378,-0.046264,-0.141751,0.0729616,-0.00920918,0.0102763,-0.0160762,-0.138614,-18492.5
-18932.9,0.883929,0.526655,3,7,0,18940.4,-0.0120351,0.16671,0.132765,0.072338,0.102666,0.0273969,-0.0319632,-0.0481393,0.0705899,-0.0223758,-0.0098311,-0.019178,-0.0958195,0.973389,0.159937,0.130137,0.0237412,0.109794,0.155348,-0.0275131,-0.128866,0.0699058,-0.0215562,0.00621105,-0.0116526,-0.122267,-18493.1
-18936,0.769801,0.526655,3,7,0,18941.3,-0.0163031,0.156731,0.123668,0.0696072,0.096706,0.0328683,-0.0500557,-0.0475573,0.0785094,-0.0103776,-0.00612318,-0.02294,-0.105777,0.974429,0.147059,0.122778,0.0125575,0.1092,0.184178,-0.0472112,-0.134611,0.0772789,-0.00928002,0.0119189,-0.0147989,-0.134973,-18493.6
-18935.8,0.982692,0.526655,3,7,0,18942.7,-0.0152399,0.1683,0.126294,0.0640267,0.107566,0.0312343,-0.0301115,-0.0533487,0.0743516,-0.0180591,-0.0131816,-0.0176626,-0.0893725,0.97126,0.164087,0.122688,0.0122303,0.114277,0.166589,-0.0238699,-0.129973,0.0749556,-0.0171875,0.00161322,-0.0106225,-0.114041,-18496.8
-18934.4,0.961477,0.526655,3,7,0,18942,-0.0148767,0.171923,0.127053,0.0652405,0.103301,0.0329297,-0.0356278,-0.0486555,0.0709764,-0.0196617,-0.00771328,-0.0180334,-0.0893632,0.97394,0.167126,0.123479,0.013143,0.110859,0.171302,-0.0314038,-0.124054,0.0707986,-0.0188997,0.00731479,-0.011029,-0.114029,-18498.1
-18936,0.923229,0.526655,3,7,0,18940.5,-0.00891013,0.160262,0.134149,0.0728926,0.0979007,0.0253557,-0.0383357,-0.047784,0.0770171,-0.0164107,-0.000293372,-0.0269063,-0.109237,0.97118,0.150927,0.133425,0.0209552,0.107302,0.160271,-0.034861,-0.137721,0.0748822,-0.0153712,0.0188493,-0.0188013,-0.139389,-18490.3
-18940.1,0.672549,0.526655,3,7,0,18949,-0.0206147,0.169505,0.124334,0.0577456,0.113878,0.035859,-0.0380609,-0.0430292,0.0687832,-0.0155858,-0.0186586,-0.0173676,-0.0936423,0.975465,0.163549,0.120307,0.00392706,0.122499,0.171653,-0.0348473,-0.121698,0.0687086,-0.014571,-0.00343754,-0.00988403,-0.119489,-18501.5
-18940.7,0.986304,0.526655,3,7,0,18948.9,-0.0196667,0.171476,0.122706,0.0579554,0.113061,0.0356529,-0.0439859,-0.0504455,0.0735083,-0.0117336,-0.0157888,-0.0128571,-0.0927028,0.975819,0.166355,0.119543,0.00231867,0.124158,0.183316,-0.0382793,-0.128547,0.0738185,-0.0108545,-0.00101048,-0.00504083,-0.11829,-18503
-18931.5,1,0.526655,2,3,0,18942.6,-0.0142479,0.167232,0.125378,0.0649009,0.107901,0.028001,-0.0395908,-0.056948,0.0753922,-0.0187236,-0.00815628,-0.022545,-0.098553,0.971683,0.162073,0.124263,0.0137101,0.117584,0.173222,-0.0358393,-0.141364,0.0747946,-0.0177609,0.00866836,-0.0150702,-0.125755,-18494.2
-18938.9,0.715111,0.526655,3,7,0,18941.8,-0.00443811,0.159225,0.130533,0.0735992,0.111282,0.0261691,-0.0494581,-0.0380594,0.0740644,-0.0152781,-0.0113084,-0.018296,-0.108021,0.970441,0.148074,0.128207,0.0202416,0.124803,0.15619,-0.0469161,-0.125308,0.0725724,-0.0143002,0.00647028,-0.00949985,-0.137837,-18495.9
-18936.2,0.996201,0.526655,3,7,0,18946.2,-0.0120191,0.159164,0.131219,0.0666612,0.0966116,0.0214117,-0.0380826,-0.0562418,0.0744315,-0.0163286,-0.00914775,-0.0176927,-0.0956648,0.979448,0.152278,0.131672,0.0199682,0.107136,0.154181,-0.0322912,-0.137818,0.0740805,-0.0154747,0.00676268,-0.0100428,-0.12207,-18493.4
-18934.1,0.992575,0.526655,3,7,0,18940.8,-0.0114166,0.168035,0.131296,0.0658146,0.108865,0.0300469,-0.0423965,-0.0404539,0.068231,-0.0155634,-0.00342378,-0.0253951,-0.107877,0.971459,0.159383,0.129148,0.013883,0.118907,0.165248,-0.0413677,-0.128781,0.0654655,-0.0145083,0.0152596,-0.0172804,-0.137652,-18494.8
-18938.4,0.84595,0.526655,3,7,0,18941.1,-0.00838582,0.167073,0.130218,0.0669073,0.111385,0.0267166,-0.0410235,-0.0392801,0.0660403,-0.0138022,0.00188405,-0.0246164,-0.1054,0.968164,0.159028,0.127325,0.0172094,0.121658,0.155791,-0.0394184,-0.124934,0.0628527,-0.012848,0.0203135,-0.0166697,-0.134492,-18496.8
-18940.7,0.785017,0.526655,3,7,0,18952.7,-0.000156366,0.161535,0.12528,0.0566095,0.097933,0.0413846,-0.0446322,-0.0483794,0.0679488,-0.0127071,-0.00776399,-0.0249122,-0.0988988,0.974375,0.153207,0.123921,0.0010446,0.106864,0.19975,-0.0439393,-0.132006,0.0663554,-0.0115833,0.00934033,-0.0176262,-0.126196,-18496
-18939.6,0.999911,0.526655,3,7,0,18945.8,-0.0272223,0.1649,0.13293,0.0780849,0.110995,0.0206034,-0.0367833,-0.0492561,0.0806621,-0.0213201,-0.00953876,-0.0166281,-0.10315,0.971112,0.157316,0.130456,0.0270051,0.1214,0.145046,-0.0299633,-0.134364,0.0803598,-0.0205387,0.00740897,-0.00814937,-0.131621,-18495.7
-18935.7,0.977637,0.526655,3,7,0,18943.7,-0.0266584,0.162498,0.132008,0.0686805,0.107141,0.0280253,-0.0411591,-0.0473145,0.0825648,-0.0139583,-0.00902853,-0.018639,-0.10191,0.966217,0.153927,0.129355,0.0121138,0.118118,0.164048,-0.0350729,-0.130808,0.0824683,-0.0130147,0.00792822,-0.01047,-0.130039,-18493.9
-18936.4,0.875233,0.526655,3,7,0,18944.5,-0.0156896,0.166,0.132037,0.0730271,0.0977953,0.0250909,-0.0350477,-0.0521123,0.0738623,-0.0186702,-0.00837725,-0.00858868,-0.0950254,0.975838,0.159513,0.130478,0.0242519,0.107137,0.154787,-0.0257061,-0.131155,0.073515,-0.0181524,0.00664733,-0.000144997,-0.121254,-18495.3
-18937.1,0.886634,0.526655,3,7,0,18944.2,-0.0100656,0.174399,0.136286,0.060503,0.112458,0.0322315,-0.0448513,-0.0484223,0.0706815,-0.0127264,-0.00349661,-0.0233374,-0.103391,0.970632,0.166742,0.134377,0.00695143,0.123407,0.179718,-0.0424948,-0.134516,0.0686271,-0.0117087,0.0143121,-0.015466,-0.131928,-18497
-18936.4,0.950304,0.526655,3,7,0,18944.1,-0.0217795,0.152646,0.119627,0.0720657,0.100875,0.0281743,-0.0372297,-0.0492533,0.0769602,-0.0186102,-0.0133073,-0.0144902,-0.101169,0.973758,0.144907,0.117876,0.0196681,0.110283,0.161456,-0.0303221,-0.133319,0.0766977,-0.0177953,0.0030064,-0.00600329,-0.129094,-18493.7
-18936.2,0.928706,0.526655,3,7,0,18944.4,-0.00556776,0.162693,0.129135,0.0613304,0.10974,0.0338283,-0.0310704,-0.0500144,0.0717967,-0.00639602,-0.0102109,-0.0182897,-0.101701,0.971478,0.155613,0.126057,0.00808887,0.117392,0.171479,-0.0233358,-0.134984,0.0704925,-0.00532659,0.00663895,-0.0101083,-0.129772,-18493.8
-18937.6,0.886682,0.526655,3,7,0,18942.6,-0.0175141,0.160283,0.126322,0.0805544,0.105406,0.0279771,-0.0480979,-0.0440997,0.0811322,-0.0246757,-0.0119555,-0.0250362,-0.101754,0.971685,0.150806,0.123567,0.0248037,0.116975,0.166836,-0.0480523,-0.128367,0.0812182,-0.0236472,0.00544313,-0.0174839,-0.12984,-18495.3
-18933.2,0.895018,0.526655,3,7,0,18943.8,-0.0113244,0.163229,0.12974,0.0597514,0.0998883,0.030138,-0.039599,-0.0535186,0.0701249,-0.00907274,-0.00408386,-0.0193308,-0.10001,0.97391,0.156218,0.129348,0.00940601,0.109925,0.174573,-0.0340663,-0.137686,0.0683636,-0.00812716,0.0128258,-0.0114119,-0.127614,-18492.9
-18936.1,0.835765,0.526655,3,7,0,18941.5,-0.0219296,0.161434,0.126834,0.0775948,0.105046,0.024847,-0.0367704,-0.0411686,0.0744525,-0.0255361,-0.0119199,-0.022052,-0.104207,0.970957,0.153149,0.124235,0.0269451,0.113745,0.147054,-0.0343388,-0.127013,0.0735483,-0.0246044,0.00558838,-0.0139804,-0.13297,-18493.9
-18935.5,0.990191,0.526655,3,7,0,18941.7,-0.0221333,0.163013,0.130805,0.075072,0.1052,0.0257325,-0.0389042,-0.0394915,0.0721023,-0.0215263,-0.0134432,-0.0280459,-0.10013,0.974636,0.154198,0.127887,0.0249625,0.114323,0.149025,-0.0397369,-0.122909,0.0713865,-0.0203357,0.00392164,-0.0209346,-0.127768,-18494.1
-18932.2,0.918535,0.526655,3,7,0,18941.1,-0.0113709,0.160025,0.128835,0.0628349,0.104445,0.0309289,-0.0361243,-0.0518273,0.0786528,-0.013997,-0.0103432,-0.0122161,-0.102039,0.970293,0.152396,0.127118,0.00778421,0.113752,0.170047,-0.0267536,-0.136195,0.0782218,-0.0132304,0.00600916,-0.00343068,-0.130204,-18492.6
-18937.3,0.778368,0.526655,3,7,0,18941.1,-0.0227913,0.16143,0.12846,0.0689528,0.102575,0.0315407,-0.0280898,-0.0525971,0.0768517,-0.0186158,-0.0123718,-0.0285897,-0.0926449,0.974726,0.155347,0.124984,0.0163511,0.10789,0.167606,-0.0251937,-0.132597,0.0773145,-0.017413,0.00393403,-0.0222584,-0.118216,-18493.2
-18935.9,0.961927,0.526655,3,7,0,18944.5,-0.00736908,0.162978,0.133311,0.0669259,0.10438,0.0247378,-0.0375615,-0.0528774,0.0808177,-0.0182605,-0.00671849,-0.0104719,-0.108991,0.974497,0.154964,0.133078,0.0136914,0.114865,0.159253,-0.0271041,-0.14206,0.0797139,-0.0176495,0.0106764,-0.000845638,-0.139075,-18493.9
-18933.3,0.979199,0.526655,3,7,0,18939.7,-0.0185131,0.166911,0.12609,0.0669632,0.105178,0.0343441,-0.0421522,-0.045864,0.0689756,-0.0114016,-0.00928536,-0.0281425,-0.0956285,0.970199,0.159814,0.122915,0.0143475,0.114641,0.178428,-0.0424682,-0.126855,0.0679175,-0.0101436,0.00755135,-0.0214787,-0.122023,-18494.6
-18935.9,0.882722,0.526655,3,7,0,18940.1,-0.0142331,0.159768,0.123394,0.0631114,0.104165,0.039186,-0.0432724,-0.0498912,0.0825911,-0.0110461,-0.0167905,-0.0166306,-0.102102,0.969978,0.15133,0.120862,0.00163632,0.114432,0.192369,-0.0368109,-0.134646,0.0830408,-0.00998249,-0.000270243,-0.00825413,-0.130284,-18494.7
-18936.9,0.953411,0.526655,3,7,0,18942.9,-0.0141851,0.161843,0.133608,0.0574809,0.102228,0.0424126,-0.0429313,-0.0433461,0.0796828,-0.0148594,-0.00684232,-0.0252066,-0.096152,0.969318,0.152004,0.129614,-0.00553929,0.110608,0.19626,-0.0409973,-0.122467,0.0796598,-0.0137872,0.00990137,-0.0182157,-0.122691,-18495
-18934.8,1,0.526655,3,7,0,18941.8,-0.0152936,0.159426,0.127958,0.0551438,0.105228,0.0336705,-0.0473594,-0.0466281,0.0716581,-0.0123261,-0.0107318,-0.0188696,-0.105134,0.97585,0.150085,0.127568,0.000486836,0.116971,0.180863,-0.0440942,-0.133783,0.0701013,-0.0113069,0.00667703,-0.0104084,-0.134153,-18495
-18934.5,0.996571,0.526655,3,7,0,18938.5,-0.0143771,0.167055,0.12826,0.0787629,0.104077,0.0267114,-0.0331894,-0.0499629,0.07664,-0.0224357,-0.00666751,-0.0219979,-0.0966507,0.970551,0.16106,0.124828,0.0275851,0.111644,0.158229,-0.0287434,-0.131086,0.0763111,-0.0215815,0.00987136,-0.0146568,-0.123328,-18494
-18933.3,0.860832,0.526655,3,7,0,18941.1,-0.0129827,0.163899,0.122767,0.0711469,0.104867,0.0259085,-0.0339621,-0.0518822,0.0727482,-0.0209297,-0.00246957,-0.024149,-0.0956719,0.973633,0.159015,0.12015,0.0220735,0.112647,0.159971,-0.030565,-0.132864,0.0717285,-0.0200632,0.0142668,-0.0171054,-0.122079,-18494.9
-18933.6,0.78933,0.526655,3,7,0,18941.9,-0.0140117,0.161822,0.134128,0.0630817,0.106027,0.0354827,-0.047278,-0.0452495,0.075783,-0.0117473,-0.0149108,-0.0171012,-0.106259,0.974128,0.150969,0.132646,0.00562961,0.117816,0.182606,-0.0429111,-0.132738,0.0749003,-0.0106959,0.002358,-0.00836421,-0.135589,-18493.2
-18935,0.808771,0.526655,3,7,0,18940.8,-0.020368,0.159746,0.136367,0.0692133,0.106676,0.0278661,-0.0356656,-0.0507268,0.0768929,-0.0225933,-0.0127728,-0.0200135,-0.104759,0.96529,0.150379,0.135043,0.0169753,0.115137,0.162732,-0.0306888,-0.138637,0.0762476,-0.0216623,0.00460592,-0.0116965,-0.133674,-18489.5
-18937,0.968568,0.526655,3,7,0,18941.6,-0.00127344,0.166026,0.124055,0.068204,0.100479,0.0333313,-0.0397816,-0.0440869,0.069478,-0.0125767,-0.00429935,-0.020655,-0.099821,0.979561,0.15907,0.121268,0.0154216,0.10959,0.172744,-0.0361462,-0.126348,0.0677164,-0.0116409,0.0126922,-0.012879,-0.127373,-18497.7
-18935.1,1,0.526655,3,7,0,18942.1,-0.0254702,0.160508,0.136146,0.0666251,0.109391,0.0283673,-0.0410178,-0.0530257,0.0791704,-0.0227511,-0.0129417,-0.0207152,-0.102525,0.970423,0.151221,0.134988,0.0127971,0.119393,0.170426,-0.0371128,-0.139614,0.0790226,-0.0218069,0.00415132,-0.0126815,-0.130823,-18491.8
-18940.6,0.746921,0.526655,3,7,0,18947,-0.0142973,0.169527,0.137654,0.0633938,0.10286,0.0332006,-0.0348113,-0.0489759,0.0870874,-0.0289836,-0.00673465,-0.0247894,-0.0922518,0.971748,0.162555,0.133835,0.00307934,0.109256,0.174599,-0.0314307,-0.125942,0.0884688,-0.0281603,0.00937788,-0.018139,-0.117715,-18497.7
-18938.1,1,0.526655,3,7,0,18947.1,-0.012991,0.156493,0.119492,0.0686301,0.103027,0.0363386,-0.0334598,-0.0496257,0.0758687,-0.0107943,-0.0106113,-0.0208083,-0.114581,0.973619,0.148374,0.117851,0.0123291,0.110462,0.180996,-0.0262055,-0.144413,0.0738022,-0.0096542,0.00842359,-0.0116097,-0.146208,-18492.1
-18939.3,0.969117,0.526655,3,7,0,18945.7,-0.0128272,0.169794,0.140502,0.0660872,0.104702,0.0256114,-0.0480998,-0.0477519,0.0727931,-0.0225827,-0.00718424,-0.0204054,-0.0863837,0.973424,0.161676,0.138313,0.0157982,0.116704,0.163232,-0.0477944,-0.120801,0.0731101,-0.0218135,0.00761935,-0.0139141,-0.110227,-18498.6
-18936.2,0.815543,0.526655,3,7,0,18949.3,-0.0174882,0.15465,0.121998,0.0697848,0.102316,0.0253319,-0.0325503,-0.0474195,0.0777753,-0.0104683,-0.00884878,-0.0181447,-0.110064,0.971955,0.146997,0.120619,0.01771,0.111409,0.151546,-0.0241107,-0.137501,0.0762544,-0.00945584,0.00931988,-0.00913552,-0.140443,-18492.2
-18937.3,0.984212,0.526655,3,7,0,18942.3,-0.0103891,0.171535,0.135566,0.0649357,0.105906,0.0364649,-0.0485452,-0.049987,0.0708125,-0.0238599,-0.00825379,-0.0231527,-0.0910933,0.975712,0.16345,0.133038,0.010505,0.116044,0.192234,-0.0494219,-0.127864,0.0705146,-0.0229866,0.0074785,-0.0164612,-0.116236,-18497.9
-18938.4,0.977754,0.526655,3,7,0,18943.6,-0.0194186,0.153745,0.121604,0.0688314,0.105343,0.0235283,-0.0318843,-0.0464697,0.0773821,-0.0108926,-0.00978847,-0.0178093,-0.110618,0.967962,0.146141,0.120154,0.0175905,0.114593,0.145555,-0.0233874,-0.136879,0.0758384,-0.00987835,0.0084004,-0.00871462,-0.14115,-18492.6
-18938.1,0.978408,0.526655,3,7,0,18946.9,-0.0167713,0.155724,0.121775,0.0709829,0.10666,0.0321165,-0.036104,-0.0467213,0.0769798,-0.00928221,-0.0150249,-0.0125854,-0.109025,0.967015,0.147089,0.119281,0.0156528,0.11632,0.166907,-0.0267692,-0.135893,0.0759494,-0.00832014,0.00225872,-0.00315452,-0.139118,-18493
-18935.1,0.987559,0.526655,3,7,0,18941.9,-0.00633348,0.168855,0.131434,0.0649098,0.0973569,0.027921,-0.0381037,-0.0540735,0.073701,-0.0193878,-0.00194731,-0.0232776,-0.0939701,0.974732,0.16324,0.130363,0.0145864,0.106049,0.169981,-0.0348107,-0.13393,0.0729066,-0.0185409,0.0144693,-0.0163178,-0.119907,-18495.1
-18934.9,1,0.526655,3,7,0,18939.8,-0.022516,0.160717,0.131138,0.0680797,0.104004,0.0368439,-0.0393137,-0.0415789,0.0764011,-0.0149652,-0.0180158,-0.0163948,-0.105608,0.972742,0.150355,0.128212,0.0101337,0.112987,0.175044,-0.0338638,-0.128032,0.0759329,-0.0139334,-0.00102446,-0.0076548,-0.134758,-18493
-18931.6,0.953836,0.526655,3,7,0,18939.2,-0.0167385,0.16309,0.121798,0.0667593,0.102418,0.0322528,-0.0420458,-0.041622,0.0768445,-0.0192557,-0.00614173,-0.0236527,-0.10247,0.971221,0.155637,0.119015,0.0102299,0.11183,0.170431,-0.0398918,-0.125345,0.0758657,-0.0182862,0.0114567,-0.0159006,-0.130753,-18495.3
-18933.5,0.857072,0.526655,3,7,0,18937.4,-0.0103059,0.167985,0.136639,0.0618353,0.106176,0.0289643,-0.0400841,-0.0553805,0.0673306,-0.0170548,-0.011685,-0.0191569,-0.0999021,0.973842,0.160454,0.136692,0.0141299,0.116031,0.172473,-0.0364156,-0.141263,0.0659385,-0.0161042,0.00491264,-0.0112321,-0.127477,-18492.5
-18933.4,0.995976,0.526655,3,7,0,18937,-0.0181842,0.158644,0.121796,0.0724402,0.10296,0.0321936,-0.0403307,-0.0413996,0.0810935,-0.0161962,-0.00618999,-0.0224516,-0.102295,0.972189,0.150358,0.117868,0.0139421,0.112361,0.16854,-0.0363352,-0.124241,0.0805875,-0.0152167,0.0112721,-0.0146037,-0.130529,-18494.9
-18935.8,0.895923,0.526655,3,7,0,18938.2,-0.0113645,0.165397,0.13958,0.0582676,0.108108,0.0308152,-0.0405497,-0.0572876,0.0711108,-0.0194423,-0.0105907,-0.0192554,-0.0956914,0.974589,0.157351,0.139,0.00777296,0.117664,0.179311,-0.0368179,-0.139933,0.0705206,-0.0185621,0.00541074,-0.0117498,-0.122104,-18493.5
-18934,0.94633,0.526655,3,7,0,18941.5,-0.010513,0.162914,0.128551,0.0707192,0.112248,0.0327741,-0.0400953,-0.0492689,0.0685967,-0.0161606,0.00269327,-0.0228767,-0.1017,0.972709,0.15495,0.125062,0.0184605,0.121245,0.17948,-0.0369112,-0.13383,0.0660482,-0.0153265,0.0204295,-0.0151267,-0.129771,-18494.3
-18932,0.886091,0.526655,3,7,0,18940,-0.0158203,0.161731,0.131135,0.0650932,0.099016,0.0263095,-0.0417979,-0.0512835,0.0770241,-0.0202895,-0.0165595,-0.0247299,-0.103291,0.971971,0.15347,0.131763,0.0139242,0.109331,0.164068,-0.040028,-0.139141,0.0767844,-0.0191153,0.000877611,-0.0169992,-0.1318,-18490.5
-18930.7,0.922215,0.526655,3,7,0,18936.1,-0.0141205,0.164918,0.128222,0.0641527,0.111644,0.0324135,-0.0395734,-0.0499043,0.0720848,-0.0141423,-0.00465122,-0.0212814,-0.0983061,0.972964,0.157918,0.125077,0.0107326,0.121016,0.176526,-0.0356008,-0.132205,0.070817,-0.0132111,0.0121514,-0.0137118,-0.12544,-18494.6
-18930.6,0.694221,0.526655,3,7,0,18939.2,-0.0142501,0.160461,0.128568,0.0695531,0.0996964,0.0272654,-0.0398804,-0.0460245,0.0761756,-0.0190749,-0.0131262,-0.020003,-0.103583,0.969343,0.151941,0.127565,0.0173626,0.109601,0.159285,-0.035965,-0.131985,0.0755512,-0.0180886,0.00405841,-0.0117994,-0.132174,-18490.9
-18930.6,0.514633,0.526655,2,3,0,18941.1,-0.0142501,0.160461,0.128568,0.0695531,0.0996964,0.0272654,-0.0398804,-0.0460245,0.0761756,-0.0190749,-0.0131262,-0.020003,-0.103583,0.969343,0.151941,0.127565,0.0173626,0.109601,0.159285,-0.035965,-0.131985,0.0755512,-0.0180886,0.00405841,-0.0117994,-0.132174,-18490.9
-18930.6,0.796617,0.526655,3,7,0,18936.6,-0.0151269,0.166396,0.129207,0.0647109,0.107334,0.0339241,-0.0402355,-0.050678,0.0723021,-0.0160033,-0.0044573,-0.021214,-0.0978579,0.975783,0.159344,0.126481,0.0107982,0.116383,0.181497,-0.0365296,-0.132812,0.0711126,-0.0151083,0.0122777,-0.0136816,-0.124868,-18494.6
-18932.5,0.695948,0.526655,3,7,0,18940.1,-0.0174331,0.165206,0.123593,0.0705088,0.104152,0.0287567,-0.0400588,-0.0497478,0.0723904,-0.0147249,-0.00524629,-0.0251264,-0.10396,0.978638,0.158685,0.122023,0.0193963,0.11386,0.169299,-0.0373595,-0.136876,0.0706243,-0.0136492,0.0127456,-0.0173678,-0.132655,-18494.5
-18936.1,0.817366,0.526655,3,7,0,18940.6,-0.00774629,0.166722,0.128398,0.0699138,0.097291,0.0278444,-0.0485558,-0.0450335,0.0722928,-0.00650058,-0.00932769,-0.0150243,-0.103704,0.971534,0.158289,0.127856,0.018277,0.110887,0.165633,-0.0433347,-0.129845,0.070789,-0.00554189,0.00756896,-0.00634078,-0.132328,-18495.4
-18936.2,0.97595,0.526655,3,7,0,18943,-0.0201012,0.159131,0.128835,0.0643437,0.110516,0.032697,-0.0316825,-0.0514928,0.076147,-0.0286553,-0.00789801,-0.0262074,-0.0978568,0.974806,0.151949,0.125624,0.0101122,0.116017,0.173635,-0.0293085,-0.134796,0.0757941,-0.0277392,0.0091578,-0.0191447,-0.124867,-18494.1
-18936.6,0.966075,0.526655,3,7,0,18941,-0.00800481,0.167249,0.129102,0.0698635,0.0981478,0.0277683,-0.0481399,-0.0449802,0.0723095,-0.00548923,-0.00982477,-0.0149018,-0.103513,0.969717,0.158827,0.128403,0.0182456,0.111766,0.164865,-0.0427101,-0.129642,0.0708527,-0.00451077,0.00701331,-0.0062254,-0.132084,-18495.3
-18935.5,0.930155,0.526655,3,7,0,18941.2,-0.019704,0.159026,0.13136,0.0646233,0.109579,0.0336672,-0.0317337,-0.0520862,0.0762366,-0.027626,-0.00791142,-0.0260041,-0.0981706,0.9735,0.151274,0.128223,0.00999301,0.115033,0.176533,-0.0290769,-0.135699,0.0758514,-0.0266988,0.00917375,-0.0188917,-0.125267,-18492.7
-18933.6,0.976447,0.526655,3,7,0,18939.6,-0.00670804,0.16423,0.128895,0.0688421,0.100633,0.0241817,-0.0454694,-0.0485308,0.0711522,-0.00921452,-0.00578112,-0.0170738,-0.10264,0.971659,0.156427,0.128598,0.0200338,0.11354,0.159408,-0.0404629,-0.133382,0.0693816,-0.00830075,0.0112668,-0.00868665,-0.13097,-18493.9
-18933.6,0.339079,0.526655,2,3,0,18951.2,-0.00670804,0.16423,0.128895,0.0688421,0.100633,0.0241817,-0.0454694,-0.0485308,0.0711522,-0.00921452,-0.00578112,-0.0170738,-0.10264,0.971659,0.156427,0.128598,0.0200338,0.11354,0.159408,-0.0404629,-0.133382,0.0693816,-0.00830075,0.0112668,-0.00868665,-0.13097,-18493.9
-18933.4,0.905864,0.526655,3,7,0,18939.7,-0.0217311,0.155129,0.124599,0.0669905,0.101222,0.0340093,-0.034263,-0.0508655,0.0785199,-0.0180903,-0.00927961,-0.0197207,-0.0988895,0.972895,0.147342,0.121864,0.0110163,0.108517,0.17632,-0.0282532,-0.133577,0.0783331,-0.0171847,0.007302,-0.0119475,-0.126184,-18492
-18937.9,0.739906,0.526655,3,7,0,18942.1,-0.013716,0.177004,0.13533,0.0688639,0.104823,0.0323917,-0.0417598,-0.0403166,0.0696362,-0.0197548,-0.0112569,-0.01277,-0.101399,0.977211,0.169126,0.132647,0.0158438,0.114689,0.16556,-0.0369635,-0.122915,0.0683799,-0.0190464,0.00501334,-0.0040989,-0.129387,-18499.5
