# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-03-23 18:55:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/68kek5_t.json
# init = 2 (Default)
# random
#   seed = 58673
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/dens.nondens/multireg-20250323135520_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,log_p
-19284.2,0.965574,0.554346,3,7,0,19287.2,-0.0243329,0.173775,0.129319,0.0674759,0.100229,0.0246177,-0.0361981,-0.0435626,0.987013,0.176869,0.119141,0.0562911,0.109905,0.127467,-0.0403441,-0.0529505,-18587.9
-19283.3,1,0.554346,3,7,0,19286.4,-0.0162023,0.177269,0.127482,0.0700362,0.0986338,0.0297188,-0.0326032,-0.0531883,0.974293,0.182047,0.117595,0.0583147,0.106474,0.14605,-0.0351643,-0.0646506,-18586.5
-19284.2,0.868864,0.554346,3,7,0,19288.3,-0.0190619,0.174706,0.131988,0.0649839,0.0987767,0.0260706,-0.0353511,-0.0443296,0.988404,0.177636,0.122077,0.0532591,0.107942,0.13095,-0.0392498,-0.0538827,-18587.7
-19286.2,0.846815,0.554346,2,7,0,19288.6,-0.0123124,0.17359,0.136869,0.0662687,0.101775,0.0252395,-0.0338191,-0.0403038,0.985933,0.175179,0.12598,0.054257,0.110649,0.123896,-0.0377258,-0.0489894,-18585.5
-19286.8,0.916558,0.554346,3,7,0,19290.7,-0.0221669,0.176711,0.124736,0.0725863,0.0984621,0.0307169,-0.0402016,-0.0577047,0.973649,0.181287,0.115748,0.0607238,0.108454,0.158578,-0.0440221,-0.0701402,-18586.1
-19284.1,1,0.554346,3,7,0,19288.4,-0.0102288,0.178492,0.129068,0.0662938,0.0982695,0.0268089,-0.0377622,-0.0412061,0.983729,0.182023,0.118745,0.0536176,0.108002,0.131417,-0.0424437,-0.0500861,-18589.5
-19285.9,0.864775,0.554346,3,7,0,19289.1,-0.0148824,0.180718,0.125606,0.0683799,0.103593,0.0225327,-0.0429936,-0.0571197,0.978198,0.186511,0.117622,0.0598312,0.115827,0.141135,-0.0474655,-0.0694292,-18588.5
-19285.7,0.994861,0.554346,3,7,0,19288.1,-0.0212915,0.170774,0.130803,0.0652451,0.0946465,0.0342715,-0.0272822,-0.0404239,0.982808,0.172927,0.119047,0.0495994,0.099973,0.140006,-0.0297687,-0.0491353,-18586.7
-19285.7,0.996332,0.554346,3,7,0,19289.7,-0.0124957,0.173676,0.129329,0.0750587,0.0919676,0.0288437,-0.0415342,-0.0559125,0.979259,0.176506,0.121047,0.0642367,0.102486,0.153479,-0.0457928,-0.0679618,-18582.8
-19285.7,0.940403,0.554346,3,7,0,19291,-0.0303988,0.174473,0.131478,0.0683524,0.0932595,0.0264783,-0.0317784,-0.042987,0.981312,0.177476,0.121365,0.0568963,0.10115,0.127863,-0.0350193,-0.0522508,-18590.8
-19286.3,0.93002,0.554346,3,7,0,19290.8,-0.00619095,0.176827,0.12168,0.0656405,0.104209,0.0304861,-0.037706,-0.0549531,0.97889,0.182436,0.112037,0.052999,0.113601,0.15344,-0.0412195,-0.0667957,-18585.1
-19282.5,1,0.554346,3,7,0,19287.1,-0.0212903,0.17913,0.130826,0.0708583,0.0984438,0.0248458,-0.0334019,-0.0483442,0.984325,0.183484,0.120965,0.0607509,0.107246,0.130582,-0.0365426,-0.0587626,-18590.6
-19282.7,0.970106,0.554346,3,7,0,19284.1,-0.0182438,0.179127,0.125261,0.0673843,0.0960284,0.0230055,-0.038494,-0.0494966,0.977456,0.184456,0.116752,0.0580767,0.106598,0.131312,-0.0426362,-0.0601632,-18590.2
-19287.3,0.710072,0.554346,2,3,0,19289.4,-0.0199381,0.187035,0.131063,0.0725736,0.103693,0.0260805,-0.0286433,-0.0419558,0.98482,0.192582,0.118999,0.0608523,0.110944,0.123546,-0.0312946,-0.0509974,-18599.4
-19284.8,0.709367,0.554346,2,3,0,19294.4,-0.0233164,0.18437,0.136043,0.0685341,0.0965879,0.0260309,-0.0322718,-0.0503027,0.982878,0.189051,0.126686,0.0582629,0.104838,0.134403,-0.035004,-0.0611431,-18595.1
-19285.3,0.83623,0.554346,3,7,0,19290.2,-0.0130136,0.1668,0.123196,0.0652877,0.101263,0.0307055,-0.038553,-0.0479022,0.975685,0.169462,0.113022,0.051502,0.110745,0.147649,-0.042842,-0.0582253,-18578.1
-19286,0.947102,0.554346,3,7,0,19290.6,-0.0204722,0.182032,0.132831,0.0719432,0.0893134,0.0254429,-0.0315824,-0.0478074,0.985816,0.186569,0.123657,0.0621718,0.0972578,0.130058,-0.0343757,-0.0581101,-18595.9
-19283.6,0.999618,0.554346,3,7,0,19288.4,-0.0277675,0.174793,0.133131,0.0634586,0.0971623,0.0265735,-0.0351763,-0.0495172,0.981315,0.178052,0.12419,0.0523878,0.106203,0.137092,-0.0386011,-0.0601883,-18587.3
-19283.6,0.993476,0.554346,3,7,0,19285.9,-0.0206823,0.17662,0.12863,0.0582213,0.0950559,0.0297526,-0.0288282,-0.048673,0.981512,0.181684,0.11927,0.045786,0.101638,0.138818,-0.0309546,-0.0591622,-18590.4
-19284.9,0.895772,0.554346,3,7,0,19288.3,-0.0137719,0.168561,0.127964,0.073232,0.10541,0.0285932,-0.0413038,-0.0482472,0.979566,0.170148,0.117221,0.0604013,0.116149,0.145176,-0.0461573,-0.0586447,-18577.6
-19284.4,0.98137,0.554346,3,7,0,19288.2,-0.0200134,0.182636,0.129163,0.0607524,0.0925791,0.0251989,-0.0286153,-0.0489723,0.980957,0.189055,0.120489,0.0508795,0.0997604,0.128388,-0.0306706,-0.059526,-18596.5
-19283.6,1,0.554346,3,7,0,19285.9,-0.0224433,0.178261,0.129171,0.0602939,0.0955136,0.0251248,-0.0278758,-0.0497437,0.981912,0.184028,0.120248,0.050433,0.102561,0.128414,-0.0297067,-0.0604636,-18592.5
-19284.5,0.941627,0.554346,3,7,0,19287.1,-0.015115,0.171886,0.132375,0.0736332,0.0899867,0.0292969,-0.038875,-0.0497486,0.981214,0.173545,0.123356,0.061822,0.0995386,0.146444,-0.0430783,-0.0604696,-18582.9
-19286,0.92802,0.554346,3,7,0,19289,-0.0220933,0.182727,0.134644,0.0589335,0.0960859,0.0225471,-0.0395542,-0.0442175,0.979653,0.186871,0.126414,0.048618,0.107001,0.125855,-0.044369,-0.0537466,-18594.5
-19285.6,0.958105,0.554346,3,7,0,19290.7,-0.00865441,0.170388,0.126176,0.0694231,0.0913781,0.0302727,-0.0287558,-0.0493338,0.977868,0.174122,0.116243,0.0574705,0.097776,0.14062,-0.0308111,-0.0599653,-18583.8
-19288.3,0.810698,0.554346,3,7,0,19292.7,-0.0234498,0.180446,0.133509,0.0637064,0.109129,0.0288992,-0.0361041,-0.0579516,0.974675,0.185195,0.124091,0.0520695,0.118434,0.151495,-0.0390199,-0.0704403,-18587.7
-19289.5,0.977427,0.554346,3,7,0,19293.9,-0.016562,0.169163,0.123036,0.0703241,0.0841853,0.0272027,-0.0319577,-0.0427442,0.986878,0.172525,0.113591,0.0590896,0.0918008,0.12944,-0.0352577,-0.0519557,-18589.4
-19289.9,0.985871,0.554346,3,7,0,19296.1,-0.0203492,0.183146,0.134755,0.0655811,0.114017,0.0296111,-0.0369128,-0.0555414,0.975792,0.187713,0.124262,0.0529113,0.123545,0.151387,-0.0402057,-0.0675108,-18589.1
-19287.9,1,0.554346,3,7,0,19294.6,-0.0104411,0.185638,0.127322,0.0672553,0.110043,0.0263073,-0.0383598,-0.0426133,0.981706,0.190951,0.11583,0.0543255,0.120321,0.132092,-0.0430519,-0.0517966,-18594.4
-19287.9,0.912207,0.554346,2,3,0,19292.5,-0.0143815,0.179385,0.128669,0.059937,0.112511,0.0323581,-0.0402375,-0.0441718,0.979086,0.183067,0.117141,0.0437292,0.122469,0.149088,-0.0452036,-0.0536909,-18587.4
-19286,1,0.554346,3,7,0,19291.2,-0.0191019,0.176522,0.132672,0.0649409,0.109814,0.0354918,-0.0380207,-0.0432015,0.979024,0.17848,0.120336,0.0475092,0.118541,0.15372,-0.0425902,-0.0525116,-18584.6
-19284.7,1,0.554346,3,7,0,19286.8,-0.0158806,0.174743,0.124708,0.0708031,0.0914871,0.0207321,-0.0321871,-0.0546635,0.982635,0.18048,0.116886,0.0642712,0.100465,0.12634,-0.0345344,-0.0664437,-18589
-19286.4,0.870765,0.554346,2,3,0,19288.9,-0.0185314,0.180031,0.122881,0.0740142,0.0913633,0.0191433,-0.0288748,-0.0464356,0.980757,0.186686,0.113562,0.0672607,0.0995272,0.112039,-0.0311993,-0.0564426,-18596.7
-19284.7,0.986622,0.554346,3,7,0,19288.9,-0.0170795,0.17484,0.131785,0.0634944,0.105412,0.037093,-0.0391949,-0.0533906,0.981196,0.177383,0.121371,0.0470779,0.114222,0.168358,-0.0431609,-0.0648965,-18581.7
-19285,0.875632,0.554346,3,7,0,19290.5,-0.0134351,0.181814,0.12875,0.0723607,0.0939901,0.0233443,-0.0264807,-0.0467587,0.98057,0.187702,0.118637,0.0635096,0.100839,0.120286,-0.0282616,-0.0568354,-18595.1
-19282.7,0.974977,0.554346,3,7,0,19287.8,-0.0129125,0.179259,0.128657,0.0708735,0.102208,0.0296056,-0.03087,-0.0530734,0.980092,0.184338,0.118144,0.0591089,0.10963,0.144359,-0.0330668,-0.0645109,-18587.7
-19281.8,0.992995,0.554346,3,7,0,19283.7,-0.0214842,0.17491,0.129578,0.0653906,0.0982519,0.0251496,-0.0387256,-0.0513885,0.979505,0.178685,0.121039,0.0551058,0.108621,0.138324,-0.0427587,-0.0624629,-18585.2
-19282.4,0.866285,0.554346,3,7,0,19285.5,-0.0131305,0.177069,0.126674,0.068537,0.0993176,0.0293282,-0.0292439,-0.045574,0.982388,0.18174,0.115548,0.0558849,0.106165,0.135098,-0.0317205,-0.0553953,-18588.8
-19284.5,0.875871,0.554346,2,7,0,19285.5,-0.0163605,0.182316,0.121389,0.0679022,0.100178,0.0306427,-0.0284782,-0.0427211,0.979656,0.188739,0.109526,0.0541061,0.106584,0.134757,-0.0310296,-0.0519277,-18595.6
-19283.5,0.856199,0.554346,2,7,0,19288.7,-0.0175906,0.17849,0.125098,0.0599367,0.103757,0.0253108,-0.0318038,-0.049389,0.983863,0.184651,0.115458,0.0491525,0.11214,0.131477,-0.0345119,-0.0600325,-18590.6
-19284.8,0.933115,0.554346,3,7,0,19286.8,-0.0177784,0.172132,0.130653,0.0771718,0.0937551,0.0280679,-0.0391025,-0.0485641,0.977171,0.173955,0.120877,0.0656551,0.103647,0.142599,-0.0434544,-0.0590298,-18582.8
-19283.2,0.858647,0.554346,3,7,0,19290.8,-0.0168557,0.17684,0.125645,0.0637439,0.106891,0.0293705,-0.0347458,-0.0515403,0.984205,0.181906,0.115329,0.0510536,0.115607,0.145245,-0.0379077,-0.0626474,-18586.6
-19282.5,0.883802,0.554346,3,7,0,19286.6,-0.0227825,0.174426,0.130989,0.0678851,0.0947655,0.0258477,-0.035888,-0.0485263,0.976906,0.177671,0.121928,0.0572732,0.104069,0.134972,-0.0395497,-0.0589838,-18586.1
-19283.7,0.76201,0.554346,3,7,0,19287.8,-0.0169991,0.176987,0.123282,0.0655732,0.10673,0.0259306,-0.0336923,-0.0453868,0.984376,0.18228,0.112307,0.0537257,0.115616,0.130407,-0.0371442,-0.0551679,-18589.1
-19283.4,0.889734,0.554346,3,7,0,19288.1,-0.0179991,0.174291,0.135382,0.0677185,0.0910153,0.0299862,-0.0361498,-0.0486572,0.978935,0.176295,0.126331,0.0552866,0.0996574,0.1449,-0.0398569,-0.059143,-18584.9
-19282,0.999402,0.554346,3,7,0,19284.5,-0.0207607,0.175935,0.125081,0.066861,0.0958205,0.0298941,-0.0355131,-0.0509267,0.977501,0.180555,0.115687,0.054558,0.104419,0.146438,-0.0388921,-0.0619015,-18587.1
-19282.5,0.682967,0.554346,3,7,0,19290.6,-0.0182427,0.175326,0.127972,0.0690757,0.0928055,0.0248062,-0.0340103,-0.0455413,0.983719,0.179265,0.118563,0.0587764,0.10164,0.128193,-0.0375179,-0.0553556,-18589
-19282.8,0.816543,0.554346,3,7,0,19288.5,-0.017696,0.175207,0.130376,0.0630465,0.105244,0.0313606,-0.034987,-0.0531136,0.978768,0.179037,0.120351,0.0496884,0.113693,0.151594,-0.0380686,-0.0645597,-18583.2
-19285.5,0.799687,0.554346,3,7,0,19288.7,-0.0190643,0.176123,0.133354,0.0621783,0.103353,0.0187241,-0.033873,-0.0405377,0.979638,0.179686,0.123482,0.0531859,0.11331,0.109053,-0.0377716,-0.0492737,-18589.2
-19285.9,0.920516,0.554346,3,7,0,19291.1,-0.016619,0.175914,0.123289,0.0730406,0.0943728,0.0392785,-0.0348571,-0.0543597,0.983036,0.180084,0.112693,0.0570003,0.10129,0.17109,-0.0378059,-0.0660744,-18587
-19287.4,0.947925,0.554346,3,7,0,19289.5,-0.02271,0.176624,0.133172,0.061235,0.10089,0.0183811,-0.0341127,-0.0415616,0.987812,0.180463,0.123873,0.052683,0.110924,0.109447,-0.037977,-0.0505182,-18592.3
-19285,0.980104,0.554346,3,7,0,19289.7,-0.0228401,0.183113,0.13053,0.0674009,0.100065,0.0209789,-0.0349643,-0.0438983,0.985602,0.188249,0.120807,0.0581603,0.109945,0.11842,-0.0388158,-0.0533586,-18596.1
-19283.5,0.780029,0.554346,3,7,0,19290.9,-0.015368,0.172943,0.126089,0.065702,0.0976985,0.0343477,-0.035494,-0.0516412,0.974937,0.176542,0.116109,0.0511525,0.105639,0.157458,-0.0388087,-0.06277,-18582.6
-19284.7,0.931929,0.554346,3,7,0,19286.5,-0.0171792,0.181084,0.131181,0.0694327,0.099797,0.0204237,-0.0365451,-0.0456335,0.98673,0.185635,0.121762,0.0607385,0.110246,0.12004,-0.0405917,-0.0554677,-18592.8
-19283.8,0.936342,0.554346,3,7,0,19289.1,-0.0193628,0.169433,0.127135,0.0650302,0.098505,0.0352839,-0.0325581,-0.053655,0.977821,0.172612,0.117038,0.0504591,0.105455,0.159385,-0.0350703,-0.0652178,-18580.5
-19282.3,0.982319,0.554346,3,7,0,19285.6,-0.0190293,0.174029,0.127207,0.0730279,0.0958395,0.0249584,-0.0354326,-0.0519792,0.982091,0.178078,0.118072,0.0635669,0.105202,0.135964,-0.0387057,-0.0631809,-18585.7
-19282.6,0.945604,0.554346,3,7,0,19284.8,-0.0146672,0.17415,0.130368,0.0624364,0.10346,0.0310521,-0.0377072,-0.0468028,0.979155,0.176972,0.12001,0.0481158,0.112676,0.146729,-0.0419062,-0.056889,-18582.8
-19285.8,0.810403,0.554346,3,7,0,19287.7,-0.0135251,0.18536,0.130097,0.0637339,0.0972946,0.0377561,-0.0360833,-0.0484195,0.984622,0.190021,0.119553,0.0468866,0.104837,0.16264,-0.0397961,-0.058854,-18594.2
-19287,0.869561,0.554346,3,7,0,19292.1,-0.0164703,0.17613,0.135544,0.0629734,0.10106,0.0176092,-0.0440686,-0.0527148,0.978648,0.179363,0.128582,0.0560401,0.114295,0.126193,-0.0491428,-0.064075,-18585.2
-19285,1,0.554346,3,7,0,19290.4,-0.00988987,0.167823,0.122218,0.0714431,0.100223,0.0256488,-0.0345221,-0.049521,0.978992,0.171543,0.112145,0.0609691,0.109285,0.134454,-0.0378054,-0.0601929,-18580.2
-19282.9,1,0.554346,3,7,0,19285.8,-0.0201874,0.179684,0.132508,0.0660365,0.0993016,0.0348206,-0.0320955,-0.0462478,0.981634,0.183159,0.121299,0.0505023,0.106141,0.150666,-0.0351306,-0.0562143,-18589.6
-19286.8,0.729372,0.554346,3,7,0,19290.8,-0.0155238,0.169447,0.122567,0.0598281,0.0968598,0.022266,-0.0362533,-0.0400287,0.976896,0.173293,0.1132,0.0491631,0.106814,0.118574,-0.0407083,-0.048655,-18585.8
-19288.8,0.902059,0.554346,3,7,0,19292.2,-0.0199419,0.181845,0.133421,0.0739303,0.100578,0.0330065,-0.0340957,-0.0599057,0.988577,0.186324,0.123659,0.0615998,0.10845,0.161424,-0.0364139,-0.0728156,-18591
-19285.8,0.999084,0.554346,3,7,0,19292.7,-0.0253626,0.170364,0.127243,0.0621876,0.0969303,0.0304587,-0.038815,-0.0454688,0.97397,0.17287,0.117618,0.0482674,0.106407,0.144879,-0.0433652,-0.0552675,-18583.6
-19285.6,0.999354,0.554346,3,7,0,19287.4,-0.00912171,0.181717,0.129338,0.0722162,0.100888,0.0253444,-0.0301376,-0.0514717,0.985957,0.187366,0.119141,0.0624781,0.108718,0.132342,-0.0323111,-0.062564,-18592
-19286.1,0.90182,0.554346,3,7,0,19291.4,-0.00862504,0.174002,0.119902,0.0646146,0.0953131,0.0228174,-0.0372288,-0.0438909,0.980043,0.17916,0.110801,0.0545113,0.105469,0.124396,-0.0415695,-0.0533495,-18588.4
-19285.6,0.995774,0.554346,3,7,0,19290.6,-0.0236293,0.176327,0.136698,0.0702907,0.0954554,0.0333952,-0.0348596,-0.0569728,0.981515,0.178933,0.127507,0.0574267,0.103349,0.160017,-0.0375892,-0.0692507,-18585.7
-19284.8,0.885108,0.554346,3,7,0,19289.9,-0.0106873,0.17851,0.126215,0.0683911,0.089815,0.023114,-0.0351372,-0.0455702,0.979539,0.183456,0.117514,0.0590234,0.0991835,0.125151,-0.0388855,-0.0553907,-18591.7
-19285.9,0.886305,0.554346,3,7,0,19290.3,-0.02677,0.173059,0.130145,0.0667977,0.107694,0.0352469,-0.0364071,-0.0519144,0.982306,0.175719,0.118951,0.0512101,0.116002,0.160506,-0.0398959,-0.0631022,-18583.1
-19285.4,1,0.554346,3,7,0,19289.9,-0.0193945,0.172539,0.123097,0.0714774,0.0999989,0.0172359,-0.0378452,-0.0462833,0.977062,0.177085,0.113989,0.0644465,0.11135,0.114272,-0.0421177,-0.0562574,-18586.5
-19285.2,1,0.554346,3,7,0,19288.1,-0.0167178,0.179382,0.135519,0.0666834,0.100217,0.0376334,-0.0313895,-0.0534958,0.984251,0.182681,0.124753,0.0509501,0.106485,0.163792,-0.0336629,-0.0650243,-18587.6
-19285.3,0.978397,0.554346,3,7,0,19288.1,-0.0191551,0.171212,0.122403,0.0673242,0.0975626,0.0183848,-0.0366647,-0.0450141,0.975988,0.175768,0.113514,0.0595944,0.108311,0.114791,-0.0407893,-0.0547148,-18586.3
