# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2024-09-28 21:03:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/w7kykt7b.json
# init = 2 (Default)
# random
#   seed = 76024
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/dens.nondens/multireg-20240928160339_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,log_p
-19259.9,0.829036,0.567195,3,7,0,19264.7,-0.0144899,0.163518,0.124121,0.0707517,0.0869706,0.0260113,-0.0310785,-0.0563316,0.977239,0.165094,0.115992,0.0621396,0.0946177,0.146168,-0.0329208,-0.0691395,-56146.1
-19258.1,0.998507,0.567195,3,7,0,19265.3,-0.0256336,0.167179,0.136744,0.0723747,0.102436,0.0258132,-0.0341513,-0.0579094,0.974714,0.166942,0.127277,0.0630502,0.111471,0.149745,-0.0365195,-0.071076,-56144.3
-19255.5,0.929611,0.567195,2,7,0,19262,-0.0200586,0.164045,0.126832,0.0666239,0.0978258,0.0405578,-0.0355378,-0.0447644,0.980678,0.162738,0.114669,0.0477376,0.104605,0.171962,-0.0393363,-0.0549423,-56141.6
-19255.4,0.994753,0.567195,3,7,0,19257.7,-0.0128237,0.16876,0.138126,0.0629536,0.101606,0.0247147,-0.0334247,-0.05746,0.979571,0.169184,0.129592,0.0538575,0.110583,0.146084,-0.0356752,-0.0705245,-56141.6
-19254.8,1,0.567195,3,7,0,19256.4,-0.0152874,0.170296,0.134201,0.0651615,0.102202,0.0252745,-0.0340976,-0.0585533,0.979139,0.171515,0.125498,0.055964,0.111308,0.149105,-0.0363987,-0.0718663,-56140.9
-19258.2,0.709775,0.567195,3,7,0,19262.4,-0.0168467,0.17308,0.125718,0.0718364,0.104181,0.0352918,-0.0416652,-0.0429647,0.981804,0.172942,0.113358,0.0547654,0.113818,0.162184,-0.0469382,-0.0527334,-56144.4
-19254.9,0.924761,0.567195,2,3,0,19262.3,-0.0158929,0.163934,0.141442,0.0647914,0.0966277,0.0353142,-0.0379507,-0.0461578,0.97862,0.16053,0.130851,0.0486405,0.104969,0.162791,-0.0421489,-0.0566525,-56141.1
-19253.5,0.948033,0.567195,3,7,0,19257.2,-0.0169312,0.16483,0.136319,0.0592055,0.0965564,0.0322571,-0.0360057,-0.0492659,0.980608,0.163486,0.126805,0.0450082,0.104848,0.157318,-0.0395174,-0.0604673,-56139.6
-19264.1,0.448069,0.567195,2,3,0,19266.3,-0.0166997,0.179944,0.129695,0.0764441,0.10735,0.032414,-0.0211288,-0.0502182,0.978122,0.182922,0.116109,0.0631609,0.111526,0.147266,-0.0213549,-0.0616361,-56150.3
-19254.6,1,0.567195,2,3,0,19265.2,-0.0112617,0.172176,0.126141,0.0678534,0.0980542,0.0314451,-0.0359368,-0.0517813,0.979519,0.173665,0.116045,0.0547006,0.106518,0.158014,-0.0392171,-0.0635546,-56140.7
-19257.8,0.801817,0.567195,3,7,0,19261.2,-0.0100443,0.160713,0.136642,0.0630104,0.0982175,0.0426461,-0.0402445,-0.043701,0.982588,0.156592,0.12485,0.0424683,0.106045,0.179431,-0.0451482,-0.0536371,-56144
-19257.6,0.984091,0.567195,3,7,0,19261.5,-0.0194974,0.169561,0.13165,0.0697318,0.100255,0.0201382,-0.039866,-0.0570369,0.977467,0.170629,0.123775,0.062835,0.111859,0.139664,-0.04354,-0.0700051,-56143.7
-19253.2,0.971336,0.567195,2,3,0,19259.2,-0.0134355,0.166317,0.131216,0.0606639,0.102624,0.03402,-0.0380294,-0.049102,0.981139,0.165654,0.120718,0.0451152,0.111391,0.162908,-0.041991,-0.0602662,-56139.4
-19255,0.891184,0.567195,2,7,0,19255.9,-0.0161315,0.168869,0.128698,0.0624475,0.0983573,0.0313144,-0.0435099,-0.0467006,0.979297,0.168488,0.11907,0.0478867,0.109061,0.158101,-0.0488585,-0.0573188,-56141.1
-19254.4,0.818567,0.567195,3,7,0,19261,-0.0162276,0.163654,0.134772,0.0652813,0.104017,0.0356946,-0.0267945,-0.0571441,0.979255,0.163301,0.123595,0.050917,0.109269,0.166853,-0.0276444,-0.0701368,-56140.6
-19253.9,0.895159,0.567195,3,7,0,19257.7,-0.0148505,0.167342,0.131664,0.0642191,0.0972472,0.0330171,-0.0432429,-0.0498916,0.980938,0.16623,0.122231,0.0494597,0.107576,0.165368,-0.0482593,-0.0612352,-56140.1
-19254.5,0.846496,0.567195,3,7,0,19257.6,-0.0136391,0.171222,0.125202,0.0669933,0.0992502,0.0333807,-0.0384261,-0.0491038,0.981486,0.172115,0.11463,0.052184,0.108146,0.161689,-0.0424729,-0.0602684,-56140.7
-19259,0.759225,0.567195,3,7,0,19261.5,-0.0277712,0.172307,0.12362,0.0597807,0.106189,0.0341806,-0.0304389,-0.0504073,0.979381,0.174859,0.112148,0.0445514,0.112793,0.158847,-0.0326536,-0.0618682,-56145.2
-19259.9,0.981135,0.567195,3,7,0,19263.4,-0.00425469,0.161562,0.141656,0.0708445,0.0942689,0.0304712,-0.0399434,-0.0526417,0.975352,0.158179,0.132545,0.0584299,0.103978,0.159691,-0.0440125,-0.0646106,-56146
-19258.7,0.966441,0.567195,3,7,0,19264.7,-0.0142361,0.156104,0.138755,0.0720304,0.0987648,0.0327465,-0.0438738,-0.0598944,0.981298,0.152237,0.130002,0.0591713,0.109428,0.175893,-0.0481647,-0.0735123,-56144.9
-19255.1,0.864011,0.567195,2,3,0,19263.8,-0.00765373,0.164074,0.133381,0.0651697,0.0990264,0.0422242,-0.034124,-0.052974,0.979023,0.162378,0.122025,0.0467152,0.105193,0.183622,-0.0369113,-0.0650185,-56141.2
-19256.4,0.547605,0.567195,3,7,0,19266.2,-0.0265099,0.165593,0.13451,0.0670491,0.102989,0.0241071,-0.0395481,-0.0478052,0.98121,0.164547,0.124757,0.0564198,0.11386,0.139031,-0.0439485,-0.0586745,-56142.6
-19259.4,0.788718,0.567195,3,7,0,19262.9,-0.0256082,0.169852,0.140303,0.0594367,0.092887,0.0308555,-0.0337441,-0.0484521,0.973196,0.168941,0.131128,0.0461809,0.100635,0.151364,-0.0368389,-0.0594685,-56145.5
-19261.3,0.790456,0.567195,3,7,0,19269.1,-0.00725583,0.161245,0.125959,0.071622,0.111665,0.0364423,-0.0312847,-0.0513284,0.987777,0.160682,0.112752,0.0554511,0.118302,0.165879,-0.0336022,-0.0629988,-56147.5
-19260.4,0.968547,0.567195,3,7,0,19269.3,-0.024907,0.167242,0.141119,0.0621245,0.0928464,0.0296965,-0.042093,-0.0528517,0.972079,0.165248,0.133238,0.0497753,0.103282,0.15972,-0.0466069,-0.0648684,-56146.5
-19256.9,0.906306,0.567195,2,7,0,19265.9,-0.0161818,0.168997,0.13049,0.0676492,0.0957337,0.041018,-0.0361721,-0.0543049,0.987722,0.16852,0.119816,0.0501907,0.102622,0.18374,-0.0392858,-0.066652,-56143.1
-19257.6,0.915592,0.567195,3,7,0,19263.4,-0.0174621,0.171037,0.139143,0.06597,0.0981316,0.0219713,-0.0348435,-0.0598238,0.982245,0.171816,0.131599,0.058879,0.107901,0.143152,-0.0371959,-0.0734257,-56143.8
-19258.8,0.792419,0.567195,3,7,0,19265.5,-0.0130528,0.157913,0.126731,0.0644679,0.0999896,0.0419082,-0.0356168,-0.0411679,0.984203,0.155274,0.113829,0.0441063,0.106607,0.171404,-0.039742,-0.0505281,-56145
-19259.2,0.966431,0.567195,3,7,0,19263.6,-0.023862,0.173767,0.139005,0.0680077,0.100136,0.0272423,-0.03474,-0.0610387,0.974608,0.174552,0.130493,0.0584098,0.109061,0.156952,-0.0369656,-0.0749169,-56145.4
-19255.8,0.958489,0.567195,3,7,0,19263.5,-0.0120121,0.164088,0.125734,0.0688095,0.0954399,0.0295757,-0.0409621,-0.0546511,0.983559,0.16414,0.116962,0.0569635,0.105645,0.160484,-0.0450775,-0.0670769,-56142
-19252.5,0.794057,0.567195,2,7,0,19260.8,-0.0148494,0.163256,0.136259,0.0647336,0.100061,0.0317876,-0.0350434,-0.0541712,0.981096,0.161904,0.126493,0.0516057,0.108275,0.160698,-0.0379255,-0.0664879,-56138.7
-19254.6,0.69518,0.567195,2,3,0,19257.3,-0.0111085,0.166699,0.133997,0.0665185,0.106703,0.0297274,-0.0379741,-0.0565892,0.982077,0.166321,0.124125,0.0543072,0.116329,0.160618,-0.0412791,-0.0694557,-56140.7
-19256.9,0.777156,0.567195,3,7,0,19261.1,-0.0112444,0.160486,0.136642,0.0640117,0.101831,0.0423809,-0.0411721,-0.0477115,0.976036,0.156535,0.124993,0.0440088,0.110103,0.183796,-0.0459302,-0.0585595,-56143.1
-19257.2,0.969029,0.567195,3,7,0,19261.8,-0.0190102,0.15532,0.135867,0.0708083,0.0941488,0.0331772,-0.0399921,-0.0577379,0.979941,0.152054,0.127038,0.0578492,0.103449,0.171632,-0.0436328,-0.0708656,-56143.3
-19256.5,1,0.567195,3,7,0,19259.6,-0.0113119,0.174474,0.13001,0.0601202,0.103317,0.0348314,-0.0277763,-0.0477191,0.980052,0.176253,0.118234,0.0444744,0.108927,0.15548,-0.029649,-0.0585688,-56142.7
-19254.4,1,0.567195,3,7,0,19258.3,-0.021009,0.160454,0.137944,0.0645912,0.102349,0.0319385,-0.039857,-0.0476769,0.980433,0.157321,0.127474,0.0499194,0.111987,0.157823,-0.0443349,-0.058517,-56140.6
-19256.1,0.907953,0.567195,2,3,0,19257.1,-0.0239108,0.157281,0.137007,0.0640029,0.0996859,0.0325278,-0.0422117,-0.0503022,0.979977,0.153734,0.127386,0.0494592,0.109862,0.163846,-0.0469706,-0.0617393,-56142.2
-19254.5,0.807284,0.567195,2,3,0,19260.7,-0.0165887,0.158319,0.131221,0.0617424,0.0978986,0.0279802,-0.0370067,-0.0469053,0.979872,0.156719,0.121621,0.0492778,0.107223,0.145359,-0.0409372,-0.05757,-56140.7
-19258.3,0.642468,0.567195,3,7,0,19263.2,-0.0136539,0.165833,0.143814,0.0698675,0.0977082,0.0289261,-0.02428,-0.0510519,0.98323,0.164408,0.132967,0.0586429,0.103131,0.142256,-0.0251129,-0.0626594,-56144.5
-19254.9,0.995312,0.567195,3,7,0,19260.7,-0.0120292,0.166514,0.130762,0.0619693,0.104607,0.0356315,-0.0296408,-0.0466318,0.983826,0.166373,0.118598,0.0456257,0.110665,0.157662,-0.0320086,-0.0572343,-56141.1
-19255.9,0.819122,0.567195,2,7,0,19260.1,-0.0196779,0.156192,0.134352,0.0639191,0.106936,0.0335546,-0.0302724,-0.0548062,0.976706,0.15438,0.123222,0.0498284,0.113642,0.161923,-0.0320725,-0.0672673,-56142.1
-19253.2,0.841233,0.567195,2,3,0,19259.7,-0.017826,0.161188,0.134421,0.0664103,0.104251,0.0317005,-0.0386957,-0.0501015,0.978682,0.159027,0.123784,0.0522659,0.113653,0.158952,-0.0427148,-0.0614929,-56139.3
-19254.7,0.853877,0.567195,2,7,0,19256.9,-0.0230044,0.162741,0.13375,0.063342,0.101726,0.0277526,-0.04201,-0.0495649,0.979871,0.16111,0.124427,0.0509526,0.112692,0.151505,-0.046789,-0.0608342,-56140.9
-19255,0.964152,0.567195,3,7,0,19257.7,-0.0110065,0.169186,0.13149,0.0645129,0.0978449,0.0384135,-0.027027,-0.0543853,0.97792,0.169881,0.120368,0.0486694,0.102522,0.170574,-0.0281644,-0.0667507,-56141.2
-19254.8,0.993687,0.567195,3,7,0,19257.2,-0.0226978,0.161545,0.133563,0.0662616,0.100916,0.0277387,-0.0418009,-0.0514693,0.982093,0.159769,0.124328,0.0543542,0.111811,0.153346,-0.0463708,-0.0631716,-56140.9
-19254.8,0.891614,0.567195,3,7,0,19258.7,-0.0160366,0.168744,0.127377,0.061976,0.105902,0.0383903,-0.038314,-0.0504676,0.982671,0.168771,0.115955,0.0442718,0.114126,0.175017,-0.0422194,-0.0619422,-56141
-19255.8,0.955331,0.567195,3,7,0,19257.9,-0.0158016,0.163567,0.137377,0.0684653,0.092921,0.0267235,-0.0296855,-0.055013,0.976623,0.16294,0.128473,0.0589149,0.100198,0.145388,-0.0313414,-0.0675211,-56141.9
-19258.7,0.898357,0.567195,3,7,0,19261.3,-0.00353688,0.16326,0.135422,0.0729028,0.0973434,0.0406735,-0.0322945,-0.0578248,0.977295,0.161387,0.124335,0.0565039,0.103208,0.183695,-0.0342701,-0.0709722,-56144.8
-19256.1,0.943458,0.567195,3,7,0,19264.4,-0.0238164,0.170367,0.130715,0.0583107,0.0992648,0.0281396,-0.0394213,-0.046901,0.982021,0.170818,0.121432,0.0454144,0.109315,0.147592,-0.0438722,-0.0575647,-56142.3
-19254.8,0.930838,0.567195,3,7,0,19259.9,-0.0235165,0.172784,0.133528,0.0646921,0.100712,0.027396,-0.0361233,-0.0538489,0.980062,0.173784,0.124301,0.0536248,0.109994,0.150702,-0.0392658,-0.0660923,-56141
-19253.7,0.991704,0.567195,3,7,0,19256.3,-0.0152014,0.161567,0.132213,0.0654545,0.0944279,0.0366233,-0.0309303,-0.0505049,0.981927,0.160259,0.121501,0.0499083,0.100438,0.165159,-0.0332424,-0.061988,-56139.9
-19253.8,0.946524,0.567195,3,7,0,19256.2,-0.0182837,0.16814,0.137991,0.0681449,0.0969827,0.0293567,-0.0392157,-0.0507239,0.979774,0.166661,0.128566,0.0557619,0.106728,0.154423,-0.0432932,-0.0622568,-56140
-19256.3,0.816653,0.567195,3,7,0,19258.2,-0.0101811,0.166422,0.122551,0.0652861,0.102499,0.0329148,-0.0351188,-0.0552292,0.974723,0.167924,0.112292,0.051626,0.110622,0.164576,-0.0379261,-0.0677865,-56142.5
-19257.8,0.949822,0.567195,3,7,0,19261.1,-0.0173662,0.158059,0.142225,0.066815,0.0948315,0.0322612,-0.0415881,-0.0446669,0.981645,0.153217,0.132227,0.0519384,0.104697,0.15671,-0.0466979,-0.0548226,-56144
-19258.7,0.925314,0.567195,3,7,0,19264.7,-0.0242574,0.163637,0.127257,0.0681472,0.0951508,0.0247152,-0.0303117,-0.0625992,0.979722,0.165535,0.11935,0.0606433,0.103056,0.14918,-0.0314492,-0.0768321,-56144.9
-19257.8,0.988777,0.567195,3,7,0,19261.6,-0.0107509,0.162426,0.133508,0.0705149,0.107478,0.0388366,-0.0343762,-0.0418716,0.984182,0.159515,0.119665,0.0516532,0.114455,0.16387,-0.0381737,-0.0513917,-56144
-19259.3,0.965164,0.567195,3,7,0,19262,-0.0145702,0.167343,0.135288,0.0686833,0.110835,0.0366875,-0.0338102,-0.0386527,0.984057,0.165037,0.121019,0.0501496,0.118079,0.154867,-0.0377629,-0.047441,-56145.5
-19253.8,1,0.567195,3,7,0,19260.4,-0.0201619,0.163232,0.129143,0.0642198,0.0949867,0.0334705,-0.0357393,-0.0504605,0.976089,0.162609,0.119288,0.0498982,0.10296,0.161286,-0.0390908,-0.0619335,-56140
-19254.7,0.80404,0.567195,2,3,0,19257.4,-0.0213824,0.161864,0.126953,0.0676552,0.0947174,0.0320765,-0.0383851,-0.0523925,0.982227,0.161233,0.117504,0.0543362,0.10371,0.162058,-0.04214,-0.0643048,-56140.8
-19255.1,0.824643,0.567195,3,7,0,19259.8,-0.0142781,0.169424,0.142578,0.0617842,0.103552,0.0345233,-0.0320456,-0.0515674,0.980138,0.168008,0.131721,0.0467099,0.110506,0.16214,-0.0345064,-0.0632921,-56141.2
-19254.5,0.976818,0.567195,3,7,0,19257.7,-0.0117502,0.164994,0.138184,0.0588056,0.101548,0.0349152,-0.0338506,-0.0533805,0.983175,0.163683,0.128127,0.0437324,0.108925,0.1664,-0.0365439,-0.0655174,-56140.7
-19258.7,0.724674,0.567195,3,7,0,19262,-0.0234791,0.160089,0.126346,0.0703279,0.0920663,0.0224301,-0.0351391,-0.0535091,0.982531,0.160414,0.118134,0.0625065,0.101638,0.137729,-0.0380989,-0.0656753,-56144.9
-19255.1,1,0.567195,3,7,0,19260.9,-0.0150211,0.15881,0.136817,0.0611025,0.0956679,0.0306876,-0.037872,-0.0565179,0.982393,0.156818,0.128613,0.0488769,0.104791,0.162755,-0.0411612,-0.0693682,-56141.3
-19257.8,0.843671,0.567195,3,7,0,19261,-0.0126045,0.177,0.122656,0.0701265,0.100484,0.035793,-0.035192,-0.0536048,0.981358,0.179614,0.111632,0.0550503,0.108083,0.169767,-0.0381549,-0.0657927,-56143.9
-19258.2,0.935021,0.567195,3,7,0,19263.1,-0.0162331,0.153541,0.143283,0.0602249,0.101131,0.0340115,-0.0381782,-0.053833,0.978635,0.149029,0.133789,0.0455063,0.10993,0.168056,-0.0417645,-0.0660728,-56144.4
-19254.4,1,0.567195,3,7,0,19259.5,-0.0187797,0.166049,0.140272,0.0667517,0.100943,0.0349018,-0.0308984,-0.045816,0.979668,0.163807,0.128353,0.0509727,0.107387,0.156017,-0.0336073,-0.0562331,-56140.6
-19254.5,0.773995,0.567195,2,7,0,19259.4,-0.0171951,0.166877,0.13161,0.0701693,0.10616,0.0358401,-0.0365608,-0.0473121,0.984025,0.16557,0.119268,0.0536339,0.114279,0.16421,-0.0403603,-0.0580692,-56140.7
-19253.4,0.832233,0.567195,2,3,0,19258.9,-0.0128231,0.166875,0.129765,0.0693459,0.0969937,0.0345986,-0.0372219,-0.051559,0.982559,0.16633,0.119374,0.0546109,0.105281,0.166293,-0.0407981,-0.0632818,-56139.5
-19255.4,0.871458,0.567195,3,7,0,19256.9,-0.0103739,0.160429,0.130702,0.0662793,0.09387,0.0359567,-0.0314339,-0.0517373,0.984548,0.159259,0.120273,0.0513026,0.100132,0.165272,-0.0337483,-0.0635006,-56141.5
-19255.7,0.869347,0.567195,3,7,0,19260.2,-0.0241987,0.170612,0.135506,0.0635869,0.104635,0.0274318,-0.0350159,-0.0547047,0.975838,0.171136,0.125932,0.0524224,0.113699,0.15085,-0.0378462,-0.0671427,-56141.9
-19256.4,0.86133,0.567195,3,7,0,19260.8,-0.01101,0.159643,0.130589,0.067608,0.0948658,0.0376432,-0.0313805,-0.0443062,0.983536,0.15753,0.118693,0.0505784,0.100815,0.161318,-0.0343233,-0.0543799,-56142.5
-19258.7,0.883,0.567195,3,7,0,19262.2,-0.0134585,0.164708,0.13391,0.081807,0.101164,0.0353143,-0.0292035,-0.0500494,0.977721,0.163024,0.120983,0.067139,0.10707,0.16022,-0.031183,-0.061429,-56144.9
-19257.5,1,0.567195,3,7,0,19260.4,-0.0186081,0.167164,0.130862,0.0511174,0.0985506,0.0292944,-0.0406699,-0.053055,0.97838,0.167705,0.123064,0.038332,0.108794,0.157883,-0.0448598,-0.0651179,-56143.7
-19257.3,1,0.567195,3,7,0,19261.9,-0.0160674,0.166772,0.140051,0.0527985,0.0954344,0.0327105,-0.0382881,-0.0536789,0.97929,0.165545,0.131997,0.0387804,0.10432,0.164871,-0.0419114,-0.0658837,-56143.4
-19257.5,0.987442,0.567195,3,7,0,19261.4,-0.0138389,0.16319,0.123393,0.0746697,0.105786,0.0327507,-0.0317569,-0.0493396,0.984568,0.163366,0.110876,0.0604873,0.113,0.155307,-0.0343474,-0.0605577,-56143.7
-19255,0.915653,0.567195,3,7,0,19261.7,-0.0189766,0.165374,0.133979,0.0558465,0.0964341,0.0336629,-0.0364746,-0.0549073,0.976767,0.164994,0.125352,0.0417016,0.104661,0.167061,-0.0396016,-0.0673913,-56141.1
-19256,0.925332,0.567195,3,7,0,19258.4,-0.0192022,0.172613,0.136924,0.0748034,0.103801,0.0344636,-0.0352671,-0.053153,0.982123,0.171845,0.125389,0.0602906,0.111735,0.166169,-0.0382851,-0.0652382,-56142.2
-19257.1,0.804986,0.567195,2,7,0,19261.5,-0.0130955,0.163923,0.121507,0.058178,0.099562,0.0297546,-0.031541,-0.0496226,0.983885,0.165741,0.111532,0.045339,0.107037,0.148292,-0.0340606,-0.0609051,-56143.3
-19258.9,0.705865,0.567195,3,7,0,19266.3,-0.0285189,0.166543,0.136065,0.0632896,0.0986048,0.0438231,-0.0355945,-0.0534106,0.982726,0.164644,0.124926,0.0439691,0.10493,0.189036,-0.0386608,-0.0655544,-56145.1
-19257.7,0.979442,0.567195,3,7,0,19263.9,-0.00510793,0.164262,0.13184,0.0634537,0.10294,0.0235359,-0.034656,-0.0519929,0.976486,0.164523,0.122565,0.0539402,0.112482,0.138377,-0.0376422,-0.0638143,-56143.9
-19258.4,0.903869,0.567195,2,7,0,19263,-0.0143033,0.162322,0.134399,0.0616435,0.102017,0.0211846,-0.0427198,-0.0454136,0.983785,0.160785,0.125576,0.051781,0.114271,0.13194,-0.0480091,-0.0557391,-56144.6
-19257.3,0.710933,0.567195,3,7,0,19267.9,-0.0211726,0.159763,0.137281,0.0706215,0.103503,0.0230458,-0.0387703,-0.0560542,0.983135,0.157915,0.12838,0.0619972,0.114384,0.144711,-0.0422929,-0.068799,-56143.4
-19256.1,0.931959,0.567195,2,7,0,19260.5,-0.0205335,0.166878,0.131362,0.0631867,0.103707,0.0280128,-0.0361325,-0.051317,0.988341,0.167068,0.121455,0.0511624,0.112958,0.149477,-0.0394949,-0.0629848,-56142.2
-19256.1,1,0.567195,3,7,0,19259.1,-0.0108272,0.164014,0.132376,0.0678819,0.0967735,0.0372257,-0.0352723,-0.0527693,0.971652,0.162664,0.121798,0.0520882,0.104047,0.172356,-0.0383244,-0.0647673,-56142.3
-19255.4,0.934272,0.567195,2,7,0,19259.9,-0.0166342,0.164541,0.134975,0.060222,0.0960878,0.0302874,-0.0421793,-0.0473021,0.984119,0.162735,0.125976,0.0464104,0.106509,0.155269,-0.0471896,-0.058057,-56141.6
-19256,0.946091,0.567195,3,7,0,19258.6,-0.0144777,0.164723,0.129456,0.0724844,0.106241,0.0367428,-0.028921,-0.0563552,0.975967,0.164719,0.11729,0.0574699,0.112006,0.170148,-0.0302967,-0.0691684,-56142.2
-19256,0.953879,0.567195,3,7,0,19260.2,-0.013809,0.166093,0.140267,0.0659837,0.0947405,0.0297171,-0.0307569,-0.0552619,0.985544,0.165166,0.131115,0.0546972,0.101888,0.153623,-0.0326221,-0.0678266,-56142.2
-19257.7,0.96154,0.567195,3,7,0,19260.4,-0.0123929,0.164798,0.130544,0.0709162,0.102137,0.0456385,-0.0403231,-0.050232,0.975452,0.162262,0.118032,0.0499588,0.109638,0.193611,-0.0446813,-0.0616531,-56143.9
-19259.1,0.821994,0.567195,3,7,0,19265.4,-0.0208873,0.164872,0.134921,0.0601665,0.0947272,0.0179905,-0.0326505,-0.0480178,0.984211,0.165257,0.126971,0.053312,0.104345,0.119352,-0.0355472,-0.0589354,-56145.2
-19256.1,0.989895,0.567195,3,7,0,19262.4,-0.0188445,0.163923,0.14007,0.0696422,0.103492,0.0376479,-0.0310976,-0.0559996,0.974831,0.16177,0.128621,0.0540506,0.10967,0.173603,-0.0329726,-0.068732,-56142.2
-19258.4,0.813778,0.567195,2,7,0,19263.4,-0.0234067,0.159854,0.140318,0.0646561,0.105648,0.037761,-0.0264087,-0.0481949,0.975563,0.157045,0.127539,0.0477121,0.110435,0.161928,-0.027946,-0.0591528,-56144.5
