# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-04-21 01:34:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/1vmjwo9y.json
# init = 2 (Default)
# random
#   seed = 33689
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/den_SciBERT/reg-20250420203420_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.582262
# Diagonal elements of inverse mass matrix:
# 2.32672e-05, 2.26302e-05, 1.74796e-05
-35503.3,0.932719,0.582262,3,7,0,35503.9,-0.0169836,0.0392321,1.00057,-33326.3
-35502.6,0.935361,0.582262,3,7,0,35505,-0.00582245,0.0329935,1.00216,-33327.5
-35507.1,0.680123,0.582262,2,3,0,35508.4,0.000223172,0.0376998,1.00179,-33327.3
-35503.1,0.935067,0.582262,2,3,0,35508.5,-0.0167249,0.0317657,1.00585,-33329.3
-35502,1,0.582262,2,3,0,35503.4,-0.0136498,0.037158,0.999871,-33326.1
-35501.4,1,0.582262,2,3,0,35502.1,-0.0110821,0.0316984,1.00291,-33327.9
-35502.4,0.893431,0.582262,3,7,0,35503.1,-0.0179236,0.0338148,1.00103,-33327.6
-35502.3,1,0.582262,3,7,0,35502.5,-0.0063836,0.033501,1.00273,-33327.4
-35502.4,0.827817,0.582262,3,7,0,35504.4,-0.0178883,0.03356,1.00278,-33328
-35502.6,0.980006,0.582262,1,1,0,35502.7,-0.018362,0.0338625,1.00234,-33327.9
-35503.6,0.7259,0.582262,3,7,0,35506.6,-0.00731694,0.0398819,1.00013,-33325.6
-35504.2,0.887637,0.582262,3,7,0,35507.2,-0.0104642,0.0247435,1.00298,-33330.5
-35502,0.984455,0.582262,2,3,0,35504.7,-0.0107328,0.0317891,1.00496,-33328.4
-35501.7,0.924373,0.582262,3,7,0,35503.8,-0.0118421,0.0305664,1.00024,-33327.8
-35502.8,0.596844,0.582262,1,3,0,35505.5,-0.012426,0.0348998,1.00668,-33328.3
-35502.4,0.984299,0.582262,2,3,0,35503.7,-0.0124683,0.0384999,1.00413,-33326.6
-35502.7,0.936643,0.582262,2,3,0,35503.8,-0.00785016,0.0286062,1.00149,-33328.7
-35503.9,0.776335,0.582262,3,7,0,35506.6,-0.0197721,0.0327071,1.00496,-33329.2
-35503.5,1,0.582262,3,7,0,35504,-0.00452331,0.0344776,1,-33326.9
-35503.6,0.97723,0.582262,3,7,0,35505,-0.00459726,0.0326832,1.00437,-33328.3
-35503,0.989073,0.582262,3,7,0,35504.6,-0.0172253,0.0380865,1.00021,-33326.4
-35502.3,1,0.582262,3,7,0,35503.7,-0.0120085,0.0361869,1.00541,-33327.5
-35502.7,0.889918,0.582262,2,3,0,35504.5,-0.0160986,0.036741,0.998867,-33326.4
-35504.7,0.903646,0.582262,2,3,0,35505,-0.0198895,0.0371526,0.998256,-33327
-35502.1,1,0.582262,2,3,0,35505,-0.0169517,0.035315,1.00259,-33327.4
