# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-04-21 01:44:30 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/qr5razhq.json
# init = 2 (Default)
# random
#   seed = 31099
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/den_BOW.nondens/multireg-20250420204429_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.510083
# Diagonal elements of inverse mass matrix:
# 2.21591e-05, 2.20181e-05, 2.32112e-05, 2.18013e-05, 1.63055e-05
-34290,0.592381,0.510083,3,7,0,34296.7,-0.0175353,0.0895098,0.159552,0.120693,0.983578,0.0716594,0.162778,0.122523,-33216.6
-34290.5,0.99153,0.510083,3,7,0,34294.7,-0.0164382,0.0857865,0.168891,0.134647,0.972652,0.066387,0.171166,0.136688,-33212.7
-34287.7,1,0.510083,3,7,0,34292,-0.00646005,0.0817002,0.159807,0.125124,0.981748,0.0635132,0.162337,0.127022,-33215
-34285.9,0.98099,0.510083,3,7,0,34289.2,-0.0174449,0.0860179,0.163002,0.124777,0.980908,0.0676768,0.166053,0.126669,-33214.2
-34286,0.989919,0.510083,3,7,0,34287.7,-0.0149964,0.0823272,0.163184,0.126947,0.973009,0.063818,0.165903,0.128872,-33212.2
-34287.3,0.925447,0.510083,3,7,0,34289.5,-0.00509029,0.0876492,0.157914,0.12709,0.978767,0.0694148,0.159844,0.129017,-33214
-34284.6,1,0.510083,2,3,0,34287.7,-0.0137905,0.0854838,0.157546,0.126062,0.978748,0.0673481,0.159592,0.127974,-33213.2
-34284.9,0.884516,0.510083,3,7,0,34287.4,-0.01261,0.0836929,0.165013,0.130177,0.976903,0.0648414,0.167464,0.132151,-33212.4
-34284.6,0.888042,0.510083,3,7,0,34287.7,-0.0155216,0.0865976,0.15908,0.124713,0.977939,0.0684767,0.161572,0.126605,-33213.1
-34285,0.959365,0.510083,3,7,0,34285.8,-0.0139357,0.0858243,0.156493,0.128104,0.979362,0.0675945,0.158048,0.130046,-33213.3
-34285.4,0.905216,0.510083,3,7,0,34287,-0.0130332,0.0879395,0.156714,0.128688,0.97549,0.0696522,0.158204,0.130639,-33212.4
-34287.5,0.780961,0.510083,3,7,0,34289.6,-0.0139349,0.0795265,0.165223,0.120904,0.9755,0.0613571,0.169239,0.122737,-33213.9
-34286.8,0.953919,0.510083,2,3,0,34289.2,-0.0105081,0.0783204,0.16478,0.124422,0.976301,0.0599148,0.16815,0.126309,-33213.5
-34287,0.779668,0.510083,3,7,0,34292.8,-0.0158308,0.0895057,0.154608,0.130055,0.975784,0.0712312,0.155567,0.132027,-33212.9
-34284.3,0.997714,0.510083,2,7,0,34287.2,-0.0117985,0.085388,0.160031,0.124932,0.977216,0.0671995,0.162626,0.126827,-33212.8
-34284.6,0.870971,0.510083,3,7,0,34287,-0.0121198,0.0831231,0.164406,0.128558,0.977643,0.064426,0.167037,0.130507,-33212.6
-34290.9,0.602089,0.510083,2,3,0,34292.1,-0.019476,0.077391,0.151513,0.126312,0.975762,0.0595766,0.152641,0.128227,-33214.8
-34290.7,1,0.510083,2,3,0,34291.8,-0.0200365,0.076843,0.153072,0.125099,0.975699,0.0590335,0.154628,0.126996,-33214.8
-34287.5,0.991898,0.510083,3,7,0,34293.1,-0.00788086,0.0900925,0.166696,0.128581,0.978945,0.0712611,0.169656,0.130531,-33213.8
-34286.9,0.854364,0.510083,2,7,0,34292,-0.010965,0.0797585,0.166807,0.123554,0.977049,0.0613045,0.170615,0.125427,-33213.8
-34286.3,0.98943,0.510083,3,7,0,34287.7,-0.015443,0.0889501,0.155355,0.130486,0.978145,0.0706029,0.156351,0.132465,-33213.2
-34286.3,0.808405,0.510083,2,7,0,34291,-0.015443,0.0889501,0.155355,0.130486,0.978145,0.0706029,0.156351,0.132465,-33213.2
-34287.5,0.862372,0.510083,3,7,0,34290.3,-0.0151262,0.084987,0.155205,0.120346,0.975287,0.067406,0.157856,0.122171,-33214
-34287,1,0.510083,3,7,0,34288.6,-0.0122404,0.0866396,0.166936,0.133153,0.979505,0.0674581,0.169174,0.135172,-33213.3
-34286.7,0.872519,0.510083,3,7,0,34291.5,-0.0141499,0.0811428,0.156748,0.12133,0.979203,0.0634071,0.159461,0.12317,-33214.6
