density,edginess,references,citations_per_year,is_center,identifier,year
39.663395632150504,0.6759616732597351,31,0.0,False,271ffe46ad63ea2aba87619ac0873e8b73e1a2d4,2021
29.252711130581282,0.6439158320426941,9,0.0,False,22b01c6f12db9616d4773e84b08e39a9b4c6ff98,1988
41.365675354545544,0.6600668430328369,24,0.0,False,a412ab061404ddd8aaa95e7caadbb4fe7d949c5e,2020
28.3423455155535,0.6684401035308838,98,1.3333333333333333,False,bf1b0fd642fa828fb903abd01396bd84e7949955,2014
38.521431065827144,0.6435619592666626,9,0.7058823529411765,False,fe5e0550adcdcc467f1a34829a2dd5212c3cafef,2003
26.019369074868987,0.692013680934906,0,0.0,False,f49ebfffe5076f8a0bb88e680484316b9d6be718,1992
28.89746780091112,0.7019574642181396,0,1.6153846153846154,False,21493dbd22b97c4df50dab35a31f03a9bfc93c56,2007
32.18083914121357,0.7138206958770752,25,0.15789473684210525,False,99f3bf14a3e96b284f16855fb4e7bfdb188b71ed,2001
38.9616574457011,0.721524715423584,37,0.0,False,fef71652063840b31932f55821f1f553577f3487,2019
29.81340826424252,0.7217094302177429,0,0.0,False,5b4aaafe78ec3a9c0209f447ea505d3647008678,1998
34.41064409845349,0.7201392650604248,16,0.0,False,f2f00d72625643a4c821a89cd4a8d2734ae69772,2021
27.517160177718512,0.7260310649871826,0,0.0,False,9ded7722daf4c84efc72beee92639d74b84009e3,1977
27.98543823484,0.6857520937919617,49,13.333333333333334,False,a443eb467d1433b8c5fce80d9adfe9cb45839021,2011
32.002393901607185,0.6606398224830627,19,0.16666666666666666,False,f3c87989240dc5bb24710d8e36b55cef2fd9a9aa,2008
24.009650533102153,0.7655909657478333,15,0.0,False,00554ad390b34270d6855265ce4157e06be3f1e5,1996
32.74419330867353,0.6155005097389221,36,2.909090909090909,False,41dcf5ea0166df82e6440f6777404bfb49e7c3ca,2009
35.74031883503015,0.6981306672096252,22,0.13333333333333333,False,4b459516893083e83a5638897fe2d5c945898d32,2005
27.685863066522177,0.6971834897994995,37,14.647058823529411,False,f547e0830bd5bc259ab25780228caf71077912b5,2003
29.366693750326146,0.7378723621368408,0,3.823529411764706,False,a2d78fca06cd76ece3d305d7c3e069506e5cd09a,2003
33.80220639817442,0.7001048922538757,0,21.333333333333332,False,3f1f9a34fa25a627a3e8b28d19ed3a6c6c6f9623,2002
34.93644573693377,0.7524683475494385,0,4.333333333333333,False,a79d5008f1c969efc0612850a26c140b891fcbb4,2005
29.008489806116177,0.6985642910003662,0,0.0,False,f7dd8457db91170a5c63886ddd5bb4b5394ff2b6,1989
39.596408354387655,0.6735720634460449,1,0.5,False,6ce1715087195e34cc6d390a1e0615fc7705b724,2006
22.23758935281588,0.7402933835983276,2,0.0,False,19541a4625a409e2628940c24143b3cd3413286b,1979
36.091497339813706,0.6947861909866333,17,0.0,False,3e201cd6d4931808710917f308e999913cc7d2ba,2024
23.407516465283102,0.7096158266067505,0,0.0,False,fdbedcb50808b7a8af478ade99dcb03e5d24b488,1946
34.278019569346675,0.646442711353302,62,5.5,False,a9e8b3b3a0b3199c4ea9c01dae643d84f4129052,2012
33.62298716940171,0.7461074590682983,138,0.6666666666666666,False,6f632f59d7c6e3e04b076a05b65399ae75c1bd31,2017
28.97762605275606,0.6714813113212585,60,3.6666666666666665,False,b55090536e4f973e732f9e13fcefd88e24943684,2014
36.5268699654619,0.6717749238014221,10,0.2222222222222222,False,da3edcae4bdd26865cb1cfcdd4e105a3c1495ebe,2011
21.711995740999104,0.7696992754936218,0,0.0,False,83e103dba92ceb49f890d7aca0020750fa1cc385,1986
29.36169242767466,0.7268386483192444,2,0.0,False,5a2062f20233ef8d7f4ea32a75f59cac31800f0d,1979
19.11964223925542,0.759591817855835,0,9.88888888888889,False,e5e656d734bbd1079ed23327805d5c3399531a18,2011
32.99352962382142,0.6749840974807739,0,2.1875,False,564aab59a61ebfe639556f8b6b05bb538633188f,2004
26.931444448390657,0.7101736664772034,19,0.0,False,8f849cb3f988b47182bddb1974059d86f226cbe6,2012
28.223007165846514,0.6720669269561768,94,5.4,False,2427403be99f47028128081ef059a811492c747b,2015
29.768130461228637,0.7074334621429443,63,0.0,False,47e26442e95fe53e4b3ad8a665df59242e4d29b7,2001
29.81101447009203,0.6656169295310974,61,0.0,False,80218f66d3a46abefa2e0799ec01bf52faf0fa69,2015
25.893155454260196,0.7667164206504822,287,0.0,False,8e2a3a23c0433a96628b00d1ceb18962c4aaf8e7,1992
31.489415194216754,0.7091758847236633,137,3.75,False,5c3d06fd25551913565f2fd1acb69f00069756dd,2016
21.91972804836075,0.7329790592193604,6,0.0,False,3ded4e3e88cc3193269030337aa1961975c173c3,2005
30.042262447621845,0.6966044306755066,20,0.0,False,480661e4f5b1d38879b08a03483ef71f974c64a0,2020
38.82498989548215,0.6939645409584045,85,0.0,False,15477b2cabce4f00867db400bdf150422fe4c296,2023
34.61520857647445,0.6969276666641235,59,1.8333333333333333,False,39bb9874a002ad81ea5671221399c3dfd86ccc6e,2014
36.9237546085839,0.7047204375267029,29,0.0,False,bcaacb75a1104da491869478d02b259017864139,2021
28.278924417701237,0.6660393476486206,27,14.76923076923077,False,27a4bf7141adee6238144caa7e4934e8a6b32878,2007
33.219408041264835,0.6886157989501953,27,3.875,False,50e94e566174bc313d0742ff2fc0d51b450510ac,2012
33.31155950164597,0.6900298595428467,56,2.0,False,394ad16f163137b899f462e37edfc3301619f34b,2016
31.875815685698473,0.7154788374900818,0,0.0,False,91ddd7463b515f4d2071a9fb5c1611f345af48dc,1997
32.63641453422231,0.6820255517959595,102,0.0,False,55cd0d1f7817b7e5b074ce1518ff4a58cf0aaeb1,2016
39.23168893789117,0.6795328259468079,0,0.0,False,dc0b3b02ffedc86abe9d63844bb9c96d7fd3f3a4,2020
31.99912264368438,0.6398745775222778,0,0.0,False,8f0f29a910e06521a3ea163946e50dda0b44ca0b,1990
33.42945597882317,0.6653671264648438,27,1.0,False,ba8f9c23583b2087b8e00ebe65846a04a2a14490,2019
30.43171917636616,0.7286935448646545,40,0.0,False,cf1875b228f038754b47a9ab4f413dcbce3c1566,2013
34.22191330811819,0.7176218032836914,24,7.0,False,38a968773c7e1d95804c64677fdfd544dc5e8b37,2018
29.396100099554637,0.6958737969398499,11,0.0,False,3eb2fb08cbca14c1ce20bac21355dbcf4d629cc2,2017
35.7109920251551,0.6981461048126221,38,2.6666666666666665,False,028c5497beab16ace8a8d9bfb2015cdb82402952,2014
37.438587139424,0.6808894872665405,23,3.2222222222222223,False,8fb769986c9dc93a253dc7f40d293601dc0024f9,2011
33.06401210692479,0.7428929209709167,44,11.0,False,8759d8bd520d4345ed4c7af1d9a436ff2249a4a6,2019
25.365845582659386,0.734439492225647,16,19.23076923076923,False,413ae0854a227afb322decefc7933755a056c60b,2007
33.13111573426332,0.654589056968689,16,0.0,False,361cef37a1533b75d121b00b386d74ca5f5578e0,2017
20.900093928997652,0.6638919115066528,88,9.615384615384615,False,21989c0cdc3a0f79f6008ed7165cc4e6aff7f179,2007
34.997658895470366,0.6689425706863403,0,11.75,False,0e66990fd18001b55f704e28bae7a72b07a8fc61,2004
27.432415313604906,0.7115791440010071,23,0.14285714285714285,False,098b56aa5965df94133bb0f090335cdc3452f430,2006
28.47869244475423,0.6797275543212891,14,3.8333333333333335,False,f44308e778580f051c621349fb9490d6350bb201,2002
35.18290577790447,0.6844260096549988,25,3.0,False,d73ddc26d1170f2e2262c60d305d2817304f0add,2019
35.5759226286127,0.7199123501777649,84,0.0,False,ffe2bd26a1469cf91237c04cfb5983a03ab8913f,2023
40.30962775056411,0.7043273448944092,46,0.0,False,5971ba831f83e8902fb57b5b754ca83a121b8694,2023
34.38864904280488,0.6880661845207214,0,4.5,False,050aa83412da990ea2838046581a7e5fe351c2f1,2018
35.713469723295084,0.6338343024253845,1,0.0,False,7a311e27c5e58ff371643e7c7f26340b956bb78e,1999
40.78638589263095,0.6469107866287231,142,1.2857142857142858,False,a7c9e7c9d5db2438ef1e30658b991850f88be06b,2013
41.56096807234059,0.6347405910491943,0,0.0,False,69004217696eb50d83cacdb1932773bd9e792c15,1994
31.475864284713417,0.7655074596405029,7,0.75,False,38922dd4aaf12b3fc000bdc3e318c35099fcf3dd,2016
25.695496511368564,0.7188992500305176,87,11.5,False,639b25f11eb087ba2524182d671a08e21cd41112,2012
27.036164755802716,0.7443864345550537,64,3.2,False,0d41d489c2bdc03d84b6cd918eb79645a318e72c,2015
38.723040678561944,0.696133017539978,24,0.6666666666666666,False,1c44f438a44ef6ac5be73a95f08306f2012a2550,2011
31.713663912880698,0.7220847606658936,2,0.0,False,bce40104aac998c375c90cf4e1186328f6ead3ba,2000
35.78150174081872,0.6890507340431213,38,7.2,False,9296380a54d3ef83bb69043e62d05b7d8a7471b4,2015
40.34576685045564,0.700664222240448,17,1.75,False,f1e64b594f3cb44265198b1c13860ff0a073719d,2012
31.765321725769894,0.6969239115715027,38,16.2,False,859821968780cbf61ea01232569ec683a9e78298,2015
24.929565726560458,0.7244324088096619,12,0.0,False,229a46c2259b1210192b9e2c5e805efbf49a91e2,2015
36.09328559268769,0.7101058959960938,21,5.0,False,75c3fae3b7884901491cf54414bf40c29861a8a3,2018
32.20693993077263,0.6447828412055969,46,18.0,False,288c8dbad5b5b7708ec650ecc04769163012c29e,2019
30.326207239369154,0.6745669841766357,13,1.5,False,87ad346151bd814d4b0d0948370ade8271fdb53a,2014
35.85164641029047,0.7127140760421753,59,0.14285714285714285,False,cf81cc3e811ce7471ec10c3140666db7247f9310,2013
34.628158120130294,0.718488872051239,55,0.5,False,4f35ef0f9869d02ad64652269ed4a8d2aa62b2de,2018
28.513837741365002,0.7470389008522034,1,3.857142857142857,False,c6872e02fbe95211590fcfc4cc302177492f3a77,2006
