# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2024-09-28 20:51:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/z7rmeucw.json
# init = 2 (Default)
# random
#   seed = 25074
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/SciBERT/reg-20240928155118_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.63785
# Diagonal elements of inverse mass matrix:
# 2.21826e-05, 2.65698e-05, 1.65674e-05
-35510.4,0.999796,0.63785,2,7,0,35513.7,-0.00936979,0.0444032,0.999879,-100587
-35511.2,0.720508,0.63785,2,3,0,35513.8,-0.0070935,0.0382,1.00305,-100588
-35511.5,0.913098,0.63785,2,3,0,35513,-0.0130969,0.0483417,0.999657,-100588
-35509.9,0.934038,0.63785,2,3,0,35512.4,-0.0109791,0.0412341,1.00063,-100586
-35509.9,0.998671,0.63785,2,7,0,35510,-0.0118023,0.0421233,1.0023,-100586
-35510.7,0.858317,0.63785,2,3,0,35510.9,-0.0113319,0.0455751,1.00384,-100587
-35511.8,0.903416,0.63785,2,7,0,35512.2,-0.00620279,0.0379384,0.999102,-100588
-35512.1,0.98567,0.63785,2,3,0,35512.9,-0.00809062,0.0346036,1.00027,-100589
-35510.7,0.930232,0.63785,2,3,0,35513.1,-0.0124144,0.0387383,0.99876,-100587
-35510.7,1,0.63785,2,3,0,35511.2,-0.0121233,0.0368402,1.00119,-100587
-35509.9,0.739179,0.63785,2,3,0,35513.6,-0.0119952,0.0404825,1.00191,-100586
-35512.2,0.784517,0.63785,2,3,0,35512.4,-0.0161994,0.0350216,1.00004,-100589
-35511.3,1,0.63785,2,3,0,35512.6,-0.0163242,0.0392998,0.998923,-100588
-35510.8,0.879925,0.63785,2,3,0,35513.1,-0.00751115,0.0411578,1.00367,-100587
-35512.1,0.832706,0.63785,3,7,0,35513.1,-0.00700672,0.0393437,1.0058,-100589
-35510.5,1,0.63785,2,3,0,35512.3,-0.00757607,0.0405169,1.00127,-100587
-35511.7,0.849505,0.63785,2,3,0,35512.3,-0.0157516,0.045179,0.997899,-100588
-35510.8,0.960318,0.63785,3,7,0,35513.1,-0.0113246,0.0420711,1.00518,-100587
-35509.9,0.993494,0.63785,1,3,0,35510.8,-0.0120663,0.0408593,1.00229,-100586
-35511.5,0.750519,0.63785,2,3,0,35512.3,-0.0075975,0.0375161,1.00411,-100588
-35513.8,0.775161,0.63785,2,3,0,35515.2,-0.0114032,0.032304,0.997791,-100590
-35512.6,0.920224,0.63785,2,7,0,35516.6,-0.0152475,0.0476865,1.00566,-100589
-35515.5,0.803288,0.63785,2,7,0,35516.6,-0.0147447,0.0323583,0.995725,-100592
-35514.3,1,0.63785,2,3,0,35516.3,-0.00834277,0.0499786,1.00689,-100591
-35513.5,0.971595,0.63785,2,3,0,35516,-0.0150614,0.0435669,0.994756,-100590
-35512.9,1,0.63785,2,3,0,35514.3,-0.0108363,0.0419969,1.00799,-100589
-35511.2,0.992007,0.63785,2,3,0,35512.7,-0.00944733,0.0425529,0.997293,-100588
-35510,1,0.63785,2,3,0,35511.4,-0.0110663,0.0442647,1.00106,-100587
-35510.6,0.866271,0.63785,2,3,0,35511,-0.00948031,0.0414876,0.998501,-100587
-35510.2,0.983848,0.63785,3,7,0,35511,-0.0131994,0.0422546,1.00357,-100587
-35510.7,0.824707,0.63785,2,3,0,35512.2,-0.0117635,0.0457903,0.999228,-100587
-35510.3,1,0.63785,2,3,0,35510.8,-0.0141821,0.0400466,1.00271,-100587
-35510.2,0.942077,0.63785,2,3,0,35511,-0.00887015,0.0428551,1.00046,-100587
-35510.7,0.857126,0.63785,3,7,0,35511.5,-0.00720291,0.0407794,0.999892,-100587
-35511.2,0.954515,0.63785,3,7,0,35511.7,-0.0159636,0.0458371,1.00307,-100588
-35511,0.960434,0.63785,2,3,0,35512,-0.00823585,0.0428393,0.998157,-100587
-35510.6,0.918389,0.63785,2,3,0,35512.3,-0.0113774,0.0401376,1.00452,-100587
-35511.3,0.942136,0.63785,2,3,0,35511.5,-0.0082352,0.0438506,0.997814,-100588
-35512.2,0.815763,0.63785,2,3,0,35514.1,-0.0174032,0.0436902,1.00546,-100589
-35511.5,0.98437,0.63785,2,7,0,35512.9,-0.0131062,0.0399009,0.996922,-100588
-35511.9,0.821139,0.63785,2,3,0,35514.7,-0.0132227,0.0390506,1.00635,-100588
-35510.3,0.891498,0.63785,2,3,0,35513,-0.0132473,0.0412977,1.00378,-100587
-35510.8,0.947031,0.63785,2,7,0,35511,-0.0121005,0.0454476,0.998516,-100587
-35511.3,0.901403,0.63785,2,3,0,35512.7,-0.0156724,0.0396929,1.00458,-100588
-35511.1,0.999744,0.63785,3,7,0,35512,-0.0163584,0.0410976,1.00407,-100588
-35510.5,1,0.63785,2,3,0,35511.3,-0.0094175,0.042275,0.998915,-100587
-35510.8,0.789689,0.63785,2,3,0,35511.9,-0.00811245,0.0439926,1.00387,-100587
-35512.7,0.653079,0.63785,2,3,0,35514.3,-0.00735718,0.0478913,0.997603,-100589
-35513,0.871368,0.63785,2,3,0,35515.9,-0.00217675,0.04305,1.001,-100590
-35510.6,0.971031,0.63785,2,3,0,35513.6,-0.0156443,0.040027,1.00202,-100587
-35510.1,0.789278,0.63785,2,3,0,35512.8,-0.0102895,0.0393739,1.0012,-100587
