# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-03-23 18:43:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/jswgmgt9.json
# init = 2 (Default)
# random
#   seed = 92839
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/SciBERT/reg-20250323134316_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.527528
# Diagonal elements of inverse mass matrix:
# 2.36013e-05, 2.34e-05, 1.77719e-05
-35608.4,0.960586,0.527528,3,15,0,35611.7,-0.0149475,0.0306455,1.0006,-33189.4
-35606.9,0.969663,0.527528,2,3,0,35609.1,-0.010478,0.0397727,1.00537,-33191.2
-35607.5,0.966735,0.527528,2,3,0,35607.9,-0.00894098,0.0414326,1.00178,-33189.7
-35607.7,0.753018,0.527528,3,7,0,35612.5,-0.0103175,0.0434938,1.00208,-33190.4
-35610.8,0.84395,0.527528,2,7,0,35611.5,-0.0212263,0.0291182,1.00245,-33192
-35610.8,1,0.527528,3,7,0,35612.2,-0.00468826,0.0450757,1.00317,-33191
-35613.8,0.892956,0.527528,2,3,0,35614.3,-0.00454288,0.0492554,1.0022,-33191.9
-35606.8,0.978259,0.527528,3,7,0,35614.8,-0.0163606,0.03761,1.00065,-33190
-35606.7,0.993974,0.527528,3,7,0,35607.3,-0.0114894,0.0344502,1.00183,-33189.2
-35606.4,0.994967,0.527528,3,7,0,35607,-0.0149443,0.0403126,1.00346,-33191.1
-35606.8,0.962775,0.527528,2,3,0,35606.9,-0.0166273,0.0406969,1.00423,-33192
-35606.5,0.990973,0.527528,2,3,0,35607.1,-0.0171148,0.0377223,1.00405,-33191.6
-35607.4,0.866427,0.527528,2,3,0,35608.5,-0.0152098,0.0436041,1.00248,-33191.5
