# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-12 00:25:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/7zd5_gux.json
# init = 2 (Default)
# random
#   seed = 80311
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-den_SBERT_j.h-nonsems/hreg-20250511192515_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.44039
# Diagonal elements of inverse mass matrix:
# 2.35574e-05, 1.73346e-05, 8.48835e-05, 0.00011522, 0.000120015, 0.000126128, 0.000136919, 0.000148684, 0.000150568, 0.000180956, 0.000150413, 0.000122509, 0.000142438, 0.00014264, 0.000122602, 0.000145277, 0.000110888, 0.000123637, 0.000125856, 0.00013833, 0.00015386, 0.000143974, 0.000120725, 0.000178469, 0.000142433, 0.000154783, 0.000126698, 0.000173658, 0.000126932, 0.00240967, 0.000802583, 0.000325513, 0.0870299, 0.104006, 0.0866057
-33957.8,1,0.44039,3,7,0,33972.3,0.00670585,0.979185,0.123259,-0.0443624,0.251984,0.13829,0.283439,0.147645,0.016276,0.0404299,0.282453,0.131587,-0.0663821,0.0651803,0.0791318,-0.0145377,0.16722,0.0991918,0.121551,0.115691,-0.00336431,0.0636789,0.0532246,-0.00825234,0.0236066,0.0165208,-0.0592155,0.00536713,-0.0179288,0.0895747,0.0651462,0.0108686,0.184301,0.0625383,0.0536831,-34877.2
-33960,0.911615,0.44039,3,7,0,33980.7,0.00222961,0.975549,0.111662,-0.075107,0.262565,0.0944057,0.312741,0.136726,0.0395115,0.0378056,0.277421,0.127165,-0.0403903,0.0966984,0.0831364,0.00523227,0.170189,0.0474707,0.120952,0.122993,-0.0116841,0.0330001,0.082309,0.0333631,0.0298407,-0.0121356,-0.0717442,0.00173399,-0.0464917,0.10652,0.0990918,0.00421882,0.129738,0.0921102,0.0329586,-34909.6
-33954.1,0.901876,0.44039,3,7,0,33979.8,0.0028435,0.9763,0.11039,-0.0765242,0.261009,0.101904,0.3197,0.146996,0.0494112,0.0366506,0.271135,0.136966,-0.0482087,0.0864929,0.0873276,0.00325507,0.173092,0.0588516,0.121484,0.12804,-0.0140254,0.0391572,0.0797573,0.0359244,0.0234022,0.00211272,-0.066723,0.00681173,-0.0439876,0.115703,0.0931694,-0.00344567,0.142096,0.0925583,0.0423291,-34923.2
-33950.6,0.980943,0.44039,3,7,0,33968.5,0.00731059,0.977889,0.114556,-0.0457469,0.246071,0.133998,0.275844,0.156627,0.0116832,0.02888,0.273691,0.148588,-0.0612641,0.109114,0.0600565,-0.0018705,0.148247,0.0908059,0.125305,0.119499,-0.0312458,0.0744863,0.0773403,-0.00387022,0.0212443,0.00758856,-0.0679531,-0.00212799,-0.0181456,0.162925,0.100383,0.033278,0.115246,0.0709137,0.0668967,-34873.9
-33958.9,0.806627,0.44039,3,7,0,33971.3,0.00417942,0.976737,0.119767,-0.0552382,0.222666,0.134901,0.286973,0.153004,0.0356744,0.0373068,0.284015,0.130699,-0.081517,0.0900312,0.0757745,0.00870945,0.16843,0.0543962,0.128407,0.122924,-0.02528,0.0808719,0.0533453,-0.000783318,0.0246052,0.00424628,-0.0666043,-0.0227004,-0.0518115,0.0902556,0.114059,0.0411471,0.119275,0.0814448,0.0947731,-34875.7
-33956.3,0.906492,0.44039,3,7,0,33976.5,0.0042534,0.978823,0.117934,-0.0576767,0.245637,0.12927,0.274112,0.155109,-0.00621107,0.0304256,0.291357,0.130169,-0.0497793,0.11674,0.0740697,0.00758203,0.178996,0.0907784,0.134554,0.110173,-0.0305409,0.0548404,0.0808979,0.0211199,0.00693385,-6.31711e-05,-0.0660287,-0.00162289,-0.0366229,0.0762681,0.0809018,0.0290595,0.133832,0.0631425,0.146082,-34889
