# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 21:42:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/40jdo0mz.json
# init = 2 (Default)
# random
#   seed = 87201
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-SBERT_j.h-nondens/hreg-20240928164249_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.466737
# Diagonal elements of inverse mass matrix:
# 2.27792e-05, 1.63918e-05, 0.000124227, 0.000131875, 0.000114116, 0.000137837, 0.000135276, 0.000134674, 0.000161659, 0.00015327, 0.000193149, 0.000123159, 0.000141427, 0.000127483, 0.000101307, 0.000123501, 0.000122379, 0.000160298, 0.000149766, 0.000133939, 9.30931e-05, 0.000105823, 0.00013128, 0.000162201, 0.000135412, 0.000154063, 0.000114841, 0.00013734, 0.00012834, 0.00215882, 0.000873633, 0.000315072, 0.0767768, 0.0811113, 0.0967334
-34150.6,0.95264,0.466737,3,7,0,34165.1,-0.00318589,0.977236,0.158372,-0.0728411,0.205778,0.108403,0.281739,0.174255,0.0103436,0.0618881,0.220524,0.145753,-0.0814093,0.124623,0.0867998,0.0161642,0.161708,0.0731133,0.103444,0.156876,-0.013629,0.0617154,0.0577509,0.00346363,0.00969921,0.00517344,-0.0644506,-0.0114033,-0.0221064,0.142632,0.0500699,-0.00405198,0.103962,0.0685286,0.0319418,-99923.6
-34151.1,0.794001,0.466737,3,7,0,34168.1,-0.00306112,0.980741,0.15205,-0.0812216,0.215057,0.102189,0.284097,0.171293,0.0108864,0.0586526,0.21447,0.144266,-0.0784483,0.119644,0.0789042,0.00811804,0.16035,0.0718532,0.100336,0.162701,-0.00846266,0.0689681,0.057455,0.011636,0.0101081,-0.00174571,-0.0717655,-0.00994219,-0.0233653,0.16625,0.0465335,0.0114421,0.119372,0.0787781,0.037104,-99923.6
-34160,0.527529,0.466737,3,7,0,34172.4,0.0103339,0.976001,0.150725,-0.0632253,0.242463,0.115088,0.281007,0.182262,0.0173082,0.0649085,0.222979,0.12819,-0.0373258,0.0893777,0.0840126,0.00612528,0.176882,0.0951883,0.139805,0.136367,-0.0219352,0.0396504,0.0779763,-0.000534322,0.0162272,0.0192317,-0.0723099,0.004072,0.00219796,0.0930139,0.0907093,-0.0348075,0.158915,0.24625,0.0991066,-99923.7
-34153,1,0.466737,3,7,0,34173.5,-0.00131199,0.977896,0.159724,-0.0879287,0.225846,0.101309,0.281951,0.17015,0.00593961,0.0526085,0.204616,0.147239,-0.079563,0.12569,0.0763934,-0.00981945,0.155799,0.0699475,0.116016,0.172727,-0.0182013,0.087469,0.0468591,0.00740112,0.0229486,0.00911383,-0.0734562,-0.0118244,-0.0185596,0.0730786,0.09065,0.00256005,0.180009,0.0620337,0.0394508,-99923.6
-34154.8,0.941107,0.466737,3,7,0,34165.8,0.00860503,0.978431,0.145832,-0.0515537,0.242728,0.116937,0.281351,0.182024,0.0242992,0.0678667,0.21709,0.129425,-0.0472434,0.0963756,0.093112,0.00104892,0.182157,0.0981351,0.143317,0.145432,-0.0260985,0.0342347,0.0670598,0.00133363,0.0318552,0.0217322,-0.0678585,-0.00291984,-0.00916342,0.167624,0.0965563,0.00269543,0.0753204,0.126722,0.0493295,-99926.5
-34154,1,0.466737,3,7,0,34169.9,-0.00344838,0.978661,0.164174,-0.0706005,0.247989,0.0946723,0.282741,0.173273,0.00827857,0.066161,0.212701,0.137357,-0.0686757,0.0856257,0.0956636,-0.0129854,0.153347,0.0838594,0.129729,0.166764,-0.030093,0.0630213,0.0576011,0.0139024,0.0135709,0.0109732,-0.0804375,-0.0100494,-0.00281876,0.0972823,0.140091,-0.00878756,0.103608,0.185961,0.0334426,-99922.1
-34147.8,0.880698,0.466737,3,7,0,34170.6,0.00719813,0.977831,0.139066,-0.0824248,0.222257,0.121328,0.268981,0.164048,0.0211002,0.062015,0.208434,0.144465,-0.0628003,0.129374,0.0742261,0.0178668,0.158751,0.0794017,0.127668,0.147841,-0.0161543,0.0515463,0.0557051,-0.00328694,0.0197181,0.0138493,-0.058189,-0.0108046,0.00814896,0.0880891,0.0739044,0.0114952,0.16233,0.0857956,0.0521113,-99922
-34148.6,0.865801,0.466737,3,7,0,34162.6,0.00313978,0.978608,0.172434,-0.0720184,0.248098,0.0956507,0.297656,0.195738,0.00673575,0.0584485,0.228011,0.125296,-0.0538934,0.0915983,0.0920354,0.00136477,0.166423,0.0721792,0.123685,0.154593,-0.0229625,0.0635961,0.0650667,0.00663035,0.020668,0.0229918,-0.0763259,0.00360206,-0.0253028,0.212516,0.0978538,-0.00392221,0.122288,0.0638492,0.0346479,-99919.8
-34154.7,0.644127,0.466737,3,7,0,34170.5,0.00126233,0.978006,0.131607,-0.0707605,0.22672,0.109093,0.286301,0.174666,0.015794,0.0557662,0.205324,0.14448,-0.0634354,0.108428,0.0636152,-0.0119198,0.169123,0.0819696,0.151829,0.166335,-0.0134386,0.0716671,0.0637326,0.0251817,0.0189844,0.033939,-0.0673837,-0.00364901,0.0129658,0.0687628,0.0521203,0.0320953,0.14518,0.10356,0.0617238,-99925.5
-34152.5,0.966838,0.466737,3,7,0,34169.3,0.00966624,0.980004,0.149676,-0.0890176,0.225445,0.112958,0.282781,0.169444,0.00794541,0.0561243,0.20632,0.15196,-0.0493182,0.0927748,0.088243,0.0146269,0.157783,0.0701886,0.136637,0.158738,-0.0240692,0.0380134,0.0664112,0.0165145,0.0170571,0.0287753,-0.061743,0.00148679,0.0159601,0.0610435,0.055362,0.0250978,0.151922,0.0887322,0.0301648,-99924.9
-34151.3,0.956191,0.466737,3,7,0,34163.9,-0.00286014,0.976955,0.160121,-0.0587158,0.246457,0.103853,0.284373,0.187194,0.018767,0.0587957,0.222971,0.122304,-0.0579598,0.120591,0.0779211,0.000547733,0.172676,0.0881992,0.129371,0.134606,-0.0132961,0.0772332,0.0531062,-0.00901458,0.0133872,0.00241141,-0.0724202,-0.0028065,-0.0330775,0.163658,0.119537,-0.0140447,0.108617,0.0701091,0.049755,-99924.1
-34153.1,0.931014,0.466737,3,7,0,34166.3,0.0123674,0.978602,0.151448,-0.0897576,0.218818,0.106264,0.277994,0.167888,0.00623551,0.0599912,0.211994,0.153227,-0.0493257,0.0997113,0.090472,0.0106199,0.156057,0.074295,0.122955,0.158012,-0.0243221,0.0392919,0.0676094,0.0166742,0.0209364,0.0267458,-0.0624506,0.000749744,0.0146529,0.145255,0.0409646,0.0310536,0.16863,0.0937575,0.0424835,-99925.4
-34152.7,0.932384,0.466737,3,7,0,34166.5,-0.00451868,0.977263,0.166566,-0.0652712,0.246339,0.106524,0.297719,0.181101,0.0192892,0.060699,0.194912,0.117824,-0.0606416,0.103986,0.084615,-0.00339841,0.169988,0.0829644,0.126382,0.146049,-0.0141567,0.0602677,0.0645304,0.00614977,0.00627605,0.0169296,-0.0764275,-0.0033468,-0.0260566,0.0985605,0.118961,-0.0146916,0.108576,0.0544324,0.039056,-99923.2
-34146.8,0.940899,0.466737,3,7,0,34164.6,0.00338468,0.978904,0.152588,-0.0680635,0.229276,0.0985222,0.291885,0.191834,0.0147214,0.0589295,0.209483,0.140677,-0.0549439,0.112654,0.0774315,0.00818415,0.152997,0.0785664,0.134627,0.141018,-0.00739663,0.0580209,0.0609847,0.0210739,0.00517607,-0.0100177,-0.0837355,0.00243291,-0.0157084,0.142464,0.0821814,0.0151074,0.113064,0.0854905,0.0431159,-99921.3
-34150,0.798502,0.466737,3,7,0,34165,-0.000785003,0.978739,0.17,-0.0874334,0.246937,0.103637,0.288114,0.171736,0.0152952,0.0587368,0.221938,0.139047,-0.047585,0.111388,0.0717192,0.00396671,0.157113,0.0882872,0.118742,0.147164,-0.0120133,0.0725561,0.0571996,0.00203737,0.0189816,-0.00298588,-0.0765189,-0.00157526,-0.00940571,0.106,0.0461346,0.0100835,0.17227,0.0474373,0.0513788,-99918.8
-34152,0.783024,0.466737,3,7,0,34172.6,0.00749152,0.975292,0.144201,-0.0715363,0.233256,0.109934,0.272283,0.195295,0.00133288,0.0595657,0.22707,0.134338,-0.0619856,0.115423,0.0929179,0.0208346,0.176578,0.0687899,0.149345,0.147591,-0.0164131,0.0475694,0.0434348,0.00429462,0.00857663,0.0243924,-0.0611705,-0.00488122,-0.0227598,0.0933276,0.173606,-0.0077115,0.122058,0.149849,0.0304262,-99923.5
-34153.3,0.876478,0.466737,3,7,0,34166.1,-0.00308367,0.977405,0.16306,-0.0676281,0.240071,0.113513,0.267806,0.178418,0.0159843,0.06665,0.213574,0.137536,-0.0581479,0.117106,0.0689956,0.0197964,0.172116,0.0651964,0.149958,0.167709,-0.0396876,0.0637172,0.0492803,-0.0104491,0.0103661,0.0266453,-0.0691937,-0.0106403,-0.014158,0.116999,0.167591,-0.00176873,0.100592,0.178176,0.0435295,-99923.8
-34155.2,0.616301,0.466737,3,7,0,34175.6,0.00123642,0.980167,0.164838,-0.0761679,0.232049,0.106146,0.265279,0.175867,0.0202786,0.0808763,0.208316,0.136013,-0.0630189,0.119681,0.0710008,0.0203698,0.165363,0.0644754,0.14811,0.171813,-0.0260651,0.0646746,0.0582165,-0.0166322,0.0134885,0.0264913,-0.0813399,-0.000648957,-0.00600179,0.10521,0.160838,-0.000217309,0.0977519,0.198626,0.0447767,-99924.5
-34163.1,0.562527,0.466737,3,7,0,34184.2,0.0030311,0.977635,0.159026,-0.0683012,0.240447,0.0885003,0.266526,0.172844,0.0226143,0.0658035,0.198935,0.126276,-0.0522166,0.112324,0.0836123,0.0190894,0.172923,0.0817278,0.142778,0.179386,-0.0233078,0.0430013,0.0595441,-0.001197,0.00515355,0.00864321,-0.048944,0.0310185,-0.0278189,0.084376,0.127583,0.0210825,0.0723842,0.214956,0.0342432,-99930.3
-34157.8,1,0.466737,3,7,0,34179.4,0.00463389,0.977776,0.161336,-0.076754,0.228644,0.123242,0.288991,0.187986,0.000864804,0.0432112,0.224276,0.129806,-0.055129,0.110564,0.0851427,-0.00216245,0.163924,0.0927792,0.123932,0.133889,-0.00401138,0.0634914,0.0617466,0.0144422,0.0284132,0.0111907,-0.0990262,-0.00377982,0.00264339,0.163453,0.0778998,-0.0192494,0.282784,0.038587,0.0632655,-99921.8
-34153.9,0.942785,0.466737,3,7,0,34174.5,0.0027593,0.978897,0.15481,-0.0836868,0.240922,0.0918465,0.275696,0.179247,0.0266089,0.0571539,0.215493,0.135061,-0.0530732,0.108932,0.0792569,0.0170155,0.159642,0.0710475,0.146255,0.147236,-0.0240997,0.0631592,0.0630723,-0.00715318,2.94106e-05,0.0291813,-0.0443207,0.000171293,-0.0131375,0.129583,0.122206,0.0404246,0.0731574,0.151914,0.0404589,-99921.5
-34150.1,0.965447,0.466737,3,7,0,34170,0.0100544,0.976626,0.155293,-0.0794822,0.228201,0.113103,0.288301,0.169237,0.0252389,0.0561674,0.214784,0.142695,-0.0660972,0.109633,0.0725999,-0.00405711,0.165245,0.0587749,0.127566,0.14519,-0.0265398,0.0730987,0.05732,0.000692136,0.0102854,0.0473132,-0.0625425,-0.00172295,-0.00472345,0.130782,0.0958834,0.0395366,0.104972,0.0991374,0.0528016,-99922.3
-34148.6,0.974477,0.466737,3,7,0,34164.1,0.00814671,0.978273,0.134615,-0.0794058,0.247425,0.113197,0.27673,0.171306,0.0192662,0.0595532,0.207216,0.147179,-0.0576328,0.124755,0.0644196,0.0153901,0.167943,0.0754425,0.128716,0.152025,-0.0241402,0.0727379,0.0610674,0.00500043,0.00588385,0.0292197,-0.0541546,-0.017544,0.00552519,0.0870833,0.0901542,0.0190969,0.124081,0.103085,0.0417479,-99922.4
-34149.7,0.895159,0.466737,3,7,0,34162.8,-0.000501874,0.978279,0.167914,-0.0750685,0.230865,0.109663,0.288278,0.190893,0.00604484,0.0533949,0.219485,0.124048,-0.0507828,0.0806516,0.0951525,0.000126003,0.147373,0.0859281,0.130002,0.153065,-0.0089157,0.0523964,0.0689276,0.0132223,0.0244121,0.0124488,-0.0796417,0.0162967,-0.0255381,0.172886,0.089622,0.00820496,0.110187,0.0466386,0.0526668,-99922.1
-34152.5,0.636746,0.466737,3,7,0,34169.1,0.0017472,0.976338,0.145664,-0.0811849,0.256656,0.0944348,0.269684,0.177211,0.014191,0.0722262,0.206017,0.141994,-0.0710816,0.0950701,0.0792259,0.0124613,0.160453,0.0809958,0.147047,0.170197,-0.0261655,0.0468189,0.0564279,-0.0021862,0.034034,0.00338593,-0.062399,-7.97891e-05,-0.00638699,0.105921,0.115837,-0.0304614,0.112006,0.0984668,0.0446612,-99924
-34152.6,0.891609,0.466737,3,7,0,34173.1,0.0074399,0.981674,0.17041,-0.0734369,0.2253,0.117693,0.295079,0.175337,0.012244,0.0435849,0.22333,0.1275,-0.0410688,0.107151,0.0823209,0.00782311,0.168343,0.075947,0.107511,0.129092,-0.012949,0.0708023,0.0671897,0.0122285,0.00357347,0.0279791,-0.0846443,0.00556155,-0.017491,0.159708,0.0939977,0.0132071,0.130403,0.0678121,0.0776043,-99925.6
-34157,0.9212,0.466737,3,7,0,34169.2,0.00118825,0.975116,0.135051,-0.0677859,0.251246,0.102595,0.279844,0.189098,0.0109362,0.0880742,0.214431,0.136522,-0.0748748,0.0914708,0.0965365,-0.000908706,0.155727,0.0774999,0.120794,0.15842,-0.0193496,0.0503279,0.0596929,0.00305389,0.0222152,-0.00477027,-0.051521,0.00424039,-0.0121184,0.0152897,0.0777193,-0.0266881,0.173191,0.0682065,0.0362065,-99926.2
-34156.5,1,0.466737,3,7,0,34175.2,0.00756584,0.975534,0.177035,-0.0803355,0.220254,0.113269,0.282745,0.166492,0.0161741,0.031548,0.211363,0.137364,-0.0385469,0.13104,0.0686529,0.0173263,0.170355,0.0827922,0.133368,0.157571,-0.0126864,0.0703292,0.0611188,0.00373297,0.0152193,0.0398525,-0.090261,-0.00267532,-0.0180545,0.174572,0.10554,0.03759,0.11846,0.0911972,0.0612193,-99927.8
-34155,0.88389,0.466737,3,7,0,34176.4,-0.000206972,0.982736,0.150712,-0.0609991,0.237964,0.102322,0.284386,0.181381,0.0146634,0.0919895,0.222907,0.129151,-0.0804625,0.108689,0.0939397,-0.0135814,0.162632,0.0838671,0.119171,0.151783,-0.0310719,0.05072,0.0618372,-0.000132595,0.023104,-0.0108042,-0.0637516,-0.0108832,-0.016174,0.097799,0.0497358,0.00591424,0.115679,0.0809843,0.0658346,-99927.1
-34154.2,0.987945,0.466737,3,7,0,34170,-0.002587,0.977414,0.151716,-0.074374,0.254569,0.1089,0.276153,0.182949,0.0102834,0.0806182,0.21276,0.126615,-0.0761871,0.0976497,0.0863793,0.00352659,0.1499,0.0854216,0.127613,0.14478,-0.0140466,0.0600869,0.0674243,-0.00327936,0.0287512,-0.0238373,-0.0765676,0.000799346,-0.00990818,0.143923,0.0394161,0.0115103,0.121801,0.0664894,0.0435585,-99926.4
-34152.6,0.931466,0.466737,3,7,0,34172.5,0.00546738,0.976259,0.158602,-0.0610499,0.250483,0.107474,0.271966,0.166597,0.0074366,0.0717854,0.226831,0.135663,-0.0572421,0.0830025,0.0949663,-0.00146787,0.15259,0.0847088,0.126675,0.153679,-0.0279141,0.0324698,0.0644047,0.00734047,0.0310094,0.00145346,-0.076987,0.00955268,-0.00590852,0.202908,0.0894918,0.0230869,0.127834,0.0650728,0.0651107,-99924.9
