# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 21:42:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/40jdo0mz.json
# init = 2 (Default)
# random
#   seed = 87201
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-SBERT_j.h-nondens/hreg-20240928164249_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.426031
# Diagonal elements of inverse mass matrix:
# 2.24908e-05, 1.7233e-05, 0.000134756, 0.000127686, 0.00011064, 0.000161598, 0.00014224, 0.000120069, 0.000169772, 0.000168258, 0.000189556, 0.000122969, 0.000128069, 0.00012437, 0.000118516, 0.000110377, 0.000107999, 0.000157645, 0.000138684, 0.000127889, 8.59082e-05, 0.000109922, 0.000136057, 0.000127963, 0.000155487, 0.000159477, 9.9858e-05, 0.000128337, 0.000134287, 0.00271875, 0.00114081, 0.000301016, 0.0753309, 0.0963904, 0.0913053
-34146,0.925872,0.426031,3,7,0,34172.1,0.00260797,0.979457,0.151673,-0.0665941,0.241879,0.11866,0.286718,0.177472,0.0222733,0.0645449,0.198942,0.125574,-0.0512239,0.11579,0.0965342,0.00751488,0.156432,0.065255,0.130921,0.152233,-0.0114829,0.0616539,0.0584633,0.0185568,0.0209774,0.0292137,-0.059523,0.00388424,-0.00975698,0.169694,0.0556534,0.0182062,0.124491,0.0747738,0.0483775,-99920.6
-34151.6,0.82543,0.426031,3,7,0,34162,0.000776823,0.97691,0.155814,-0.0856862,0.231861,0.100675,0.266697,0.167882,0.0180377,0.0652546,0.219523,0.1308,-0.0691706,0.107325,0.0713941,0.00837541,0.153873,0.0977571,0.14293,0.156477,-0.00463961,0.0383312,0.089559,0.0117974,0.0182908,0.0169487,-0.0822217,-0.0114148,-0.00324071,0.0933064,0.102801,0.0169175,0.0986778,0.0769684,0.0394126,-99924.5
-34149.2,0.942291,0.426031,3,15,0,34166.2,0.00676854,0.978762,0.154877,-0.0765267,0.240352,0.115258,0.298887,0.194032,0.0169892,0.0620749,0.206432,0.137049,-0.0703251,0.109136,0.0751276,0.0111124,0.162959,0.0734268,0.118333,0.167436,-0.0151572,0.0886242,0.0632813,0.0102961,0.00759577,0.0240178,-0.0670285,0.00303887,-0.01442,0.0911003,0.0715161,0.0302559,0.182571,0.0795099,0.0765709,-99919.4
-34154.7,0.821452,0.426031,3,7,0,34169.4,0.00495742,0.982094,0.16412,-0.0782978,0.222737,0.109903,0.297616,0.182004,0.00443688,0.0633212,0.215784,0.140896,-0.0637392,0.0923146,0.0896431,0.0057723,0.161589,0.0746858,0.126744,0.145931,-0.00291416,0.0916829,0.0803732,0.00999816,0.0180595,0.0246185,-0.0769671,0.00578253,-0.0154934,0.089733,0.0910928,0.0423503,0.271309,0.0659051,0.04141,-99922.1
-34155.9,0.989313,0.426031,3,7,0,34172.8,0.0066394,0.974204,0.149204,-0.0720634,0.250536,0.110437,0.294141,0.180725,0.00691743,0.0669154,0.210726,0.136797,-0.0650431,0.121651,0.076241,-0.00518554,0.147832,0.103023,0.110657,0.161745,-0.0225531,0.0692324,0.0415533,0.00704725,0.0237834,0.0454065,-0.0630672,0.00242443,0.00169786,0.200995,0.0866167,0.0234117,0.0977552,0.069073,0.0663093,-99926.6
-34153.8,0.807128,0.426031,4,15,0,34170.3,0.000716277,0.978282,0.158937,-0.0793264,0.22702,0.0995266,0.267273,0.178952,0.0190314,0.0567946,0.22721,0.138035,-0.0584566,0.0939038,0.095661,-0.00256526,0.178021,0.0608125,0.146536,0.132965,-0.0197175,0.0598996,0.0766232,-0.00116317,0.0248655,-0.00844627,-0.0789815,0.000904724,-0.018836,-0.0152382,0.0832955,0.011478,0.222712,0.090823,0.0398948,-99922.9
