# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 21:42:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/40jdo0mz.json
# init = 2 (Default)
# random
#   seed = 87201
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-SBERT_j.h-nondens/hreg-20240928164249_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.41263
# Diagonal elements of inverse mass matrix:
# 2.39738e-05, 1.62048e-05, 0.000115134, 0.000121484, 0.000106937, 0.000119571, 0.000142325, 0.000125065, 0.000165671, 0.000190576, 0.000165863, 0.000108001, 0.000133634, 0.000137889, 0.000110699, 0.000128343, 0.000101463, 0.000124481, 0.000132279, 0.000137775, 9.46606e-05, 0.000134169, 0.000139194, 0.000164692, 0.000172579, 0.000162004, 0.000112501, 0.000140709, 0.000113644, 0.00225861, 0.00101562, 0.000270071, 0.0604647, 0.0821122, 0.096333
-34165.5,0.86943,0.41263,3,7,0,34178.4,0.00102809,0.978141,0.173784,-0.0940709,0.237727,0.098565,0.286827,0.181242,0.00817463,0.057747,0.204943,0.149814,-0.0579993,0.0954589,0.0812295,-0.00843657,0.17635,0.0765934,0.141089,0.121659,-0.035416,0.0522514,0.0456301,-0.00949169,0.0405351,0.0036378,-0.0888078,-0.0336015,-0.0290177,0.232466,0.0849819,0.00567366,0.181352,0.129905,0.0417211,-99934.3
-34154.2,1,0.41263,3,7,0,34174.8,0.00387395,0.978795,0.138685,-0.0543171,0.24314,0.121168,0.279491,0.184053,0.0219794,0.0577974,0.240955,0.134531,-0.0525158,0.112278,0.0790853,0.00281366,0.145499,0.0814754,0.123919,0.163675,-0.0164923,0.0610042,0.0805396,0.00731281,0.0115541,0.0187346,-0.0439836,0.00356085,-0.00436492,0.156241,0.0876847,-0.00218381,0.138675,0.0522172,0.0470743,-99928.3
-34154.5,0.926149,0.41263,4,15,0,34177.1,0.00287615,0.978914,0.151733,-0.0999664,0.249194,0.0921763,0.284561,0.181206,0.0173004,0.0620525,0.201186,0.127732,-0.0554555,0.0972391,0.075709,-0.0133399,0.179216,0.0768217,0.116071,0.157243,-0.0262629,0.0767728,0.0548733,0.014194,0.0134316,0.0302547,-0.0554932,-0.0206967,-0.00091401,0.143261,0.0919596,-0.0308888,0.126973,0.0983358,0.0679587,-99925.3
-34147.5,0.908954,0.41263,3,7,0,34169.5,0.000373674,0.977938,0.152208,-0.0728866,0.239695,0.112529,0.288009,0.183323,0.0112179,0.0711602,0.230672,0.153795,-0.0612995,0.106692,0.0900736,0.0136409,0.154345,0.0906343,0.134944,0.147833,-0.00966522,0.0513184,0.0649307,0.0101678,0.0198365,0.00695291,-0.0871083,0.0143799,-0.00953467,0.138174,0.0570724,-0.0112121,0.116974,0.077081,0.0586891,-99920.1
-34148.9,0.929591,0.41263,3,7,0,34163.5,0.00343477,0.9769,0.160495,-0.0787051,0.226111,0.100506,0.279171,0.169951,0.0143825,0.0448163,0.205027,0.115583,-0.0481888,0.105346,0.074997,-0.00599699,0.170879,0.0726503,0.123517,0.139325,-0.0192091,0.064449,0.0687574,0.00125851,0.0251268,0.0290003,-0.0445648,-0.0168024,-0.00312632,0.131341,0.0975116,0.0410556,0.113639,0.0748855,0.044416,-99922.6
-34146.6,0.933905,0.41263,3,7,0,34163.5,0.00231423,0.978148,0.151757,-0.0834503,0.234179,0.107993,0.279478,0.179752,0.00855467,0.0306038,0.213939,0.123099,-0.0593713,0.106493,0.0774616,0.0124209,0.172659,0.0799858,0.148481,0.136135,-0.0291841,0.0619202,0.04972,0.00309097,0.0176291,0.0293285,-0.0579295,-0.00469423,-0.00319928,0.147984,0.0760591,0.017992,0.0988982,0.0781587,0.0578066,-99920.3
