# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2024-09-28 20:53:45 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/mcy1gukp.json
# init = 2 (Default)
# random
#   seed = 73349
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/nondens/multireg-20240928155345_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,sigma,beta.1,beta.2,log_p
-49504.3,0.977903,0.46262,3,7,0,49504.8,8.74611e-05,0.147099,0.126099,0.981215,0.131809,0.127134,-143960
-49507.2,0.544448,0.46262,2,5,0,49511.2,-0.00223717,0.147838,0.119993,0.978169,0.133354,0.120978,-143963
-49505.9,0.975034,0.46262,2,7,0,49508.6,-0.00455952,0.148329,0.12114,0.981401,0.133699,0.122134,-143962
-49504.9,1,0.46262,2,7,0,49506.1,0.00082644,0.148313,0.128921,0.981989,0.132663,0.129979,-143961
-49507.7,0.631745,0.46262,2,3,0,49510.6,-0.0036197,0.142452,0.126449,0.979021,0.127078,0.127487,-143964
-49505.2,1,0.46262,2,3,0,49508,-0.0025517,0.146658,0.128201,0.982693,0.131089,0.129253,-143961
-49504.6,0.980764,0.46262,3,7,0,49506,0.00169247,0.150386,0.123679,0.981337,0.135441,0.124694,-143960
-49506.7,0.856258,0.46262,2,3,0,49507,-0.000976969,0.15089,0.119218,0.979758,0.136533,0.120196,-143963
-49505.6,0.97246,0.46262,3,7,0,49508.3,0.00285532,0.147358,0.129098,0.981365,0.131678,0.130157,-143961
-49504.7,0.978972,0.46262,3,7,0,49506.5,-0.00193453,0.151064,0.127217,0.982259,0.135661,0.128261,-143961
-49504.7,0.971902,0.46262,2,7,0,49505.5,0.00255424,0.147341,0.124843,0.981489,0.132217,0.125868,-143961
-49508.4,0.642369,0.46262,2,3,0,49509,0.000371173,0.150757,0.125417,0.975657,0.135587,0.126446,-143964
-49506.2,0.956612,0.46262,2,7,0,49511,0.00152126,0.154262,0.125281,0.980096,0.139139,0.126309,-143962
-49507.2,0.892012,0.46262,2,3,0,49508.4,0.00397775,0.154417,0.126914,0.980233,0.139081,0.127956,-143963
-49507.3,0.822716,0.46262,3,7,0,49510.9,-0.00306615,0.148722,0.122123,0.986517,0.133966,0.123125,-143963
-49506.4,1,0.46262,3,7,0,49508.8,-0.00186673,0.150492,0.119814,0.983973,0.136054,0.120798,-143962
-49506.3,0.991792,0.46262,3,7,0,49508.8,0.000170485,0.144499,0.128867,0.979798,0.128825,0.129925,-143962
-49507,0.942431,0.46262,3,7,0,49508.3,-0.00195716,0.154404,0.122309,0.984409,0.139672,0.123312,-143963
-49506.4,0.976561,0.46262,2,3,0,49508.4,0.00219322,0.154022,0.121971,0.982045,0.139331,0.122972,-143962
-49505.3,0.985332,0.46262,3,7,0,49507.5,-0.000256379,0.145088,0.12246,0.981206,0.130258,0.123465,-143961
-49504.9,0.988865,0.46262,3,7,0,49506.1,0.00138273,0.147411,0.128227,0.981062,0.131844,0.129279,-143961
-49507.3,0.867103,0.46262,2,7,0,49507.8,-4.50476e-05,0.151144,0.117808,0.981505,0.136974,0.118775,-143963
-49506.7,0.94784,0.46262,3,7,0,49510.4,0.00563197,0.146714,0.126247,0.983601,0.131402,0.127283,-143962
-49506.8,0.881122,0.46262,3,7,0,49510.7,-0.0068012,0.147249,0.122914,0.980672,0.132377,0.123922,-143963
-49505.5,1,0.46262,2,7,0,49507.3,0.00247831,0.14954,0.128092,0.983939,0.134009,0.129143,-143961
-49506,0.962303,0.46262,2,3,0,49506.9,0.00149645,0.150807,0.130518,0.981356,0.13497,0.131589,-143962
-49504.4,1,0.46262,2,3,0,49506.2,-0.00217477,0.148897,0.123795,0.981379,0.133924,0.124811,-143960
-49505.6,0.827431,0.46262,2,3,0,49506.5,0.00183148,0.146363,0.127058,0.984478,0.130941,0.128101,-143961
-49506.9,0.972319,0.46262,3,7,0,49507.8,0.00252561,0.142245,0.125209,0.981298,0.127031,0.126237,-143963
-49507.4,0.924959,0.46262,2,3,0,49509.2,0.0062589,0.145238,0.12748,0.981658,0.129751,0.128526,-143963
-49505,0.993498,0.46262,3,7,0,49508,0.000309411,0.14489,0.125791,0.981669,0.129622,0.126823,-143961
-49504.9,1,0.46262,3,7,0,49505.4,0.00182359,0.145822,0.125132,0.981172,0.130648,0.126159,-143961
-49505.9,0.910382,0.46262,2,3,0,49506.3,0.00226259,0.144503,0.124982,0.979837,0.129338,0.126008,-143962
-49505.7,0.99348,0.46262,3,7,0,49506.7,-0.00316011,0.152086,0.126671,0.984026,0.136762,0.12771,-143962
-49505.9,0.995159,0.46262,3,7,0,49507,-0.00186948,0.144794,0.126303,0.979228,0.129458,0.12734,-143962
-49508.1,0.826597,0.46262,2,3,0,49509.2,-0.00167136,0.141318,0.127798,0.979474,0.125757,0.128847,-143964
-49506.3,1,0.46262,2,3,0,49509.3,-0.0034,0.143932,0.122408,0.981662,0.1291,0.123413,-143962
-49505,0.984038,0.46262,3,7,0,49507.5,5.53236e-05,0.149328,0.129317,0.981948,0.133635,0.130378,-143961
-49506.4,0.893522,0.46262,3,7,0,49507.1,0.00346898,0.148878,0.127771,0.978477,0.133384,0.12882,-143962
-49505.6,0.994185,0.46262,3,7,0,49507.1,0.00287952,0.150249,0.123715,0.979156,0.135298,0.124731,-143961
-49504.9,0.98893,0.46262,2,3,0,49506.4,0.000153417,0.146582,0.123051,0.983514,0.131686,0.124061,-143961
-49505.7,0.924549,0.46262,3,7,0,49506.6,-0.00116562,0.152471,0.12766,0.979474,0.137021,0.128708,-143962
-49504.5,1,0.46262,2,3,0,49505.9,0.000916899,0.146744,0.124733,0.982854,0.13163,0.125756,-143960
-49505.5,0.662074,0.46262,3,7,0,49509,-0.00269718,0.152129,0.124361,0.97962,0.137109,0.125382,-143961
-49504.7,1,0.46262,3,7,0,49505.6,-5.81649e-05,0.14591,0.126351,0.981107,0.130577,0.127388,-143961
-49506.6,0.867375,0.46262,2,3,0,49506.8,-0.00264374,0.143472,0.128191,0.98311,0.127878,0.129243,-143962
-49504.9,0.988137,0.46262,2,7,0,49507.1,0.00102597,0.147958,0.126543,0.984082,0.132617,0.127582,-143961
-49506.2,0.868481,0.46262,2,3,0,49507.1,-0.00180918,0.147578,0.122527,0.98555,0.13276,0.123532,-143962
-49506.4,0.997046,0.46262,3,7,0,49507,0.0019926,0.151482,0.127359,0.985433,0.136064,0.128404,-143962
-49507.4,0.963206,0.46262,2,3,0,49507.6,0.00261271,0.151673,0.128826,0.985761,0.136064,0.129883,-143963
-49505,1,0.46262,2,3,0,49507.5,0.00216836,0.15185,0.126314,0.98217,0.136571,0.127351,-143961
-49508.4,0.72367,0.46262,3,7,0,49510.7,0.00542809,0.142794,0.125507,0.979556,0.127546,0.126537,-143964
-49508,0.889288,0.46262,2,7,0,49513,-0.00602925,0.149175,0.118802,0.981388,0.134858,0.119777,-143964
-49506.1,0.988003,0.46262,2,3,0,49508.9,-0.00525732,0.14686,0.122808,0.983211,0.131999,0.123816,-143962
-49510.3,0.782621,0.46262,2,3,0,49511.3,-0.00611306,0.140081,0.122923,0.981009,0.125149,0.123932,-143966
-49506.9,0.961228,0.46262,2,3,0,49512.4,-0.000366636,0.146782,0.127778,0.986384,0.131269,0.128827,-143963
-49504.4,1,0.46262,2,3,0,49506.9,0.00112336,0.149033,0.125627,0.98306,0.133821,0.126658,-143960
-49504.4,0.989229,0.46262,3,7,0,49504.9,-0.00170743,0.149059,0.124468,0.980431,0.133999,0.12549,-143960
-49506.4,0.801069,0.46262,2,3,0,49507.3,-0.000806764,0.149065,0.119412,0.984021,0.134667,0.120392,-143962
-49504.7,0.95995,0.46262,3,7,0,49507.9,-0.00073943,0.150802,0.124655,0.983787,0.135732,0.125678,-143961
-49505.1,0.973697,0.46262,3,7,0,49505.8,-0.000123873,0.146195,0.124144,0.979562,0.131154,0.125163,-143961
-49504.9,0.988367,0.46262,2,7,0,49505.6,0.00119706,0.146423,0.126308,0.983569,0.1311,0.127345,-143961
-49505.1,0.944966,0.46262,2,3,0,49506,-0.00163383,0.147925,0.124952,0.984655,0.132792,0.125978,-143961
-49505.4,0.994246,0.46262,3,7,0,49506,-0.000834557,0.152675,0.126553,0.979813,0.137372,0.127592,-143961
-49505.2,0.900873,0.46262,3,7,0,49508.2,0.00183477,0.145223,0.123538,0.981888,0.130252,0.124552,-143961
-49505.8,0.745506,0.46262,2,3,0,49508.7,-0.00132188,0.14531,0.126848,0.984559,0.129907,0.127889,-143962
-49510,0.736614,0.46262,2,3,0,49511,-0.00624571,0.144704,0.132811,0.982356,0.128515,0.133901,-143966
-49505.5,1,0.46262,2,7,0,49510.1,0.00430562,0.150113,0.124128,0.981054,0.135107,0.125147,-143961
-49505.2,0.822121,0.46262,3,7,0,49509.3,-0.00312317,0.147768,0.126592,0.979482,0.132419,0.127631,-143961
-49506.9,0.82872,0.46262,2,3,0,49508.3,8.67017e-05,0.148666,0.130765,0.985126,0.132778,0.131838,-143963
-49505.3,1,0.46262,2,3,0,49507.1,0.000821502,0.14675,0.123427,0.979222,0.131807,0.12444,-143961
-49506.3,0.889852,0.46262,2,3,0,49507.3,0.00112606,0.146391,0.12487,0.98586,0.131256,0.125895,-143962
-49507.8,0.788151,0.46262,2,3,0,49510,-0.000191451,0.147039,0.128445,0.987069,0.131441,0.129499,-143964
-49507.2,0.982692,0.46262,2,7,0,49510.3,-0.0072966,0.148908,0.128372,0.981593,0.133335,0.129425,-143963
-49504.4,0.946283,0.46262,2,3,0,49508.5,-0.000117072,0.148288,0.125627,0.980165,0.13307,0.126658,-143960
-49504.1,0.977873,0.46262,2,3,0,49504.7,-0.000396504,0.148032,0.125019,0.981953,0.132891,0.126045,-143960
-49505,0.910284,0.46262,3,7,0,49505.4,-0.000255926,0.14958,0.128675,0.980321,0.133973,0.129731,-143961
-49513.3,0.511537,0.46262,2,3,0,49513.7,-0.00203189,0.148834,0.136742,0.97761,0.132164,0.137864,-143969
-49506.1,0.982733,0.46262,2,3,0,49514.6,0.00269429,0.150253,0.120244,0.982625,0.135756,0.121231,-143962
-49504.6,1,0.46262,2,3,0,49506.1,0.000903099,0.147664,0.122855,0.981393,0.132803,0.123863,-143960
-49504.6,0.990877,0.46262,3,7,0,49505.1,-0.00129192,0.148403,0.127917,0.982154,0.132886,0.128967,-143960
-49506.4,0.864597,0.46262,2,3,0,49506.7,-0.00589923,0.146761,0.127892,0.982651,0.131234,0.128941,-143962
-49505.7,0.986456,0.46262,2,7,0,49507.4,-0.00475396,0.151218,0.127616,0.981546,0.135764,0.128663,-143962
-49505.1,0.997086,0.46262,2,3,0,49506.2,-0.00325294,0.149769,0.127138,0.980062,0.134365,0.128182,-143961
-49505.4,0.865647,0.46262,3,7,0,49508.4,0.00270345,0.14699,0.121989,0.981195,0.132238,0.12299,-143961
-49504.2,0.961558,0.46262,2,3,0,49506.1,0.000620942,0.148188,0.124236,0.981865,0.133151,0.125255,-143960
-49505.2,0.898842,0.46262,2,3,0,49505.4,-0.00160431,0.149451,0.125646,0.984873,0.13424,0.126677,-143961
-49505.6,0.953048,0.46262,3,7,0,49507.1,-2.72013e-05,0.147936,0.119978,0.981842,0.133455,0.120963,-143961
-49504.7,0.992579,0.46262,3,7,0,49506.3,0.00226762,0.148921,0.12716,0.981159,0.133507,0.128204,-143961
-49505.3,0.979061,0.46262,3,7,0,49505.6,-0.00422115,0.151292,0.125078,0.982425,0.136171,0.126105,-143961
-49505.3,0.973936,0.46262,2,3,0,49506.1,-0.00411999,0.14925,0.126023,0.979812,0.133988,0.127057,-143961
-49506,0.926522,0.46262,3,7,0,49507.4,-0.00110534,0.15212,0.126562,0.985197,0.136811,0.127601,-143962
-49507.5,0.964344,0.46262,3,7,0,49508.7,-0.000204253,0.144517,0.130341,0.978723,0.12865,0.131411,-143963
-49508,0.957453,0.46262,3,7,0,49510.9,8.0608e-05,0.152,0.119747,0.985896,0.137583,0.12073,-143964
-49508.6,0.94376,0.46262,3,7,0,49511.7,0.00222105,0.147223,0.119376,0.986398,0.132815,0.120356,-143964
-49507.2,0.990381,0.46262,3,7,0,49509.6,0.00313599,0.14953,0.121954,0.98605,0.134803,0.122955,-143963
-49505.4,1,0.46262,2,3,0,49507.7,-0.00259134,0.145884,0.125959,0.97946,0.130603,0.126992,-143961
-49505.2,0.93758,0.46262,3,7,0,49507,0.00301389,0.150696,0.125555,0.983569,0.135507,0.126585,-143961
-49506.1,0.853977,0.46262,2,3,0,49507.7,0.00298682,0.153288,0.127305,0.980767,0.137892,0.128349,-143962
-49504.6,0.975561,0.46262,2,3,0,49506.9,-1.75675e-05,0.151942,0.125333,0.9813,0.136793,0.126361,-143960
-49506.3,0.853325,0.46262,3,7,0,49507.7,0.000426866,0.150471,0.131013,0.98332,0.134565,0.132088,-143962
-49505.7,0.837217,0.46262,3,7,0,49510.4,-0.00391182,0.146615,0.12173,0.980968,0.131893,0.122729,-143962
-49505,0.942318,0.46262,2,7,0,49507,-0.000578639,0.14825,0.126499,0.984439,0.132917,0.127537,-143961
-49505.4,0.970165,0.46262,2,7,0,49506.2,-0.00424374,0.146107,0.124681,0.982743,0.130995,0.125705,-143961
-49507.8,0.807394,0.46262,3,7,0,49510,-0.00836351,0.146549,0.12511,0.981202,0.131384,0.126136,-143964
-49506.8,0.86973,0.46262,3,7,0,49512.3,0.00590963,0.148066,0.127977,0.982957,0.132538,0.129027,-143963
-49505.8,1,0.46262,3,7,0,49507.4,-0.00560918,0.14712,0.125056,0.982535,0.131967,0.126082,-143962
-49506.2,0.981087,0.46262,3,7,0,49507.2,0.00423853,0.151003,0.124812,0.979261,0.135914,0.125837,-143962
-49505.5,1,0.46262,3,7,0,49506.8,-0.00140305,0.147209,0.128196,0.979158,0.131645,0.129248,-143961
-49507.3,0.761164,0.46262,3,7,0,49510.7,0.000242825,0.154412,0.122853,0.985175,0.139608,0.123861,-143963
-49507.7,0.849873,0.46262,3,7,0,49510.8,0.000191255,0.147789,0.123675,0.987475,0.132822,0.12469,-143964
-49505,1,0.46262,2,7,0,49508.1,-0.00368513,0.15106,0.124323,0.981168,0.136036,0.125344,-143961
-49504.8,0.988149,0.46262,2,3,0,49505.5,-0.00146609,0.151988,0.12395,0.981143,0.13702,0.124967,-143961
-49507,0.887039,0.46262,3,7,0,49507.5,0.00331908,0.142587,0.126316,0.981006,0.127231,0.127353,-143963
-49508.4,0.830268,0.46262,3,7,0,49511.3,-0.0029746,0.15038,0.124256,0.975885,0.135359,0.125275,-143964
-49507.9,0.980441,0.46262,3,7,0,49511.6,0.00129589,0.147562,0.122863,0.98737,0.1327,0.123872,-143964
-49508.2,0.921485,0.46262,3,7,0,49511.7,0.00447717,0.14778,0.128928,0.986189,0.132125,0.129986,-143964
-49507.1,1,0.46262,3,7,0,49510.1,-0.00198712,0.153649,0.120156,0.983296,0.139192,0.121143,-143963
-49507.2,0.998351,0.46262,3,7,0,49509,0.0025747,0.144112,0.130094,0.983049,0.128273,0.131162,-143963
-49506,0.944183,0.46262,3,7,0,49509.3,-0.0050742,0.149601,0.125685,0.984417,0.134386,0.126717,-143962
-49505.5,1,0.46262,1,1,0,49506,-0.00446073,0.14939,0.125807,0.983971,0.134158,0.126839,-143961
-49504.6,0.981645,0.46262,2,7,0,49506.3,-0.00132854,0.148427,0.126921,0.983387,0.133041,0.127963,-143960
-49504.5,0.894998,0.46262,2,3,0,49506.5,-0.000903059,0.149813,0.122769,0.982339,0.134982,0.123776,-143960
-49505.4,0.895874,0.46262,3,7,0,49506.7,-0.00207534,0.148744,0.120987,0.980586,0.134137,0.12198,-143961
-49506.1,0.932433,0.46262,2,7,0,49506.9,-0.00143788,0.150881,0.121986,0.985123,0.136162,0.122987,-143962
-49506,0.94101,0.46262,2,3,0,49507.9,0.00334754,0.150599,0.12411,0.984796,0.135599,0.125129,-143962
-49508.5,0.705198,0.46262,2,3,0,49511.3,0.00823063,0.151783,0.124946,0.981541,0.136683,0.125972,-143964
-49504.5,1,0.46262,2,3,0,49508.8,-0.00138398,0.149651,0.125299,0.979953,0.134487,0.126327,-143960
-49505.3,0.944302,0.46262,2,7,0,49505.8,-0.000821961,0.147891,0.129715,0.980852,0.132134,0.13078,-143961
-49505.6,0.961179,0.46262,3,7,0,49506.8,-0.00313947,0.152205,0.122199,0.981375,0.137468,0.123202,-143961
-49507.5,0.826087,0.46262,3,7,0,49510.4,0.00570475,0.146391,0.129755,0.982464,0.130616,0.13082,-143963
-49506.9,0.996612,0.46262,3,7,0,49509.7,0.0017341,0.1432,0.123155,0.979423,0.128264,0.124165,-143963
-49504.7,1,0.46262,3,7,0,49506.9,0.000762617,0.150579,0.126002,0.983554,0.135331,0.127036,-143961
-49504.9,0.948443,0.46262,2,5,0,49505.7,-0.00233154,0.146206,0.123579,0.980662,0.131239,0.124593,-143961
-49504.9,1,0.46262,3,7,0,49505.2,0.0023565,0.150219,0.126583,0.980527,0.134892,0.127622,-143961
-49504.6,0.886191,0.46262,3,7,0,49506.8,-0.00184219,0.148623,0.122545,0.982396,0.133812,0.12355,-143960
-49506,0.791724,0.46262,2,3,0,49507.4,0.00122699,0.152894,0.125179,0.978885,0.137773,0.126206,-143962
-49505.6,0.988823,0.46262,3,7,0,49507.5,-0.000640484,0.144919,0.124966,0.984293,0.129759,0.125991,-143961
-49507.6,0.873236,0.46262,3,7,0,49508.6,-0.00464711,0.152558,0.127147,0.98572,0.137176,0.128191,-143963
-49508.5,0.972044,0.46262,3,7,0,49509.9,-0.00745932,0.151493,0.124953,0.985381,0.13639,0.125979,-143964
-49504.8,1,0.46262,2,3,0,49508.3,-0.00300752,0.149941,0.123165,0.981418,0.135059,0.124176,-143961
-49506.7,0.812847,0.46262,2,3,0,49507.5,0.00120982,0.147959,0.127611,0.986228,0.132478,0.128658,-143963
-49507,0.952097,0.46262,2,7,0,49509.1,-0.00212014,0.147709,0.132222,0.982571,0.131622,0.133307,-143963
-49504.7,1,0.46262,2,3,0,49507.3,-0.000207341,0.147249,0.125272,0.979711,0.132069,0.1263,-143961
-49504.5,0.824751,0.46262,2,3,0,49506.9,-0.00103444,0.149963,0.125082,0.983418,0.13483,0.126109,-143960
-49505.5,0.924669,0.46262,2,3,0,49505.8,-0.00525595,0.14951,0.123655,0.981805,0.13456,0.12467,-143961
-49505.9,0.868756,0.46262,2,7,0,49508.4,-0.000911694,0.145975,0.120229,0.981414,0.131445,0.121215,-143962
-49504.7,1,0.46262,2,3,0,49506.1,-0.00090184,0.148378,0.122693,0.983457,0.133545,0.1237,-143961
-49506.3,0.908803,0.46262,3,7,0,49507.3,0.00532768,0.150363,0.127828,0.981749,0.134874,0.128877,-143962
-49506.1,0.961799,0.46262,3,7,0,49508.2,0.00559863,0.149213,0.125501,0.982536,0.134019,0.126531,-143962
-49505.5,0.978671,0.46262,3,7,0,49507.6,0.00306725,0.149401,0.127915,0.983665,0.133893,0.128965,-143961
-49504.9,0.935497,0.46262,3,7,0,49507.4,0.00246856,0.149867,0.123937,0.983121,0.134884,0.124954,-143961
-49505.9,0.935563,0.46262,2,7,0,49506.3,0.00417765,0.148588,0.121883,0.980785,0.133863,0.122883,-143962
-49506.7,0.982755,0.46262,3,7,0,49507,0.00541203,0.149131,0.121188,0.982177,0.134501,0.122183,-143963
-49505.1,0.998217,0.46262,2,3,0,49507,0.00343107,0.147977,0.123759,0.980887,0.133001,0.124775,-143961
-49504.4,0.969853,0.46262,2,7,0,49506.1,0.00106484,0.150582,0.124349,0.981179,0.13555,0.125369,-143960
-49504.7,0.908378,0.46262,3,7,0,49505.6,-0.000204817,0.149009,0.125105,0.984242,0.133865,0.126132,-143961
-49507.6,0.776508,0.46262,2,3,0,49508.4,-0.00159783,0.153645,0.12432,0.986301,0.138643,0.12534,-143963
-49508.6,0.95054,0.46262,3,7,0,49510.9,-0.00262187,0.14296,0.130908,0.984242,0.127006,0.131982,-143964
-49505,1,0.46262,2,3,0,49508.7,0.001797,0.150732,0.122371,0.98119,0.13596,0.123375,-143961
-49506.3,0.785296,0.46262,2,7,0,49509.7,-0.00213963,0.146827,0.119395,0.980994,0.132413,0.120375,-143962
-49505.6,0.96504,0.46262,3,7,0,49507.9,-0.00445841,0.148706,0.128362,0.982359,0.133133,0.129415,-143961
-49506.7,0.717952,0.46262,3,7,0,49510,-0.000851449,0.14948,0.119785,0.984851,0.135037,0.120768,-143963
-49506.3,0.987424,0.46262,3,7,0,49508.1,-0.00347627,0.145459,0.121903,0.984054,0.130705,0.122903,-143962
-49507.1,0.91558,0.46262,1,1,0,49507.2,-0.00382027,0.14517,0.121005,0.984352,0.130531,0.121998,-143963
-49506.1,0.988051,0.46262,3,7,0,49508.3,-0.00151045,0.143019,0.124626,0.982828,0.127888,0.125649,-143962
-49505.6,0.990119,0.46262,3,7,0,49507.7,0.00115853,0.153439,0.123424,0.980829,0.138552,0.124437,-143961
-49505.9,0.992628,0.46262,2,3,0,49506,0.00142352,0.153662,0.122778,0.981211,0.138861,0.123785,-143962
-49507.6,0.900595,0.46262,2,3,0,49508.1,0.00268963,0.156215,0.123524,0.98204,0.141338,0.124537,-143963
-49509.2,0.924274,0.46262,3,7,0,49510.6,-0.00374941,0.140801,0.125978,0.984895,0.125474,0.127012,-143965
-49504.8,0.973524,0.46262,3,7,0,49511,0.00290743,0.149532,0.126569,0.982134,0.134201,0.127607,-143961
-49504.8,0.999402,0.46262,3,7,0,49505.2,-0.00327469,0.148392,0.12326,0.981618,0.133485,0.124271,-143961
-49505.5,0.732556,0.46262,3,7,0,49509.9,0.000806257,0.146215,0.12914,0.982748,0.130519,0.1302,-143961
-49505.8,0.989084,0.46262,3,7,0,49506.6,-0.000170899,0.151722,0.120611,0.980503,0.13719,0.121601,-143962
