# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-04-21 01:42:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/hsxu8ewu.json
# init = 2 (Default)
# random
#   seed = 53637
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/nondens/multireg-20250420204220_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,sigma,beta.1,beta.2,log_p
-49523.5,0.875729,0.496594,3,7,0,49525.4,0.000550083,0.152286,0.12624,0.985727,0.135246,0.12719,-47835.4
-49523.6,0.980921,0.496594,2,7,0,49525.5,0.00423268,0.151366,0.127218,0.983666,0.134206,0.128176,-47834.4
-49525.2,0.927128,0.496594,3,7,0,49526.6,-0.00622464,0.143018,0.121804,0.979928,0.126598,0.122721,-47836.6
-49526.5,0.919526,0.496594,2,3,0,49527.4,-0.00458531,0.141934,0.120912,0.977955,0.125635,0.121822,-47836.7
-49524.5,1,0.496594,3,7,0,49529.5,0.00293869,0.156232,0.122886,0.984026,0.139602,0.123811,-47835.4
-49522.3,0.987367,0.496594,2,7,0,49525,0.00105214,0.152731,0.120316,0.980085,0.13645,0.121221,-47834.6
-49523.2,0.826291,0.496594,3,7,0,49525.6,0.00267529,0.144052,0.125511,0.982367,0.12715,0.126456,-47835.2
-49523.6,0.683991,0.496594,2,3,0,49529.2,0.00354638,0.146845,0.118017,0.979951,0.130892,0.118906,-47836.1
-49521.3,0.87783,0.496594,2,3,0,49526.2,-0.00126219,0.146464,0.122533,0.981418,0.129932,0.123455,-47835
-49521.1,0.98664,0.496594,2,3,0,49521.7,-0.00216092,0.149876,0.122149,0.982407,0.133375,0.123069,-47834.9
-49521.7,0.933454,0.496594,2,7,0,49521.9,-0.00103604,0.148183,0.120695,0.984181,0.131878,0.121604,-47836.2
-49522.2,0.899148,0.496594,3,7,0,49524.2,0.00112619,0.148114,0.127375,0.98145,0.130951,0.128334,-47833.7
-49524.9,0.725566,0.496594,2,3,0,49526.8,-0.000925966,0.152578,0.130663,0.980953,0.134968,0.131647,-47833.2
-49523,0.983978,0.496594,2,7,0,49526.5,0.00170546,0.153697,0.120844,0.984381,0.137343,0.121754,-47835.9
-49523.9,0.874182,0.496594,3,7,0,49526.6,0.00622998,0.150687,0.122967,0.98444,0.134077,0.123893,-47835.8
-49523.5,1,0.496594,3,7,0,49525.3,-0.0069753,0.148416,0.121658,0.980504,0.131986,0.122574,-47835.7
-49521.3,0.906724,0.496594,2,3,0,49525.5,-0.00160505,0.151228,0.121274,0.981091,0.134832,0.122187,-47834.7
-49522.5,0.910373,0.496594,3,7,0,49523.2,-0.000627518,0.14929,0.12826,0.982746,0.132007,0.129226,-47833.9
-49525.1,0.811336,0.496594,2,7,0,49526.2,-0.00102223,0.144107,0.128547,0.978873,0.126815,0.129514,-47834.1
-49523.8,1,0.496594,3,7,0,49526.3,-0.00058732,0.155705,0.119118,0.982062,0.139563,0.120015,-47835.8
-49521.7,0.662127,0.496594,2,3,0,49528.9,-0.00153178,0.152362,0.123481,0.980508,0.135676,0.124411,-47833.9
-49522.6,0.898921,0.496594,3,7,0,49523.9,-0.00360453,0.144607,0.121452,0.9825,0.128224,0.122366,-47836.4
-49522,0.97627,0.496594,3,7,0,49523.6,0.000469723,0.147682,0.11901,0.983679,0.131597,0.119906,-47836.6
-49521.8,0.884165,0.496594,2,7,0,49523.5,0.000687112,0.14652,0.120962,0.980059,0.13019,0.121872,-47835
-49523.3,0.834621,0.496594,2,3,0,49523.8,0.00145682,0.146791,0.120213,0.985949,0.130556,0.121118,-47837.5
-49522.8,0.853179,0.496594,3,7,0,49527.7,-0.000999145,0.15338,0.124656,0.979208,0.136538,0.125595,-47833.4
-49522.4,1,0.496594,1,1,0,49522.9,-0.000498542,0.153047,0.124856,0.979685,0.136181,0.125796,-47833.4
-49521.7,0.988492,0.496594,2,3,0,49522.9,-0.000417813,0.151876,0.125736,0.982414,0.134903,0.126683,-47833.9
-49522.5,0.947152,0.496594,2,3,0,49523,-0.00301332,0.153301,0.125337,0.982152,0.136372,0.126281,-47834.1
-49524.2,0.756521,0.496594,3,7,0,49526.8,0.00159828,0.148358,0.118929,0.977236,0.132279,0.119824,-47835.2
-49524.2,0.985611,0.496594,3,7,0,49526.2,0.0025078,0.151624,0.127271,0.985715,0.134456,0.128229,-47835.3
-49522.4,0.894481,0.496594,2,3,0,49526.2,-0.00196916,0.150577,0.122966,0.985505,0.133967,0.123891,-47836.1
-49521.8,0.926661,0.496594,3,7,0,49524.9,0.0020215,0.149482,0.119252,0.982038,0.133356,0.12015,-47835.7
-49521.2,0.996326,0.496594,2,7,0,49522.1,-0.00289611,0.150107,0.123156,0.982092,0.133475,0.124083,-47834.6
-49521.4,0.805,0.496594,3,7,0,49523.2,-0.00193048,0.148372,0.120559,0.983097,0.132083,0.121467,-47835.9
-49521.8,0.95521,0.496594,3,7,0,49522.6,0.00233561,0.14795,0.119639,0.982338,0.131782,0.12054,-47835.8
-49521.9,0.917121,0.496594,3,7,0,49523.4,-0.00291113,0.149427,0.126188,0.982819,0.13241,0.127138,-47834.4
-49522.2,0.988805,0.496594,2,3,0,49522.5,-0.0033865,0.148533,0.126531,0.981182,0.131476,0.127484,-47834
-49522.3,0.996596,0.496594,3,7,0,49523.1,0.00347515,0.150427,0.119364,0.98253,0.134281,0.120263,-47835.8
-49522.8,0.951637,0.496594,3,7,0,49524.2,-0.00502998,0.149004,0.126518,0.981256,0.131947,0.12747,-47834.3
-49523.1,0.948703,0.496594,3,7,0,49524.5,0.00415318,0.150357,0.119178,0.984079,0.134235,0.120075,-47836.6
-49521.9,1,0.496594,2,3,0,49523.7,-0.00332704,0.14731,0.121918,0.980167,0.130853,0.122836,-47834.9
-49522.2,0.964279,0.496594,3,7,0,49523.3,0.00284383,0.152459,0.121446,0.983024,0.136035,0.122361,-47835.1
-49522.2,0.999504,0.496594,3,7,0,49522.4,0.002903,0.15269,0.121781,0.982923,0.136221,0.122698,-47835
-49522.4,0.641595,0.496594,3,7,0,49526.8,0.0014373,0.147201,0.120029,0.979164,0.130987,0.120932,-47835
-49521.9,0.998334,0.496594,3,7,0,49522.7,-0.00189892,0.150594,0.125135,0.984244,0.133706,0.126077,-47835
-49524.2,0.829606,0.496594,2,3,0,49524.7,-0.00315687,0.152593,0.121687,0.977379,0.136137,0.122603,-47834.2
-49521.6,1,0.496594,3,7,0,49523.9,0.00205704,0.146672,0.122942,0.983093,0.130086,0.123868,-47835.3
-49525.2,0.720929,0.496594,2,3,0,49525.6,0.00287675,0.144316,0.126198,0.977731,0.127325,0.127148,-47834.1
-49526.4,0.933168,0.496594,2,3,0,49527,0.0031546,0.143463,0.124725,0.976757,0.126666,0.125664,-47834.7
-49523.9,0.978442,0.496594,2,7,0,49527.5,0.00152835,0.146647,0.126875,0.985851,0.129556,0.12783,-47836
-49523,1,0.496594,3,7,0,49524.8,-0.00254686,0.146168,0.119363,0.984703,0.130045,0.120261,-47837.5
-49522.2,0.980704,0.496594,3,7,0,49524,-0.00319934,0.145748,0.120517,0.981075,0.129479,0.121424,-47835.9
-49524.9,0.819639,0.496594,2,3,0,49525.5,-0.00244062,0.142499,0.117767,0.981009,0.1266,0.118654,-47837.8
-49523.5,0.770156,0.496594,2,3,0,49530.3,-0.000271236,0.143442,0.125964,0.980115,0.126486,0.126912,-47834.7
-49524.2,0.912439,0.496594,3,7,0,49526.8,1.61845e-05,0.155571,0.120841,0.98508,0.139207,0.121751,-47836.4
-49523.8,1,0.496594,3,7,0,49526,0.00211635,0.149146,0.117456,0.985226,0.133252,0.118341,-47837.8
-49524,0.967208,0.496594,3,7,0,49526.4,-0.005838,0.150738,0.121942,0.978358,0.134259,0.12286,-47834.8
-49524.6,0.980011,0.496594,3,7,0,49527,0.00165507,0.152835,0.12748,0.985854,0.135634,0.128439,-47835.3
-49523.2,0.994606,0.496594,3,7,0,49526.2,-0.00135717,0.146711,0.117749,0.979464,0.130793,0.118636,-47836.2
-49526.1,0.831421,0.496594,3,7,0,49527.7,0.00200199,0.154373,0.117843,0.986561,0.138402,0.118731,-47838.3
-49522.4,1,0.496594,2,3,0,49526.5,0.000964991,0.148623,0.117715,0.980771,0.132698,0.118601,-47836
-49522.1,0.960394,0.496594,2,7,0,49523.4,0.00034569,0.149988,0.118691,0.983728,0.133931,0.119585,-47836.5
-49521.9,0.958275,0.496594,3,7,0,49523.5,9.60515e-05,0.147728,0.126861,0.981255,0.130633,0.127816,-47833.8
-49522.1,0.932309,0.496594,3,7,0,49523.8,0.00307546,0.1514,0.12533,0.982155,0.134482,0.126274,-47833.9
-49521.4,1,0.496594,3,7,0,49522.4,-0.00129805,0.15146,0.125028,0.981941,0.13458,0.125969,-47833.9
-49523,0.76402,0.496594,3,7,0,49524.4,0.000715426,0.149457,0.121238,0.977641,0.133075,0.122151,-47834.2
-49522.4,0.814333,0.496594,3,7,0,49525.8,0.000872125,0.148789,0.124141,0.978371,0.132038,0.125076,-47833.5
-49523.5,0.898425,0.496594,2,3,0,49525.2,0.00352288,0.145872,0.12436,0.985181,0.129109,0.125296,-47836.2
-49521.9,0.892758,0.496594,3,7,0,49525.9,0.00157682,0.152198,0.120027,0.98178,0.135957,0.120931,-47835.1
-49521.9,0.979529,0.496594,3,7,0,49523.1,-0.00303643,0.147126,0.125673,0.982289,0.130187,0.126619,-47834.6
-49524.4,0.679332,0.496594,3,7,0,49527,0.00329265,0.15604,0.125005,0.982891,0.139139,0.125946,-47834.5
-49523.4,1,0.496594,1,1,0,49524.4,0.00272789,0.154966,0.124302,0.983157,0.138161,0.125238,-47834.6
-49521.3,0.981294,0.496594,2,3,0,49524.1,-0.00253401,0.1493,0.122518,0.980621,0.132754,0.12344,-47834.4
-49521.5,0.921262,0.496594,2,3,0,49522.2,0.000310794,0.14859,0.121679,0.984203,0.132157,0.122595,-47835.8
-49522.1,0.973751,0.496594,3,7,0,49522.6,-1.7587e-05,0.152843,0.1214,0.979935,0.136423,0.122314,-47834.2
-49521.1,0.982501,0.496594,2,7,0,49522.7,-0.000282464,0.149324,0.120903,0.980924,0.132986,0.121813,-47834.8
-49522,0.955538,0.496594,3,7,0,49522.2,0.00380462,0.147926,0.121696,0.982694,0.131494,0.122612,-47835.4
-49521.8,0.942011,0.496594,3,7,0,49523.1,-0.00389167,0.150209,0.124375,0.982766,0.13342,0.125311,-47834.8
-49523.3,0.86424,0.496594,2,3,0,49524.3,-0.00621727,0.152368,0.121439,0.982012,0.135945,0.122353,-47835.7
-49523.8,0.827251,0.496594,3,7,0,49526.7,0.000872877,0.142385,0.125101,0.980731,0.125545,0.126043,-47835.3
-49526.1,0.78252,0.496594,3,7,0,49528.1,-0.000915381,0.156805,0.119883,0.985976,0.140558,0.120786,-47837.5
-49525.5,1,0.496594,3,7,0,49529.3,-0.000536118,0.139882,0.121973,0.982447,0.123457,0.122892,-47837.6
-49522.7,0.745026,0.496594,2,7,0,49529.9,-0.00137842,0.154193,0.122343,0.984046,0.137644,0.123264,-47835.4
-49521.5,0.997544,0.496594,2,3,0,49523.1,0.00103654,0.147593,0.120856,0.980355,0.13127,0.121766,-47834.9
-49521.4,0.988482,0.496594,2,3,0,49522,-0.00175754,0.147201,0.120781,0.981585,0.13089,0.12169,-47835.4
-49521,0.999559,0.496594,2,7,0,49521.5,-0.000239394,0.147506,0.122986,0.98262,0.13091,0.123911,-47835
-49521.6,0.855567,0.496594,2,3,0,49522.6,-0.00164345,0.14901,0.125749,0.980464,0.132051,0.126696,-47833.6
-49523.2,0.767138,0.496594,3,7,0,49525.2,-0.00494558,0.146696,0.121112,0.984622,0.130345,0.122024,-47837.1
-49526.5,0.758206,0.496594,2,3,0,49527.7,0.00469225,0.156344,0.123412,0.978193,0.139646,0.124341,-47833.9
-49523.4,1,0.496594,3,7,0,49527.4,0.00422569,0.150324,0.120355,0.978747,0.134051,0.121261,-47834.6
-49525.2,0.901029,0.496594,2,7,0,49526.9,0.00397283,0.143723,0.117935,0.984266,0.127796,0.118823,-47838.4
-49522.6,0.876636,0.496594,2,3,0,49528.8,0.000331143,0.14555,0.126329,0.980058,0.128535,0.12728,-47834
-49522.5,0.85049,0.496594,3,7,0,49526.9,0.00272256,0.152605,0.119685,0.982119,0.136406,0.120586,-47835.4
-49522.2,0.990868,0.496594,3,7,0,49523.9,-0.000193828,0.144923,0.120138,0.981342,0.128708,0.121042,-47836
-49522.1,0.972984,0.496594,2,3,0,49523.2,-0.00361405,0.145799,0.122818,0.98103,0.129234,0.123743,-47835.2
-49521.5,0.926189,0.496594,3,7,0,49524.1,0.000785524,0.151588,0.120432,0.982449,0.135299,0.121338,-47835.2
