# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2024-09-28 20:53:45 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/mcy1gukp.json
# init = 2 (Default)
# random
#   seed = 73349
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/nondens/multireg-20240928155345_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,sigma,beta.1,beta.2,log_p
-49507.5,0.799352,0.533296,2,3,0,49508.2,0.0062189,0.146924,0.129142,0.981232,0.131234,0.130202,-143963
-49506.5,1,0.533296,2,3,0,49508.1,0.00490147,0.145137,0.126695,0.982273,0.129752,0.127735,-143962
-49507.4,0.823957,0.533296,3,7,0,49509.6,0.00332385,0.145819,0.123208,0.986028,0.130897,0.124219,-143963
-49506.7,0.977823,0.533296,2,7,0,49509.2,0.00143732,0.151153,0.124279,0.97737,0.136135,0.125299,-143963
-49504.7,1,0.533296,2,3,0,49507.2,-0.000585091,0.151241,0.126612,0.98048,0.135918,0.127651,-143961
-49505,0.958382,0.533296,3,7,0,49505.7,0.00117414,0.147808,0.122127,0.9804,0.133045,0.12313,-143961
-49507.6,0.687304,0.533296,2,3,0,49508.2,-0.00140472,0.144588,0.123225,0.98648,0.129653,0.124236,-143963
-49507.1,0.917729,0.533296,2,7,0,49510.5,-0.00371025,0.155061,0.122585,0.982293,0.140298,0.123591,-143963
-49505.2,0.984875,0.533296,2,3,0,49508,-0.000749723,0.153277,0.125858,0.981366,0.13807,0.126891,-143961
-49504.8,0.938674,0.533296,2,7,0,49506.4,0.00131608,0.146868,0.123068,0.982963,0.131973,0.124078,-143961
-49506,0.82078,0.533296,2,3,0,49507.2,-0.00292992,0.153201,0.126418,0.979744,0.137921,0.127455,-143962
-49505.6,0.883651,0.533296,2,3,0,49508.5,-0.00133893,0.149441,0.130367,0.981545,0.133612,0.131437,-143961
-49505.1,0.981674,0.533296,3,7,0,49506.5,0.00302734,0.147616,0.12753,0.981608,0.132143,0.128577,-143961
-49506.8,0.880089,0.533296,3,7,0,49507.6,0.00261132,0.145105,0.120008,0.982439,0.130596,0.120993,-143963
-49504.6,1,0.533296,2,7,0,49506.9,-0.000713219,0.150679,0.123238,0.980736,0.135794,0.124249,-143960
-49506.9,0.797881,0.533296,2,3,0,49507.2,-0.00100466,0.145861,0.120603,0.98516,0.13128,0.121593,-143963
-49505.1,0.949385,0.533296,2,3,0,49507.8,0.000899777,0.147934,0.121383,0.982912,0.133269,0.122379,-143961
-49505.4,0.974348,0.533296,3,7,0,49506.3,-0.00504886,0.150205,0.124983,0.982254,0.135087,0.126009,-143961
-49506.5,0.848735,0.533296,3,7,0,49507.6,-0.0023658,0.152881,0.123397,0.978492,0.137993,0.12441,-143962
-49505.6,1,0.533296,3,7,0,49507.9,-0.000385081,0.149038,0.121542,0.97912,0.134361,0.122539,-143961
-49505.6,0.685461,0.533296,2,3,0,49509.6,-0.000385081,0.149038,0.121542,0.97912,0.134361,0.122539,-143961
-49505.8,0.991559,0.533296,3,7,0,49506.6,-0.00183488,0.147325,0.122042,0.984772,0.132568,0.123044,-143962
-49504.8,0.951757,0.533296,2,3,0,49506.7,-0.00161267,0.148566,0.125275,0.979413,0.133396,0.126303,-143961
-49504.5,0.980129,0.533296,2,3,0,49505.3,-0.00026412,0.150542,0.127282,0.981032,0.135125,0.128326,-143960
-49504.5,0.987836,0.533296,3,7,0,49505,-0.000895898,0.147026,0.123042,0.982221,0.132136,0.124052,-143960
-49508,0.710014,0.533296,3,7,0,49508.5,0.0014733,0.151556,0.119053,0.978263,0.137226,0.12003,-143964
-49505.9,1,0.533296,3,7,0,49508.1,0.000307429,0.152358,0.122888,0.978933,0.137533,0.123897,-143962
-49505.9,0.978421,0.533296,3,7,0,49507,0.000733698,0.151379,0.125504,0.985431,0.136202,0.126534,-143962
-49504.7,0.963103,0.533296,2,3,0,49506.6,-0.00201774,0.151506,0.125074,0.982838,0.136387,0.126101,-143961
-49504.3,0.907135,0.533296,1,3,0,49505.8,-3.23926e-05,0.148559,0.126073,0.980714,0.133285,0.127108,-143960
-49505,0.851859,0.533296,3,7,0,49505.8,-0.00113957,0.149262,0.124408,0.984502,0.134212,0.125429,-143961
-49504.3,0.934026,0.533296,2,7,0,49505.8,0.000817861,0.148285,0.124409,0.981135,0.133227,0.12543,-143960
-49506.8,0.526911,0.533296,2,3,0,49510.4,-0.00021009,0.1476,0.132205,0.981309,0.131515,0.13329,-143963
-49508.3,0.836575,0.533296,2,3,0,49510.5,-0.00629481,0.144769,0.130381,0.981267,0.128899,0.131451,-143964
-49505.9,0.990035,0.533296,2,3,0,49509.6,-0.00573012,0.146389,0.125024,0.981724,0.131234,0.126051,-143962
-49505.9,0.804052,0.533296,3,7,0,49509.5,0.00416237,0.151206,0.125839,0.983725,0.135985,0.126872,-143962
-49506.2,0.994667,0.533296,3,7,0,49507.2,-0.0057614,0.1504,0.125105,0.979855,0.135268,0.126132,-143962
-49504.5,1,0.533296,3,7,0,49506.2,-0.00105097,0.148887,0.122683,0.98237,0.134059,0.12369,-143960
-49507.8,0.772435,0.533296,3,7,0,49508.2,0.00282549,0.141489,0.126429,0.983032,0.126109,0.127466,-143964
-49506,1,0.533296,3,7,0,49508.9,0.00106887,0.147918,0.129269,0.979009,0.132219,0.13033,-143962
-49506.7,0.900155,0.533296,2,7,0,49508.6,-0.00227345,0.14608,0.131301,0.981765,0.1301,0.132378,-143963
-49508.9,0.827567,0.533296,2,7,0,49511,-0.00661754,0.15266,0.1311,0.981088,0.136761,0.132176,-143965
-49506.1,0.925837,0.533296,3,7,0,49511.2,-0.00290803,0.147755,0.130337,0.980318,0.131915,0.131406,-143962
-49507.5,0.860741,0.533296,3,7,0,49509.3,-0.00492309,0.144964,0.126989,0.978294,0.129539,0.128031,-143963
-49505.8,0.959362,0.533296,3,7,0,49509.2,0.00180281,0.14692,0.125993,0.985161,0.131642,0.127027,-143962
-49505.2,0.990383,0.533296,2,7,0,49506.1,0.00104903,0.149858,0.125372,0.978878,0.134686,0.126401,-143961
-49505.2,0.996951,0.533296,2,7,0,49505.6,0.000555608,0.146855,0.125068,0.984681,0.131699,0.126094,-143961
-49505,1,0.533296,2,3,0,49505.6,0.000145978,0.14831,0.126197,0.979063,0.133017,0.127233,-143961
-49505.5,0.979975,0.533296,2,3,0,49505.9,0.000943738,0.147001,0.128249,0.979354,0.131429,0.129302,-143961
-49505.4,0.955708,0.533296,2,7,0,49506.5,0.00033651,0.146161,0.129146,0.982594,0.130464,0.130206,-143961
-49505.8,0.812978,0.533296,3,7,0,49508.1,-0.000418834,0.151444,0.121018,0.983688,0.136856,0.122011,-143962
-49505.7,0.907695,0.533296,3,7,0,49508.6,-0.00128551,0.145848,0.129235,0.980475,0.130136,0.130295,-143962
-49506.3,0.976615,0.533296,3,7,0,49506.5,-0.00260387,0.146124,0.130453,0.980971,0.130255,0.131524,-143962
-49506.2,0.919985,0.533296,3,7,0,49508.6,-0.000986599,0.150671,0.130506,0.979987,0.134833,0.131577,-143962
-49505.4,1,0.533296,2,3,0,49506.6,-0.00209384,0.150936,0.127867,0.979596,0.135447,0.128916,-143961
-49506.1,0.7876,0.533296,2,3,0,49509,0.00349032,0.148885,0.129788,0.98102,0.133126,0.130853,-143962
-49506.2,0.952212,0.533296,3,7,0,49507.7,-0.00139169,0.147623,0.120313,0.984347,0.133095,0.1213,-143962
-49505.9,1,0.533296,3,7,0,49506.9,0.000428207,0.150405,0.130041,0.979881,0.134626,0.131108,-143962
-49504.3,0.997289,0.533296,3,7,0,49505.8,-0.00096353,0.149349,0.124929,0.98062,0.134231,0.125954,-143960
-49505.1,0.878798,0.533296,2,3,0,49505.8,-0.000235186,0.152268,0.122903,0.980881,0.13744,0.123911,-143961
-49504.4,0.978919,0.533296,2,3,0,49505.7,-0.00192407,0.148227,0.124868,0.982796,0.133108,0.125893,-143960
-49505.3,0.735427,0.533296,1,3,0,49507.7,0.00202859,0.152822,0.124788,0.981595,0.137752,0.125812,-143961
-49504.9,0.989597,0.533296,2,3,0,49505.9,-0.000568346,0.150487,0.121745,0.981201,0.135795,0.122744,-143961
-49504.6,0.892286,0.533296,3,7,0,49506.8,-0.00259758,0.150508,0.124282,0.982548,0.135485,0.125302,-143960
-49505,0.951133,0.533296,2,3,0,49505.4,-0.00432042,0.149623,0.125307,0.981093,0.134458,0.126335,-143961
-49506.4,0.898815,0.533296,2,7,0,49507.1,-0.00527106,0.144466,0.125766,0.981745,0.129198,0.126798,-143962
-49506.5,0.89754,0.533296,3,7,0,49509,-0.000514273,0.155412,0.124831,0.982579,0.140358,0.125856,-143962
-49504.8,0.973177,0.533296,2,3,0,49507,0.000627872,0.15193,0.124423,0.980572,0.1369,0.125444,-143961
-49505.7,0.884563,0.533296,3,7,0,49506.4,0.00129641,0.149697,0.125,0.978201,0.134573,0.126026,-143961
-49507.3,0.883293,0.533296,2,7,0,49507.8,-0.000374689,0.144947,0.124129,0.986459,0.129897,0.125148,-143963
-49506.8,1,0.533296,2,7,0,49507.8,0.00117092,0.14971,0.127006,0.977073,0.134323,0.128049,-143963
-49507.1,0.93944,0.533296,2,7,0,49508.4,0.000591625,0.152924,0.126967,0.986067,0.137569,0.128009,-143963
-49508.4,0.931217,0.533296,3,7,0,49509.6,0.00501141,0.149738,0.122713,0.986584,0.134913,0.12372,-143964
-49504.6,0.95645,0.533296,3,7,0,49509.2,-0.00234376,0.149205,0.125984,0.980332,0.133948,0.127018,-143960
-49505.3,0.938437,0.533296,2,3,0,49505.7,-0.00303565,0.150707,0.128762,0.981964,0.135098,0.129819,-143961
-49505.5,0.985025,0.533296,3,7,0,49506.4,0.00252181,0.147307,0.121417,0.980774,0.132632,0.122414,-143961
-49505.3,0.955123,0.533296,3,7,0,49507.1,-0.00341889,0.145775,0.12696,0.982552,0.130361,0.128002,-143961
-49506,0.743215,0.533296,2,3,0,49509.2,-0.0038181,0.148576,0.12062,0.98072,0.134016,0.12161,-143962
-49506.1,0.947951,0.533296,3,7,0,49507.8,0.00299626,0.149532,0.129836,0.98041,0.133773,0.130902,-143962
-49508.4,0.862512,0.533296,2,3,0,49508.5,0.00441133,0.149649,0.130418,0.977979,0.133814,0.131489,-143964
-49508.4,0.91074,0.533296,2,7,0,49511,0.00341499,0.151208,0.126174,0.987302,0.135942,0.12721,-143964
-49505.2,0.969394,0.533296,3,7,0,49509.6,-0.00156771,0.147662,0.121601,0.980347,0.132965,0.122599,-143961
-49507.6,0.582666,0.533296,2,3,0,49509,-0.00169663,0.147449,0.124931,0.976275,0.132315,0.125956,-143963
-49508.6,0.957096,0.533296,2,3,0,49509.8,0.00212362,0.145456,0.123298,0.987413,0.13052,0.12431,-143964
-49508.6,0.998853,0.533296,2,7,0,49508.9,-0.00386844,0.151233,0.127033,0.97622,0.135855,0.128075,-143964
-49505.9,1,0.533296,2,3,0,49508.6,-0.00274666,0.151628,0.12438,0.978592,0.136601,0.1254,-143962
-49506.4,0.832698,0.533296,3,7,0,49509.7,-0.00126822,0.145859,0.129631,0.984375,0.130096,0.130695,-143962
-49505,1,0.533296,2,3,0,49507,-0.00286817,0.148476,0.12187,0.981442,0.133751,0.12287,-143961
-49504.9,0.696216,0.533296,1,3,0,49509.6,0.00246068,0.150376,0.127504,0.981955,0.13493,0.12855,-143961
-49507,0.709255,0.533296,2,3,0,49508.7,-0.00449007,0.143194,0.123298,0.982682,0.128238,0.12431,-143963
-49506.3,0.976448,0.533296,2,3,0,49508.6,0.00124656,0.145313,0.121047,0.97976,0.13067,0.12204,-143962
-49507.6,0.836221,0.533296,2,3,0,49509.4,0.000799011,0.155423,0.127206,0.984715,0.140057,0.12825,-143963
-49506.6,1,0.533296,1,1,0,49507.6,0.000503858,0.154723,0.126214,0.983999,0.139481,0.12725,-143962
-49507.5,0.937441,0.533296,3,7,0,49509.6,0.00485356,0.152232,0.121191,0.983945,0.137628,0.122186,-143963
-49505.6,0.918259,0.533296,2,7,0,49509,0.00269714,0.149403,0.126567,0.984717,0.134071,0.127606,-143961
-49506.3,0.886669,0.533296,3,7,0,49508.7,-0.00386809,0.148249,0.123236,0.97821,0.133344,0.124247,-143962
-49506.8,0.915856,0.533296,2,7,0,49508.9,0.00607333,0.145954,0.124234,0.981941,0.130899,0.125253,-143963
-49504.3,0.915991,0.533296,2,7,0,49508.5,0.00112911,0.149819,0.125133,0.982474,0.134678,0.12616,-143960
-49507.5,0.501924,0.533296,1,3,0,49510.5,-0.00281473,0.148672,0.130766,0.985456,0.132784,0.13184,-143963
-49507.3,0.90748,0.533296,2,7,0,49509.7,-0.00460337,0.148298,0.131539,0.980782,0.132306,0.132619,-143963
-49506.3,1,0.533296,2,3,0,49507.7,-0.00493284,0.148642,0.129394,0.982845,0.132933,0.130456,-143962
-49506.7,0.773433,0.533296,3,7,0,49511.1,0.00518668,0.14884,0.12159,0.980146,0.134156,0.122588,-143963
-49506.6,0.955148,0.533296,3,7,0,49509.4,0.00419726,0.153842,0.123975,0.981689,0.138886,0.124993,-143962
-49506.5,1,0.533296,3,7,0,49508,-0.00624953,0.145781,0.123849,0.981599,0.130774,0.124866,-143962
-49507.1,0.937013,0.533296,3,7,0,49508.2,0.00515843,0.149818,0.12576,0.985379,0.134595,0.126792,-143963
-49506.4,0.95882,0.533296,3,7,0,49509,-0.00644457,0.148202,0.124485,0.980116,0.133133,0.125507,-143962
-49505.5,0.957831,0.533296,2,3,0,49507.3,0.000286888,0.148021,0.123731,0.985254,0.133049,0.124746,-143961
-49504.8,0.738228,0.533296,2,7,0,49508.3,0.0013698,0.15,0.126659,0.979913,0.134661,0.127699,-143961
-49505.5,0.956551,0.533296,2,7,0,49506,0.00413324,0.149875,0.126895,0.982975,0.134504,0.127937,-143961
-49506.7,0.855992,0.533296,2,3,0,49507.7,0.0043525,0.148454,0.122886,0.978614,0.133596,0.123894,-143962
-49506.7,0.917836,0.533296,3,7,0,49509.4,-0.00277577,0.151966,0.130172,0.97985,0.136183,0.131241,-143962
-49506.2,1,0.533296,3,7,0,49507.2,0.00162697,0.145554,0.120159,0.982218,0.131029,0.121145,-143962
-49505.3,0.895423,0.533296,2,3,0,49508.6,0.00394929,0.146868,0.12572,0.98165,0.131626,0.126752,-143961
-49505.3,0.993324,0.533296,2,7,0,49505.8,0.00318268,0.146603,0.124136,0.983106,0.131566,0.125154,-143961
-49506.4,0.655473,0.533296,2,3,0,49510.7,-0.00277461,0.14408,0.128803,0.98271,0.12841,0.12986,-143962
-49504.5,0.988844,0.533296,2,3,0,49506.7,-0.00158279,0.147351,0.126709,0.982864,0.131983,0.127748,-143960
-49504.6,0.979038,0.533296,2,3,0,49505,-0.000235067,0.146257,0.126614,0.982298,0.130892,0.127653,-143960
-49504.7,0.947196,0.533296,3,7,0,49505.6,-0.00112999,0.151395,0.123831,0.980667,0.136438,0.124847,-143961
-49504.2,0.982383,0.533296,2,3,0,49505,8.5473e-05,0.149394,0.124199,0.982008,0.134373,0.125218,-143960
-49504.8,0.850726,0.533296,3,7,0,49506.2,0.00266021,0.148162,0.125346,0.983288,0.132979,0.126374,-143961
-49505,0.96559,0.533296,3,7,0,49506,0.00218535,0.149187,0.122034,0.982498,0.134447,0.123035,-143961
-49506,0.799482,0.533296,3,7,0,49508.4,-0.00548306,0.149123,0.123874,0.983704,0.134142,0.124891,-143962
-49508,0.865087,0.533296,2,7,0,49509.4,-0.00197814,0.142317,0.120191,0.980738,0.127761,0.121177,-143964
-49505,0.952101,0.533296,2,3,0,49508.8,-0.000442667,0.151691,0.128049,0.982,0.136184,0.1291,-143961
-49505,0.757304,0.533296,2,3,0,49508,-0.00364682,0.147625,0.126396,0.980647,0.1323,0.127433,-143961
-49506.3,0.834275,0.533296,3,7,0,49507.6,0.0059575,0.150202,0.125571,0.9821,0.135007,0.126601,-143962
-49508.1,0.836834,0.533296,3,7,0,49510.4,0.0042113,0.149562,0.132477,0.981363,0.133457,0.133564,-143964
-49505.2,0.958795,0.533296,2,3,0,49509.1,0.00164427,0.149881,0.127743,0.979661,0.134399,0.128791,-143961
-49505,0.860822,0.533296,2,3,0,49507.5,0.00304686,0.149306,0.125137,0.983447,0.13416,0.126164,-143961
-49506.2,0.874881,0.533296,2,7,0,49507.3,-0.0054781,0.151408,0.123168,0.980811,0.136538,0.124179,-143962
-49505.1,1,0.533296,3,7,0,49506.8,-0.00143374,0.15085,0.128008,0.983598,0.135341,0.129059,-143961
-49508.2,0.490182,0.533296,2,3,0,49511.2,0.00192374,0.154756,0.129043,0.978455,0.139144,0.130102,-143964
-49508.1,0.977045,0.533296,2,7,0,49509.8,0.00169486,0.156802,0.127844,0.981647,0.141365,0.128893,-143964
-49507.7,0.952022,0.533296,3,7,0,49511.2,0.00567206,0.144268,0.122135,0.982517,0.129474,0.123137,-143964
-49505.9,0.986911,0.533296,3,7,0,49509,-0.00364547,0.153286,0.124833,0.980508,0.138213,0.125857,-143962
-49508.2,0.59797,0.533296,2,3,0,49510.4,-0.00500178,0.152931,0.121652,0.985484,0.138272,0.12265,-143964
-49508.2,0.976835,0.533296,2,7,0,49511.1,-0.00836103,0.14786,0.124326,0.979392,0.132809,0.125346,-143964
-49509.4,0.892253,0.533296,3,7,0,49511.3,0.0086382,0.149719,0.126069,0.98476,0.134455,0.127104,-143965
-49508.4,0.977625,0.533296,3,7,0,49511.8,-0.00770639,0.145983,0.128005,0.979465,0.130434,0.129055,-143964
-49504.3,0.903559,0.533296,2,3,0,49510.1,-0.00171712,0.147436,0.125172,0.98177,0.13227,0.1262,-143960
-49508.4,0.569953,0.533296,2,3,0,49510.3,0.00851126,0.149629,0.124328,0.982508,0.134592,0.125349,-143964
-49509.9,0.788449,0.533296,3,7,0,49514.2,-0.0010857,0.141043,0.131284,0.984113,0.125023,0.132361,-143966
-49507.1,1,0.533296,2,3,0,49511.5,-0.00421459,0.152254,0.120364,0.980143,0.137759,0.121352,-143963
-49505.4,0.954904,0.533296,2,3,0,49508,-0.00168409,0.153076,0.124033,0.980601,0.138107,0.125051,-143961
-49505.4,0.926851,0.533296,3,7,0,49507.5,0.00177326,0.14463,0.126007,0.982603,0.129331,0.127041,-143961
-49505.6,0.967042,0.533296,2,3,0,49506.6,0.00452399,0.147936,0.124679,0.980681,0.132839,0.125702,-143961
-49505.6,0.925251,0.533296,2,3,0,49507.1,0.000982441,0.144594,0.125058,0.97969,0.12942,0.126084,-143961
-49505.6,0.881887,0.533296,2,3,0,49507.6,-0.00265228,0.148656,0.126171,0.978442,0.133369,0.127207,-143961
-49504.2,0.895566,0.533296,2,3,0,49506.6,-5.57358e-07,0.147628,0.124838,0.982153,0.132508,0.125862,-143960
-49504.8,0.940061,0.533296,2,3,0,49505,-0.00292704,0.149863,0.122723,0.982159,0.135039,0.12373,-143961
-49504.2,1,0.533296,2,3,0,49504.8,-0.00133979,0.148783,0.124771,0.981216,0.133681,0.125795,-143960
-49504.8,0.848992,0.533296,2,3,0,49505.4,-0.00238503,0.149049,0.126185,0.983897,0.133764,0.127221,-143961
