# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-03-23 18:45:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/mfhsh0wi.json
# init = 2 (Default)
# random
#   seed = 28389
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/nondens/multireg-20250323134551_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,sigma,beta.1,beta.2,log_p
-49651.7,1,0.50792,2,3,0,49656.3,-0.00412068,0.150766,0.123398,0.984169,0.130694,0.124349,-47696
-49652,0.877066,0.50792,3,7,0,49654.2,-0.000814591,0.148192,0.129968,0.983334,0.127401,0.13097,-47696.4
-49651.9,1,0.50792,3,7,0,49652.4,-0.0017112,0.149116,0.129284,0.982264,0.128378,0.130281,-47695.3
-49652.8,0.84161,0.50792,2,3,0,49654.2,-0.00296527,0.146532,0.128249,0.979362,0.126006,0.129237,-47695.1
-49654.6,0.902797,0.50792,2,3,0,49656.2,-0.00748855,0.146533,0.130101,0.980507,0.125781,0.131104,-47697.7
-49652.3,1,0.50792,2,3,0,49655.3,-0.00380257,0.145593,0.129923,0.983151,0.124893,0.130925,-47698.3
-49652,0.984136,0.50792,3,7,0,49653.8,0.00237939,0.150373,0.123553,0.982449,0.130295,0.124505,-47693.6
-49650.6,0.91461,0.50792,2,3,0,49653.2,-0.00249256,0.147596,0.123942,0.982689,0.127561,0.124897,-47695.8
-49652.2,0.740707,0.50792,2,3,0,49653.5,-0.00352345,0.143959,0.128061,0.985221,0.123541,0.129048,-47700.4
-49650.9,0.992398,0.50792,2,3,0,49652.5,-0.000613052,0.145253,0.125589,0.984511,0.125095,0.126557,-47698
-49651.2,0.941988,0.50792,3,7,0,49652,0.0008313,0.148096,0.127051,0.982512,0.127664,0.12803,-47695
-49652,0.942764,0.50792,3,7,0,49652.5,0.00263244,0.150386,0.124611,0.982968,0.130177,0.125572,-47693.9
-49651,0.964435,0.50792,2,3,0,49652.8,-0.000261976,0.148343,0.124301,0.981231,0.12824,0.125259,-47694.1
-49650.9,0.991124,0.50792,3,15,0,49651.5,-0.00372339,0.146226,0.123777,0.98446,0.126257,0.124731,-47698.1
-49654.1,0.692601,0.50792,2,3,0,49655,0.000357628,0.149338,0.127967,0.988213,0.128754,0.128954,-47699.5
-49652.9,0.979418,0.50792,2,7,0,49655.2,-0.00096587,0.150238,0.12853,0.979972,0.129555,0.129521,-47693.2
-49651.1,0.886352,0.50792,2,3,0,49654.1,-0.00167144,0.148874,0.12714,0.984392,0.128406,0.12812,-47696.5
-49651.7,0.945734,0.50792,2,7,0,49652.4,0.000563525,0.149055,0.121141,0.982286,0.129315,0.122075,-47694.3
-49655.7,0.600401,0.50792,2,3,0,49657,0.00367161,0.145579,0.121315,0.977954,0.125932,0.12225,-47693.6
-49651.4,1,0.50792,3,7,0,49655.5,-0.000678613,0.149256,0.121684,0.984352,0.129443,0.122622,-47695.9
-49651.6,0.749969,0.50792,2,7,0,49654.9,-0.00500659,0.147348,0.127248,0.984614,0.126918,0.128229,-47698.4
-49655,0.806425,0.50792,2,7,0,49656.1,-0.00665443,0.15362,0.120548,0.984025,0.133801,0.121477,-47696
-49652.8,0.923046,0.50792,3,7,0,49658.5,-0.00418205,0.145381,0.119644,0.981072,0.125946,0.120566,-47696.7
-49652.2,1,0.50792,3,7,0,49653.3,-0.00165891,0.146492,0.119716,0.981312,0.127011,0.120639,-47695.5
-49651.9,0.969329,0.50792,3,7,0,49653.2,-0.00145349,0.148594,0.129679,0.983686,0.127825,0.130679,-47696.5
-49651.4,0.996227,0.50792,3,7,0,49652.6,-0.00436307,0.145508,0.126154,0.981568,0.125272,0.127127,-47696.9
-49650.8,0.946128,0.50792,3,7,0,49652.5,-0.00135581,0.147566,0.122324,0.982308,0.12773,0.123267,-47695.3
-49651,0.818733,0.50792,1,3,0,49653.4,-0.00129952,0.147944,0.127885,0.982821,0.127416,0.128871,-47695.8
-49651.3,0.840747,0.50792,2,3,0,49653.4,-0.00280017,0.14429,0.124832,0.981464,0.124256,0.125794,-47697
-49651.3,0.778735,0.50792,2,3,0,49654.9,0.00107747,0.149411,0.123505,0.982273,0.12937,0.124457,-47694
-49656.2,0.491244,0.50792,2,3,0,49659.1,-0.0106582,0.145153,0.122887,0.986446,0.125329,0.123835,-47703.4
-49651.7,0.959323,0.50792,2,3,0,49657.1,0.00213375,0.149372,0.124341,0.981781,0.12923,0.1253,-47693.6
-49655,0.695832,0.50792,2,3,0,49656.9,-0.00873653,0.147425,0.118751,0.983889,0.128031,0.119666,-47699.4
-49652.2,0.928043,0.50792,2,7,0,49657.6,-0.00164944,0.147268,0.119435,0.984886,0.127796,0.120355,-47697.6
-49652.6,0.978056,0.50792,2,3,0,49652.9,-0.000640469,0.14781,0.119677,0.985773,0.12829,0.120599,-47697.9
-49652,0.877978,0.50792,2,3,0,49655.4,0.00351632,0.147254,0.123299,0.983051,0.12731,0.124249,-47695.3
-49651.4,0.855934,0.50792,2,3,0,49654.5,-0.000456822,0.149969,0.126124,0.981338,0.129589,0.127096,-47693.6
-49652.1,0.949565,0.50792,3,11,0,49652.7,-0.00157387,0.147865,0.127606,0.986476,0.127373,0.12859,-47698.8
-49651.7,0.787231,0.50792,2,3,0,49655.2,-0.00599441,0.145899,0.126047,0.982619,0.125664,0.127018,-47697.9
-49650.7,1,0.50792,2,3,0,49651.8,-0.000252112,0.148742,0.123811,0.983458,0.128686,0.124766,-47695.3
-49651.6,0.919163,0.50792,2,3,0,49652,-0.001267,0.145144,0.12856,0.981931,0.124626,0.129551,-47696.8
-49653.1,0.831395,0.50792,3,7,0,49654.6,0.0013725,0.152134,0.122931,0.985755,0.132074,0.123878,-47695.6
-49650.6,0.809897,0.50792,2,3,0,49656.5,-0.00214692,0.145926,0.124666,0.983975,0.125858,0.125627,-47697.5
-49650.6,0.836451,0.50792,3,7,0,49652.6,-0.000581106,0.147809,0.124297,0.983571,0.127724,0.125256,-47695.9
-49652.2,0.861543,0.50792,2,3,0,49652.2,0.00232766,0.148216,0.127976,0.981674,0.127667,0.128962,-47694.4
-49651.3,0.975568,0.50792,2,3,0,49653.3,-0.000818706,0.146393,0.122722,0.985455,0.126547,0.123668,-47698.1
-49653.8,0.797042,0.50792,3,7,0,49654.9,0.00246502,0.151117,0.129357,0.985299,0.130304,0.130354,-47696
-49654.2,0.890306,0.50792,3,7,0,49658.2,-0.00521206,0.141964,0.128701,0.980412,0.121534,0.129693,-47699.2
-49655.2,0.734701,0.50792,3,7,0,49660.8,0.00260111,0.152417,0.122408,0.987613,0.13241,0.123352,-47697.1
-49650.9,1,0.50792,2,3,0,49654.9,-0.00378486,0.147857,0.123015,0.982795,0.127928,0.123964,-47696.1
-49654.1,0.746548,0.50792,2,3,0,49654.6,-0.00747484,0.14202,0.127052,0.981994,0.12179,0.128031,-47700.6
-49652.8,0.947268,0.50792,2,3,0,49655.7,-0.00798021,0.145548,0.125233,0.984202,0.125423,0.126199,-47700
-49651.1,0.972357,0.50792,2,3,0,49653.7,-0.00405859,0.147093,0.123051,0.984383,0.127185,0.124,-47697.7
-49652.1,0.922815,0.50792,2,3,0,49652.5,-0.00219628,0.148988,0.119994,0.981574,0.129391,0.120919,-47694.6
-49652.7,0.90536,0.50792,3,7,0,49654.4,0.00201859,0.145792,0.127855,0.986087,0.125339,0.12884,-47698.9
-49652.3,1,0.50792,1,1,0,49652.8,0.00216107,0.146356,0.127728,0.985457,0.1259,0.128713,-47698
-49652.2,1,0.50792,3,7,0,49653.1,-0.00532199,0.146697,0.121357,0.981125,0.127009,0.122293,-47696.3
-49651.1,0.957156,0.50792,2,3,0,49653.5,-0.00219581,0.148223,0.123449,0.985352,0.128228,0.124401,-47697.4
-49654.5,0.737457,0.50792,2,3,0,49655.1,-0.00915406,0.149077,0.120731,0.9839,0.129386,0.121662,-47698.6
-49652.8,0.961103,0.50792,2,3,0,49656.1,-0.00383494,0.147026,0.118457,0.98392,0.127682,0.11937,-47697.7
-49652.4,0.965005,0.50792,2,7,0,49654.3,-0.003382,0.144217,0.122262,0.980141,0.1245,0.123205,-47696.5
-49651.9,1,0.50792,3,7,0,49652.6,-0.00354058,0.143825,0.124054,0.980697,0.123902,0.12501,-47697
-49653.8,0.872236,0.50792,2,3,0,49654.7,0.00188146,0.14146,0.120979,0.984595,0.121991,0.121912,-47700.1
-49651.9,0.986016,0.50792,2,7,0,49654.9,-0.0049774,0.150895,0.123201,0.982823,0.130842,0.124151,-47695.2
-49652.1,0.959647,0.50792,3,7,0,49653.7,0.00189427,0.143302,0.123171,0.982232,0.123504,0.12412,-47697.1
-49652.6,0.98517,0.50792,3,7,0,49653,0.00299117,0.14355,0.124899,0.981536,0.123532,0.125862,-47696.5
-49651.2,0.92912,0.50792,2,3,0,49654.3,-0.00131074,0.1484,0.128043,0.984118,0.127838,0.12903,-47696.5
-49652,0.950436,0.50792,3,7,0,49652.6,0.00149523,0.147223,0.120403,0.982452,0.127634,0.121331,-47695.2
-49650.9,1,0.50792,2,3,0,49652.2,-0.00169428,0.148376,0.123855,0.984866,0.128326,0.12481,-47696.8
-49651.8,0.919191,0.50792,2,3,0,49652.2,-0.0046493,0.148274,0.121068,0.984358,0.128569,0.122002,-47697.4
-49652.3,0.970503,0.50792,3,7,0,49653.4,0.00398528,0.147719,0.124622,0.982031,0.127598,0.125582,-47694.4
-49651.1,0.953277,0.50792,2,3,0,49653.6,-0.00208013,0.148847,0.126379,0.984992,0.128473,0.127354,-47697
-49652.2,0.636307,0.50792,3,7,0,49657.6,-0.00194056,0.14341,0.124391,0.980121,0.123459,0.12535,-47696.6
-49652.7,0.977584,0.50792,3,7,0,49653.2,-0.000325513,0.142814,0.122839,0.980173,0.123073,0.123785,-47696.6
-49652.1,0.99389,0.50792,3,7,0,49654.2,-0.00163706,0.145914,0.128987,0.985626,0.125318,0.129981,-47699.3
-49653.9,0.950801,0.50792,3,7,0,49654.4,0.000283269,0.152652,0.120352,0.980893,0.13289,0.12128,-47692.3
-49655.4,0.921354,0.50792,3,7,0,49656.3,0.00260572,0.151588,0.120992,0.978677,0.131783,0.121925,-47691.2
-49654.3,0.997017,0.50792,3,7,0,49656.2,0.00342056,0.147631,0.122297,0.978714,0.127797,0.123239,-47692.8
-49653.7,0.960075,0.50792,3,7,0,49656.5,-0.00692808,0.144693,0.126642,0.986578,0.124425,0.127618,-47702.1
-49653.5,1,0.50792,3,7,0,49653.7,0.00367127,0.149379,0.122926,0.980014,0.12941,0.123873,-47692.5
-49653.7,0.933002,0.50792,3,7,0,49655.8,-0.000414457,0.148945,0.127413,0.988178,0.128441,0.128396,-47699.6
-49650.6,0.844221,0.50792,1,3,0,49655.7,-0.00205407,0.146518,0.126049,0.982662,0.126261,0.127021,-47696.3
-49651.6,0.855325,0.50792,3,7,0,49652.8,0.00213358,0.148447,0.122309,0.983012,0.128584,0.123252,-47694.8
-49653.3,0.836186,0.50792,3,7,0,49655.1,-0.00618249,0.152427,0.126529,0.982323,0.131916,0.127504,-47695
-49652.2,0.992063,0.50792,3,7,0,49654.7,-0.00121801,0.143757,0.120121,0.983456,0.124316,0.121047,-47698.3
-49651.2,0.869961,0.50792,2,7,0,49654.8,-0.00194038,0.144209,0.126194,0.984633,0.124011,0.127167,-47699.1
-49652.5,0.74201,0.50792,2,3,0,49655,-0.00653377,0.146586,0.123088,0.985709,0.12669,0.124037,-47700
-49654.6,0.899214,0.50792,3,7,0,49656.5,-0.00558349,0.15377,0.129064,0.983201,0.132905,0.130059,-47695.4
-49651.6,0.989888,0.50792,2,3,0,49655.4,0.0014695,0.147337,0.124617,0.980758,0.127228,0.125578,-47694
-49651.8,0.896979,0.50792,2,7,0,49653.7,0.00241288,0.144513,0.124439,0.984201,0.12452,0.125398,-47697.7
-49652.2,0.92633,0.50792,3,7,0,49653.8,-0.00113647,0.149775,0.119829,0.984198,0.130171,0.120752,-47695.8
-49650.5,0.947136,0.50792,2,3,0,49653.2,-0.00201718,0.146986,0.12359,0.98331,0.127015,0.124543,-47696.4
-49652.8,0.769965,0.50792,3,7,0,49654.3,0.00237308,0.14378,0.120521,0.983148,0.12429,0.12145,-47697.5
-49653.1,0.635626,0.50792,2,3,0,49658.2,-0.00387536,0.143319,0.123593,0.987004,0.123468,0.124546,-47702.1
-49652.1,0.958796,0.50792,2,3,0,49654,-0.00233434,0.147706,0.126868,0.979574,0.12731,0.127846,-47694.2
-49652.7,0.986799,0.50792,3,7,0,49653.5,-0.00304503,0.15065,0.123397,0.986861,0.130582,0.124348,-47698
-49653.5,0.944718,0.50792,2,7,0,49654.9,-0.00564858,0.149291,0.120355,0.980259,0.129639,0.121283,-47694.8
-49654.7,0.959423,0.50792,2,3,0,49655.8,-0.00713063,0.149921,0.118256,0.983041,0.130505,0.119167,-47697.1
-49653.3,0.982151,0.50792,3,7,0,49657.7,0.00301032,0.15164,0.127325,0.984615,0.131059,0.128306,-47694.9
-49652,0.997356,0.50792,3,7,0,49654.5,0.000506163,0.147703,0.119826,0.983287,0.128168,0.12075,-47695.7
-49651.3,0.804464,0.50792,2,3,0,49654.6,-0.00153845,0.146943,0.124429,0.980333,0.12687,0.125388,-47694.6
-49652.7,0.815327,0.50792,2,3,0,49654,0.00168627,0.1482,0.126561,0.979544,0.127826,0.127536,-47693.2
-49654.5,0.850053,0.50792,2,3,0,49656.5,-0.00301925,0.138906,0.123665,0.984944,0.119192,0.124619,-47703.2
-49653.7,0.999874,0.50792,3,7,0,49657,-0.0064552,0.143742,0.12925,0.984952,0.123186,0.130246,-47701.5
-49651.8,1,0.50792,2,3,0,49654.2,-0.00456479,0.145288,0.126281,0.985607,0.125044,0.127255,-47700
-49651.7,0.984122,0.50792,2,3,0,49652.8,-0.00484182,0.148588,0.127975,0.983049,0.128028,0.128961,-47696.7
-49651.7,0.953905,0.50792,2,3,0,49652.7,-0.00338553,0.145584,0.127551,0.98097,0.125175,0.128534,-47696.4
-49652.7,0.904833,0.50792,2,3,0,49653.9,-0.000452791,0.142812,0.122217,0.986059,0.123146,0.123159,-47700.7
-49651.2,0.998674,0.50792,2,3,0,49653.4,-0.00322262,0.149928,0.126626,0.98311,0.129488,0.127602,-47695.4
-49651.6,0.923311,0.50792,3,7,0,49652.5,-5.34781e-05,0.143723,0.123115,0.984636,0.123917,0.124064,-47698.8
-49651.3,0.940005,0.50792,2,7,0,49652.7,-0.00397164,0.149773,0.126501,0.983321,0.129354,0.127476,-47695.9
-49651.3,0.669626,0.50792,2,3,0,49655.9,-0.00397164,0.149773,0.126501,0.983321,0.129354,0.127476,-47695.9
-49655.2,0.76849,0.50792,2,3,0,49655.7,-0.00173035,0.156512,0.125074,0.982368,0.136044,0.126038,-47692.5
-49650.8,1,0.50792,2,3,0,49655.1,-0.00195701,0.147916,0.122128,0.983003,0.128093,0.12307,-47695.7
-49651.6,0.882004,0.50792,3,7,0,49653,0.000425349,0.144219,0.127352,0.984143,0.123879,0.128334,-47698.3
-49652,0.938076,0.50792,3,7,0,49653.3,-0.00300566,0.150805,0.128056,0.984142,0.130161,0.129043,-47696
-49654.2,0.852311,0.50792,3,7,0,49655.4,-0.00924063,0.144331,0.122449,0.983244,0.124587,0.123393,-47700.6
-49651.9,0.996771,0.50792,3,7,0,49655.3,0.00105021,0.149215,0.128231,0.982019,0.128603,0.129219,-47694.3
-49651.5,0.987007,0.50792,3,7,0,49652.9,-0.00467845,0.145465,0.121742,0.983254,0.12577,0.12268,-47698
-49652.5,0.601652,0.50792,2,3,0,49656.8,-0.00157969,0.147165,0.129201,0.980225,0.126502,0.130197,-47695
-49652.1,0.981495,0.50792,3,7,0,49653.8,-0.00290652,0.151229,0.12283,0.985399,0.131211,0.123777,-47696.4
-49652.5,0.97873,0.50792,3,7,0,49653.8,-0.00467715,0.142785,0.121658,0.983709,0.123189,0.122595,-47700
-49652.3,0.971378,0.50792,3,7,0,49653.9,0.00178245,0.150632,0.127665,0.983921,0.130042,0.128649,-47694.9
-49652.8,0.967291,0.50792,3,7,0,49653.9,-0.00786584,0.146671,0.122808,0.982047,0.126805,0.123755,-47697.8
-49653.2,0.99335,0.50792,3,7,0,49654.3,0.00453785,0.149128,0.126497,0.984876,0.128731,0.127472,-47695.9
-49654.5,0.908623,0.50792,3,7,0,49656.5,-0.00791031,0.147239,0.129352,0.985984,0.126554,0.130349,-47701.1
-49652.5,0.970664,0.50792,3,7,0,49656.2,-0.0016483,0.145443,0.128541,0.986409,0.124918,0.129532,-47700.1
-49653.6,0.923422,0.50792,3,7,0,49655.3,-0.00373737,0.149383,0.118233,0.981168,0.129988,0.119144,-47694.9
-49652.6,1,0.50792,3,7,0,49654.5,-0.000289586,0.146621,0.13088,0.982555,0.12577,0.131888,-47696.7
-49652.5,0.849368,0.50792,3,7,0,49656.4,-0.00400374,0.146645,0.119059,0.983931,0.127239,0.119977,-47697.9
-49650.9,0.930451,0.50792,2,3,0,49654.1,-0.00254658,0.144411,0.123811,0.983372,0.124498,0.124765,-47698
-49651.5,0.897004,0.50792,3,7,0,49652.5,0.000843144,0.148698,0.121623,0.982246,0.128911,0.122561,-47694.4
-49651,1,0.50792,2,3,0,49651.5,4.85711e-05,0.148127,0.122139,0.982577,0.128295,0.123081,-47694.9
-49651.5,0.96911,0.50792,3,7,0,49652,-0.00423245,0.145897,0.121357,0.982697,0.126235,0.122292,-47697.3
-49652.9,0.850825,0.50792,2,3,0,49653.7,-0.00661299,0.147618,0.121399,0.980985,0.127893,0.122335,-47696.2
-49651.4,1,0.50792,2,3,0,49653.6,-0.000653747,0.149089,0.128244,0.983091,0.128479,0.129232,-47695.4
-49651.1,0.987502,0.50792,2,7,0,49651.9,-0.0019911,0.145759,0.126736,0.981511,0.125443,0.127713,-47696.1
-49651.3,0.928088,0.50792,2,3,0,49652.1,-0.00136982,0.148039,0.126081,0.980612,0.127728,0.127053,-47694.2
-49650.8,0.887095,0.50792,1,3,0,49652.9,-0.00271245,0.144963,0.123996,0.983038,0.125009,0.124952,-47697.5
-49654.9,0.688812,0.50792,2,3,0,49655.1,-0.00996215,0.143771,0.126378,0.982409,0.123565,0.127352,-47700.9
-49652.5,0.993422,0.50792,3,7,0,49656.2,0.00335344,0.146855,0.121255,0.982581,0.127174,0.122189,-47695.2
-49652,0.970068,0.50792,3,7,0,49654,-0.00032179,0.147232,0.120245,0.985041,0.127662,0.121172,-47697.4
-49655,0.75205,0.50792,2,3,0,49656.8,-0.00286496,0.153258,0.130984,0.985031,0.132175,0.131993,-47696.5
-49652.7,0.988249,0.50792,3,7,0,49656.2,-0.00225888,0.143126,0.119913,0.984455,0.123732,0.120838,-47699.7
-49653.1,0.899778,0.50792,3,7,0,49655.9,-0.000677028,0.153873,0.122812,0.982708,0.133769,0.123758,-47693
-49651.2,0.995016,0.50792,2,7,0,49653.7,-0.00210616,0.145868,0.123861,0.985625,0.1259,0.124816,-47698.8
-49651.3,0.996602,0.50792,3,7,0,49651.4,-0.0027402,0.145538,0.124082,0.985618,0.125554,0.125038,-47699.2
-49655.4,0.677968,0.50792,2,3,0,49656.5,-0.00147045,0.148832,0.133903,0.984957,0.127539,0.134935,-47698.6
-49655.4,0.711912,0.50792,2,7,0,49662.6,-0.00477491,0.148024,0.116058,0.985157,0.12894,0.116952,-47699
-49651.5,1,0.50792,2,3,0,49655.7,-0.000237825,0.147699,0.121485,0.98511,0.127961,0.122421,-47697.1
-49651.2,0.989973,0.50792,3,7,0,49652.4,-0.00150731,0.148031,0.12828,0.982595,0.127451,0.129269,-47695.7
-49650.7,0.921988,0.50792,2,3,0,49652.2,0.000170403,0.146794,0.12387,0.982575,0.126794,0.124825,-47695.6
-49651.2,0.911778,0.50792,3,7,0,49651.8,-0.00499045,0.148302,0.125845,0.982633,0.128012,0.126815,-47696.3
-49651.2,0.96942,0.50792,3,7,0,49652.2,0.00182924,0.147266,0.123465,0.983074,0.127301,0.124416,-47695.4
-49653.2,0.827641,0.50792,2,3,0,49653.9,-0.00773328,0.143542,0.123924,0.982419,0.123644,0.124879,-47699.8
-49654.2,0.971601,0.50792,3,7,0,49654.6,-0.00908109,0.143573,0.123814,0.984195,0.123687,0.124769,-47701.6
-49650.9,0.998589,0.50792,3,7,0,49654.3,0.00111273,0.147753,0.12486,0.982889,0.127601,0.125822,-47695.2
-49650.6,0.991659,0.50792,3,7,0,49651.2,-0.00242448,0.148299,0.12556,0.983255,0.128043,0.126528,-47695.9
-49650.9,0.939202,0.50792,2,3,0,49651.3,0.000620793,0.148779,0.12534,0.982861,0.128534,0.126306,-47694.8
-49651.2,0.662949,0.50792,3,7,0,49656.6,-0.00432252,0.145808,0.126063,0.984554,0.125573,0.127035,-47698.7
-49653.3,0.731927,0.50792,2,3,0,49654.4,-0.00154469,0.149743,0.122336,0.987718,0.129834,0.123279,-47698.8
-49651.6,0.969283,0.50792,2,3,0,49654.4,9.24128e-05,0.149276,0.12103,0.983601,0.129542,0.121963,-47695.2
-49651,0.982406,0.50792,2,7,0,49652,-0.000107507,0.146559,0.123613,0.985063,0.126599,0.124566,-47697.5
-49651.1,0.733895,0.50792,2,3,0,49654.3,3.75955e-05,0.148309,0.127498,0.983784,0.127816,0.128481,-47696
-49653.9,0.741036,0.50792,2,3,0,49655.4,0.000708499,0.153118,0.129268,0.982159,0.132249,0.130265,-47693.3
-49652.6,1,0.50792,3,7,0,49655.1,-0.00453971,0.146817,0.119104,0.98382,0.1274,0.120022,-47697.9
-49653,0.940951,0.50792,3,7,0,49655.2,-0.00285401,0.142717,0.129478,0.981889,0.122167,0.130476,-47698.9
-49652.3,0.926118,0.50792,2,3,0,49654.5,-0.00405599,0.145019,0.127171,0.980194,0.124674,0.128151,-47696.5
-49650.7,1,0.50792,2,3,0,49652.2,-0.00068031,0.145549,0.123733,0.983293,0.125608,0.124687,-47696.9
-49650.6,0.918715,0.50792,1,3,0,49651.7,-0.00289531,0.148101,0.12487,0.982603,0.127936,0.125833,-47695.7
-49651.2,0.957248,0.50792,2,3,0,49651.3,-0.000556996,0.144672,0.122305,0.983793,0.124934,0.123247,-47697.7
-49652.8,0.778905,0.50792,3,7,0,49654.6,-0.00645599,0.151577,0.124226,0.984133,0.131376,0.125184,-47696.5
-49652.5,1,0.50792,3,7,0,49653.9,0.00144693,0.142636,0.127321,0.982099,0.122352,0.128302,-47697.8
-49653.2,0.87515,0.50792,3,7,0,49655.7,-0.000476281,0.140875,0.123757,0.985419,0.121086,0.12471,-47701.5
-49653.9,0.955302,0.50792,3,7,0,49655.7,-0.0027432,0.150718,0.118676,0.985987,0.131224,0.11959,-47697.4
-49651.3,0.912239,0.50792,3,7,0,49656.4,-0.00177832,0.150538,0.125586,0.981809,0.130205,0.126554,-47693.9
-49651.3,0.973939,0.50792,3,7,0,49652.2,-0.00133258,0.143791,0.122966,0.984079,0.124002,0.123913,-47698.6
-49652,0.901477,0.50792,3,7,0,49653.3,0.000595898,0.142762,0.126742,0.983579,0.122545,0.127719,-47698.7
-49654.4,0.757827,0.50792,2,3,0,49655.7,0.00361467,0.145311,0.126476,0.987696,0.125043,0.127451,-47700.4
-49652.7,1,0.50792,3,7,0,49654.8,0.00227055,0.14496,0.128351,0.985426,0.124474,0.12934,-47698.9
-49652,0.767545,0.50792,2,3,0,49656.7,-0.00459573,0.144774,0.128281,0.982408,0.124302,0.12927,-47698.2
-49651.5,0.978408,0.50792,2,3,0,49652.7,-0.00382085,0.146373,0.12761,0.984876,0.12593,0.128594,-47698.7
-49651,0.722481,0.50792,3,7,0,49657.1,-0.00394102,0.145039,0.12472,0.982579,0.124994,0.125681,-47697.5
