# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2024-09-28 20:53:45 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/mcy1gukp.json
# init = 2 (Default)
# random
#   seed = 73349
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/nondens/multireg-20240928155345_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,sigma,beta.1,beta.2,log_p
# Adaptation terminated
# Step size = 0.470952
# Diagonal elements of inverse mass matrix:
# 1.93055e-05, 1.90082e-05, 1.90773e-05, 1.45319e-05
-49505.1,1,0.470952,2,3,0,49510.5,0.00286018,0.146079,0.124085,0.982294,0.131044,0.125103,-143961
-49504.1,0.998349,0.470952,2,5,0,49505.1,-0.000989406,0.148802,0.124918,0.981835,0.133681,0.125944,-143960
-49504.5,0.930038,0.470952,2,3,0,49504.9,-0.000932985,0.146809,0.126186,0.982923,0.131505,0.127222,-143960
-49504.9,0.751506,0.470952,1,3,0,49508.4,0.00185534,0.151774,0.124279,0.981153,0.136762,0.125299,-143961
-49504.6,0.9984,0.470952,3,7,0,49505.3,-0.00176846,0.14925,0.122787,0.982478,0.134412,0.123795,-143960
-49504.9,0.902498,0.470952,2,3,0,49506,-0.000173016,0.147431,0.121652,0.981124,0.132727,0.12265,-143961
-49504.9,0.999399,0.470952,3,7,0,49505.1,-0.000518178,0.150184,0.128647,0.982768,0.134586,0.129703,-143961
-49505,0.953096,0.470952,3,7,0,49506.2,-9.52274e-05,0.150969,0.125002,0.984214,0.135855,0.126028,-143961
-49505.5,0.933828,0.470952,3,7,0,49506.7,-0.00272131,0.14909,0.129528,0.98301,0.133368,0.130591,-143961
-49505.5,1,0.470952,3,7,0,49506.2,0.00287799,0.148608,0.121277,0.982101,0.133962,0.122272,-143961
-49505.9,0.804352,0.470952,3,7,0,49510.1,-0.000822423,0.147245,0.130709,0.981193,0.131352,0.131782,-143962
-49507,0.915162,0.470952,3,7,0,49508.7,0.00157341,0.150299,0.118367,0.982792,0.136048,0.119339,-143963
-49504.9,0.961195,0.470952,2,3,0,49507.9,-0.000979641,0.146433,0.126969,0.980118,0.131024,0.128012,-143961
-49505.4,0.956892,0.470952,3,7,0,49506.2,0.00026176,0.153005,0.124013,0.983346,0.138037,0.125031,-143961
-49506,0.953597,0.470952,2,3,0,49506.9,-0.00291994,0.153857,0.127132,0.981817,0.138488,0.128176,-143962
-49505.5,0.995019,0.470952,3,7,0,49506.7,0.00136215,0.144047,0.124827,0.981879,0.128898,0.125851,-143961
-49504.6,0.968168,0.470952,2,3,0,49506.4,-0.00239895,0.148021,0.126686,0.982711,0.132662,0.127726,-143960
-49505.1,0.707982,0.470952,3,7,0,49508.6,0.00256737,0.148993,0.122134,0.98208,0.134239,0.123137,-143961
-49505,0.926791,0.470952,3,7,0,49507,0.00220946,0.151276,0.12605,0.980499,0.136028,0.127084,-143961
-49506.3,0.786502,0.470952,2,3,0,49508.1,0.00230176,0.147661,0.12925,0.984689,0.131963,0.130311,-143962
-49505.4,0.892312,0.470952,3,7,0,49510.1,-0.000989354,0.150899,0.122783,0.979225,0.136075,0.123791,-143961
-49506.3,0.940009,0.470952,3,7,0,49507.6,-0.00275975,0.148108,0.121631,0.985118,0.133411,0.12263,-143962
-49504.2,0.908099,0.470952,2,3,0,49508.2,0.000169417,0.14941,0.12526,0.982341,0.134249,0.126288,-143960
-49507.2,0.782624,0.470952,2,5,0,49507.3,-0.00259048,0.154725,0.129519,0.982098,0.139051,0.130582,-143963
-49506.6,0.988028,0.470952,3,7,0,49508.8,0.000201563,0.143922,0.120357,0.982037,0.129358,0.121344,-143962
-49505.3,0.965345,0.470952,2,7,0,49508,-0.00345559,0.152315,0.124411,0.982383,0.13729,0.125432,-143961
-49504.3,0.978752,0.470952,3,7,0,49506.1,-0.000501936,0.149104,0.1236,0.982818,0.134158,0.124614,-143960
-49504.7,0.896832,0.470952,2,7,0,49506.2,-0.00298269,0.148867,0.126935,0.98279,0.133482,0.127977,-143961
-49504.9,0.963625,0.470952,3,7,0,49505.7,-0.00314501,0.14755,0.122894,0.981921,0.132684,0.123902,-143961
-49506.6,0.900215,0.470952,3,7,0,49507.1,-0.00602453,0.146706,0.125756,0.979476,0.131458,0.126788,-143962
-49504.8,0.98746,0.470952,2,3,0,49507.4,-0.00115539,0.148855,0.12313,0.98387,0.133968,0.12414,-143961
-49506,0.905721,0.470952,3,7,0,49507.4,0.000528845,0.145332,0.120778,0.980444,0.130725,0.121769,-143962
-49506.1,0.951382,0.470952,3,7,0,49508.3,-0.000866121,0.150623,0.130183,0.984019,0.134828,0.131252,-143962
-49504.6,1,0.470952,2,3,0,49506.4,-0.000369403,0.151977,0.125477,0.981972,0.136809,0.126506,-143960
-49505.8,0.685674,0.470952,2,3,0,49509.1,-0.0010569,0.147553,0.123037,0.985345,0.132668,0.124047,-143962
-49506,0.991768,0.470952,3,7,0,49507.2,0.00226037,0.150174,0.126776,0.97836,0.134821,0.127817,-143962
-49506,0.899341,0.470952,1,1,0,49506.6,0.00226037,0.150174,0.126776,0.97836,0.134821,0.127817,-143962
-49504.3,1,0.470952,2,3,0,49506.1,-0.00208264,0.148395,0.125604,0.981132,0.13318,0.126634,-143960
-49505.3,0.922646,0.470952,2,3,0,49505.4,-0.00386354,0.149829,0.126188,0.983827,0.134551,0.127224,-143961
-49506.9,0.856067,0.470952,3,7,0,49509.2,0.00601194,0.146925,0.124739,0.979752,0.131812,0.125763,-143963
-49505.8,0.991884,0.470952,3,7,0,49507.7,0.00385667,0.149004,0.124495,0.979237,0.13394,0.125517,-143962
-49505.8,0.97455,0.470952,2,3,0,49506.9,0.00477764,0.151207,0.125166,0.981824,0.136073,0.126193,-143962
-49505.4,0.888092,0.470952,2,3,0,49507.9,0.0011448,0.151651,0.12677,0.984293,0.136311,0.12781,-143961
-49506,0.938062,0.470952,3,7,0,49507.2,0.0017424,0.150317,0.12294,0.978312,0.135468,0.123949,-143962
-49504.4,1,0.470952,2,3,0,49506.2,-0.00255476,0.14933,0.124981,0.980916,0.134205,0.126007,-143960
-49504.7,0.988965,0.470952,2,7,0,49504.9,0.0028901,0.149323,0.126079,0.982081,0.134055,0.127114,-143961
-49506.6,0.868511,0.470952,2,3,0,49507.1,-0.00617736,0.151689,0.126538,0.980481,0.136379,0.127577,-143962
-49508.3,0.898347,0.470952,3,7,0,49510,0.00612824,0.151903,0.121516,0.9844,0.137253,0.122513,-143964
-49507.3,0.984511,0.470952,3,7,0,49511.3,-0.00695993,0.148109,0.129034,0.980848,0.132443,0.130093,-143963
-49507.4,0.881026,0.470952,3,7,0,49511.7,0.00422475,0.15231,0.1202,0.983236,0.137837,0.121187,-143963
-49504.4,0.943056,0.470952,2,3,0,49508.7,-0.000568596,0.146719,0.125389,0.98273,0.131519,0.126418,-143960
-49506.7,0.812419,0.470952,2,3,0,49507,1.75505e-05,0.146579,0.129707,0.985166,0.130812,0.130771,-143962
-49504.9,0.998124,0.470952,3,7,0,49507.1,0.00130146,0.148588,0.12407,0.984117,0.133577,0.125088,-143961
-49506.5,0.923437,0.470952,2,3,0,49506.7,-0.00248429,0.150035,0.130418,0.979408,0.134204,0.131488,-143962
-49504.9,1,0.470952,2,3,0,49506.8,0.00208097,0.148876,0.125074,0.983927,0.133735,0.1261,-143961
-49506.1,0.744368,0.470952,3,7,0,49510.2,-0.0032838,0.14707,0.128515,0.97905,0.131463,0.12957,-143962
-49505.4,0.992609,0.470952,3,7,0,49507.3,-0.00350333,0.149076,0.121528,0.982309,0.134401,0.122526,-143961
-49507,0.871307,0.470952,2,3,0,49507.7,-0.00359349,0.146018,0.120935,0.978821,0.131396,0.121928,-143963
-49506.5,1,0.470952,1,1,0,49507.1,-0.00345911,0.145896,0.120912,0.979747,0.131275,0.121904,-143962
-49507.7,0.931763,0.470952,3,7,0,49509.7,0.00103863,0.144376,0.130998,0.984363,0.128421,0.132073,-143964
-49507.8,0.959033,0.470952,3,7,0,49510.1,-0.0022084,0.152585,0.119079,0.984549,0.138261,0.120056,-143964
-49507.6,0.927787,0.470952,2,7,0,49510.3,-0.00467823,0.150735,0.123159,0.977333,0.135861,0.12417,-143963
-49505,1,0.470952,2,3,0,49507.8,-0.00345396,0.149335,0.123389,0.980383,0.134418,0.124402,-143961
-49505.6,0.968347,0.470952,3,7,0,49505.9,0.00213325,0.149702,0.127463,0.979024,0.134255,0.128509,-143961
-49504.8,0.986057,0.470952,3,7,0,49506.3,0.000398819,0.151207,0.125087,0.983637,0.136084,0.126113,-143961
-49504.8,0.998093,0.470952,3,7,0,49505.3,0.000527051,0.145605,0.126614,0.982365,0.130235,0.127653,-143961
