# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 23:13:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/uvywfpx7.json
# init = 2 (Default)
# random
#   seed = 71615
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/asym_BOW.nonsems/multireg-20250511181351_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.529104
# Diagonal elements of inverse mass matrix:
# 2.13666e-05, 2.46469e-05, 2.309e-05, 2.45766e-05, 1.63514e-05
-34060.7,1,0.529104,3,7,0,34062.6,-0.0176281,0.0935826,0.165565,0.135666,0.974168,0.0840519,0.166969,0.137498,-33260.6
-34061.9,0.922239,0.529104,3,7,0,34063,-0.0205211,0.093445,0.160167,0.131927,0.97739,0.0841877,0.161409,0.133708,-33260.5
-34061.4,0.925495,0.529104,2,3,0,34063.6,-0.0178025,0.0919249,0.163685,0.131322,0.978528,0.0826592,0.165552,0.133095,-33259
-34061.8,0.680909,0.529104,2,3,0,34068.7,-0.0119086,0.091605,0.170303,0.133142,0.973763,0.0821588,0.172844,0.134939,-33258.8
-34062,0.941421,0.529104,3,7,0,34064.5,-0.0172004,0.0965129,0.156081,0.129832,0.974513,0.0874224,0.157074,0.131585,-33261.1
-34059.8,1,0.529104,2,3,0,34062.1,-0.0126925,0.0921628,0.161066,0.130621,0.974451,0.0829676,0.162665,0.132385,-33258.8
-34063.2,0.736366,0.529104,2,3,0,34063.6,-0.0165335,0.102561,0.160122,0.130165,0.973914,0.093406,0.161658,0.131923,-33261.8
-34060.6,0.978028,0.529104,3,7,0,34064.6,-0.0111549,0.0958894,0.163597,0.129482,0.971774,0.0867291,0.165767,0.13123,-33259.2
-34060.6,1,0.529104,3,7,0,34061,-0.012241,0.0957312,0.164923,0.128636,0.971837,0.0866025,0.167435,0.130373,-33258.9
-34061.7,0.914894,0.529104,2,3,0,34062.6,-0.0106132,0.0895045,0.160622,0.133447,0.977141,0.0801554,0.161671,0.135248,-33259.1
-34060.8,0.974472,0.529104,2,3,0,34062.7,-0.0118607,0.0918942,0.159589,0.128698,0.975927,0.082824,0.161297,0.130435,-33258.4
-34059.9,0.976929,0.529104,2,3,0,34061.6,-0.0151702,0.0940892,0.163104,0.129286,0.972164,0.0849452,0.165234,0.131031,-33259.2
-34061.5,0.870998,0.529104,3,7,0,34062.4,-0.0177853,0.0903246,0.166926,0.13571,0.974494,0.0807742,0.168525,0.137542,-33260.2
-34061.8,0.770225,0.529104,3,7,0,34067,-0.0164097,0.0956994,0.170373,0.131814,0.97484,0.0863281,0.173151,0.133593,-33259.3
-34063.8,0.797025,0.529104,3,7,0,34066,-0.0141036,0.093224,0.163997,0.124295,0.979818,0.0843485,0.167114,0.125973,-33257.4
-34064.5,0.971975,0.529104,3,7,0,34067.7,-0.0124558,0.0934978,0.164708,0.13871,0.967982,0.0838068,0.165464,0.140583,-33263.3
-34060.4,1,0.529104,2,3,0,34064.5,-0.0113176,0.0932594,0.163591,0.134632,0.975474,0.0838099,0.164879,0.13645,-33259.4
-34063.3,0.866009,0.529104,3,7,0,34063.8,-0.00525534,0.0913162,0.165276,0.13348,0.97555,0.0819107,0.167012,0.135282,-33258.9
-34061.3,0.998058,0.529104,3,7,0,34064.6,-0.0172169,0.0872606,0.163767,0.132407,0.97539,0.0779316,0.165462,0.134195,-33259.1
-34061.3,0.92666,0.529104,3,7,0,34063.7,-0.0118541,0.0991237,0.164323,0.131108,0.972222,0.0898648,0.166323,0.132878,-33260.2
-34059.5,0.997446,0.529104,3,7,0,34061.2,-0.0148554,0.0926428,0.163038,0.130414,0.974049,0.0834359,0.164965,0.132174,-33258.8
-34061,0.897545,0.529104,2,7,0,34061,-0.0184683,0.0972624,0.16498,0.131889,0.975731,0.0879514,0.166944,0.133669,-33260.1
-34061,0.989592,0.529104,3,7,0,34062.1,-0.00982869,0.0911701,0.159843,0.133029,0.97392,0.0818542,0.160848,0.134824,-33259.6
-34062.1,0.895482,0.529104,3,7,0,34063.4,-0.01557,0.09388,0.167492,0.128326,0.969499,0.0847376,0.170439,0.130058,-33259.6
-34062.2,0.968163,0.529104,2,3,0,34064.2,-0.0135214,0.0923751,0.169342,0.125694,0.974852,0.0833577,0.173014,0.12739,-33257.3
-34063,0.955072,0.529104,3,7,0,34064.9,-0.0151672,0.0973778,0.158189,0.136306,0.970285,0.0879,0.158386,0.138146,-33263.5
-34062.5,1,0.529104,3,7,0,34064.4,-0.0121876,0.0897356,0.167541,0.126606,0.977325,0.0806876,0.17079,0.128315,-33256.9
-34062.2,1,0.529104,3,7,0,34064.4,-0.0180012,0.0959006,0.159366,0.136456,0.971279,0.0864,0.159713,0.138298,-33263
-34060.6,0.959834,0.529104,2,3,0,34063.2,-0.0159941,0.0920725,0.166398,0.128365,0.975939,0.0829403,0.169175,0.130098,-33257.9
-34060.8,0.860214,0.529104,2,7,0,34063.2,-0.0149669,0.0875754,0.163831,0.131837,0.972587,0.0782777,0.165633,0.133617,-33259.1
-34061.1,0.818514,0.529104,2,3,0,34064.5,-0.0100784,0.0918764,0.166147,0.128893,0.971943,0.0827176,0.168797,0.130633,-33258.2
-34062.1,0.77812,0.529104,3,7,0,34065.7,-0.0188438,0.0943753,0.157378,0.133617,0.976729,0.0850568,0.157916,0.13542,-33261.4
-34060.4,0.990509,0.529104,2,3,0,34063,-0.0147849,0.095265,0.167492,0.132438,0.972875,0.0858927,0.169735,0.134226,-33259.5
-34060.7,0.818599,0.529104,2,3,0,34063.1,-0.011413,0.0961339,0.164532,0.131677,0.976612,0.0868397,0.166465,0.133454,-33258.8
-34061,0.938281,0.529104,3,7,0,34062.5,-0.0162509,0.097885,0.163302,0.128028,0.972352,0.0888103,0.165677,0.129757,-33259.8
-34061.6,0.913972,0.529104,3,7,0,34063.5,-0.0120193,0.0875737,0.162474,0.13438,0.976302,0.0781498,0.163638,0.136194,-33259.2
-34061.5,0.906505,0.529104,3,7,0,34065.1,-0.0155931,0.0985672,0.162026,0.127184,0.972009,0.0895551,0.164356,0.128901,-33260
-34063.2,0.913936,0.529104,3,7,0,34064.1,-0.0144768,0.0981196,0.157495,0.126396,0.970821,0.0892052,0.159285,0.128103,-33261
-34062.2,0.988237,0.529104,3,7,0,34065.8,-0.0166707,0.0939613,0.168964,0.126401,0.97197,0.0849093,0.172459,0.128107,-33258.6
-34060.2,0.834912,0.529104,3,7,0,34066.4,-0.0148944,0.0951431,0.159237,0.131843,0.974719,0.085902,0.160354,0.133623,-33260
