# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-12 00:39:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/jdykist0.json
# init = 2 (Default)
# random
#   seed = 37833
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-den_Word2Vec_j.h-nonsems/hreg-20250511193908_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.429774
# Diagonal elements of inverse mass matrix:
# 1.97482e-05, 1.75701e-05, 0.000112802, 0.000127874, 0.000125203, 0.000139573, 0.000138187, 0.000118294, 0.00018693, 0.000157757, 0.000168213, 0.000103482, 0.000146841, 0.00012339, 0.000129298, 0.000127534, 0.00012437, 0.000142536, 0.000153247, 0.000126166, 0.000212975, 0.000109715, 0.000124295, 0.000148547, 0.000157796, 0.000145418, 0.000174988, 0.000137671, 0.000133629, 0.0020798, 0.000741298, 0.000401974, 0.076476, 0.0752468, 0.0862719
-33581.4,0.982189,0.429774,3,15,0,33594.1,-0.00537417,0.970529,0.140532,-0.0535333,0.242514,0.115816,0.304179,0.151236,0.065243,0.0838181,0.253992,0.169986,-0.0292861,0.104641,0.0676888,0.030714,0.172063,0.151353,0.134818,0.154339,-0.0407738,-0.0135955,0.0411775,0.00770484,-0.0281757,0.0146836,-0.03613,-0.125798,0.0200868,0.200908,0.114843,0.00414668,0.18646,0.0744518,0.0684891,-34333.3
-33580.5,1,0.429774,3,7,0,33591.9,-0.013973,0.967626,0.151302,-0.0212867,0.223177,0.123898,0.3067,0.179233,0.0717209,0.069264,0.253495,0.17981,-0.0416102,0.0906722,0.0905344,0.00746175,0.161646,0.117047,0.170386,0.150864,-0.0498809,-0.0123483,0.0325242,0.0135861,-0.0162908,0.00107898,-0.00189681,-0.0868578,0.00934755,0.123778,0.113992,-0.0307175,0.0660422,0.078408,0.0328322,-34336
-33586.3,0.777117,0.429774,3,7,0,33600.2,-0.00295675,0.970267,0.16096,-0.0459087,0.21318,0.119636,0.311343,0.161799,0.076618,0.0752209,0.268238,0.167145,-0.0545621,0.116701,0.0637181,0.0235342,0.139314,0.122807,0.15038,0.14091,-0.0403837,-0.00835164,0.0495108,0.0124383,-0.0307354,0.00616105,-0.0155003,-0.0961364,-0.000531634,0.198924,0.0450768,0.0186367,0.15442,0.0821736,0.0526427,-34312.3
-33580.8,0.985604,0.429774,3,7,0,33600.2,-0.00699883,0.970107,0.139112,-0.0565888,0.229635,0.123091,0.315275,0.160053,0.0877555,0.0751943,0.260055,0.177088,-0.0474673,0.105528,0.0625478,0.0220047,0.151124,0.11547,0.152561,0.150577,-0.0440215,0.00324707,0.0430378,0.000764073,-0.0410784,0.0115253,-0.0231976,-0.112539,0.00115824,0.174339,0.0766131,-0.0081849,0.122696,0.0776247,0.0774167,-34318.3
-33573.8,0.987136,0.429774,3,7,0,33588.8,-0.00928676,0.967957,0.138018,-0.0365044,0.237621,0.128042,0.301349,0.171569,0.0582232,0.0767838,0.255238,0.179156,-0.0343825,0.0928098,0.0879579,0.016907,0.169002,0.130888,0.171194,0.164303,-0.0478624,-0.0135737,0.0356541,0.0229768,-0.00969736,-0.0114437,-0.00408704,-0.116586,0.011029,0.129211,0.118472,-0.0194429,0.101323,0.0795882,0.0303968,-34357.4
-33582.6,0.729374,0.429774,3,7,0,33592.6,-0.00969108,0.970878,0.148965,-0.0498124,0.209727,0.110219,0.308327,0.149114,0.0615232,0.0927419,0.253516,0.174684,-0.0393692,0.125409,0.0718455,0.00756408,0.14646,0.133623,0.155156,0.161574,-0.0404464,-0.00558045,0.0324294,-0.00784115,-0.0204953,0.024971,-0.0286977,-0.103844,-0.00724844,0.168151,0.125456,-0.000972113,0.122066,0.0860025,0.0576022,-34306.9
