# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-12 00:39:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/jdykist0.json
# init = 2 (Default)
# random
#   seed = 37833
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-den_Word2Vec_j.h-nonsems/hreg-20250511193908_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.381169
# Diagonal elements of inverse mass matrix:
# 2.32681e-05, 1.71017e-05, 0.000117678, 0.000113416, 9.84929e-05, 0.000153276, 0.000146387, 0.000135948, 0.000167273, 0.000163609, 0.00015465, 0.000125324, 0.000133177, 0.000141149, 0.000117763, 0.000132082, 0.000120623, 0.000145568, 0.000134828, 0.000142065, 0.00022341, 0.000114599, 0.000115935, 0.00014045, 0.000132679, 0.000139239, 0.000189485, 0.00014525, 0.000130248, 0.0023288, 0.00094906, 0.000446908, 0.0929206, 0.0792182, 0.0952561
-33587.8,1,0.381169,3,7,0,33606.9,0.000636436,0.968042,0.145196,-0.0238001,0.25085,0.125298,0.305554,0.172177,0.0772917,0.0846241,0.228791,0.157299,-0.0203747,0.0979119,0.0954455,0.0183204,0.161044,0.139565,0.182271,0.162565,-0.0455247,-0.0205342,0.0247676,0.012513,-0.0262557,0.0145895,-0.0214277,-0.125028,0.0232665,0.124865,0.153372,-0.0267853,0.177728,0.0656645,0.0762171,-34347.1
-33583.9,0.996446,0.381169,4,15,0,33604.7,-0.0162355,0.967646,0.139542,-0.0537418,0.214576,0.113661,0.307296,0.145641,0.0575112,0.0705732,0.284196,0.190128,-0.0480979,0.107369,0.0688672,0.0184775,0.169815,0.123125,0.152724,0.148704,-0.0431979,-0.0198287,0.0485982,0.0126014,-0.0165757,-0.0124969,-0.00575818,-0.109282,0.00305247,0.149899,0.0410381,-0.0080535,0.081749,0.105806,0.0311773,-34347.4
-33583,0.846822,0.381169,4,15,0,33603,-0.0114463,0.968969,0.158592,-0.0423979,0.264048,0.129132,0.305249,0.168391,0.0829252,0.0757957,0.234455,0.166828,-0.0243699,0.103527,0.0951125,0.0274709,0.162607,0.138762,0.173962,0.174358,-0.0498167,-0.0157227,0.0421616,0.00107127,-0.025638,0.0233761,-0.0124097,-0.118866,0.0299234,0.145863,0.120425,-0.0459367,0.106181,0.0679283,0.0649768,-34384.6
-33580.8,0.886025,0.381169,4,15,0,33601.4,-0.0102896,0.973998,0.155783,-0.0296108,0.251211,0.129056,0.310313,0.176031,0.084391,0.0791992,0.268802,0.186785,-0.0539295,0.101055,0.081624,0.0191847,0.17741,0.125029,0.14955,0.15518,-0.0526479,0.00575054,0.0456738,0.00901179,-0.0309631,0.00133879,-0.0113964,-0.114369,0.0163307,0.160907,0.107377,-0.0414436,0.111728,0.101561,0.0679671,-34369.3
-33577.2,1,0.381169,4,15,0,33592.5,-0.00881883,0.971042,0.153362,-0.0226827,0.244686,0.119749,0.307336,0.168073,0.0743787,0.0870787,0.2448,0.190975,-0.0435027,0.100945,0.0731674,0.0159977,0.173827,0.12967,0.138658,0.164219,-0.0442822,-0.0107542,0.043677,0.00844254,-0.026434,-0.00574082,-0.0214406,-0.113639,0.0204462,0.132232,0.0805121,-0.0367079,0.0847282,0.0946081,0.0693665,-34349
-33579.3,0.870825,0.381169,4,15,0,33593.8,-0.00627523,0.966909,0.136952,-0.0299827,0.217254,0.115549,0.300466,0.160891,0.0651874,0.0957885,0.241758,0.181213,-0.0492536,0.100568,0.0763056,0.016751,0.141701,0.131343,0.147413,0.143913,-0.0611088,-0.0112339,0.0289824,0.0181257,-0.0115531,0.00331033,-0.0260295,-0.0956586,0.0232348,0.165308,0.122479,0.00151026,0.107343,0.0830683,0.0562616,-34303.7
