# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 20:54:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/z2mx7o98.json
# init = 2 (Default)
# random
#   seed = 45223
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-den_SBERT_j/hreg-20250511155455_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.436039
# Diagonal elements of inverse mass matrix:
# 2.11773e-05, 1.81427e-05, 0.000118468, 0.000125591, 0.000175494, 0.000146623, 0.000105015, 0.00013979, 0.000127713, 0.000162827, 0.000122677, 0.000498637, 0.0920334
-35878,0.988235,0.436039,3,7,0,35883.2,0.00817387,1.00341,0.00219368,0.0286389,0.123622,0.0108866,0.0658469,0.0219315,-0.0636007,0.00210611,0.0556114,0.0170076,0.0651599,-33886
-35878,0.977895,0.436039,3,7,0,35880.3,0.00471438,1.00126,0.00860366,0.0388914,0.118713,-0.00278722,0.0834375,0.0207841,-0.0766061,-0.00281395,0.0589746,0.0324354,0.0545445,-33892.2
-35885.4,0.708697,0.436039,3,7,0,35889.7,0.00660356,1.00186,-0.0145298,0.0336373,0.129874,0.021086,0.0722471,0.028895,-0.0411926,-0.0172502,0.0623726,0.0336751,0.0368985,-33890.7
-35884.4,0.792293,0.436039,3,7,0,35893.6,0.00179814,1.00629,0.0151911,0.0349344,0.117772,0.00801838,0.0785933,0.0290166,-0.0371948,0.00326916,0.0449171,0.0577617,0.0832349,-33890.1
-35886,0.980656,0.436039,3,7,0,35891,0.0113791,0.997552,0.000695677,0.0451021,0.119709,0.0343132,0.0782979,0.0381284,-0.0883033,0.0238108,0.0469461,0.0451245,0.049895,-33896.2
-35884.7,0.975929,0.436039,3,7,0,35893.4,0.00577017,1.00562,0.0273734,0.0477768,0.154428,-0.0010759,0.0770861,0.014909,-0.0565516,-0.00280925,0.0320747,0.0159001,0.0678607,-33899.3
-35884.3,1,0.436039,3,7,0,35890.9,0.00642736,1.00302,0.0248703,0.0410118,0.150728,0.000829043,0.0772394,0.014784,-0.0501291,-0.00406196,0.0340057,0.00540672,0.0924734,-33896.2
-35883.6,0.988231,0.436039,3,7,0,35890.3,0.00625055,1.00127,-0.0115156,0.0505361,0.115373,0.00281412,0.0703582,0.0461385,-0.08278,0.0180384,0.0377054,0.0272789,0.0781846,-33891.1
-35885.1,0.938359,0.436039,3,7,0,35894.3,0.00999593,1.00354,0.0317458,0.025742,0.125407,0.016569,0.0769104,0.0125909,-0.044326,-0.0103543,0.0612928,0.0211729,0.0739839,-33890.8
-35881.5,0.997444,0.436039,3,7,0,35890.4,0.0076526,1.00243,0.0229356,0.0200723,0.132704,0.0145581,0.0802649,0.034723,-0.0802618,0.00810809,0.0335099,0.0330999,0.0434958,-33895.2
-35881.2,0.96867,0.436039,3,7,0,35887.2,0.000723061,1.00227,0.01492,0.0196758,0.128266,-0.00602541,0.0724591,0.0391465,-0.064195,0.00640568,0.0301682,0.0171938,0.0536242,-33889.3
-35882.6,0.945822,0.436039,3,7,0,35887.9,0.00759968,1.00237,0.0119488,0.05495,0.0971793,0.00287883,0.06394,0.0269357,-0.0746552,0.0236272,0.0534921,0.041526,0.0466845,-33884.1
-35888.7,0.766913,0.436039,3,7,0,35893.3,0.00228447,1.0014,0.0146547,0.0395736,0.158823,0.0120803,0.0787662,0.0454134,-0.0373119,-0.024324,0.0444605,0.00420561,0.0681272,-33901.4
