# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 20:54:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/z2mx7o98.json
# init = 2 (Default)
# random
#   seed = 45223
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-den_SBERT_j/hreg-20250511155455_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.552806
# Diagonal elements of inverse mass matrix:
# 2.16034e-05, 1.69626e-05, 0.00013601, 0.00011491, 0.000181337, 0.000151679, 9.71167e-05, 0.000161535, 0.000119853, 0.000217325, 0.00012239, 0.000561026, 0.0872296
-35882.5,0.955062,0.552806,3,7,0,35888.4,0.00493646,1.00459,0.0283789,0.0550391,0.124112,-0.0158767,0.0700202,0.0150699,-0.0673102,0.000861524,0.0536703,0.043301,0.0562017,-33891
-35883.3,0.984902,0.552806,3,7,0,35888,0.00478814,1.0056,-0.0107708,0.0218096,0.130066,0.0352761,0.0793554,0.038362,-0.0726292,-0.00144797,0.0466492,0.0354437,0.0512416,-33896.4
-35885.1,0.945287,0.552806,3,7,0,35889.5,0.00869464,1.0031,-0.0137861,0.0152254,0.132496,0.0349655,0.0754787,0.024347,-0.0570892,-0.00995109,0.0554754,0.0185042,0.0469455,-33892.6
-35883,1,0.552806,3,7,0,35887.1,0.00451072,1.00188,0.0275221,0.058173,0.127617,-0.0220365,0.0752457,0.0311768,-0.0746785,0.0122462,0.0475513,0.0257429,0.0593722,-33894.8
-35881.8,0.92028,0.552806,3,7,0,35889.4,0.000557659,1.00256,-0.00833667,0.0337058,0.138975,-0.00357903,0.064843,0.0200361,-0.0562066,0.0173998,0.0438041,0.041996,0.059523,-33888.3
-35883.2,0.905319,0.552806,3,7,0,35889.7,0.0102548,1.00209,0.0207225,0.0317584,0.115589,0.0150926,0.0784035,0.0173493,-0.0938021,-0.00988894,0.0435885,-0.00128611,0.0605051,-33892.3
