# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-03-23 18:40:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/pd9_vtyf.json
# init = 2 (Default)
# random
#   seed = 86480
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/GPT2/reg-20250323134041_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.539764
# Diagonal elements of inverse mass matrix:
# 2.48275e-05, 2.20758e-05, 1.63548e-05
-36036.7,0.990884,0.539764,3,7,0,36037.8,-0.0144727,0.130092,0.99631,-33686
-36036.4,0.887287,0.539764,3,7,0,36038.5,-0.0192476,0.135028,1.00168,-33688.4
-36035.6,0.953542,0.539764,1,3,0,36037.1,-0.0161462,0.133235,0.99924,-33686.8
-36035.7,0.896793,0.539764,3,7,0,36037,-0.0174154,0.131631,1.00025,-33687.9
-36035.6,0.980127,0.539764,1,3,0,36036,-0.0157773,0.132721,0.99914,-33686.7
-36037,0.776592,0.539764,1,3,0,36038.2,-0.0126701,0.128889,1.00154,-33688.6
-36036.4,0.876179,0.539764,3,7,0,36039.1,-0.0156609,0.136125,1.00179,-33687.6
-36036.7,0.994096,0.539764,3,7,0,36036.9,-0.0173532,0.128862,0.997028,-33687.1
-36038.1,0.881566,0.539764,2,3,0,36038.9,-0.00926982,0.130893,1.00232,-33688.4
-36037.4,0.991417,0.539764,3,7,0,36038.8,-0.0129679,0.129738,1.00326,-33689.5
-36036.6,0.840332,0.539764,2,3,0,36040.2,-0.0183141,0.128205,0.998607,-33688.2
-36036.7,0.997675,0.539764,3,7,0,36036.8,-0.0143145,0.137991,1.00036,-33686.4
-36037.1,0.972638,0.539764,3,7,0,36037.8,-0.0169547,0.139241,0.999414,-33686.2
-36040.9,0.645481,0.539764,2,3,0,36042.7,-0.0227395,0.141532,0.995659,-33686.1
