# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2024-09-28 20:48:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/5qtvo6x6.json
# init = 2 (Default)
# random
#   seed = 18486
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/GPT2/reg-20240928154847_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.569632
# Diagonal elements of inverse mass matrix:
# 2.21681e-05, 2.36162e-05, 1.67299e-05
-35831.1,0.985126,0.569632,3,7,0,35832.3,-0.016738,0.129954,1.00175,-102030
-35829.8,0.808374,0.569632,2,3,0,35834.5,-0.0207228,0.136319,0.997053,-102029
-35830.3,0.714815,0.569632,2,3,0,35833,-0.0170718,0.129949,1.00023,-102030
-35832.5,0.839547,0.569632,2,3,0,35832.7,-0.017207,0.129728,1.0036,-102032
-35830,0.954802,0.569632,2,3,0,35833.8,-0.0135168,0.130663,0.998037,-102029
-35830.5,0.934828,0.569632,3,7,0,35831.5,-0.0215371,0.137614,0.995561,-102030
-35829.6,1,0.569632,2,3,0,35830.5,-0.0140448,0.133428,0.998944,-102029
-35834.3,0.589632,0.569632,2,3,0,35835.1,-0.0111424,0.141785,1.00251,-102034
-35833.3,1,0.569632,1,1,0,35834.6,-0.0122842,0.141737,1.0017,-102033
-35831.8,1,0.569632,3,7,0,35834.2,-0.017407,0.13101,1.0031,-102031
-35833,0.956694,0.569632,3,7,0,35834.9,-0.0216401,0.125993,1.00064,-102032
-35834.4,0.945364,0.569632,3,7,0,35835,-0.0246148,0.126492,1.00141,-102034
-35835.7,0.953283,0.569632,3,7,0,35836.4,-0.0239469,0.123659,1.00102,-102035
-35830.2,0.973239,0.569632,2,3,0,35836.5,-0.017527,0.138116,0.994585,-102030
-35829.7,0.983604,0.569632,2,3,0,35830.7,-0.0175364,0.138337,0.997375,-102029
-35829.6,0.981467,0.569632,2,3,0,35830.2,-0.0172836,0.132432,0.999725,-102029
-35829.8,0.99254,0.569632,2,3,0,35830.1,-0.0167592,0.13026,0.999097,-102029
-35833,0.784236,0.569632,2,3,0,35833.6,-0.0106744,0.125781,0.997771,-102032
-35837.6,0.723455,0.569632,2,3,0,35838.5,-0.0114566,0.1213,1.002,-102037
-35834.2,0.812627,0.569632,2,3,0,35841.7,-0.0142907,0.12477,1.00227,-102034
-35829.9,1,0.569632,2,3,0,35834.6,-0.0213234,0.133555,0.998791,-102029
-35829.8,0.959424,0.569632,3,7,0,35831,-0.0201354,0.131088,0.99724,-102029
-35830.9,0.893062,0.569632,2,3,0,35831.5,-0.0236477,0.133205,0.995827,-102030
-35829.9,0.990214,0.569632,2,3,0,35831.4,-0.0198544,0.13748,0.996306,-102029
-35831.5,0.837489,0.569632,2,3,0,35832.2,-0.0116807,0.129192,1.00005,-102031
-35830.9,1,0.569632,2,3,0,35832.3,-0.0127407,0.128676,0.996299,-102030
-35829.7,1,0.569632,2,3,0,35830.9,-0.0146281,0.130897,0.997846,-102029
-35829.5,0.950994,0.569632,3,7,0,35830.5,-0.0203319,0.13363,0.997802,-102029
-35830.6,0.827681,0.569632,3,7,0,35831.9,-0.0154565,0.138626,0.99424,-102030
-35830.8,0.966685,0.569632,3,7,0,35831.8,-0.0138972,0.134582,1.00175,-102030
-35830.5,0.998722,0.569632,2,7,0,35831.2,-0.0204906,0.135641,0.993927,-102030
-35829.6,0.973462,0.569632,2,3,0,35831,-0.0194729,0.132064,0.995804,-102029
-35830.5,0.942605,0.569632,3,7,0,35830.8,-0.0160795,0.139759,0.999137,-102030
-35831.1,0.920719,0.569632,2,3,0,35832.1,-0.0149237,0.139288,0.993884,-102031
-35831.4,0.991101,0.569632,3,7,0,35832.3,-0.0218206,0.131935,0.993084,-102031
-35830.8,0.994814,0.569632,3,7,0,35832.9,-0.0196915,0.140341,0.996754,-102030
-35831.6,0.95648,0.569632,2,3,0,35832,-0.0176005,0.141732,0.995053,-102031
-35833.1,0.92098,0.569632,3,7,0,35835,-0.00771201,0.129533,0.99584,-102033
-35829.9,1,0.569632,2,3,0,35833.3,-0.0126457,0.135774,0.996423,-102029
-35829.4,0.936319,0.569632,2,3,0,35830.8,-0.0168919,0.134051,0.999436,-102029
