# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2024-09-28 20:48:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/5qtvo6x6.json
# init = 2 (Default)
# random
#   seed = 18486
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/GPT2/reg-20240928154847_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.633021
# Diagonal elements of inverse mass matrix:
# 2.10378e-05, 2.24748e-05, 1.63359e-05
-35831.5,0.955927,0.633021,3,7,0,35832.1,-0.0239107,0.130881,0.99961,-102031
-35829.8,0.969599,0.633021,3,7,0,35831.8,-0.0133261,0.134218,0.995457,-102029
-35830.6,0.942476,0.633021,3,7,0,35831,-0.0114759,0.136335,0.995583,-102030
-35830.6,0.960661,0.633021,3,7,0,35832.3,-0.0223076,0.130762,0.998431,-102030
-35829.9,0.979198,0.633021,2,3,0,35831.3,-0.018418,0.132477,1.00031,-102029
-35830.1,0.90553,0.633021,3,7,0,35831.5,-0.0154779,0.136894,0.994343,-102030
-35829.5,1,0.633021,2,3,0,35830.1,-0.0186475,0.134727,0.999306,-102029
-35829.2,0.964028,0.633021,3,7,0,35830,-0.0156609,0.133025,0.996668,-102029
-35830.2,0.910537,0.633021,2,3,0,35830.3,-0.0145041,0.138893,0.997769,-102030
-35831.4,0.897367,0.633021,2,3,0,35831.8,-0.0195527,0.126584,0.997227,-102031
-35835.6,0.442699,0.633021,2,3,0,35838.2,-0.0085802,0.130274,1.00438,-102035
-35832.5,1,0.633021,3,7,0,35835.4,-0.0255133,0.137873,0.995321,-102032
-35832.5,0.706241,0.633021,1,1,0,35834.6,-0.0255133,0.137873,0.995321,-102032
-35829.6,1,0.633021,2,3,0,35832.3,-0.016968,0.134753,0.99991,-102029
-35829.6,0.986444,0.633021,2,7,0,35830,-0.017458,0.137504,0.998683,-102029
-35830.5,0.908539,0.633021,2,3,0,35831,-0.0130584,0.138864,0.997127,-102030
-35829.3,0.965598,0.633021,2,3,0,35830.9,-0.0155528,0.134879,0.998857,-102029
-35830.1,0.751209,0.633021,2,3,0,35832,-0.0189045,0.138314,0.995655,-102029
-35832.2,0.790544,0.633021,2,3,0,35833.1,-0.0158236,0.125259,0.995615,-102032
-35831.7,0.999301,0.633021,2,7,0,35832.2,-0.0177868,0.14224,0.999192,-102031
-35829.5,1,0.633021,2,3,0,35831.6,-0.0173002,0.134763,0.994934,-102029
-35830.4,0.777952,0.633021,2,7,0,35832.2,-0.0166498,0.127965,0.997222,-102030
-35830.4,1,0.633021,3,7,0,35830.6,-0.0172412,0.140016,0.997868,-102030
-35833,0.762959,0.633021,2,3,0,35834.3,-0.0261414,0.138853,0.998521,-102032
-35830.9,1,0.633021,2,3,0,35834.2,-0.0214718,0.130185,0.9946,-102030
-35829.6,1,0.633021,2,3,0,35831.1,-0.013296,0.134598,0.997654,-102029
-35829.9,0.927037,0.633021,2,3,0,35830.4,-0.0142863,0.137154,0.995515,-102029
-35829.4,1,0.633021,2,3,0,35830,-0.0178875,0.132364,0.999176,-102029
-35829.7,0.962147,0.633021,2,3,0,35830.1,-0.0206302,0.131805,0.997543,-102029
-35829.7,0.779782,0.633021,2,3,0,35832.2,-0.0206302,0.131805,0.997543,-102029
-35831.5,0.814429,0.633021,3,7,0,35832.4,-0.012442,0.140894,0.997241,-102031
-35831,0.917915,0.633021,3,7,0,35833.3,-0.0125244,0.139734,0.996462,-102030
-35832,0.831315,0.633021,1,1,0,35832.1,-0.0121705,0.140677,0.994871,-102031
-35830.2,1,0.633021,3,7,0,35831.9,-0.018537,0.12917,0.995994,-102030
-35830.4,0.992493,0.633021,3,7,0,35830.8,-0.0182686,0.139624,0.998823,-102030
-35830.5,0.817131,0.633021,2,3,0,35833.2,-0.0223972,0.132589,0.999221,-102030
-35829.6,0.976281,0.633021,2,3,0,35831.2,-0.0152024,0.135785,0.995259,-102029
-35829.7,0.96872,0.633021,2,3,0,35830.2,-0.0184293,0.131411,0.999216,-102029
-35830.9,0.84868,0.633021,2,3,0,35831.3,-0.0219578,0.132911,0.993829,-102030
-35829.4,0.920971,0.633021,2,3,0,35831.8,-0.0174946,0.131487,0.997938,-102029
-35831,0.622329,0.633021,2,3,0,35831.9,-0.0176673,0.132349,0.992408,-102030
-35829.1,0.987083,0.633021,1,3,0,35831,-0.018024,0.133406,0.99699,-102029
-35829.2,0.972901,0.633021,3,7,0,35829.4,-0.015881,0.135129,0.996865,-102029
-35829.3,0.974129,0.633021,2,3,0,35829.5,-0.0162518,0.136365,0.996614,-102029
-35832.1,0.596302,0.633021,2,3,0,35834.5,-0.025887,0.13265,0.998291,-102031
-35832.7,0.901041,0.633021,1,1,0,35833.1,-0.0267893,0.134019,0.99893,-102032
-35831.4,0.813348,0.633021,2,3,0,35836.7,-0.0197565,0.141618,0.997495,-102031
-35830.4,0.957603,0.633021,2,7,0,35832.8,-0.0223324,0.13567,0.995725,-102030
-35829.5,0.82168,0.633021,2,3,0,35832.8,-0.0191117,0.133356,0.999188,-102029
-35829.7,0.864674,0.633021,2,3,0,35830.8,-0.0179526,0.136405,0.995111,-102029
-35830.3,0.894845,0.633021,2,7,0,35831.3,-0.0226723,0.134945,0.996917,-102030
-35829.3,0.945063,0.633021,3,7,0,35831,-0.0149721,0.132693,0.99755,-102029
-35830.2,0.743773,0.633021,2,3,0,35832.1,-0.0208237,0.130157,0.997433,-102030
-35829.6,0.983717,0.633021,2,3,0,35830.6,-0.0198862,0.13405,0.999024,-102029
-35830.4,0.924316,0.633021,2,3,0,35830.7,-0.0133327,0.138477,0.996034,-102030
-35829.9,1,0.633021,3,7,0,35831,-0.0207314,0.136821,0.998091,-102029
-35830.6,0.857255,0.633021,2,7,0,35831.6,-0.011349,0.131033,0.997095,-102030
-35829.1,0.999427,0.633021,3,7,0,35830.4,-0.0163582,0.132862,0.997278,-102029
-35829.2,0.981717,0.633021,2,3,0,35829.3,-0.0157605,0.133446,0.998403,-102029
-35829.5,0.955312,0.633021,2,3,0,35829.8,-0.0140053,0.135438,0.998372,-102029
-35829.3,0.807102,0.633021,2,3,0,35831.3,-0.0187493,0.135537,0.996899,-102029
-35830.5,0.844734,0.633021,2,7,0,35830.7,-0.0150769,0.130227,1.0006,-102030
-35831.5,0.810766,0.633021,1,1,0,35831.6,-0.0144532,0.129602,1.00188,-102031
