density,edginess,citations_per_year,is_center,identifier,year
37.41901397333327,0.6809926629066467,6.4,False,a1e9d0edac99dc8d2f96c3a54a6d1e0c57e2177b,2008
31.324017108309256,0.6948720216751099,0.16666666666666666,False,7c47e886d105781c33e3421cf797f1938381a979,2011
25.07950114080775,0.7314743995666504,25.79310344827586,False,b2efe253344d01a8511390fb590ea9392c63106b,1994
47.46702211540213,0.6110607385635376,1.4,False,e53876c5871351dca532e91d7e72e3d39d94b657,2018
33.01595213811243,0.7519488334655762,0.5,False,11289e0699d6ded13e1f63d56ea1cd8420fa4e87,2017
27.94605375032,0.7087153196334839,1.5,False,2f6ef7a4eaebf1915cd3c57dbae11e83b9371dad,2021
27.766018819853887,0.8151479959487915,0.05555555555555555,False,5a88db8f2ac85f045aed7bf87707d95a63d870d1,2005
41.6058473603422,0.7399379014968872,1.2,False,a42aa80766ce80a06256086792e19cf4fd203e23,2018
37.86361153511235,0.6680134534835815,0.5,False,1faaabd0f5f57de56a89a55a4291f2f741578f39,2017
32.49257269358776,0.746873140335083,0.0,False,2acb47d3026e40e052e6092f3a5ade4d01cdfe05,2007
34.637981672424495,0.6759485602378845,0.36363636363636365,False,43e040c4b54494b2754c63c09eae43a514c30bcb,2001
35.10423114887616,0.7183952331542969,1.1111111111111112,False,6f433e29a7a17174a33907d9a4fff1ae7e5f7860,2014
40.15746949205865,0.683373749256134,2.5714285714285716,False,e2f70374a48acec1954f8385bbe5336fa195b4be,2002
31.47906449635224,0.6664920449256897,0.16666666666666666,False,6160f8bbf021e3a7208985146839c5552956a34e,2017
51.14598965230751,0.7071983814239502,0.5,False,d1c53b4eafd8ef7f4e8421f6e35ac219864c39f1,2021
30.73864177425106,0.6883756518363953,0.09090909090909091,False,d729ce1d65e1fb6ddd49e0bdcd610b162158a145,2012
34.47748255658894,0.6585925221443176,9.375,False,2a38a99c4575a4c97ff37701095169c9a8716499,1991
24.570146144685317,0.6321243047714233,173.35135135135135,False,7254b5d903ebe9ec164706304080458e7d821b03,1986
29.35621123925356,0.7216248512268066,2.1,False,c31a6de280e5705889ac3f0012308482e30fc613,2013
41.59139772950879,0.6807548403739929,0.0,False,fb098a8a5e1b8807365a906faa8a5e7c2c9dc68d,2015
32.51363202881946,0.6361649036407471,1.6923076923076923,False,af20e51463cd9a30ffec20db75c212d955abf0c1,2010
39.51102236206583,0.6804819703102112,0.0,False,bbf3b10fbfd17e6c435a6dd97a2a2430a1d6ed41,2018
27.56174118323026,0.7099958658218384,0.16666666666666666,False,8c6dae40a96c239b4e0a73bb9b10ec9191d33cd7,2017
40.58905262483039,0.6556902527809143,0.10526315789473684,False,0820f7df7dd6e307f8da1b7be47181fd7b5bf6be,2004
26.767104104099513,0.7330909967422485,1.88,False,1b15994448acf8e3f409cb274abd11eb3a448401,1998
32.30864886623838,0.733772337436676,0.7,False,2984fa4a3c0d90a4edaf35294ed6ead337c5abf6,2013
25.847666044504496,0.7669379711151123,10.1,False,72c7a402805940188d49fcf4ff1562e9533e591f,1993
34.72567699657912,0.7351413369178772,0.36363636363636365,False,e0132f0c685f4c14466199c5a940f31af0123c04,2001
31.38101799716182,0.6797412633895874,0.2857142857142857,False,bd687152cab091a2a4c9cd42f6f239f4f18d8cfc,2002
14.085391956645392,0.8784390091896057,59.333333333333336,False,928da9164cf5240094de1ceab2ee321276aa7edb,1975
33.20483694947971,0.7140853404998779,4.892857142857143,False,9c50be47be437027c97ffc2556ac2746ebaf32f9,1995
29.18063109890025,0.7482858300209045,0.0,False,f7632ecd261d45337ed7a9585a6d9703066ee875,2004
29.688706366048127,0.6635445952415466,0.21052631578947367,False,7b9f570c84ba13985b83d4ae4ffc940e6fbf01b6,2004
28.27936235300414,0.696186363697052,11.16,False,bde5635ea46aeb99eb76d098ab2b3952757da811,1998
27.93173237526133,0.7722669839859009,55.55,False,bff8e3f77d91b3d127bf74f819b292b254430452,2003
39.47977936012672,0.6752700209617615,1.6666666666666667,False,5f2d10158b7eae242b9606a741d675eacb8e9bfc,2020
20.911293840045836,0.7689663767814636,0.26666666666666666,False,c6bf58c61b036132a12f6e01fa39b4428e2eb277,1978
34.211212441856425,0.7144414186477661,13.424242424242424,False,06e2500a8af6b3fe5febd530be2a89344b71a298,1990
21.87493784312591,0.6959292888641357,63.791666666666664,False,7fbc2485837aa460ce48b90d3869a5d2f06ae306,1975
32.45527331553204,0.6840587854385376,0.3333333333333333,False,3e604a6ee8fb3b04821e901d4f83d3c38780268c,2017
29.71844891072579,0.7877581119537354,0.3333333333333333,False,85e67d3e5ebeecc3d5887a01d8bc30505b2a3271,1999
27.340372107907687,0.6963751316070557,0.0,False,5a16dbae9dd792b84e3be2cdc484331815e80143,2010
29.33336771863094,0.6764591932296753,0.36363636363636365,False,0f433a916a92512de5ffce986d7cea99730962c8,2012
36.31147123196502,0.6385440826416016,0.125,False,c15b054e2f1237ce028c546261d8c08692b165ab,2007
41.70829075073786,0.7927606701850891,0.2,False,d7dc971a6fdc567969445987da0a277d68e18708,2018
32.03275787990961,0.687433123588562,0.09090909090909091,False,a0b653a34bd3b4c986bdfb75519368978183f28d,2012
34.98230701169035,0.6497602462768555,0.38461538461538464,False,59b43347b126006a3747015cd22da1990993bcae,2010
28.749992074447075,0.6560689806938171,1.35,False,ecb9e1bb59b1413c5091571041614839ee7e126d,2003
32.342560308076415,0.6625909209251404,0.07692307692307693,False,712c5b62a02985d376248c2f75441433d46a70ea,2010
33.03413203268569,0.6516772508621216,0.5,False,33ab71b2d30b9de31b3e639d18fcf0f2956e77b9,2021
29.189963284659374,0.6890704035758972,0.19230769230769232,False,0e0f5ce5d882d66620fd21608241816568cff37f,1997
31.084269974534877,0.6518932580947876,0.2,False,45dfc691f33fdef522000f2e4799b8b527caa51b,2013
29.379360463843643,0.6826756596565247,0.08695652173913043,False,2704503d2479f641fdf9751627ab627113d808d4,2000
36.78326467414216,0.6801685690879822,0.5714285714285714,False,ece701ef89542997002526455d6c665e97eee2b8,2009
27.031182553696485,0.6910186409950256,10.5625,False,e6921381fa1262cd64a501c9732e11a4693f2095,2007
37.371792422937126,0.6967962980270386,0.0,False,a5183c9503a0560a1e09d20e191c9d0b34a0ba07,2016
31.083229755551805,0.7224910855293274,0.0,False,bcc6f735c6da78a98b6a92d4b5e9c5c7f63be405,2018
35.79975934376666,0.6593026518821716,0.25,False,62874d3068f01e1d789b3df3259e5347afe3e434,2019
34.965987043191745,0.7173218727111816,0.2857142857142857,False,0e7c154b48d21a9077095a32351ee7a83d2b92ce,2016
24.826802375992212,0.7116774320602417,0.6428571428571429,False,c34a05870d88db02e220d53c62f3633190c80d91,2009
26.98781435922008,0.6905467510223389,0.0,False,408d2f0da2d36f88ca538b18b1b033e4e73ae7ae,2000
32.618588389802376,0.6902041435241699,1.0833333333333333,False,3ecbdd1a43285a7899bb41457b8fd5164b419b66,2011
31.624421242913574,0.8471906185150146,15.958333333333334,False,904f38331f0178dca9c9421877d30b5d9a7085a9,1999
21.37353787963176,0.705254316329956,0.5,False,9a8b80f2bfde9d44d12ffabd1d3947c29c4bfb0e,2019
30.75329503121494,0.7433111667633057,23.925925925925927,False,f97a1fa68dcad53d9583c664d60b2ad1e59e5cca,1996
26.170829657811876,0.7100902795791626,0.0,False,cf90f378517a891b602d01f447310a448a40b018,2001
27.442244822621692,0.6956786513328552,0.42857142857142855,False,6ad8780e520fa14eb255cf02d716037f01252087,2002
30.095881063872202,0.641237199306488,0.058823529411764705,False,490394a47484a91faade041ad24f51f257c574b3,2006
31.768257737667433,0.67789226770401,0.6666666666666666,False,c2aa83b1f9e863519fb6d8a3ac5013224664e421,2014
17.247450490163825,0.7314072251319885,19.304347826086957,False,c2317402b9e96e19669199f2594ba851209c8308,2000
35.2454584301312,0.598192572593689,0.21739130434782608,False,5c8bde5711fa25c12d3634f245627e8966c41767,2000
29.230394375264336,0.6523870229721069,0.125,False,8f7c2441b4c11a5302f65af8ab2d0a66e9d51a5a,2007
30.607517280587114,0.7010685205459595,0.0,False,30702d1a92783189d857391c9c95690958e6e4b1,2022
33.16152595016101,0.6817246079444885,0.7142857142857143,False,5b101d083b8bb51574c158115c5d011956887335,2009
33.605615452685406,0.6221854090690613,0.0,False,3139c14394b492714769853b3e30715606de2a0b,2014
41.12569256385131,0.6496710181236267,0.0,False,cfdecba25b274e22de15b3b8730079f88a5b4116,2008
40.62768074735372,0.6746493577957153,2.0,False,9ec39ca80ef3b709e2648960e7476e6ef586f005,2017
26.594227377756273,0.7744777202606201,17.53846153846154,False,7ec4a26455c12e927d7e093cbba79fd8863defab,1997
27.65083096562304,0.7517863512039185,4.7272727272727275,False,734e683757911a3bcf37d23d12cbf15e994edf5d,2001
37.67859170861845,0.6985734105110168,0.2,False,9ae2d6a78c8a9334e9bea1b81048fbb94f8bf560,2013
30.397172666314496,0.6836546659469604,0.5652173913043478,False,529287784e2f5961e46b2e4a7d22e5873ef81a63,2000
30.524487434873965,0.681235671043396,2.5,False,0a2f9e5e7c0b16fe077352fc8e433a1b38a938a4,2001
34.00500899575912,0.6454088091850281,0.5,False,530b58d7e0045fe73fd7510551d2fa8505a66761,2019
26.379584112586244,0.6653181314468384,0.0,False,f83807265d90a18e5a691937ce67ba38eed94169,1999
35.11061568024732,0.6771016120910645,4.315789473684211,False,db358b164237763e7a133bf5104cde576681aefc,2004
37.38069415441911,0.7197800278663635,1.7083333333333333,False,15b1826aac484b0fc77c826a66d397e4cacaddfa,1999
36.735619559024144,0.7361193299293518,1.0909090909090908,False,94ee394434b56bdf4a95536e0856c4d8b33c183d,2001
28.542024387235617,0.6862765550613403,0.21428571428571427,False,01261987ce53c50d50d0ffdcc81833c0de0c62c4,2009
39.15017366219511,0.6203930377960205,18.107142857142858,False,8012aa613a52ae5529bff10595d8401f87a7973f,1995
27.48439652534174,0.7792794108390808,0.25,False,ca67298b9789a5ae614626a0eefae81aca6bc1a0,2015
33.03789483854154,0.6473831534385681,1.375,False,d420b504c8005633f8549665f39b451fb4d9ae74,2007
36.495668071419274,0.7535175681114197,0.5714285714285714,False,68af80619e20deeedd728e17063a7c4ab16ef8cb,2009
34.243461816949754,0.7089735865592957,20.09375,False,1e1a66d60032f2f94995715c583f488b4f3f4ed4,1991
35.754024027419874,0.6910414099693298,11.137931034482758,False,cc921717841c5e871a7b6c1894cd77c2bc745952,1994
33.45326306001968,0.6068958044052124,0.5,False,32032fc2a87f0e7a9d6efeb172b0eb87742594db,2009
56.00019025867252,0.6453763246536255,1.0,False,654316026e87069c3c7bebb4a5f9edde753ae565,2022
26.892716242377563,0.6959919333457947,3.8181818181818183,False,6cabeaaeda9931d770c395e4aaf34fa094c5410c,2001
34.949409274808964,0.6672582626342773,0.0,False,43e46eda2892d2f9e0af5b901d1c29d3518076a7,2021
23.763791491951213,0.6891644597053528,1.1388888888888888,False,03cfb8b34a54524895cd3f03f4b847ca36314daa,1987
32.51559137127901,0.6744906306266785,1.625,False,1e399616f9ddef7d01017844c93fff51abd77e94,2015
34.4089415027197,0.7032398581504822,26.107142857142858,False,fb2f4af89d9a1d758f0bcab08530e4b630f31c93,1995
33.971723667671846,0.7100988626480103,0.0,False,53a6aab5feece3b2fd6639d0685364cf59c89dcf,2014
35.93674388766137,0.6874829530715942,0.08695652173913043,False,be74f7e865e9fc0c5fbd484da240611716837e82,2000
29.37095440914791,0.7224858999252319,9.444444444444445,False,0636c8cab8a576b63bb6d7db25f4b994bdc816d2,2014
22.799608652752532,0.6986901164054871,3.5555555555555554,False,cb4542cbfef831cc04bee2511dc3024e55ba1143,1996
28.72089248121298,0.7164332866668701,0.5882352941176471,False,dc5449085c13bef20fc3b3f220be859fb84e8870,2006
42.57910868031953,0.71382737159729,1.6875,False,c92f52ae7a2c311f7418c65ebd4d1d40807db840,2007
29.11742741807331,0.6763418912887573,0.0,False,42253b1c4c2b65c8cd9106bec2d397ab30d89798,2022
35.626937813258145,0.6887392401695251,1.8571428571428572,False,1b92519b4b2c8ef49b69345d6b63cb14a4eea573,2009
38.92822534087065,0.6890063285827637,0.07692307692307693,False,b620a79a8f9dc59c367f5c7013e4bc49b099298d,2010
