# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 23:25:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/9luy5w7u.json
# init = 2 (Default)
# random
#   seed = 44561
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-den_BOW_j/hreg-20250511182526_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.444179
# Diagonal elements of inverse mass matrix:
# 2.53636e-05, 1.68308e-05, 0.000113182, 0.000141332, 0.000180996, 0.000117103, 0.000103436, 0.000128623, 0.000117107, 0.000155204, 0.000126052, 0.00053223, 0.0994205
-35444.9,0.994024,0.444179,3,7,0,35450.7,-0.0209666,0.992604,-0.036468,-0.0576036,-0.0718981,-0.127356,0.0413712,0.0181383,-0.0302359,-0.0765578,0.0276878,-0.0615673,0.0502412,-33833
-35448,0.944654,0.444179,3,7,0,35450.9,-0.00734213,0.993608,-0.0587915,-0.0635875,-0.0526773,-0.132226,0.0181749,0.00456585,-0.00416111,-0.0600428,0.020138,-0.00574164,0.0574336,-33824.8
-35442.9,0.960059,0.444179,3,7,0,35450.7,-0.0172303,0.991666,-0.0456787,-0.0591511,-0.0758869,-0.136818,0.0254305,0.00543508,-0.0201171,-0.0602486,0.0272435,-0.0681568,0.0758112,-33830.9
-35442.8,0.872199,0.444179,3,7,0,35448.4,-0.0167448,0.99255,-0.0453248,-0.0687399,-0.0709574,-0.135689,0.0302323,0.00799518,-0.0126393,-0.0644665,0.0329421,-0.0708236,0.0609994,-33832.1
-35443.5,0.95346,0.444179,3,7,0,35446.4,-0.0116917,0.996746,-0.0458838,-0.0498729,-0.0599279,-0.139565,0.0406886,0.000251857,-0.0274457,-0.078266,0.0283481,-0.00370055,0.0675252,-33830.8
-35443.6,0.940595,0.444179,3,7,0,35449.7,-0.016533,0.991448,-0.0413496,-0.0693886,-0.0651277,-0.127273,0.03434,0.0201221,-0.010965,-0.0548131,0.0327053,-0.0371565,0.0681156,-33827.1
-35446.7,0.88163,0.444179,3,7,0,35450.6,-0.00700151,0.992648,-0.0452239,-0.0507878,-0.0659347,-0.143841,0.0335259,-0.0125778,-0.031413,-0.088202,0.0179645,-0.0127948,0.0702603,-33836.9
-35445.3,1,0.444179,3,7,0,35451.3,-0.0138138,0.990556,-0.0521357,-0.0564741,-0.0899444,-0.140959,0.0412068,-0.00995487,-0.0309193,-0.0821647,0.0246514,-0.0348583,0.0776569,-33842.4
-35448.3,0.911446,0.444179,3,7,0,35453.5,-0.0145689,0.995597,-0.0129634,-0.0544662,-0.0626252,-0.145042,0.050915,0.0149063,-0.0284416,-0.0711524,0.0239247,-0.0419239,0.0961768,-33833
-35444.8,1,0.444179,3,7,0,35451.7,-0.0122933,0.990578,-0.0528832,-0.0660845,-0.0732803,-0.141601,0.0378904,0.00458781,-0.0135989,-0.057366,0.025232,-0.0015626,0.103104,-33833.7
-35444.8,0.950373,0.444179,3,7,0,35450,-0.0173508,0.996922,-0.0460671,-0.0698796,-0.05584,-0.146866,0.0449691,0.00869394,-0.011136,-0.0662885,0.0148597,-0.0543085,0.0525196,-33834.2
