# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 17:32:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/xb7_vlkz.json
# init = 2 (Default)
# random
#   seed = 92747
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/sems.nonsems/multireg-20250511123203_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,log_p
-19332.8,0.88953,0.569976,3,7,0,19334,-0.0250203,0.144658,0.135073,0.0916862,-0.0312364,-0.0183304,-0.0215827,-0.0798832,0.984282,0.127781,0.129772,0.0874074,-0.0278174,0.000406987,-0.0110364,-0.0837467,-18717.2
-19332.8,0.785571,0.569976,3,7,0,19338.6,-0.0146756,0.153667,0.129717,0.0851453,-0.0255258,-0.0157704,-0.0298526,-0.0742893,0.980773,0.139757,0.124126,0.0813503,-0.0215514,0.00294605,-0.0202999,-0.0778823,-18711.4
-19334.8,0.721377,0.569976,3,7,0,19340.6,-0.0268515,0.14667,0.136185,0.0996741,-0.0284983,-0.0231984,-0.0215405,-0.0793893,0.983528,0.129626,0.130499,0.09582,-0.024895,-0.00465777,-0.0110617,-0.0832289,-18718.4
-19333.8,0.97055,0.569976,3,7,0,19338.5,-0.0246909,0.15273,0.127425,0.0860494,-0.0178256,-0.0174878,-0.0273936,-0.0794964,0.980565,0.13828,0.121968,0.0814483,-0.0138916,0.00193942,-0.0170527,-0.0833412,-18713.7
-19332.3,0.837428,0.569976,3,7,0,19339.3,-0.0184026,0.14728,0.134816,0.0916471,-0.0323567,-0.0236733,-0.0222927,-0.076099,0.984171,0.131085,0.129469,0.0883665,-0.0287327,-0.0057147,-0.0122911,-0.0797794,-18716.8
-19334.4,0.834578,0.569976,3,7,0,19336.6,-0.0231359,0.15453,0.138877,0.0893593,-0.0290014,-0.0125487,-0.0241217,-0.0669276,0.980906,0.140021,0.133564,0.0859107,-0.0257443,0.00398461,-0.0154433,-0.0701645,-18711
-19335,0.723473,0.569976,3,7,0,19342.9,-0.0163107,0.146379,0.133804,0.0931603,-0.0233673,-0.0231128,-0.0267383,-0.0882306,0.983161,0.128814,0.12806,0.0883868,-0.0191884,-0.00209504,-0.0151656,-0.0924978,-18718.2
-19332.4,0.980696,0.569976,3,7,0,19337.2,-0.0175472,0.144475,0.135683,0.0893354,-0.0304949,-0.0163017,-0.0237755,-0.0717922,0.984399,0.128634,0.13036,0.0857823,-0.0270695,0.00110846,-0.0144116,-0.0752643,-18716
-19337.4,0.786231,0.569976,3,7,0,19338.8,-0.0232782,0.140947,0.139904,0.103607,-0.0285892,-0.0178165,-0.0252484,-0.0776247,0.981962,0.123058,0.133773,0.0995951,-0.0248973,0.000945149,-0.0151118,-0.0813789,-18719.9
-19336.3,0.999308,0.569976,3,7,0,19341.4,-0.0163525,0.159237,0.125627,0.0793612,-0.0220543,-0.0201191,-0.0259752,-0.0766358,0.983357,0.146182,0.120596,0.0754149,-0.0181984,-0.00150772,-0.015995,-0.0803423,-18711.8
-19333.2,0.971111,0.569976,3,7,0,19339.9,-0.0224375,0.147567,0.132451,0.0998525,-0.0306852,-0.0155103,-0.0260953,-0.0754455,0.981677,0.132074,0.126378,0.0959651,-0.0270461,0.00295976,-0.0162838,-0.0790943,-18714.7
-19332.7,0.882564,0.569976,3,7,0,19337,-0.0167941,0.152064,0.132965,0.0831343,-0.0209492,-0.0215177,-0.0237919,-0.0763605,0.984218,0.136869,0.127971,0.0792132,-0.0172242,-0.00327139,-0.0137931,-0.0800536,-18714.4
-19332.5,0.799135,0.569976,3,7,0,19338.2,-0.0220036,0.148038,0.132311,0.0950148,-0.0309751,-0.0131744,-0.0294475,-0.0781839,0.981739,0.132514,0.126235,0.0907701,-0.0271053,0.0063317,-0.0193426,-0.0819652,-18713.5
-19332.8,0.948068,0.569976,2,7,0,19334.5,-0.0213965,0.153693,0.135274,0.0975021,-0.029047,-0.015687,-0.0274157,-0.080547,0.983869,0.137857,0.129251,0.0930841,-0.0252152,0.00399076,-0.0169292,-0.0844426,-18711.9
-19337,0.800891,0.569976,3,7,0,19339,-0.0253577,0.15263,0.127061,0.09432,-0.028208,-0.0266725,-0.0316277,-0.087129,0.980698,0.137046,0.120826,0.090432,-0.0235192,-0.00531201,-0.0203357,-0.0913429,-18716.9
-19335.2,0.950311,0.569976,3,7,0,19341.3,-0.0160589,0.152121,0.138369,0.085729,-0.0253581,-0.00889229,-0.021606,-0.0695547,0.984813,0.137173,0.133429,0.0813786,-0.0223993,0.00791866,-0.0124966,-0.0729187,-18711.5
-19335.6,0.965501,0.569976,3,7,0,19339.8,-0.0187252,0.154328,0.142789,0.0828797,-0.0242229,-0.0255856,-0.0279024,-0.0742314,0.979809,0.13806,0.137592,0.079901,-0.0200411,-0.00731646,-0.0183069,-0.0778215,-18714.8
-19335.2,0.804086,0.569976,2,7,0,19342.4,-0.0261998,0.144976,0.124702,0.0959988,-0.0250502,-0.0116723,-0.0230835,-0.0718538,0.982937,0.130968,0.118999,0.0917458,-0.021831,0.00574697,-0.0136929,-0.0753289,-18716.2
-19332.6,1,0.569976,3,7,0,19336.8,-0.0170632,0.146247,0.134491,0.0837822,-0.0256076,-0.0201391,-0.0290605,-0.0768074,0.985676,0.130278,0.129073,0.0801113,-0.021504,-0.00109339,-0.019137,-0.0805221,-18716.3
-19332.5,0.798748,0.569976,3,7,0,19338.6,-0.0249619,0.154202,0.131418,0.0932839,-0.0272836,-0.018056,-0.0235237,-0.0767523,0.977441,0.139413,0.125877,0.0892415,-0.0237341,0.000299877,-0.0134634,-0.0804644,-18712.3
-19333.9,0.691531,0.569976,3,7,0,19340.3,-0.0146692,0.151237,0.131421,0.0871069,-0.0214179,-0.0183981,-0.0295969,-0.0740961,0.988814,0.136668,0.125781,0.0834133,-0.0173508,0.000196913,-0.0200644,-0.0776797,-18714.1
-19332.2,0.85451,0.569976,3,7,0,19338.8,-0.0257669,0.149133,0.133986,0.0911852,-0.0313726,-0.0202216,-0.0201567,-0.0770655,0.982132,0.133208,0.128811,0.0873275,-0.028041,-0.00227853,-0.00996507,-0.0807927,-18715.4
-19333.9,0.690777,0.569976,2,3,0,19338.1,-0.0206883,0.148774,0.133103,0.0867878,-0.0373848,-0.0232538,-0.024041,-0.0721662,0.981711,0.133674,0.127852,0.0841589,-0.0337031,-0.00586243,-0.014632,-0.0756565,-18716.2
-19333.2,0.999897,0.569976,3,7,0,19336.1,-0.0237421,0.147636,0.132873,0.0897995,-0.0171426,-0.0198014,-0.026277,-0.0817088,0.9825,0.131286,0.127356,0.0851159,-0.0131842,-0.000111059,-0.0155993,-0.0856606,-18716.6
-19332.8,0.964818,0.569976,3,7,0,19335.6,-0.0186783,0.153348,0.134599,0.0877829,-0.0355881,-0.0171577,-0.0239893,-0.0732254,0.982753,0.138538,0.129311,0.0843749,-0.0321168,0.000556345,-0.0144317,-0.0767669,-18712.1
-19333.4,0.910074,0.569976,3,7,0,19336.9,-0.0205617,0.149785,0.137099,0.0920494,-0.0165233,-0.0168741,-0.0268163,-0.0808812,0.982383,0.133151,0.131464,0.0871712,-0.012637,0.00277199,-0.0162677,-0.084793,-18714.6
-19334.1,0.943908,0.569976,3,7,0,19336.6,-0.0217675,0.146782,0.129903,0.0888695,-0.0192264,-0.0125834,-0.022984,-0.0795,0.977138,0.131234,0.124635,0.0836476,-0.0158547,0.00636446,-0.0125275,-0.0833449,-18715.1
-19333.8,0.850912,0.569976,3,7,0,19338.9,-0.0177251,0.154958,0.130809,0.0926503,-0.0338078,-0.0235084,-0.0259397,-0.0728952,0.986826,0.140782,0.125106,0.0899204,-0.0299305,-0.00572717,-0.0164788,-0.0764207,-18713.5
-19335.5,0.882411,0.569976,3,7,0,19337.9,-0.0233748,0.145489,0.134348,0.0845487,-0.0188112,-0.0134954,-0.0242859,-0.0786902,0.975436,0.129243,0.129253,0.0795385,-0.0153042,0.00543908,-0.013976,-0.082496,-18716.3
-19336.7,0.964228,0.569976,3,7,0,19340.1,-0.0120892,0.160154,0.136065,0.0971347,-0.0292265,-0.0158129,-0.0241905,-0.0791755,0.988,0.145008,0.130305,0.0927321,-0.0256815,0.00316503,-0.0138106,-0.0830048,-18710.1
-19336.1,1,0.569976,3,7,0,19340.1,-0.0302306,0.140449,0.129388,0.0850726,-0.0227952,-0.0230064,-0.0247342,-0.0747628,0.97903,0.124682,0.12419,0.081586,-0.0189643,-0.00499141,-0.0149822,-0.0783787,-18721.8
-19337.8,0.883158,0.569976,3,7,0,19343.3,-0.0085453,0.15975,0.136382,0.0930358,-0.029744,-0.0153814,-0.0261756,-0.0798049,0.988697,0.144559,0.130689,0.0886314,-0.0260414,0.00399009,-0.01576,-0.0836646,-18710.3
-19336.3,1,0.569976,3,7,0,19341.3,-0.028766,0.14414,0.125398,0.0857968,-0.0258802,-0.0230191,-0.0258194,-0.0720752,0.976299,0.12981,0.120038,0.082771,-0.0220063,-0.00541155,-0.0164694,-0.0755611,-18719.8
-19337.5,0.968898,0.569976,3,7,0,19340.2,-0.0142504,0.1542,0.140104,0.10176,-0.0234894,-0.0111131,-0.0268358,-0.081939,0.981425,0.137484,0.133959,0.0965042,-0.0198343,0.0088584,-0.0161406,-0.0859019,-18711.6
-19334.1,0.933536,0.569976,3,7,0,19342.2,-0.022807,0.149774,0.129008,0.0801343,-0.031772,-0.0227586,-0.0254894,-0.072957,0.984383,0.135491,0.123976,0.0772047,-0.0279508,-0.00500914,-0.0160082,-0.0764856,-18716.1
-19332.1,0.748795,0.569976,3,7,0,19342.7,-0.0189109,0.150827,0.136068,0.0947818,-0.0211113,-0.0144539,-0.0270208,-0.077497,0.981402,0.134951,0.130252,0.090224,-0.0173634,0.00457395,-0.0169482,-0.0812451,-18712.6
-19332.2,0.885522,0.569976,3,7,0,19335.6,-0.0240314,0.1532,0.132621,0.0848303,-0.0321366,-0.021111,-0.0250501,-0.0747973,0.982869,0.138449,0.127405,0.0815467,-0.0283915,-0.00301267,-0.0153015,-0.0784149,-18713.4
-19333.1,0.958098,0.569976,3,7,0,19334.4,-0.0216176,0.152594,0.135809,0.0921612,-0.0360934,-0.0173974,-0.0260518,-0.0747499,0.97991,0.137294,0.130151,0.0887368,-0.032421,0.000890098,-0.0163359,-0.0783651,-18712.5
-19333.9,0.885787,0.569976,3,7,0,19336.9,-0.0177531,0.152977,0.129329,0.086632,-0.0161467,-0.0217067,-0.0264651,-0.0771356,0.985445,0.138376,0.123942,0.0825815,-0.0121568,-0.00295956,-0.0164283,-0.0808662,-18714.7
-19334,0.868481,0.569976,3,7,0,19340.6,-0.0208516,0.145204,0.126219,0.0937579,-0.0343576,-0.01565,-0.0240461,-0.0778612,0.979408,0.130212,0.120538,0.0896742,-0.0308713,0.00304433,-0.0138452,-0.0816269,-18716.1
-19333,0.95672,0.569976,3,7,0,19337.2,-0.0218266,0.156241,0.140009,0.0927059,-0.0286077,-0.0186918,-0.0208718,-0.0776986,0.98319,0.140085,0.134764,0.0885557,-0.0252521,-0.000498456,-0.0106107,-0.0814564,-18711.8
-19332.5,0.893098,0.569976,3,7,0,19337.2,-0.0204993,0.144443,0.12572,0.0871533,-0.0234613,-0.0181054,-0.0270969,-0.0755976,0.981649,0.129798,0.120199,0.0832398,-0.0196059,0.000477155,-0.0172903,-0.0792538,-18716.9
-19333.7,0.89197,0.569976,3,7,0,19335.9,-0.0226932,0.14976,0.130011,0.0897611,-0.0360249,-0.0165804,-0.0258424,-0.0699999,0.985045,0.135733,0.124446,0.0867436,-0.0324628,0.000727007,-0.0167816,-0.0733854,-18714.1
-19334.6,0.956313,0.569976,3,7,0,19337.5,-0.0135946,0.152565,0.123948,0.0936774,-0.0293092,-0.0244588,-0.0244396,-0.0734652,0.980154,0.139067,0.118255,0.0907305,-0.0254953,-0.00677344,-0.0148604,-0.0770183,-18715
-19334.1,0.884818,0.569976,3,7,0,19338.8,-0.0282767,0.153866,0.1355,0.0962616,-0.0318106,-0.0156472,-0.0244085,-0.0750511,0.985185,0.138648,0.12976,0.092392,-0.0283192,0.00252141,-0.0146079,-0.0786808,-18712.6
-19336.9,0.861883,0.569976,3,7,0,19338.9,-0.0131644,0.141841,0.130067,0.0820073,-0.0177447,-0.0219652,-0.0197725,-0.0749296,0.98338,0.126023,0.125413,0.0779649,-0.014347,-0.00453964,-0.00986788,-0.0785535,-18720.9
-19333.2,0.99037,0.569976,3,7,0,19339.6,-0.015341,0.149647,0.132253,0.0846556,-0.0329009,-0.0141784,-0.0261358,-0.0807338,0.981896,0.134047,0.126946,0.08015,-0.0292486,0.00539968,-0.01559,-0.0846384,-18713.1
-19335.6,0.883094,0.569976,3,7,0,19337.8,-0.024868,0.148638,0.130143,0.0997633,-0.0279362,-0.02655,-0.0182438,-0.0743629,0.980381,0.133243,0.124651,0.0965925,-0.0245498,-0.0095234,-0.00837814,-0.0779594,-18718.7
-19339.1,0.682679,0.569976,3,7,0,19346.3,-0.0279038,0.149234,0.144024,0.090155,-0.0131136,-0.0138806,-0.0280212,-0.0807792,0.980339,0.131549,0.138471,0.0849114,-0.00922326,0.00595655,-0.0175182,-0.084686,-18716.2
-19333.6,0.992943,0.569976,2,7,0,19341.1,-0.0193012,0.148367,0.132054,0.0835139,-0.020478,-0.0110325,-0.0263138,-0.0800162,0.983093,0.132804,0.126833,0.078283,-0.0168817,0.00848096,-0.0158723,-0.0838861,-18713.6
-19335.7,0.848766,0.569976,2,3,0,19337.8,-0.0229256,0.144728,0.132472,0.0904893,-0.0182061,-0.0128184,-0.0294789,-0.085725,0.980045,0.127892,0.126664,0.0848926,-0.0141902,0.00823545,-0.0183261,-0.089871,-18716.6
-19336,0.821878,0.569976,3,7,0,19343.1,-0.0180347,0.15568,0.132926,0.0915145,-0.0329375,-0.027228,-0.0256774,-0.065692,0.984461,0.142037,0.127337,0.0898595,-0.0290341,-0.0110182,-0.0172114,-0.0688692,-18714.7
-19336.1,0.998446,0.569976,3,7,0,19339.6,-0.0217629,0.147613,0.136412,0.0880226,-0.0190145,-0.0131719,-0.0236453,-0.0887058,0.980684,0.129963,0.131188,0.0819056,-0.0154429,0.00772706,-0.0119258,-0.0929959,-18715.7
-19335.2,0.994205,0.569976,3,7,0,19340.4,-0.0151248,0.149946,0.139804,0.0910658,-0.0299741,-0.020134,-0.0136472,-0.0789286,0.982551,0.132752,0.135166,0.086646,-0.0271651,-0.00265293,-0.00302665,-0.0827459,-18715.9
-19336.5,0.745216,0.569976,3,7,0,19345.2,-0.0248366,0.150307,0.125995,0.091013,-0.0206761,-0.0184909,-0.0392836,-0.077381,0.983152,0.136307,0.119392,0.0874031,-0.0157404,0.00202701,-0.0295469,-0.0811235,-18715.3
-19334.6,0.933441,0.569976,3,7,0,19340.6,-0.0169451,0.148886,0.138473,0.089213,-0.0321312,-0.0172824,-0.0143908,-0.0754126,0.980769,0.132365,0.133859,0.0850059,-0.029422,-0.000368592,-0.00427856,-0.0790598,-18715.3
-19332.5,0.98748,0.569976,3,7,0,19336.7,-0.0185045,0.145253,0.127934,0.089959,-0.0207179,-0.0190992,-0.0250467,-0.0770366,0.985482,0.130021,0.122447,0.0857888,-0.0169673,-0.000507462,-0.0149866,-0.0807624,-18717
-19333.3,0.808297,0.569976,3,7,0,19337.9,-0.0215771,0.154941,0.137259,0.0923193,-0.0319848,-0.0196625,-0.0252658,-0.0718707,0.977832,0.139923,0.131684,0.0892181,-0.0283135,-0.00210586,-0.0159298,-0.0753467,-18712.1
-19333.1,0.959711,0.569976,3,7,0,19336.9,-0.0163831,0.146221,0.134893,0.0885975,-0.0210952,-0.0200749,-0.0256594,-0.0796663,0.987352,0.129645,0.129491,0.0842859,-0.0172235,-0.000885996,-0.0152495,-0.0835194,-18716.9
-19332.4,0.658575,0.569976,2,3,0,19341.5,-0.0232766,0.155335,0.136318,0.0857992,-0.0215258,-0.0193414,-0.0271468,-0.0739137,0.981984,0.14038,0.13097,0.0821064,-0.0176334,-0.00111866,-0.0175758,-0.0774885,-18712.1
-19335.8,0.816797,0.569976,3,7,0,19337.3,-0.0243991,0.159087,0.134395,0.0848346,-0.0314384,-0.024363,-0.019354,-0.0695258,0.981737,0.14512,0.129625,0.0821342,-0.0281193,-0.00813781,-0.01019,-0.0728883,-18713
-19332.7,1,0.569976,3,7,0,19337.2,-0.015146,0.153799,0.137802,0.0915332,-0.0280055,-0.0228182,-0.0225414,-0.0716053,0.982098,0.138429,0.132491,0.0884801,-0.0244319,-0.00572736,-0.0131713,-0.0750684,-18713.4
-19337.3,0.62748,0.569976,3,7,0,19342.8,-0.022305,0.150457,0.132557,0.0853833,-0.0338926,-0.0253952,-0.0281691,-0.0837461,0.990878,0.134253,0.127071,0.0817862,-0.0296139,-0.0051486,-0.0172574,-0.0877964,-18717.8
-19337.1,1,0.569976,3,7,0,19341.4,-0.0216099,0.154094,0.137808,0.0898036,-0.0358803,-0.0260957,-0.0273498,-0.0790147,0.990287,0.13793,0.1322,0.0868235,-0.0317159,-0.0069326,-0.0170746,-0.0828362,-18716
-19337.3,0.998009,0.569976,3,7,0,19341.9,-0.0161738,0.140863,0.129639,0.0914385,-0.0196828,-0.0107374,-0.0238638,-0.0762642,0.975027,0.12513,0.124172,0.0864414,-0.0163503,0.00769927,-0.0138802,-0.0799527,-18717.9
-19335.9,1,0.569976,3,7,0,19340.3,-0.0229203,0.155024,0.136689,0.0869067,-0.0340461,-0.0235551,-0.0270303,-0.0771648,0.990383,0.13948,0.131251,0.0837819,-0.0300197,-0.00476323,-0.0170041,-0.0808968,-18714.6
-19337.6,0.771386,0.569976,3,7,0,19343,-0.0202508,0.145642,0.129625,0.0866528,-0.0222771,-0.0131115,-0.0263656,-0.072334,0.993673,0.131026,0.124221,0.0825158,-0.0187079,0.00480411,-0.0169939,-0.0758323,-18717.1
-19337.4,1,0.569976,3,7,0,19341.3,-0.0173056,0.158893,0.133626,0.0888877,-0.0352069,-0.0164046,-0.0204386,-0.0810656,0.99041,0.143802,0.128522,0.0844,-0.0319589,0.00246144,-0.00969801,-0.0849863,-18711.6
-19337,0.975687,0.569976,3,7,0,19342.1,-0.0283993,0.140845,0.132677,0.0818338,-0.0234651,-0.0168461,-0.0302937,-0.0770178,0.976515,0.124682,0.127257,0.0777877,-0.019368,0.00246359,-0.020373,-0.0807427,-18719.7
-19334.9,0.968062,0.569976,3,7,0,19340.3,-0.0237253,0.150183,0.1287,0.0816646,-0.0209897,-0.0117057,-0.0225554,-0.0765222,0.977983,0.13572,0.123823,0.0767135,-0.0177341,0.00659606,-0.0125019,-0.0802231,-18713.5
-19334.8,0.880706,0.569976,3,7,0,19341,-0.0282445,0.145824,0.139739,0.0846097,-0.0253738,-0.0185707,-0.0305447,-0.0743558,0.98621,0.129324,0.134219,0.0811053,-0.0212346,0.000196833,-0.0210008,-0.077952,-18717.2
-19332.3,0.972921,0.569976,3,7,0,19337,-0.0204116,0.151345,0.129516,0.089864,-0.0298919,-0.0112657,-0.0275599,-0.0768914,0.979747,0.136892,0.123822,0.0854323,-0.0262652,0.00776787,-0.0175855,-0.0806102,-18711.3
-19333.5,0.86499,0.569976,3,7,0,19336.2,-0.0236362,0.147337,0.139358,0.0893348,-0.0247134,-0.0202976,-0.0241037,-0.0800556,0.976608,0.130063,0.134058,0.0850791,-0.020976,-0.00123506,-0.0135991,-0.0839274,-18716.4
-19332.3,0.883711,0.569976,3,7,0,19337,-0.0179939,0.153372,0.128174,0.0898855,-0.0264918,-0.0198816,-0.0252758,-0.0751049,0.987762,0.13927,0.122658,0.0862391,-0.0227441,-0.00166847,-0.0154903,-0.0787373,-18713.2
-19336.8,0.697612,0.569976,2,3,0,19339,-0.024656,0.147993,0.134185,0.100556,-0.0243998,-0.0297548,-0.0286766,-0.0755751,0.978642,0.131878,0.127939,0.0979081,-0.0199799,-0.011189,-0.0189144,-0.0792303,-18719.7
-19335.5,0.980433,0.569976,3,7,0,19340.6,-0.0181706,0.146779,0.128557,0.0946608,-0.0339336,-0.0270926,-0.0328014,-0.0767788,0.983888,0.131613,0.122226,0.0921934,-0.0292918,-0.00769748,-0.0229794,-0.0804921,-18718.5
-19337.4,0.881383,0.569976,3,7,0,19342,-0.0325252,0.14382,0.13047,0.0835003,-0.0326779,-0.020725,-0.0249211,-0.0840936,0.981168,0.127232,0.125299,0.0792105,-0.0288383,-0.00074145,-0.0138763,-0.0881607,-18720
-19342.8,0.765842,0.569976,2,3,0,19344.6,-0.032273,0.140518,0.127007,0.0775832,-0.0313731,-0.0238459,-0.0222495,-0.087225,0.98123,0.123658,0.12231,0.0730823,-0.0275955,-0.00362828,-0.0106996,-0.0914436,-18724.5
-19337.7,1,0.569976,3,7,0,19348,-0.0180443,0.163544,0.1392,0.0939679,-0.02902,-0.0229823,-0.0311687,-0.0714123,0.986582,0.149269,0.133141,0.0913931,-0.0247183,-0.00481602,-0.0220504,-0.0748661,-18710.4
-19336.5,0.799532,0.569976,3,7,0,19346.5,-0.0170033,0.158282,0.131362,0.0931873,-0.0307561,-0.0136476,-0.0330135,-0.0660538,0.983904,0.145693,0.125129,0.0904239,-0.0267258,0.00383934,-0.0246885,-0.0692485,-18709.6
-19335.4,0.993834,0.569976,3,7,0,19339.3,-0.0238176,0.144549,0.131944,0.0869973,-0.0230218,-0.0197979,-0.0183564,-0.0875737,0.981619,0.127124,0.127114,0.0815618,-0.0196823,6.17244e-05,-0.00665644,-0.0918091,-18719.1
-19335.7,0.967708,0.569976,3,7,0,19340.3,-0.0188488,0.155741,0.134878,0.0904812,-0.0334187,-0.013842,-0.0318642,-0.0659893,0.983187,0.142314,0.128891,0.0877945,-0.0294912,0.00347924,-0.0235183,-0.0691808,-18710.5
-19336.1,0.804642,0.569976,3,7,0,19343.1,-0.0232405,0.151665,0.128198,0.0958388,-0.0320833,-0.0198452,-0.0340647,-0.0677207,0.986393,0.138453,0.121721,0.0936084,-0.0277165,-0.00199773,-0.0255353,-0.0709959,-18714.6
-19336,0.995285,0.569976,3,7,0,19339.9,-0.0155082,0.148352,0.137091,0.085035,-0.0199657,-0.0156648,-0.0172224,-0.0845344,0.979502,0.130999,0.132503,0.0793399,-0.0169029,0.00350528,-0.00591554,-0.0886228,-18715.9
-19336.1,0.997738,0.569976,3,7,0,19338.6,-0.0259486,0.152089,0.128553,0.0963491,-0.0315788,-0.0198257,-0.0339177,-0.0692142,0.986422,0.138668,0.122063,0.0939325,-0.0272032,-0.00169252,-0.0251768,-0.0725617,-18714.6
