# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 20:37:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/gsrtzcct.json
# init = 2 (Default)
# random
#   seed = 9519
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/den_SBERT.nonsems/multireg-20250511153710_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.546543
# Diagonal elements of inverse mass matrix:
# 2.47021e-05, 2.24352e-05, 2.55385e-05, 2.27701e-05, 1.70552e-05
-34934.8,0.997109,0.546543,3,7,0,34937,0.00294775,0.0707055,0.12347,0.115538,0.987491,0.0571536,0.10121,0.116516,-33458.3
-34936.2,0.894187,0.546543,3,7,0,34937.4,0.00144197,0.0710168,0.135644,0.10859,0.985686,0.0573345,0.113051,0.109509,-33445.9
-34934.5,0.965321,0.546543,3,7,0,34937.9,0.00260631,0.0724964,0.126479,0.113352,0.991538,0.0590313,0.104185,0.114312,-33457.5
-34936.2,0.8662,0.546543,2,7,0,34937.5,0.00545216,0.068613,0.125947,0.11155,0.993429,0.0551466,0.10388,0.112495,-33459.2
-34937,0.956656,0.546543,2,3,0,34937.5,0.0052096,0.0682291,0.125772,0.113196,0.994475,0.0546189,0.103554,0.114154,-33459.8
-34935.7,0.977835,0.546543,3,7,0,34940,-0.00518182,0.069302,0.13095,0.112474,0.983884,0.0554955,0.108363,0.113426,-33448.7
-34935.5,1,0.546543,3,7,0,34936.5,-0.00232936,0.0650464,0.129114,0.111179,0.983924,0.0512564,0.106816,0.112121,-33450.3
-34936.5,0.981865,0.546543,3,7,0,34937.8,0.00720842,0.072863,0.128393,0.111948,0.992362,0.0594181,0.106077,0.112895,-33457
-34933.6,0.941484,0.546543,2,3,0,34937.7,0.000952755,0.0730301,0.128898,0.111514,0.989186,0.059599,0.106583,0.112458,-33453.8
-34935.7,0.82994,0.546543,2,3,0,34936.1,0.00494426,0.0735162,0.126979,0.116495,0.986219,0.0598092,0.104323,0.117482,-33454.7
-34933.1,0.84608,0.546543,1,3,0,34938.2,0.000638631,0.0698187,0.128918,0.111443,0.989088,0.0562419,0.10661,0.112386,-33453
-34935.3,0.674502,0.546543,2,3,0,34936.9,0.00054279,0.0715019,0.134311,0.11269,0.992263,0.0575818,0.111416,0.113644,-33449.5
-34934.2,1,0.546543,2,3,0,34935.7,0.00168448,0.0729742,0.131354,0.112104,0.990585,0.0593464,0.10877,0.113054,-33451.9
-34934.2,0.862092,0.546543,3,7,0,34937,-0.0019872,0.0670315,0.125324,0.113504,0.986123,0.0533662,0.103112,0.114465,-33455
-34933.7,0.786325,0.546543,2,3,0,34937,-0.000964773,0.0686847,0.130757,0.114419,0.990648,0.0546998,0.107989,0.115388,-33451.2
-34935.7,0.801028,0.546543,2,3,0,34936.9,-0.00568894,0.0706271,0.133624,0.113551,0.991561,0.0566355,0.1107,0.114512,-33449.5
-34934.4,1,0.546543,2,3,0,34936.4,-0.00355958,0.0700187,0.130918,0.110306,0.991396,0.0564271,0.108554,0.11124,-33452.4
-34935.8,0.837555,0.546543,2,3,0,34937,-0.00747842,0.0685324,0.131573,0.112,0.991345,0.0546923,0.108982,0.112948,-33451.5
-34936.4,0.777057,0.546543,3,7,0,34941.2,0.000988257,0.0634289,0.122146,0.116101,0.988287,0.049568,0.0999422,0.117084,-33459.2
-34937.1,0.846774,0.546543,3,7,0,34940.8,-0.00279795,0.0763244,0.13528,0.108865,0.987735,0.0628893,0.112691,0.109787,-33448.3
-34937.1,0.831737,0.546543,3,7,0,34941,-0.000886374,0.0690769,0.13221,0.117257,0.982477,0.0547895,0.109031,0.11825,-33446.5
-34934.9,1,0.546543,2,3,0,34938,-0.00268602,0.0722384,0.133688,0.112051,0.991021,0.0584425,0.11091,0.113,-33449.6
-34934.3,0.823065,0.546543,3,7,0,34937.6,0.00219647,0.0667297,0.123889,0.112492,0.988626,0.0532189,0.101902,0.113445,-33458
-34945.7,0.378662,0.546543,2,3,0,34946.8,0.0128856,0.0653746,0.124892,0.115918,0.980564,0.0514576,0.102472,0.116899,-33456.6
-34941,1,0.546543,3,7,0,34950,0.0121307,0.0737982,0.124117,0.114794,0.985204,0.0604145,0.101877,0.115766,-33459.8
-34936.2,0.866341,0.546543,3,7,0,34947.1,0.00704451,0.072252,0.128919,0.11359,0.992145,0.0586114,0.106393,0.114552,-33455.8
-34935.6,1,0.546543,2,3,0,34936.4,0.00584005,0.0730624,0.129093,0.113439,0.991743,0.059462,0.106567,0.114399,-33455.4
-34933.9,0.969387,0.546543,2,3,0,34936.2,0.00180589,0.0715018,0.12857,0.115002,0.990819,0.0577299,0.10593,0.115975,-33454.2
-34935.6,0.880195,0.546543,2,3,0,34936.3,0.00679609,0.0737354,0.129053,0.111288,0.989159,0.0603469,0.106749,0.11223,-33454.7
-34934.9,1,0.546543,2,3,0,34936.2,0.00411959,0.0730746,0.128725,0.109572,0.990968,0.0598165,0.106622,0.1105,-33455.8
-34935.3,0.991856,0.546543,3,7,0,34936.5,-0.00434071,0.0646398,0.12891,0.115231,0.985975,0.0505075,0.106218,0.116207,-33450.5
-34934.1,1,0.546543,3,7,0,34935.8,-0.00235484,0.0675315,0.130867,0.112765,0.98572,0.053623,0.108258,0.113719,-33448.9
-34936.7,0.606636,0.546543,2,3,0,34940.3,-0.00242344,0.0757865,0.13153,0.105672,0.989325,0.0628123,0.109585,0.106566,-33453.4
-34934.7,0.953321,0.546543,3,7,0,34938.5,-0.000451623,0.06578,0.125955,0.116465,0.98651,0.0517738,0.103389,0.117451,-33453.9
