# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 20:37:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/gsrtzcct.json
# init = 2 (Default)
# random
#   seed = 9519
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/den_SBERT.nonsems/multireg-20250511153710_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.585048
# Diagonal elements of inverse mass matrix:
# 2.45491e-05, 2.22191e-05, 2.38401e-05, 2.23245e-05, 1.60957e-05
-34936.4,0.945187,0.585048,3,7,0,34939.7,0.00199883,0.0625164,0.131598,0.117932,0.989109,0.0479022,0.108401,0.11893,-33448.9
-34933.1,0.99514,0.585048,3,7,0,34936.2,-0.00124127,0.0688525,0.129189,0.112849,0.987905,0.0550981,0.106715,0.113804,-33451.7
-34935,0.821074,0.585048,2,3,0,34935,0.00151702,0.0679201,0.127684,0.116258,0.992656,0.053929,0.104992,0.117242,-33455.5
-34934.2,0.984773,0.585048,2,3,0,34935.5,-0.00314742,0.0699725,0.130725,0.111818,0.985492,0.056265,0.108224,0.112765,-33449.6
-34933.4,1,0.585048,2,3,0,34934.2,-0.00134527,0.0706155,0.13003,0.111117,0.986988,0.0570372,0.10766,0.112058,-33451.1
-34936.1,0.777703,0.585048,2,3,0,34936.5,0.000480456,0.0782007,0.126375,0.110919,0.98822,0.0652102,0.104336,0.111858,-33458
-34934.1,0.88633,0.585048,3,7,0,34938.9,0.00262114,0.0663432,0.126024,0.110386,0.988444,0.0528623,0.104069,0.111321,-33455.8
-34934.2,0.95717,0.585048,3,7,0,34935.4,-0.00326524,0.0730108,0.131325,0.114561,0.988552,0.0591831,0.108494,0.115531,-33450.4
-34934.2,0.99609,0.585048,3,7,0,34935.3,-0.00225319,0.0742026,0.127117,0.114442,0.988091,0.0606894,0.104657,0.115411,-33455.1
