# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 17:19:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/fdoff29y.json
# init = 2 (Default)
# random
#   seed = 96947
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/asym_SciBERT/reg-20250511121940_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.64304
# Diagonal elements of inverse mass matrix:
# 2.56868e-05, 2.32046e-05, 1.58017e-05
-35319.7,0.891095,0.64304,2,3,0,35320.7,-0.0108081,-0.0370137,0.998758,-33607.6
-35322.3,0.760803,0.64304,2,3,0,35322.4,-0.00219653,-0.0349182,1.00158,-33608.5
-35320.6,1,0.64304,2,3,0,35322.7,-0.0078449,-0.0361565,1.00316,-33607.3
-35320.2,1,0.64304,1,1,0,35320.6,-0.00911838,-0.0367275,1.00277,-33607.2
-35321.7,0.860174,0.64304,2,7,0,35321.8,-0.0109645,-0.0348482,0.994828,-33608.5
-35322.3,0.940481,0.64304,2,3,0,35323.3,-0.0163216,-0.0371518,1.0047,-33606.9
-35321.2,0.96013,0.64304,2,3,0,35322.9,-0.00477148,-0.0338851,0.998763,-33608.1
-35320.5,1,0.64304,2,3,0,35321.2,-0.00714154,-0.0331909,1.00015,-33607.3
-35320.3,1,0.64304,3,7,0,35320.9,-0.0146061,-0.0385053,0.999846,-33607.5
-35320.6,0.893502,0.64304,2,3,0,35321.5,-0.0132227,-0.035699,0.996947,-33607.7
-35323.6,0.693662,0.64304,2,3,0,35324.3,-0.0175879,-0.0431641,1.00336,-33608.5
-35320.6,1,0.64304,2,3,0,35323.6,-0.00775742,-0.0399447,0.997769,-33608.9
-35320.2,0.929899,0.64304,2,3,0,35321.6,-0.0116815,-0.0399043,1.00173,-33607.7
-35320.1,0.864744,0.64304,2,3,0,35321.7,-0.00838504,-0.036137,0.997855,-33608
-35319.8,0.999254,0.64304,2,7,0,35320.2,-0.0106055,-0.03917,1.00078,-33607.7
-35320.1,0.850498,0.64304,2,7,0,35321.3,-0.0118745,-0.0337319,0.998879,-33607
-35321.8,0.850118,0.64304,2,3,0,35322,-0.00331902,-0.0397833,1.00102,-33609.2
-35322.3,0.945107,0.64304,2,7,0,35323.5,-0.00495191,-0.037024,1.00486,-33608
-35319.9,1,0.64304,2,3,0,35322.2,-0.0111827,-0.0395472,0.999932,-33607.8
-35320.2,0.897118,0.64304,2,7,0,35321,-0.0135413,-0.0353945,1.00133,-33606.7
-35323.1,0.503544,0.64304,2,3,0,35325.1,-0.0175322,-0.0416963,0.996567,-33609.2
-35323.5,0.901737,0.64304,2,3,0,35326.2,-0.00149997,-0.0370541,1.00401,-33608.9
-35323.2,1,0.64304,2,7,0,35324.1,-0.0182998,-0.0388593,0.99594,-33608.7
-35324.4,0.930022,0.64304,2,3,0,35325,-0.00158509,-0.0327693,1.00463,-33608.4
-35321.9,1,0.64304,2,3,0,35325,-0.0158943,-0.0424041,0.998852,-33608.7
-35320.6,0.987557,0.64304,2,3,0,35322.6,-0.00756539,-0.0405742,0.998419,-33608.9
-35321.3,0.72808,0.64304,2,3,0,35323.1,-0.00703369,-0.0372376,1.00429,-33607.6
-35321.3,0.990494,0.64304,2,3,0,35322.6,-0.0116235,-0.0341448,0.995661,-33608
-35319.7,0.981076,0.64304,1,3,0,35321.3,-0.00947233,-0.0362185,0.999152,-33607.5
-35320.5,0.855359,0.64304,1,3,0,35320.9,-0.00825517,-0.0398485,0.99774,-33608.8
-35320.8,0.925559,0.64304,2,3,0,35321.8,-0.0122574,-0.0421353,0.999142,-33608.6
-35319.8,1,0.64304,2,3,0,35320.9,-0.00887136,-0.0376532,0.998836,-33607.9
-35319.8,0.957904,0.64304,2,3,0,35320.3,-0.0120727,-0.0378449,1.001,-33607.2
-35320.4,0.949202,0.64304,2,7,0,35320.5,-0.0106965,-0.03239,0.99943,-33606.9
-35320.7,0.965732,0.64304,3,7,0,35321.1,-0.010432,-0.041365,0.997924,-33608.8
-35321.9,0.884743,0.64304,2,7,0,35322.7,-0.0148884,-0.0408456,1.00396,-33607.7
