density,edginess,citations_per_year,is_center
249.85091994703936,0.5102413892745972,8.857142857142858,True
1665.684588877699,0.8388014435768127,3.3333333333333335,False
876.0623961070305,0.5431721806526184,11.692307692307692,False
959.2006740138945,0.5947185158729553,1.1666666666666667,False
691.0250362127227,0.8423629403114319,17.846153846153847,False
1016.5708935193645,0.8848972916603088,5.416666666666667,False
871.8657726540415,0.6139042377471924,9.5,False
1185.883733361607,0.554014265537262,15.117647058823529,False
770.092446940316,0.7524604201316833,83.88888888888889,False
439.8840188560614,0.5330438017845154,9.866666666666667,False
1032.3407033887113,0.785655677318573,0.0,False
603.6483400492943,0.771449625492096,279.55555555555554,False
722.9162572985432,0.5474352836608887,10.583333333333334,False
1283.2855994763438,0.43741121888160706,3.0,False
1311.2365034536233,0.6116963028907776,15.5,False
944.9356390525182,0.5176496505737305,21.428571428571427,False
411.91401509985656,0.688118040561676,37.6,False
1461.0456730777407,0.46278324723243713,97.0,False
1118.345714799231,0.41651207208633423,5.083333333333333,False
1233.668253883679,0.42018237709999084,22.727272727272727,False
973.9168116782018,0.4227299690246582,3.1333333333333333,False
1261.699853419912,0.607073962688446,3.888888888888889,False
1237.1804790733433,0.5181667804718018,8.818181818181818,False
1243.3998475774144,0.8740394711494446,27.333333333333332,False
1085.0470650011298,0.49108192324638367,3.6,False
627.9345264716259,0.6585991382598877,21.818181818181817,False
1323.4790032078047,0.547592043876648,8.0,False
677.4516576201077,0.7191215753555298,7.416666666666667,False
1509.0618345869416,0.415415495634079,4.5,False
734.5389148682583,0.6281773447990417,0.6666666666666666,False
1422.0026190541028,0.5105706453323364,0.7142857142857143,False
1332.7514991435182,0.42715251445770264,0.7,False
869.4071308728822,0.5365974307060242,1.8888888888888888,False
1088.9346400986565,0.9708149433135986,630.0909090909091,False
969.431043698086,0.725766122341156,14.2,False
535.7942000678262,0.8906134366989136,6.5,False
747.4204090830979,0.7543676495552063,3.6,False
959.817701631412,0.8512818217277527,2.8,False
691.871765142623,0.5375321507453918,10.136363636363637,False
1404.9088760005554,0.4996355473995209,4.285714285714286,False
978.2472809301597,0.5981029868125916,2.6875,False
1167.6730175286182,0.6386755108833313,1.3636363636363635,False
859.6286388012102,0.9058852195739746,4.590909090909091,False
1234.5435078218413,0.5449838042259216,8.88888888888889,False
1311.2365034536233,0.4594642221927643,3.3636363636363638,False
1299.838592108225,0.5250589847564697,5.916666666666667,False
1062.0069131118423,0.5116387605667114,8.545454545454545,False
1122.933248430741,0.5230483412742615,7.166666666666667,False
1360.023228550319,0.40414127707481384,0.8461538461538461,False
1307.0571645575437,0.4376043677330017,0.1,False
101.42154885462439,0.9392685890197754,3.0,False
1084.7497286526511,0.7366448044776917,38.93333333333333,False
1473.5492620361072,0.7422237992286682,2.0,False
