# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = base_model
# start_datetime = 2025-05-11 17:16:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/dt0ehzfj.json
# init = 2 (Default)
# random
#   seed = 16409
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/base/base-20250511121600_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=base.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,log_p
-51399.4,0.836059,0.484854,3,7,0,51399.5,0.0111351,1.00249,-48621
-51398.5,1,0.484854,1,1,0,51399.6,0.00994011,1.00277,-48620.4
-51397.5,1,0.484854,1,1,0,51398.5,0.0092876,1.00193,-48619.9
-51396.5,1,0.484854,1,1,0,51397.5,0.00767851,1.00206,-48619.2
-51395.4,1,0.484854,2,3,0,51396.5,0.0054633,1.00221,-48618.4
-51395.4,0.969999,0.484854,2,3,0,51396.3,0.00653144,1.0006,-48618.6
-51395.1,1,0.484854,2,3,0,51395.5,0.00600902,0.999806,-48618.4
-51396.5,0.888103,0.484854,2,3,0,51397,0.00778444,1.00201,-48619.3
-51397.3,0.911456,0.484854,1,1,0,51397.4,0.00896974,1.00202,-48619.8
-51396.7,1,0.484854,2,3,0,51397.5,0.00866142,1.00052,-48619.5
-51395.9,1,0.484854,1,1,0,51396.6,0.0074008,1.00033,-48619
-51394.8,0.994243,0.484854,2,3,0,51396,0.00518205,1.00004,-48618.1
-51397.5,0.759552,0.484854,2,3,0,51398,0.0052971,1.00514,-48619.1
-51394.2,1,0.484854,2,3,0,51397.2,0.000895748,1.00046,-48617
-51395.3,0.802021,0.484854,2,3,0,51396.4,0.00570747,1.00162,-48618.4
-51395.8,0.944919,0.484854,3,7,0,51396.5,0.00424503,0.996439,-48618.3
-51395.2,0.820974,0.484854,2,3,0,51398.1,0.00574466,1.00135,-48618.4
-51394.4,0.934403,0.484854,2,3,0,51396.1,-0.000304734,1.00069,-48616.8
-51394.4,0.994095,0.484854,3,7,0,51394.6,0.00193259,1.00153,-48617.3
-51395,0.752871,0.484854,1,3,0,51396.7,0.00153952,0.997096,-48617.4
-51395.1,0.996357,0.484854,3,7,0,51395.7,-0.00167369,1.00206,-48616.7
-51395,1,0.484854,2,3,0,51395.2,-0.00157775,1.00178,-48616.7
-51394.4,0.987559,0.484854,2,3,0,51395.2,0.000828728,1.00153,-48617
-51394.4,0.837942,0.484854,3,7,0,51397.5,4.33833e-05,1.00098,-48616.8
-51394.9,0.956764,0.484854,2,3,0,51395,0.00454955,0.998261,-48618
-51394.8,0.994725,0.484854,3,7,0,51395.6,0.00318119,1.00226,-48617.7
-51394.6,1,0.484854,2,3,0,51394.8,0.00150949,0.998002,-48617.2
-51394.4,0.897646,0.484854,1,3,0,51395.6,0.00113354,1.00143,-48617.1
-51394.5,0.967356,0.484854,3,7,0,51395,0.000751267,0.998285,-48617
-51394.2,0.9557,0.484854,2,3,0,51395,0.00270646,1.00019,-48617.4
-51394.8,0.865347,0.484854,3,7,0,51395.7,0.00395661,0.998155,-48617.9
-51395.4,0.926818,0.484854,2,7,0,51395.7,0.00270043,1.00338,-48617.8
-51395.7,0.945751,0.484854,1,1,0,51395.9,0.00347179,1.00372,-48618.1
-51394.9,0.992492,0.484854,2,7,0,51396.3,-0.00186021,0.998941,-48616.6
-51394.7,1,0.484854,3,7,0,51395.1,0.00489977,1.0005,-48618
-51394.4,0.980175,0.484854,2,5,0,51395,-0.000423963,1.00027,-48616.7
-51394.3,0.996401,0.484854,2,3,0,51394.5,-3.04041e-05,0.999256,-48616.8
-51394.3,1,0.484854,2,3,0,51394.4,-6.06638e-05,0.999647,-48616.8
-51394.5,0.972014,0.484854,2,3,0,51394.6,-6.11151e-08,0.998473,-48616.9
-51394.7,0.947522,0.484854,3,7,0,51395.2,0.00228885,1.0022,-48617.4
-51394.7,0.802405,0.484854,2,3,0,51397.1,-0.00145886,1.00069,-48616.6
-51396.1,0.889332,0.484854,2,3,0,51396.3,-0.00368081,0.997779,-48616.6
-51397,0.757459,0.484854,2,3,0,51399.7,-0.00454744,1.00307,-48616.7
-51394.9,1,0.484854,2,3,0,51397.2,5.38378e-05,0.997472,-48617
-51396.2,0.826255,0.484854,2,3,0,51397.2,-0.00083532,0.995871,-48617.3
-51394.9,1,0.484854,2,3,0,51396.1,0.00041907,0.997381,-48617.1
-51394.3,0.990789,0.484854,2,3,0,51395,0.00123419,0.998842,-48617.1
-51395.5,0.871033,0.484854,3,7,0,51395.9,0.00499488,1.0027,-48618.3
-51395.4,0.926401,0.484854,3,7,0,51396.7,-0.00234178,1.0021,-48616.7
-51395.2,1,0.484854,3,7,0,51395.4,0.00499508,0.997907,-48618.2
-51394.6,1,0.484854,2,3,0,51395.3,0.00450407,1.00065,-48617.9
-51396,0.852749,0.484854,3,7,0,51396.7,-0.00315475,0.997542,-48616.7
-51394.5,0.939346,0.484854,2,3,0,51396.8,-0.00081162,1.00088,-48616.7
-51396.2,0.865927,0.484854,2,3,0,51396.4,-0.00368404,0.997518,-48616.6
-51394.6,1,0.484854,3,7,0,51396.2,0.00265118,1.0019,-48617.5
-51394.6,0.727056,0.484854,2,3,0,51397.8,0.00346193,1.00149,-48617.7
-51394.3,0.939781,0.484854,1,3,0,51395.2,0.00217011,0.998956,-48617.3
-51394.7,0.959731,0.484854,2,3,0,51394.8,0.00146056,0.997704,-48617.3
-51394.2,1,0.484854,2,3,0,51394.7,0.000480972,0.999515,-48616.9
-51394.2,0.993849,0.484854,3,7,0,51394.4,0.00127763,1.00065,-48617.1
-51394.8,0.957683,0.484854,3,7,0,51394.9,-0.00175971,1.001,-48616.6
-51395.8,0.933782,0.484854,2,3,0,51396.1,-0.00400178,0.999824,-48616.4
-51395.3,1,0.484854,2,3,0,51395.9,-0.00279965,0.998764,-48616.5
-51394.2,0.930149,0.484854,2,3,0,51396.2,0.000883475,0.999752,-48617
-51394.5,0.904641,0.484854,1,3,0,51395,0.00182449,1.00195,-48617.3
-51394.2,0.966046,0.484854,2,3,0,51395,0.000547923,0.999563,-48616.9
-51395.1,0.851629,0.484854,2,3,0,51395.5,0.0010316,0.996949,-48617.3
-51396.7,0.898979,0.484854,2,3,0,51397,0.00282698,0.995095,-48618.2
-51396.7,0.582021,0.484854,1,1,0,51399.3,0.00282698,0.995095,-48618.2
-51394.5,0.931203,0.484854,2,3,0,51397.9,0.00418144,0.999733,-48617.8
-51394.4,0.992437,0.484854,2,7,0,51394.8,0.00142891,1.0017,-48617.2
-51394.2,0.975046,0.484854,1,3,0,51394.7,0.00149084,0.999718,-48617.1
-51394.8,0.897095,0.484854,2,3,0,51395.2,0.0041994,1.00163,-48617.9
-51394.6,1,0.484854,1,1,0,51394.8,0.00392947,1.00135,-48617.8
-51394.5,0.999612,0.484854,3,7,0,51394.7,-0.000677738,0.999083,-48616.7
-51394.6,0.901177,0.484854,3,7,0,51395.5,0.00425845,0.999139,-48617.9
-51394.6,0.994727,0.484854,3,7,0,51394.9,0.004656,1.0003,-48618
-51394.2,0.987053,0.484854,2,7,0,51394.9,0.00235168,1.00056,-48617.3
-51395.2,0.881384,0.484854,2,3,0,51395.3,0.00105036,1.00313,-48617.3
-51395,0.949115,0.484854,3,7,0,51396.9,-0.000160793,0.997439,-48617
-51394.5,0.993803,0.484854,2,3,0,51395.2,0.00336473,1.0015,-48617.6
-51394.2,0.985426,0.484854,2,3,0,51394.8,0.00179941,1.00003,-48617.2
-51396.3,0.798755,0.484854,2,3,0,51396.3,0.000959292,0.995506,-48617.7
-51394.7,1,0.484854,3,7,0,51396.9,0.00349662,1.00193,-48617.7
-51394.4,0.872935,0.484854,1,3,0,51396.1,0.00148956,0.998435,-48617.2
-51395.3,0.745544,0.484854,3,7,0,51397.5,0.00344177,1.00306,-48617.9
-51394.8,0.978851,0.484854,3,7,0,51396,0.00507333,1.00033,-48618.1
-51394.3,0.999407,0.484854,2,7,0,51394.8,0.0021955,0.998927,-48617.3
-51398,0.66643,0.484854,2,3,0,51398.4,-0.00337739,0.995064,-48617.3
-51398,0.855958,0.484854,1,1,0,51399.1,-0.00337739,0.995064,-48617.3
-51396.4,1,0.484854,1,1,0,51397.7,-0.00252234,0.996413,-48616.9
-51398.5,0.698232,0.484854,2,3,0,51401.1,0.000951402,0.99359,-48618.4
-51394.6,0.900453,0.484854,2,3,0,51399.8,-0.00105913,0.99904,-48616.7
-51394.4,0.868805,0.484854,1,3,0,51396.5,0.00344329,1.00059,-48617.6
-51394.3,0.998983,0.484854,2,3,0,51394.4,0.00317536,0.999657,-48617.5
-51394.4,0.991633,0.484854,3,7,0,51394.4,0.00322186,0.99919,-48617.5
-51395.5,0.823366,0.484854,2,3,0,51396.7,0.00673391,1.00006,-48618.7
-51394.5,0.966354,0.484854,2,3,0,51396.2,0.00353595,0.998601,-48617.7
-51395,0.959625,0.484854,3,7,0,51395.3,-0.00139301,1.00191,-48616.7
-51394.9,1,0.484854,1,1,0,51395.1,-0.00143813,1.00173,-48616.7
-51394.4,0.989753,0.484854,2,7,0,51395.3,0.00396116,1.00002,-48617.7
-51394.8,0.80508,0.484854,2,3,0,51396.4,0.00264299,1.00235,-48617.6
-51394.2,0.98002,0.484854,1,3,0,51395,0.00203938,1.00008,-48617.2
-51394.2,0.999725,0.484854,3,7,0,51394.2,0.00205703,1.00011,-48617.2
-51394.5,0.937388,0.484854,1,3,0,51394.7,0.000638864,1.00157,-48617
-51396,0.755292,0.484854,2,3,0,51397.7,-0.00430487,1.0003,-48616.4
-51394.4,1,0.484854,3,7,0,51395.9,-0.000349357,0.999315,-48616.8
-51394.3,0.995225,0.484854,2,7,0,51394.6,0.00275775,0.999121,-48617.4
-51395.7,0.906119,0.484854,2,7,0,51395.7,0.006053,1.00222,-48618.6
-51395.1,0.954257,0.484854,3,7,0,51396.7,-0.00250937,0.999071,-48616.5
-51395.6,0.939645,0.484854,1,1,0,51395.6,-0.00333454,0.998641,-48616.5
-51395.9,0.96284,0.484854,3,7,0,51396.7,0.00606963,0.997341,-48618.7
-51394.4,0.989698,0.484854,3,7,0,51396.3,0.00219602,0.998562,-48617.3
-51394.3,0.936536,0.484854,1,3,0,51395.1,0.000422484,1.00075,-48616.9
-51394.8,0.816274,0.484854,1,3,0,51396.2,0.00338654,0.997807,-48617.7
-51394.4,0.985097,0.484854,3,7,0,51395,0.00269181,0.998786,-48617.4
-51394.3,0.805885,0.484854,3,7,0,51396.2,0.00208878,0.998686,-48617.3
-51395.6,0.847652,0.484854,2,3,0,51396.4,0.00690027,1.00042,-48618.8
-51395.2,0.861097,0.484854,3,7,0,51397.5,-0.0005302,0.997253,-48617
-51394.6,1,0.484854,2,3,0,51395.3,-0.0011999,0.999951,-48616.6
-51394.8,0.854085,0.484854,2,3,0,51396.5,0.0024135,1.00242,-48617.5
-51394.5,0.92803,0.484854,3,7,0,51395.5,0.00116378,1.00186,-48617.1
-51394.5,1,0.484854,1,1,0,51394.6,0.00107551,1.00183,-48617.1
-51394.7,0.988052,0.484854,2,3,0,51394.8,0.00120802,0.997689,-48617.2
-51396.6,0.842431,0.484854,2,3,0,51397.3,-0.00438287,0.997595,-48616.6
-51397.1,0.908254,0.484854,1,1,0,51397.4,-0.00434738,0.996668,-48616.8
-51396,1,0.484854,1,1,0,51397,-0.00363029,0.997861,-48616.6
-51394.5,1,0.484854,3,7,0,51396,-0.000528827,0.999141,-48616.7
-51394.6,0.962457,0.484854,2,3,0,51394.9,0.000498657,0.99799,-48617
-51394.4,0.909777,0.484854,1,3,0,51395.6,0.000778905,1.00132,-48617
-51394.5,0.969155,0.484854,3,7,0,51395,-0.000848851,0.999559,-48616.7
-51396.3,0.818463,0.484854,2,3,0,51396.7,0.00335227,0.995673,-48618.2
-51396.1,0.983119,0.484854,3,7,0,51396.7,0.00187557,0.995716,-48617.8
-51394.2,0.924561,0.484854,2,3,0,51397.1,0.000670287,1.00009,-48616.9
-51394.2,0.975524,0.484854,1,3,0,51394.5,0.0025954,1.00029,-48617.4
-51394.6,0.954705,0.484854,3,7,0,51394.9,0.00364794,1.00144,-48617.7
-51395.3,0.947425,0.484854,2,3,0,51395.7,0.00620635,1.00075,-48618.5
-51396.9,0.740466,0.484854,2,3,0,51398.2,0.00466638,1.00469,-48618.7
-51397.2,0.873431,0.484854,2,3,0,51399,-0.000214338,0.994728,-48617.7
-51394.2,0.926218,0.484854,1,3,0,51398,0.00186045,0.999205,-48617.2
-51395.5,0.742211,0.484854,2,7,0,51397,0.000389333,1.00349,-48617.3
-51394.6,0.982798,0.484854,2,3,0,51395.9,0.00318854,1.00165,-48617.6
-51395.6,0.860585,0.484854,2,3,0,51396.6,0.00666908,0.998909,-48618.7
-51395.1,0.981906,0.484854,3,7,0,51396.2,0.00505507,0.998108,-48618.2
-51394.5,0.991282,0.484854,2,3,0,51395.6,0.00294319,1.00165,-48617.5
-51395.2,0.940169,0.484854,3,7,0,51395.7,0.00467,0.997699,-48618.1
-51395,0.910202,0.484854,2,7,0,51396.4,0.00542355,1.00115,-48618.3
-51394.2,0.992351,0.484854,2,3,0,51395.1,0.000823282,0.999713,-48617
-51394.4,0.946489,0.484854,2,3,0,51394.8,-0.000408322,0.999458,-48616.8
-51394.6,0.866742,0.484854,2,3,0,51395.9,-0.0012015,0.999072,-48616.7
-51395.5,0.905997,0.484854,2,3,0,51396.2,0.0056529,1.00228,-48618.5
-51395.3,1,0.484854,3,7,0,51395.6,0.00562832,1.00187,-48618.4
-51396.2,0.956037,0.484854,3,7,0,51396.4,0.00554508,1.00356,-48618.7
-51394.9,1,0.484854,3,7,0,51396.1,-0.00017788,1.00234,-48617
-51396.2,0.860069,0.484854,2,7,0,51396.7,0.00283828,0.995607,-48618.1
-51394.7,1,0.484854,2,3,0,51396.3,0.00400688,1.00168,-48617.8
-51394.6,0.99749,0.484854,2,7,0,51395,0.00145584,0.997861,-48617.2
-51394.5,0.999538,0.484854,2,7,0,51394.8,0.00284747,0.998468,-48617.5
-51395.9,0.920109,0.484854,2,7,0,51396.4,-0.00420528,0.999736,-48616.4
-51395.7,0.956308,0.484854,2,3,0,51396.9,-0.00317792,0.998046,-48616.6
-51394.5,0.987832,0.484854,2,3,0,51396,0.0041348,1.00048,-48617.8
-51395,0.773414,0.484854,1,3,0,51397.8,-0.0014627,1.00195,-48616.7
-51394.3,1,0.484854,3,7,0,51395,0.0026178,1.00106,-48617.4
-51394.6,0.975623,0.484854,3,7,0,51394.8,-0.000307915,0.998565,-48616.8
-51395.8,0.907747,0.484854,2,3,0,51396.2,-0.00338164,0.998208,-48616.6
-51395.6,0.925305,0.484854,2,3,0,51397.2,0.0012477,0.996293,-48617.5
-51394.2,0.916975,0.484854,2,3,0,51396.7,0.00140238,1.00062,-48617.1
-51394.5,0.968968,0.484854,2,3,0,51394.5,0.000640611,1.00162,-48617
-51394.5,0.942458,0.484854,3,7,0,51395.1,0.00262195,1.00182,-48617.5
-51394.8,0.937302,0.484854,2,7,0,51395.7,0.00497441,0.999382,-48618.1
-51395,0.932123,0.484854,2,5,0,51395.8,-0.00241197,1.00014,-48616.5
-51394.5,0.91163,0.484854,2,7,0,51396.1,0.00210118,1.00178,-48617.3
-51394.9,0.979533,0.484854,2,3,0,51395.1,0.00443906,0.998297,-48618
-51394.3,0.999022,0.484854,2,3,0,51394.9,0.00204567,0.999052,-48617.2
-51395.1,0.888614,0.484854,2,3,0,51395.4,0.000362617,0.997104,-48617.2
-51395.8,0.968824,0.484854,3,7,0,51396.7,0.00687121,1.00155,-48618.8
-51394.2,0.995293,0.484854,2,5,0,51395.8,0.00124493,1.00073,-48617.1
-51395,0.811176,0.484854,1,3,0,51396.2,0.00374936,0.99759,-48617.9
-51395.5,0.949384,0.484854,2,7,0,51396.5,-0.00323541,0.998909,-48616.5
-51394.4,0.883028,0.484854,2,3,0,51396.9,0.00296812,0.998785,-48617.5
