# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 21:09:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/evzvovq1.json
# init = 2 (Default)
# random
#   seed = 33919
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-den_BOW_j.h-nonsems/hreg-20250511160959_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.446987
# Diagonal elements of inverse mass matrix:
# 2.1573e-05, 1.74607e-05, 0.000124791, 0.000112912, 0.000106902, 0.000143311, 0.000127575, 0.000137979, 0.000243431, 0.000165294, 0.000165538, 0.000119235, 0.000119406, 0.000131432, 0.000137617, 0.000127326, 0.000100966, 0.000148439, 0.000130722, 0.000160174, 0.000170744, 0.000125243, 0.000114176, 0.000156075, 0.000159663, 0.000151829, 0.000169035, 0.00015786, 0.000118964, 0.00238952, 0.00109363, 0.000395471, 0.101274, 0.090733, 0.0935058
-33890.4,0.655033,0.446987,3,7,0,33907.2,-0.00549136,0.968433,0.125157,-0.0628792,0.285562,0.126492,0.322276,0.118559,0.0563798,0.093755,0.231707,0.157352,-0.0289862,0.112131,0.0917945,-0.00923483,0.160689,0.134566,0.137489,0.156782,-0.073054,-0.0542179,-0.117599,-0.120872,-0.00337595,0.00773498,-0.0495044,-0.0774101,0.0182518,0.261987,0.105452,-0.0414148,0.153321,0.0576082,0.0423053,-34229.2
-33887.2,0.911177,0.446987,3,7,0,33906.4,-0.00998336,0.976335,0.118932,-0.0269372,0.289147,0.121665,0.317258,0.134858,0.0540545,0.102954,0.238253,0.166003,-0.0289676,0.100302,0.0677544,0.0162133,0.194727,0.131555,0.14988,0.16177,-0.0711438,-0.0499604,-0.0975768,-0.13632,-0.00637024,-0.0237844,-0.0503461,-0.0748892,0.00861748,0.174157,0.0675759,-0.0541535,0.259572,0.109249,0.0512962,-34231.8
-33885.9,1,0.446987,3,7,0,33899.8,-0.0104606,0.969445,0.150877,-0.0548229,0.285391,0.127158,0.312117,0.142263,0.0525669,0.0971198,0.234539,0.159231,-0.038778,0.0747892,0.0835472,-0.0134808,0.170081,0.130362,0.125082,0.175649,-0.0463369,-0.0584358,-0.115938,-0.126005,-0.0195301,-0.00889456,-0.065142,-0.094156,0.00927662,0.200048,0.0482219,-0.0545701,0.0908037,0.0961716,0.0454911,-34232
-33883.7,0.6292,0.446987,3,7,0,33908.2,-0.0140433,0.972794,0.146272,-0.060115,0.278244,0.134119,0.302375,0.139547,0.058965,0.0940656,0.239966,0.165021,-0.0475627,0.0883077,0.0857731,-0.0119445,0.175157,0.13018,0.1292,0.180339,-0.0521874,-0.0547752,-0.107548,-0.133476,-0.0270968,-0.0106188,-0.0611155,-0.0918582,0.0149506,0.167419,0.0652647,-0.0683179,0.12468,0.0958835,0.0447285,-34233.3
-33890.4,0.74176,0.446987,3,7,0,33906.7,-0.00322367,0.976836,0.128047,-0.0320531,0.267286,0.107982,0.298242,0.155008,0.0489012,0.0941586,0.258252,0.133295,-0.0174357,0.114975,0.0688995,0.0248951,0.180708,0.138188,0.152153,0.136183,-0.0694638,-0.0508822,-0.0808159,-0.133326,-0.000971188,-0.0104775,-0.051038,-0.0773536,0.0111046,0.196818,0.16689,-0.0333247,0.1308,0.0807684,0.0514741,-34187.4
-33884.4,1,0.446987,3,7,0,33905.9,-0.0136834,0.969478,0.144161,-0.0437023,0.289894,0.131105,0.308691,0.141457,0.0529805,0.0853199,0.254261,0.167592,-0.0430065,0.111643,0.0782656,-0.00849668,0.178624,0.141031,0.125967,0.179648,-0.0622848,-0.0620818,-0.122626,-0.127672,-0.0200289,-0.00803243,-0.0631467,-0.0907202,0.0217759,0.122495,0.0823787,-0.0546495,0.111385,0.114981,0.062384,-34270.6
