density,edginess,citations_per_year
14.693280255729592,0.6341456820916319,9.0
14.428407724229947,0.707659765751356,17.0
14.587256910925314,0.691084344210688,7.666666666666667
13.441779427998256,0.7953814920998206,57.84615384615385
14.017496401554553,0.5871734861301283,131.89473684210526
14.537429137806834,0.6721920340033923,18.2
13.428123925046027,0.6268274715170357,2.6
14.2638642643415,0.6644764606928852,0.0
12.979577306144146,0.7365937812282742,12.181818181818182
15.29516714922213,0.6756772394987611,2.0
14.037175402121033,0.655942421003467,17.0
13.454604524371234,0.6434348232673941,15.1
14.472414100815072,0.5683716826222794,8.714285714285714
14.938522326471308,0.7571016033886913,27.571428571428573
14.101530634473761,0.6954642204754404,11.666666666666666
13.898968403769805,0.7225111040255745,5.5
14.729345059298913,0.6313511995712419,2.6666666666666665
15.954443376642912,0.6794071926224372,3.0
13.461717904588056,0.7809266888369325,5.25
15.046883176069914,0.6311583036557903,9.5
15.026383587690335,0.7502034123469044,12.428571428571429
13.331260429891978,0.6562111855184013,27.636363636363637
16.99864268453485,0.6593525671881906,6.666666666666667
14.589752372022398,0.734821866658303,84.5
15.065260462871008,0.682787609162915,1.0
15.781012201719228,0.7386804780800793,31.8
14.570376842635337,0.6656655434957418,0.0
12.300249323294437,0.4807039758303572,433.35714285714283
12.763845175610681,0.7383963751729485,28.392857142857142
14.377192376892124,0.6566065511550886,0.0
15.24056253274531,0.6124182114452342,5.2
14.25929270233798,0.7458687187194292,63.1578947368421
14.217232227904466,0.6813606871242037,3.3333333333333335
13.93625085020496,0.6207291603165542,2.0588235294117645
13.610865986195192,0.6426683072560869,9.0
13.7409050356004,0.5930198285528775,5.166666666666667
13.914374395462131,0.6952970899654743,7.125
14.139539680859288,0.6558916034820191,7.0625
14.057949486432566,0.68960389305275,2.0
14.630438955291652,0.6664467074750546,11.416666666666666
14.787537895293248,0.6690833552272157,5.0
14.710742664814772,0.7308152549568583,29.5
12.321170669013094,0.7649262787875416,66.88888888888889
13.318409504341792,0.6247081302294956,8.25
13.082456189119705,0.6686078162928544,126.125
14.806336825305925,0.639054420168512,16.818181818181817
16.35807425372888,0.6371759664218173,1.5
12.545386736334189,0.6705367895502629,3.142857142857143
15.506498357812967,0.6638475402028645,28.857142857142858
14.228111602168715,0.8396694911905621,17.846153846153847
14.33864672788319,0.6381297692448573,37.666666666666664
12.961306626960736,0.7131689085836198,5.416666666666667
13.327068895887193,0.6742821896206007,29.333333333333332
14.49169734322219,0.6648051831811365,5.5
14.112390084971336,0.6840070662987927,94.3
13.378583266783592,0.7351787899732899,280.22222222222223
14.091769888454282,0.686869294848163,11.0
16.42537561118731,0.6144223720461007,11.833333333333334
12.250928776991133,0.6805800662309618,63.80769230769231
15.26725360783976,0.7211478926813624,0.75
12.579651185602538,0.6548013079315066,10.833333333333334
15.68918603601519,0.6085688121033559,49.375
15.355124461866545,0.7367713961899686,6.75
14.302541505846259,0.724813337153817,21.307692307692307
14.075347346946518,0.5760236744656031,2.1666666666666665
14.325821740761862,0.6463393618315805,2.111111111111111
14.349253507444983,0.6259847705984145,31.352941176470587
15.785539960004419,0.648449900979908,15.5
13.385548252867924,0.6769848377120132,4.363636363636363
15.170750381219943,0.6443121135072533,13.333333333333334
13.849526853719105,0.7191848683017663,14.25
14.603462962159035,0.6893587327920401,6.285714285714286
14.411657460075013,0.6854389240011677,10.583333333333334
14.823894383076958,0.6164465981833346,7.0
13.966333185051628,0.6523500382215115,84.44444444444444
14.680923827554418,0.6880754370912355,22.130434782608695
12.049199754389358,0.694890415461181,13.107142857142858
14.220832833703822,0.6584658092426094,3.6666666666666665
13.92627012539847,0.6988968803825129,2.1666666666666665
14.14405289870862,0.7739058930213955,1.1666666666666667
14.527453229673407,0.7190192703250639,7.333333333333333
13.639659847228016,0.6322033632492272,2.5
15.496561932021994,0.6307470230584482,59.8
14.15293041326329,0.6572912615772896,6.0
12.810572213388523,0.6591146898614558,7.538461538461538
14.288510161598149,0.6506762120389016,20.833333333333332
13.210369248016422,0.7091575869713381,8.777777777777779
13.393067513608873,0.6533362428329479,4.0
15.244249815400648,0.6880646009207007,21.642857142857142
14.237225770598915,0.6968952146676063,8.25
15.193250191883209,0.6840773039065682,7.333333333333333
15.132561741439968,0.6817733065434768,1.2
12.540568163242044,0.6527895477774601,9.9
15.069932590431337,0.6490594883830643,3.6
24.282131894783824,0.7226831322691815,0.0
13.464387720812788,0.5960909263326334,5.846153846153846
14.477767952091881,0.6440917058150599,17.8
13.671048597884868,0.6797092906385999,11.428571428571429
15.438240839324957,0.6552943487385992,20.8
14.60952789119127,0.6090427522214958,7.333333333333333
16.45472727479336,0.6352765646765877,11.692307692307692
13.777184058809533,0.6779992552891916,42.714285714285715
13.668951549935421,0.753196504889474,4.333333333333333
13.194415064815072,0.6849219705933839,27.647058823529413
14.799591706682184,0.6289408904231794,20.5
12.58652672868105,0.7274948792756852,14.416666666666666
