# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 17:27:37 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/yx12vpvd.json
# init = 2 (Default)
# random
#   seed = 86326
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/asym_SBERT.nonsems/multireg-20250511122737_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.485141
# Diagonal elements of inverse mass matrix:
# 2.38136e-05, 2.20068e-05, 2.45639e-05, 2.05572e-05, 1.63472e-05
-34873.3,0.95907,0.485141,3,7,0,34876.4,-0.0106156,-0.0250019,0.146914,0.113374,0.988623,-0.0209348,0.133861,0.114106,-33529.3
-34872.5,0.995469,0.485141,3,7,0,34874.6,0.0103521,-0.0243158,0.148371,0.115066,0.985534,-0.0202096,0.135112,0.115808,-33531.5
-34872.7,0.920842,0.485141,2,3,0,34875,0.00937708,-0.021067,0.146331,0.117228,0.984797,-0.0170209,0.132749,0.117984,-33528.7
-34873.2,0.97798,0.485141,3,7,0,34876.6,-0.00950974,-0.0280457,0.147481,0.118647,0.989351,-0.0239586,0.133725,0.119413,-33528.9
-34871.9,1,0.485141,3,7,0,34874.4,0.00678335,-0.0207408,0.149737,0.110411,0.988971,-0.0166022,0.137127,0.111124,-33532
-34874.2,0.89687,0.485141,2,3,0,34874.6,0.00839706,-0.0220528,0.150168,0.1086,0.990918,-0.0179008,0.137809,0.109301,-33534
-34869,0.986518,0.485141,2,3,0,34875,-0.00187115,-0.0265158,0.150868,0.115747,0.986722,-0.0223381,0.137556,0.116494,-33531
-34869,0.749248,0.485141,2,3,0,34872.2,-0.00187115,-0.0265158,0.150868,0.115747,0.986722,-0.0223381,0.137556,0.116494,-33531
-34869.6,0.904089,0.485141,2,3,0,34870.7,0.000895822,-0.0275467,0.152031,0.118479,0.987162,-0.0233357,0.138367,0.119244,-33531.6
-34869.2,0.984204,0.485141,3,7,0,34870.4,-0.002183,-0.0212329,0.146999,0.114783,0.986887,-0.0171684,0.133758,0.115524,-33527.5
-34869.5,0.895259,0.485141,3,7,0,34871.5,0.00288549,-0.0240307,0.152051,0.11285,0.986926,-0.0198242,0.139147,0.113578,-33532.6
-34871.5,0.825037,0.485141,2,7,0,34873.1,0.00431523,-0.0270593,0.154899,0.114067,0.989793,-0.0227706,0.141875,0.114803,-33535.4
-34871,1,0.485141,3,7,0,34873.9,-0.0044609,-0.0217246,0.142815,0.11638,0.985759,-0.017774,0.129294,0.117131,-33524.9
-34872.2,0.879353,0.485141,3,7,0,34874.5,-0.000930129,-0.0276952,0.153809,0.116958,0.992517,-0.0234353,0.140378,0.117713,-33533.5
-34871.9,0.987201,0.485141,3,7,0,34876,0.000492442,-0.0210806,0.142644,0.114601,0.982362,-0.0171356,0.12936,0.115341,-33526.2
-34869.9,1,0.485141,3,7,0,34872.4,0.00139316,-0.0265522,0.153524,0.116597,0.984816,-0.0223016,0.140138,0.11735,-33533.3
-34870.4,0.916863,0.485141,3,7,0,34872.5,-0.00270462,-0.0238505,0.144372,0.111474,0.988682,-0.0198547,0.131537,0.112194,-33527.7
-34871.4,0.712695,0.485141,3,7,0,34876.2,0.00355216,-0.0250398,0.15318,0.119653,0.99087,-0.0208005,0.139375,0.120426,-33531.9
-34870.2,0.820404,0.485141,2,3,0,34875,0.00212113,-0.0301973,0.150616,0.117794,0.987822,-0.0260215,0.137024,0.118555,-33531.9
-34869.3,0.844732,0.485141,3,7,0,34874.2,0.00187529,-0.0220801,0.149358,0.112362,0.985822,-0.0179501,0.136479,0.113087,-33530.5
-34869.9,0.962831,0.485141,3,7,0,34870.6,-6.1195e-05,-0.0241775,0.143753,0.111925,0.986302,-0.0201982,0.130847,0.112647,-33527.6
-34869.6,0.947694,0.485141,3,7,0,34871.5,-0.00094334,-0.0246821,0.151294,0.120209,0.987323,-0.0204949,0.137385,0.120985,-33529.7
-34871.7,0.629271,0.485141,2,3,0,34875.9,-0.00421886,-0.026217,0.14492,0.121094,0.98382,-0.0222024,0.130795,0.121876,-33526.4
-34871.9,0.996266,0.485141,3,7,0,34873.5,-0.00483553,-0.0242471,0.148697,0.121751,0.983122,-0.0201315,0.134541,0.122537,-33528.2
