# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 17:27:37 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/yx12vpvd.json
# init = 2 (Default)
# random
#   seed = 86326
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/asym_SBERT.nonsems/multireg-20250511122737_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.557394
# Diagonal elements of inverse mass matrix:
# 2.43477e-05, 2.45164e-05, 2.15201e-05, 2.3265e-05, 1.60589e-05
-34869.8,1,0.557394,2,3,0,34871.9,0.00239958,-0.0242318,0.148127,0.120968,0.98781,-0.0201319,0.134068,0.121749,-33527.7
-34869.4,0.859878,0.557394,3,7,0,34872.6,-0.00189227,-0.0240631,0.149849,0.11133,0.986066,-0.0199169,0.137117,0.112049,-33531.3
-34870.5,0.896193,0.557394,2,3,0,34871,-0.00135918,-0.022351,0.150439,0.111188,0.983251,-0.018191,0.137735,0.111905,-33531.9
-34870.2,1,0.557394,3,7,0,34871.2,0.00193841,-0.0263741,0.147301,0.11965,0.990192,-0.0222941,0.133407,0.120423,-33528
-34870.9,0.963514,0.557394,2,3,0,34871.3,0.00351079,-0.0243003,0.147562,0.120173,0.991016,-0.0202159,0.133601,0.120949,-33527.8
-34871.3,0.975348,0.557394,3,7,0,34872.5,0.00317158,-0.0239791,0.143778,0.11832,0.991097,-0.019999,0.130009,0.119084,-33526
-34869.6,0.980046,0.557394,2,7,0,34872.4,0.00171977,-0.0234288,0.148683,0.116019,0.990655,-0.0193152,0.1353,0.116768,-33529
-34870.2,0.890725,0.557394,3,7,0,34872,0.00212852,-0.0224536,0.150075,0.114983,0.982682,-0.0183032,0.136853,0.115726,-33530.8
-34869.6,1,0.557394,2,3,0,34870.5,-0.000941851,-0.0234562,0.148105,0.117414,0.990546,-0.0193582,0.134525,0.118172,-33528
-34871,0.90162,0.557394,2,3,0,34872.1,0.00106868,-0.0236334,0.156979,0.115213,0.987014,-0.0192922,0.143832,0.115957,-33535.3
-34871.3,0.983951,0.557394,2,7,0,34872.1,0.00173644,-0.0239979,0.156497,0.111908,0.987403,-0.0196697,0.143789,0.11263,-33536.2
-34870.1,0.7234,0.557394,2,3,0,34876.2,-0.00278411,-0.0240175,0.15019,0.10994,0.987395,-0.0198622,0.137651,0.11065,-33531.9
-34869.3,0.977776,0.557394,2,3,0,34870.6,-0.00284842,-0.0246669,0.148287,0.111977,0.986595,-0.0205628,0.135444,0.1127,-33530.1
-34871.5,0.569759,0.557394,2,3,0,34875.6,-0.00425379,-0.0272894,0.15495,0.118136,0.984808,-0.0229987,0.141378,0.118899,-33533.9
-34874.1,0.780322,0.557394,3,7,0,34876.9,0.00557744,-0.0244115,0.145132,0.109333,0.992965,-0.0203943,0.132597,0.110039,-33530.7
-34871.4,1,0.557394,3,7,0,34875.5,-0.00178265,-0.0218965,0.153804,0.115555,0.982223,-0.0176446,0.140562,0.116301,-33533
-34871.5,0.939413,0.557394,3,7,0,34874.4,0.00452422,-0.0260538,0.141844,0.115445,0.984421,-0.022124,0.128434,0.116191,-33526.8
-34869.5,0.991034,0.557394,2,3,0,34872.5,-5.46149e-05,-0.0251778,0.150845,0.112861,0.989723,-0.0210028,0.137922,0.113589,-33531.7
