# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 04:30:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/a4c3s7ds.json
# init = 2 (Default)
# random
#   seed = 33220
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-den_SBERT_j/hreg-20250420233020_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.550248
# Diagonal elements of inverse mass matrix:
# 2.17568e-05, 1.68264e-05, 0.000131959, 0.000118015, 0.000190487, 0.000132119, 0.000138551, 0.000136462, 0.000121105, 0.000170067, 0.000135543, 0.000426148, 0.100244
-35853.5,0.582019,0.550248,3,7,0,35859.3,-0.000538026,1.00117,0.00467378,0.0566823,0.117952,0.0218979,0.0835425,-0.00260303,-0.0713648,-0.00870957,0.0438344,0.0222025,0.100776,-33931.4
-35854,0.972197,0.550248,3,7,0,35861,-0.00166874,1.00364,0.00276071,0.0621526,0.137689,0.0063663,0.0729735,0.0167551,-0.0766445,0.0164503,0.0494916,0.00657647,0.0650381,-33938.1
-35853,0.805838,0.550248,3,7,0,35866.9,0.00986121,1.00207,0.00605858,0.0130302,0.0952639,0.0037397,0.0684412,0.0253377,-0.0588304,-0.0124412,0.0478318,0.0861987,0.0713681,-33915
-35851.4,0.937166,0.550248,3,7,0,35859.8,0.00433104,1.00205,-0.00614241,0.0532521,0.112703,-0.00225224,0.0704993,0.00232771,-0.0666863,-0.013128,0.0710848,-0.0035052,0.06035,-33926.7
-35853.3,0.921464,0.550248,3,7,0,35855.8,0.00713576,1.00623,0.0212372,0.0186233,0.112313,0.0244307,0.0733154,0.0415428,-0.056392,0.0104976,0.0298069,0.0459034,0.0599024,-33923.1
-35847.2,0.860657,0.550248,2,3,0,35858.2,0.00751542,0.999827,0.016155,0.0269128,0.124643,0.00966768,0.0718787,0.0331881,-0.0660234,-0.019712,0.0434844,0.0305316,0.0551832,-33926.5
-35850.2,0.674324,0.550248,3,7,0,35857.7,0.00541972,1.00153,-0.0047681,0.0174972,0.103566,0.0183518,0.0714094,0.0302058,-0.0498694,0.017181,0.0692833,0.040366,0.0539159,-33921.5
-35849.9,0.916426,0.550248,3,7,0,35856.2,0.00558131,1.00152,0.0236539,0.0478305,0.112839,0.000766763,0.0766616,0.0107743,-0.070836,-0.0142245,0.0366277,0.0165198,0.0875507,-33924.2
-35847.6,0.90437,0.550248,3,7,0,35855.7,0.0049589,1.00151,0.0055495,0.0275352,0.0953172,0.0203363,0.066162,0.0302534,-0.0474584,0.000871074,0.0613298,0.0263458,0.0350659,-33915.6
