# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 20:50:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/pnfrh9ir.json
# init = 2 (Default)
# random
#   seed = 96919
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-den_GPT2_j/hreg-20250511155033_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.516008
# Diagonal elements of inverse mass matrix:
# 2.32009e-05, 1.54354e-05, 0.000120701, 0.000116893, 0.000186652, 0.000134905, 9.25921e-05, 0.000156199, 0.000119745, 0.000141188, 0.000132063, 0.000268761, 0.0840945
-35962.2,0.961547,0.516008,3,7,0,35968.4,-0.00773657,1.00575,0.0789269,0.116761,0.0602251,0.0909164,0.0286835,0.0320888,0.0902485,0.0401545,0.00779552,0.0673002,0.0569672,-33937
-35957.6,0.985321,0.516008,3,7,0,35965.1,-0.00776617,0.999873,0.0829003,0.102188,0.0659977,0.0715404,0.0215897,0.0204954,0.100541,0.00881504,0.0124436,0.0459825,0.0317867,-33929.3
-35959.6,0.714134,0.516008,3,7,0,35966.5,0.000125948,0.999893,0.0793968,0.11496,0.0533672,0.0858153,0.0257659,0.021233,0.0900644,0.0367066,0.0079626,0.0667203,0.0470246,-33931
-35963,0.786169,0.516008,3,7,0,35967.6,-0.0105673,0.994372,0.0694708,0.119536,0.0684205,0.0738932,0.0102273,0.0398557,0.107893,0.0296574,0.013786,0.0796557,0.0399102,-33937.6
-35960.5,0.999629,0.516008,3,7,0,35966.8,-0.00645254,1.00177,0.0791035,0.132228,0.063022,0.0759379,0.020992,0.0313823,0.0950759,0.0314782,0.0176044,0.0402872,0.0419934,-33939
-35959,0.961946,0.516008,3,7,0,35965.9,-0.0111788,0.996725,0.0878112,0.0998114,0.0559631,0.0775425,0.030191,0.0314566,0.0886448,0.0162587,0.011967,0.0725258,0.0352714,-33926.7
-35964.1,0.856007,0.516008,3,7,0,35968.1,-0.0044931,0.999391,0.0902788,0.0955922,0.0735878,0.0892414,0.0542274,0.0323679,0.0808794,0.0321957,0.00469363,0.0579725,0.0285252,-33932.1
-35965.6,0.949905,0.516008,3,7,0,35970.7,-0.0036425,0.997803,0.0709784,0.122574,0.0420324,0.0742786,-0.00415198,0.0348834,0.0961218,0.0230415,0.00869907,0.0491398,0.0707578,-33929.6
-35963.6,0.991109,0.516008,3,7,0,35969.3,-0.0120557,1.00028,0.0865329,0.0908728,0.0782877,0.0800148,0.0518848,0.0142974,0.0906963,0.0238137,0.0157612,0.0666912,0.0269238,-33931
-35956.7,0.989273,0.516008,3,7,0,35965.2,-0.007748,0.996988,0.0801567,0.103409,0.0674704,0.0795832,0.030536,0.0199553,0.093853,0.0192631,0.0207479,0.0502592,0.0341238,-33929.2
-35959.7,0.669553,0.516008,2,7,0,35965.1,-0.00115141,0.995015,0.0776024,0.100322,0.0612609,0.0755407,0.0332571,0.0250898,0.103619,0.0167538,0.0171224,0.0622103,0.0320415,-33929.6
-35958.7,0.943898,0.516008,3,7,0,35964.9,-0.01279,1.00134,0.0788985,0.11941,0.0627535,0.0823299,0.0147349,0.0189137,0.0972734,0.0322779,0.0103498,0.0545903,0.049956,-33935.7
